group_serial	diagram_id	page	locus	event_index	opaque_local_id	local_image_owner	owner_status	owner_confidence	local_namespace	local_content_class	copied_local_meaning_or_label	copied_label_source_status	meaning_confidence	strongest_astronomical_calendar_or_formal_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling
324	A3	f69v	f69v.2	29	A3:G069	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 29/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
325	A3	f69v	f69v.2	30	A3:G070	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 30/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
326	A3	f69v	f69v.2	31	A3:G071	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 31/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
327	A3	f69v	f69v.2	32	A3:G072	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 32/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
328	A3	f69v	f69v.2	33	A3:G073	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 33/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
329	A3	f69v	f69v.2	34	A3:G074	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 34/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
330	A3	f69v	f69v.2	35	A3:G075	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 35/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
331	A3	f69v	f69v.2	36	A3:G076	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 36/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
332	A3	f69v	f69v.2	37	A3:G077	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 37/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
333	A3	f69v	f69v.2	38	A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	Kopiersegment 38/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_MIDDLE_WEATHER_OR_PROGNOSTIC_FUNCTION|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
334	A3	f69v	f69v.3	1	A3:G079	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 01/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
335	A3	f69v	f69v.3	2	A3:G080	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 02/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
336	A3	f69v	f69v.3	3	A3:G081	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 03/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
337	A3	f69v	f69v.3	4	A3:G082	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 04/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
338	A3	f69v	f69v.3	5	A3:G083	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 05/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
339	A3	f69v	f69v.3	6	A3:G084	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 06/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
340	A3	f69v	f69v.3	7	A3:G085	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 07/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
341	A3	f69v	f69v.3	8	A3:G086	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 08/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
342	A3	f69v	f69v.3	9	A3:G087	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 09/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
