target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit	gdt779_branch	gdt779_default_de	gdt779_renderer_contextual	gdt779_span_id	gdt779_exact_whole	gdt779_confidence	gdt779_consumed_token_count	gdt779_consumed_token_ids	gdt779_fallback_replacement	gdt779_display_changed	gdt779_new_unique_consumption	gdt779_positive_evidence	gdt779_counterevidence	gdt779_dispatch_rule	gdt779_scope_status	gdt779_card_class	gdt779_default_is_translation	gdt779_confirmed_lexeme	gdt779_confirmed_plaintext	gdt779_component_export_credit	gdt780_branch	gdt780_default_de	gdt780_renderer_contextual	gdt780_span_id	gdt780_exact_whole	gdt780_confidence	gdt780_consumed_token_count	gdt780_consumed_token_ids	gdt780_fallback_replacement	gdt780_display_changed	gdt780_new_unique_consumption	gdt780_positive_evidence	gdt780_counterevidence	gdt780_dispatch_rule	gdt780_scope_status	gdt780_card_class	gdt780_functional_axis	gdt780_default_is_translation	gdt780_confirmed_lexeme	gdt780_confirmed_plaintext	gdt780_component_export_credit	gdt781_branch	gdt781_default_de	gdt781_renderer_contextual	gdt781_span_id	gdt781_exact_whole	gdt781_confidence	gdt781_analogy_tier	gdt781_functional_axes	gdt781_consumed_token_count	gdt781_consumed_token_ids	gdt781_fallback_replacement	gdt781_display_changed	gdt781_new_unique_consumption	gdt781_positive_evidence	gdt781_counterevidence	gdt781_dispatch_rule	gdt781_scope_status	gdt781_card_class	gdt781_default_is_translation	gdt781_confirmed_lexeme	gdt781_confirmed_plaintext	gdt781_component_export_credit	gdt782_default_de	gdt782_renderer_contextual	gdt782_card_id	gdt782_decision	gdt782_confidence	gdt782_functional_axes	gdt782_external_occurrences	gdt782_consumed_token_count	gdt782_consumed_token_ids	gdt782_display_changed	gdt782_default_is_translation	gdt782_confirmed_lexeme	gdt782_confirmed_plaintext	gdt782_component_export_credit	gdt783_branch	gdt783_default_de	gdt783_practical_whole_default_de	gdt783_portable_minimum_core_de	gdt783_renderer_contextual	gdt783_card_id	gdt783_decision	gdt783_confidence	gdt783_working_role	gdt783_functional_axes	gdt783_external_physical_loci	gdt783_variant_policy	gdt783_consumed_token_count	gdt783_consumed_token_ids	gdt783_display_changed	gdt783_default_is_translation	gdt783_confirmed_lexeme	gdt783_confirmed_plaintext	gdt783_component_export_credit	gdt783_variant_letter_export_credit	gdt784_branch	gdt784_default_de	gdt784_practical_whole_default_de	gdt784_target_span_default_de	gdt784_portable_role_de	gdt784_confidence	gdt784_decision	gdt784_surface_whole_preserved	gdt784_part_dry_echo	gdt784_sal_semantic_open	gdt784_renderer_contextual	gdt784_consumed_token_count	gdt784_consumed_token_ids	gdt784_display_changed	gdt784_default_is_translation	gdt784_confirmed_lexeme	gdt784_confirmed_plaintext	gdt784_component_export_credit
G769-T0435	f82r	f82	f82r.16	B	B	2	7	s	8	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0436	f82r	f82	f82r.31	B	B	2	2	rsheedy	3	1	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	INHERITED_GDT777	Bezugsfeld: Feuchtresultat II	1	G777-S020	NONE	C1	1	f82r.31@3	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Bezugsfeld: Feuchtresultat II	1	G777-S020	NONE	C1	1	f82r.31@3	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Bezugsfeld: Feuchtresultat II	1	G777-S020	NONE	C1	1	f82r.31@3	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Bezugsfeld: Feuchtresultat II	1	G777-S020	NONE	C1	INHERITED_GDT780	INHERITED_GDT779	1	f82r.31@3	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Bezugsfeld: Feuchtresultat II	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f82r.31@3	0	0	0	0	0	INHERITED_GDT782	Bezugsfeld: Feuchtresultat II	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f82r.31@3	0	0	0	0	0	0	INHERITED_GDT783	Bezugsfeld: Feuchtresultat II	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f82r.31@3	0	0	0	0	0
G769-T0437	f82r	f82	f82r.33	B	B	2	2	cheol	3	1	sain ol cheol ey cheor chey	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz:	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz:	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz:	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	0	NONE	0	0	0	0	0
G769-T0438	f82v	f82	f82v.12	B	B	2	4	qoky	5	1	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	INHERITED_GDT777	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	C1	1	f82v.12@5	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	C1	1	f82v.12@5	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	C1	1	f82v.12@5	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-082	NONE	C1	INHERITED_GDT780	INHERITED_GDT779	1	f82v.12@5	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Wärmezustand: heiß, Anfangsform	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f82v.12@5	0	0	0	0	0	INHERITED_GDT782	Wärmezustand: heiß, Anfangsform	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f82v.12@5	0	0	0	0	0	0	INHERITED_GDT783	Wärmezustand: heiß, Anfangsform	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f82v.12@5	0	0	0	0	0
G769-T0439	f82v	f82	f82v.30	B	B	2	8	r	9	1	pol olor chey qokain shedy qokaiin olchesy ol r aindar	INHERITED_GDT777	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	C0	1	f82v.30@9	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	C0	1	f82v.30@9	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	C0	1	f82v.30@9	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Spätbezug: folgendes Wertfeld	1	G776-SPAN-083	NONE	C0	INHERITED_GDT780	INHERITED_GDT779	1	f82v.30@9	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Spätbezug: folgendes Wertfeld	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f82v.30@9	0	0	0	0	0	INHERITED_GDT782	Spätbezug: folgendes Wertfeld	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f82v.30@9	0	0	0	0	0	0	INHERITED_GDT783	Spätbezug: folgendes Wertfeld	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f82v.30@9	0	0	0	0	0
G769-T0441	f83r	f83	f83r.42	B	B	2	2	chcthdy	3	0	sol ol chcthdy l chedy lchdy	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0442	f83r	f83	f83r.52	B	B	2	4	NONE	0	0	solkeey qekey raly ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0443	f83r	f83	f83r.53	B	B	2	4	NONE	0	0	solchkal cheol qotar ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0444	f83r	f83	f83r.54	B	B	2	2	dain	3	1	daiin ol dain chey ldalor	INHERITED_GDT777	Wert: Stufe II	1	G776-SPAN-084	NONE	C0	1	f83r.54@3	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Wert: Stufe II	1	G776-SPAN-084	NONE	C0	1	f83r.54@3	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Wert: Stufe II	1	G776-SPAN-084	NONE	C0	1	f83r.54@3	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Wert: Stufe II	1	G776-SPAN-084	NONE	C0	INHERITED_GDT780	INHERITED_GDT779	1	f83r.54@3	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Wert: Stufe II	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f83r.54@3	0	0	0	0	0	INHERITED_GDT782	Wert: Stufe II	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f83r.54@3	0	0	0	0	0	0	INHERITED_GDT783	Wert: Stufe II	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f83r.54@3	0	0	0	0	0
G769-T0446	f83v	f83	f83v.29	B	B	2	1	cheal	2	1	ol cheal shedy chey tal shedal dalshdy	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	GDT779_EXACT_OL_PLUS_RESIDUAL_V99R7_WHOLE	trockenes Rohmaterial I	1	G779-S043	cheal	C2	1	f83v.29@2	1	1	1	GDT656 zählt 26 exakte Ganzwortvorkommen und eine wiederkehrende Trocken-/Material-/I-Positionsschale.	Rohmaterial gegen Zubereitung und die genaue Stufenposition bleiben unbestätigt.	GDT778_RENDERER_CONTEXTUAL_0_AND_COMPLETE_RIGHT_SURFACE_V99R7_CARD_MATCH_AND_RIGHT_READER_EXACT_1	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	DIRECT_INHERITED_WHOLE_CARD	0	0	0	0	INHERITED_GDT779	trockenes Rohmaterial I	1	G779-S043	cheal	C2	1	f83v.29@2	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	trockenes Rohmaterial I	1	G779-S043	cheal	C2	INHERITED_GDT780	INHERITED_GDT779	1	f83v.29@2	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	trockenes Rohmaterial I	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f83v.29@2	0	0	0	0	0	INHERITED_GDT782	trockenes Rohmaterial I	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f83v.29@2	0	0	0	0	0	0	INHERITED_GDT783	trockenes Rohmaterial I	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f83v.29@2	0	0	0	0	0
G769-T0449	f85r1	f85	f85r1.6	T	B	2	6	shedy	7	1	roraiin shey pchey qokeey chor ol shedy	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	und	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	und	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	und	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	0	NONE	0	0	0	0	0
G769-T0450	f85r1	f85	f85r1.11	T	B	2	2	shdair	3	1	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	GDT781_EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE	Arzneistoff	1	G781-S018	shdair	C0_ANALOGY_C0_IDENTITY	A2_DISTANCE2_MULTIWHOLE_CONSENSUS	MATERIAL	1	f85r1.11@3	1	1	1	Zehn vollständige Distanz-2-Karten liefern als einzigen gemeinsamen Kern MATERIAL; beide Cachevorkommen sind reader-exakt und medial.	Der Nachbarkreis streitet über HOT, DRY, MOIST, AMOUNT, PART, PROCESS und Stufe; kein Distanz-1-Nachbar und nur ein zielunabhängiges exaktes Vorkommen; cutoff-gebunden tragen 6/10 Nachbarkarten MATERIAL.	GDT780_RENDERER_CONTEXTUAL_0_AND_RIGHT_READER_EXACT_1_AND_COMPLETE_RIGHT_SURFACE_IN_FROZEN_WHOLE_23_SPECS	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	A2_CLEAN_COMPLETE_WHOLE_PROJECTION	0	0	0	0	Arzneistoff	1	G782-C005	KEEP	C1_ROLE_CONFIRMATION_C0_IDENTITY	MATERIAL	1	1	f85r1.11@3	0	0	0	0	0	INHERITED_GDT782	Arzneistoff	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	MATERIAL	0	INHERITED_GDT782	1	f85r1.11@3	0	0	0	0	0	0	INHERITED_GDT783	Arzneistoff	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f85r1.11@3	0	0	0	0	0
G769-T0451	f85r1	f85	f85r1.13	T	B	2	7	s	8	1	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	INHERITED_GDT777	Menge: drei Drachmen	1	G777-S021	NONE	C1	2	f85r1.13@8|f85r1.13@9	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Menge: drei Drachmen	1	G777-S021	NONE	C1	2	f85r1.13@8|f85r1.13@9	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Menge: drei Drachmen	1	G777-S021	NONE	C1	2	f85r1.13@8|f85r1.13@9	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Menge: drei Drachmen	1	G777-S021	NONE	C1	INHERITED_GDT780	INHERITED_GDT779	2	f85r1.13@8|f85r1.13@9	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Menge: drei Drachmen	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	2	f85r1.13@8|f85r1.13@9	0	0	0	0	0	INHERITED_GDT782	Menge: drei Drachmen	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	2	f85r1.13@8|f85r1.13@9	0	0	0	0	0	0	INHERITED_GDT783	Menge: drei Drachmen	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	2	f85r1.13@8|f85r1.13@9	0	0	0	0	0
