world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f81v.25	IT2a	"[""IT2a|f81v.25|G001"", ""IT2a|f81v.25|G002"", ""IT2a|f81v.25|G003"", ""IT2a|f81v.25|G004"", ""IT2a|f81v.25|G005"", ""IT2a|f81v.25|G006"", ""IT2a|f81v.25|G007"", ""IT2a|f81v.25|G008"", ""IT2a|f81v.25|G009"", ""IT2a|f81v.25|G010"", ""IT2a|f81v.25|G011""]"	"[""oshedy"", ""qotedy"", ""shol"", ""chedy"", ""yshchey"", ""ol"", ""chey"", ""qol"", ""chedy"", ""tchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[shol]"", ""wird?"", ""[yshchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""wird?"", ""[tchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.25	IT2a	"[""IT2a|f81v.25|G001"", ""IT2a|f81v.25|G002"", ""IT2a|f81v.25|G003"", ""IT2a|f81v.25|G004"", ""IT2a|f81v.25|G005"", ""IT2a|f81v.25|G006"", ""IT2a|f81v.25|G007"", ""IT2a|f81v.25|G008"", ""IT2a|f81v.25|G009"", ""IT2a|f81v.25|G010"", ""IT2a|f81v.25|G011""]"	"[""oshedy"", ""qotedy"", ""shol"", ""chedy"", ""yshchey"", ""ol"", ""chey"", ""qol"", ""chedy"", ""tchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[shol]"", ""wird?"", ""[yshchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""wird?"", ""[tchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81v.25	RF1b	"[""RF1b|f81v.25|G001"", ""RF1b|f81v.25|G002"", ""RF1b|f81v.25|G003"", ""RF1b|f81v.25|G004"", ""RF1b|f81v.25|G005"", ""RF1b|f81v.25|G006"", ""RF1b|f81v.25|G007"", ""RF1b|f81v.25|G008"", ""RF1b|f81v.25|G009"", ""RF1b|f81v.25|G010""]"	"[""oshedy"", ""qotedy"", ""{ch'}ol"", ""che@152;y"", ""yshchey"", ""ol"", ""chey"", ""qol"", ""che@152;ytchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[{ch'}ol]"", ""[che@152;y]"", ""[yshchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""[che@152;ytchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.25	RF1b	"[""RF1b|f81v.25|G001"", ""RF1b|f81v.25|G002"", ""RF1b|f81v.25|G003"", ""RF1b|f81v.25|G004"", ""RF1b|f81v.25|G005"", ""RF1b|f81v.25|G006"", ""RF1b|f81v.25|G007"", ""RF1b|f81v.25|G008"", ""RF1b|f81v.25|G009"", ""RF1b|f81v.25|G010""]"	"[""oshedy"", ""qotedy"", ""{ch'}ol"", ""che@152;y"", ""yshchey"", ""ol"", ""chey"", ""qol"", ""che@152;ytchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[{ch'}ol]"", ""[che@152;y]"", ""[yshchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""[che@152;ytchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.2	ZL3b	"[""ZL3b|f82r.2|G001"", ""ZL3b|f82r.2|G002"", ""ZL3b|f82r.2|G003"", ""ZL3b|f82r.2|G004"", ""ZL3b|f82r.2|G005"", ""ZL3b|f82r.2|G006"", ""ZL3b|f82r.2|G007"", ""ZL3b|f82r.2|G008""]"	"[""dchedy"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.2	ZL3b	"[""ZL3b|f82r.2|G001"", ""ZL3b|f82r.2|G002"", ""ZL3b|f82r.2|G003"", ""ZL3b|f82r.2|G004"", ""ZL3b|f82r.2|G005"", ""ZL3b|f82r.2|G006"", ""ZL3b|f82r.2|G007"", ""ZL3b|f82r.2|G008""]"	"[""dchedy"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.2	IT2a	"[""IT2a|f82r.2|G001"", ""IT2a|f82r.2|G002"", ""IT2a|f82r.2|G003"", ""IT2a|f82r.2|G004"", ""IT2a|f82r.2|G005"", ""IT2a|f82r.2|G006"", ""IT2a|f82r.2|G007"", ""IT2a|f82r.2|G008""]"	"[""dchedy"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.2	IT2a	"[""IT2a|f82r.2|G001"", ""IT2a|f82r.2|G002"", ""IT2a|f82r.2|G003"", ""IT2a|f82r.2|G004"", ""IT2a|f82r.2|G005"", ""IT2a|f82r.2|G006"", ""IT2a|f82r.2|G007"", ""IT2a|f82r.2|G008""]"	"[""dchedy"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.2	RF1b	"[""RF1b|f82r.2|G001"", ""RF1b|f82r.2|G002"", ""RF1b|f82r.2|G003"", ""RF1b|f82r.2|G004"", ""RF1b|f82r.2|G005"", ""RF1b|f82r.2|G006"", ""RF1b|f82r.2|G007"", ""RF1b|f82r.2|G008""]"	"[""dche@152;y"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dche@152;y]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.2	RF1b	"[""RF1b|f82r.2|G001"", ""RF1b|f82r.2|G002"", ""RF1b|f82r.2|G003"", ""RF1b|f82r.2|G004"", ""RF1b|f82r.2|G005"", ""RF1b|f82r.2|G006"", ""RF1b|f82r.2|G007"", ""RF1b|f82r.2|G008""]"	"[""dche@152;y"", ""qolchedy"", ""qokain"", ""dy"", ""qokeedy"", ""qokal"", ""lcheckhy"", ""lched""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dche@152;y]"", ""daraus? wird?"", ""Wasser?"", ""[dy]"", ""[qokeedy]"", ""[qokal]"", ""[lcheckhy]"", ""[lched]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.21	ZL3b	"[""ZL3b|f82r.21|G001"", ""ZL3b|f82r.21|G002"", ""ZL3b|f82r.21|G003"", ""ZL3b|f82r.21|G004"", ""ZL3b|f82r.21|G005"", ""ZL3b|f82r.21|G006"", ""ZL3b|f82r.21|G007"", ""ZL3b|f82r.21|G008"", ""ZL3b|f82r.21|G009"", ""ZL3b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""salshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[salshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.21	ZL3b	"[""ZL3b|f82r.21|G001"", ""ZL3b|f82r.21|G002"", ""ZL3b|f82r.21|G003"", ""ZL3b|f82r.21|G004"", ""ZL3b|f82r.21|G005"", ""ZL3b|f82r.21|G006"", ""ZL3b|f82r.21|G007"", ""ZL3b|f82r.21|G008"", ""ZL3b|f82r.21|G009"", ""ZL3b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""salshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[salshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.21	IT2a	"[""IT2a|f82r.21|G001"", ""IT2a|f82r.21|G002"", ""IT2a|f82r.21|G003"", ""IT2a|f82r.21|G004"", ""IT2a|f82r.21|G005"", ""IT2a|f82r.21|G006"", ""IT2a|f82r.21|G007"", ""IT2a|f82r.21|G008"", ""IT2a|f82r.21|G009"", ""IT2a|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""rolshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[rolshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.21	IT2a	"[""IT2a|f82r.21|G001"", ""IT2a|f82r.21|G002"", ""IT2a|f82r.21|G003"", ""IT2a|f82r.21|G004"", ""IT2a|f82r.21|G005"", ""IT2a|f82r.21|G006"", ""IT2a|f82r.21|G007"", ""IT2a|f82r.21|G008"", ""IT2a|f82r.21|G009"", ""IT2a|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""rolshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[rolshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f82r.21	RF1b	"[""RF1b|f82r.21|G001"", ""RF1b|f82r.21|G002"", ""RF1b|f82r.21|G003"", ""RF1b|f82r.21|G004"", ""RF1b|f82r.21|G005"", ""RF1b|f82r.21|G006"", ""RF1b|f82r.21|G007"", ""RF1b|f82r.21|G008"", ""RF1b|f82r.21|G009"", ""RF1b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""solshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[solshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f82r.21	RF1b	"[""RF1b|f82r.21|G001"", ""RF1b|f82r.21|G002"", ""RF1b|f82r.21|G003"", ""RF1b|f82r.21|G004"", ""RF1b|f82r.21|G005"", ""RF1b|f82r.21|G006"", ""RF1b|f82r.21|G007"", ""RF1b|f82r.21|G008"", ""RF1b|f82r.21|G009"", ""RF1b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""solshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[solshey]"", ""viel?"", ""[chey]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
