event_id	page	record	statement_id	locus	owner_de	card_no	component_recipe	old_semantic_de	revised_semantic_de	observed_surface	surface_unchanged	owner_unchanged	boundary_unchanged	semantic_revision
E279	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREIT · DIES	shcthy	YES	YES	YES	NO
E280	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC144	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	ZIEL · UMSETZEN · SCHLUSS	dalchdy	YES	YES	YES	NO
E281	f83r	B3	B3-S022	f83r.15	unverbundener Zwischenbereich	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	qotchedy	YES	YES	YES	NO
E282	f83r	B3	B3-S023	f83r.15	unverbundener Zwischenbereich	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E283	f83r	B3	B3-S024	f83r.16	unverbundener Zwischenbereich	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	tchedy	YES	YES	YES	NO
E284	f83r	B3	B3-S025	f83r.16	unverbundener Zwischenbereich	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchdy	YES	YES	YES	NO
E285	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC146	EE+AR	LANG · QUELLE	LANG · QUELLE	cheedar	YES	YES	YES	NO
E286	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC147	L+AIIN	WEITERLEITEN · MASS	WEITERLEITEN · MASS	chldaiin	YES	YES	YES	NO
E287	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E288	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	YES	YES	YES	NO
E289	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREIT · DIES	checthy	YES	YES	YES	NO
E290	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC148	AL+R+OR	ZIEL · KUEHLEN · ANSATZ	ZIEL · KUEHLEN · ANSATZ	chealror	YES	YES	YES	NO
E291	f83r	B3	B3-S026	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	solkeedy	YES	YES	YES	NO
E292	f83r	B3	B3-S027	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	qoteedy	YES	YES	YES	NO
E293	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E294	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	YES	YES	YES	NO
E295	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	YES	YES	YES	NO
E296	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	EEE+T+Y	VOLL · EINTRAGEN · DIES	VOLL · ANWENDEN · DIES	cheeety	YES	YES	YES	YES
E297	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	YES	YES	YES	NO
E298	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E299	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	AIIN	MASS	MASS	saiin	YES	YES	YES	NO
E300	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	CHD+AIR	UMSETZEN · LAUF	UMSETZEN · LAUF	schedair	YES	YES	YES	NO
E301	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	otchedy	YES	YES	YES	NO
E302	f83r	B3	B3-S031	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E303	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	CHD+AIN	UMSETZEN · PORTION	UMSETZEN · PORTION	chedain	YES	YES	YES	NO
E304	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E305	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	OT+E+AIIN	DANACH · KURZ · MASS	DANACH · KURZ · MASS	qotedaiin	YES	YES	YES	NO
E306	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	otaiin	YES	YES	YES	NO
E307	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	otedy	YES	YES	YES	NO
E308	f83r	B3	B3-S033	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	ldy	YES	YES	YES	NO
E309	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	O+IIN	GANG · STUFE	GANG · STUFE	soiiin	YES	YES	YES	NO
E310	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	CTH+Y	BEREIT · DIES	BEREIT · DIES	checthy	YES	YES	YES	NO
E311	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	T+Y	EINTRAGEN · DIES	ANWENDEN · DIES	chety	YES	YES	YES	YES
E312	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	otaiin	YES	YES	YES	NO
E313	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	OL+AL+Y	FORTSETZEN · ZIEL · DIES	FORTSETZEN · ZIEL · DIES	olsaly	YES	YES	YES	NO
E314	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E315	f83r	B4	B4-S001	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E316	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	OL+Y	FORTSETZEN · DIES	FORTSETZEN · DIES	qolchey	YES	YES	YES	NO
E317	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E318	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	YES	YES	YES	NO
E319	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E320	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	otal	YES	YES	YES	NO
E321	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	OT+Y	DANACH · DIES	DANACH · DIES	otchey	YES	YES	YES	NO
E322	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E323	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E324	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	OL	FORTSETZEN	FORTSETZEN	tol	YES	YES	YES	NO
E325	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E326	f83r	B4	B4-S004	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	qokylddy	YES	YES	YES	NO
E327	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	AIN	PORTION	PORTION	dain	YES	YES	YES	NO
E328	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E329	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E330	f83r	B4	B4-S006	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	YES	YES	YES	NO
E331	f83r	B4	B4-S007	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	YES	YES	YES	NO
E332	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	AIIN	MASS	MASS	saiin	YES	YES	YES	NO
E333	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	cheeky	YES	YES	YES	NO
E334	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	sheey	YES	YES	YES	NO
E335	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	YES	YES	YES	NO
E336	f83r	B4	B4-S009	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E337	f83r	B4	B4-S010	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	OL+DY	FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	oldy	YES	YES	YES	NO
E338	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC009	AIIN	MASS	MASS	saiin	YES	YES	YES	NO
E339	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC083	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	cheky	YES	YES	YES	NO
E340	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC158	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	ANSETZEN · LANG · FORTSETZEN	okeeol	YES	YES	YES	NO
E341	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	YES	YES	YES	NO
E342	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chdy	YES	YES	YES	NO
E343	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	YES	YES	YES	NO
E344	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC159	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ · SCHLUSS	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	lkedy	YES	YES	YES	YES
E345	f83r	B4	B4-S012	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E346	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC160	OK+OL	ANSETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN	qokol	YES	YES	YES	NO
E347	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E348	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC016	OR	ANSATZ	ANSATZ	or	YES	YES	YES	NO
E349	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E350	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC161	O+CKH+E+Y	GANG · DURCHLASS · KURZ · DIES	GANG · DURCHLASS · KURZ · DIES	qockhey	YES	YES	YES	NO
E351	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC162	AIR+Y+DY	LAUF · DIES · SCHLUSS	LAUF · DIES · SCHLUSS	dairydy	YES	YES	YES	NO
E352	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	YES	YES	YES	NO
E353	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	shey	YES	YES	YES	NO
E354	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC069	K+AIN	ZUDOSIEREN · PORTION	ZUGEBEN · PORTION	kain	YES	YES	YES	YES
E355	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC163	CH+CKH+AL	ABNEHMEN · DURCHLASS · ZIEL	ENTNEHMEN · DURCHLASS · ZIEL	chckhal	YES	YES	YES	YES
E356	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	SOLK+E+Y	AUFFANGEN · KURZ · DIES	AUFFANGEN · KURZ · DIES	solkey	YES	YES	YES	NO
E357	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E358	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	FORTSETZEN · ZUGEBEN · PORTION	qolkain	YES	YES	YES	YES
E359	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	AL	ZIEL	ZIEL	dal	YES	YES	YES	NO
E360	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	K+AR	ZUDOSIEREN · QUELLE	ZUGEBEN · QUELLE	skar	YES	YES	YES	YES
E361	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E362	f83r	B5	B5-S001	f83r.47	linke Fransenstation im B5-Nachtrag	PROC166	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	otchdy	YES	YES	YES	NO
E363	f83r	B5	B5-S002	f83r.47	linke Fransenstation im B5-Nachtrag	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchdy	YES	YES	YES	NO
E364	f83r	B5	B5-S003	f83r.47	linke Fransenstation im B5-Nachtrag	PROC142	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	shedal	YES	YES	YES	NO
E365	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC055	AL	ZIEL	ZIEL	dal	YES	YES	YES	NO
E366	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	cheol	YES	YES	YES	NO
E367	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC167	L+OL	WEITERLEITEN · FORTSETZEN	WEITERLEITEN · FORTSETZEN	lol	YES	YES	YES	NO
E368	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC168	CHD+AL	UMSETZEN · ZIEL	UMSETZEN · ZIEL	chdal	YES	YES	YES	NO
E369	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC009	AIIN	MASS	MASS	aiin	YES	YES	YES	NO
E370	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	YES	YES	YES	NO
E371	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC169	DA+IIN	ZWEIT · STUFE	ZWEIT · STUFE	daiiin	YES	YES	YES	NO
E372	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E373	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC170	SOLK+EE+Y	AUFFANGEN · LANG · DIES	AUFFANGEN · LANG · DIES	solkeey	YES	YES	YES	NO
E374	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC171	E+K+E+Y	KURZ · ZUDOSIEREN · KURZ · DIES	KURZ · ZUGEBEN · KURZ · DIES	qekey	YES	YES	YES	YES
E375	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC172	R+AL+Y	KUEHLEN · ZIEL · DIES	KUEHLEN · ZIEL · DIES	raly	YES	YES	YES	NO
E376	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	ol	YES	YES	YES	NO
E377	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC009	AIIN	MASS	MASS	daiin	YES	YES	YES	NO
E378	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	ol	YES	YES	YES	NO
E379	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC156	AIN	PORTION	PORTION	dain	YES	YES	YES	NO
E380	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E381	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC173	L+AL+OR	WEITERLEITEN · ZIEL · ANSATZ	WEITERLEITEN · ZIEL · ANSATZ	ldalor	YES	YES	YES	NO
