edition	model	source_group_id	locus	group_index	raw	pair	head_source_group_id	head_raw	left_separator	attachment_status	relation	proposed_direction	semantic_credit
RF1b	T	RF1b|f77r.27|G006	f77r.27	6	qotedy	A	RF1b|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.27|G005 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.30|G001	f77r.30	1	qokaiin	D	RF1b|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.29|G005 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.30|G001	f77r.30	1	qokaiin	D	RF1b|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.29|G005	0; stipulated reading only
RF1b	T	RF1b|f77r.30|G001	f77r.30	1	qokaiin	D	RF1b|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	TO	RF1b|f77r.29|G005 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.31|G005	f77r.31	5	qotedy	A	RF1b|f77r.31|G004	qote@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.31|G004 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.31|G005	f77r.31	5	qotedy	A	RF1b|f77r.31|G004	qote@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> RF1b|f77r.31|G004	0; stipulated reading only
RF1b	T	RF1b|f77r.31|G005	f77r.31	5	qotedy	A	RF1b|f77r.31|G004	qote@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.31|G004 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.34|G001	f77r.34	1	qokaiin	D	RF1b|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.33|G009 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.34|G001	f77r.34	1	qokaiin	D	RF1b|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.33|G009	0; stipulated reading only
RF1b	T	RF1b|f77r.34|G001	f77r.34	1	qokaiin	D	RF1b|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	TO	RF1b|f77r.33|G009 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.34|G005	f77r.34	5	qokaiin	D	RF1b|f77r.34|G004	qolche@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.34|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.34|G005	f77r.34	5	qokaiin	D	RF1b|f77r.34|G004	qolche@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.34|G004	0; stipulated reading only
RF1b	T	RF1b|f77r.34|G005	f77r.34	5	qokaiin	D	RF1b|f77r.34|G004	qolche@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.34|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.34|G006	f77r.34	6	qokaiin	D	RF1b|f77r.34|G005	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	BELONGS_TO	RF1b|f77r.34|G005 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.34|G006	f77r.34	6	qokaiin	D	RF1b|f77r.34|G005	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	FROM	D (concept, not identified individual) -> RF1b|f77r.34|G005	0; stipulated reading only
RF1b	T	RF1b|f77r.34|G006	f77r.34	6	qokaiin	D	RF1b|f77r.34|G005	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	TO	RF1b|f77r.34|G005 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.35|G006	f77r.35	6	qotaiin	C	RF1b|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.35|G005 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.35|G006	f77r.35	6	qotaiin	C	RF1b|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.35|G005	0; stipulated reading only
RF1b	T	RF1b|f77r.35|G006	f77r.35	6	qotaiin	C	RF1b|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.35|G005 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.38|G004	f77r.38	4	qokaiin	D	RF1b|f77r.38|G003	qoee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.38|G003 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.38|G004	f77r.38	4	qokaiin	D	RF1b|f77r.38|G003	qoee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.38|G003	0; stipulated reading only
RF1b	T	RF1b|f77r.38|G004	f77r.38	4	qokaiin	D	RF1b|f77r.38|G003	qoee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.38|G003 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.40|G006	f77r.40	6	qotaiin	C	RF1b|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.40|G005 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.40|G006	f77r.40	6	qotaiin	C	RF1b|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.40|G005	0; stipulated reading only
RF1b	T	RF1b|f77r.40|G006	f77r.40	6	qotaiin	C	RF1b|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.40|G005 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.41|G005	f77r.41	5	qotedy	A	RF1b|f77r.41|G004	che@222;	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.41|G004 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.41|G005	f77r.41	5	qotedy	A	RF1b|f77r.41|G004	che@222;	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> RF1b|f77r.41|G004	0; stipulated reading only
RF1b	T	RF1b|f77r.41|G005	f77r.41	5	qotedy	A	RF1b|f77r.41|G004	che@222;	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.41|G004 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.43|G004	f77r.43	4	qotaiin	C	RF1b|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.43|G003 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.43|G004	f77r.43	4	qotaiin	C	RF1b|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.43|G003	0; stipulated reading only
RF1b	T	RF1b|f77r.43|G004	f77r.43	4	qotaiin	C	RF1b|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.43|G003 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.45|G001	f77r.45	1	qokaiin	D	RF1b|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.44|G008 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.45|G001	f77r.45	1	qokaiin	D	RF1b|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.44|G008	0; stipulated reading only
RF1b	T	RF1b|f77r.45|G001	f77r.45	1	qokaiin	D	RF1b|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	TO	RF1b|f77r.44|G008 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f21r.10|G004	f21r.10	4	qotaiin	C	RF1b|f21r.10|G003	chyky	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f21r.10|G003 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f21r.10|G004	f21r.10	4	qotaiin	C	RF1b|f21r.10|G003	chyky	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f21r.10|G003	0; stipulated reading only
RF1b	T	RF1b|f21r.10|G004	f21r.10	4	qotaiin	C	RF1b|f21r.10|G003	chyky	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f21r.10|G003 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f32v.8|G005	f32v.8	5	qotaiin	C	RF1b|f32v.8|G004	cthodaiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f32v.8|G004 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f32v.8|G005	f32v.8	5	qotaiin	C	RF1b|f32v.8|G004	cthodaiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f32v.8|G004	0; stipulated reading only
RF1b	T	RF1b|f32v.8|G005	f32v.8	5	qotaiin	C	RF1b|f32v.8|G004	cthodaiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f32v.8|G004 -> C (concept, not identified individual)	0; stipulated reading only
