probe_id	component_recipe	intake_tier	register	input_contains_event_id	seed_status	target_status	target_incoming_action	target_incoming_argument	order_repair_rule	stream_clause_de	expected_transition_clause_de	matches_gdt437_transition
PROBE130	O+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze die Ansatzeinheit als Ansatz an; als Ausführung.	Im laufenden Gang setze die Ansatzeinheit als Ansatz an; als Ausführung.	YES
PROBE131	OK+CH+AIIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Trage den Kennwert ein und entnimm den Kennwert.	Trage den Kennwert ein und entnimm den Kennwert.	YES
PROBE132	OK+CH+AIIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Arbeitswert im Arbeitsgang an und nimm den Arbeitswert.	Setze den Arbeitswert im Arbeitsgang an und nimm den Arbeitswert.	YES
PROBE133	OK+CH+AIIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationswert im Stationsgang an und entnimm den Stationswert.	Setze den Stationswert im Stationsgang an und entnimm den Stationswert.	YES
PROBE134	OK+CH+AIIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionswert und nimm den Positionswert auf.	Setze den Positionswert und nimm den Positionswert auf.	YES
PROBE135	OK+CH+AIIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Mengenwert als Ansatz an und nimm den Mengenwert.	Setze den Mengenwert als Ansatz an und nimm den Mengenwert.	YES
PROBE136	OK+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Trage den laufenden Eintrag [wie zuvor] ein; über die Eintragsverbindung.	Trage den laufenden Eintrag [wie zuvor] ein; über die Eintragsverbindung.	YES
PROBE137	OK+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; über die Verbindung im Pflanzenartikel.	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; über die Verbindung im Pflanzenartikel.	YES
PROBE138	OK+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten [wie zuvor] im Stationsgang an; über die sichtbare Verbindung.	Setze den Stationsposten [wie zuvor] im Stationsgang an; über die sichtbare Verbindung.	YES
PROBE139	OK+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten [wie zuvor]; über die Ringverbindung.	Setze den Positionsposten [wie zuvor]; über die Ringverbindung.	YES
PROBE140	OK+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten [wie zuvor] als Ansatz an; über die Gefäßverbindung.	Setze den Drogenposten [wie zuvor] als Ansatz an; über die Gefäßverbindung.	YES
PROBE141	OL+K+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Weiter ordne die Eintragseinheit zu.	Weiter ordne die Eintragseinheit zu.	YES
PROBE142	OL+K+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Weiter gib die Arbeitseinheit zu.	Weiter gib die Arbeitseinheit zu.	YES
PROBE143	OL+K+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Weiter führe die Stationseinheit zu.	Weiter führe die Stationseinheit zu.	YES
PROBE144	OL+K+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Weiter ordne die Positionseinheit zu.	Weiter ordne die Positionseinheit zu.	YES
PROBE145	OL+K+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Weiter gib die Ansatzeinheit zu.	Weiter gib die Ansatzeinheit zu.	YES
PROBE146	OT+E+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Danach im laufenden Gang trage den Teilwert ein; auf Grad I.	Danach im laufenden Gang trage den Teilwert ein; auf Grad I.	YES
PROBE147	OT+E+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Danach im laufenden Gang setze den Materialanteil im Arbeitsgang an; auf Grad I.	Danach im laufenden Gang setze den Materialanteil im Arbeitsgang an; auf Grad I.	YES
PROBE148	OT+E+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Danach im laufenden Gang setze den Stationsanteil im Stationsgang an; auf Grad I.	Danach im laufenden Gang setze den Stationsanteil im Stationsgang an; auf Grad I.	YES
PROBE149	OT+E+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Danach im laufenden Gang setze den Sektoranteil; auf Grad I.	Danach im laufenden Gang setze den Sektoranteil; auf Grad I.	YES
PROBE150	OT+E+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Danach im laufenden Gang setze den Drogenanteil als Ansatz an; auf Grad I.	Danach im laufenden Gang setze den Drogenanteil als Ansatz an; auf Grad I.	YES
PROBE151	P+AIIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Kennwert ein.	Setze den Kennwert ein.	YES
PROBE152	P+AIIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Arbeitswert ein.	Setze den Arbeitswert ein.	YES
PROBE153	P+AIIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationswert ein.	Setze den Stationswert ein.	YES
PROBE154	P+AIIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionswert ein.	Setze den Positionswert ein.	YES
PROBE155	P+AIIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Mengenwert ein.	Setze den Mengenwert ein.	YES
PROBE156	P+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Teilwert ein.	Setze den Teilwert ein.	YES
PROBE157	P+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Materialanteil ein.	Setze den Materialanteil ein.	YES
PROBE158	P+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsanteil ein.	Setze den Stationsanteil ein.	YES
PROBE159	P+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Sektoranteil ein.	Setze den Sektoranteil ein.	YES
PROBE160	P+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenanteil ein.	Setze den Drogenanteil ein.	YES
PROBE161	P+AIR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den laufenden Eintrag [wie zuvor] ein; entlang der Lesebahn.	Setze den laufenden Eintrag [wie zuvor] ein; entlang der Lesebahn.	YES
PROBE162	P+AIR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten [wie zuvor] ein; entlang der Verarbeitungsbahn.	Setze den Pflanzenposten [wie zuvor] ein; entlang der Verarbeitungsbahn.	YES
PROBE163	P+AIR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten [wie zuvor] ein; entlang der Stationsbahn.	Setze den Stationsposten [wie zuvor] ein; entlang der Stationsbahn.	YES
PROBE164	P+AIR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten [wie zuvor] ein; entlang der Ringbahn.	Setze den Positionsposten [wie zuvor] ein; entlang der Ringbahn.	YES
PROBE165	P+AIR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten [wie zuvor] ein; entlang der Transferbahn.	Setze den Drogenposten [wie zuvor] ein; entlang der Transferbahn.	YES
PROBE166	P+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den laufenden Eintrag [wie zuvor] ein; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein; zur Zielspalte.	YES
PROBE167	P+AL	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten [wie zuvor] ein; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein; zur Zielstelle.	YES
PROBE168	P+AL	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten [wie zuvor] ein; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein; zur Zielstation.	YES
PROBE169	P+AL	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten [wie zuvor] ein; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein; zur Zielposition.	YES
PROBE170	P+AL	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten [wie zuvor] ein; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein; zum Zielgefäß.	YES
PROBE171	P+L	T3_SECOND_RING_AMBER	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den laufenden Eintrag [wie zuvor] ein; über die Eintragsverbindung.	Setze den laufenden Eintrag [wie zuvor] ein; über die Eintragsverbindung.	YES
PROBE172	P+L	T3_SECOND_RING_AMBER	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten [wie zuvor] ein; über die Verbindung im Pflanzenartikel.	Setze den Pflanzenposten [wie zuvor] ein; über die Verbindung im Pflanzenartikel.	YES
PROBE173	P+L	T3_SECOND_RING_AMBER	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung.	Setze den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung.	YES
PROBE174	P+L	T3_SECOND_RING_AMBER	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten [wie zuvor] ein; über die Ringverbindung.	Setze den Positionsposten [wie zuvor] ein; über die Ringverbindung.	YES
PROBE175	P+L	T3_SECOND_RING_AMBER	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten [wie zuvor] ein; über die Gefäßverbindung.	Setze den Drogenposten [wie zuvor] ein; über die Gefäßverbindung.	YES
PROBE176	P+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze die Eintragseinheit ein.	Setze die Eintragseinheit ein.	YES
PROBE177	P+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze die Arbeitseinheit ein.	Setze die Arbeitseinheit ein.	YES
PROBE178	P+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze die Stationseinheit ein.	Setze die Stationseinheit ein.	YES
PROBE179	P+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze die Positionseinheit ein.	Setze die Positionseinheit ein.	YES
PROBE180	P+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze die Ansatzeinheit ein.	Setze die Ansatzeinheit ein.	YES
PROBE181	P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	YES
PROBE182	P+SH+AL	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	YES
PROBE183	P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	YES
PROBE184	P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	YES
PROBE185	P+SH+AL	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	YES
PROBE186	P+SH+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den laufenden Eintrag ein und halte den laufenden Eintrag fest.	Setze den laufenden Eintrag ein und halte den laufenden Eintrag fest.	YES
PROBE187	P+SH+Y	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Pflanzenposten ein und halte den Pflanzenposten.	Setze den Pflanzenposten ein und halte den Pflanzenposten.	YES
PROBE188	P+SH+Y	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Stationsposten ein und halte den Stationsposten.	Setze den Stationsposten ein und halte den Stationsposten.	YES
PROBE189	P+SH+Y	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Positionsposten ein und halte den Positionsposten.	Setze den Positionsposten ein und halte den Positionsposten.	YES
PROBE190	P+SH+Y	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Setze den Drogenposten ein und halte den Drogenposten.	Setze den Drogenposten ein und halte den Drogenposten.	YES
PROBE191	S+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Wähle den laufenden Eintrag.	Wähle den laufenden Eintrag.	YES
PROBE192	S+Y	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Wähle den Pflanzenposten.	Wähle den Pflanzenposten.	YES
PROBE193	S+Y	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Wähle den Stationsposten.	Wähle den Stationsposten.	YES
PROBE194	S+Y	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Wähle den Positionsposten.	Wähle den Positionsposten.	YES
PROBE195	S+Y	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Wähle den Drogenposten.	Wähle den Drogenposten.	YES
PROBE196	SH+AIN	T1_FUTURE_HIGH	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Teilwert fest.	Halte den Teilwert fest.	YES
PROBE197	SH+AIN	T1_FUTURE_HIGH	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Materialanteil.	Halte den Materialanteil.	YES
PROBE198	SH+AIN	T1_FUTURE_HIGH	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Stationsanteil.	Halte den Stationsanteil.	YES
PROBE199	SH+AIN	T1_FUTURE_HIGH	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Sektoranteil.	Halte den Sektoranteil.	YES
PROBE200	SH+AIN	T1_FUTURE_HIGH	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Drogenanteil.	Halte den Drogenanteil.	YES
PROBE201	SH+AIR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den laufenden Eintrag [wie zuvor] fest; entlang der Lesebahn.	Halte den laufenden Eintrag [wie zuvor] fest; entlang der Lesebahn.	YES
PROBE202	SH+AIR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Halte den Pflanzenposten [wie zuvor]; entlang der Verarbeitungsbahn.	Halte den Pflanzenposten [wie zuvor]; entlang der Verarbeitungsbahn.	YES
