profile_ordinal	cohort	statement_id	physical_page	register	statement_event_count	dy_occurrence_count	internal_dy_count	final_step_dy_count	singleton_dy_count	dy_event_ids	statement_end_mode	scope_profile
319	OLD26_GDT407	G407-S306	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2373	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
320	OLD26_GDT407	G407-S308	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2383	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
321	OLD26_GDT407	G407-S309	f76r	BIOLOGICAL	6	1	0	1	0	G407-E2389	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
322	OLD26_GDT407	G407-S311	f77r	BIOLOGICAL	8	1	0	1	0	G407-E2400	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
323	OLD26_GDT407	G407-S312	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2406	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
324	OLD26_GDT407	G407-S313	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2412	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
325	OLD26_GDT407	G407-S314	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2414	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
326	OLD26_GDT407	G407-S315	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2416	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
327	OLD26_GDT407	G407-S316	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2418	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
328	OLD26_GDT407	G407-S317	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2419	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
329	OLD26_GDT407	G407-S318	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2421	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
330	OLD26_GDT407	G407-S319	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2422	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
331	OLD26_GDT407	G407-S320	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2423	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
332	OLD26_GDT407	G407-S321	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2429	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
333	OLD26_GDT407	G407-S322	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2431	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
334	OLD26_GDT407	G407-S323	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2433	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
335	OLD26_GDT407	G407-S324	f77r	BIOLOGICAL	3	1	0	1	0	G407-E2436	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
336	OLD26_GDT407	G407-S325	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2442	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
337	OLD26_GDT407	G407-S326	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2444	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
338	OLD26_GDT407	G407-S327	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2445	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
339	OLD26_GDT407	G407-S328	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2446	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
340	OLD26_GDT407	G407-S329	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2447	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
341	OLD26_GDT407	G407-S330	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2448	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
342	OLD26_GDT407	G407-S331	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2450	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
343	OLD26_GDT407	G407-S332	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2455	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
344	OLD26_GDT407	G407-S333	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2457	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
345	OLD26_GDT407	G407-S334	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2461	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
346	OLD26_GDT407	G407-S335	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2462	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
347	OLD26_GDT407	G407-S336	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2463	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
348	OLD26_GDT407	G407-S337	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2465	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
349	OLD26_GDT407	G407-S338	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2466	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
350	OLD26_GDT407	G407-S339	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2467	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
351	OLD26_GDT407	G407-S340	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2472	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
352	OLD26_GDT407	G407-S341	f77r	BIOLOGICAL	9	1	0	1	0	G407-E2481	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
353	OLD26_GDT407	G407-S342	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2485	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
354	OLD26_GDT407	G407-S343	f77r	BIOLOGICAL	3	1	0	1	0	G407-E2488	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
355	OLD26_GDT407	G407-S344	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2489	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
356	OLD26_GDT407	G407-S345	f77r	BIOLOGICAL	7	1	0	1	0	G407-E2496	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
357	OLD26_GDT407	G407-S346	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2500	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
358	OLD26_GDT407	G407-S347	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2501	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
359	OLD26_GDT407	G407-S348	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2503	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
360	OLD26_GDT407	G407-S349	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2504	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
361	OLD26_GDT407	G407-S350	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2505	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
362	OLD26_GDT407	G407-S351	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2510	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
363	OLD26_GDT407	G407-S352	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2512	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
364	OLD26_GDT407	G407-S353	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2518	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
365	OLD26_GDT407	G407-S354	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2523	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
366	OLD26_GDT407	G407-S355	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2524	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
367	OLD26_GDT407	G407-S356	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2525	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
368	OLD26_GDT407	G407-S357	f77r	BIOLOGICAL	10	1	0	1	0	G407-E2535	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
369	OLD26_GDT407	G407-S358	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2537	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
370	OLD26_GDT407	G407-S359	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2543	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
371	OLD26_GDT407	G407-S360	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2544	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
372	OLD26_GDT407	G407-S361	f77r	BIOLOGICAL	3	1	0	1	0	G407-E2547	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
373	OLD26_GDT407	G407-S362	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2552	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
374	OLD26_GDT407	G407-S363	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2553	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
375	OLD26_GDT407	G407-S364	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2554	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
376	OLD26_GDT407	G407-S365	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2558	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
377	OLD26_GDT407	G407-S366	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2563	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
378	OLD26_GDT407	G407-S367	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2564	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
379	OLD26_GDT407	G407-S368	f77r	BIOLOGICAL	12	1	0	1	0	G407-E2576	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
380	OLD26_GDT407	G407-S369	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2577	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
381	OLD26_GDT407	G407-S370	f77r	BIOLOGICAL	13	1	0	1	0	G407-E2590	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
382	OLD26_GDT407	G407-S371	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2591	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
383	OLD26_GDT407	G407-S372	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2597	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
384	OLD26_GDT407	G407-S373	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2599	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
385	OLD26_GDT407	G407-S374	f77r	BIOLOGICAL	9	1	0	1	0	G407-E2608	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
386	OLD26_GDT407	G407-S375	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2612	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
387	OLD26_GDT407	G407-S376	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2613	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
388	OLD26_GDT407	G407-S377	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2617	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
389	OLD26_GDT407	G407-S378	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2622	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
390	OLD26_GDT407	G407-S379	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2626	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
391	OLD26_GDT407	G407-S380	f77r	BIOLOGICAL	2	1	0	1	0	G407-E2628	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
392	OLD26_GDT407	G407-S381	f77r	BIOLOGICAL	6	1	0	1	0	G407-E2634	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
393	OLD26_GDT407	G407-S382	f77r	BIOLOGICAL	7	1	0	1	0	G407-E2641	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
394	OLD26_GDT407	G407-S383	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2645	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
395	OLD26_GDT407	G407-S384	f77r	BIOLOGICAL	4	1	0	1	0	G407-E2649	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
396	OLD26_GDT407	G407-S385	f77r	BIOLOGICAL	5	1	0	1	0	G407-E2654	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
397	OLD26_GDT407	G407-S386	f77r	BIOLOGICAL	7	1	0	1	0	G407-E2661	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
398	OLD26_GDT407	G407-S387	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2662	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
399	OLD26_GDT407	G407-S388	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2663	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
400	OLD26_GDT407	G407-S389	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2664	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
401	OLD26_GDT407	G407-S390	f77r	BIOLOGICAL	10	1	0	1	0	G407-E2674	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
402	OLD26_GDT407	G407-S391	f77r	BIOLOGICAL	1	1	0	0	1	G407-E2675	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
403	OLD26_GDT407	G407-S393	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2715	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
404	OLD26_GDT407	G407-S394	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2717	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
405	OLD26_GDT407	G407-S395	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2718	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
406	OLD26_GDT407	G407-S396	f81r	BIOLOGICAL	18	1	0	1	0	G407-E2736	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
407	OLD26_GDT407	G407-S397	f81r	BIOLOGICAL	29	1	0	1	0	G407-E2765	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
408	OLD26_GDT407	G407-S398	f81r	BIOLOGICAL	7	1	0	1	0	G407-E2772	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
409	OLD26_GDT407	G407-S399	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2773	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
410	OLD26_GDT407	G407-S400	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2777	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
411	OLD26_GDT407	G407-S401	f81r	BIOLOGICAL	5	1	0	1	0	G407-E2782	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
412	OLD26_GDT407	G407-S402	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2783	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
413	OLD26_GDT407	G407-S403	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2784	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
414	OLD26_GDT407	G407-S404	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2786	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
415	OLD26_GDT407	G407-S405	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2788	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
416	OLD26_GDT407	G407-S406	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2792	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
417	OLD26_GDT407	G407-S407	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2793	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
418	OLD26_GDT407	G407-S408	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2797	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
419	OLD26_GDT407	G407-S409	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2798	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
420	OLD26_GDT407	G407-S410	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2802	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
421	OLD26_GDT407	G407-S411	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2806	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
422	OLD26_GDT407	G407-S412	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2807	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
423	OLD26_GDT407	G407-S413	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2808	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
424	OLD26_GDT407	G407-S414	f81r	BIOLOGICAL	3	1	0	1	0	G407-E2811	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
425	OLD26_GDT407	G407-S415	f81r	BIOLOGICAL	5	1	0	1	0	G407-E2816	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
426	OLD26_GDT407	G407-S416	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2818	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
427	OLD26_GDT407	G407-S417	f81r	BIOLOGICAL	3	1	0	1	0	G407-E2821	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
428	OLD26_GDT407	G407-S418	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2822	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
429	OLD26_GDT407	G407-S419	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2824	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
430	OLD26_GDT407	G407-S420	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2825	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
431	OLD26_GDT407	G407-S421	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2827	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
432	OLD26_GDT407	G407-S422	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2828	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
433	OLD26_GDT407	G407-S423	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2830	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
434	OLD26_GDT407	G407-S424	f81r	BIOLOGICAL	9	1	0	1	0	G407-E2839	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
435	OLD26_GDT407	G407-S425	f81r	BIOLOGICAL	23	1	0	1	0	G407-E2862	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
436	OLD26_GDT407	G407-S426	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2866	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
437	OLD26_GDT407	G407-S427	f81r	BIOLOGICAL	3	1	0	1	0	G407-E2869	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
438	OLD26_GDT407	G407-S428	f81r	BIOLOGICAL	7	1	0	1	0	G407-E2876	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
439	OLD26_GDT407	G407-S429	f81r	BIOLOGICAL	5	1	0	1	0	G407-E2881	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
440	OLD26_GDT407	G407-S430	f81r	BIOLOGICAL	4	1	0	1	0	G407-E2885	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
441	OLD26_GDT407	G407-S431	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2886	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
442	OLD26_GDT407	G407-S432	f81r	BIOLOGICAL	3	1	0	1	0	G407-E2889	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
443	OLD26_GDT407	G407-S433	f81r	BIOLOGICAL	8	1	0	1	0	G407-E2897	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
444	OLD26_GDT407	G407-S434	f81r	BIOLOGICAL	9	1	0	1	0	G407-E2906	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
445	OLD26_GDT407	G407-S435	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2907	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
446	OLD26_GDT407	G407-S436	f81r	BIOLOGICAL	7	1	0	1	0	G407-E2914	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
447	OLD26_GDT407	G407-S437	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2916	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
448	OLD26_GDT407	G407-S438	f81r	BIOLOGICAL	1	1	0	0	1	G407-E2917	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
449	OLD26_GDT407	G407-S439	f81r	BIOLOGICAL	2	1	0	1	0	G407-E2919	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
450	OLD26_GDT407	G407-S441	f81v	BIOLOGICAL	3	1	0	1	0	G407-E2926	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
451	OLD26_GDT407	G407-S442	f81v	BIOLOGICAL	5	1	0	1	0	G407-E2931	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
452	OLD26_GDT407	G407-S443	f81v	BIOLOGICAL	4	1	0	1	0	G407-E2935	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
453	OLD26_GDT407	G407-S444	f81v	BIOLOGICAL	14	1	0	1	0	G407-E2949	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
454	OLD26_GDT407	G407-S445	f81v	BIOLOGICAL	1	1	0	0	1	G407-E2950	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
455	OLD26_GDT407	G407-S446	f81v	BIOLOGICAL	5	1	0	1	0	G407-E2955	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
456	OLD26_GDT407	G407-S447	f81v	BIOLOGICAL	15	1	0	1	0	G407-E2970	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
457	OLD26_GDT407	G407-S448	f81v	BIOLOGICAL	15	1	0	1	0	G407-E2985	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
458	OLD26_GDT407	G407-S449	f81v	BIOLOGICAL	8	1	0	1	0	G407-E2993	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
459	OLD26_GDT407	G407-S450	f81v	BIOLOGICAL	4	1	0	1	0	G407-E2997	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
460	OLD26_GDT407	G407-S451	f81v	BIOLOGICAL	1	1	0	0	1	G407-E2998	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
461	OLD26_GDT407	G407-S452	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3002	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
462	OLD26_GDT407	G407-S453	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3003	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
463	OLD26_GDT407	G407-S454	f81v	BIOLOGICAL	8	1	0	1	0	G407-E3011	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
464	OLD26_GDT407	G407-S455	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3015	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
465	OLD26_GDT407	G407-S456	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3016	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
466	OLD26_GDT407	G407-S457	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3017	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
467	OLD26_GDT407	G407-S458	f81v	BIOLOGICAL	17	1	0	1	0	G407-E3034	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
468	OLD26_GDT407	G407-S459	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3035	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
469	OLD26_GDT407	G407-S460	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3036	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
470	OLD26_GDT407	G407-S461	f81v	BIOLOGICAL	3	1	0	1	0	G407-E3039	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
471	OLD26_GDT407	G407-S462	f81v	BIOLOGICAL	3	1	0	1	0	G407-E3042	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
472	OLD26_GDT407	G407-S463	f81v	BIOLOGICAL	1	1	0	0	1	G407-E3043	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
473	OLD26_GDT407	G407-S464	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3047	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
474	OLD26_GDT407	G407-S465	f81v	BIOLOGICAL	2	1	0	1	0	G407-E3049	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
475	OLD26_GDT407	G407-S466	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3053	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
476	OLD26_GDT407	G407-S467	f81v	BIOLOGICAL	2	1	0	1	0	G407-E3055	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
477	OLD26_GDT407	G407-S468	f81v	BIOLOGICAL	12	1	0	1	0	G407-E3067	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
478	OLD26_GDT407	G407-S469	f81v	BIOLOGICAL	5	1	0	1	0	G407-E3072	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
479	OLD26_GDT407	G407-S470	f81v	BIOLOGICAL	4	1	0	1	0	G407-E3076	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
