model	edition	source_group_id	locus	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	full_line	full_model_line	assessment
Q	IT2a	IT2a|f77r.33|G002	f77r.33	chedy	klar (trübungsarm)	FLUID_QUALITY	daiin	qol	DEFINITE_SPACE	DEFINITE_SPACE	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	⟦daiin⟧ klar (trübungsarm) ⟦qol⟧ ⟦keedy⟧ ⟦qoteeedy⟧ ⟦sar⟧ ⟦oiiiin⟧ ⟦cheety⟧ ⟦dy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.34|G003	f77r.34	chedy	klar (trübungsarm)	FLUID_QUALITY	shedy	qol	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	aus dem Rohr Flüssigkeit klar (trübungsarm) ⟦qol⟧ klar (trübungsarm) aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦raiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.34|G005	f77r.34	chedy	klar (trübungsarm)	FLUID_QUALITY	qol	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	aus dem Rohr Flüssigkeit klar (trübungsarm) ⟦qol⟧ klar (trübungsarm) aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦raiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.35|G003	f77r.35	chedy	klar (trübungsarm)	FLUID_QUALITY	okaiin	qokain	DEFINITE_SPACE	DEFINITE_SPACE	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	⟦solkeey⟧ Rohr klar (trübungsarm) ist ⟦sheedy⟧ aus dem Rohr ⟦chedaiin⟧ ⟦chealy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.36|G004	f77r.36	chedy	klar (trübungsarm)	FLUID_QUALITY	qotain	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	⟦dshedy⟧ ⟦pchedy⟧ ⟦qotain⟧ klar (trübungsarm) ⟦dolchl⟧ fließt ⟦qokol⟧ ⟦olchey⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.45|G004	f77r.45	dal	aber	CONTRAST	lchear	chr	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin ches lchear dal chr sls ain ol raiin lod	aus dem Rohr ⟦ches⟧ ⟦lchear⟧ aber ⟦chr⟧ ⟦sls⟧ ⟦ain⟧ ⟦ol⟧ ⟦raiin⟧ ⟦lod⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	IT2a	IT2a|f77r.47|G002	f77r.47	dal	aber	CONTRAST	ysheey	saiirol	DEFINITE_SPACE	DEFINITE_SPACE	ysheey dal saiirol sal dalo tain dary dalo	⟦ysheey⟧ aber ⟦saiirol⟧ ⟦sal⟧ ⟦dalo⟧ ⟦tain⟧ ⟦dary⟧ ⟦dalo⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.13|G011	f77r.13	chedy	klar (trübungsarm)	FLUID_QUALITY	al		DEFINITE_SPACE	LINE_END	qokeedy qol {ch'}eedy shol tedy che@152;y lshee@152;y qoke@152;y qol / al chedy	fließt ⟦qol⟧ ⟦{ch'}eedy⟧ ⟦shol⟧ ⟦tedy⟧ ⟦che@152;y⟧ ⟦lshee@152;y⟧ ⟦qoke@152;y⟧ ⟦qol⟧ / ⟦al⟧ klar (trübungsarm)	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.21|G006	f77r.21	chedy	klar (trübungsarm)	FLUID_QUALITY	qokeey	shear	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	⟦chedaiin⟧ Flüssigkeit fließt ⟦qokedy⟧ ⟦qokeey⟧ klar (trübungsarm) ⟦shear⟧ ⟦olaiiny⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.23|G007	f77r.23	chedy	klar (trübungsarm)	FLUID_QUALITY	qokeedy	qokal	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eoky qokaiin che@152;y lche@152;y olshe@152;y qokeedy chedy qokal	⟦{ch'}eoky⟧ aus dem Rohr ⟦che@152;y⟧ ⟦lche@152;y⟧ ⟦olshe@152;y⟧ fließt klar (trübungsarm) im Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.23|G008	f77r.23	qokal	im Becken	LOCATION	chedy		DEFINITE_SPACE	LINE_END	{ch'}eoky qokaiin che@152;y lche@152;y olshe@152;y qokeedy chedy qokal	⟦{ch'}eoky⟧ aus dem Rohr ⟦che@152;y⟧ ⟦lche@152;y⟧ ⟦olshe@152;y⟧ fließt klar (trübungsarm) im Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.25|G004	f77r.25	qokal	im Becken	LOCATION	shedy	shedar	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken trüb aber klar (trübungsarm) am Ausgang	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.25|G005	f77r.25	shedar	trüb	QUALITY	qokal	dal	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken trüb aber klar (trübungsarm) am Ausgang	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.25|G006	f77r.25	dal	aber	CONTRAST	shedar	chedy	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken trüb aber klar (trübungsarm) am Ausgang	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.25|G007	f77r.25	chedy	klar (trübungsarm)	FLUID_QUALITY	dal	daror	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken trüb aber klar (trübungsarm) am Ausgang	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.25|G008	f77r.25	daror	am Ausgang	LOCATION	chedy		DEFINITE_SPACE	LINE_END	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken trüb aber klar (trübungsarm) am Ausgang	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.33|G002	f77r.33	chedy	klar (trübungsarm)	FLUID_QUALITY	daiin	qol	DEFINITE_SPACE	DEFINITE_SPACE	daiin chedy qol kee@152;y qoteeedy sar @221;iiiin cheety dy	⟦daiin⟧ klar (trübungsarm) ⟦qol⟧ ⟦kee@152;y⟧ ⟦qoteeedy⟧ ⟦sar⟧ ⟦@221;iiiin⟧ ⟦cheety⟧ ⟦dy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.34|G003	f77r.34	chedy	klar (trübungsarm)	FLUID_QUALITY	shedy	qolche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qolche@152;y qokaiin qokaiin checkhy @206;aiin	aus dem Rohr Flüssigkeit klar (trübungsarm) ⟦qolche@152;y⟧ aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦@206;aiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.35|G003	f77r.35	chedy	klar (trübungsarm)	FLUID_QUALITY	okaiin	qokain	DEFINITE_SPACE	DEFINITE_SPACE	solkeey okaiin chedy qokain sheedy qotaiin che@152;aiin chealy	⟦solkeey⟧ Rohr klar (trübungsarm) ist ⟦sheedy⟧ ⟦qotaiin⟧ ⟦che@152;aiin⟧ ⟦chealy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.36|G004	f77r.36	chedy	klar (trübungsarm)	FLUID_QUALITY	qotain	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	⟦dshedy⟧ ⟦pchedy⟧ ⟦qotain⟧ klar (trübungsarm) ⟦dolchl⟧ fließt ⟦qokol⟧ ⟦olchey⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
Q	RF1b	RF1b|f77r.45|G004	f77r.45	dal	aber	CONTRAST	lchear	chr	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin ches lchear dal chr sls ain ol r / aiin lod	aus dem Rohr ⟦ches⟧ ⟦lchear⟧ aber ⟦chr⟧ ⟦sls⟧ ⟦ain⟧ ⟦ol⟧ ⟦r⟧ / ⟦aiin⟧ ⟦lod⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
