candidate_surface	neighbor_surface	direct_contacts	contact_pages	contact_loci	side_counts	neighbor_status_counts	global_reader_exact_occurrences	global_reader_exact_pages	current_semantic_candidate_de	semantic_sources	relation_identity	component_export_credit
ol	shol	1	1	1	R:1	STATE:1	146	82	feucht	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	shor	1	1	1	L:1	ELIGIBLE:1	77	51	Blüte / Fruchtstand	GDT761_CARRIER_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	soiin	1	1	1	L:1	ELIGIBLE:1	12	12	H2-Ganzform im Feld „Zubereitungsform III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	sol	1	1	1	L:1	ELIGIBLE:1	49	31	H2-Ganzform im Feld „Stoff- oder Materialträger“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ssheedal	1	1	1	L:1	ELIGIBLE:1	1	1	[ssheedal:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	tal	1	1	1	L:1	ELIGIBLE:1	14	9	kaltes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	talkl	1	1	1	L:1	ELIGIBLE:1	1	1	[talkl:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	tar	1	1	1	L:1	ELIGIBLE:1	33	28	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	teedy	1	1	1	R:1	ELIGIBLE:1	7	7	kalt am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	teey	1	1	1	R:1	ELIGIBLE:1	14	10	kalt am Ende des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	teody	1	1	1	R:1	ELIGIBLE:1	6	5	kühle den Ansatz ab und schließe	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	toiin	1	1	1	L:1	ELIGIBLE:1	2	2	kalte Zubereitung, Form III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ycheedaiin	1	1	1	L:1	ELIGIBLE:1	1	1	[ycheedaiin:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ykal	1	1	1	L:1	ELIGIBLE:1	8	7	Eintrag: heißer Rohstoff, Klasse I	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ykar	1	1	1	L:1	ELIGIBLE:1	27	20	nimm hiervon die erste erhitzte Drogenfraktion	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ykcheshd	1	1	1	L:1	ELIGIBLE:1	1	1	[ykcheshd:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ysheey	1	1	1	L:1	ELIGIBLE:1	5	5	Eintragsform: feucht am Gradende	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ysheor	1	1	1	L:1	ELIGIBLE:1	4	4	[ysheor:?]	GDT734_CELL	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
ol	ytaiin	1	1	1	L:1	ELIGIBLE:1	39	24	Eintrag: kalt, Stufe III	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
pcheey	sheo	2	2	2	L:2	STATE:2	28	24	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
pcheey	dal	1	1	1	R:1	ELIGIBLE:1	147	77	Rohstoff I, abgemessen	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
pcheey	pchey	1	1	1	R:1	ELIGIBLE:1	6	6	H1-Ganzform im Feld „trockene Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
pcheey	qoty	1	1	1	R:1	ELIGIBLE:1	77	48	kalt am Anfang des Grades	GDT734_COMPLETE_WHOLE	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
pcheey	sho	1	1	1	L:1	STATE:1	93	59	feuchter Ansatz	GDT762_STATE_PAIR_PRIOR	DIRECT_EXACT_COMPLETE_WHOLE_NEIGHBOR	0
