candidate_occurrence_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_start_line	paragraph_end_line	candidate_surface	candidate_ordinal	line_token_count	candidate_line_position	prior_working_candidate_de	prior_role	prior_confidence	written_line_eva	l2_ordinal	l2_surface	l2_status	l2_axes	l2_semantic_candidate_de	l2_semantic_source	l2_unknown_cell	l1_ordinal	l1_surface	l1_status	l1_axes	l1_semantic_candidate_de	l1_semantic_source	l1_unknown_cell	r1_ordinal	r1_surface	r1_status	r1_axes	r1_semantic_candidate_de	r1_semantic_source	r1_unknown_cell	r2_ordinal	r2_surface	r2_status	r2_axes	r2_semantic_candidate_de	r2_semantic_source	r2_unknown_cell
G762-OL-184	f77r	f77	f77r.40	40	B	B	2	0	0	ol	2	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	daiiin	ELIGIBLE	NONE	Grad-/Maßwert IV	GDT734_CELL	0	3	eeedy	NONEXACT	NONE	[eeedy:?]	GDT734_CELL	1	4	okaiin	ELIGIBLE	NONE	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	0
G762-OL-185	f77r	f77	f77r.43	43	B	B	2	0	0	ol	3	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	d chee ol cheedy qotaiin qoteedy qotedy raiin	1	d	NONEXACT	NONE	Dosis	GDT734_CELL	0	2	chee	NONEXACT	NONE	vollständig getrocknet	GDT734_COMPLETE_WHOLE	0	4	cheedy	STATE	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	GDT762_STATE_PAIR_PRIOR	0	5	qotaiin	ELIGIBLE	NONE	kalt; Wert III	GDT734_COMPLETE_WHOLE	0
G762-OL-186	f77r	f77	f77r.45	45	B	B	2	0	0	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokaiin ches lchear dal chr sl s ain ol raiin lod	7	s	NONEXACT	NONE	je	GDT758_COMPLETE_WHOLE	0	8	ain	ELIGIBLE	NONE	Menge-/Klassenwert II	GDT734_CELL	0	10	raiin	NONEXACT	NONE	H3-Ganzform im Feld „Ordinalstufe III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	11	lod	ELIGIBLE	NONE	[lod:?]	GDT734_CELL	1
G762-OL-187	f77v	f77	f77v.9	9	B	B	2	0	0	ol	6	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	4	cheol	STATE	NONE	trockenes Material	GDT762_STATE_PAIR_PRIOR	0	5	olchedy	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	7	chs	ELIGIBLE	NONE	trockene Grundform	GDT734_COMPLETE_WHOLE	0	8	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0
G762-OL-188	f77v	f77	f77v.9	9	B	B	2	0	0	ol	8	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	6	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0	7	chs	ELIGIBLE	NONE	trockene Grundform	GDT734_COMPLETE_WHOLE	0	9	sheedy	NONEXACT	NONE	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	0	10	qokedy	ELIGIBLE	NONE	heiße Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	0
G762-OL-189	f77v	f77	f77v.23	23	B	B	2	0	0	ol	3	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokal chees ol shedy doraiin ol qoky ches ol dal	1	qokal	ELIGIBLE	NONE	heißes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	0	2	chees	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	4	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	5	doraiin	ELIGIBLE	AMOUNT|MATERIAL	drei abgemessene Drogenportionen	GDT734_COMPLETE_WHOLE	0
G762-OL-190	f77v	f77	f77v.23	23	B	B	2	0	0	ol	6	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokal chees ol shedy doraiin ol qoky ches ol dal	4	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	5	doraiin	ELIGIBLE	AMOUNT|MATERIAL	drei abgemessene Drogenportionen	GDT734_COMPLETE_WHOLE	0	7	qoky	ELIGIBLE	HOT|BEGIN_STAGE	heiß am Anfang des Grades	GDT734_COMPLETE_WHOLE	0	8	ches	ELIGIBLE	NONE	trocken, Mittelstufe	GDT734_COMPLETE_WHOLE	0
G762-OL-191	f77v	f77	f77v.27	27	B	B	2	0	0	ol	9	9	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	tshedy qokain chedal fchedy cheky sain chedy qokain ol	7	chedy	STATE	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	8	qokain	ELIGIBLE	NONE	heiß, Grad II	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-192	f77v	f77	f77v.29	29	B	B	2	1	0	ol	8	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	6	pcheol	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	7	lfol	ELIGIBLE	NONE	[lfol:?]	GDT734_CELL	1	9	cheedy	STATE	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	GDT762_STATE_PAIR_PRIOR	0	10	qoty	ELIGIBLE	NONE	kalt am Anfang des Grades	GDT734_COMPLETE_WHOLE	0
G762-OL-193	f77v	f77	f77v.30	30	B	B	2	0	0	ol	2	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	shey	STATE	NONE	feucht in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	3	sheey	STATE	NONE	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	0	4	qokedy	ELIGIBLE	NONE	heiße Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	0
G762-OL-194	f77v	f77	f77v.41	41	B	B	2	0	0	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	7	chdain	NONEXACT	NONE	zwei Portionen Trockendroge	GDT734_COMPLETE_WHOLE	0	8	ldchey	ELIGIBLE	NONE	Holzdroge abmessen und bis zur Mittelstufe trocknen	GDT734_COMPLETE_WHOLE	0	10	raiin	ELIGIBLE	NONE	H3-Ganzform im Feld „Ordinalstufe III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	11	oldy	ELIGIBLE	CLOSE|END_STAGE	fertiger, abgeseihter Auszug	GDT734_COMPLETE_WHOLE	0
G762-OL-195	f78r	f78	f78r.12	12	B	B	2	0	0	ol	6	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dor shekedy qokol kechdy otedy ol tedy chckhedy	4	kechdy	NONEXACT	NONE	[kechdy:?]	GDT734_CELL	1	5	otedy	ELIGIBLE	NONE	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	0	7	tedy	ELIGIBLE	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	kalt in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	8	chckhedy	ELIGIBLE	DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	Arzneikompositum: trocken, Gradmitte, abgeschlossen	GDT734_COMPLETE_WHOLE	0
G762-OL-196	f78r	f78	f78r.14	14	B	B	2	0	0	ol	9	9	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	sor checkhy or chckhdy dol kedy qokededy qokan ol	7	qokededy	NONEXACT	NONE	[qokededy:?]	GDT734_CELL	1	8	qokan	ELIGIBLE	NONE	heiß im qo-Rahmen, Grad I	GDT734_CELL	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-197	f78r	f78	f78r.28	28	B	B	2	1	0	ol	2	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	orain	NONEXACT	NONE	zwei Portionen	GDT760_AMOUNT_FAMILY	0	3	qokeedy	ELIGIBLE	NONE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	4	kchol	ELIGIBLE	HOT|DRY	erhitztes Trockengut	GDT734_COMPLETE_WHOLE	0
G762-OL-198	f78r	f78	f78r.29	29	B	B	2	0	0	ol	2	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	ssheky	NONEXACT	NONE	[ssheky:?]	GDT734_CELL	1	3	kedy	NONEXACT	NONE	heiß in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	4	chckhy	ELIGIBLE	NONE	trockene Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	0
G762-OL-199	f78r	f78	f78r.29	29	B	B	2	0	0	ol	11	11	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	9	dain	ELIGIBLE	NONE	Grad-/Maßwert II	GDT734_CELL	0	10	chy	NONEXACT	NONE	trocken am Anfang des Grades	GDT762_STATE_PAIR_PRIOR	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-200	f78r	f78	f78r.33	33	B	B	2	0	0	ol	8	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	6	qokeey	NONEXACT	NONE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	7	okal	ELIGIBLE	NONE	Rohstoffklasse I im heißen Ansatz, Gradanfang	GDT734_COMPLETE_WHOLE	0	9	keedy	NONEXACT	NONE	heiß am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	10	dyky	NONEXACT	NONE	[dyky:?]	GDT734_CELL	1
G762-OL-201	f78r	f78	f78r.37	37	B	B	2	0	0	ol	2	7	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	osal ol s aiin shee aiin oly	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	osal	ELIGIBLE	NONE	Ansatz aus Saatrohstoff, Form I	GDT734_COMPLETE_WHOLE	0	3	s	ELIGIBLE	NONE	je	GDT758_COMPLETE_WHOLE	0	4	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0
G762-OL-202	f78r	f78	f78r.38	38	B	B	2	0	0	ol	4	6	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	sar aiin oteedy ol aiin chedy	2	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0	3	oteedy	ELIGIBLE	NONE	kalter Ansatz am Ende des Grades	GDT734_COMPLETE_WHOLE	0	5	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0	6	chedy	STATE	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-203	f78v	f78	f78v.3	3	B	B	2	0	0	ol	8	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	6	eesolchey	NONEXACT	NONE	[eesolchey:?]	GDT734_CELL	1	7	qotedy	ELIGIBLE	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	kalt in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	9	dam	ELIGIBLE	NONE	abgemessenes Maß I	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-204	f78v	f78	f78v.4	4	B	B	2	0	0	ol	1	10	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	chy	STATE	NONE	trocken am Anfang des Grades	GDT762_STATE_PAIR_PRIOR	0	3	lshdy	ELIGIBLE	NONE	[lshdy:?]	GDT734_CELL	1
G762-OL-205	f78v	f78	f78v.4	4	B	B	2	0	0	ol	5	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	3	lshdy	ELIGIBLE	NONE	[lshdy:?]	GDT734_CELL	1	4	lcheckhy	ELIGIBLE	NONE	Holzdroge bis zur Mittelstufe trocknen, als Kompositum bereiten und abschließen	GDT734_COMPLETE_WHOLE	0	6	keedy	NONEXACT	NONE	heiß am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0	7	lcheckhey	ELIGIBLE	NONE	[lcheckhey:?]	GDT734_CELL	1
G762-OL-206	f78v	f78	f78v.4	4	B	B	2	0	0	ol	10	10	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	8	l	NONEXACT	NONE	Pfund / Gewichtseinheit	GDT734_CELL	0	9	olkedykain	NONEXACT	NONE	[olkedykain:?]	GDT734_CELL	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-207	f78v	f78	f78v.5	5	B	B	2	0	0	ol	4	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	2	olkeey	NONEXACT	NONE	Holzansatz vollständig erhitzt	GDT734_COMPLETE_WHOLE	0	3	olkain	ELIGIBLE	HOT|MATERIAL|LEVEL_II	heißes Drogenmaterial, Grad II	GDT734_COMPLETE_WHOLE	0	5	chsey	NONEXACT	NONE	Saatgut bis zur mittleren Stufe trocknen	GDT734_COMPLETE_WHOLE	0	6	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0
G762-OL-208	f78v	f78	f78v.5	5	B	B	2	0	0	ol	6	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	4	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0	5	chsey	NONEXACT	NONE	Saatgut bis zur mittleren Stufe trocknen	GDT734_COMPLETE_WHOLE	0	7	cheeky	ELIGIBLE	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	GDT734_COMPLETE_WHOLE	0	8	dar	ELIGIBLE	NONE	abgemessener Anteil I	GDT734_COMPLETE_WHOLE	0
G762-OL-209	f78v	f78	f78v.9	9	B	B	2	0	0	ol	6	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	4	lkeedy	NONEXACT	NONE	Drogenholz, heiß am Gradende, abgeschlossen	GDT734_COMPLETE_WHOLE	0	5	qokedy	ELIGIBLE	NONE	heiße Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	0	7	chedol	ELIGIBLE	DRY|AMOUNT|MATERIAL|PROCESS|MIDDLE_STAGE	Drogenstoff bis zur Mittelstufe trocknen und abmessen	GDT734_COMPLETE_WHOLE	0	8	okeedy	ELIGIBLE	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	0
G762-OL-210	f78v	f78	f78v.11	11	B	B	2	0	0	ol	6	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	4	okeey	ELIGIBLE	NONE	heiß an der End-/Vollstufe; Trägerrolle offen	GDT752_POST_G734_OVERRIDE	0	5	ykal	ELIGIBLE	HOT|MATERIAL	Eintrag: heißer Rohstoff, Klasse I	GDT734_COMPLETE_WHOLE	0	7	chdy	NONEXACT	NONE	trockene Anfangsstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	8	qokain	ELIGIBLE	NONE	heiß, Grad II	GDT734_COMPLETE_WHOLE	0
G762-OL-211	f78v	f78	f78v.12	12	B	B	2	0	0	ol	2	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	sheor ol qokaiin shckhy otaly qolsheey qokal sain	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	sheor	STATE	MOIST|PART|MATERIAL	feuchter Drogenteil	GDT762_STATE_PAIR_PRIOR	0	3	qokaiin	ELIGIBLE	NONE	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	0	4	shckhy	ELIGIBLE	NONE	feuchte Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	0
G762-OL-212	f78v	f78	f78v.19	19	B	B	2	0	1	ol	2	7	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	lchedy ol chedar shedy lor shedaldy orain	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	lchedy	NONEXACT	NONE	H4-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	3	chedar	ELIGIBLE	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	GDT734_COMPLETE_WHOLE	0	4	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-213	f78v	f78	f78v.20	20	B	B	2	1	0	ol	8	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qofcheol opchedy qokain op chedy lchey cphar ol okalor	6	lchey	NONEXACT	NONE	H4-Ganzform im Feld „trockene Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0	7	cphar	ELIGIBLE	NONE	[cphar:?]	GDT734_CELL	1	9	okalor	ELIGIBLE	NONE	[okalor:?]	GDT734_CELL	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-214	f78v	f78	f78v.21	21	B	B	2	0	0	ol	5	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	chedy lshedy olshedy otaiin ol qokar shedy yteedy	3	olshedy	NONEXACT	NONE	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	GDT734_COMPLETE_WHOLE	0	4	otaiin	ELIGIBLE	NONE	kalter Ansatz, Grad III	GDT734_COMPLETE_WHOLE	0	6	qokar	ELIGIBLE	NONE	heißer Drogenanteil I	GDT734_COMPLETE_WHOLE	0	7	shedy	STATE	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-215	f78v	f78	f78v.22	22	B	B	2	0	0	ol	3	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	okol shey ol shedy okal okchey okeol ol chedy qol	1	okol	NONEXACT	NONE	heißer Ansatzstoff	GDT734_COMPLETE_WHOLE	0	2	shey	STATE	NONE	feucht in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0	4	shedy	STATE	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	5	okal	ELIGIBLE	NONE	Rohstoffklasse I im heißen Ansatz, Gradanfang	GDT734_COMPLETE_WHOLE	0
G762-OL-216	f78v	f78	f78v.24	24	B	B	2	0	0	ol	3	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	1	ytaiin	ELIGIBLE	COLD|LEVEL_III	Eintrag: kalt, Stufe III	GDT734_COMPLETE_WHOLE	0	2	shedy	STATE	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	4	sheedy	STATE	NONE	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	0	5	olshdy	NONEXACT	NONE	angefeuchtetes Drogenmaterial, fertig	GDT734_COMPLETE_WHOLE	0
G762-OL-217	f78v	f78	f78v.25	25	B	B	2	0	0	ol	4	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	teeol olkeshey qolcheol ol or sheckhedy or ol sham	2	olkeshey	ELIGIBLE	NONE	[olkeshey:?]	GDT734_CELL	1	3	qolcheol	ELIGIBLE	NONE	[qolcheol:?]	GDT734_CELL	1	5	or	ELIGIBLE	NONE	Drogenportion	GDT734_COMPLETE_WHOLE	0	6	sheckhedy	ELIGIBLE	MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	GDT734_COMPLETE_WHOLE	0
G762-OL-218	f78v	f78	f78v.25	25	B	B	2	0	0	ol	8	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	teeol olkeshey qolcheol ol or sheckhedy or ol sham	6	sheckhedy	ELIGIBLE	MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	GDT734_COMPLETE_WHOLE	0	7	or	ELIGIBLE	NONE	Drogenportion	GDT734_COMPLETE_WHOLE	0	9	sham	ELIGIBLE	AMOUNT	ein Maß Flüssigkeit	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-219	f78v	f78	f78v.26	26	B	B	2	0	0	ol	5	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokaiin or sheedy otain ol shedy sol fchedy otaldy	3	sheedy	NONEXACT	NONE	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	0	4	otain	ELIGIBLE	NONE	kalter Ansatz, Grad II	GDT734_COMPLETE_WHOLE	0	6	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	7	sol	ELIGIBLE	NONE	H2-Ganzform im Feld „Stoff- oder Materialträger“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0
G762-OL-220	f78v	f78	f78v.27	27	B	B	2	0	0	ol	5	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	lol kar shr r ol ols sheey ol chedy oltar olkaiin	3	shr	ELIGIBLE	NONE	[shr:?]	GDT734_CELL	1	4	r	ELIGIBLE	NONE	Wurzel	GDT734_CELL	0	6	ols	ELIGIBLE	MATERIAL	abgeseihtes Endprodukt	GDT758_COMPLETE_WHOLE	0	7	sheey	NONEXACT	NONE	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	0
G762-OL-221	f78v	f78	f78v.27	27	B	B	2	0	0	ol	8	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	lol kar shr r ol ols sheey ol chedy oltar olkaiin	6	ols	ELIGIBLE	MATERIAL	abgeseihtes Endprodukt	GDT758_COMPLETE_WHOLE	0	7	sheey	NONEXACT	NONE	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	0	9	chedy	NONEXACT	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	10	oltar	ELIGIBLE	NONE	[oltar:?]	GDT734_CELL	1
