model	edition	paragraph	at	word	hypothesis
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G009	ar	Teil
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G010	r	darauf
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G011	[?:a]rsheg	⟦[?:a]rsheg⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G001	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G002	ar	Teil
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G003	raiin	⟦raiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G004	shek	⟦shek⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G005	okain	⟦okain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G006	y	und
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G007	r	darauf
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G008	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G010	okaiin	Dosis des Grundansatzes
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G012	qokam	erwärme
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G002	qokeey	erhitze anhaltend
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G003	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G004	qokeey	erhitze anhaltend
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G008	cthar	kleine Kräuterportion
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G001	qokeey	erhitze anhaltend
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G002	rain	⟦rain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G003	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G004	okeey	erwärme vorsichtig
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G006	l	⟦l⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G008	chey	prüfe
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G009	sheckhy	vermische
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G012	ain	Maßzahl P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G003	l	⟦l⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G004	y	und
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G006	cheey	zerreibe fein
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G010	qoky	erwärme mäßig
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G013	sham	feuchte Masse
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	Dosis Q
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G002	qokeey	erhitze anhaltend
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G006	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G007	okaiin	Dosis des Grundansatzes
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G011	shy	feucht
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G001	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G002	chey	prüfe
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G003	olr	⟦olr⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G004	ain	Maßzahl P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G005	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G006	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G007	o	und
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G008	l	⟦l⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G009	keey	⟦keey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G012	or	Anteil
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G013	al	davon
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G014	lom	⟦lom⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G002	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G004	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G005	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G007	chery	⟦chery⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G008	ol	mit
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G010	l	⟦l⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G011	chey	prüfe
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G002	shar	⟦shar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G003	shar	⟦shar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G004	r	darauf
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G005	ain	Maßzahl P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G007	okain	⟦okain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G008	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G009	qokchy	mische ein
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G011	orain	⟦orain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G001	qo	nimm
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G002	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G003	sheckhy	vermische
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G004	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G008	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G010	cham	⟦cham⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G002	ar	Teil
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G003	al	davon
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G004	shear	⟦shear⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G005	teey	⟦teey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G007	rain	⟦rain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G010	oty	kühl
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G011	shey	Zubereitung B
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G012	qokam	erwärme
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G003	qokain	erwärmte Dosis P
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G005	ol	mit
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G007	chky	⟦chky⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G009	chey	prüfe
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G010	qol	⟦qol⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G011	okam	⟦okam⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G001	odain	⟦odain⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
ARC	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G005	chy	heiß
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G001	pokain	⟦pokain⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G002	okeedy	⟦okeedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G003	or	Anteil
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G004	chesy	⟦chesy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G005	solshey	⟦solshey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G006	qokeey	erhitze anhaltend
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G009	chey	prüfe
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G010	tal	⟦tal⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G011	dy	fertig
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G012	qol	⟦qol⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G002	ol	mit
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G003	sheckhy	vermische
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G005	ol	mit
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G007	qol	⟦qol⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G009	qol	⟦qol⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G010	keey	⟦keey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G004	qor	⟦qor⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G010	otey	⟦otey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G011	qoky	erwärme mäßig
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G012	dy	fertig
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G003	sheckhy	vermische
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G008	dal	Maß
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G009	tol	kühles Material
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G004	dar	Teilmenge
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G005	ol	mit
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G004	dol	Portion
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G006	saino	⟦saino⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G007	ol	mit
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G010	otar	⟦otar⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G011	dal	Maß
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G012	daiin	Dosis Q
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G001	por	Zubereitungsmenge
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G002	shey	Zubereitung B
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G003	okain	⟦okain⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
ARC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G002	dal	Maß
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G009	chty	⟦chty⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G001	okchey	zerstoße fein
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G002	qoky	erwärme mäßig
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G006	qol	⟦qol⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G007	sheey	benetze
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G008	qokal	⟦qokal⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G009	dar	Teilmenge
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G010	ary	⟦ary⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G001	dshedy	⟦dshedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G002	qokal	⟦qokal⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G003	chcthy	⟦chcthy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G004	qokain	erwärmte Dosis P
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G005	shedy	⟦shedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G006	okaiin	Dosis des Grundansatzes
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G007	shey	Zubereitung B
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G008	dainol	⟦dainol⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G001	qokal	⟦qokal⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G002	checthy	⟦checthy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G003	sol	⟦sol⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G004	chey	prüfe
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G005	okalol	⟦okalol⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G006	okaly	⟦okaly⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G007	qokeedy	⟦qokeedy⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G008	oly	⟦oly⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G001	solchey	⟦solchey⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G002	qoky	erwärme mäßig
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G003	r	darauf
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G004	cheykain	⟦cheykain⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G005	sheckhy	vermische
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G006	qokain	erwärmte Dosis P
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G007	okain	⟦okain⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G008	ol	mit
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G001	solchey	⟦solchey⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G002	qokeey	erhitze anhaltend
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G003	lkar	⟦lkar⟧
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G004	otal	kühles Ausgangsmaterial
ARC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G005	olkeey	⟦olkeey⟧
