phase_id	ranked_clause	clause_id	physical_page	register	phase_order	phase_type	instruction_ids	instructions	start_event	end_event	component_sequence	natural_phase_de
P925-P229	11	P915-C346	f67r2	ZODIAC	4	EXECUTE	P917-I1300	1	P912-E1911	P912-E1912	Y+D_ADDR+OL+Y | Y+T+AL+CH+O+S	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: stelle ein, entnimm, führe den Gang aus und wähle aus. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P230	11	P915-C346	f67r2	ZODIAC	5	PREPARE	P917-I1301	1	P912-E1913	P912-E1914	OL+Y | OK+E+Y	Dann nimm den aktuellen Posten in Arbeit: setze an. Arbeite kurz.
P925-P231	11	P915-C346	f67r2	ZODIAC	6	CONDITION	P917-I1302|P917-I1303	2	P912-E1915	P912-E1917	S+SH+E+Y | Y | SH+EE+S	Dann nimm den aktuellen Posten in Arbeit: wähle aus (2×) und halte (2×). Arbeite kurz und länger.
P925-P232	11	P915-C346	f67r2	ZODIAC	7	PREPARE	P917-I1304|P917-I1305|P917-I1306|P917-I1307	4	P912-E1918	P912-E1921	CARRIER_Q+E+Y+K+EE+Y | Y+K+CH+E+Y | Y+K+CH+E+Y | OK+E+O+CH+Y	Dann nimm den aktuellen Posten in Arbeit: gib zu (3×), entnimm (3×), setze an und führe den Gang aus. Arbeite kurz und länger.
P925-P233	11	P915-C346	f67r2	ZODIAC	8	EXECUTE	P917-I1308	1	P912-E1922	P912-E1922	O+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: führe den Gang aus.
P925-P234	11	P915-C346	f67r2	ZODIAC	9	PREPARE	P917-I1309	1	P912-E1923	P912-E1923	OK+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an.
P925-P235	11	P915-C346	f67r2	ZODIAC	10	CONDITION	P917-I1310	1	P912-E1924	P912-E1926	AR | OL+AR | Y+SH+E+Y	Dann nimm den aktuellen Posten von der Entnahmestelle in Arbeit: halte. Arbeite kurz.
P925-P236	11	P915-C346	f67r2	ZODIAC	11	PREPARE	P917-I1311	1	P912-E1927	P912-E1927	OK+EE+O+D_ADDR+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: setze an und führe den Gang aus. Arbeite länger.
P925-P237	11	P915-C346	f67r2	ZODIAC	12	SELECT	P917-I1312	1	P912-E1928	P912-E1928	CHEO+S	Dann nimm den Auszug in Arbeit: wähle aus.
P925-P238	11	P915-C346	f67r2	ZODIAC	13	EXECUTE	P917-I1313|P917-I1314|P917-I1315	3	P912-E1929	P912-E1931	O+EE+O+S | CARRIER_Q+O+CKH+Y | CH+O+S	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus (4×), wähle aus (2×) und entnimm. Führe ihn durch den Durchlass. Arbeite länger.
P925-P239	11	P915-C346	f67r2	ZODIAC	14	PREPARE	P917-I1316|P917-I1317	2	P912-E1932	P912-E1934	AIIN | OK+EE+O+D_ADDR+Y | OK+O+AIIN	Dann nimm den aktuellen Posten aus dem bezeichneten Teil nach Sollmaß in Arbeit: setze an (2×) und führe den Gang aus (2×). Arbeite länger.
P925-P240	11	P915-C346	f67r2	ZODIAC	15	EXECUTE	P917-I1318	1	P912-E1935	P912-E1935	O+D_ADDR+AIN	Dann nimm den bezeichneten Arbeitsgang aus dem bezeichneten Teil als Portion in Arbeit: führe den Gang aus.
P925-P241	11	P915-C346	f67r2	ZODIAC	16	CONTEXT	P917-I1319	1	P912-E1936	P912-E1938	AR | AIR | A_ADDR+Y	Dann nimm den aktuellen Posten von der Entnahmestelle von der lokalen Stelle in Arbeit: arbeite damit weiter. Führe ihn entlang des Laufs.
P925-P242	12	P915-C352	f88r	PHARMA	1	SELECT	P917-I1385|P917-I1386	2	P912-E2427	P912-E2428	S+AL+S+AL+Y | CH+E+Y	Nimm den aktuellen Posten in Arbeit: wähle aus (2×) und entnimm. Führe ihn zur Ziel- oder Anschlussstelle. Arbeite kurz.
P925-P243	12	P915-C352	f88r	PHARMA	2	PREPARE	P917-I1387|P917-I1388|P917-I1389	3	P912-E2429	P912-E2432	OK+OL | AIIN | CARRIER_Q+O+E+K+OL | CARRIER_Q+O+E+K+OL	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze an, führe den Gang aus (2×) und gib zu (2×). Arbeite kurz.
P925-P244	12	P915-C352	f88r	PHARMA	3	EXECUTE	P917-I1390	1	P912-E2433	P912-E2433	CARRIER_Q+O+CKH+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: führe den Gang aus. Führe ihn durch den Durchlass.
P925-P245	12	P915-C352	f88r	PHARMA	4	PREPARE	P917-I1391	1	P912-E2434	P912-E2434	OK+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an.
P925-P246	12	P915-C352	f88r	PHARMA	5	CONDITION	P917-I1392	1	P912-E2435	P912-E2436	CHEO+L | SH+E+OL	Dann nimm den Auszug in Arbeit: halte. Führe ihn in den nächsten Lauf. Arbeite kurz.
P925-P247	12	P915-C352	f88r	PHARMA	6	PREPARE	P917-I1393	1	P912-E2437	P912-E2437	OK+EE+Y	Dann nimm den aktuellen Posten in Arbeit: setze an. Arbeite länger.
P925-P248	12	P915-C352	f88r	PHARMA	7	SELECT	P917-I1394|P917-I1395|P917-I1396	3	P912-E2438	P912-E2442	S | Y | S | AIIN | CH+OR	Dann nimm den aktuellen Posten und den Ansatz nach Sollmaß in Arbeit: wähle aus (2×) und entnimm.
P925-P249	12	P915-C352	f88r	PHARMA	8	EXECUTE	P917-I1397	1	P912-E2443	P912-E2445	OT+E+OR | AIIN | CH+O+S+AL+S	Dann nimm den Ansatz nach Sollmaß in Arbeit: entnimm, führe den Gang aus und wähle aus (2×). Führe ihn zur Ziel- oder Anschlussstelle. Arbeite kurz.
P925-P250	12	P915-C352	f88r	PHARMA	9	SELECT	P917-I1398	1	P912-E2446	P912-E2447	E+OL | CH+OR	Dann nimm den Ansatz in Arbeit: entnimm. Arbeite kurz.
P925-P251	12	P915-C352	f88r	PHARMA	10	TRANSFER	P917-I1399	1	P912-E2448	P912-E2448	O+LSH+E+O+D_ADDR+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: führe den Gang aus (2×) und spüle. Arbeite kurz.
P925-P252	12	P915-C352	f88r	PHARMA	11	PREPARE	P917-I1400	1	P912-E2449	P912-E2449	OK+E+OL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an. Arbeite kurz.
P925-P253	12	P915-C352	f88r	PHARMA	12	CONDITION	P917-I1401|P917-I1402|P917-I1403	3	P912-E2450	P912-E2453	SH+O+Y | OL | SH+EE+OL | SH+E+OL+D_ADDR+LOCAL_CHAR_G	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: halte (3×) und führe den Gang aus. Arbeite länger und kurz.
P925-P254	12	P915-C352	f88r	PHARMA	13	PREPARE	P917-I1404	1	P912-E2454	P912-E2455	Y+Y | OK+AIIN	Dann nimm den aktuellen Posten nach Sollmaß in Arbeit: setze an.
P925-P255	12	P915-C352	f88r	PHARMA	14	CONDITION	P917-I1405	1	P912-E2456	P912-E2457	OL | CHEO+R	Dann nimm den Auszug in Arbeit: kennzeichne.
P925-P256	12	P915-C352	f88r	PHARMA	15	SELECT	P917-I1406	1	P912-E2458	P912-E2459	OL | CH+OR+OL+S+AL	Dann nimm den Ansatz in Arbeit: entnimm und wähle aus. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P257	13	P915-C219	f82r	BIOLOGICAL	1	TRANSFER	P917-I0884|P917-I0885	2	P912-E1278	P912-E1282	S+A_ADDR+LSH+E+Y | AIIN | Y | OL | CHD+Y	Dann nimm den aktuellen Posten von der lokalen Stelle nach Sollmaß in Arbeit: wähle aus, spüle und setze um. Arbeite kurz.
P925-P258	13	P915-C219	f82r	BIOLOGICAL	2	PREPARE	P917-I0886|P917-I0887	2	P912-E1283	P912-E1285	OK+EE+Y | AL | OK+AIIN	Dann nimm den aktuellen Posten nach Sollmaß in Arbeit: setze an (2×). Führe ihn zur Ziel- oder Anschlussstelle. Arbeite länger.
P925-P259	13	P915-C219	f82r	BIOLOGICAL	3	CONDITION	P917-I0888|P917-I0889	2	P912-E1286	P912-E1287	CHEO+R | SH+EE+Y	Dann nimm den Auszug und den aktuellen Posten in Arbeit: kennzeichne und halte. Arbeite länger.
P925-P260	13	P915-C219	f82r	BIOLOGICAL	4	PREPARE	P917-I0890	1	P912-E1288	P912-E1288	OK+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze an.
P925-P261	13	P915-C219	f82r	BIOLOGICAL	5	CONDITION	P917-I0891	1	P912-E1289	P912-E1289	SH+CKH+E+Y	Dann nimm den aktuellen Posten in Arbeit: halte. Führe ihn durch den Durchlass. Arbeite kurz.
P925-P262	13	P915-C219	f82r	BIOLOGICAL	6	PREPARE	P917-I0892|P917-I0893	2	P912-E1290	P912-E1292	OL | K+EEE+D_ADDR+Y | OK+EEE+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: gib zu und setze an. Arbeite vollständig.
P925-P263	13	P915-C219	f82r	BIOLOGICAL	7	CONDITION	P917-I0894|P917-I0895|P917-I0896	3	P912-E1293	P912-E1295	R+A_ADDR+S+Y | SH+EE+Y | CTH+E+Y	Dann nimm den aktuellen Posten von der lokalen Stelle in Arbeit: kennzeichne, wähle aus, halte und stelle bereit. Arbeite länger und kurz.
P925-P264	13	P915-C219	f82r	BIOLOGICAL	8	PREPARE	P917-I0897|P917-I0898	2	P912-E1296	P912-E1300	OK+EE+Y | L+EE+Y | AIIN | Y | OK+EEE+DY	Dann nimm den aktuellen Posten nach Sollmaß in Arbeit: setze an (2×). Führe ihn in den nächsten Lauf. Arbeite länger und vollständig. Schließe den Schritt.
P925-P265	14	P915-C011	f55v	HERBAL	1	EXECUTE	P917-I0152	1	P912-E0237	P912-E0237	CARRIER_Q+O+AIIN	Nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: führe den Gang aus.
P925-P266	14	P915-C011	f55v	HERBAL	2	PREPARE	P917-I0153|P917-I0154|P917-I0155	3	P912-E0238	P912-E0240	OK+E+O+D_ADDR+Y | Y+K+EE+S+AN | OK+EEE+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: setze an (2×), führe den Gang aus, gib zu und wähle aus. Arbeite kurz, länger und vollständig.
P925-P267	14	P915-C011	f55v	HERBAL	3	EXECUTE	P917-I0156	1	P912-E0241	P912-E0243	OS | AIN | CARRIER_Q+O+OL	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: führe den Gang aus.
P925-P268	14	P915-C011	f55v	HERBAL	4	TRANSFER	P917-I0157	1	P912-E0244	P912-E0245	AL | CHD+Y	Dann nimm den aktuellen Posten in Arbeit: setze um. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P269	14	P915-C011	f55v	HERBAL	5	SELECT	P917-I0158	1	P912-E0246	P912-E0246	S+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: wähle aus.
P925-P270	14	P915-C011	f55v	HERBAL	6	PREPARE	P917-I0159|P917-I0160	2	P912-E0247	P912-E0251	AIIN | OL | K+AR | AM_ADDR | OK+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle nach Sollmaß in Arbeit: gib zu und setze an. Führe ihn zur Innenstelle.
P925-P271	14	P915-C011	f55v	HERBAL	7	SELECT	P917-I0161	1	P912-E0252	P912-E0252	CH+CKH+D_ADDR+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: entnimm. Führe ihn durch den Durchlass.
P925-P272	14	P915-C011	f55v	HERBAL	8	PREPARE	P917-I0162	1	P912-E0253	P912-E0254	CHEO+Y | K+EE+Y+LOCAL_CHAR_F+AR	Dann nimm den Auszug und den aktuellen Posten von der Entnahmestelle in Arbeit: gib zu. Arbeite länger.
P925-P273	14	P915-C011	f55v	HERBAL	9	TRANSFER	P917-I0163	1	P912-E0255	P912-E0256	AL | O+CHD+Y	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus und setze um. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P274	14	P915-C011	f55v	HERBAL	10	PREPARE	P917-I0164	1	P912-E0257	P912-E0257	OK+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: setze an.
P925-P275	14	P915-C011	f55v	HERBAL	11	EXECUTE	P917-I0165	1	P912-E0258	P912-E0258	O+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: führe den Gang aus. Schließe den Schritt.
P925-P276	15	P915-C021	f75r	BIOLOGICAL	1	CONDITION	P917-I0295	1	P912-E0454	P912-E0454	R+OR	Nimm den Ansatz in Arbeit: kennzeichne.
P925-P277	15	P915-C021	f75r	BIOLOGICAL	2	PREPARE	P917-I0296	1	P912-E0455	P912-E0455	OK+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: setze an.
P925-P278	15	P915-C021	f75r	BIOLOGICAL	3	SELECT	P917-I0297	1	P912-E0456	P912-E0456	CH+AL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: entnimm. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P279	15	P915-C021	f75r	BIOLOGICAL	4	PREPARE	P917-I0298	1	P912-E0457	P912-E0459	OR+Y | E+Y | K+AIN	Dann nimm den Ansatz und den aktuellen Posten als Portion in Arbeit: gib zu. Arbeite kurz.
P925-P280	15	P915-C021	f75r	BIOLOGICAL	5	CONDITION	P917-I0299	1	P912-E0460	P912-E0460	SH+EE+K+Y	Dann nimm den aktuellen Posten in Arbeit: halte und gib zu. Arbeite länger.
P925-P281	15	P915-C021	f75r	BIOLOGICAL	6	EXECUTE	P917-I0300	1	P912-E0461	P912-E0461	L+T+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: stelle ein. Führe ihn in den nächsten Lauf.
P925-P282	15	P915-C021	f75r	BIOLOGICAL	7	TRANSFER	P917-I0301	1	P912-E0462	P912-E0462	SOLK+AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: fange auf.
P925-P283	15	P915-C021	f75r	BIOLOGICAL	8	PREPARE	P917-I0302|P917-I0303	2	P912-E0463	P912-E0466	OR | DA+CKH+Y | L+K+AM_ADDR+O | Y+K+EE+Y	Dann nimm den Ansatz und den aktuellen Posten auf der zweiten Stufe in Arbeit: gib zu (2×) und führe den Gang aus. Führe ihn durch den Durchlass, in den nächsten Lauf und zur Innenstelle. Arbeite länger.
P925-P284	15	P915-C021	f75r	BIOLOGICAL	9	CONDITION	P917-I0304	1	P912-E0467	P912-E0467	L+SH+E+Y	Dann nimm den aktuellen Posten in Arbeit: halte. Führe ihn in den nächsten Lauf. Arbeite kurz.
P925-P285	15	P915-C021	f75r	BIOLOGICAL	10	PREPARE	P917-I0305	1	P912-E0468	P912-E0468	K+AL	Dann nimm den bezeichneten Arbeitsgang in Arbeit: gib zu. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P286	15	P915-C021	f75r	BIOLOGICAL	11	CONDITION	P917-I0306	1	P912-E0469	P912-E0470	Y | SH+E+Y	Dann nimm den aktuellen Posten in Arbeit: halte. Arbeite kurz.
P925-P287	15	P915-C021	f75r	BIOLOGICAL	12	PREPARE	P917-I0307	1	P912-E0471	P912-E0471	OK	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an.
P925-P288	15	P915-C021	f75r	BIOLOGICAL	13	CONDITION	P917-I0308	1	P912-E0472	P912-E0472	SH+E+Y	Dann nimm den aktuellen Posten in Arbeit: halte. Arbeite kurz.
P925-P289	15	P915-C021	f75r	BIOLOGICAL	14	PREPARE	P917-I0309	1	P912-E0473	P912-E0473	OK+EE+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze an. Arbeite länger. Schließe den Schritt.
P925-P290	16	P915-C244	f82r	BIOLOGICAL	1	SELECT	P917-I0952	1	P912-E1372	P912-E1373	OT+Y | L+CH+EE+OR	Dann nimm den aktuellen Posten und den Ansatz in Arbeit: entnimm. Führe ihn in den nächsten Lauf. Arbeite länger.
P925-P291	16	P915-C244	f82r	BIOLOGICAL	2	PREPARE	P917-I0953	1	P912-E1374	P912-E1374	OK+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: setze an.
P925-P292	16	P915-C244	f82r	BIOLOGICAL	3	SELECT	P917-I0954	1	P912-E1375	P912-E1375	CH+EE+D_ADDR+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: entnimm. Arbeite länger.
P925-P293	16	P915-C244	f82r	BIOLOGICAL	4	TRANSFER	P917-I0955	1	P912-E1376	P912-E1376	L+CHD	Dann nimm den bezeichneten Arbeitsgang in Arbeit: setze um. Führe ihn in den nächsten Lauf.
P925-P294	16	P915-C244	f82r	BIOLOGICAL	5	EXECUTE	P917-I0956	1	P912-E1377	P912-E1377	T+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: stelle ein.
P925-P295	16	P915-C244	f82r	BIOLOGICAL	6	CONDITION	P917-I0957	1	P912-E1378	P912-E1378	SHED+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: lass absetzen.
P925-P296	16	P915-C244	f82r	BIOLOGICAL	7	SELECT	P917-I0958	1	P912-E1379	P912-E1379	CH+CKH+E+Y	Dann nimm den aktuellen Posten in Arbeit: entnimm. Führe ihn durch den Durchlass. Arbeite kurz.
P925-P297	16	P915-C244	f82r	BIOLOGICAL	8	CONDITION	P917-I0959|P917-I0960|P917-I0961	3	P912-E1380	P912-E1385	L+Y | L+CKH+Y | SH+EE+Y | L+R | Y | R+AIN	Dann nimm den aktuellen Posten als Portion in Arbeit: halte und kennzeichne (2×). Führe ihn in den nächsten Lauf und durch den Durchlass. Arbeite länger.
P925-P298	16	P915-C244	f82r	BIOLOGICAL	9	SELECT	P917-I0962	1	P912-E1386	P912-E1386	S+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: wähle aus.
P925-P299	16	P915-C244	f82r	BIOLOGICAL	10	CONDITION	P917-I0963	1	P912-E1387	P912-E1390	OL | CHEO+L | E+Y | CHEO+R	Dann nimm den Auszug und den aktuellen Posten in Arbeit: kennzeichne. Führe ihn in den nächsten Lauf. Arbeite kurz.
P925-P300	16	P915-C244	f82r	BIOLOGICAL	11	CONTEXT	P917-I0964	1	P912-E1391	P912-E1391	Y	Dann nimm den aktuellen Posten in Arbeit: arbeite damit weiter.
P925-P301	17	P915-C267	f83r	BIOLOGICAL	1	CONDITION	P917-I1026|P917-I1027|P917-I1028	3	P912-E1481	P912-E1483	R | SHED+K+E+D_ADDR+Y | CARRIER_Q+O+P+SH+D_ADDR+Y	Nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: kennzeichne, lass absetzen, gib zu, führe den Gang aus, setze ein und halte. Arbeite kurz.
P925-P302	17	P915-C267	f83r	BIOLOGICAL	2	PREPARE	P917-I1029	1	P912-E1484	P912-E1484	CARRIER_Q+O+P+Y	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus und setze ein.
P925-P303	17	P915-C267	f83r	BIOLOGICAL	3	TRANSFER	P917-I1030	1	P912-E1485	P912-E1485	SOLK+EE+Y	Dann nimm den aktuellen Posten in Arbeit: fange auf. Arbeite länger.
P925-P304	17	P915-C267	f83r	BIOLOGICAL	4	CONDITION	P917-I1031	1	P912-E1486	P912-E1486	R+CH+S	Dann nimm den bezeichneten Arbeitsgang in Arbeit: kennzeichne, entnimm und wähle aus.
P925-P305	17	P915-C267	f83r	BIOLOGICAL	5	SELECT	P917-I1032|P917-I1033	2	P912-E1487	P912-E1488	CH+EE+LOCAL_CHAR_B | OL+S	Dann nimm den bezeichneten Arbeitsgang in Arbeit: entnimm und wähle aus. Arbeite länger.
P925-P306	17	P915-C267	f83r	BIOLOGICAL	6	PREPARE	P917-I1034	1	P912-E1489	P912-E1490	AIIN | S+K+AL	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: wähle aus und gib zu. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P307	17	P915-C267	f83r	BIOLOGICAL	7	CONDITION	P917-I1035	1	P912-E1491	P912-E1492	AIN | CTH+AL	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: stelle bereit. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P308	17	P915-C267	f83r	BIOLOGICAL	8	SELECT	P917-I1036	1	P912-E1493	P912-E1493	S	Dann nimm den bezeichneten Arbeitsgang in Arbeit: wähle aus.
P925-P309	17	P915-C267	f83r	BIOLOGICAL	9	CONDITION	P917-I1037	1	P912-E1494	P912-E1495	AIIN | CHK+Y	Dann nimm den aktuellen Posten nach Sollmaß in Arbeit: behandle.
P925-P310	17	P915-C267	f83r	BIOLOGICAL	10	SELECT	P917-I1038|P917-I1039	2	P912-E1496	P912-E1498	L+AL | S+AM_ADDR | S+OR	Dann nimm den Ansatz in Arbeit: wähle aus (2×). Führe ihn in den nächsten Lauf, zur Ziel- oder Anschlussstelle und zur Innenstelle.
P925-P311	17	P915-C267	f83r	BIOLOGICAL	11	CONDITION	P917-I1040	1	P912-E1499	P912-E1499	SHED+DY	Dann nimm den bezeichneten Arbeitsgang in Arbeit: lass absetzen. Schließe den Schritt.
P925-P312	18	P915-C337	f67r2	ZODIAC	1	EXECUTE	P917-I1240	1	P912-E1785	P912-E1785	O+DA+E+IIN	Nimm den bezeichneten Arbeitsgang auf der zweiten Stufe auf der angegebenen Stufe in Arbeit: führe den Gang aus. Arbeite kurz.
P925-P313	18	P915-C337	f67r2	ZODIAC	2	PREPARE	P917-I1241|P917-I1242	2	P912-E1786	P912-E1787	OK+O+E+S | O+E+K+AIN	Dann nimm den bezeichneten Arbeitsgang als Portion in Arbeit: setze an, führe den Gang aus (2×), wähle aus und gib zu. Arbeite kurz.
P925-P314	18	P915-C337	f67r2	ZODIAC	3	CONDITION	P917-I1243	1	P912-E1788	P912-E1790	Y | OT+Y | S+OR+AIIN+R	Dann nimm den aktuellen Posten und den Ansatz nach Sollmaß in Arbeit: wähle aus und kennzeichne.
P925-P315	18	P915-C337	f67r2	ZODIAC	4	PREPARE	P917-I1244	1	P912-E1791	P912-E1792	Y | O+P+Y	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus und setze ein.
P925-P316	18	P915-C337	f67r2	ZODIAC	5	EXECUTE	P917-I1245	1	P912-E1793	P912-E1795	AIIN | AL | Y+D_ADDR+CH+O+S	Dann nimm den aktuellen Posten aus dem bezeichneten Teil nach Sollmaß in Arbeit: entnimm, führe den Gang aus und wähle aus. Führe ihn zur Ziel- oder Anschlussstelle.
P925-P317	18	P915-C337	f67r2	ZODIAC	6	TRANSFER	P917-I1246	1	P912-E1796	P912-E1799	AIN | AR | AM_ADDR+Y | CH+O+CFH+Y	Dann nimm den aktuellen Posten von der Entnahmestelle als Portion in Arbeit: entnimm, führe den Gang aus und trenne. Führe ihn zur Innenstelle.
P925-P318	18	P915-C337	f67r2	ZODIAC	7	SELECT	P917-I1247|P917-I1248	2	P912-E1800	P912-E1801	S+AR+AL | S+AIN	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle als Portion in Arbeit: wähle aus (2×). Führe ihn zur Ziel- oder Anschlussstelle.
P925-P319	18	P915-C337	f67r2	ZODIAC	8	CONTEXT	P917-I1249	1	P912-E1802	P912-E1803	AM_ADDR | AR	Dann nimm den bezeichneten Arbeitsgang von der Entnahmestelle in Arbeit: arbeite damit weiter. Führe ihn zur Innenstelle.
P925-P320	19	P915-C343	f67r2	ZODIAC	1	EXECUTE	P917-I1272	1	P912-E1841	P912-E1841	OT+OL+D_ADDR+O+S	Dann nimm den bezeichneten Arbeitsgang aus dem bezeichneten Teil in Arbeit: führe den Gang aus und wähle aus.
P925-P321	19	P915-C343	f67r2	ZODIAC	2	CONDITION	P917-I1273	1	P912-E1842	P912-E1842	O+CTH+OL+E	Dann nimm den bezeichneten Arbeitsgang in Arbeit: führe den Gang aus und stelle bereit. Arbeite kurz.
P925-P322	19	P915-C343	f67r2	ZODIAC	3	SELECT	P917-I1274	1	P912-E1843	P912-E1843	S+OR	Dann nimm den Ansatz in Arbeit: wähle aus.
P925-P323	19	P915-C343	f67r2	ZODIAC	4	TRANSFER	P917-I1275	1	P912-E1844	P912-E1844	CHD+AIIN	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: setze um.
P925-P324	19	P915-C343	f67r2	ZODIAC	5	EXECUTE	P917-I1276|P917-I1277|P917-I1278	3	P912-E1845	P912-E1848	Y | Y+T+E+O+S_ADDR | O+IIN | O+G_LABEL	Dann nimm den aktuellen Posten auf der angegebenen Stufe in Arbeit: stelle ein und führe den Gang aus (3×). Führe ihn zur bezeichneten s-Stelle. Arbeite kurz.
P925-P325	19	P915-C343	f67r2	ZODIAC	6	PREPARE	P917-I1279	1	P912-E1849	P912-E1849	Y+T+O+E+O+P+CH+E+Y	Dann nimm den aktuellen Posten in Arbeit: stelle ein, führe den Gang aus (2×), setze ein und entnimm. Arbeite kurz.
P925-P326	19	P915-C343	f67r2	ZODIAC	7	CONDITION	P917-I1280|P917-I1281	2	P912-E1850	P912-E1851	CHK+O+D_ADDR+Y | S+O+SH+O	Dann nimm den aktuellen Posten aus dem bezeichneten Teil in Arbeit: behandle, führe den Gang aus (3×), wähle aus und halte.
P925-P327	19	P915-C343	f67r2	ZODIAC	8	EXECUTE	P917-I1282|P917-I1283	2	P912-E1852	P912-E1853	CH+O+S | O+CKH+Y	Dann nimm den aktuellen Posten in Arbeit: entnimm, führe den Gang aus (2×) und wähle aus. Führe ihn durch den Durchlass.
P925-P328	19	P915-C343	f67r2	ZODIAC	9	SELECT	P917-I1284	1	P912-E1854	P912-E1857	AIIN | AIIN | OS | CARRIER_Q+S+G_LABEL	Dann nimm den bezeichneten Arbeitsgang nach Sollmaß in Arbeit: wähle aus.
P925-P329	19	P915-C343	f67r2	ZODIAC	10	EXECUTE	P917-I1285	1	P912-E1858	P912-E1858	O+LOCAL_CHAR_F+Y+DY	Dann nimm den aktuellen Posten in Arbeit: führe den Gang aus. Schließe den Schritt.
P925-P330	20	P915-C146	f81v	BIOLOGICAL	1	CONDITION	P917-I0633	1	P912-E0952	P912-E0954	OT+Y | D_ADDR+AIR+A_ADDR+AM_ADDR | Y+SH+E+Y	Dann nimm den aktuellen Posten aus dem bezeichneten Teil von der lokalen Stelle in Arbeit: halte. Führe ihn entlang des Laufs und zur Innenstelle. Arbeite kurz.
P925-P331	20	P915-C146	f81v	BIOLOGICAL	2	PREPARE	P917-I0634|P917-I0635|P917-I0636|P917-I0637	4	P912-E0955	P912-E0958	OK+EE+Y | OK+EE+Y | OK+Y | Y+K+EE+Y	Dann nimm den aktuellen Posten in Arbeit: setze an (3×) und gib zu. Arbeite länger.
P925-P332	20	P915-C146	f81v	BIOLOGICAL	3	PREPARE	P917-I0638|P917-I0639|P917-I0640	3	P912-E0959	P912-E0961	OK+Y | OK+Y | L+K+Y	Dann nimm den aktuellen Posten in Arbeit: setze an (2×) und gib zu. Führe ihn in den nächsten Lauf.
P925-P333	20	P915-C146	f81v	BIOLOGICAL	4	SELECT	P917-I0641	1	P912-E0962	P912-E0962	OL+CH+Y	Dann nimm den aktuellen Posten in Arbeit: entnimm.
P925-P334	20	P915-C146	f81v	BIOLOGICAL	5	PREPARE	P917-I0642	1	P912-E0963	P912-E0963	K+Y	Dann nimm den aktuellen Posten in Arbeit: gib zu.
