locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f34r.7	f34r	H	B	f34r.7|P01|f34r.7|P02|f34r.7|P03	qokedy dal chdy olchy ykcheg ykedy qokchdy s ar oldam	pip<olchy><ykcheg><ykedy>vot<oldam>	pip<olchy><ykcheg><ykedy>vot<oldam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34r.8	f34r	H	B	f34r.8|P01|f34r.8|P02|f34r.8|P03	shotchy qoky olk checkhy ysair air chodar tam	<shotchy>c<olk>a<ysair>j<chodar><tam>	<shotchy>c<olk>a<ysair>j<chodar><tam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34r.9	f34r	H	B	f34r.9|P01|f34r.9|P02|f34r.9|P03	ykchdy qod ar chct aikhy orlchey todaly okaiin dardy	<ykchdy><qod>t<chct><aikhy><orlchey><todaly>b<dardy>	<ykchdy><qod>t<chct><aikhy><orlchey><todaly>b<dardy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.1	f34v	H	B	f34v.1|P01|f34v.1|P02|f34v.1|P03	kschdy chdy chefchy shdy qopchdy shdydy chdalchdy ypchdy chcthdy spaiin	<kschdy>p<chefchy><shdy><qopchdy><shdydy><chdalchdy><ypchdy><chcthdy><spaiin>	<kschdy>p<chefchy><shdy><qopchdy><shdydy><chdalchdy><ypchdy><chcthdy><spaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.10	f34v	H	B	f34v.10|P01|f34v.10|P02|f34v.10|P03	daiin chdy tedy kchdy okeedy checkhy chdy kain cheor or okedy okam	ap<tedy><kchdy>vap<kain>yoc<okam>	ap<tedy><kchdy>vap<kain>yoc<okam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.11	f34v	H	B	f34v.11|P01|f34v.11|P02|f34v.11|P03	yshos ody s aiin okey okal shedy	<yshos><ody>odjeq	<yshos><ody>odjeq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.2	f34v	H	B	f34v.2|P01|f34v.2|P02	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	<tol>e<dychedy><okchy><chckhdy><chdaiin><ckhy><loees><ykar>d<oldam>	<tol>e<dychedy><okchy><chckhdy><chdaiin><ckhy><loees><ykar>d<oldam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.3	f34v	H	B	f34v.3|P01|f34v.3|P02|f34v.3|P03	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	<ytal>n<chdal><olchdy>cok<kedaiiin>b<okchdy>p<dasam>	<ytal>n<chdal><olchdy>cok<kedaiiin>b<okchdy>p<dasam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.4	f34v	H	B	f34v.4|P01|f34v.4|P02	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	<tchdaiin><chekal>q<qokedar><chdaiin><oldar><qoldar>waq	<tchdaiin><chekal>q<qokedar><chdaiin><oldar><qoldar>waq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.5	f34v	H	B	f34v.5|P01|f34v.5|P02|f34v.5|P03	lshaiir orair shedy chechey dykey kair chedy qokar chekaly cholky	<lshaiir><orair>q<chechey><dykey><kair>wj<chekaly><cholky>	<lshaiir><orair>q<chechey><dykey><kair>wj<chekaly><cholky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.6	f34v	H	B	f34v.6|P01|f34v.6|P02|f34v.6|P03	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	<pchedar><shear>v<qokees>h<ypchdaiin>w<lr>t<chedain>	<pchedar><shear>v<qokees>h<ypchdaiin>w<lr>t<chedain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.7	f34v	H	B	f34v.7|P01|f34v.7|P02|f34v.7|P03	olchdaiin chedy chey keedy chy kedy dy qokedy okey sair chkain otain	<olchdaiin>w me<kedy>cpj<sair><chkain>u	<olchdaiin>w me<kedy>cpj<sair><chkain>u	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.8	f34v	H	B	f34v.8|P01|f34v.8|P02|f34v.8|P03	ysheos otar ar choraiin cheky olchdaiin or oldar chdar okam	<ysheos>bt<choraiin>t<olchdaiin>o<oldar><chdar><okam>	<ysheos>bt<choraiin>t<olchdaiin>o<oldar><chdar><okam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f34v.9	f34v	H	B	f34v.9|P01|f34v.9|P02|f34v.9|P03	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin	<lsheody><cphy>gm<kchdy>wpp<kal><shs><oldaiin>	<lsheody><cphy>gm<kchdy>wpp<kal><shs><oldaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.1	f35r	H	A	f35r.1|P01|f35r.1|P02|f35r.1|P03	cthoo r choly cthy choty char dy	<cthoo>c<choly>r<choty>cc	<cthoo>c<choly>r<choty>cc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.10	f35r	H	A	f35r.10|P01|f35r.10|P02	o aiin chaiin ckhy r chl s chochy daiin	rdb<ckhy>c<chl>o<chochy>a	rdb<ckhy>c<chl>o<chochy>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.11	f35r	H	A	f35r.11|P01|f35r.11|P02|f35r.11|P03	shcheaiin chol cthaiin lchaiin lchal dal dairaldy n	<shcheaiin>s<cthaiin><lchaiin><lchal>i<dairaldy><n>	<shcheaiin>s<cthaiin><lchaiin><lchal>i<dairaldy><n>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.12	f35r	H	A	f35r.12|P01|f35r.12|P02	olor chy chaiin chy taiin kchey koldy chetchaiin	<olor>ebe<taiin><kchey><koldy><chetchaiin>	<olor>ebe<taiin><kchey><koldy><chetchaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.13	f35r	H	A	f35r.13|P01	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	<qokoiin>b<qokchaiin><lshy><lodaly>n<taiin>	<qokoiin>b<qokchaiin><lshy><lodaly>n<taiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.14	f35r	H	A	f35r.14|P01	cthol chol aiin qotchy otchor daiin shol qotaiin	wsdy<otchor>apt	wsdy<otchor>apt	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.15	f35r	H	A	f35r.15|P01|f35r.15|P02	ochor s chiin daiin ytain	<ochor>o<chiin>a<ytain>	<ochor>o<chiin>a<ytain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.2	f35r	H	A	f35r.2|P01|f35r.2|P02	qokeeaiin chokaiin qotchy daiin	<qokeeaiin><chokaiin>ya	<qokeeaiin><chokaiin>ya	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.3	f35r	H	A	f35r.3|P01	dchaiin cthey qotchey taiin cthory	<dchaiin> <qotchey><taiin><cthory>	<dchaiin> <qotchey><taiin><cthory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.4	f35r	H	A	f35r.4|P01|f35r.4|P02|f35r.4|P03	qotchy shetchy ckhol cheey daiin dainl	y<shetchy><ckhol>la<dainl>	y<shetchy><ckhol>la<dainl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.5	f35r	H	A	f35r.5|P01|f35r.5|P02|f35r.5|P03	otchor sho tcheey scheey daiin dain or	<otchor>l<tcheey><scheey>apo	<otchor>l<tcheey><scheey>apo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.6	f35r	H	A	f35r.6|P01|f35r.6|P02	schaiin char chan daiin	<schaiin>c<chan>a	<schaiin>c<chan>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.7	f35r	H	A	f35r.7|P01	shosaiin tchor choky	<shosaiin><tchor><choky>	<shosaiin><tchor><choky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.8	f35r	H	A	f35r.8|P01|f35r.8|P02|f35r.8|P03	qokeey kykaiin daiin	g<kykaiin>a	g<kykaiin>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35r.9	f35r	H	A	f35r.9|P01|f35r.9|P02|f35r.9|P03	paiin chear aiin chear shorchaiin	<paiin>qdq<shorchaiin>	<paiin>qdq<shorchaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.1	f35v	H	A	f35v.1|P01|f35v.1|P02|f35v.1|P03	parchor chocthy soaiin ar	<parchor><chocthy><soaiin>t	<parchor><chocthy><soaiin>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.10	f35v	H	A	f35v.10|P01|f35v.10|P02	okcheey chosar shory	<okcheey><chosar><shory>	<okcheey><chosar><shory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.11	f35v	H	A	f35v.11|P01	qotcheeaiin chodaiin	<qotcheeaiin>y	<qotcheeaiin>y	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.12	f35v	H	A	f35v.12|P01|f35v.12|P02|f35v.12|P03	dchaiin daiin daiin dal s	<dchaiin>aaio	<dchaiin>aaio	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.13	f35v	H	A	f35v.13|P01	ol char od ar chear	kc<od>tq	kc<od>tq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.14	f35v	H	A	f35v.14|P01	tcheain shy tar dain	<tcheain>d<tar>p	<tcheain>d<tar>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.15	f35v	H	A	f35v.15|P01|f35v.15|P02	ykol cheol okchy tch	<ykol>h<okchy><tch>	<ykol>h<okchy><tch>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.16	f35v	H	A	f35v.16|P01|f35v.16|P02|f35v.16|P03	ydaiin okeey daiin	<ydaiin>ua	<ydaiin>ua	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.17	f35v	H	A	f35v.17|P01	daiin dain chkaly choly	ap<chkaly><choly>	ap<chkaly><choly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.18	f35v	H	A	f35v.18|P01|f35v.18|P02|f35v.18|P03	daiin qokeeen chokeeo r	a<qokeeen><chokeeo>c	a<qokeeen><chokeeo>c	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.19	f35v	H	A	f35v.19|P01|f35v.19|P02	schokey ykeol chol daiin	<schokey><ykeol>sa	<schokey><ykeol>sa	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.2	f35v	H	A	f35v.2|P01|f35v.2|P02	qotchy otchey kchor yty	y<otchey><kchor><yty>	y<otchey><kchor><yty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.20	f35v	H	A	f35v.20|P01	sodaiin shy dchy ckhy dan	<sodaiin>d<dchy><ckhy><dan>	<sodaiin>d<dchy><ckhy><dan>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.21	f35v	H	A	f35v.21|P01|f35v.21|P02	doiin chor chor	<doiin>kk	<doiin>kk	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.3	f35v	H	A	f35v.3|P01	dchor choty chyty daiin	<dchor><choty><chyty>a	<dchor><choty><chyty>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.4	f35v	H	A	f35v.4|P01	ytchy qotchy dchy cthy	<ytchy>y<dchy>r	<ytchy>y<dchy>r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.5	f35v	H	A	f35v.5|P01	dchokchy chocthy chckhor	<dchokchy><chocthy><chckhor>	<dchokchy><chocthy><chckhor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.6	f35v	H	A	f35v.6|P01|f35v.6|P02	shol tcheey chkcheean chcthaiin	p<tcheey><chkcheean><chcthaiin>	p<tcheey><chkcheean><chcthaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.7	f35v	H	A	f35v.7|P01|f35v.7|P02|f35v.7|P03	tchotchor shol sho co kol daiin	<tchotchor>pl<co><kol>a	<tchotchor>pl<co><kol>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.8	f35v	H	A	f35v.8|P01|f35v.8|P02	oaiin tchor cho chotchy dchold	<oaiin><tchor>p<chotchy><dchold>	<oaiin><tchor>p<chotchy><dchold>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f35v.9	f35v	H	A	f35v.9|P01|f35v.9|P02|f35v.9|P03	qokchaiin cho ksho l choiin	<qokchaiin>p<ksho>u<choiin>	<qokchaiin>p<ksho>u<choiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.1	f36r	H	A	f36r.1|P01|f36r.1|P02|f36r.1|P03	pchafdan qorain chcfhal soiin cphor shaiin cthy dair	<pchafdan><qorain><chcfhal><soiin><cphor><shaiin>ri	<pchafdan><qorain><chcfhal><soiin><cphor><shaiin>ri	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.2	f36r	H	A	f36r.2|P01|f36r.2|P02|f36r.2|P03	oral shor ytaiin qotaiin qooldy chty chol dy tor	<oral>n<ytaiin>t<qooldy><chty>sc<tor>	<oral>n<ytaiin>t<qooldy><chty>sc<tor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.3	f36r	H	A	f36r.3|P01|f36r.3|P02|f36r.3|P03	qotchy tchy daiin gaiin dolsain	y<tchy>a<gaiin><dolsain>	y<tchy>a<gaiin><dolsain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.4	f36r	H	A	f36r.4|P01|f36r.4|P02|f36r.4|P03	podaiir cphy qoypchol rom cy chy dchy fchom dar	<podaiir><cphy><qoypchol><rom><cy>e<dchy><fchom>l	<podaiir><cphy><qoypchol><rom><cy>e<dchy><fchom>l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.5	f36r	H	A	f36r.5|P01|f36r.5|P02	daiin qor chol ctholy s o r chy sy chytaroiin	a<qor>s<ctholy>orce<sy><chytaroiin>	a<qor>s<ctholy>orce<sy><chytaroiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.6	f36r	H	A	f36r.6|P01|f36r.6|P02	okaiin cthor ykaiiin s dain an dan	bz<ykaiiin>op<an><dan>	bz<ykaiiin>op<an><dan>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.7	f36r	H	A	f36r.7|P01|f36r.7|P02	qotol cthol okol dy okchy ytorory sold	<qotol>wvc<okchy><ytorory><sold>	<qotol>wvc<okchy><ytorory><sold>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.8	f36r	H	A	f36r.8|P01	ytchor cthol chaiin yd	<ytchor>wb<yd>	<ytchor>wb<yd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36r.9	f36r	H	A	f36r.9|P01|f36r.9|P02	ytodaly daiin otaro	<ytodaly>a<otaro>	<ytodaly>a<otaro>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.1	f36v	H	A	f36v.1|P01|f36v.1|P02|f36v.1|P03	pcharasy qoforom shoaiin tchey chckhhy otaiin cphar daiin	<pcharasy><qoforom><shoaiin><tchey><chckhhy>p<cphar>a	<pcharasy><qoforom><shoaiin><tchey><chckhhy>p<cphar>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.10	f36v	H	A	f36v.10|P01|f36v.10|P02	ykchotchy daiin daiild	<ykchotchy>a<daiild>	<ykchotchy>a<daiild>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.11	f36v	H	A	f36v.11|P01	oty chcthy ytoryd	gb<ytoryd>	gb<ytoryd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.12	f36v	H	A	f36v.12|P01|f36v.12|P02	ytol kchy oty chd	<ytol><kchy>g<chd>	<ytol><kchy>g<chd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.13	f36v	H	A	f36v.13|P01	oky she cthol oty	v<she>wg	v<she>wg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.14	f36v	H	A	f36v.14|P01|f36v.14|P02	soiin chtain	<soiin><chtain>	<soiin><chtain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.2	f36v	H	A	f36v.2|P01|f36v.2|P02|f36v.2|P03	qotar chol daiin otaiin qotor ytar ochor chety cthor dom	fsap<qotor><ytar><ochor><chety>z<dom>	fsap<qotor><ytar><ochor><chety>z<dom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.3	f36v	H	A	f36v.3|P01|f36v.3|P02	dchytchy ytor s otaiin qopchor otar otchaiin s	<dchytchy><ytor>op<qopchor>b<otchaiin>o	<dchytchy><ytor>op<qopchor>b<otchaiin>o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.4	f36v	H	A	f36v.4|P01|f36v.4|P02|f36v.4|P03	qotchor ykytydy daiin cthor	<qotchor><ykytydy>az	<qotchor><ykytydy>az	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.5	f36v	H	A	f36v.5|P01|f36v.5|P02	tchor ckhoiin daiin cphchar	<tchor><ckhoiin>a<cphchar>	<tchor><ckhoiin>a<cphchar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.6	f36v	H	A	f36v.6|P01	daiin cthor daiin dal dys	azai<dys>	azai<dys>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.7	f36v	H	A	f36v.7|P01|f36v.7|P02|f36v.7|P03	qoky keol okchor os cho shan	c<keol><okchor><os>p<shan>	c<keol><okchor><os>p<shan>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.8	f36v	H	A	f36v.8|P01|f36v.8|P02|f36v.8|P03	ykshy ytchy dol ytydy yky	<ykshy><ytchy>n<ytydy><yky>	<ykshy><ytchy>n<ytydy><yky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f36v.9	f36v	H	A	f36v.9|P01|f36v.9|P02|f36v.9|P03	okaiin ykcholqod chory	b<ykcholqod><chory>	b<ykcholqod><chory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.1	f37r	H	A	f37r.1|P01|f37r.1|P02|f37r.1|P03	tocphol shaiin qotor ofchor oty chory daiin otod or	<tocphol><shaiin><qotor><ofchor>g<chory>a<otod>o	<tocphol><shaiin><qotor><ofchor>g<chory>a<otod>o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.10	f37r	H	A	f37r.10|P01|f37r.10|P02|f37r.10|P03	qoto okchochor dchor chy daiin ychey kol daiir	<qoto><okchochor><dchor>ea<ychey><kol><daiir>	<qoto><okchochor><dchor>ea<ychey><kol><daiir>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.11	f37r	H	A	f37r.11|P01|f37r.11|P02|f37r.11|P03	okchor daiin ckhy dain daiin	<okchor>a<ckhy>pa	<okchor>a<ckhy>pa	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.2	f37r	H	A	f37r.2|P01|f37r.2|P02	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	<ykoiin>zby<ytody>fl<ytaiin>	<ykoiin>zby<ytody>fl<ytaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.3	f37r	H	A	f37r.3|P01|f37r.3|P02|f37r.3|P03	qo shy qokaiin ctholdy ckhor oky dy	<qo>df<ctholdy><ckhor>vc	<qo>df<ctholdy><ckhor>vc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.4	f37r	H	A	f37r.4|P01|f37r.4|P02|f37r.4|P03	pchotchy daiin cfholdar chol daiin yd	<pchotchy>a<cfholdar>sa<yd>	<pchotchy>a<cfholdar>sa<yd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.5	f37r	H	A	f37r.5|P01	yky qokchy qotchor chkol otoly	<yky>e<qotchor><chkol><otoly>	<yky>e<qotchor><chkol><otoly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.6	f37r	H	A	f37r.6|P01	shor shol qokchy qotomody dchol daiin	npe<qotomody><dchol>a	npe<qotomody><dchol>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.7	f37r	H	A	f37r.7|P01|f37r.7|P02	sor chey kor qokor daiin	u <kor><qokor>a	u <kor><qokor>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.8	f37r	H	A	f37r.8|P01|f37r.8|P02|f37r.8|P03	koiin chorody qokaiin shory otal shor sheor dar	<koiin><chorody>f<shory>xnsl	<koiin><chorody>f<shory>xnsl	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.9	f37r	H	A	f37r.9|P01|f37r.9|P02	ykchody qotchy ykaiin chy qotordy otcho loldaiin	<ykchody>yse<qotordy><otcho><loldaiin>	<ykchody>yse<qotordy><otcho><loldaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.1	f37v	H	A	f37v.1|P01|f37v.1|P02|f37v.1|P03	kshody qocthy qotoldy chopdain sol	<kshody><qocthy><qotoldy><chopdain>r	<kshody><qocthy><qotoldy><chopdain>r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.10	f37v	H	A	f37v.10|P01|f37v.10|P02|f37v.10|P03	soiin shey otoiin chey tom	<soiin>j<otoiin> <tom>	<soiin>j<otoiin> <tom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.11	f37v	H	A	f37v.11|P01|f37v.11|P02	qotoiin choror cthol daiin	<qotoiin><choror>wa	<qotoiin><choror>wa	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.12	f37v	H	A	f37v.12|P01|f37v.12|P02|f37v.12|P03	chor sholy sheaiin dotody	k<sholy><sheaiin><dotody>	k<sholy><sheaiin><dotody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.13	f37v	H	A	f37v.13|P01|f37v.13|P02	sotoiiin	<sotoiiin>	<sotoiiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.14	f37v	H	A	f37v.14|P01|f37v.14|P02	todain cphaiin cphorods	<todain><cphaiin><cphorods>	<todain><cphaiin><cphorods>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.15	f37v	H	A	f37v.15|P01|f37v.15|P02	soiiin cheoky daiin dain	<soiiin><cheoky>ap	<soiiin><cheoky>ap	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.16	f37v	H	A	f37v.16|P01	qotor daiin chotaiin	<qotor>a<chotaiin>	<qotor>a<chotaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.17	f37v	H	A	f37v.17|P01	sokchor qokoiiin ykeeols	<sokchor><qokoiiin><ykeeols>	<sokchor><qokoiiin><ykeeols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.18	f37v	H	A	f37v.18|P01|f37v.18|P02|f37v.18|P03	oyteey daiin daiinody	<oyteey>a<daiinody>	<oyteey>a<daiinody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.19	f37v	H	A	f37v.19|P01|f37v.19|P02|f37v.19|P03	daiin ykoiin qotal daiin	a<ykoiin>ia	a<ykoiin>ia	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.2	f37v	H	A	f37v.2|P01|f37v.2|P02	dor chol cthor orchochor daiin	vsz<orchochor>a	vsz<orchochor>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.20	f37v	H	A	f37v.20|P01|f37v.20|P02|f37v.20|P03	ychockaey ykol daiin s	<ychockaey><ykol>ao	<ychockaey><ykol>ao	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.21	f37v	H	A	f37v.21|P01|f37v.21|P02	oshctho do daiin cthols	<oshctho><do>a<cthols>	<oshctho><do>a<cthols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.22	f37v	H	A	f37v.22|P01|f37v.22|P02	qotol ytoiin chocthey	<qotol><ytoiin><chocthey>	<qotol><ytoiin><chocthey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.23	f37v	H	A	f37v.23|P01|f37v.23|P02	yto chol daiin	<yto>sa	<yto>sa	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.3	f37v	H	A	f37v.3|P01|f37v.3|P02	qokchon shy chon daiin dy	<qokchon>d<chon>ac	<qokchon>d<chon>ac	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.4	f37v	H	A	f37v.4|P01	dshor dytory dshor daiin	<dshor><dytory><dshor>a	<dshor><dytory><dshor>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.5	f37v	H	A	f37v.5|P01	dchor qotol ykchon dain	<dchor><qotol><ykchon>p	<dchor><qotol><ykchon>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.6	f37v	H	A	f37v.6|P01	yokor ytchor saiin oty	<yokor><ytchor>vg	<yokor><ytchor>vg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.7	f37v	H	A	f37v.7|P01|f37v.7|P02	qotchor daiin	<qotchor>a	<qotchor>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.8	f37v	H	A	f37v.8|P01|f37v.8|P02	qotor choiin chetchy daiin	<qotor><choiin><chetchy>a	<qotor><choiin><chetchy>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.9	f37v	H	A	f37v.9|P01|f37v.9|P02	dor chor sho daiiin daiin	vkl<daiiin>a	vkl<daiiin>a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.1	f38r	H	A	f38r.1|P01|f38r.1|P02	tolor chockhy oky choiin okshol oly oky	<tolor><chockhy>v<choiin><okshol>ov	<tolor><chockhy>v<choiin><okshol>ov	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.2	f38r	H	A	f38r.2|P01|f38r.2|P02|f38r.2|P03	okshey chodys ytoiin otaiin otaiin cthar	<okshey><chodys><ytoiin>pp<cthar>	<okshey><chodys><ytoiin>pp<cthar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
