shol	paragraph	marker	form	direction	grammar	model	timing	companion	companion_object	governor	governor_form	patient	patient_object	existing_second	existing_status	existing_debts	attachment_issues	distinct_bound_pair	row_status
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	H	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	B	D	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	B	D	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	B	H	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	B	H	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	J	D	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	J	D	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	J	H	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	J	H	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	M	D	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	M	D	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	M	H	O	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	F	M	H	I	f24r.16:1	f24r.16:1	f24r.18:2	chol	f24r.17:3	f24r.16:1		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	D	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	B	H	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	D	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	J	H	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	D	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	D	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	H	O	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	P	M	H	I	f93r.4:4	f93r.4:4	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	B	D	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	B	D	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	B	H	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	B	H	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	J	D	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	J	D	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	J	H	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	J	H	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	M	D	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	M	D	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	M	H	O	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.3:8	ol	F	M	H	I	f93r.4:4	f93r.4:4	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	B	D	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	B	D	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	B	H	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	B	H	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	J	D	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	J	D	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	J	H	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	J	H	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	M	D	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	M	D	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	M	H	O	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	P	M	H	I	f93r.5:2	f93r.3:6	f93r.2:3	chol	f93r.2:6	f93r.2:6		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	B	D	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	B	D	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	B	H	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	B	H	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	J	D	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	J	D	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	J	H	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	J	H	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	M	D	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	M	D	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	M	H	O	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.5:1	ol	F	M	H	I	f93r.5:2	f93r.3:6	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	B	D	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	B	D	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	B	H	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	B	H	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	J	D	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	J	D	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	J	H	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	J	H	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	M	D	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	M	D	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	M	H	O	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	P	M	H	I	f93r.8:2	f93r.8:2	f93r.6:6	chol	f93r.6:2	f93r.6:2		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	B	D	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	B	D	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	B	H	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	B	H	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	J	D	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	J	D	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	J	H	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	J	H	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	M	D	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	M	D	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	M	H	O	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.8:1	lor	F	M	H	I	f93r.8:2	f93r.8:2	f93r.10:1	ychos	f93r.8:3	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	B	D	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	B	D	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	B	H	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	B	H	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	J	D	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	J	D	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	J	H	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	J	H	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	M	D	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	M	D	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	M	H	O			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	P	M	H	I			f93r.30:2	qokcho	f93r.30:1	f93r.13:1		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	F	B	D	O			f93r.31:2	chol	f93r.31:3	f93r.20:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f93r|f93r.1-f93r.32	f93r.31:1	ol	F	B	D	I			f93r.31:2	chol	f93r.31:3	f93r.20:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
