shol	paragraph	marker	form	direction	grammar	model	timing	governor	companion	location	kind	object	role	status	assertion	before	after	capacity_only	row_status
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	D	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	D	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	H	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	H	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	H	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	H	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	B	D	O	f17v.11:4	f17v.12:6	f17v.13:2	ACTION	f17v.1:2	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	{}	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	B	D	I	f17v.11:4	f17v.12:6	f17v.13:2	ACTION	f17v.1:2	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	{}	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	B	H	O	f17v.11:4	f17v.12:6	f17v.13:2	ACTION	f17v.1:2	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	B	H	I	f17v.11:4	f17v.12:6	f17v.13:2	ACTION	f17v.1:2	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	D	O	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	D	I	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	H	O	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	H	I	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	D	O	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	D	I	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	H	O	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	H	I	f17v.13:2	f17v.12:6	f17v.13:3	ACTION	f17v.13:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.14:2	f24r.16:1	f24r.19:3	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.16:1	BARE_NOMINAL	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:moisture=wet	{}	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.17:3	BARE_NOMINAL	f24r.16:1	COMPANION	MATCH	CONSTITUTION:moisture=wet	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.17:5	QUALITY	f24r.16:1	COMPANION	INITIAL_CONSTRAINT	PHYSICAL:thermal=warm	"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.18:2	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.14:2	f24r.16:1	f24r.18:4	ACTION	f24r.16:1	COMPANION	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
