unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
P279	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P280	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dalchdy	Zieltransfer; Schluss	Zieltransfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P281	PROSE	f83r	B3	F094	B3-S022	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qotchedy	Folgetransfer; Schluss	Folgetransfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P282	PROSE	f83r	B3	F095	B3-S023	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P283	PROSE	f83r	B3	F096	B3-S024	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P284	PROSE	f83r	B3	F097	B3-S025	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchdy	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P285	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	cheedar	Quelltransfer	Quelltransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P286	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chldaiin	Sollabsetzung	Sollabsetzung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P287	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P288	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P289	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	checthy	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P290	PROSE	f83r	B3	F098	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chealror	Zielbereitung	Zielbereitung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P291	PROSE	f83r	B3	F099	B3-S026	Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	lange sammeln; Schluss	lange sammeln; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P292	PROSE	f83r	B3	F100	B3-S027	Hauptpaar am sichtbaren ungerichteten Bogen	qoteedy	lange Folgestufe; Schluss	lange Folgestufe; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P293	PROSE	f83r	B3	F101	B3-S028	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P294	PROSE	f83r	B3	F101	B3-S028	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P295	PROSE	f83r	B3	F102	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	sol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P296	PROSE	f83r	B3	F102	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	cheeety	Vollteil	Vollteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P297	PROSE	f83r	B3	F102	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P298	PROSE	f83r	B3	F103	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P299	PROSE	f83r	B3	F103	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P300	PROSE	f83r	B3	F104	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	schedair	Weiterlauf	Weiterlauf	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P301	PROSE	f83r	B3	F104	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	otchedy	Folgetransfer; Schluss	Folgetransfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P302	PROSE	f83r	B3	F105	B3-S031	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P303	PROSE	f83r	B3	F106	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	chedain	Anteilstransfer	Anteilstransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P304	PROSE	f83r	B3	F106	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P305	PROSE	f83r	B3	F106	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	qotedaiin	Kurzsoll	Kurzsoll	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P306	PROSE	f83r	B3	F106	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	Folgemaß	Folgemaß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P307	PROSE	f83r	B3	F106	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	otedy	Kurzfolge; Schluss	Kurzfolge; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P308	PROSE	f83r	B3	F107	B3-S033	Hauptpaar am sichtbaren ungerichteten Bogen	ldy	abziehen; Schluss	abziehen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P309	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	soiiin	Arbeitsstufe	Arbeitsstufe	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P310	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	checthy	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P311	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	chety	Teil	Teil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P312	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	Folgemaß	Folgemaß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P313	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	olsaly	Zwischenziel	Zwischenziel	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P314	PROSE	f83r	B3	F108	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P315	PROSE	f83r	B4	F109	B4-S001	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P316	PROSE	f83r	B4	F110	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qolchey	Weiterposten	Weiterposten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P317	PROSE	f83r	B4	F110	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P318	PROSE	f83r	B4	F110	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P319	PROSE	f83r	B4	F111	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P320	PROSE	f83r	B4	F111	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	otal	danach dorthin	danach dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P321	PROSE	f83r	B4	F112	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	otchey	das nächste	das nächste	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P322	PROSE	f83r	B4	F112	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P323	PROSE	f83r	B4	F112	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P324	PROSE	f83r	B4	F112	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	tol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P325	PROSE	f83r	B4	F112	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P326	PROSE	f83r	B4	F113	B4-S004	Hauptpaar am sichtbaren ungerichteten Bogen	qokylddy	befestigen; Schluss	befestigen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P327	PROSE	f83r	B4	F114	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	dain	Einlage	Einlage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P328	PROSE	f83r	B4	F114	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P329	PROSE	f83r	B4	F114	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P330	PROSE	f83r	B4	F115	B4-S006	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	durchlassen; Schluss	durchlassen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P331	PROSE	f83r	B4	F116	B4-S007	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	durchlassen; Schluss	durchlassen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P332	PROSE	f83r	B4	F117	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P333	PROSE	f83r	B4	F117	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	cheeky	länger bearbeiten	länger bearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P334	PROSE	f83r	B4	F117	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	sheey	Langhalt	Langhalt	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P335	PROSE	f83r	B4	F117	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P336	PROSE	f83r	B4	F118	B4-S009	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P337	PROSE	f83r	B4	F119	B4-S010	Hauptpaar am sichtbaren ungerichteten Bogen	oldy	fertig	fertig	UNCHANGED_PORTABLE_VALUE	TERMINAL
P338	PROSE	f83r	B4	F120	B4-S011	linke offene Fransen-/Unterlaufstation	saiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P339	PROSE	f83r	B4	F120	B4-S011	linke offene Fransen-/Unterlaufstation	cheky	kurz wärmen	kurz wärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P340	PROSE	f83r	B4	F120	B4-S011	linke offene Fransen-/Unterlaufstation	okeeol	Langfortsetzung	Langfortsetzung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P341	PROSE	f83r	B4	F120	B4-S011	linke offene Fransen-/Unterlaufstation	okain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P342	PROSE	f83r	B4	F120	B4-S011	linke offene Fransen-/Unterlaufstation	chdy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P343	PROSE	f83r	B4	F121	B4-S011	linke offene Fransen-/Unterlaufstation	sol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P344	PROSE	f83r	B4	F121	B4-S011	linke offene Fransen-/Unterlaufstation	lkedy	Kurzabzug; Schluss	Kurzabzug; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P345	PROSE	f83r	B4	F122	B4-S012	linke offene Fransen-/Unterlaufstation	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P346	PROSE	f83r	B4	F123	B4-S013	linke offene Fransen-/Unterlaufstation	qokol	Weiter einsetzen	Weiter einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P347	PROSE	f83r	B4	F123	B4-S013	linke offene Fransen-/Unterlaufstation	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P348	PROSE	f83r	B4	F124	B4-S014	linke offene Fransen-/Unterlaufstation	or	Ansatz	Ansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P349	PROSE	f83r	B4	F124	B4-S014	linke offene Fransen-/Unterlaufstation	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P350	PROSE	f83r	B4	F124	B4-S014	linke offene Fransen-/Unterlaufstation	qockhey	Kurzdurchgang	Kurzdurchgang	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P351	PROSE	f83r	B4	F124	B4-S014	linke offene Fransen-/Unterlaufstation	dairydy	Laufschluss	Laufschluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P352	PROSE	f83r	B4	F125	B4-S015	linke offene Fransen-/Unterlaufstation	qokain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P353	PROSE	f83r	B4	F125	B4-S015	linke offene Fransen-/Unterlaufstation	shey	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P354	PROSE	f83r	B4	F125	B4-S015	linke offene Fransen-/Unterlaufstation	kain	Portion	Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P355	PROSE	f83r	B4	F125	B4-S015	linke offene Fransen-/Unterlaufstation	chckhal	Zielpassage	Zielpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P356	PROSE	f83r	B4	F126	B4-S015	rechte S-Lauf-/Mehrarmknotenstation	solkey	Kurzsammlung	Kurzsammlung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P357	PROSE	f83r	B4	F126	B4-S015	rechte S-Lauf-/Mehrarmknotenstation	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P358	PROSE	f83r	B4	F127	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	qolkain	weiterer Anteil	weiterer Anteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P359	PROSE	f83r	B4	F127	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	dal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P360	PROSE	f83r	B4	F128	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	skar	Quellausguss	Quellausguss	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P361	PROSE	f83r	B4	F128	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P362	PROSE	f83r	B5	F129	B5-S001	linker offener Fransen-Endposten	otchdy	Nachtransfer; Schluss	Nachtransfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P363	PROSE	f83r	B5	F130	B5-S002	linker offener Fransen-Endposten	qokchdy	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P364	PROSE	f83r	B5	F131	B5-S003	linker offener Fransen-Endposten	shedal	am Ziel absetzen	am Ziel absetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P365	PROSE	f83r	B5	F132	B5-S003	linker offener Fransen-Endposten	dal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P366	PROSE	f83r	B5	F132	B5-S003	linker offener Fransen-Endposten	cheol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P367	PROSE	f83r	B5	F132	B5-S003	linker offener Fransen-Endposten	lol	Weiterabzug	Weiterabzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P368	PROSE	f83r	B5	F132	B5-S003	linker offener Fransen-Endposten	chdal	Zieltransfer	Zieltransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P369	PROSE	f83r	B5	F132	B5-S003	linker offener Fransen-Endposten	aiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P370	PROSE	f83r	B5	F133	B5-S003	linker offener Fransen-Endposten	sol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P371	PROSE	f83r	B5	F133	B5-S003	linker offener Fransen-Endposten	daiiin	Endstufe	Endstufe	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P372	PROSE	f83r	B5	F133	B5-S003	linker offener Fransen-Endposten	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P373	PROSE	f83r	B6	F134	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	solkeey	Langsammlung	Langsammlung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P374	PROSE	f83r	B6	F134	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	qekey	kurz bearbeiten	kurz bearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P375	PROSE	f83r	B6	F134	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	raly	Endposten	Endposten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P376	PROSE	f83r	B6	F134	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P377	PROSE	f83r	B6	F135	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	daiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P378	PROSE	f83r	B6	F135	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P379	PROSE	f83r	B6	F135	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	dain	Einlage	Einlage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P380	PROSE	f83r	B6	F135	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P381	PROSE	f83r	B6	F135	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ldalor	Endziel	Endziel	UNCHANGED_PORTABLE_VALUE	NONCLOSE
A001	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.1	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_01	ykshy	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A002	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.1	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_01	s	LOCAL_LABEL	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A003	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.1	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_01	aram	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A004	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.2	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_02	ykecho	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A005	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.2	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_02	ols	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A006	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.2	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_02	eesydy	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A007	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.3	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_03	ey	LOCAL_LABEL	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A008	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.3	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_03	shs	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A009	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.3	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_03	okar	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A010	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.4	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_04	shekchy	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A011	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.4	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_04	sykos	LOCAL_LABEL	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A012	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.5	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_05	ykeody	LOCAL_LABEL	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A013	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.5	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_05	okchy	POSTEN_SETZEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A014	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.6	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_06	dchetay	LOCAL_LABEL	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A015	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.7	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	ykchy	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A016	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.7	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	kchey	PLATZ_KURZ_BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A017	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.7	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	ykchys	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A018	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.8	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_08	chkchdar	LOCAL_LABEL	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
