pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E1961	P1008-E0906	f76r	BIOLOGICAL	P1009-S269	f76r.44	qoty	OT+Y	OT+Y	DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1962	P1008-E0907	f76r	BIOLOGICAL	P1009-S269	f76r.44	ykar	Y+K+AR	Y+K+AR	AKTIVER POSTEN · GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1963	P1008-E0908	f76r	BIOLOGICAL	P1009-S269	f76r.44	alol	K+AL+OL	AL+OL	ZIELORT · FORTSETZEN	RESEGMENTED	YES	VISIBLE_DELETE_K
P1026-E1964	P1008-E0909	f76r	BIOLOGICAL	P1009-S269	f76r.44	lkaiin	L+K+AIIN	L+K+AIIN	VERBINDUNG · GEBEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1965	P1008-E0910	f76r	BIOLOGICAL	P1009-S269	f76r.44	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1966	P1008-E0911	f76r	BIOLOGICAL	P1009-S269	f76r.44	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1967	P1008-E0912	f76r	BIOLOGICAL	P1009-S270	f76r.44	otain	OT+AIN	OT+AIN	DANACH · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1968	P1008-E0913	f76r	BIOLOGICAL	P1009-S270	f76r.44	okar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1969	P1008-E0914	f76r	BIOLOGICAL	P1009-S270	f76r.44	opar	P+AR	O+P+AR	AUSFÜHRUNG · EINSETZEN · AUSGANG	RESEGMENTED	YES	VISIBLE_INSERT_O
P1026-E1970	P1008-E0915	f76r	BIOLOGICAL	P1009-S270	f76r.44	kolpy	K+OL+DY	K+OL+P+Y	GEBEN · FORTSETZEN · EINSETZEN · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_SUBSTITUTION
P1026-E1971	P1008-E0916	f76r	BIOLOGICAL	P1009-S271	f76r.45	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1972	P1008-E0917	f76r	BIOLOGICAL	P1009-S271	f76r.45	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1973	P1008-E0918	f76r	BIOLOGICAL	P1009-S272	f76r.45	qo	O	O	AUSFÜHRUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1974	P1008-E0919	f76r	BIOLOGICAL	P1009-S272	f76r.45	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1975	P1008-E0920	f76r	BIOLOGICAL	P1009-S272	f76r.45	okain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1976	P1008-E0921	f76r	BIOLOGICAL	P1009-S272	f76r.45	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1977	P1008-E0922	f76r	BIOLOGICAL	P1009-S272	f76r.45	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1978	P1008-E0923	f76r	BIOLOGICAL	P1009-S272	f76r.45	okeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1979	P1008-E0924	f76r	BIOLOGICAL	P1009-S273	f76r.45	qochy	O+P+Y	O+Y	AUSFÜHRUNG · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_DELETE_P
P1026-E1980	P1008-E0925	f76r	BIOLOGICAL	P1009-S273	f76r.45	as	A_ADDR+S	A_ADDR+S	HIER · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1981	P1008-E0926	f76r	BIOLOGICAL	P1009-S273	f76r.45	oin	O+IIN	O+IIN	AUSFÜHRUNG · STUFE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1982	P1008-E0927	f76r	BIOLOGICAL	P1009-S273	f76r.45	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1983	P1008-E0928	f76r	BIOLOGICAL	P1009-S273	f76r.45	chckhy	CH+K+Y	CH+K+Y	NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1984	P1008-E0929	f76r	BIOLOGICAL	P1009-S273	f76r.46	dain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1985	P1008-E0930	f76r	BIOLOGICAL	P1009-S273	f76r.46	shear	SH+E+AR	SH+E+AR	HALTEN · GRAD I · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1986	P1008-E0931	f76r	BIOLOGICAL	P1009-S273	f76r.46	okedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1987	P1008-E0932	f76r	BIOLOGICAL	P1009-S274	f76r.46	otedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1988	P1008-E0933	f76r	BIOLOGICAL	P1009-S275	f76r.46	okedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1989	P1008-E0934	f76r	BIOLOGICAL	P1009-S276	f76r.46	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1990	P1008-E0935	f76r	BIOLOGICAL	P1009-S277	f76r.46	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1991	P1008-E0936	f76r	BIOLOGICAL	P1009-S277	f76r.46	okar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1992	P1008-E0937	f76r	BIOLOGICAL	P1009-S277	f76r.46	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1993	P1008-E0938	f76r	BIOLOGICAL	P1009-S277	f76r.46	otarain	OT+AIN	OT+AIN	DANACH · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1994	P1008-E0939	f76r	BIOLOGICAL	P1009-S277	f76r.47	dain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1995	P1008-E0940	f76r	BIOLOGICAL	P1009-S277	f76r.47	chckhy	CH+K+Y	CH+K+Y	NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1996	P1008-E0941	f76r	BIOLOGICAL	P1009-S277	f76r.47	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1997	P1008-E0942	f76r	BIOLOGICAL	P1009-S277	f76r.47	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1998	P1008-E0943	f76r	BIOLOGICAL	P1009-S277	f76r.47	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1999	P1008-E0944	f76r	BIOLOGICAL	P1009-S277	f76r.47	qockhey	O+CH+K+E+Y	O+CH+K+E+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2000	P1008-E0945	f76r	BIOLOGICAL	P1009-S277	f76r.47	olchdar	L+CHD+AR	L+CHD+AR	VERBINDUNG · UMSETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2001	P1008-E0946	f76r	BIOLOGICAL	P1009-S277	f76r.47	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2002	P1008-E0947	f76r	BIOLOGICAL	P1009-S277	f76r.47	otedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2003	P1008-E0948	f76r	BIOLOGICAL	P1009-S278	f76r.47	olain	OL+AIIN	OL+AIN	FORTSETZEN · ANTEIL	RESEGMENTED	YES	VISIBLE_I_CHANGE
P1026-E2004	P1008-E0949	f76r	BIOLOGICAL	P1009-S278	f76r.47	oky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2005	P1008-E0950	f76r	BIOLOGICAL	P1009-S278	f76r.48	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2006	P1008-E0951	f76r	BIOLOGICAL	P1009-S278	f76r.48	shckhy	SH+CH+K+Y	SH+CH+K+Y	HALTEN · NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2007	P1008-E0952	f76r	BIOLOGICAL	P1009-S278	f76r.48	lkeedy	L+K+EE+D_ADDR+Y	L+K+EE+D_ADDR+Y	VERBINDUNG · GEBEN · GRAD II · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2008	P1008-E0953	f76r	BIOLOGICAL	P1009-S278	f76r.48	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2009	P1008-E0954	f76r	BIOLOGICAL	P1009-S278	f76r.48	okain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2010	P1008-E0955	f76r	BIOLOGICAL	P1009-S278	f76r.48	ytain	Y+T+AIN	Y+T+AIN	AKTIVER POSTEN · EINSTELLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2011	P1008-E0956	f76r	BIOLOGICAL	P1009-S278	f76r.48	oteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2012	P1008-E0957	f76r	BIOLOGICAL	P1009-S279	f76r.48	okedor	OK+EE+OR	OK+E+D_ADDR+OR	SETZEN · GRAD I · HIER · EINHEIT	RESEGMENTED	YES	DIRECT_VISIBLE_PACKAGE
P1026-E2013	P1008-E0958	f76r	BIOLOGICAL	P1009-S279	f76r.48	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2014	P1008-E0959	f76r	BIOLOGICAL	P1009-S280	f76r.48	qokal	OK+AL	OK+AL	SETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2015	P1008-E0960	f76r	BIOLOGICAL	P1009-S280	f76r.49	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2016	P1008-E0961	f76r	BIOLOGICAL	P1009-S280	f76r.49	olaiin	OL+AIIN	OL+AIIN	FORTSETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2017	P1008-E0962	f76r	BIOLOGICAL	P1009-S280	f76r.49	oky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2018	P1008-E0963	f76r	BIOLOGICAL	P1009-S280	f76r.49	shol	SH+OL	SH+OL	HALTEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2019	P1008-E0964	f76r	BIOLOGICAL	P1009-S280	f76r.49	sain	S+AIN	S+AIN	WÄHLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2020	P1008-E0965	f76r	BIOLOGICAL	P1009-S280	f76r.49	oky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2021	P1008-E0966	f76r	BIOLOGICAL	P1009-S280	f76r.49	l	L	L	VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2022	P1008-E0967	f76r	BIOLOGICAL	P1009-S280	f76r.49	kar	K+AR	K+AR	GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2023	P1008-E0968	f76r	BIOLOGICAL	P1009-S280	f76r.49	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2024	P1008-E0969	f76r	BIOLOGICAL	P1009-S280	f76r.49	lkar	K+AR	L+K+AR	VERBINDUNG · GEBEN · AUSGANG	RESEGMENTED	YES	VISIBLE_INSERT_L
P1026-E2025	P1008-E0970	f76r	BIOLOGICAL	P1009-S280	f76r.49	al	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2026	P1008-E0971	f76r	BIOLOGICAL	P1009-S280	f76r.49	loral	OR+AL+Y	OR+AL+Y	EINHEIT · ZIELORT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2027	P1008-E0972	f76r	BIOLOGICAL	P1009-S280	f76r.50	pchedy	P+CHD+DY	P+CHD+DY	EINSETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2028	P1008-E0973	f76r	BIOLOGICAL	P1009-S281	f76r.50	sal	S+AL	S+AL	WÄHLEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2029	P1008-E0974	f76r	BIOLOGICAL	P1009-S281	f76r.50	dol	D_ADDR+OL	D_ADDR+OL	HIER · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2030	P1008-E0975	f76r	BIOLOGICAL	P1009-S281	f76r.50	shdy	SH+D_ADDR+Y	SH+D_ADDR+Y	HALTEN · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2031	P1008-E0976	f76r	BIOLOGICAL	P1009-S281	f76r.50	olkedy	OL+K+E+DY	OL+K+E+DY	FORTSETZEN · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2032	P1008-E0977	f76r	BIOLOGICAL	P1009-S282	f76r.50	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2033	P1008-E0978	f76r	BIOLOGICAL	P1009-S282	f76r.50	otal	OT+AL	OT+AL	DANACH · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2034	P1008-E0979	f76r	BIOLOGICAL	P1009-S282	f76r.50	rory	R+OR	R+OR+Y	MARKIEREN · EINHEIT · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_INSERT_Y
P1026-E2035	P1008-E0980	f76r	BIOLOGICAL	P1009-S283	f76r.51	qkor	OR	K+OR	GEBEN · EINHEIT	RESEGMENTED	YES	VISIBLE_INSERT_K
P1026-E2036	P1008-E0981	f76r	BIOLOGICAL	P1009-S283	f76r.51	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2037	P1008-E0982	f76r	BIOLOGICAL	P1009-S284	f76r.51	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2038	P1008-E0983	f76r	BIOLOGICAL	P1009-S284	f76r.51	keedy	K+EE+DY	K+EE+DY	GEBEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2039	P1008-E0984	f76r	BIOLOGICAL	P1009-S285	f76r.51	sal	S+AL	S+AL	WÄHLEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2040	P1008-E0985	f76r	BIOLOGICAL	P1009-S285	f76r.51	raiin	R+AIIN	R+AIIN	MARKIEREN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2041	P1008-E0986	f76r	BIOLOGICAL	P1009-S285	f76r.51	opchdy	P+CHD+Y	O+P+CHD+Y	AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_INSERT_O
P1026-E2042	P1008-E0987	f76r	BIOLOGICAL	P1009-S285	f76r.51	dar	D_ADDR+AR	D_ADDR+AR	HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2043	P1008-E0988	f76r	BIOLOGICAL	P1009-S285	f76r.51	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2044	P1008-E0989	f76r	BIOLOGICAL	P1009-S285	f76r.51	qopchedy	CARRIER_Q+O+P+CHD+Y	CARRIER_Q+O+P+CHD+Y	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2045	P1008-E0990	f76r	BIOLOGICAL	P1009-S285	f76r.51	rorol	L+OL+OL	L+OL+OL	VERBINDUNG · FORTSETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2046	P1008-E0991	f76r	BIOLOGICAL	P1009-S285	f76r.52	olsheed	OL+SH+EE+DY	OL+SH+EE+D_ADDR	FORTSETZEN · HALTEN · GRAD II · HIER	RESEGMENTED	YES	VISIBLE_REMOVE_Y
P1026-E2047	P1008-E0992	f76r	BIOLOGICAL	P1009-S286	f76r.52	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2048	P1008-E0993	f76r	BIOLOGICAL	P1009-S287	f76r.52	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2049	P1008-E0994	f76r	BIOLOGICAL	P1009-S288	f76r.52	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2050	P1008-E0995	f76r	BIOLOGICAL	P1009-S289	f76r.52	lkedy	L+K+E+DY	L+K+E+DY	VERBINDUNG · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2051	P1008-E0996	f76r	BIOLOGICAL	P1009-S290	f76r.52	lsheedy	L+SH+EE+D_ADDR+Y	L+SH+EE+D_ADDR+Y	VERBINDUNG · HALTEN · GRAD II · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2052	P1008-E0997	f76r	BIOLOGICAL	P1009-S290	f76r.52	okar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2053	P1008-E0998	f76r	BIOLOGICAL	P1009-S290	f76r.52	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2054	P1008-E0999	f76r	BIOLOGICAL	P1009-S291	f76r.52	otain	OT+AIN	OT+AIN	DANACH · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2055	P1008-E1000	f76r	BIOLOGICAL	P1009-S291	f76r.53	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2056	P1008-E1001	f76r	BIOLOGICAL	P1009-S291	f76r.53	qol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2057	P1008-E1002	f76r	BIOLOGICAL	P1009-S291	f76r.53	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2058	P1008-E1003	f76r	BIOLOGICAL	P1009-S292	f76r.53	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2059	P1008-E1004	f76r	BIOLOGICAL	P1009-S292	f76r.53	chedor	CH+EE+OR	CHD+OR	UMSETZEN · EINHEIT	RESEGMENTED	YES	VISIBLE_SUBSTITUTION
P1026-E2060	P1008-E1005	f76r	BIOLOGICAL	P1009-S292	f76r.53	chal	CH+AL	CH+AL	NEHMEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2061	P1008-E1006	f76r	BIOLOGICAL	P1009-S292	f76r.53	shed	SH+E+DY	SH+E+D_ADDR	HALTEN · GRAD I · HIER	RESEGMENTED	YES	VISIBLE_REMOVE_Y
P1026-E2062	P1008-E1007	f76r	BIOLOGICAL	P1009-S293	f76r.53	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2063	P1008-E1008	f76r	BIOLOGICAL	P1009-S294	f76r.53	dshdy	SH+E+DY	SH+DY	HALTEN · SCHLUSS	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E2064	P1008-E1009	f76r	BIOLOGICAL	P1009-S295	f76r.53	okal	OK+AL	OK+AL	SETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2065	P1008-E1010	f76r	BIOLOGICAL	P1009-S295	f76r.53	chedyl	CHD+Y	CHD+Y+L	UMSETZEN · AKTIVER POSTEN · VERBINDUNG	RESEGMENTED	YES	VISIBLE_INSERT_L
P1026-E2066	P1008-E1011	f76r	BIOLOGICAL	P1009-S295	f76r.54	dal	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2067	P1008-E1012	f76r	BIOLOGICAL	P1009-S295	f76r.54	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2068	P1008-E1013	f76r	BIOLOGICAL	P1009-S295	f76r.54	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2069	P1008-E1014	f76r	BIOLOGICAL	P1009-S295	f76r.54	qolaiin	OL+AIIN	OL+AIIN	FORTSETZEN · WERT	UNCHANGED	YES	LICENSED_Q_WRAPPER
P1026-E2070	P1008-E1015	f76r	BIOLOGICAL	P1009-S295	f76r.54	okedal	OK+AL	OK+AL	SETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2071	P1008-E1016	f76r	BIOLOGICAL	P1009-S295	f76r.54	olchedy	OL+CHD+DY	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2072	P1008-E1017	f76r	BIOLOGICAL	P1009-S296	f76r.54	chdol	CHD+OL	CHD+OL	UMSETZEN · FORTSETZEN	UNCHANGED	YES	LICENSED_CHD_CHED
P1026-E2073	P1008-E1018	f76r	BIOLOGICAL	P1009-S296	f76r.54	olchedy	OL+CHD+DY	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2074	P1008-E1019	f76r	BIOLOGICAL	P1009-S297	f76r.54	choly	OL+Y	OL+Y	FORTSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2075	P1008-E1020	f76r	BIOLOGICAL	P1009-S297	f76r.54	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2076	P1008-E1021	f76r	BIOLOGICAL	P1009-S297	f76r.54	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2077	P1008-E1022	f76r	BIOLOGICAL	P1009-S297	f76r.55	sain	S+AIN	S+AIN	WÄHLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2078	P1008-E1023	f76r	BIOLOGICAL	P1009-S297	f76r.55	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2079	P1008-E1024	f76r	BIOLOGICAL	P1009-S297	f76r.55	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2080	P1008-E1025	f76r	BIOLOGICAL	P1009-S297	f76r.55	ar	AR	AR	AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2081	P1008-E1026	f76r	BIOLOGICAL	P1009-S297	f76r.55	al	AL	AL	ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2082	P1008-E1027	f76r	BIOLOGICAL	P1009-S297	f76r.55	solshey	OL+SH+E+DY	OL+SH+E+Y	FORTSETZEN · HALTEN · GRAD I · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_REMOVE_CLOSE
P1026-E2083	P1008-E1028	f76r	BIOLOGICAL	P1009-S298	f76r.55	okeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
