context_id	occurrence_id	source_selector	physical_folio	locus	section	language	hand	token_index	token_count	position_class	surface	l2_surface	l1_surface	r1_surface	r2_surface	exact_five_window	target_token_stable_all_three	l1_token_stable_all_three	r1_token_stable_all_three	l1_pair_sequence_stable_all_three	r1_pair_sequence_stable_all_three	l2_chain_sequence_stable_all_three	r2_chain_sequence_stable_all_three	l1_target_r1_sequence_stable_all_three	l2_to_r2_sequence_stable_all_three	bol_target_stable_all_three	target_eol_stable_all_three	l1_anchor_kind	l1_axis_tags	l1_axis_default_de	r1_anchor_kind	r1_axis_tags	r1_axis_default_de	gdt804_common_mask_field_hit	gdt804_positioned_amount_neighbour_hit	gdt804_clean_content_contact	full_zl3b_line	semantic_credit	confirmed_plaintext	confirmed_lexeme	component_export_credit
G805-C0294	GDT800-O2676	f75r	f75r	f75r.34	B	B	2	3	10	INTERNAL	okal	s	olkedy	dar	oty	s olkedy okal dar oty	1	1	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[olkedy:?]	UNMAPPED	NONE	[dar:?]	0	0	0	s olkedy okal dar oty okar otar ol kain oltedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0532	GDT800-O2677	f75r	f75r	f75r.34	B	B	2	8	10	INTERNAL	ol	okar	otar	kain	oltedy	okar otar ol kain oltedy	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[otar:?]	UNMAPPED	NONE	[kain:?]	0	0	0	s olkedy okal dar oty okar otar ol kain oltedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0533	GDT800-O2685	f75r	f75r	f75r.5	B	B	2	7	10	INTERNAL	ol	r	ain	olsheedy	qokeey	r ain ol olsheedy qokeey	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[ain:?]	UNMAPPED	NONE	[olsheedy:?]	0	0	0	shey kar chey ckhey r ain ol olsheedy qokeey qoky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0534	GDT800-O2689	f75v	f75v	f75v.12	B	B	2	5	14	INTERNAL	ol	qol	chey	chey	keed	qol chey ol chey keed	1	1	0	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[chey:?]	UNMAPPED	NONE	[chey:?]	0	0	0	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0535	GDT800-O2695	f75v	f75v	f75v.15	B	B	2	2	12	INTERNAL	ol	NONE	sal	olain	olkey	sal ol olain olkey	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[sal:?]	UNMAPPED	NONE	[olain:?]	0	0	0	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0295	GDT800-O2702	f75v	f75v	f75v.3	B	B	2	4	11	INTERNAL	okal	sheky	qokain	dal	olchedy	sheky qokain okal dal olchedy	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qokain:?]	UNMAPPED	NONE	[dal:?]	0	0	0	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0536	GDT800-O2709	f75v	f75v	f75v.39	B	B	2	11	12	INTERNAL	ol	chey	qokar	aiin	NONE	chey qokar ol aiin	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokar:?]	UNMAPPED	NONE	[aiin:?]	0	0	0	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0537	GDT800-O2711	f75v	f75v	f75v.40	B	B	2	6	13	INTERNAL	ol	qol	qol	sheedy	cheey	qol qol ol sheedy cheey	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[qol:?]	UNMAPPED	NONE	[sheedy:?]	0	0	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0538	GDT800-O2713	f75v	f75v	f75v.40	B	B	2	10	13	INTERNAL	ol	cheey	dol	sheey	qokain	cheey dol ol sheey qokain	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[dol:?]	UNMAPPED	NONE	[sheey:?]	0	0	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0539	GDT800-O2716	f75v	f75v	f75v.41	B	B	2	6	15	INTERNAL	ol	shey	qoin	shey	ol	shey qoin ol shey ol	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[qoin:?]	UNMAPPED	NONE	[shey:?]	0	0	0	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0540	GDT800-O2717	f75v	f75v	f75v.41	B	B	2	8	15	INTERNAL	ol	ol	shey	shey	qoky	ol shey ol shey qoky	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[shey:?]	UNMAPPED	NONE	[shey:?]	0	0	0	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0541	GDT800-O2720	f75v	f75v	f75v.44	B	B	2	2	12	INTERNAL	ol	NONE	olshees	sheckhy	qokain	olshees ol sheckhy qokain	1	1	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[olshees:?]	UNMAPPED	NONE	[sheckhy:?]	0	0	0	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0542	GDT800-O2724	f75v	f75v	f75v.47	B	B	2	5	11	INTERNAL	ol	qokain	dar	shedy	qokedy	qokain dar ol shedy qokedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[dar:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0543	GDT800-O2726	f75v	f75v	f75v.48	B	B	2	7	12	INTERNAL	ol	ycheedy	saino	cheedy	qokar	ycheedy saino ol cheedy qokar	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[saino:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|CLOSE	[Kandidat: Trockenfeld/Wert-/Gradfeld/Abschluss-/Ergebnisfeld]	0	0	0	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0867	GDT800-O2730	f75v	f75v	f75v.50	B	B	2	1	2	FIRST	otal	NONE	NONE	opal	NONE	otal opal	1	0	1	0	1	0	0	0	0	1	0	BOUNDARY	BOUNDARY	Zeilenrand	UNMAPPED	NONE	[opal:?]	0	0	0	otal opal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0989	GDT800-O2734	f75v	f75v	f75v.59	B	B	2	2	3	INTERNAL	qokol	NONE	qokeedy	olkol	NONE	qokeedy qokol olkol	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qokeedy:?]	UNMAPPED	NONE	[olkol:?]	0	0	0	qokeedy qokol olkol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0544	GDT800-O2736	f75v	f75v	f75v.61	B	B	2	4	5	INTERNAL	ol	lchdy	soiin	otchdy	NONE	lchdy soiin ol otchdy	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[soiin:?]	UNMAPPED	NONE	[otchdy:?]	0	0	0	oksheyqolkeey lchdy soiin ol otchdy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0545	GDT800-O2737	f75v	f75v	f75v.62	B	B	2	4	6	INTERNAL	ol	qokeedy	daiin	olsheey	qoly	qokeedy daiin ol olsheey qoly	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[daiin:?]	UNMAPPED	NONE	[olsheey:?]	0	0	0	ykeechy qokeedy daiin ol olsheey qoly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0296	GDT800-O2739	f75v	f75v	f75v.66	B	B	2	1	5	FIRST	okal	NONE	NONE	sheedy	qoteedy	okal sheedy qoteedy	0	0	0	0	0	0	0	0	0	0	0	BOUNDARY	BOUNDARY	Zeilenrand	UNMAPPED	NONE	[sheedy:?]	0	0	0	okal sheedy qoteedy qokchy ly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0546	GDT800-O2742	f75v	f75v	f75v.7	B	B	2	4	11	INTERNAL	ol	qokal	dal	chety	lchdy	qokal dal ol chety lchdy	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[dal:?]	UNMAPPED	NONE	[chety:?]	0	0	0	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0547	GDT800-O2744	f76r	f76r	f76r.11	T	B	2	5	12	INTERNAL	ol	oteedy	chedy	chdy	raiiin	oteedy chedy ol chdy raiiin	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[chedy:?]	UNMAPPED	NONE	[chdy:?]	0	0	0	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0548	GDT800-O2746	f76r	f76r	f76r.12	T	B	2	6	14	INTERNAL	ol	shdy	qa	keey	dain	shdy qa ol keey dain	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[qa:?]	UNMAPPED	NONE	[keey:?]	0	0	0	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0297	GDT800-O2747	f76r	f76r	f76r.13	T	B	2	4	13	INTERNAL	okal	checthy	chckhey	okaiin	sheckhey	checthy chckhey okal okaiin sheckhey	0	1	1	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|PREPARATION	[Kandidat: Trockenfeld/Wert-/Gradfeld/Zubereitungsfeld]	UNMAPPED	NONE	[okaiin:?]	0	0	0	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0549	GDT800-O2753	f76r	f76r	f76r.28	T	B	2	4	13	INTERNAL	ol	sheey	chear	aiin	chodaiin	sheey chear ol aiin chodaiin	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[chear:?]	UNMAPPED	NONE	[aiin:?]	0	0	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0550	GDT800-O2758	f76r	f76r	f76r.3	T	B	2	11	13	INTERNAL	ol	shol	qoty	chedy	aiiny	shol qoty ol chedy aiiny	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[qoty:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0157	GDT800-O2759	f76r	f76r	f76r.32	T	B	2	9	14	INTERNAL	cheol	dalshedy	qokaiin	shy	chedy	dalshedy qokaiin cheol shy chedy	0	1	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[shy:?]	0	0	0	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0551	GDT800-O2762	f76r	f76r	f76r.33	T	B	2	14	16	INTERNAL	ol	lol	r	sheey	dar	lol r ol sheey dar	0	0	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[r:?]	UNMAPPED	NONE	[sheey:?]	0	0	0	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0158	GDT800-O2764	f76r	f76r	f76r.35	T	B	2	7	12	INTERNAL	cheol	chcthy	okeolor	otar	chedy	chcthy okeolor cheol otar chedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[okeolor:?]	UNMAPPED	NONE	[otar:?]	0	0	0	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0159	GDT800-O2767	f76r	f76r	f76r.36	T	B	2	4	15	INTERNAL	cheol	shedy	sheol	alshy	chol	shedy sheol cheol alshy chol	0	0	1	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	MOIST|MATERIAL	[Kandidat: Feuchtefeld/Stoff-/Materialfeld]	UNMAPPED	NONE	[alshy:?]	0	0	0	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0552	GDT800-O2769	f76r	f76r	f76r.36	T	B	2	9	15	INTERNAL	ol	chdy	talor	alor	chol	chdy talor ol alor chol	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[talor:?]	UNMAPPED	NONE	[alor:?]	0	0	0	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0033	GDT800-O2772	f76r	f76r	f76r.38	T	B	2	6	6	FINAL	chal	olsheol	qokal	NONE	NONE	olsheol qokal chal	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[qokal:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	oteey lchey chey olsheol qokal chal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1056	GDT800-O2775	f76r	f76r	f76r.42	T	B	2	8	12	INTERNAL	qotal	lchedy	qolain	shedy	dy	lchedy qolain qotal shedy dy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qolain:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0553	GDT800-O2780	f76r	f76r	f76r.44	T	B	2	7	12	INTERNAL	ol	alol	lkaiin	shedy	otain	alol lkaiin ol shedy otain	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[lkaiin:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0868	GDT800-O2788	f76r	f76r	f76r.50	T	B	2	7	8	INTERNAL	otal	olkedy	qokaiin	rory	NONE	olkedy qokaiin otal rory	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[rory:?]	0	0	0	pchedy sal dol shdy olkedy qokaiin otal rory	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0554	GDT800-O2790	f76r	f76r	f76r.53	T	B	2	4	11	INTERNAL	ol	qol	shedy	chedor	chal	qol shedy ol chedor chal	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[shedy:?]	UNMAPPED	NONE	[chedor:?]	0	0	0	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0034	GDT800-O2791	f76r	f76r	f76r.53	T	B	2	6	11	INTERNAL	chal	ol	chedor	shed	qoteedy	ol chedor chal shed qoteedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[chedor:?]	UNMAPPED	NONE	[shed:?]	0	0	0	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0298	GDT800-O2792	f76r	f76r	f76r.53	T	B	2	10	11	INTERNAL	okal	qoteedy	dshdy	chedyl	NONE	qoteedy dshdy okal chedyl	1	0	1	0	1	0	0	0	0	0	0	UNMAPPED	NONE	[dshdy:?]	UNMAPPED	NONE	[chedyl:?]	0	0	0	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0555	GDT800-O2796	f76r	f76r	f76r.56	T	B	2	2	6	INTERNAL	ol	NONE	qokaiin	shedy	qokeey	qokaiin ol shedy qokeey	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	qokaiin ol shedy qokeey or shdy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0990	GDT800-O2805	f76v	f76v	f76v.12	B	B	2	9	11	INTERNAL	qokol	checthy	otedeey	chedy	deey	checthy otedeey qokol chedy deey	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[otedeey:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	solsheol sheey lteedy qokeedy qotal chedy checthy otedeey qokol chedy deey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0061	GDT800-O2806	f76v	f76v	f76v.15	B	B	2	3	5	INTERNAL	chedal	tchedy	lsheedy	chedy	checthey	tchedy lsheedy chedal chedy checthey	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[lsheedy:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	tchedy lsheedy chedal chedy checthey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0556	GDT800-O2809	f76v	f76v	f76v.20	B	B	2	4	11	INTERNAL	ol	sheetey	qokedy	checkhy	lshedy	sheetey qokedy ol checkhy lshedy	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[qokedy:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|PREPARATION	[Kandidat: Trockenfeld/Wert-/Gradfeld/Zubereitungsfeld]	0	0	0	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0991	GDT800-O2813	f76v	f76v	f76v.23	B	B	2	4	10	INTERNAL	qokol	qokeedy	qotchy	shedy	shedy	qokeedy qotchy qokol shedy shedy	1	0	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[qotchy:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	dchedy qokeedy qotchy qokol shedy shedy chedy olched shetey saiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0299	GDT800-O2817	f76v	f76v	f76v.3	B	B	2	10	10	FINAL	okal	ror	oteedy	NONE	NONE	ror oteedy okal	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[oteedy:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0160	GDT800-O2818	f76v	f76v	f76v.36	B	B	2	2	6	INTERNAL	cheol	NONE	daiin	teey	lshety	daiin cheol teey lshety	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[daiin:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	COLD|VALUE	[Kandidat: Kältefeld/Wert-/Gradfeld]	0	0	0	daiin cheol teey lshety okeey qeedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0557	GDT800-O2819	f76v	f76v	f76v.37	B	B	2	4	11	INTERNAL	ol	lchedy	chees	oiiin	chchky	lchedy chees ol oiiin chchky	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[chees:?]	UNMAPPED	NONE	[oiiin:?]	0	0	0	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0558	GDT800-O2823	f76v	f76v	f76v.39	B	B	2	7	11	INTERNAL	ol	okedy	san	keedy	sor	okedy san ol keedy sor	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[san:?]	UNMAPPED	NONE	[keedy:?]	0	0	0	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0559	GDT800-O2826	f76v	f76v	f76v.8	B	B	2	11	11	FINAL	ol	qolkchey	r	NONE	NONE	qolkchey r ol	0	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[r:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0992	GDT800-O2829	f77r	f77r	f77r.10	B	B	2	6	10	INTERNAL	qokol	qotaiin	qotedy	chdy	qokain	qotaiin qotedy qokol chdy qokain	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qotedy:?]	UNMAPPED	NONE	[chdy:?]	0	0	0	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1057	GDT800-O2845	f77r	f77r	f77r.29	B	B	2	5	5	FINAL	qotal	qokeedy	qokeedy	NONE	NONE	qokeedy qokeedy qotal	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[qokeedy:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	saiin cheeol qokeedy qokeedy qotal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0161	GDT800-O2847	f77r	f77r	f77r.32	B	B	2	3	8	INTERNAL	cheol	qor	ain	ol	chealor	qor ain cheol ol chealor	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[ain:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	qor ain cheol ol chealor cheey qeteiiin dary	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0560	GDT800-O2848	f77r	f77r	f77r.32	B	B	2	4	8	INTERNAL	ol	ain	cheol	chealor	cheey	ain cheol ol chealor cheey	1	1	1	1	1	1	1	1	1	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	cheol-Zielganzform	UNMAPPED	NONE	[chealor:?]	0	0	0	qor ain cheol ol chealor cheey qeteiiin dary	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0993	GDT800-O2849	f77r	f77r	f77r.36	B	B	2	7	8	INTERNAL	qokol	dolchl	qokeedy	olchey	NONE	dolchl qokeedy qokol olchey	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokeedy:?]	UNMAPPED	NONE	[olchey:?]	0	0	0	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0561	GDT800-O2850	f77r	f77r	f77r.40	B	B	2	2	8	INTERNAL	ol	NONE	daiiin	eeedy	okaiin	daiiin ol eeedy okaiin	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[daiiin:?]	UNMAPPED	NONE	[eeedy:?]	0	0	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1058	GDT800-O2851	f77r	f77r	f77r.41	B	B	2	5	10	INTERNAL	qotal	qolchey	qotedy	r	ain	qolchey qotedy qotal r ain	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[qotedy:?]	UNMAPPED	NONE	[r:?]	0	0	0	daiin sh qolchey qotedy qotal r ain chl s arol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0562	GDT800-O2855	f77r	f77r	f77r.43	B	B	2	3	8	INTERNAL	ol	d	chee	cheedy	qotaiin	d chee ol cheedy qotaiin	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[chee:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	DRY|VALUE|CLOSE	[Kandidat: Trockenfeld/Wert-/Gradfeld/Abschluss-/Ergebnisfeld]	0	0	0	d chee ol cheedy qotaiin qoteedy qotedy raiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0563	GDT800-O2857	f77r	f77r	f77r.45	B	B	2	9	11	INTERNAL	ol	s	ain	raiin	lod	s ain ol raiin lod	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[ain:?]	UNMAPPED	NONE	[raiin:?]	0	0	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0162	GDT800-O2859	f77r	f77r	f77r.46	B	B	2	4	8	INTERNAL	cheol	chlchpsheey	tal	dag	as	chlchpsheey tal cheol dag as	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[tal:?]	UNMAPPED	NONE	[dag:?]	0	0	0	daiin chlchpsheey tal cheol dag as otey daiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0564	GDT800-O2862	f77r	f77r	f77r.9	B	B	2	2	9	INTERNAL	ol	NONE	poldarais	qokol	chey	poldarais ol qokol chey	0	0	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[poldarais:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	qokol-Zielganzform	0	0	0	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
