comparison_id	surface	side	axis	target_contacts	target_contact_folios	target_raw_rate	target_pair_stable_contacts	target_pair_stable_folios	target_pair_stable_rate	raw_rank_of_13	pair_stable_rank_of_13	raw_controls_equal_or_exceed	pair_stable_controls_equal_or_exceed	control_raw_median	control_raw_max	control_pair_stable_median	control_pair_stable_max	raw_above_all_controls	pair_stable_above_all_controls	dominates_all_controls_both_views	control_rates	control_pair_stable_rates	decision	semantic_credit	confirmed_lexeme	component_export_credit
G805-K106	okal	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0454545454545	0	0.0666666666667	0	0	0	al:0|sheol:0|qokal:0.0111111111111|dol:0|shol:0|dal:0|okol:0|sol:0.0175438596491|qotol:0|chol:0.00583090379009|cthol:0|okeol:0.0454545454545	al:0|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0|sol:0.0666666666667|qotol:0|chol:0.00423728813559|cthol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K107	okal	L1	CLOSE	2	2	0.016393442623	0	0	0	5	13	4	12	0	0.0277777777778	0	0.04	0	0	0	al:0.0245098039216|sheol:0.0111111111111|qokal:0.0277777777778|dol:0|shol:0|dal:0|okol:0.0188679245283|sol:0|qotol:0.0232558139535|chol:0|cthol:0|okeol:0	al:0.031007751938|sheol:0.0175438596491|qokal:0.0277777777778|dol:0|shol:0|dal:0|okol:0.0263157894737|sol:0|qotol:0.04|chol:0|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K108	okal	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0.00291545189504	0	0.00423728813559	0	0	0	al:0|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0|sol:0|qotol:0|chol:0.00291545189504|cthol:0|okeol:0	al:0|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0|sol:0|qotol:0|chol:0.00423728813559|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K109	okal	R1	HOT	5	4	0.0409836065574	5	4	0.0684931506849	2	1	1	0	0.0167869034406	0.0555555555556	0.0244047619048	0.0526315789474	0	1	0	al:0.0147058823529|sheol:0.0555555555556|qokal:0.00555555555556|dol:0.0131578947368|shol:0.0368098159509|dal:0.0104712041885|okol:0.0188679245283|sol:0|qotol:0.0232558139535|chol:0.0233236151603|cthol:0|okeol:0.0227272727273	al:0.0168067226891|sheol:0.0526315789474|qokal:0.00884955752212|dol:0.0208333333333|shol:0.0483870967742|dal:0.025|okol:0.0277777777778|sol:0|qotol:0.0285714285714|chol:0.0238095238095|cthol:0|okeol:0.0357142857143	ROLE_LEAD	0	0	0
G805-K110	okal	R1	COLD	2	2	0.016393442623	1	1	0.013698630137	3	3	2	2	0	0.0333333333333	0	0.0526315789474	0	0	0	al:0|sheol:0.0333333333333|qokal:0|dol:0|shol:0|dal:0.00523560209424|okol:0|sol:0|qotol:0.0232558139535|chol:0.00291545189504|cthol:0|okeol:0	al:0|sheol:0.0526315789474|qokal:0|dol:0|shol:0|dal:0.0125|okol:0|sol:0|qotol:0.0285714285714|chol:0.00396825396825|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K111	okal	R1	DRY	4	4	0.0327868852459	2	2	0.027397260274	2	3	1	2	0.0127139166936	0.0526315789474	0.0164678774736	0.0487804878049	0	0	0	al:0.0196078431373|sheol:0|qokal:0|dol:0.0131578947368|shol:0.0122699386503|dal:0.0157068062827|okol:0.0188679245283|sol:0.0526315789474|qotol:0|chol:0.0174927113703|cthol:0|okeol:0	al:0.0168067226891|sheol:0|qokal:0|dol:0.0208333333333|shol:0.0161290322581|dal:0.025|okol:0.0277777777778|sol:0.0487804878049|qotol:0|chol:0.0198412698413|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K112	okal	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0.00277777777778	0.046511627907	0	0.0571428571429	0	0	0	al:0|sheol:0.0222222222222|qokal:0.00555555555556|dol:0|shol:0.00613496932515|dal:0|okol:0|sol:0.0175438596491|qotol:0.046511627907|chol:0|cthol:0|okeol:0.0227272727273	al:0|sheol:0.0350877192982|qokal:0|dol:0|shol:0.00806451612903|dal:0|okol:0|sol:0.0243902439024|qotol:0.0571428571429|chol:0|cthol:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K113	okal	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0.0222222222222	0	0.0175438596491	0	0	0	al:0|sheol:0.0222222222222|qokal:0|dol:0|shol:0|dal:0.00523560209424|okol:0|sol:0|qotol:0|chol:0.00874635568513|cthol:0|okeol:0	al:0|sheol:0.0175438596491|qokal:0|dol:0|shol:0|dal:0.0125|okol:0|sol:0|qotol:0|chol:0.00793650793651|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K114	okal	R1	VALUE	5	5	0.0409836065574	3	3	0.041095890411	6	4	5	3	0.0263676899331	0.0754716981132	0.0267857142857	0.111111111111	0	0	0	al:0.0294117647059|sheol:0.0555555555556|qokal:0.00555555555556|dol:0|shol:0.0429447852761|dal:0.0157068062827|okol:0.0754716981132|sol:0.0526315789474|qotol:0.0232558139535|chol:0.0233236151603|cthol:0|okeol:0.0681818181818	al:0.0336134453782|sheol:0.0701754385965|qokal:0.00884955752212|dol:0|shol:0.0564516129032|dal:0.025|okol:0.111111111111|sol:0.0243902439024|qotol:0.0285714285714|chol:0.0238095238095|cthol:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K115	okal	R1	PART	2	2	0.016393442623	2	2	0.027397260274	2	1	1	0	0	0.0175438596491	0	0.00840336134454	0	1	0	al:0.00490196078431|sheol:0|qokal:0|dol:0|shol:0.00613496932515|dal:0.00523560209424|okol:0|sol:0.0175438596491|qotol:0|chol:0.00291545189504|cthol:0|okeol:0	al:0.00840336134454|sheol:0|qokal:0|dol:0|shol:0.00806451612903|dal:0|okol:0|sol:0|qotol:0|chol:0.00396825396825|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K116	okal	R1	MATERIAL	3	3	0.0245901639344	3	3	0.041095890411	5	4	4	3	0.0190063755564	0.093023255814	0.024800163968	0.114285714286	0	0	0	al:0.0196078431373|sheol:0.0555555555556|qokal:0.0111111111111|dol:0.0131578947368|shol:0.0184049079755|dal:0.00523560209424|okol:0|sol:0.0175438596491|qotol:0.093023255814|chol:0.0291545189504|cthol:0.0196078431373|okeol:0.0454545454545	al:0.0252100840336|sheol:0.0701754385965|qokal:0.00884955752212|dol:0.0208333333333|shol:0.0241935483871|dal:0.0125|okol:0|sol:0.0243902439024|qotol:0.114285714286|chol:0.0357142857143|cthol:0.0285714285714|okeol:0.0714285714286	NO_ROLE_LEAD	0	0	0
G805-K117	okal	R1	PREPARATION	5	5	0.0409836065574	4	4	0.0547945205479	2	2	1	1	0.0189760114572	0.0681818181818	0.0188550420168	0.0555555555556	0	0	0	al:0.0294117647059|sheol:0.0333333333333|qokal:0|dol:0.0263157894737|shol:0|dal:0.00523560209424|okol:0.0377358490566|sol:0.0175438596491|qotol:0|chol:0.0204081632653|cthol:0|okeol:0.0681818181818	al:0.0252100840336|sheol:0.0526315789474|qokal:0|dol:0.0416666666667|shol:0|dal:0.0125|okol:0.0555555555556|sol:0|qotol:0|chol:0.0277777777778|cthol:0|okeol:0.0357142857143	ROLE_LEAD	0	0	0
G805-K118	okal	R1	PROCESS	1	1	0.00819672131148	1	1	0.013698630137	4	4	3	3	0.00261780104712	0.0350877192982	0.00396825396825	0.0285714285714	0	0	0	al:0|sheol:0.0222222222222|qokal:0.00555555555556|dol:0|shol:0|dal:0.00523560209424|okol:0|sol:0.0350877192982|qotol:0|chol:0.00583090379009|cthol:0.0196078431373|okeol:0	al:0|sheol:0.0175438596491|qokal:0.00884955752212|dol:0|shol:0|dal:0.0125|okol:0|sol:0.0243902439024|qotol:0|chol:0.00793650793651|cthol:0.0285714285714|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K119	okal	R1	CLOSE	3	3	0.0245901639344	1	1	0.013698630137	1	7	0	6	0.00701328150308	0.0227272727273	0.00806451612903	0.0357142857143	1	0	0	al:0.0147058823529|sheol:0.0111111111111|qokal:0|dol:0|shol:0.0122699386503|dal:0|okol:0.0188679245283|sol:0.0175438596491|qotol:0|chol:0.00291545189504|cthol:0|okeol:0.0227272727273	al:0.0168067226891|sheol:0.0175438596491|qokal:0|dol:0|shol:0.0161290322581|dal:0|okol:0.0277777777778|sol:0.0243902439024|qotol:0|chol:0|cthol:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K120	okal	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	al:0|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0|sol:0|qotol:0|chol:0|cthol:0|okeol:0	al:0|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0|sol:0|qotol:0|chol:0|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K121	ol	L1	HOT	15	11	0.0324675324675	11	10	0.0385964912281	3	4	2	3	0.0253589438859	0.0454545454545	0.0314971751412	0.0666666666667	0	0	0	chol:0.0262390670554|dal:0.0261780104712|shol:0.0245398773006|qokal:0.0444444444444|al:0.0245098039216|sheol:0.0222222222222|dol:0.0263157894737|sol:0.0175438596491|okol:0|qotol:0.0232558139535|sal:0.027027027027|okeol:0.0454545454545	chol:0.0296610169492|dal:0.0333333333333|shol:0.0181818181818|qokal:0.037037037037|al:0.0232558139535|sheol:0|dol:0.0454545454545|sol:0.0666666666667|okol:0|qotol:0|sal:0.05|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K122	ol	L1	COLD	4	4	0.00865800865801	4	4	0.0140350877193	6	6	5	5	0.0056852857097	0.046511627907	0.00871212121212	0.08	0	0	0	chol:0|dal:0.00523560209424|shol:0.00613496932515|qokal:0.0166666666667|al:0.00490196078431|sheol:0.0333333333333|dol:0.0394736842105|sol:0|okol:0|qotol:0.046511627907|sal:0|okeol:0.0227272727273	chol:0|dal:0.00833333333333|shol:0.00909090909091|qokal:0.0185185185185|al:0.0077519379845|sheol:0.0350877192982|dol:0.0227272727273|sol:0|okol:0|qotol:0.08|sal:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K123	ol	L1	DRY	9	9	0.0194805194805	9	9	0.0315789473684	5	4	4	3	0.015350877193	0.0540540540541	0.0245215311005	0.0666666666667	0	0	0	chol:0.0116618075802|dal:0.020942408377|shol:0.00613496932515|qokal:0.0222222222222|al:0.0294117647059|sheol:0.0111111111111|dol:0.0131578947368|sol:0.0175438596491|okol:0.0188679245283|qotol:0|sal:0.0540540540541|okeol:0	chol:0.0127118644068|dal:0.0333333333333|shol:0.00909090909091|qokal:0.0277777777778|al:0.031007751938|sheol:0.0175438596491|dol:0.0227272727273|sol:0.0666666666667|okol:0.0263157894737|qotol:0|sal:0.05|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K124	ol	L1	MOIST	4	4	0.00865800865801	2	2	0.00701754385965	3	4	2	3	0	0.0222222222222	0	0.0350877192982	0	0	0	chol:0.00291545189504|dal:0|shol:0.00613496932515|qokal:0|al:0.00980392156863|sheol:0.0222222222222|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	chol:0.00423728813559|dal:0|shol:0.00909090909091|qokal:0|al:0.0077519379845|sheol:0.0350877192982|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K125	ol	L1	AMOUNT	3	3	0.00649350649351	2	2	0.00701754385965	5	4	4	3	0.00522875816993	0.0227272727273	0	0.0263157894737	0	0	0	chol:0.0174927113703|dal:0|shol:0.00613496932515|qokal:0.00555555555556|al:0.00490196078431|sheol:0.0222222222222|dol:0|sol:0|okol:0.0188679245283|qotol:0|sal:0|okeol:0.0227272727273	chol:0.0254237288136|dal:0|shol:0.00909090909091|qokal:0|al:0|sheol:0|dol:0|sol:0|okol:0.0263157894737|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K126	ol	L1	VALUE	22	14	0.047619047619	18	14	0.0631578947368	3	4	2	3	0.0292831418282	0.0810810810811	0.0393798449612	0.1	0	0	0	chol:0.0291545189504|dal:0.0314136125654|shol:0.0245398773006|qokal:0.0777777777778|al:0.0294117647059|sheol:0.0333333333333|dol:0.0394736842105|sol:0.0175438596491|okol:0.0188679245283|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0227272727273	chol:0.0296610169492|dal:0.0416666666667|shol:0.0181818181818|qokal:0.0833333333333|al:0.0387596899225|sheol:0.0175438596491|dol:0.0454545454545|sol:0.0666666666667|okol:0.0263157894737|qotol:0.04|sal:0.1|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K127	ol	L1	PART	4	4	0.00865800865801	3	3	0.0105263157895	5	3	4	2	0	0.0377358490566	0	0.0526315789474	0	0	0	chol:0|dal:0|shol:0|qokal:0|al:0.00980392156863|sheol:0|dol:0|sol:0|okol:0.0377358490566|qotol:0.0232558139535|sal:0|okeol:0.0227272727273	chol:0|dal:0|shol:0|qokal:0|al:0.0077519379845|sheol:0|dol:0|sol:0|okol:0.0526315789474|qotol:0|sal:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K128	ol	L1	MATERIAL	10	7	0.021645021645	6	5	0.0210526315789	8	8	7	7	0.028304924073	0.0566037735849	0.0321548821549	0.0789473684211	0	0	0	chol:0.0320699708455|dal:0.00523560209424|shol:0.0245398773006|qokal:0.0111111111111|al:0.0196078431373|sheol:0.0555555555556|dol:0.0394736842105|sol:0|okol:0.0566037735849|qotol:0.046511627907|sal:0|okeol:0.0454545454545	chol:0.0466101694915|dal:0|shol:0.0272727272727|qokal:0|al:0.015503875969|sheol:0.0701754385965|dol:0.0454545454545|sol:0|okol:0.0789473684211|qotol:0.04|sal:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K129	ol	L1	PREPARATION	11	11	0.0238095238095	10	10	0.0350877192982	6	4	5	3	0.0220991111652	0.0681818181818	0.0203998368013	0.1	0	0	0	chol:0.0174927113703|dal:0.020942408377|shol:0.0184049079755|qokal:0.0333333333333|al:0.0245098039216|sheol:0.0333333333333|dol:0|sol:0|okol:0|qotol:0.0232558139535|sal:0.0540540540541|okeol:0.0681818181818	chol:0.0127118644068|dal:0.0333333333333|shol:0.0272727272727|qokal:0.0462962962963|al:0.0232558139535|sheol:0.0175438596491|dol:0|sol:0|okol:0|qotol:0|sal:0.1|okeol:0.0740740740741	NO_ROLE_LEAD	0	0	0
G805-K130	ol	L1	PROCESS	3	3	0.00649350649351	3	3	0.0105263157895	4	3	3	2	0	0.0454545454545	0	0.0666666666667	0	0	0	chol:0.00583090379009|dal:0|shol:0|qokal:0.0111111111111|al:0|sheol:0|dol:0|sol:0.0175438596491|okol:0|qotol:0|sal:0|okeol:0.0454545454545	chol:0.00423728813559|dal:0|shol:0|qokal:0|al:0|sheol:0|dol:0|sol:0.0666666666667|okol:0|qotol:0|sal:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K131	ol	L1	CLOSE	1	1	0.0021645021645	0	0	0	7	13	6	12	0.00555555555556	0.0277777777778	0	0.04	0	0	0	chol:0|dal:0|shol:0|qokal:0.0277777777778|al:0.0245098039216|sheol:0.0111111111111|dol:0|sol:0|okol:0.0188679245283|qotol:0.0232558139535|sal:0.027027027027|okeol:0	chol:0|dal:0|shol:0|qokal:0.0277777777778|al:0.031007751938|sheol:0.0175438596491|dol:0|sol:0|okol:0.0263157894737|qotol:0.04|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K132	ol	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0.00291545189504	0	0.00423728813559	0	0	0	chol:0.00291545189504|dal:0|shol:0|qokal:0|al:0|sheol:0|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	chol:0.00423728813559|dal:0|shol:0|qokal:0|al:0|sheol:0|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K133	ol	R1	HOT	16	13	0.034632034632	9	9	0.0339622641509	4	5	3	4	0.0207975986278	0.0810810810811	0.0263888888889	0.1	0	0	0	chol:0.0233236151603|dal:0.0104712041885|shol:0.0368098159509|qokal:0.00555555555556|al:0.0147058823529|sheol:0.0555555555556|dol:0.0131578947368|sol:0|okol:0.0188679245283|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0227272727273	chol:0.0238095238095|dal:0.025|shol:0.0483870967742|qokal:0.00884955752212|al:0.0168067226891|sheol:0.0526315789474|dol:0.0208333333333|sol:0|okol:0.0277777777778|qotol:0.0285714285714|sal:0.1|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K134	ol	R1	COLD	3	3	0.00649350649351	1	1	0.00377358490566	3	5	2	4	0	0.0333333333333	0	0.0526315789474	0	0	0	chol:0.00291545189504|dal:0.00523560209424|shol:0|qokal:0|al:0|sheol:0.0333333333333|dol:0|sol:0|okol:0|qotol:0.0232558139535|sal:0|okeol:0	chol:0.00396825396825|dal:0.0125|shol:0|qokal:0|al:0|sheol:0.0526315789474|dol:0|sol:0|okol:0|qotol:0.0285714285714|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K135	ol	R1	DRY	19	17	0.0411255411255	12	11	0.0452830188679	2	2	1	1	0.0127139166936	0.0526315789474	0.0164678774736	0.0487804878049	0	0	0	chol:0.0174927113703|dal:0.0157068062827|shol:0.0122699386503|qokal:0|al:0.0196078431373|sheol:0|dol:0.0131578947368|sol:0.0526315789474|okol:0.0188679245283|qotol:0|sal:0|okeol:0	chol:0.0198412698413|dal:0.025|shol:0.0161290322581|qokal:0|al:0.0168067226891|sheol:0|dol:0.0208333333333|sol:0.0487804878049|okol:0.0277777777778|qotol:0|sal:0|okeol:0	ROLE_LEAD	0	0	0
G805-K136	ol	R1	MOIST	4	4	0.00865800865801	2	2	0.00754716981132	5	6	4	5	0.00277777777778	0.046511627907	0	0.0571428571429	0	0	0	chol:0|dal:0|shol:0.00613496932515|qokal:0.00555555555556|al:0|sheol:0.0222222222222|dol:0|sol:0.0175438596491|okol:0|qotol:0.046511627907|sal:0|okeol:0.0227272727273	chol:0|dal:0|shol:0.00806451612903|qokal:0|al:0|sheol:0.0350877192982|dol:0|sol:0.0243902439024|okol:0|qotol:0.0571428571429|sal:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K137	ol	R1	AMOUNT	8	8	0.017316017316	6	6	0.022641509434	2	1	1	0	0	0.0222222222222	0	0.0175438596491	0	1	0	chol:0.00874635568513|dal:0.00523560209424|shol:0|qokal:0|al:0|sheol:0.0222222222222|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	chol:0.00793650793651|dal:0.0125|shol:0|qokal:0|al:0|sheol:0.0175438596491|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	ROLE_LEAD	0	0	0
G805-K138	ol	R1	VALUE	32	23	0.0692640692641	21	19	0.0792452830189	3	3	2	2	0.036178274991	0.0810810810811	0.0310924369748	0.111111111111	0	0	0	chol:0.0233236151603|dal:0.0157068062827|shol:0.0429447852761|qokal:0.00555555555556|al:0.0294117647059|sheol:0.0555555555556|dol:0|sol:0.0526315789474|okol:0.0754716981132|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0681818181818	chol:0.0238095238095|dal:0.025|shol:0.0564516129032|qokal:0.00884955752212|al:0.0336134453782|sheol:0.0701754385965|dol:0|sol:0.0243902439024|okol:0.111111111111|qotol:0.0285714285714|sal:0.1|okeol:0.0357142857143	ROLE_LEAD	0	0	0
G805-K139	ol	R1	PART	4	4	0.00865800865801	2	2	0.00754716981132	2	3	1	2	0	0.0175438596491	0	0.00840336134454	0	0	0	chol:0.00291545189504|dal:0.00523560209424|shol:0.00613496932515|qokal:0|al:0.00490196078431|sheol:0|dol:0|sol:0.0175438596491|okol:0|qotol:0|sal:0|okeol:0	chol:0.00396825396825|dal:0|shol:0.00806451612903|qokal:0|al:0.00840336134454|sheol:0|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K140	ol	R1	MATERIAL	14	12	0.030303030303	10	9	0.0377358490566	4	5	3	4	0.0190063755564	0.093023255814	0.024800163968	0.114285714286	0	0	0	chol:0.0291545189504|dal:0.00523560209424|shol:0.0184049079755|qokal:0.0111111111111|al:0.0196078431373|sheol:0.0555555555556|dol:0.0131578947368|sol:0.0175438596491|okol:0|qotol:0.093023255814|sal:0.027027027027|okeol:0.0454545454545	chol:0.0357142857143|dal:0.0125|shol:0.0241935483871|qokal:0.00884955752212|al:0.0252100840336|sheol:0.0701754385965|dol:0.0208333333333|sol:0.0243902439024|okol:0|qotol:0.114285714286|sal:0.05|okeol:0.0714285714286	NO_ROLE_LEAD	0	0	0
G805-K141	ol	R1	PREPARATION	8	8	0.017316017316	4	4	0.0150943396226	9	7	8	6	0.0233619763695	0.0681818181818	0.0188550420168	0.0555555555556	0	0	0	chol:0.0204081632653|dal:0.00523560209424|shol:0|qokal:0|al:0.0294117647059|sheol:0.0333333333333|dol:0.0263157894737|sol:0.0175438596491|okol:0.0377358490566|qotol:0|sal:0.027027027027|okeol:0.0681818181818	chol:0.0277777777778|dal:0.0125|shol:0|qokal:0|al:0.0252100840336|sheol:0.0526315789474|dol:0.0416666666667|sol:0|okol:0.0555555555556|qotol:0|sal:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K142	ol	R1	PROCESS	3	3	0.00649350649351	3	3	0.011320754717	3	4	2	3	0	0.0350877192982	0	0.0243902439024	0	0	0	chol:0.00583090379009|dal:0.00523560209424|shol:0|qokal:0.00555555555556|al:0|sheol:0.0222222222222|dol:0|sol:0.0350877192982|okol:0|qotol:0|sal:0|okeol:0	chol:0.00793650793651|dal:0.0125|shol:0|qokal:0.00884955752212|al:0|sheol:0.0175438596491|dol:0|sol:0.0243902439024|okol:0|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K143	ol	R1	CLOSE	10	10	0.021645021645	4	4	0.0150943396226	3	7	2	6	0.0116905248807	0.027027027027	0.00806451612903	0.0357142857143	0	0	0	chol:0.00291545189504|dal:0|shol:0.0122699386503|qokal:0|al:0.0147058823529|sheol:0.0111111111111|dol:0|sol:0.0175438596491|okol:0.0188679245283|qotol:0|sal:0.027027027027|okeol:0.0227272727273	chol:0|dal:0|shol:0.0161290322581|qokal:0|al:0.0168067226891|sheol:0.0175438596491|dol:0|sol:0.0243902439024|okol:0.0277777777778|qotol:0|sal:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K144	ol	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	chol:0|dal:0|shol:0|qokal:0|al:0|sheol:0|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	chol:0|dal:0|shol:0|qokal:0|al:0|sheol:0|dol:0|sol:0|okol:0|qotol:0|sal:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K145	otal	L1	HOT	4	4	0.034188034188	3	3	0.0379746835443	3	3	2	2	0.0245248406111	0.0454545454545	0.0264584154513	0.0666666666667	0	0	0	qokal:0.0444444444444|sheol:0.0222222222222|al:0.0245098039216|dol:0.0263157894737|dal:0.0261780104712|shol:0.0245398773006|okol:0|sol:0.0175438596491|qotol:0.0232558139535|cthol:0|okeol:0.0454545454545|chol:0.0262390670554	qokal:0.037037037037|sheol:0|al:0.0232558139535|dol:0.0454545454545|dal:0.0333333333333|shol:0.0181818181818|okol:0|sol:0.0666666666667|qotol:0|cthol:0|okeol:0.037037037037|chol:0.0296610169492	ROLE_LEAD	0	0	0
G805-K146	otal	L1	COLD	5	5	0.042735042735	5	5	0.0632911392405	2	2	1	1	0.0114008179959	0.046511627907	0.0138047138047	0.08	0	0	0	qokal:0.0166666666667|sheol:0.0333333333333|al:0.00490196078431|dol:0.0394736842105|dal:0.00523560209424|shol:0.00613496932515|okol:0|sol:0|qotol:0.046511627907|cthol:0.0196078431373|okeol:0.0227272727273|chol:0	qokal:0.0185185185185|sheol:0.0350877192982|al:0.0077519379845|dol:0.0227272727273|dal:0.00833333333333|shol:0.00909090909091|okol:0|sol:0|qotol:0.08|cthol:0.0222222222222|okeol:0.037037037037|chol:0	ROLE_LEAD	0	0	0
G805-K147	otal	L1	DRY	2	2	0.017094017094	2	2	0.0253164556962	6	6	5	5	0.0124098511585	0.0294117647059	0.0201355661882	0.0666666666667	0	0	0	qokal:0.0222222222222|sheol:0.0111111111111|al:0.0294117647059|dol:0.0131578947368|dal:0.020942408377|shol:0.00613496932515|okol:0.0188679245283|sol:0.0175438596491|qotol:0|cthol:0|okeol:0|chol:0.0116618075802	qokal:0.0277777777778|sheol:0.0175438596491|al:0.031007751938|dol:0.0227272727273|dal:0.0333333333333|shol:0.00909090909091|okol:0.0263157894737|sol:0.0666666666667|qotol:0|cthol:0|okeol:0|chol:0.0127118644068	NO_ROLE_LEAD	0	0	0
G805-K148	otal	L1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0.0222222222222	0	0.0350877192982	0	0	0	qokal:0|sheol:0.0222222222222|al:0.00980392156863|dol:0|dal:0|shol:0.00613496932515|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00291545189504	qokal:0|sheol:0.0350877192982|al:0.0077519379845|dol:0|dal:0|shol:0.00909090909091|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00423728813559	NO_ROLE_LEAD	0	0	0
G805-K149	otal	L1	AMOUNT	2	2	0.017094017094	0	0	0	5	13	4	12	0.00522875816993	0.0227272727273	0	0.0263157894737	0	0	0	qokal:0.00555555555556|sheol:0.0222222222222|al:0.00490196078431|dol:0|dal:0|shol:0.00613496932515|okol:0.0188679245283|sol:0|qotol:0|cthol:0|okeol:0.0227272727273|chol:0.0174927113703	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0.00909090909091|okol:0.0263157894737|sol:0|qotol:0|cthol:0|okeol:0|chol:0.0254237288136	NO_ROLE_LEAD	0	0	0
G805-K150	otal	L1	VALUE	8	6	0.0683760683761	8	6	0.101265822785	2	1	1	0	0.0268471981255	0.0777777777778	0.0378983634798	0.0833333333333	0	1	0	qokal:0.0777777777778|sheol:0.0333333333333|al:0.0294117647059|dol:0.0394736842105|dal:0.0314136125654|shol:0.0245398773006|okol:0.0188679245283|sol:0.0175438596491|qotol:0.0232558139535|cthol:0|okeol:0.0227272727273|chol:0.0291545189504	qokal:0.0833333333333|sheol:0.0175438596491|al:0.0387596899225|dol:0.0454545454545|dal:0.0416666666667|shol:0.0181818181818|okol:0.0263157894737|sol:0.0666666666667|qotol:0.04|cthol:0|okeol:0.037037037037|chol:0.0296610169492	ROLE_LEAD	0	0	0
G805-K151	otal	L1	PART	1	1	0.00854700854701	1	1	0.0126582278481	5	3	4	2	0	0.0377358490566	0	0.0526315789474	0	0	0	qokal:0|sheol:0|al:0.00980392156863|dol:0|dal:0|shol:0|okol:0.0377358490566|sol:0|qotol:0.0232558139535|cthol:0|okeol:0.0227272727273|chol:0	qokal:0|sheol:0|al:0.0077519379845|dol:0|dal:0|shol:0|okol:0.0526315789474|sol:0|qotol:0|cthol:0|okeol:0.037037037037|chol:0	NO_ROLE_LEAD	0	0	0
