source_group_id	unit_id	record_id	page	local_owner	visible_surface	clause_shape_id	source_slots	period_source_clause	direction_scope
E333	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	cheeky	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: länger erwärmen und offen halten.	CURRENT_VISIBLE_OWNER_ONLY
E334	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	sheey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: laenger ruhen.	CURRENT_VISIBLE_OWNER_ONLY
E335	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E336	B4-S009	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E337	B4-S010	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	oldy	C02	ORDER>CLOSE	Danach oder in demselben Gang: Fortsetzung abschließen.	CURRENT_VISIBLE_OWNER_ONLY
E338	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	saiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E339	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	cheky	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurz wärmen.	CURRENT_VISIBLE_OWNER_ONLY
E340	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	okeeol	C02	ORDER>ACTION>GRADE	Danach oder in demselben Gang: länger fortführen.	CURRENT_VISIBLE_OWNER_ONLY
E341	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	okain	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	CURRENT_VISIBLE_OWNER_ONLY
E342	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	chdy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E343	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	sol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E344	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	lkedy	C01	LEARNED_OR_LOCAL_BODY>GRADE>CLOSE	Setze die gelernte Fachkarte: kurz abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E345	B4-S012	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E346	B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	qokol	C02	ORDER>ACTION	Danach oder in demselben Gang: Fortsetzung ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E347	B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E348	B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	or	C09	SOURCE_OR_PREPARATION	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.	CURRENT_VISIBLE_OWNER_ONLY
E349	B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	chey	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E350	B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	qockhey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurzen Durchlauf ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E351	B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	dairydy	C09	SOURCE_OR_PREPARATION>REFERENT>CLOSE	Nenne Quelle, Lauf, Auszug oder Ansatz: Wasserlauf schliessen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E352	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	qokain	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	CURRENT_VISIBLE_OWNER_ONLY
E353	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	shey	C01	LEARNED_OR_LOCAL_BODY	Setze die gelernte Fachkarte: klarer Auszug.	CURRENT_VISIBLE_OWNER_ONLY
E354	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	kain	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: eine Portion.	CURRENT_VISIBLE_OWNER_ONLY
E355	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	chckhal	C04	ACTION>TARGET	Führe es an der bezeichneten Stelle aus: zur Zielstelle durchleiten.	CURRENT_VISIBLE_OWNER_ONLY
E356	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	solkey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurz sammeln.	CURRENT_VISIBLE_OWNER_ONLY
E357	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E358	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	qolkain	C02	ORDER>QUANTITY_OR_STAGE	Danach oder in demselben Gang: weitere Portion.	CURRENT_VISIBLE_OWNER_ONLY
E359	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	dal	C11	TARGET	Setze die bezeichnete Zielstelle: dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E360	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	skar	C05	ACTION>SOURCE_OR_PREPARATION	Führe es aus dem Vorrat oder am Ansatz aus: vom Ausgang ausgießen.	CURRENT_VISIBLE_OWNER_ONLY
E361	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E362	B5-S001	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	otchdy	C02	ORDER>ACTION>CLOSE	Danach oder in demselben Gang: Folgegang vollziehen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E363	B5-S002	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	qokchdy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Umsetzung ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E364	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	shedal	C04	ACTION>TARGET	Führe es an der bezeichneten Stelle aus: dort absetzen.	CURRENT_VISIBLE_OWNER_ONLY
E365	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	dal	C11	TARGET	Setze die bezeichnete Zielstelle: dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E366	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	cheol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E367	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	lol	C01	LEARNED_OR_LOCAL_BODY>ORDER	Setze die gelernte Fachkarte: von dort weiterfuehren.	CURRENT_VISIBLE_OWNER_ONLY
E368	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	chdal	C04	ACTION>TARGET	Führe es an der bezeichneten Stelle aus: dort umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E369	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	aiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E370	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	sol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E371	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	daiiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Öffnungsstufe.	CURRENT_VISIBLE_OWNER_ONLY
E372	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E373	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	solkeey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: länger sammeln.	CURRENT_VISIBLE_OWNER_ONLY
E374	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	qekey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: aktuellen Posten kurz bearbeiten.	CURRENT_VISIBLE_OWNER_ONLY
E375	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	raly	C11	TARGET>REFERENT	Setze die bezeichnete Zielstelle: diesen Posten dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E376	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	ol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E377	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	daiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E378	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	ol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E379	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	dain	C01	LEARNED_OR_LOCAL_BODY	Setze die gelernte Fachkarte: Tuch.	CURRENT_VISIBLE_OWNER_ONLY
E380	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	chey	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E381	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	ldalor	C11	TARGET	Setze die bezeichnete Zielstelle: Endziel.	CURRENT_VISIBLE_OWNER_ONLY
