fragment_id	active_model	semantic_fragment	component_length	occurrence_count	event_count	page_count	register_count	model_count	surface_type_count	contains_name_slot	touches_residual_event	pages	registers	models	event_ids	surface_examples	claim_status
G482-F173	ANY	FORTSETZEN · {N1} · HALTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0424	olfsheoral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F174	ANY	HALTEN · {N2} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0424	olfsheoral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F175	ANY	{N2} · ZIELORT	2	2	2	2	2	2	2	YES	NO	f72r|f88v	CELESTIAL|PHARMA	CATALOGUE|INSTRUCTION	P1003-E0554|P1008-E0424	olfsheoral|daramdal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F176	ANY	EINHEIT · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0454	oraiiral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F177	ANY	{N1} · NEHMEN	2	3	3	3	2	1	3	YES	YES	f72r|f88v|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457|P1008-E1175	octho|cheocthy|ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F178	ANY	{N1} · NEHMEN · EINSTELLEN	3	2	2	2	2	1	2	YES	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F179	ANY	NEHMEN · EINSTELLEN	2	2	2	2	2	1	2	NO	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F180	ANY	NEHMEN · EINSTELLEN · {N1}	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0457	octho	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F181	ANY	EINSTELLEN	1	2	2	2	2	1	2	NO	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F182	ANY	EINSTELLEN · {N1}	2	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0457	octho	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F183	ANY	AUSGANG · {N2} · AUSGANG	3	1	1	1	1	1	1	YES	NO	f77r	BIOLOGICAL	CATALOGUE	P1003-E0081	darchdar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F184	ANY	{N2} · AUSGANG	2	1	1	1	1	1	1	YES	NO	f77r	BIOLOGICAL	CATALOGUE	P1003-E0081	darchdar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F185	ANY	DANACH · GRAD I	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F186	ANY	DANACH · GRAD I · SCHLUSS	3	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F187	ANY	GRAD I · SCHLUSS	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F188	ANY	BEARBEITEN	1	2	2	1	1	1	2	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0086|P1003-E0410	dchdy|otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F189	ANY	BEARBEITEN · SCHLUSS	2	2	2	1	1	1	2	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0086|P1003-E0410	dchdy|otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F190	ANY	{N1} · DANACH	2	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F191	ANY	{N1} · DANACH · {N2}	3	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F192	ANY	DANACH · {N2}	2	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F193	ANY	DANACH · BEARBEITEN	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0410	otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F194	ANY	DANACH · BEARBEITEN · SCHLUSS	3	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0410	otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F195	ANY	DANACH · FORTSETZEN · WERT	3	1	1	1	1	1	1	NO	NO	f77r	BIOLOGICAL	COORDINATE	P1003-E0411	otolaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F196	ANY	SETZEN · ZIELORT · {N1}	3	1	1	1	1	1	1	YES	NO	f88v	PHARMA	INSTRUCTION	P1003-E0413	okalyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F197	ANY	NEHMEN · EINSTELLEN · POSTEN	3	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0414	cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F198	ANY	EINSTELLEN · POSTEN	2	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0414	cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F199	ANY	{N1} · EINHEIT	2	2	2	2	1	1	2	YES	NO	f88v|f89r	PHARMA	CATALOGUE	P1003-E0415|P1008-E1179	cpheor|odory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F200	ANY	DANACH · SETZEN	2	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0418	otokol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F201	ANY	DANACH · SETZEN · FORTSETZEN	3	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0418	otokol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F202	ANY	DANACH · {N1} · HIER	3	2	2	1	1	1	2	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0458|P1003-E0555	otoram|otydary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F203	ANY	{F1}:NAMENSFAMILIE	1	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0460	cheosdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F204	ANY	{F1}:NAMENSFAMILIE · {N1}	2	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0460	cheosdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F205	ANY	AUSGANG · {N2} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f88v	PHARMA	CATALOGUE	P1003-E0554	daramdal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F206	ANY	{N1} · HIER · AUSGANG	3	2	2	2	1	1	2	YES	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0555|P1008-E1177	otydary|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F207	ANY	HIER · AUSGANG · {N1}	3	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0555	otydary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F208	ANY	{N1} · AUSGANG · AUSGANG	3	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0557	dararda	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F209	ANY	AUSGANG · AUSGANG	2	3	3	2	1	1	3	NO	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0557|P1008-E1042|P1008-E1177	dararda|ararchodaiin|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F210	ANY	AUSGANG · AUSGANG · {N2}	3	2	2	2	1	1	2	YES	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0557|P1008-E1177	dararda|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F211	ANY	SETZEN · NEHMEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F212	ANY	SETZEN · NEHMEN · POSTEN	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F213	ANY	NEHMEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F214	ANY	FORTSETZEN · {N1} · HIER	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	INSTRUCTION	P1008-E1040	oldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F215	ANY	DANACH · FORTSETZEN · {N1}	3	2	2	1	1	1	2	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1041|P1008-E1228	otoldy|otold	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F216	ANY	AUSGANG · AUSGANG · {N1}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1042	ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F217	ANY	AUSGANG · {N1} · WERT	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1042	ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F218	ANY	POSTEN · GEBEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F219	ANY	POSTEN · GEBEN · POSTEN	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F220	ANY	GEBEN	1	2	2	1	1	1	2	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1090|P1008-E1296	ykyd|korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F221	ANY	GEBEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F222	ANY	GEBEN · POSTEN · HIER	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F223	ANY	POSTEN · HIER	2	2	2	1	1	2	2	NO	YES	f89r	PHARMA	COORDINATE|INSTRUCTION	P1008-E1090|P1008-E1178	ykyd|yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F224	ANY	DANACH · {N1} · ANTEIL	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1093	otorain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F225	ANY	{N1} · NEHMEN · HIER	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F226	ANY	NEHMEN · HIER	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F227	ANY	NEHMEN · HIER · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F228	ANY	HIER · POSTEN	2	2	2	1	1	2	2	NO	YES	f89r	PHARMA	COORDINATE|INSTRUCTION	P1008-E1175|P1008-E1178	ykocfhy|yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F229	ANY	{N1} · ZIELORT · {N2}	3	2	2	1	1	2	2	YES	YES	f89r	PHARMA	CATALOGUE|INSTRUCTION	P1008-E1176|P1008-E1182	saldam|saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F230	ANY	ZIELORT · {N2}	2	2	2	1	1	2	2	YES	YES	f89r	PHARMA	CATALOGUE|INSTRUCTION	P1008-E1176|P1008-E1182	saldam|saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F231	ANY	ZIELORT · {N2} · HIER	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F232	ANY	{N2} · HIER	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F233	ANY	HIER · AUSGANG · AUSGANG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	CATALOGUE	P1008-E1177	sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F234	ANY	POSTEN · HIER · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1178	yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F235	ANY	{N1} · EINHEIT · POSTEN	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1179	odory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F236	ANY	{N1} · FORTSETZEN · POSTEN	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1180	doly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F237	ANY	FORTSETZEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	CATALOGUE	P1008-E1180	doly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F238	ANY	ZIELORT · {N2} · HALTEN	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F239	ANY	{N2} · HALTEN	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F240	ANY	{N2} · HALTEN · {N3}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F241	ANY	HALTEN · {N3}	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F242	ANY	HALTEN · {N3} · FORTSETZEN	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F243	ANY	{N3}	1	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F244	ANY	{N3} · FORTSETZEN	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F245	ANY	AUSFÜHRUNG · EINSETZEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F246	ANY	AUSFÜHRUNG · EINSETZEN · NEHMEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F247	ANY	EINSETZEN · NEHMEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F248	ANY	EINSETZEN · NEHMEN · GRAD I	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F249	ANY	NEHMEN · GRAD I · EINHEIT	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F250	ANY	GRAD I · EINHEIT	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F251	ANY	GEBEN · EINHEIT	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F252	ANY	GEBEN · EINHEIT · ANTEIL	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F253	ANY	EINHEIT · ANTEIL	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F254	ANY	EINHEIT · ANTEIL · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F255	ANY	WÄHLEN · AUSFÜHRUNG	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F256	ANY	WÄHLEN · AUSFÜHRUNG · ZWEITE STUFE	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F257	ANY	AUSFÜHRUNG · ZWEITE STUFE	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F258	ANY	AUSFÜHRUNG · ZWEITE STUFE · MARKIEREN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F259	ANY	ZWEITE STUFE	1	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F260	ANY	ZWEITE STUFE · MARKIEREN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F261	ANY	MARKIEREN	1	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F262	ANY	NEHMEN · GRAD I · AUSFÜHRUNG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F263	ANY	GRAD I · AUSFÜHRUNG	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F264	ANY	GRAD I · AUSFÜHRUNG · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F265	ANY	AUSFÜHRUNG · POSTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F266	ANY	SETZEN · HALTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1301	okshdchos	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F267	ANY	SETZEN · HALTEN · {N1}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1301	okshdchos	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F268	ANY	SETZEN · ANTEIL	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1408	okain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F269	ANY	HIER · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1410	ofakal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F270	ANY	DANACH · FORTSETZEN · AUSGANG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F271	ANY	FORTSETZEN · AUSGANG · FORTSETZEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-F272	ANY	AUSGANG · FORTSETZEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
