fragment_id	active_model	semantic_fragment	component_length	occurrence_count	event_count	page_count	register_count	model_count	surface_type_count	contains_name_slot	touches_residual_event	pages	registers	models	event_ids	surface_examples	claim_status
G482-C177	INSTRUCTION	NEHMEN · GRAD I	2	5	5	2	2	1	4	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0358|P1008-E0413|P1008-E1092|P1008-E1183|P1008-E1299	ches|ochey|opcheor|cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C178	INSTRUCTION	NEHMEN · GRAD I · WÄHLEN	3	2	2	2	2	1	1	NO	NO	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0358|P1008-E1092	ches	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C179	INSTRUCTION	GRAD I	1	5	5	2	2	1	4	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0358|P1008-E0413|P1008-E1092|P1008-E1183|P1008-E1299	ches|ochey|opcheor|cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C180	INSTRUCTION	GRAD I · WÄHLEN	2	2	2	2	2	1	1	NO	NO	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0358|P1008-E1092	ches	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C181	CATALOGUE	{N1} · WERT	2	4	4	2	2	1	4	YES	YES	f72r|f89r	CELESTIAL|PHARMA	CATALOGUE	P1008-E0359|P1008-E0363|P1008-E0411|P1008-E1042	ypaiin|oeeodaiin|oeeesaiin|ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C182	CATALOGUE	WERT	1	6	6	2	2	1	6	NO	YES	f72r|f89r	CELESTIAL|PHARMA	CATALOGUE	P1008-E0359|P1008-E0363|P1008-E0411|P1008-E0418|P1008-E0422|P1008-E1042	ypaiin|oeeodaiin|oeeesaiin|ykaraiin|olaiin|ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C183	CATALOGUE	ZIELORT · ZIELORT · POSTEN	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0360	alaly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C184	COORDINATE	DANACH · GRAD II	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0361	oteey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C185	COORDINATE	DANACH · GRAD II · POSTEN	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0361	oteey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C186	COORDINATE	GRAD II	1	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0361	oteey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C187	COORDINATE	GRAD II · POSTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0361	oteey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C188	INSTRUCTION	AUSFÜHRUNG · HIER	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0364	ofsholdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C189	INSTRUCTION	AUSFÜHRUNG · HIER · HALTEN	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0364	ofsholdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C190	INSTRUCTION	HIER · HALTEN	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0364	ofsholdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C191	INSTRUCTION	HIER · HALTEN · FORTSETZEN	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0364	ofsholdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C192	INSTRUCTION	HALTEN · FORTSETZEN · {N1}	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0364	ofsholdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C193	INSTRUCTION	{N1} · GRAD II	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0365	opoeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C194	INSTRUCTION	{N1} · GRAD II · POSTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0365	opoeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C195	INSTRUCTION	SETZEN · WERT	2	3	3	3	2	1	1	NO	NO	f72r|f88v|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0461|P1008-E0366|P1008-E1094	okaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C196	INSTRUCTION	{N1} · FORTSETZEN	2	2	2	2	2	1	2	YES	NO	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0367|P1008-E1039	ykolairol|qkol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C197	INSTRUCTION	{N1} · FORTSETZEN · BAHN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0367	ykolairol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C198	INSTRUCTION	FORTSETZEN · BAHN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0367	ykolairol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C199	INSTRUCTION	FORTSETZEN · BAHN · FORTSETZEN	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0367	ykolairol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C200	INSTRUCTION	BAHN · FORTSETZEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0367	ykolairol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C201	CATALOGUE	EINHEIT · ZIELORT	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0409	oralkam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C202	CATALOGUE	EINHEIT · ZIELORT · {N1}	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0409	oralkam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C203	CATALOGUE	ZIELORT · {N1} · HIER	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0409	oralkam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C204	CATALOGUE	{N1} · BAHN	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0410	ytairal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C205	CATALOGUE	{N1} · BAHN · ZIELORT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0410	ytairal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C206	CATALOGUE	BAHN	1	2	2	1	1	1	2	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0410|P1008-E0419	ytairal|airal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C207	CATALOGUE	BAHN · ZIELORT	2	2	2	1	1	1	2	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0410|P1008-E0419	ytairal|airal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C208	COORDINATE	EINHEIT	1	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0412	ory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C209	COORDINATE	EINHEIT · POSTEN	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0412	ory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C210	INSTRUCTION	AUSFÜHRUNG · NEHMEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0413	ochey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C211	INSTRUCTION	AUSFÜHRUNG · NEHMEN · GRAD I	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0413	ochey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C212	INSTRUCTION	NEHMEN · GRAD I · POSTEN	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0413	ochey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C213	INSTRUCTION	GRAD I · POSTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0413	ochey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C214	INSTRUCTION	{N1} · POSTEN	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0414	fydy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C215	INSTRUCTION	{N1} · POSTEN · SCHLUSS	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0414	fydy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C216	INSTRUCTION	POSTEN · SCHLUSS	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0414	fydy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C217	CATALOGUE	{N1} · AUSGANG · WERT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0418	ykaraiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C218	CATALOGUE	AUSGANG · WERT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0418	ykaraiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C219	CATALOGUE	FORTSETZEN	1	6	6	3	3	1	6	NO	NO	f72r|f77r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0082|P1008-E0422|P1008-E0423|P1008-E1041|P1008-E1180|P1008-E1228	olaiin|olay|olkchs|otoldy|doly|otold	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C220	CATALOGUE	FORTSETZEN · WERT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0422	olaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C221	CATALOGUE	FORTSETZEN · {N1}	2	4	4	3	3	1	4	YES	NO	f72r|f77r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0082|P1008-E0423|P1008-E1041|P1008-E1228	olay|olkchs|otoldy|otold	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C222	INSTRUCTION	FORTSETZEN · {N1} · HALTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0424	olfsheoral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C223	INSTRUCTION	HALTEN · {N2} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0424	olfsheoral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C224	INSTRUCTION	{N2} · ZIELORT	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0424	olfsheoral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C225	CATALOGUE	EINHEIT · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0454	oraiiral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C226	CATALOGUE	HALTEN	1	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0456	shar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C227	CATALOGUE	HALTEN · AUSGANG	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0456	shar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C228	INSTRUCTION	{N1} · NEHMEN	2	3	3	3	2	1	3	YES	YES	f72r|f88v|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457|P1008-E1175	octho|cheocthy|ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C229	INSTRUCTION	{N1} · NEHMEN · EINSTELLEN	3	2	2	2	2	1	2	YES	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C230	INSTRUCTION	NEHMEN · EINSTELLEN	2	2	2	2	2	1	2	NO	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C231	INSTRUCTION	NEHMEN · EINSTELLEN · {N1}	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0457	octho	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C232	INSTRUCTION	EINSTELLEN	1	2	2	2	2	1	2	NO	YES	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0414|P1008-E0457	octho|cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C233	INSTRUCTION	EINSTELLEN · {N1}	2	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0457	octho	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C234	COORDINATE	FORTSETZEN · {N1}	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	COORDINATE	P1008-E0459	oletal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C235	COORDINATE	FORTSETZEN · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	COORDINATE	P1008-E0459	oletal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C236	CATALOGUE	AUSGANG · {N2} · AUSGANG	3	1	1	1	1	1	1	YES	NO	f77r	BIOLOGICAL	CATALOGUE	P1003-E0081	darchdar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C237	CATALOGUE	{N2} · AUSGANG	2	1	1	1	1	1	1	YES	NO	f77r	BIOLOGICAL	CATALOGUE	P1003-E0081	darchdar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C238	COORDINATE	DANACH · GRAD I	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C239	COORDINATE	DANACH · GRAD I · SCHLUSS	3	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C240	COORDINATE	GRAD I	1	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C241	COORDINATE	GRAD I · SCHLUSS	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C242	COORDINATE	SCHLUSS	1	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	COORDINATE	P1003-E0083	otedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C243	INSTRUCTION	BEARBEITEN	1	2	2	1	1	1	2	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0086|P1003-E0410	dchdy|otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C244	INSTRUCTION	BEARBEITEN · SCHLUSS	2	2	2	1	1	1	2	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0086|P1003-E0410	dchdy|otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C245	CATALOGUE	{N1} · DANACH	2	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C246	CATALOGUE	{N1} · DANACH · {N2}	3	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C247	CATALOGUE	DANACH · {N2}	2	1	1	1	1	1	1	YES	YES	f77r	BIOLOGICAL	CATALOGUE	P1003-E0088	dotedy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C248	INSTRUCTION	DANACH · BEARBEITEN	2	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0410	otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C249	INSTRUCTION	DANACH · BEARBEITEN · SCHLUSS	3	1	1	1	1	1	1	NO	YES	f77r	BIOLOGICAL	INSTRUCTION	P1003-E0410	otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C250	COORDINATE	DANACH · FORTSETZEN · WERT	3	1	1	1	1	1	1	NO	NO	f77r	BIOLOGICAL	COORDINATE	P1003-E0411	otolaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C251	COORDINATE	FORTSETZEN · WERT	2	1	1	1	1	1	1	NO	NO	f77r	BIOLOGICAL	COORDINATE	P1003-E0411	otolaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C252	INSTRUCTION	SETZEN · ZIELORT · {N1}	3	1	1	1	1	1	1	YES	NO	f88v	PHARMA	INSTRUCTION	P1003-E0413	okalyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C253	INSTRUCTION	NEHMEN · EINSTELLEN · POSTEN	3	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0414	cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C254	INSTRUCTION	EINSTELLEN · POSTEN	2	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0414	cheocthy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C255	CATALOGUE	{N1} · EINHEIT	2	2	2	2	1	1	2	YES	NO	f88v|f89r	PHARMA	CATALOGUE	P1003-E0415|P1008-E1179	cpheor|odory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C256	CATALOGUE	DANACH · AUSGANG	2	1	1	1	1	1	1	NO	NO	f88v	PHARMA	CATALOGUE	P1003-E0416	otar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C257	INSTRUCTION	DANACH · SETZEN	2	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0418	otokol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C258	INSTRUCTION	DANACH · SETZEN · FORTSETZEN	3	1	1	1	1	1	1	NO	YES	f88v	PHARMA	INSTRUCTION	P1003-E0418	otokol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C259	CATALOGUE	DANACH · {N1} · HIER	3	2	2	1	1	1	2	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0458|P1003-E0555	otoram|otydary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C260	CATALOGUE	{F1}:NAMENSFAMILIE	1	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0460	cheosdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C261	CATALOGUE	{F1}:NAMENSFAMILIE · {N1}	2	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0460	cheosdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C262	CATALOGUE	AUSGANG · {N2} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f88v	PHARMA	CATALOGUE	P1003-E0554	daramdal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C263	CATALOGUE	{N2} · ZIELORT	2	1	1	1	1	1	1	YES	NO	f88v	PHARMA	CATALOGUE	P1003-E0554	daramdal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C264	CATALOGUE	{N1} · HIER · AUSGANG	3	2	2	2	1	1	2	YES	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0555|P1008-E1177	otydary|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C265	CATALOGUE	HIER · AUSGANG	2	2	2	2	1	1	2	NO	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0555|P1008-E1177	otydary|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C266	CATALOGUE	HIER · AUSGANG · {N1}	3	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0555	otydary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C267	CATALOGUE	{N1} · AUSGANG · AUSGANG	3	1	1	1	1	1	1	YES	YES	f88v	PHARMA	CATALOGUE	P1003-E0557	dararda	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C268	CATALOGUE	AUSGANG · AUSGANG	2	3	3	2	1	1	3	NO	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0557|P1008-E1042|P1008-E1177	dararda|ararchodaiin|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C269	CATALOGUE	AUSGANG · AUSGANG · {N2}	3	2	2	2	1	1	2	YES	YES	f88v|f89r	PHARMA	CATALOGUE	P1003-E0557|P1008-E1177	dararda|sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C270	INSTRUCTION	SETZEN · NEHMEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C271	INSTRUCTION	SETZEN · NEHMEN · POSTEN	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C272	INSTRUCTION	NEHMEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1038	okchshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C273	INSTRUCTION	FORTSETZEN · {N1} · HIER	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	INSTRUCTION	P1008-E1040	oldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C274	CATALOGUE	DANACH · FORTSETZEN	2	2	2	1	1	1	2	NO	NO	f89r	PHARMA	CATALOGUE	P1008-E1041|P1008-E1228	otoldy|otold	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C275	CATALOGUE	DANACH · FORTSETZEN · {N1}	3	2	2	1	1	1	2	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1041|P1008-E1228	otoldy|otold	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C276	CATALOGUE	AUSGANG · AUSGANG · {N1}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1042	ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C277	CATALOGUE	AUSGANG · {N1} · WERT	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1042	ararchodaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C278	INSTRUCTION	POSTEN · GEBEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C279	INSTRUCTION	POSTEN · GEBEN · POSTEN	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C280	INSTRUCTION	GEBEN	1	2	2	1	1	1	2	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1090|P1008-E1296	ykyd|korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C281	INSTRUCTION	GEBEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C282	INSTRUCTION	GEBEN · POSTEN · HIER	3	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C283	INSTRUCTION	POSTEN · HIER	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1090	ykyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C284	CATALOGUE	DANACH · {N1} · ANTEIL	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1093	otorain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C285	INSTRUCTION	{N1} · NEHMEN · HIER	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C286	INSTRUCTION	NEHMEN · HIER	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C287	INSTRUCTION	NEHMEN · HIER · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C288	INSTRUCTION	HIER · POSTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1175	ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C289	CATALOGUE	{N1} · ZIELORT · {N2}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
