event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	form_analysis_source	component_recipe	meaning_mode	portable_value_de	register_value_de	local_code	fluent_token_de	line_is_sentence_end
P910-E1207	P910-D0075	f82r	f82r	BIOLOGICAL	f82r.13	P	PROSE	13	6	cheey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SH+EE+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · aktueller Stationsposten		halte den Stationsposten; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1208	P910-D0177	f82r	f82r	BIOLOGICAL	f82r.13	P	PROSE	13	7	lchey	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	L+Y	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · aktueller Stationsposten		verbinde mit der naechsten Station; mit dem aktuellen Posten oder Bezug	NO
P910-E1209	P910-D0470	f82r	f82r	BIOLOGICAL	f82r.13	P	PROSE	13	8	solarol	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	S+OL+AR+OL	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · AUSGANGS- ODER ENTNAHMESTELLE · FORTSETZEN	Probe · Lauf fortsetzen · Ausgangsstation · Lauf fortsetzen		pruefe die Station; fahre fort; von der Ausgangsstation; fahre fort	NO
P910-E1210	P910-D0387	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	1	r	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	R	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND	lokaler Zustand		setze den markierten Zustand	NO
P910-E1211	P910-D0247	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	2	olchy	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	OL+CH+Y	NEW_COMPONENT_COMPOSITION	FORTSETZEN · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Lauf fortsetzen · Posten abnehmen · aktueller Stationsposten		fahre fort; nimm den Stationsposten ab; mit dem aktuellen Posten oder Bezug	NO
P910-E1212	P910-D0327	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	3	qokal	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+AL	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE	Station aktivieren · Becken- oder Anschlussstelle		aktiviere die Station; an der Becken- oder Anschlussstelle	NO
P910-E1213	P910-D0089	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	4	chey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E1214	P910-D0325	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	5	qokain	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+AIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E1215	P910-D0129	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	6	deeedy	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	D_ADDR+EEE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	TEIL- ODER UNTERADRESSE · VOLLER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Teilstation · vollstaendig halten · Teilstation · aktueller Stationsposten		an der Teil- oder Unteradresse; im vollen Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug	NO
P910-E1216	P910-D0346	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	7	qokeey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Station aktivieren · laenger halten · aktueller Stationsposten		aktiviere die Station; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1217	P910-D0324	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	8	qokaiin	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+AIIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · VORGESCHRIEBENES MASS	Station aktivieren · Mass der Anwendung		aktiviere die Station; nach vorgeschriebenem Mass	NO
P910-E1218	P910-D0245	f82r	f82r	BIOLOGICAL	f82r.14	P	PROSE	14	9	olchedy	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	OL+CHD+DY	LEARNED_COMPONENT_RECIPE	FORTSETZEN · POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Lauf fortsetzen · Stationsposten wechseln · Stationsschritt schliessen		fahre fort; setze den Stationsposten um; schliesse die Teilfolge	NO
P910-E1219	P910-D0152	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	1	kedy	mehrere lokale Bad- und Leitungsstationen	LOCAL_WORKSHOP_CARD	WHOLE[kedy]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Stationsschritt B-W007 aus	B-W007	fuehre den im Muster bezeichneten Stationsschritt B-W007 aus	NO
P910-E1220	P910-D0173	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	2	lchedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	L+CHD+DY	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Becken verbinden · Stationsposten wechseln · Stationsschritt schliessen		verbinde mit der naechsten Station; setze den Stationsposten um; schliesse die Teilfolge	NO
P910-E1221	P910-D0340	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	3	qokedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+E+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · kurz halten · Stationsschritt schliessen		aktiviere die Station; im kurzen Grad; schliesse die Teilfolge	NO
P910-E1222	P910-D0343	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	4	qokeedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
P910-E1223	P910-D0191	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	5	lkeedy	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	L+K+EE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	LEITEN ODER VERBINDEN · ZUORDNEN ODER ZUGEBEN · LAENGERER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · Posten einsetzen · laenger halten · Teilstation · aktueller Stationsposten		verbinde mit der naechsten Station; setze den Posten ein; im laengeren Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug	NO
P910-E1224	P910-D0324	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	6	qokaiin	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+AIIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · VORGESCHRIEBENES MASS	Station aktivieren · Mass der Anwendung		aktiviere die Station; nach vorgeschriebenem Mass	NO
P910-E1225	P910-D0141	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	7	dy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E1226	P910-D0111	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	8	daiin	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	AIIN	LEARNED_COMPONENT_RECIPE	VORGESCHRIEBENES MASS	Mass der Anwendung		nach vorgeschriebenem Mass	NO
P910-E1227	P910-D0053	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	9	chdy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	CHD+Y	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Stationsposten wechseln · aktueller Stationsposten		setze den Stationsposten um; mit dem aktuellen Posten oder Bezug	NO
P910-E1228	P910-D0141	f82r	f82r	BIOLOGICAL	f82r.15	P	PROSE	15	10	dy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E1229	P910-D0343	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	1	qokeedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
P910-E1230	P910-D0173	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	2	lchedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	L+CHD+DY	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Becken verbinden · Stationsposten wechseln · Stationsschritt schliessen		verbinde mit der naechsten Station; setze den Stationsposten um; schliesse die Teilfolge	NO
P910-E1231	P910-D0343	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	3	qokeedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
P910-E1232	P910-D0075	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	4	cheey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SH+EE+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · aktueller Stationsposten		halte den Stationsposten; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1233	P910-D0387	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	5	r	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	R	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND	lokaler Zustand		setze den markierten Zustand	NO
P910-E1234	P910-D0270	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	6	or	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OR	LEARNED_COMPONENT_RECIPE	ANSATZ ODER ZUBEREITUNG	Arbeitsansatz		mit dem Arbeitsansatz	NO
P910-E1235	P910-D0243	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	7	ol	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E1236	P910-D0409	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	8	s	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	S	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER	Probe		pruefe die Station	NO
P910-E1237	P910-D0030	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	9	aiin	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	AIIN	LEARNED_COMPONENT_RECIPE	VORGESCHRIEBENES MASS	Mass der Anwendung		nach vorgeschriebenem Mass	NO
P910-E1238	P910-D0089	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	10	chey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E1239	P910-D0388	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	11	ra	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	R+A_ADDR	NEW_COMPONENT_COMPOSITION	MARKIERTER ZUSTAND · LOKALE ADRESSE	lokaler Zustand · lokale Station		setze den markierten Zustand; an der lokalen Adresse	NO
P910-E1240	P910-D0120	f82r	f82r	BIOLOGICAL	f82r.16	P	PROSE	16	12	dam	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	DA+AM_ADDR	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · LOKALE M-ADRESSE	zweite Station · lokale Gegenstelle		auf der markierten zweiten Stufe; an der lokalen M-Adresse	NO
P910-E1241	P910-D0137	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	1	dshedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SH+E+DY	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Posten halten · kurz halten · Stationsschritt schliessen		halte den Stationsposten; im kurzen Grad; schliesse die Teilfolge	NO
P910-E1242	P910-D0384	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	2	qoteey	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	OT+EE+Y	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	naechste Station · laenger halten · aktueller Stationsposten		danach oder an der naechsten Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1243	P910-D0067	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	3	chedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	CHD+Y	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Stationsposten wechseln · aktueller Stationsposten		setze den Stationsposten um; mit dem aktuellen Posten oder Bezug	NO
P910-E1244	P910-D0345	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	4	qokeeey	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	OK+EEE+Y	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · VOLLER GRAD · AKTUELLER POSTEN ODER BEZUG	Station aktivieren · vollstaendig halten · aktueller Stationsposten		aktiviere die Station; im vollen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1245	P910-D0340	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	5	qokedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+E+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · kurz halten · Stationsschritt schliessen		aktiviere die Station; im kurzen Grad; schliesse die Teilfolge	NO
P910-E1246	P910-D0213	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	6	lteedy	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	L+T+EE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	LEITEN ODER VERBINDEN · BEARBEITEN ODER MARKIEREN · LAENGERER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · Anlage bedienen · laenger halten · Teilstation · aktueller Stationsposten		verbinde mit der naechsten Station; bediene den Abschnitt; im laengeren Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug	NO
P910-E1247	P910-D0343	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	7	qokeedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
P910-E1248	P910-D0393	f82r	f82r	BIOLOGICAL	f82r.17	P	PROSE	17	8	ralchey	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	R+AL+CH+E+Y	NEW_COMPONENT_COMPOSITION	MARKIERTER ZUSTAND · AUFNAHME- ODER ANSCHLUSSSTELLE · AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	lokaler Zustand · Becken- oder Anschlussstelle · Posten abnehmen · kurz halten · aktueller Stationsposten		setze den markierten Zustand; an der Becken- oder Anschlussstelle; nimm den Stationsposten ab; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1249	P910-D0301	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	1	polched	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	P+OL+CHD	NEW_COMPONENT_COMPOSITION	BEGINNEN ODER EINSETZEN · FORTSETZEN · POSTENWECHSEL ODER UMSETZEN	Zeile oder Station beginnen · Lauf fortsetzen · Stationsposten wechseln		beginne oder besetze die Station; fahre fort; setze den Stationsposten um	NO
P910-E1250	P910-D0275	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	2	otain	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	OT+AIN	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · PORTION ODER EINHEIT	naechste Station · Teilmenge		danach oder an der naechsten Stelle; eine Portion oder Einheit	NO
P910-E1251	P910-D0444	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	3	shedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		halte ihn an der Station; schliesse die Teilfolge	NO
P910-E1252	P910-D0444	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	4	shedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		halte ihn an der Station; schliesse die Teilfolge	NO
P910-E1253	P910-D0116	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	5	dal	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	AL	LEARNED_COMPONENT_RECIPE	AUFNAHME- ODER ANSCHLUSSSTELLE	Becken- oder Anschlussstelle		an der Becken- oder Anschlussstelle	NO
P910-E1254	P910-D0064	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	6	chedar	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	CHD+AR	NEW_COMPONENT_COMPOSITION	POSTENWECHSEL ODER UMSETZEN · AUSGANGS- ODER ENTNAHMESTELLE	Stationsposten wechseln · Ausgangsstation		setze den Stationsposten um; von der Ausgangsstation	NO
P910-E1255	P910-D0346	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	7	qokeey	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Station aktivieren · laenger halten · aktueller Stationsposten		aktiviere die Station; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1256	P910-D0508	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	8	ykeey	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	Y+K+EE+Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten · Posten einsetzen · laenger halten · aktueller Stationsposten		mit dem aktuellen Posten oder Bezug; setze den Posten ein; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1257	P910-D0162	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	9	l	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	L	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN	Becken verbinden		verbinde mit der naechsten Station	NO
P910-E1258	P910-D0409	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	10	s	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	S	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER	Probe		pruefe die Station	NO
P910-E1259	P910-D0038	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	11	araiin	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	AR+AIIN	NEW_COMPONENT_COMPOSITION	AUSGANGS- ODER ENTNAHMESTELLE · VORGESCHRIEBENES MASS	Ausgangsstation · Mass der Anwendung		von der Ausgangsstation; nach vorgeschriebenem Mass	NO
P910-E1260	P910-D0272	f82r	f82r	BIOLOGICAL	f82r.18	P	PROSE	18	12	ory	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	OR+Y	NEW_COMPONENT_COMPOSITION	ANSATZ ODER ZUBEREITUNG · AKTUELLER POSTEN ODER BEZUG	Arbeitsansatz · aktueller Stationsposten		mit dem Arbeitsansatz; mit dem aktuellen Posten oder Bezug	NO
P910-E1261	P910-D0224	f82r	f82r	BIOLOGICAL	f82r.19	P	PROSE	19	1	okain	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	OK+AIN	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E1262	P910-D0042	f82r	f82r	BIOLOGICAL	f82r.19	P	PROSE	19	2	char	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	AR	LEARNED_COMPONENT_RECIPE	AUSGANGS- ODER ENTNAHMESTELLE	Ausgangsstation		von der Ausgangsstation	NO
P910-E1263	P910-D0224	f82r	f82r	BIOLOGICAL	f82r.19	P	PROSE	19	3	okain	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	OK+AIN	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E1264	P910-D0343	f82r	f82r	BIOLOGICAL	f82r.19	P	PROSE	19	4	qokeedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
P910-E1265	P910-D0181	f82r	f82r	BIOLOGICAL	f82r.19	P	PROSE	19	5	lchy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	L+CH+Y	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · Posten abnehmen · aktueller Stationsposten		verbinde mit der naechsten Station; nimm den Stationsposten ab; mit dem aktuellen Posten oder Bezug	NO
P910-E1266	P910-D0303	f82r	f82r	BIOLOGICAL	f82r.20	P	PROSE	20	1	posalshy	mehrere lokale Bad- und Leitungsstationen	HEURISTIC_COMPOSITION	P+O+S+A_ADDR+LSH+Y	NEW_COMPONENT_COMPOSITION	BEGINNEN ODER EINSETZEN · AKTIVER REGISTERGANG · KONTEXTMARKER · LOKALE ADRESSE · WASCH- ODER SPUELGANG · AKTUELLER POSTEN ODER BEZUG	Zeile oder Station beginnen · Stationsgang · Probe · lokale Station · Becken spuelen · aktueller Stationsposten		beginne oder besetze die Station; fuehre den Stationsgang aus; pruefe die Station; an der lokalen Adresse; spuele die Station; mit dem aktuellen Posten oder Bezug	NO
P910-E1267	P910-D0340	f82r	f82r	BIOLOGICAL	f82r.20	P	PROSE	20	2	qokedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	OK+E+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · kurz halten · Stationsschritt schliessen		aktiviere die Station; im kurzen Grad; schliesse die Teilfolge	NO
P910-E1268	P910-D0103	f82r	f82r	BIOLOGICAL	f82r.20	P	PROSE	20	3	cphal	mehrere lokale Bad- und Leitungsstationen	LOCAL_WORKSHOP_CARD	WHOLE[cphal]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Stationsschritt B-W002 aus	B-W002	fuehre den im Muster bezeichneten Stationsschritt B-W002 aus	NO
P910-E1269	P910-D0444	f82r	f82r	BIOLOGICAL	f82r.20	P	PROSE	20	4	shedy	mehrere lokale Bad- und Leitungsstationen	PASS908_EXACT_RECIPE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		halte ihn an der Station; schliesse die Teilfolge	NO
P910-E1270	P910-D0454	f82r	f82r	BIOLOGICAL	f82r.20	P	PROSE	20	5	sheol	mehrere lokale Bad- und Leitungsstationen	PASS909_EXTENDED_RECIPE	SH+E+OL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · FORTSETZEN	Posten halten · kurz halten · Lauf fortsetzen		halte den Stationsposten; im kurzen Grad; fahre fort	NO
