event_id	source_token_id	record_unit_id	page	locus	field_id	statement_id	visible_surface	family_parse	terminal_status	surface_end_class	endpoint_scope	card_boundary_after	field_boundary_after	statement_boundary_after	record_boundary_after	line_crossing_to_next_inside_statement	reading_rule_de
E171	SRC_E171	B2	f82r	f82r.2	F047	B2-S003	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E172	SRC_E172	B2	f82r	f82r.2	F048	B2-S004	qokal	OK+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E173	SRC_E173	B2	f82r	f82r.2	F048	B2-S004	lcheckhy	L+Y+CKH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E174	SRC_E174	B2	f82r	f82r.2	F048	B2-S004	lched	L+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E175	SRC_E175	B2	f82r	f82r.3	F049	B2-S004	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E176	SRC_E176	B2	f82r	f82r.3	F049	B2-S004	lcheckhedy	L+CKHE	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E177	SRC_E177	B2	f82r	f82r.3	F050	B2-S005	qokaly	OK+AL+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E178	SRC_E178	B2	f82r	f82r.3	F050	B2-S005	solkaiin	AIIN+SOLK	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E179	SRC_E179	B2	f82r	f82r.3	F050	B2-S005	chckhy	Y+CKH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E180	SRC_E180_E181_READ_ONCE	B2	f82r	f82r.3	F050	B2-S005	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E181	SRC_E180_E181_READ_ONCE	B2	f82r	f82r.4	F051	B2-S005	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E182	SRC_E182	B2	f82r	f82r.4	F051	B2-S005	octheol	OL+CTH	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E183	SRC_E183	B2	f82r	f82r.4	F051	B2-S005	chkeey	E_GRADE+Y+CHK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E184	SRC_E184	B2	f82r	f82r.4	F051	B2-S005	ldy	L+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E185	SRC_E185	B2	f82r	f82r.4	F052	B2-S006	oteey	OT+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E186	SRC_E186	B2	f82r	f82r.4	F052	B2-S006	qokal	OK+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E187	SRC_E187	B2	f82r	f82r.4	F052	B2-S006	sheckhy	E_GRADE+Y+CKH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E188	SRC_E188	B2	f82r	f82r.4	F052	B2-S006	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E189	SRC_E189	B2	f82r	f82r.7	F053	B2-S007	dshedy	WHOLE_SIGN[dshedy]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E190	SRC_E190	B2	f82r	f82r.7	F054	B2-S008	sotaiin	OT+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E191	SRC_E191	B2	f82r	f82r.7	F054	B2-S008	qokar	OK+AR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E192	SRC_E192	B2	f82r	f82r.7	F054	B2-S008	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E193	SRC_E193	B2	f82r	f82r.7	F055	B2-S009	solshedy	OL+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E194	SRC_E194	B2	f82r	f82r.7	F056	B2-S010	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E195	SRC_E195	B2	f82r	f82r.7	F056	B2-S010	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E196	SRC_E196	B2	f82r	f82r.7	F056	B2-S010	ls	L	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E197	SRC_E197	B2	f82r	f82r.7	F056	B2-S010	cheey	WHOLE_SIGN[cheey]	NONCLOSE	VISIBLE_Y_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E198	SRC_E198	B2	f82r	f82r.19	F057	B2-S011	okain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E199	SRC_E199	B2	f82r	f82r.19	F057	B2-S011	char	AR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E200	SRC_E200	B2	f82r	f82r.19	F057	B2-S011	okain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E201	SRC_E201	B2	f82r	f82r.19	F057	B2-S011	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E202	SRC_E202	B2	f82r	f82r.19	F058	B2-S012	lchy	L+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E203	SRC_E203	B2	f82r	f82r.23	F059	B2-S012	cheey	WHOLE_SIGN[cheey]	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E204	SRC_E204	B2	f82r	f82r.23	F059	B2-S012	qcthey	E_GRADE+Y+CTH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E205	SRC_E205	B2	f82r	f82r.23	F059	B2-S012	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E206	SRC_E206	B2	f82r	f82r.23	F059	B2-S012	lcheey	L	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E207	SRC_E207	B2	f82r	f82r.23	F059	B2-S012	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E208	SRC_E208	B2	f82r	f82r.23	F059	B2-S012	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E209	SRC_E209	B2	f82r	f82r.23	F059	B2-S012	qokeeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E210	SRC_E210	B2	f82r	f82r.23	F060	B2-S013	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E211	SRC_E211	B2	f82r	f82r.23	F061	B2-S014	lar	AR+L	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E212	SRC_E212	B2	f82r	f82r.26	F062	B2-S015	tshey	T_FRAME+WHOLE_SHEY	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E213	SRC_E213	B2	f82r	f82r.26	F062	B2-S015	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E214	SRC_E214	B2	f82r	f82r.26	F063	B2-S016	cheal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E215	SRC_E215	B2	f82r	f82r.26	F063	B2-S016	lchedar	AR+L+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E216	SRC_E216	B2	f82r	f82r.26	F063	B2-S016	ches	WHOLE_SIGN[ches]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E217	SRC_E217	B2	f82r	f82r.26	F063	B2-S016	aiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E218	SRC_E218	B2	f82r	f82r.26	F063	B2-S016	oteey	OT+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E219	SRC_E219	B2	f82r	f82r.26	F063	B2-S016	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E220	SRC_E220	B2	f82r	f82r.26	F063	B2-S016	okey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E221	SRC_E221	B2	f82r	f82r.27	F064	B2-S016	pchedy	P+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E222	SRC_E222	B2	f82r	f82r.27	F065	B2-S017	rsheal	AL+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E223	SRC_E223	B2	f82r	f82r.27	F065	B2-S017	daldy	AL+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E224	SRC_E224	B2	f82r	f82r.27	F066	B2-S018	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E225	SRC_E225	B2	f82r	f82r.27	F067	B2-S019	rshedy	WHOLE_SIGN[rshedy]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E226	SRC_E226	B2	f82r	f82r.27	F068	B2-S020	qoteedy	OT+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E227	SRC_E227	B2	f82r	f82r.27	F069	B2-S021	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E228	SRC_E228	B2	f82r	f82r.27	F070	B2-S022	lochedy	L+DY+CHED_TRANSFER+O_WITHDRAW	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E229	SRC_E229	B3	f83r	f83r.3	F071	B3-S001	olkeedy	E_GRADE+SOLK	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E230	SRC_E230	B3	f83r	f83r.3	F072	B3-S002	qotal	OT+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E231	SRC_E231	B3	f83r	f83r.3	F072	B3-S002	chkeedy	E_GRADE+DY+CHK	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E232	SRC_E232	B3	f83r	f83r.3	F073	B3-S003	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E233	SRC_E233	B3	f83r	f83r.3	F073	B3-S003	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E234	SRC_E234	B3	f83r	f83r.3	F073	B3-S003	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E235	SRC_E235	B3	f83r	f83r.3	F073	B3-S003	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E236	SRC_E236	B3	f83r	f83r.3	F074	B3-S004	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E237	SRC_E237	B3	f83r	f83r.3	F074	B3-S004	qotal	OT+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E238	SRC_E238	B3	f83r	f83r.3	F074	B3-S004	dar	AR	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E239	SRC_E239	B3	f83r	f83r.6	F075	B3-S005	schedy	CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E240	SRC_E240	B3	f83r	f83r.6	F076	B3-S006	chedchy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E241	SRC_E241	B3	f83r	f83r.6	F076	B3-S006	qokal	OK+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E242	SRC_E242	B3	f83r	f83r.6	F076	B3-S006	olchedy	OL+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E243	SRC_E243	B3	f83r	f83r.6	F077	B3-S007	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E244	SRC_E244	B3	f83r	f83r.6	F077	B3-S007	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E245	SRC_E245	B3	f83r	f83r.6	F077	B3-S007	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E246	SRC_E246	B3	f83r	f83r.6	F078	B3-S008	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E247	SRC_E247	B3	f83r	f83r.6	F079	B3-S009	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E248	SRC_E248	B3	f83r	f83r.8	F080	B3-S010	pchedal	AL+P+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E249	SRC_E249	B3	f83r	f83r.8	F080	B3-S010	otedy	OT+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E250	SRC_E250	B3	f83r	f83r.8	F081	B3-S011	shecthedchy	Y+CHED_TRANSFER+CTH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E251	SRC_E251	B3	f83r	f83r.8	F081	B3-S011	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E252	SRC_E252	B3	f83r	f83r.8	F081	B3-S011	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E253	SRC_E253	B3	f83r	f83r.8	F081	B3-S011	chary	AR+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E254	SRC_E254	B3	f83r	f83r.11	F082	B3-S012	sor	OR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
