mode	page	record	locus	word	kind	identity	prior	state	prediction	verdict	rendering	row_status
L	f82r	F82_P2	f82r.17:4	qokeeey	open	NA	NA	NA	NA	NA	⟦qokeeey⟧	recorded
L	f82r	F82_P2	f82r.17:5	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f82r	F82_P2	f82r.17:6	lteedy	open	NA	NA	NA	NA	NA	⟦lteedy⟧	recorded
L	f82r	F82_P2	f82r.17:7	qokeedy	action	qokeedy:C>Bq	f82r.16:3	KNOWN	NA	NA	fülle ein(Patient=C;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.16:3]	recorded
L	f82r	F82_P2	f82r.17:8	ralchey	open	NA	NA	NA	NA	NA	⟦ralchey⟧	recorded
L	f82r	F82_P2	f82r.18:1	polched	open	NA	NA	NA	NA	NA	⟦polched⟧	recorded
L	f82r	F82_P2	f82r.18:2	otain	open	NA	NA	NA	NA	NA	⟦otain⟧	recorded
L	f82r	F82_P2	f82r.18:3	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
L	f82r	F82_P2	f82r.18:4	shedy	noun	A	f82r.18:3	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f82r.18:3]	recorded
L	f82r	F82_P2	f82r.18:5	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
L	f82r	F82_P2	f82r.18:6	chedar	open	NA	NA	NA	NA	NA	⟦chedar⟧	recorded
L	f82r	F82_P2	f82r.18:7	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P2	f82r.18:8	ykeey	open	NA	NA	NA	NA	NA	⟦ykeey⟧	recorded
L	f82r	F82_P2	f82r.18:9	l	open	NA	NA	NA	NA	NA	⟦l⟧	recorded
L	f82r	F82_P2	f82r.18:10	s	open	NA	NA	NA	NA	NA	⟦s⟧	recorded
L	f82r	F82_P2	f82r.18:11	araiin	open	NA	NA	NA	NA	NA	⟦araiin⟧	recorded
L	f82r	F82_P2	f82r.18:12	ory	open	NA	NA	NA	NA	NA	⟦ory⟧	recorded
L	f82r	F82_P2	f82r.19:1	okain	open	NA	NA	NA	NA	NA	⟦okain⟧	recorded
L	f82r	F82_P2	f82r.19:2	char	open	NA	NA	NA	NA	NA	⟦char⟧	recorded
L	f82r	F82_P2	f82r.19:3	okain	open	NA	NA	NA	NA	NA	⟦okain⟧	recorded
L	f82r	F82_P2	f82r.19:4	qokeedy	action	qokeedy:A>Bq	NA	NEW	NA	NA	fülle ein(Patient=A;Ziel=Bq)[NEW;Vorgangsbezug=NA]	recorded
L	f82r	F82_P2	f82r.19:5	lchy	open	NA	NA	NA	NA	NA	⟦lchy⟧	recorded
L	f82r	F82_P3	f82r.20:1	posalshy	open	NA	NA	NA	NA	NA	⟦posalshy⟧	recorded
L	f82r	F82_P3	f82r.20:2	qokedy	open	NA	NA	NA	NA	NA	⟦qokedy⟧	recorded
L	f82r	F82_P3	f82r.20:3	cphal	open	NA	NA	NA	NA	NA	⟦cphal⟧	recorded
L	f82r	F82_P3	f82r.20:4	shedy	noun	A	NA	NEW	NA	NA	Flüssigkeit[A;NEW;vorher=NA]	recorded
L	f82r	F82_P3	f82r.20:5	sheol	open	NA	NA	NA	NA	NA	⟦sheol⟧	recorded
L	f82r	F82_P3	f82r.20:6	keeedy	open	NA	NA	NA	NA	NA	⟦keeedy⟧	recorded
L	f82r	F82_P3	f82r.20:7	lkaiin	open	NA	NA	NA	NA	NA	⟦lkaiin⟧	recorded
L	f82r	F82_P3	f82r.20:8	shedy	noun	A	f82r.20:4	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f82r.20:4]	recorded
L	f82r	F82_P3	f82r.20:9	qoly	open	NA	NA	NA	NA	NA	⟦qoly⟧	recorded
L	f82r	F82_P3	f82r.21:1	daiin	open	NA	NA	NA	NA	NA	⟦daiin⟧	recorded
L	f82r	F82_P3	f82r.21:2	cheoky	open	NA	NA	NA	NA	NA	⟦cheoky⟧	recorded
L	f82r	F82_P3	f82r.21:3	lkedy	open	NA	NA	NA	NA	NA	⟦lkedy⟧	recorded
L	f82r	F82_P3	f82r.21:4	salshey	open	NA	NA	NA	NA	NA	⟦salshey⟧	recorded
L	f82r	F82_P3	f82r.21:5	daiin	open	NA	NA	NA	NA	NA	⟦daiin⟧	recorded
L	f82r	F82_P3	f82r.21:6	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
L	f82r	F82_P3	f82r.21:7	qol	open	NA	NA	NA	NA	NA	⟦qol⟧	recorded
L	f82r	F82_P3	f82r.21:8	chedy	action	NA	NA	NA	NA	NA	erwärme(Patient=A)	recorded
L	f82r	F82_P3	f82r.21:9	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P3	f82r.21:10	dal	open	NA	NA	NA	NA	NA	⟦dal⟧	recorded
L	f82r	F82_P3	f82r.22:1	qokaiin	noun	Bq	NA	NEW	NA	NA	Gefäß[Bq;NEW;vorher=NA]	recorded
L	f82r	F82_P3	f82r.22:2	cheor	open	NA	NA	NA	NA	NA	⟦cheor⟧	recorded
L	f82r	F82_P3	f82r.22:3	sheey	open	NA	NA	NA	NA	NA	⟦sheey⟧	recorded
L	f82r	F82_P3	f82r.22:4	qokaiin	noun	Bq	f82r.22:1	KNOWN	NA	NA	Gefäß[Bq;KNOWN;vorher=f82r.22:1]	recorded
L	f82r	F82_P3	f82r.22:5	shckhey	open	NA	NA	NA	NA	NA	⟦shckhey⟧	recorded
L	f82r	F82_P3	f82r.22:6	qol	open	NA	NA	NA	NA	NA	⟦qol⟧	recorded
L	f82r	F82_P3	f82r.22:7	keeedy	open	NA	NA	NA	NA	NA	⟦keeedy⟧	recorded
L	f82r	F82_P3	f82r.22:8	qokeeey	open	NA	NA	NA	NA	NA	⟦qokeeey⟧	recorded
L	f82r	F82_P3	f82r.22:9	rasy	open	NA	NA	NA	NA	NA	⟦rasy⟧	recorded
L	f82r	F82_P3	f82r.23:1	cheey	open	NA	NA	NA	NA	NA	⟦cheey⟧	recorded
L	f82r	F82_P3	f82r.23:2	qcthey	open	NA	NA	NA	NA	NA	⟦qcthey⟧	recorded
L	f82r	F82_P3	f82r.23:3	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P3	f82r.23:4	lcheey	open	NA	NA	NA	NA	NA	⟦lcheey⟧	recorded
L	f82r	F82_P3	f82r.23:5	daiin	open	NA	NA	NA	NA	NA	⟦daiin⟧	recorded
L	f82r	F82_P3	f82r.23:6	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
L	f82r	F82_P3	f82r.23:7	qokeeedy	open	NA	NA	NA	NA	NA	⟦qokeeedy⟧	recorded
L	f82r	F82_P3	f82r.23:8	lchedy	noun	C	NA	NEW	NA	NA	Zusatzstoff[C;NEW;vorher=NA]	recorded
L	f82r	F82_P3	f82r.23:9	lar	open	NA	NA	NA	NA	NA	⟦lar⟧	recorded
L	f82r	F82_P3	f82r.24:1	qokeedy	action	qokeedy:C>Bq	NA	NEW	NA	NA	fülle ein(Patient=C;Ziel=Bq)[NEW;Vorgangsbezug=NA]	recorded
L	f82r	F82_P3	f82r.24:2	lcheedy	open	NA	NA	NA	NA	NA	⟦lcheedy⟧	recorded
L	f82r	F82_P3	f82r.24:3	qokeoy	open	NA	NA	NA	NA	NA	⟦qokeoy⟧	recorded
L	f82r	F82_P3	f82r.24:4	sal	open	NA	NA	NA	NA	NA	⟦sal⟧	recorded
L	f82r	F82_P3	f82r.24:5	raiin	open	NA	NA	NA	NA	NA	⟦raiin⟧	recorded
L	f82r	F82_P3	f82r.24:6	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P3	f82r.24:7	lkeey	open	NA	NA	NA	NA	NA	⟦lkeey⟧	recorded
L	f82r	F82_P3	f82r.24:8	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P3	f82r.24:9	raiin	open	NA	NA	NA	NA	NA	⟦raiin⟧	recorded
L	f82r	F82_P3	f82r.24:10	ydy	open	NA	NA	NA	NA	NA	⟦ydy⟧	recorded
L	f82r	F82_P3	f82r.25:1	dol	open	NA	NA	NA	NA	NA	⟦dol⟧	recorded
L	f82r	F82_P3	f82r.25:2	qoesedy	open	NA	NA	NA	NA	NA	⟦qoesedy⟧	recorded
L	f82r	F82_P3	f82r.25:3	sheeal	open	NA	NA	NA	NA	NA	⟦sheeal⟧	recorded
L	f82r	F82_P3	f82r.25:4	sheedy	open	NA	NA	NA	NA	NA	⟦sheedy⟧	recorded
L	f82r	F82_P3	f82r.25:5	lshed	open	NA	NA	NA	NA	NA	⟦lshed⟧	recorded
L	f82r	F82_P3	f82r.25:6	qockhey	open	NA	NA	NA	NA	NA	⟦qockhey⟧	recorded
L	f82r	F82_P3	f82r.25:7	lchedy	noun	C	f82r.23:8	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f82r.23:8]	recorded
L	f82r	F82_P3	f82r.25:8	lar	open	NA	NA	NA	NA	NA	⟦lar⟧	recorded
L	f82r	F82_P3	f82r.25:9	sheey	open	NA	NA	NA	NA	NA	⟦sheey⟧	recorded
L	f82r	F82_P3	f82r.25:10	ry	open	NA	NA	NA	NA	NA	⟦ry⟧	recorded
L	f82r	F82_P3	f82r.26:1	tshey	open	NA	NA	NA	NA	NA	⟦tshey⟧	recorded
L	f82r	F82_P3	f82r.26:2	qokeedy	action	qokeedy:C>Bq	f82r.24:1	KNOWN	NA	NA	fülle ein(Patient=C;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.24:1]	recorded
L	f82r	F82_P3	f82r.26:3	cheal	open	NA	NA	NA	NA	NA	⟦cheal⟧	recorded
L	f82r	F82_P3	f82r.26:4	lchedar	open	NA	NA	NA	NA	NA	⟦lchedar⟧	recorded
L	f82r	F82_P3	f82r.26:5	ches	open	NA	NA	NA	NA	NA	⟦ches⟧	recorded
L	f82r	F82_P3	f82r.26:6	aiin	open	NA	NA	NA	NA	NA	⟦aiin⟧	recorded
L	f82r	F82_P3	f82r.26:7	oteey	open	NA	NA	NA	NA	NA	⟦oteey⟧	recorded
L	f82r	F82_P3	f82r.26:8	qokaiin	noun	Bq	f82r.22:4	KNOWN	NA	NA	Gefäß[Bq;KNOWN;vorher=f82r.22:4]	recorded
L	f82r	F82_P3	f82r.26:9	okey	open	NA	NA	NA	NA	NA	⟦okey⟧	recorded
L	f82r	F82_P3	f82r.27:1	pchedy	open	NA	NA	NA	NA	NA	⟦pchedy⟧	recorded
L	f82r	F82_P3	f82r.27:2	rsheal	open	NA	NA	NA	NA	NA	⟦rsheal⟧	recorded
L	f82r	F82_P3	f82r.27:3	daldy	open	NA	NA	NA	NA	NA	⟦daldy⟧	recorded
L	f82r	F82_P3	f82r.27:4	qokeedy	action	qokeedy:C>Bq	f82r.26:2	KNOWN	NA	NA	fülle ein(Patient=C;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.26:2]	recorded
L	f82r	F82_P3	f82r.27:5	rshedy	open	NA	NA	NA	NA	NA	⟦rshedy⟧	recorded
L	f82r	F82_P3	f82r.27:6	qoteedy	open	NA	NA	NA	NA	NA	⟦qoteedy⟧	recorded
L	f82r	F82_P3	f82r.27:7	qokeedy	action	qokeedy:C>Bq	f82r.27:4	KNOWN	NA	NA	fülle ein(Patient=C;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.27:4]	recorded
L	f82r	F82_P3	f82r.27:8	lochedy	open	NA	NA	NA	NA	NA	⟦lochedy⟧	recorded
L	f82r	F82_P3	f82r.28:1	qokoiin	open	NA	NA	NA	NA	NA	⟦qokoiin⟧	recorded
L	f82r	F82_P3	f82r.28:2	shedy	noun	A	f82r.20:8	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f82r.20:8]	recorded
L	f82r	F82_P3	f82r.28:3	qokeedy	action	qokeedy:A>Bq	NA	NEW	NA	NA	fülle ein(Patient=A;Ziel=Bq)[NEW;Vorgangsbezug=NA]	recorded
L	f82r	F82_P3	f82r.28:4	qotaiin	open	NA	NA	NA	NA	NA	⟦qotaiin⟧	recorded
L	f82r	F82_P3	f82r.28:5	chcthey	open	NA	NA	NA	NA	NA	⟦chcthey⟧	recorded
L	f82r	F82_P3	f82r.28:6	qoteeol	open	NA	NA	NA	NA	NA	⟦qoteeol⟧	recorded
L	f82r	F82_P3	f82r.28:7	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
L	f82r	F82_P3	f82r.28:8	qokaiin	noun	Bq	f82r.26:8	KNOWN	NA	NA	Gefäß[Bq;KNOWN;vorher=f82r.26:8]	recorded
L	f82r	F82_P3	f82r.28:9	oly	open	NA	NA	NA	NA	NA	⟦oly⟧	recorded
L	f82r	F82_P3	f82r.29:1	d	open	NA	NA	NA	NA	NA	⟦d⟧	recorded
L	f82r	F82_P3	f82r.29:2	cheey	open	NA	NA	NA	NA	NA	⟦cheey⟧	recorded
L	f82r	F82_P3	f82r.29:3	lchedy	noun	C	f82r.25:7	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f82r.25:7]	recorded
L	f82r	F82_P3	f82r.29:4	qokeedy	action	qokeedy:C>Bq	f82r.27:7	KNOWN	NA	NA	fülle ein(Patient=C;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.27:7]	recorded
L	f82r	F82_P3	f82r.29:5	lchedy	noun	C	f82r.29:3	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f82r.29:3]	recorded
L	f82r	F82_P3	f82r.29:6	rchedy	open	NA	NA	NA	NA	NA	⟦rchedy⟧	recorded
L	f82r	F82_P3	f82r.29:7	oky	open	NA	NA	NA	NA	NA	⟦oky⟧	recorded
L	f82r	F82_P3	f82r.29:8	qotedy	open	NA	NA	NA	NA	NA	⟦qotedy⟧	recorded
L	f82r	F82_P3	f82r.29:9	qoty	open	NA	NA	NA	NA	NA	⟦qoty⟧	recorded
L	f82r	F82_P3	f82r.29:10	qoty	open	NA	NA	NA	NA	NA	⟦qoty⟧	recorded
L	f82r	F82_P3	f82r.30:1	qoteey	open	NA	NA	NA	NA	NA	⟦qoteey⟧	recorded
L	f82r	F82_P3	f82r.30:2	raiin	open	NA	NA	NA	NA	NA	⟦raiin⟧	recorded
L	f82r	F82_P3	f82r.30:3	cheol	open	NA	NA	NA	NA	NA	⟦cheol⟧	recorded
L	f82r	F82_P3	f82r.30:4	qoteey	open	NA	NA	NA	NA	NA	⟦qoteey⟧	recorded
L	f82r	F82_P3	f82r.30:5	shedy	noun	A	f82r.28:2	KNOWN	NA	NA	Flüssigkeit[A;KNOWN;vorher=f82r.28:2]	recorded
L	f82r	F82_P3	f82r.30:6	qokeey	open	NA	NA	NA	NA	NA	⟦qokeey⟧	recorded
L	f82r	F82_P3	f82r.30:7	lshedy	open	NA	NA	NA	NA	NA	⟦lshedy⟧	recorded
L	f82r	F82_P3	f82r.30:8	qokeedy	action	qokeedy:A>Bq	f82r.28:3	KNOWN	NA	NA	fülle ein(Patient=A;Ziel=Bq)[KNOWN;Vorgangsbezug=f82r.28:3]	recorded
L	f82r	F82_P3	f82r.30:9	rag	open	NA	NA	NA	NA	NA	⟦rag⟧	recorded
L	f82r	F82_P3	f82r.31:1	cheol	open	NA	NA	NA	NA	NA	⟦cheol⟧	recorded
L	f82r	F82_P3	f82r.31:2	ol	open	NA	NA	NA	NA	NA	⟦ol⟧	recorded
L	f82r	F82_P3	f82r.31:3	rsheedy	open	NA	NA	NA	NA	NA	⟦rsheedy⟧	recorded
L	f82r	F82_P3	f82r.31:4	lchedy	noun	C	f82r.29:5	KNOWN	NA	NA	Zusatzstoff[C;KNOWN;vorher=f82r.29:5]	recorded
L	f82r	F82_P3	f82r.31:5	qoty	open	NA	NA	NA	NA	NA	⟦qoty⟧	recorded
L	f82r	F82_P3	f82r.31:6	lcheeor	open	NA	NA	NA	NA	NA	⟦lcheeor⟧	recorded
L	f82r	F82_P3	f82r.31:7	qokain	open	NA	NA	NA	NA	NA	⟦qokain⟧	recorded
L	f82r	F82_P3	f82r.31:8	cheedy	open	NA	NA	NA	NA	NA	⟦cheedy⟧	recorded
L	f82r	F82_P3	f82r.31:9	lched	open	NA	NA	NA	NA	NA	⟦lched⟧	recorded
L	f82r	F82_P3	f82r.32:1	taiin	open	NA	NA	NA	NA	NA	⟦taiin⟧	recorded
L	f82r	F82_P3	f82r.32:2	shedaiin	open	NA	NA	NA	NA	NA	⟦shedaiin⟧	recorded
L	f82r	F82_P3	f82r.32:3	chckhey	open	NA	NA	NA	NA	NA	⟦chckhey⟧	recorded
L	f82r	F82_P3	f82r.32:4	lchey	open	NA	NA	NA	NA	NA	⟦lchey⟧	recorded
L	f82r	F82_P3	f82r.32:5	lcheckhy	open	NA	NA	NA	NA	NA	⟦lcheckhy⟧	recorded
L	f82r	F82_P3	f82r.32:6	sheey	open	NA	NA	NA	NA	NA	⟦sheey⟧	recorded
L	f82r	F82_P3	f82r.32:7	lr	open	NA	NA	NA	NA	NA	⟦lr⟧	recorded
L	f82r	F82_P3	f82r.32:8	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
L	f82r	F82_P3	f82r.32:9	rain	open	NA	NA	NA	NA	NA	⟦rain⟧	recorded
L	f82r	F82_P3	f82r.33:1	sain	open	NA	NA	NA	NA	NA	⟦sain⟧	recorded
L	f82r	F82_P3	f82r.33:2	ol	open	NA	NA	NA	NA	NA	⟦ol⟧	recorded
L	f82r	F82_P3	f82r.33:3	cheol	open	NA	NA	NA	NA	NA	⟦cheol⟧	recorded
L	f82r	F82_P3	f82r.33:4	ey	open	NA	NA	NA	NA	NA	⟦ey⟧	recorded
L	f82r	F82_P3	f82r.33:5	cheor	open	NA	NA	NA	NA	NA	⟦cheor⟧	recorded
L	f82r	F82_P3	f82r.33:6	chey	open	NA	NA	NA	NA	NA	⟦chey⟧	recorded
