group_serial	diagram_id	page	locus	opaque_local_id	local_image_owner	local_namespace	surface_group_status	medical_purpose_source	technical_purpose_source	orientation	crosspage_join	prose_card_import
188	A1	f67r2	f67r2.74	A1:G188	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
189	A1	f67r2	f67r2.74	A1:G189	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
190	A1	f67r2	f67r2.74	A1:G190	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
191	A2	f68r1	f68r1.1	A2:G001	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
192	A2	f68r1	f68r1.1	A2:G002	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
193	A2	f68r1	f68r1.1	A2:G003	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
194	A2	f68r1	f68r1.1	A2:G004	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
195	A2	f68r1	f68r1.1	A2:G005	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
196	A2	f68r1	f68r1.1	A2:G006	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
197	A2	f68r1	f68r1.1	A2:G007	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
198	A2	f68r1	f68r1.1	A2:G008	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
199	A2	f68r1	f68r1.1	A2:G009	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
200	A2	f68r1	f68r1.2	A2:G010	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
201	A2	f68r1	f68r1.2	A2:G011	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
202	A2	f68r1	f68r1.2	A2:G012	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
203	A2	f68r1	f68r1.2	A2:G013	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
204	A2	f68r1	f68r1.2	A2:G014	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
205	A2	f68r1	f68r1.2	A2:G015	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
206	A2	f68r1	f68r1.2	A2:G016	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
207	A2	f68r1	f68r1.2	A2:G017	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
208	A2	f68r1	f68r1.2	A2:G018	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
209	A2	f68r1	f68r1.3	A2:G019	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
210	A2	f68r1	f68r1.3	A2:G020	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
211	A2	f68r1	f68r1.3	A2:G021	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
212	A2	f68r1	f68r1.3	A2:G022	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
213	A2	f68r1	f68r1.3	A2:G023	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
214	A2	f68r1	f68r1.3	A2:G024	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
215	A2	f68r1	f68r1.3	A2:G025	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
216	A2	f68r1	f68r1.3	A2:G026	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
217	A2	f68r1	f68r1.4	A2:G027	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
218	A2	f68r1	f68r1.4	A2:G028	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
219	A2	f68r1	f68r1.5	A2:G029	A2_MULTIPANEL_HEADER_FRAGMENT_05	F68_MULTIPANEL_HEADER_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
220	A2	f68r1	f68r1.6	A2:G030	A2_MULTIPANEL_HEADER_FRAGMENT_06	F68_MULTIPANEL_HEADER_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
221	A2	f68r1	f68r1.7	A2:G031	A2_MULTIPANEL_HEADER_FRAGMENT_07	F68_MULTIPANEL_HEADER_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
222	A2	f68r1	f68r1.8	A2:G032	A2_CENTRE_KEY_UNRESOLVED	F68_CENTRE_KEY_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
223	A2	f68r1	f68r1.9	A2:G033	A2_STAR_STATION_01	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
224	A2	f68r1	f68r1.10	A2:G034	A2_STAR_STATION_02	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
225	A2	f68r1	f68r1.11	A2:G035	A2_STAR_STATION_03	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
226	A2	f68r1	f68r1.12	A2:G036	A2_STAR_STATION_04	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
227	A2	f68r1	f68r1.13	A2:G037	A2_STAR_STATION_05	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
228	A2	f68r1	f68r1.14	A2:G038	A2_STAR_STATION_06	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
229	A2	f68r1	f68r1.15	A2:G039	A2_STAR_STATION_07	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
230	A2	f68r1	f68r1.16	A2:G040	A2_STAR_STATION_08	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
231	A2	f68r1	f68r1.17	A2:G041	A2_STAR_STATION_09	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
232	A2	f68r1	f68r1.18	A2:G042	A2_STAR_STATION_10	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
233	A2	f68r1	f68r1.19	A2:G043	A2_STAR_STATION_11	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
234	A2	f68r1	f68r1.20	A2:G044	A2_STAR_STATION_12	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
235	A2	f68r1	f68r1.21	A2:G045	A2_STAR_STATION_13	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
236	A2	f68r1	f68r1.22	A2:G046	A2_STAR_STATION_14	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
237	A2	f68r1	f68r1.23	A2:G047	A2_STAR_STATION_15	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
238	A2	f68r1	f68r1.24	A2:G048	A2_STAR_STATION_16	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
239	A2	f68r1	f68r1.25	A2:G049	A2_STAR_STATION_17	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
240	A2	f68r1	f68r1.26	A2:G050	A2_STAR_STATION_18	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
241	A2	f68r1	f68r1.27	A2:G051	A2_STAR_STATION_19	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
242	A2	f68r1	f68r1.28	A2:G052	A2_STAR_STATION_20	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
243	A2	f68r1	f68r1.29	A2:G053	A2_STAR_STATION_21	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
244	A2	f68r1	f68r1.30	A2:G054	A2_STAR_STATION_22	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
245	A2	f68r1	f68r1.31	A2:G055	A2_STAR_STATION_23	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
246	A2	f68r1	f68r1.32	A2:G056	A2_STAR_STATION_24	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
247	A2	f68r1	f68r1.33	A2:G057	A2_STAR_STATION_25	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
248	A2	f68r1	f68r1.34	A2:G058	A2_STAR_STATION_26	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
249	A2	f68r1	f68r1.35	A2:G059	A2_STAR_STATION_27	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
250	A2	f68r1	f68r1.36	A2:G060	A2_STAR_STATION_28	F68_LOCAL_STAR_SLOT_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
251	A2	f68r1	f68r1.37	A2:G061	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
252	A2	f68r1	f68r1.37	A2:G062	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
253	A2	f68r1	f68r1.37	A2:G063	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
254	A2	f68r1	f68r1.37	A2:G064	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
255	A2	f68r1	f68r1.37	A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
256	A3	f69v	f69v.1	A3:G001	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
257	A3	f69v	f69v.1	A3:G002	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
258	A3	f69v	f69v.1	A3:G003	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
259	A3	f69v	f69v.1	A3:G004	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
260	A3	f69v	f69v.1	A3:G005	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
261	A3	f69v	f69v.1	A3:G006	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
262	A3	f69v	f69v.1	A3:G007	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
263	A3	f69v	f69v.1	A3:G008	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
264	A3	f69v	f69v.1	A3:G009	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
265	A3	f69v	f69v.1	A3:G010	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
266	A3	f69v	f69v.1	A3:G011	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
267	A3	f69v	f69v.1	A3:G012	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
268	A3	f69v	f69v.1	A3:G013	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
269	A3	f69v	f69v.1	A3:G014	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
270	A3	f69v	f69v.1	A3:G015	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
271	A3	f69v	f69v.1	A3:G016	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
272	A3	f69v	f69v.1	A3:G017	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
273	A3	f69v	f69v.1	A3:G018	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
274	A3	f69v	f69v.1	A3:G019	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
275	A3	f69v	f69v.1	A3:G020	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
276	A3	f69v	f69v.1	A3:G021	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
277	A3	f69v	f69v.1	A3:G022	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
278	A3	f69v	f69v.1	A3:G023	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
279	A3	f69v	f69v.1	A3:G024	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
280	A3	f69v	f69v.1	A3:G025	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
281	A3	f69v	f69v.1	A3:G026	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
