page	diagram_id	locus	group_count	opaque_group_ids	local_image_owner	local_namespace	visible_content_class	medical_expansion_de	technical_expansion_de	orientation	f68_f69_mapping	prose_card_import	exact_external_label
f69v	A3	f69v.2	38	A3:G041|A3:G042|A3:G043|A3:G044|A3:G045|A3:G046|A3:G047|A3:G048|A3:G049|A3:G050|A3:G051|A3:G052|A3:G053|A3:G054|A3:G055|A3:G056|A3:G057|A3:G058|A3:G059|A3:G060|A3:G061|A3:G062|A3:G063|A3:G064|A3:G065|A3:G066|A3:G067|A3:G068|A3:G069|A3:G070|A3:G071|A3:G072|A3:G073|A3:G074|A3:G075|A3:G076|A3:G077|A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	f69v.2: Feuchtigkeitsprognose für einen Körperzustand; örtlichen Eintrag aus dem Exemplar lesen.	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.3	29	A3:G079|A3:G080|A3:G081|A3:G082|A3:G083|A3:G084|A3:G085|A3:G086|A3:G087|A3:G088|A3:G089|A3:G090|A3:G091|A3:G092|A3:G093|A3:G094|A3:G095|A3:G096|A3:G097|A3:G098|A3:G099|A3:G100|A3:G101|A3:G102|A3:G103|A3:G104|A3:G105|A3:G106|A3:G107	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	f69v.3: Komplexion am Gesicht-/Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.4	2	A3:G108|A3:G109	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.4: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.4: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.5	2	A3:G110|A3:G111	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.5: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.5: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.6	1	A3:G112	A3_LEFT_RADIAL_SLOT_03	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.6: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.6: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.7	1	A3:G113	A3_LEFT_RADIAL_SLOT_04	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.7: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.7: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.8	1	A3:G114	A3_LEFT_RADIAL_SLOT_05	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.8: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.8: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.9	1	A3:G115	A3_LEFT_RADIAL_SLOT_06	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.9: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.9: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.10	1	A3:G116	A3_LEFT_RADIAL_SLOT_07	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.10: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.10: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.11	1	A3:G117	A3_LEFT_RADIAL_SLOT_08	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.11: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.11: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.12	1	A3:G118	A3_LEFT_RADIAL_SLOT_09	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.12: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.12: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.13	1	A3:G119	A3_LEFT_RADIAL_SLOT_10	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.13: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.13: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.14	1	A3:G120	A3_LEFT_RADIAL_SLOT_11	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.14: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.14: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.15	1	A3:G121	A3_LEFT_RADIAL_SLOT_12	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.15: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.15: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.16	1	A3:G122	A3_LEFT_RADIAL_SLOT_13	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.16: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.16: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.17	1	A3:G123	A3_LEFT_RADIAL_SLOT_14	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.17: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.17: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.18	1	A3:G124	A3_LEFT_RADIAL_SLOT_15	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.18: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.18: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.19	1	A3:G125	A3_LEFT_RADIAL_SLOT_16	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.19: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.19: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.20	1	A3:G126	A3_LEFT_RADIAL_SLOT_17	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.20: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.20: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.21	1	A3:G127	A3_LEFT_RADIAL_SLOT_18	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.21: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.21: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.22	1	A3:G128	A3_LEFT_RADIAL_SLOT_19	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.22: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.22: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.23	1	A3:G129	A3_LEFT_RADIAL_SLOT_20	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.23: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.23: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.24	1	A3:G130	A3_LEFT_RADIAL_SLOT_21	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.24: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.24: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.25	2	A3:G131|A3:G132	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.25: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.25: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.26	2	A3:G133|A3:G134	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.26: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.26: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.27	1	A3:G135	A3_LEFT_RADIAL_SLOT_24	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.27: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.27: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.28	1	A3:G136	A3_LEFT_RADIAL_SLOT_25	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.28: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.28: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.29	1	A3:G137	A3_LEFT_RADIAL_SLOT_26	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.29: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.29: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.30	1	A3:G138	A3_LEFT_RADIAL_SLOT_27	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.30: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.30: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.31	2	A3:G139|A3:G140	A3_LEFT_RADIAL_SLOT_28	F69_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v.31: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.31: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
