surface	target_family	reader_exact_occurrences	predicted_channel_from_gdt766	candidate_layer	candidate_id	historical_expression	working_noun_de	gate_all_r3	gate_any_r3	forbid_line	d1_gate_hits	r3_gate_hits	line_gate_hits	r3_gate_rate	role_fit	repeat_required	repeat_requirement_met	semantic_redundancy_penalty	evidence_level_0_4	evidence_label	evidence_score	legacy_flower_tiebreak	exploratory_score	identity_specificity	source_ids	attested_forms	attestation_scope	literal_identity_confirmed	component_credit	evidence_rank	exploratory_rank
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F04	preparatio vel medicina composita	Zubereitung	NONE	PREP|PROCESS_CLOSE	NONE	0	1	1	1.000000	1	0	1	0	2	ONE_GATE_AND_ROLE	51.000000	0	53.000000	BROAD_PREPARATION_FORM	HS02|HS04|HS05	preparatio; medicina composita	DIRECT_PERIOD_REGISTER_CLASS	0	0	1	1
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F05	infusum vel extractum humidum	Mazerat oder feuchter Auszug	MOIST	PREP|VALUE_AMOUNT	DRY	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_PREPARATION_FORM	HS04|HS06	infunde in aceto; aqua with materia	NORMALIZED_PERIOD_PROCESS_PRODUCT_CLASS	0	0	6	6
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F06	oleum	Arzneioel	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04|HS05|HS06	oleum de butero; oleum de nucibus; oleorum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F07	aqua	Arzneiwasser	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04	aqua vitae	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F08	vinum	Kraeuterwein	LIQUID	PREP|VALUE_AMOUNT	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS03|HS04	vinum; vino albo; vino rubeo	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	9	9
ofcheds	OFCH_CONTAINING	1	TERMINAL_RESULT	FORM	F09	acetum	Arzneessig	LIQUID	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS06	infunde in aceto fortissimo	DIRECT_NEAR_PERIOD_EXPRESSION	0	0	10	10
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S00	nomen medicaminis	benannte Arzneidroge	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_CLASS	HS02|HS05	Aloe est una de medicinis; medicina simplex	LEARNED_WHOLE_ARCHITECTURE	0	0	1	2
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S01	flos vel flores	Blütendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	1	3.000000	SPECIFIC_PLANT_PART	HS01	De floribus	DIRECT_PERIOD_RUBRIC_CLASS	0	0	2	1
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S02	semen	Samendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS03	De seminibus; Accipe semen	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	3	3
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S03	radix	Wurzeldroge	ROOT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De radicibus; Eleborus radix	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	4
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S04	folia vel frondes	Blattdroge	CTHY_LEAF	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS04	De foliis; Accipe folia	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	5	5
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S05	lignum vel cortex	Holz- oder Rindendroge	WOOD_BARK_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De lignis; Aloes lignum	DIRECT_PERIOD_EXPRESSION_CLASS_FOR_WOOD	0	0	6	6
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S06	gummi vel resina	Harz oder Gummi	RESIN_GUM_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS01|HS03|HS06	De gummis; gummi arabici; ammoniacum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	SUBSTANCE	S07	sal	Arzneisalz	SALT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS04|HS05	sal; salt	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F00	forma medicaminis	Arzneiform offen	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_FORM	HS02|HS05	medicina simplex; medicina composita	PERIOD_ARCHITECTURE	0	0	4	4
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F01	materia simplex	Rohdroge	NONE	VALUE_AMOUNT	NONE	1	1	2	0.200000	0	0	1	0	1	ONE_OCCURRENCE_GATE	23.000000	0	23.000000	BROAD_FORM	HS02|HS05	medicina simplex	PERIOD_ARCHITECTURE	0	0	2	2
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F02	siccum vel desiccatum	getrocknete Droge	DRY	NONE	NONE	0	1	1	0.200000	1	0	1	0	2	ONE_GATE_AND_ROLE	43.000000	0	45.000000	BROAD_FORM	HS02|HS04	siccum; desicatur	DIRECT_PERIOD_STATE_CLASS	0	0	1	1
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F03	pulvis	Pulver	DRY|VALUE_AMOUNT|PROCESS_CLOSE	NONE	MOIST	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_PREPARATION_FORM	HS03|HS06	pulvis; pulveris	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	5	5
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F04	preparatio vel medicina composita	Zubereitung	NONE	PREP|PROCESS_CLOSE	NONE	0	1	2	0.200000	0	0	1	0	1	ONE_OCCURRENCE_GATE	23.000000	0	23.000000	BROAD_PREPARATION_FORM	HS02|HS04|HS05	preparatio; medicina composita	DIRECT_PERIOD_REGISTER_CLASS	0	0	3	3
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F05	infusum vel extractum humidum	Mazerat oder feuchter Auszug	MOIST	PREP|VALUE_AMOUNT	DRY	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_PREPARATION_FORM	HS04|HS06	infunde in aceto; aqua with materia	NORMALIZED_PERIOD_PROCESS_PRODUCT_CLASS	0	0	6	6
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F06	oleum	Arzneioel	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04|HS05|HS06	oleum de butero; oleum de nucibus; oleorum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F07	aqua	Arzneiwasser	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04	aqua vitae	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F08	vinum	Kraeuterwein	LIQUID	PREP|VALUE_AMOUNT	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS03|HS04	vinum; vino albo; vino rubeo	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	9	9
ofchedy	OFCH_CONTAINING	5	DRY_RESULT	FORM	F09	acetum	Arzneessig	LIQUID	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS06	infunde in aceto fortissimo	DIRECT_NEAR_PERIOD_EXPRESSION	0	0	10	10
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S00	nomen medicaminis	benannte Arzneidroge	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_CLASS	HS02|HS05	Aloe est una de medicinis; medicina simplex	LEARNED_WHOLE_ARCHITECTURE	0	0	1	2
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S01	flos vel flores	Blütendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	1	3.000000	SPECIFIC_PLANT_PART	HS01	De floribus	DIRECT_PERIOD_RUBRIC_CLASS	0	0	2	1
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S02	semen	Samendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS03	De seminibus; Accipe semen	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	3	3
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S03	radix	Wurzeldroge	ROOT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De radicibus; Eleborus radix	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	4
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S04	folia vel frondes	Blattdroge	CTHY_LEAF	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS04	De foliis; Accipe folia	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	5	5
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S05	lignum vel cortex	Holz- oder Rindendroge	WOOD_BARK_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De lignis; Aloes lignum	DIRECT_PERIOD_EXPRESSION_CLASS_FOR_WOOD	0	0	6	6
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S06	gummi vel resina	Harz oder Gummi	RESIN_GUM_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS01|HS03|HS06	De gummis; gummi arabici; ammoniacum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	SUBSTANCE	S07	sal	Arzneisalz	SALT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS04|HS05	sal; salt	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F00	forma medicaminis	Arzneiform offen	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_FORM	HS02|HS05	medicina simplex; medicina composita	PERIOD_ARCHITECTURE	0	0	1	1
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F01	materia simplex	Rohdroge	NONE	VALUE_AMOUNT	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	BROAD_FORM	HS02|HS05	medicina simplex	PERIOD_ARCHITECTURE	0	0	2	2
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F02	siccum vel desiccatum	getrocknete Droge	DRY	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	BROAD_FORM	HS02|HS04	siccum; desicatur	DIRECT_PERIOD_STATE_CLASS	0	0	3	3
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F03	pulvis	Pulver	DRY|VALUE_AMOUNT|PROCESS_CLOSE	NONE	MOIST	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_PREPARATION_FORM	HS03|HS06	pulvis; pulveris	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	4
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F04	preparatio vel medicina composita	Zubereitung	NONE	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	BROAD_PREPARATION_FORM	HS02|HS04|HS05	preparatio; medicina composita	DIRECT_PERIOD_REGISTER_CLASS	0	0	5	5
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F05	infusum vel extractum humidum	Mazerat oder feuchter Auszug	MOIST	PREP|VALUE_AMOUNT	DRY	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_PREPARATION_FORM	HS04|HS06	infunde in aceto; aqua with materia	NORMALIZED_PERIOD_PROCESS_PRODUCT_CLASS	0	0	6	6
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F06	oleum	Arzneioel	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04|HS05|HS06	oleum de butero; oleum de nucibus; oleorum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F07	aqua	Arzneiwasser	LIQUID	PREP	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS04	aqua vitae	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F08	vinum	Kraeuterwein	LIQUID	PREP|VALUE_AMOUNT	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS03|HS04	vinum; vino albo; vino rubeo	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	9	9
ofcheefar	OFCH_CONTAINING	1	PART_AMOUNT	FORM	F09	acetum	Arzneessig	LIQUID	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_LIQUID	HS06	infunde in aceto fortissimo	DIRECT_NEAR_PERIOD_EXPRESSION	0	0	10	10
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S00	nomen medicaminis	benannte Arzneidroge	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_CLASS	HS02|HS05	Aloe est una de medicinis; medicina simplex	LEARNED_WHOLE_ARCHITECTURE	0	0	1	2
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S01	flos vel flores	Blütendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	1	3.000000	SPECIFIC_PLANT_PART	HS01	De floribus	DIRECT_PERIOD_RUBRIC_CLASS	0	0	2	1
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S02	semen	Samendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS03	De seminibus; Accipe semen	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	3	3
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S03	radix	Wurzeldroge	ROOT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De radicibus; Eleborus radix	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	4
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S04	folia vel frondes	Blattdroge	CTHY_LEAF	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS04	De foliis; Accipe folia	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	5	5
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S05	lignum vel cortex	Holz- oder Rindendroge	WOOD_BARK_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De lignis; Aloes lignum	DIRECT_PERIOD_EXPRESSION_CLASS_FOR_WOOD	0	0	6	6
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S06	gummi vel resina	Harz oder Gummi	RESIN_GUM_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS01|HS03|HS06	De gummis; gummi arabici; ammoniacum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofcheol	OFCH_CONTAINING	1	EXTRACT	SUBSTANCE	S07	sal	Arzneisalz	SALT_IDENTITY	NONE	NONE	0	0	0	0.000000	0	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	0.000000	SPECIFIC_MATERIA	HS04|HS05	sal; salt	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F00	forma medicaminis	Arzneiform offen	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_FORM	HS02|HS05	medicina simplex; medicina composita	PERIOD_ARCHITECTURE	0	0	2	2
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F01	materia simplex	Rohdroge	NONE	VALUE_AMOUNT	NONE	0	1	1	1.000000	0	0	1	0	1	ONE_OCCURRENCE_GATE	31.000000	0	31.000000	BROAD_FORM	HS02|HS05	medicina simplex	PERIOD_ARCHITECTURE	0	0	1	1
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F02	siccum vel desiccatum	getrocknete Droge	DRY	NONE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	BROAD_FORM	HS02|HS04	siccum; desicatur	DIRECT_PERIOD_STATE_CLASS	0	0	3	8
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F03	pulvis	Pulver	DRY|VALUE_AMOUNT|PROCESS_CLOSE	NONE	MOIST	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	SPECIFIC_PREPARATION_FORM	HS03|HS06	pulvis; pulveris	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	9
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F04	preparatio vel medicina composita	Zubereitung	NONE	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	BROAD_PREPARATION_FORM	HS02|HS04|HS05	preparatio; medicina composita	DIRECT_PERIOD_REGISTER_CLASS	0	0	5	10
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F05	infusum vel extractum humidum	Mazerat oder feuchter Auszug	MOIST	PREP|VALUE_AMOUNT	DRY	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_PREPARATION_FORM	HS04|HS06	infunde in aceto; aqua with materia	NORMALIZED_PERIOD_PROCESS_PRODUCT_CLASS	0	0	6	3
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F06	oleum	Arzneioel	LIQUID	PREP	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_LIQUID	HS04|HS05|HS06	oleum de butero; oleum de nucibus; oleorum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	4
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F07	aqua	Arzneiwasser	LIQUID	PREP	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_LIQUID	HS04	aqua vitae	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	5
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F08	vinum	Kraeuterwein	LIQUID	PREP|VALUE_AMOUNT	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_LIQUID	HS03|HS04	vinum; vino albo; vino rubeo	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	9	6
ofcheol	OFCH_CONTAINING	1	EXTRACT	FORM	F09	acetum	Arzneessig	LIQUID	PREP|PROCESS_CLOSE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	SPECIFIC_LIQUID	HS06	infunde in aceto fortissimo	DIRECT_NEAR_PERIOD_EXPRESSION	0	0	10	7
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S00	nomen medicaminis	benannte Arzneidroge	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_CLASS	HS02|HS05	Aloe est una de medicinis; medicina simplex	LEARNED_WHOLE_ARCHITECTURE	0	0	1	2
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S01	flos vel flores	Blütendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	1	3.000000	SPECIFIC_PLANT_PART	HS01	De floribus	DIRECT_PERIOD_RUBRIC_CLASS	0	0	2	1
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S02	semen	Samendroge	CHOR_REPRO	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS03	De seminibus; Accipe semen	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	3	3
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S03	radix	Wurzeldroge	ROOT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De radicibus; Eleborus radix	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	4	4
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S04	folia vel frondes	Blattdroge	CTHY_LEAF	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS04	De foliis; Accipe folia	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	5	5
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S05	lignum vel cortex	Holz- oder Rindendroge	WOOD_BARK_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_PLANT_PART	HS01|HS02	De lignis; Aloes lignum	DIRECT_PERIOD_EXPRESSION_CLASS_FOR_WOOD	0	0	6	6
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S06	gummi vel resina	Harz oder Gummi	RESIN_GUM_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS01|HS03|HS06	De gummis; gummi arabici; ammoniacum	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	7	7
ofchey	OFCH_CONTAINING	3	PREPARATION	SUBSTANCE	S07	sal	Arzneisalz	SALT_IDENTITY	NONE	NONE	0	0	0	0.000000	1	1	0	0	0	REPEAT_REQUIREMENT_NOT_MET	0.000000	0	2.000000	SPECIFIC_MATERIA	HS04|HS05	sal; salt	DIRECT_PERIOD_EXPRESSION_CLASS	0	0	8	8
ofchey	OFCH_CONTAINING	3	PREPARATION	FORM	F00	forma medicaminis	Arzneiform offen	NONE	NONE	NONE	0	0	0	0.000000	1	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	2.000000	GENERIC_FORM	HS02|HS05	medicina simplex; medicina composita	PERIOD_ARCHITECTURE	0	0	4	4
ofchey	OFCH_CONTAINING	3	PREPARATION	FORM	F01	materia simplex	Rohdroge	NONE	VALUE_AMOUNT	NONE	0	0	0	0.000000	0	0	0	0	0	NO_TARGET_FREE_GATE_HIT	0.000000	0	0.000000	BROAD_FORM	HS02|HS05	medicina simplex	PERIOD_ARCHITECTURE	0	0	5	9
