locus	selected_path_id	source	segmentation	rule
f6v.4	f6v.4|P02	y shckhy ytchoy sos y dady dchy dey okody ytody	y | shckhy | ytchoy | sos | y | dady | dchy | dey | okody | ytody	source-symbol stream
f6v.5	f6v.5|P03	dair sha chodam dam okor oty doldom	dair | sha | chodam | dam | okor | oty | doldom	source-symbol stream
f6v.6	f6v.6|P02	tchody shocthol chocthey s	tchody | shocthol | chocthey | s	source-symbol stream
f6v.7	f6v.7|P01	ychos ychol daiin cthol dol	ychos | ychol | daiin | cthol | dol	source-symbol stream
f6v.8	f6v.8|P01	ychor chor okchey qokom	ychor | chor | okchey | qokom	source-symbol stream
f6v.9	f6v.9|P01	oeeo dal chor cthom s	oeeo | dal | chor | cthom | s	source-symbol stream
f70r1.1	f70r1.1|P03	ooooooooolar sara	ooooooooolar | sara	source-symbol stream
f70r1.10	f70r1.10|P02	dchal dam	dchal | dam	source-symbol stream
f70r1.11	f70r1.11|P01	yteody sam	yteody | sam	source-symbol stream
f70r1.12	f70r1.12|P01	okchy daldy	okchy | daldy	source-symbol stream
f70r1.13	f70r1.13|P01	tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed	tshey | ol | oteey | ched | ar | oteos | cheor | alal | otar | ar | y | oteodchey | keody | oteos | al | oteeed	source-symbol stream
f70r1.14	f70r1.14|P01	ykeal	ykeal	source-symbol stream
f70r1.15	f70r1.15|P01	okeody	okeody	source-symbol stream
f70r1.16	f70r1.16|P01	otody	otody	source-symbol stream
f70r1.17	f70r1.17|P01	ypolol	ypolol	source-symbol stream
f70r1.18	f70r1.18|P01	chodal	chodal	source-symbol stream
f70r1.19	f70r1.19|P01	okasd	okasd	source-symbol stream
f70r1.2	f70r1.2|P02	oteody choekeeos alairdy okol okeey dary otorsheod okchedy oteos okes okeos cy okchol sair ody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly	oteody | choekeeos | alairdy | okol | okeey | dary | otorsheod | okchedy | oteos | okes | okeos | cy | okchol | sair | ody | o | chopcheopchy | chol | air | shekchy | choteody | oteeshs | opcheody | otol | choky | chody | chotey | sheal | ar | ykeody | oteey | chedaiin | chotar | soly	source-symbol stream
f70r1.3	f70r1.3|P01	okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy	okeodar | chy | oteody | tochady | okchody | ytar | ytory | okeol | choly | yk | y | okchedy | chkal | ofchon | qokal | opolaiin | okeos | oty | dal | cheokeey | dal | cheo | al | oteeoky | chety | chodalar | okal | chear | aly | oteos | ar | os | al | okolair | dy	source-symbol stream
f70r1.4	f70r1.4|P01	yfcheodly	yfcheodly	source-symbol stream
f70r1.5	f70r1.5|P01	ytcheos aly	ytcheos | aly	source-symbol stream
f70r1.6	f70r1.6|P01	otchy dar yky	otchy | dar | yky	source-symbol stream
f70r1.7	f70r1.7|P01	opar ykchy	opar | ykchy	source-symbol stream
f70r1.8	f70r1.8|P03	ysaikchy dam	ysaikchy | dam	source-symbol stream
f70r1.9	f70r1.9|P01	otair oroldy	otair | oroldy	source-symbol stream
f70r2.1	f70r2.1|P01	otchey sheol chkey shep al r ar chly sheteal aram	otchey | sheol | chkey | shep | al | r | ar | chly | sheteal | aram	source-symbol stream
f70r2.10	f70r2.10|P02	yokal chol kshody tol cheey okal	yokal | chol | kshody | tol | cheey | okal	source-symbol stream
f70r2.11	f70r2.11|P01	daiin chotal qokal chol chotals	daiin | chotal | qokal | chol | chotals	source-symbol stream
f70r2.12	f70r2.12|P01	qokal shkal dal shy qokal chdy	qokal | shkal | dal | shy | qokal | chdy	source-symbol stream
f70r2.13	f70r2.13|P02	qotal chey key okechy chdy cham	qotal | chey | key | okechy | chdy | cham	source-symbol stream
f70r2.14	f70r2.14|P02	okaiin chcthhy s or ary	okaiin | chcthhy | s | or | ary	source-symbol stream
f70r2.15	f70r2.15|P02	sal air am shedy chokal choikhy shokeey choky chol dy okeeal oteedy dgs dair aiin okees okeear okeear ar alekeey ar kam oteeodalsy chekeoar chokey dar dcheoky otar doithy dair otchetchar okseo lal kchm okar ar dar	sal | air | am | shedy | chokal | choikhy | shokeey | choky | chol | dy | okeeal | oteedy | dgs | dair | aiin | okees | okeear | okeear | ar | alekeey | ar | kam | oteeodalsy | chekeoar | chokey | dar | dcheoky | otar | doithy | dair | otchetchar | okseo | lal | kchm | okar | ar | dar	source-symbol stream
f70r2.16	f70r2.16|P02	otar ar chedal oar al aldaiin ykeeeedaiir sheol dar chal ykees aiis dl cheey rkeeo d oteeodar aiin aral daiir sheedal sheodaiin choar char choteoly cho oteey chotey csoeky chedy choteos am oteodar ockhh	otar | ar | chedal | oar | al | aldaiin | ykeeeedaiir | sheol | dar | chal | ykees | aiis | dl | cheey | rkeeo | d | oteeodar | aiin | aral | daiir | sheedal | sheodaiin | choar | char | choteoly | cho | oteey | chotey | csoeky | chedy | choteos | am | oteodar | ockhh	source-symbol stream
f70r2.17	f70r2.17|P02	oches air chess ctheey sheeody shopcho yteody ykaldy oteeos aiin shey shee forar aim cheoteeodal sho choetchaldy dal aiir ches otes ar dalol chtam opaiir chekeo oteedy oteeo okol chotal otol al dl	oches | air | chess | ctheey | sheeody | shopcho | yteody | ykaldy | oteeos | aiin | shey | shee | forar | aim | cheoteeodal | sho | choetchaldy | dal | aiir | ches | otes | ar | dalol | chtam | opaiir | chekeo | oteedy | oteeo | okol | chotal | otol | al | dl	source-symbol stream
f70r2.18	f70r2.18|P02	otoy ar arodchedy cheecpheey oteeos ees cheol sheeey okeedaly cheeoekey ykeed r oteey s al s air oteody dar aiir ody cheeos chey daiin otoeeseor air chedy oko dar al sho chotol dal dy	otoy | ar | arodchedy | cheecpheey | oteeos | ees | cheol | sheeey | okeedaly | cheeoekey | ykeed | r | oteey | s | al | s | air | oteody | dar | aiir | ody | cheeos | chey | daiin | otoeeseor | air | chedy | oko | dar | al | sho | chotol | dal | dy	source-symbol stream
f70r2.19	f70r2.19|P03	otchsy olchy oteo sal ol keey oteol choky otchoshy	otchsy | olchy | oteo | sal | ol | keey | oteol | choky | otchoshy	source-symbol stream
f70r2.2	f70r2.2|P02	dair cheey s chotey dshy dam chchetal ykemy	dair | cheey | s | chotey | dshy | dam | chchetal | ykemy	source-symbol stream
f70r2.3	f70r2.3|P02	ykeeo y s al shey cthy shekey qokal aiir oteom	ykeeo | y | s | al | shey | cthy | shekey | qokal | aiir | oteom	source-symbol stream
f70r2.4	f70r2.4|P02	daiin okeey shoaiin ckhhey otal shshy tal dam	daiin | okeey | shoaiin | ckhhey | otal | shshy | tal | dam	source-symbol stream
f70r2.5	f70r2.5|P02	tal cheeod dal chcthy qetal ddl ar chal dal	tal | cheeod | dal | chcthy | qetal | ddl | ar | chal | dal	source-symbol stream
f70r2.6	f70r2.6|P01	ytar ar al yol al aloees ytaiir otaldal	ytar | ar | al | yol | al | aloees | ytaiir | otaldal	source-symbol stream
f70r2.7	f70r2.7|P02	daiin daiin she tal qokal chol ckhhy dy	daiin | daiin | she | tal | qokal | chol | ckhhy | dy	source-symbol stream
f70r2.8	f70r2.8|P02	ytas alal dalam dal cthol oparam	ytas | alal | dalam | dal | cthol | oparam	source-symbol stream
f70r2.9	f70r2.9|P02	dyshol shol shol shocthhy dalaly	dyshol | shol | shol | shocthhy | dalaly	source-symbol stream
f70v1.1	f70v1.1|P02	dalalody oteoshey okoksheo shokey raiin otor ochy sais cheody cheey oteoeey oamr chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chekalchs dar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes toar aly daly sheal daly sheal	dalalody | oteoshey | okoksheo | shokey | raiin | otor | ochy | sais | cheody | cheey | oteoeey | oamr | chcthy | dlal | oteodaiin | ykeody | oteody | sheo | daiin | oteedy | chekalchs | dar | shoteeody | okeeo | dal | cheody | okchoteees | oteeody | cheokeo | otaiin | shes | toar | aly | daly | sheal | daly | sheal	source-symbol stream
f70v1.10	f70v1.10|P01	otshshdy	otshshdy	source-symbol stream
f70v1.11	f70v1.11|P01	otal ypsharal	otal | ypsharal	source-symbol stream
f70v1.12	f70v1.12|P02	daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol oteeykey chekeal oteosaiin chekey okeolol chees oteey opotey dal al s otecheo dal	daiin | okey | otodal | cheokeeo | okeodal | shol | olaiin | saiin | sheo | qokeeol | oteeykey | chekeal | oteosaiin | chekey | okeolol | chees | oteey | opotey | dal | al | s | otecheo | dal	source-symbol stream
f70v1.13	f70v1.13|P01	okoly	okoly	source-symbol stream
f70v1.14	f70v1.14|P01	otalaiin	otalaiin	source-symbol stream
f70v1.15	f70v1.15|P03	oteo alols araly	oteo | alols | araly	source-symbol stream
f70v1.16	f70v1.16|P01	oteoeey otal okealar	oteoeey | otal | okealar	source-symbol stream
f70v1.17	f70v1.17|P01	otear araydy	otear | araydy	source-symbol stream
f70v1.2	f70v1.2|P01	otalchy tar am dy	otalchy | tar | am | dy	source-symbol stream
f70v1.3	f70v1.3|P01	opchey sal	opchey | sal	source-symbol stream
f70v1.4	f70v1.4|P02	otokaiman	otokaiman	source-symbol stream
f70v1.5	f70v1.5|P01	okalal	okalal	source-symbol stream
f70v1.6	f70v1.6|P01	otaly	otaly	source-symbol stream
f70v1.7	f70v1.7|P01	oalcheg	oalcheg	source-symbol stream
f70v1.8	f70v1.8|P01	otchodals	otchodals	source-symbol stream
f70v1.9	f70v1.9|P01	okolshy	okolshy	source-symbol stream
f70v2.1	f70v2.1|P02	okcheo dar otey ykeey tchy otsheo oteotey shey sheckh opcheol dair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly ckho aiin cholkal chotear oteody cholaiin oteeeo al ol sheeor okey chol dy otees cho r ol ar otoaiin oteeody sos todaiin chokain otalal otcham	okcheo | dar | otey | ykeey | tchy | otsheo | oteotey | shey | sheckh | opcheol | dair | dateey | sal | ody | choteey | choeteedy | oteoteotsho | yteos | alain | sheodaly | ckho | aiin | cholkal | chotear | oteody | cholaiin | oteeeo | al | ol | sheeor | okey | chol | dy | otees | cho | r | ol | ar | otoaiin | oteeody | sos | todaiin | chokain | otalal | otcham	source-symbol stream
f70v2.10	f70v2.10|P01	otald	otald	source-symbol stream
f70v2.11	f70v2.11|P01	otaldar	otaldar	source-symbol stream
f70v2.12	f70v2.12|P01	okody	okody	source-symbol stream
f70v2.13	f70v2.13|P01	opysam	opysam	source-symbol stream
f70v2.14	f70v2.14|P02	chckhhy	chckhhy	source-symbol stream
f70v2.15	f70v2.15|P01	otaly	otaly	source-symbol stream
f70v2.16	f70v2.16|P02	otal rar	otal | rar	source-symbol stream
f70v2.17	f70v2.17|P01	otaldy	otaldy	source-symbol stream
f70v2.18	f70v2.18|P01	okeoly	okeoly	source-symbol stream
f70v2.19	f70v2.19|P01	okydy	okydy	source-symbol stream
f70v2.2	f70v2.2|P01	otalalg	otalalg	source-symbol stream
f70v2.20	f70v2.20|P02	okees	okees	source-symbol stream
f70v2.21	f70v2.21|P02	daimdy otar am ar al otard chedaiin otchy dair shchey daiin chalaly oteody chotol chedy oteatey otcheor ar alody daiir oteedar otchy tchy dal al cheoltey oteedy sheeteey s hs keeol ykeeos shey okear ar ar alos	daimdy | otar | am | ar | al | otard | chedaiin | otchy | dair | shchey | daiin | chalaly | oteody | chotol | chedy | oteatey | otcheor | ar | alody | daiir | oteedar | otchy | tchy | dal | al | cheoltey | oteedy | sheeteey | s | hs | keeol | ykeeos | shey | okear | ar | ar | alos	source-symbol stream
f70v2.22	f70v2.22|P02	sar am	sar | am	source-symbol stream
f70v2.23	f70v2.23|P02	otaral	otaral	source-symbol stream
f70v2.24	f70v2.24|P01	otalar	otalar	source-symbol stream
f70v2.25	f70v2.25|P01	otalam	otalam	source-symbol stream
f70v2.26	f70v2.26|P01	dolaram	dolaram	source-symbol stream
f70v2.27	f70v2.27|P01	okaram	okaram	source-symbol stream
f70v2.28	f70v2.28|P01	oteosal	oteosal	source-symbol stream
f70v2.29	f70v2.29|P01	salols	salols	source-symbol stream
f70v2.3	f70v2.3|P01	ykary	ykary	source-symbol stream
f70v2.30	f70v2.30|P01	okaldal	okaldal	source-symbol stream
f70v2.31	f70v2.31|P01	ykolaiin	ykolaiin	source-symbol stream
f70v2.32	f70v2.32|P01	otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim	otal | daly | oteoal | dal | aildy | otaiin | ar | oteey | shal | o | qoteeal | ar | al | otaiin | al | teodaiin | oteeo | cthey | oteeos | oteos | aiin | daim	source-symbol stream
f70v2.33	f70v2.33|P01	otolal	otolal	source-symbol stream
f70v2.4	f70v2.4|P02	otar	otar	source-symbol stream
f70v2.5	f70v2.5|P01	oty	oty	source-symbol stream
f70v2.6	f70v2.6|P01	oky ody	oky | ody	source-symbol stream
f70v2.7	f70v2.7|P02	oty or	oty | or	source-symbol stream
f70v2.8	f70v2.8|P02	okaly	okaly	source-symbol stream
f70v2.9	f70v2.9|P01	otody	otody	source-symbol stream
f71r.1	f71r.1|P02	olkeeody okody okchedy oky eey okeodar okeoky oteody oto otol oteey ar ykooar aiin aekeeey okeokeokeody okeodar chy s aiin otokeoar or ar al otol al shckhey oteeeodar oteody otol aiin shoekey sal al ald cheeokseo qorky choly	olkeeody | okody | okchedy | oky | eey | okeodar | okeoky | oteody | oto | otol | oteey | ar | ykooar | aiin | aekeeey | okeokeokeody | okeodar | chy | s | aiin | otokeoar | or | ar | al | otol | al | shckhey | oteeeodar | oteody | otol | aiin | shoekey | sal | al | ald | cheeokseo | qorky | choly	source-symbol stream
f71r.10	f71r.10|P03	oteokey sary	oteokey | sary	source-symbol stream
f71r.11	f71r.11|P01	otalaly	otalaly	source-symbol stream
f71r.12	f71r.12|P02	oteody oteos ockhey oteesaey lsheotey okalody shs shey oteey otechar chekal okody eeedy oteodal okol lkchol daiin okeeees ykees al okchy otey oteoshaly o	oteody | oteos | ockhey | oteesaey | lsheotey | okalody | shs | shey | oteey | otechar | chekal | okody | eeedy | oteodal | okol | lkchol | daiin | okeeees | ykees | al | okchy | otey | oteoshaly | o	source-symbol stream
f71r.13	f71r.13|P01	otolchdy	otolchdy	source-symbol stream
f71r.14	f71r.14|P01	otoloaram	otoloaram	source-symbol stream
f71r.15	f71r.15|P01	oteeol	oteeol	source-symbol stream
f71r.16	f71r.16|P01	otolchd	otolchd	source-symbol stream
f71r.17	f71r.17|P01	otaldar	otaldar	source-symbol stream
f71r.18	f71r.18|P02	oteeol otal chs char cheky chetshy okeeody oteey chekeen okeol	oteeol | otal | chs | char | cheky | chetshy | okeeody | oteey | chekeen | okeol	source-symbol stream
f71r.2	f71r.2|P01	oteos arar	oteos | arar	source-symbol stream
f71r.3	f71r.3|P01	okldam	okldam	source-symbol stream
f71r.4	f71r.4|P01	oteoaldy	oteoaldy	source-symbol stream
f71r.5	f71r.5|P01	oteolar	oteolar	source-symbol stream
f71r.6	f71r.6|P01	okeoaly	okeoaly	source-symbol stream
f71r.7	f71r.7|P01	otaleky	otaleky	source-symbol stream
f71r.8	f71r.8|P01	otalsar	otalsar	source-symbol stream
f71r.9	f71r.9|P01	cheary	cheary	source-symbol stream
f71v.1	f71v.1|P01	osheo parar oteeodaiin she ateey daiin oteokeey dal al oteey teey dy otchy keey sheeo ochey chey otcheodal sheealody cheol otar okam oteodar chpchy ar al aiin oteoshar okeodaly oteey teeey oteey keor or arol cheols okaikaly	osheo | parar | oteeodaiin | she | ateey | daiin | oteokeey | dal | al | oteey | teey | dy | otchy | keey | sheeo | ochey | chey | otcheodal | sheealody | cheol | otar | okam | oteodar | chpchy | ar | al | aiin | oteoshar | okeodaly | oteey | teeey | oteey | keor | or | arol | cheols | okaikaly	source-symbol stream
f71v.10	f71v.10|P01	opalar am dan	opalar | am | dan	source-symbol stream
f71v.11	f71v.11|P01	opalor ar	opalor | ar	source-symbol stream
f71v.12	f71v.12|P01	chal oteeos al sheky okalar ar okeo dar oty oto kaiin chey tal otchr chtos cheor shepchol otor sheo shopcho ar aly okeo cheey otal al shldy otaly okol sheeor	chal | oteeos | al | sheky | okalar | ar | okeo | dar | oty | oto | kaiin | chey | tal | otchr | chtos | cheor | shepchol | otor | sheo | shopcho | ar | aly | okeo | cheey | otal | al | shldy | otaly | okol | sheeor	source-symbol stream
f71v.13	f71v.13|P02	ofacfom	ofacfom	source-symbol stream
f71v.14	f71v.14|P01	otalody	otalody	source-symbol stream
f71v.15	f71v.15|P01	otalaiin	otalaiin	source-symbol stream
f71v.16	f71v.16|P02	otar shor	otar | shor	source-symbol stream
f71v.17	f71v.17|P01	sholshdy	sholshdy	source-symbol stream
f71v.18	f71v.18|P01	okeey okeosar otaiin chkeeal okal cheekaiin okaiin okchor dar oteey kal	okeey | okeosar | otaiin | chkeeal | okal | cheekaiin | okaiin | okchor | dar | oteey | kal	source-symbol stream
f71v.2	f71v.2|P01	char arom	char | arom	source-symbol stream
f71v.3	f71v.3|P01	chfaly	chfaly	source-symbol stream
f71v.4	f71v.4|P01	okolar	okolar	source-symbol stream
f71v.5	f71v.5|P01	otchody	otchody	source-symbol stream
f71v.6	f71v.6|P02	olcphy	olcphy	source-symbol stream
f71v.7	f71v.7|P01	otaiin	otaiin	source-symbol stream
f71v.8	f71v.8|P01	okaraiin	okaraiin	source-symbol stream
f71v.9	f71v.9|P03	otar araly	otar | araly	source-symbol stream
f72r1.1	f72r1.1|P02	oteeo ckhey cholo cheol olchear al oteey chedal oteedy okeodaly cheol chokeol cheolky okaiis okeedy sheoltey cheor aiin ydal okochey sho okalshey shol chalaiin chekeol kol otos ar aiin otar otam chotam sal okeo dar ar adal dar okeeas aiin oteey okoiin	oteeo | ckhey | cholo | cheol | olchear | al | oteey | chedal | oteedy | okeodaly | cheol | chokeol | cheolky | okaiis | okeedy | sheoltey | cheor | aiin | ydal | okochey | sho | okalshey | shol | chalaiin | chekeol | kol | otos | ar | aiin | otar | otam | chotam | sal | okeo | dar | ar | adal | dar | okeeas | aiin | oteey | okoiin	source-symbol stream
f72r1.10	f72r1.10|P02	otalef as ainam	otalef | as | ainam	source-symbol stream
f72r1.11	f72r1.11|P02	ochol charam	ochol | charam	source-symbol stream
f72r1.12	f72r1.12|P02	oteodar ytey otey shetey chokshor okalal otaiin sheol aiin otaiin chetey cheolor oteoteeody otor chokaiin okaiin al alo cheedy oteorar cheky chokal otas al oqokar	oteodar | ytey | otey | shetey | chokshor | okalal | otaiin | sheol | aiin | otaiin | chetey | cheolor | oteoteeody | otor | chokaiin | okaiin | al | alo | cheedy | oteorar | cheky | chokal | otas | al | oqokar	source-symbol stream
f72r1.13	f72r1.13|P01	ofaralar	ofaralar	source-symbol stream
f72r1.14	f72r1.14|P01	otchoshy	otchoshy	source-symbol stream
f72r1.15	f72r1.15|P01	otchdal	otchdal	source-symbol stream
f72r1.16	f72r1.16|P01	okeey ary	okeey | ary	source-symbol stream
f72r1.17	f72r1.17|P01	otainy	otainy	source-symbol stream
f72r1.18	f72r1.18|P02	oteeols yroly okees al aiin okeor chol o oteos aiin chal otaiin otchor chckhy	oteeols | yroly | okees | al | aiin | okeor | chol | o | oteos | aiin | chal | otaiin | otchor | chckhy	source-symbol stream
f72r1.2	f72r1.2|P02	oshodody	oshodody	source-symbol stream
f72r1.3	f72r1.3|P01	chdaiirdainy	chdaiirdainy	source-symbol stream
f72r1.4	f72r1.4|P01	oaiin ar ary	oaiin | ar | ary	source-symbol stream
f72r1.5	f72r1.5|P01	okalam	okalam	source-symbol stream
f72r1.6	f72r1.6|P01	ytalshdy	ytalshdy	source-symbol stream
f72r1.7	f72r1.7|P02	char alf	char | alf	source-symbol stream
f72r1.8	f72r1.8|P01	otaraldy	otaraldy	source-symbol stream
f72r1.9	f72r1.9|P01	otaiin otain	otaiin | otain	source-symbol stream
f72r2.1	f72r2.1|P03	opchdamy	opchdamy	source-symbol stream
f72r2.10	f72r2.10|P01	okaly	okaly	source-symbol stream
f72r2.11	f72r2.11|P01	okal	okal	source-symbol stream
f72r2.12	f72r2.12|P01	okeey ary	okeey | ary	source-symbol stream
f72r2.13	f72r2.13|P01	oteeary	oteeary	source-symbol stream
f72r2.14	f72r2.14|P03	otairdy	otairdy	source-symbol stream
f72r2.15	f72r2.15|P01	okaircham	okaircham	source-symbol stream
f72r2.16	f72r2.16|P01	okeal	okeal	source-symbol stream
f72r2.17	f72r2.17|P02	otarar	otarar	source-symbol stream
f72r2.18	f72r2.18|P01	okaly	okaly	source-symbol stream
f72r2.19	f72r2.19|P01	orary	orary	source-symbol stream
f72r2.2	f72r2.2|P01	oklairdy	oklairdy	source-symbol stream
f72r2.20	f72r2.20|P01	okyd	okyd	source-symbol stream
f72r2.21	f72r2.21|P01	otolam	otolam	source-symbol stream
f72r2.22	f72r2.22|P02	oteey tey teodal chokaly ol cheol yaiin oteodaiin shokal otey otaiin otal y dal okaly dalchdy cseteeey okal shey qoteeody sheycthy chotal chees otoees aiin	oteey | tey | teodal | chokaly | ol | cheol | yaiin | oteodaiin | shokal | otey | otaiin | otal | y | dal | okaly | dalchdy | cseteeey | okal | shey | qoteeody | sheycthy | chotal | chees | otoees | aiin	source-symbol stream
f72r2.23	f72r2.23|P01	otal	otal	source-symbol stream
f72r2.24	f72r2.24|P02	salal	salal	source-symbol stream
f72r2.25	f72r2.25|P01	okam	okam	source-symbol stream
f72r2.26	f72r2.26|P01	otalshy	otalshy	source-symbol stream
f72r2.27	f72r2.27|P01	okaldy	okaldy	source-symbol stream
f72r2.28	f72r2.28|P01	chosar	chosar	source-symbol stream
f72r2.29	f72r2.29|P01	otam	otam	source-symbol stream
f72r2.3	f72r2.3|P01	okaram	okaram	source-symbol stream
f72r2.30	f72r2.30|P01	ainaly	ainaly	source-symbol stream
f72r2.31	f72r2.31|P02	okar cham	okar | cham	source-symbol stream
f72r2.32	f72r2.32|P02	otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy	otoar | air | aloy | okaiin | otees | chs | chchs | ar | yly | kaly | dar | otchey | okaiin | ola | in | dy	source-symbol stream
f72r2.4	f72r2.4|P01	okairy	okairy	source-symbol stream
f72r2.5	f72r2.5|P02	okeolar	okeolar	source-symbol stream
f72r2.6	f72r2.6|P02	oteos aiin okeo daiin okeey cheokeodal cheol okeol olcthhy oteeykeey tey okalaiin okalchal chey al okeey daiin otar al chtaiin otseey qooeel ckhal chekaiin otaiin chy d r aiin al y sho chekaiin otedo qokeodal saiin otais otees	oteos | aiin | okeo | daiin | okeey | cheokeodal | cheol | okeol | olcthhy | oteeykeey | tey | okalaiin | okalchal | chey | al | okeey | daiin | otar | al | chtaiin | otseey | qooeel | ckhal | chekaiin | otaiin | chy | d | r | aiin | al | y | sho | chekaiin | otedo | qokeodal | saiin | otais | otees	source-symbol stream
f72r2.7	f72r2.7|P01	otaraldy	otaraldy	source-symbol stream
f72r2.8	f72r2.8|P01	okalar	okalar	source-symbol stream
f72r2.9	f72r2.9|P01	okal	okal	source-symbol stream
f72r3.1	f72r3.1|P02	okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	okeey | cheky | oteo | ykeey | chedaiin | okeeol | cheeor | chocthar | ar | oteody | oteedy | okeolaiin | oteey | okarar | dy | sheol | al | alaiiin | okeos | olaiin | okos | okeoar | otes | sar | aiin | chekaithhy | chokees | oteedy | chekar | okar | ch | ches | os | oiin | okeeey | cheey | ches | oteody | cheal | dy | shocthy | choteey | ereoly | oheol | sheey | chorain	source-symbol stream
f72r3.10	f72r3.10|P01	oeeodaiin	oeeodaiin	source-symbol stream
f72r3.11	f72r3.11|P01	ofsholdy	ofsholdy	source-symbol stream
f72r3.12	f72r3.12|P01	opoeey okaiin	opoeey | okaiin	source-symbol stream
f72r3.13	f72r3.13|P02	ykalairol	ykalairol	source-symbol stream
f72r3.14	f72r3.14|P02	otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	otochedy | otal | okoey | sheedy | oteodar | ykeolal | ya | r | oteos | cheolaiin | ykeeoly | otaiin | shear | oiin | or | o | oa | sheokeor | oteody | oekes | otees | oeteos | dotsey | seor | oteol | shol | cheem | okeody | sheol | shey | sheysy | sho | teey | cheor | yoeteey | okeeoy | chy | okeeo | ykoly	source-symbol stream
f72r3.15	f72r3.15|P01	oralkam	oralkam	source-symbol stream
f72r3.16	f72r3.16|P01	ytairal	ytairal	source-symbol stream
f72r3.17	f72r3.17|P03	oeeesaiin	oeeesaiin	source-symbol stream
f72r3.18	f72r3.18|P01	ory	ory	source-symbol stream
f72r3.19	f72r3.19|P01	ochey fydy	ochey | fydy	source-symbol stream
f72r3.2	f72r3.2|P01	olkalaiin	olkalaiin	source-symbol stream
f72r3.20	f72r3.20|P02	ofais o seesaly	ofais | o | seesaly	source-symbol stream
f72r3.21	f72r3.21|P01	ykaraiin airal	ykaraiin | airal	source-symbol stream
f72r3.22	f72r3.22|P01	okalar	okalar	source-symbol stream
f72r3.23	f72r3.23|P01	orara	orara	source-symbol stream
f72r3.24	f72r3.24|P02	oeaiin olaikhy	oeaiin | olaikhy	source-symbol stream
f72r3.25	f72r3.25|P01	olfsheoral	olfsheoral	source-symbol stream
f72r3.26	f72r3.26|P02	oteey arary eeer chem shses opcholalaiin oteeor am sheal otaipchy oteees ar am olaiin otedas olol choty oteol sheshdy chedy chedy dy shes eedy sheol chy ckhol	oteey | arary | eeer | chem | shses | opcholalaiin | oteeor | am | sheal | otaipchy | oteees | ar | am | olaiin | otedas | olol | choty | oteol | sheshdy | chedy | chedy | dy | shes | eedy | sheol | chy | ckhol	source-symbol stream
f72r3.27	f72r3.27|P01	opalal	opalal	source-symbol stream
f72r3.28	f72r3.28|P01	yfary	yfary	source-symbol stream
f72r3.29	f72r3.29|P01	oraiiral	oraiiral	source-symbol stream
f72r3.3	f72r3.3|P01	olalsy	olalsy	source-symbol stream
f72r3.30	f72r3.30|P02	ytoar shor	ytoar | shor	source-symbol stream
f72r3.31	f72r3.31|P01	octho	octho	source-symbol stream
f72r3.32	f72r3.32|P02	oral	oral	source-symbol stream
f72r3.33	f72r3.33|P01	oletal	oletal	source-symbol stream
f72r3.34	f72r3.34|P01	okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly	okeos | aiin | olaiin | oraiin | octheolarl | okeeody | oteos | aiin | koly	source-symbol stream
f72r3.4	f72r3.4|P01	oraiinam	oraiinam	source-symbol stream
f72r3.5	f72r3.5|P01	osarsheeeo	osarsheeeo	source-symbol stream
f72r3.6	f72r3.6|P02	otosaiin	otosaiin	source-symbol stream
f72r3.7	f72r3.7|P03	opoiiinoin alches	opoiiinoin | alches	source-symbol stream
f72r3.8	f72r3.8|P01	ypaiin alaly	ypaiin | alaly	source-symbol stream
f72r3.9	f72r3.9|P01	oteey daiin	oteey | daiin	source-symbol stream
