locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f72r2.20	f72r2	Z		f72r2.20|P01	okyd	OUT_OF_SCOPE_NONPROSE :: okyd	OUT_OF_SCOPE_NONPROSE :: okyd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.21	f72r2	Z		f72r2.21|P01	otolam	OUT_OF_SCOPE_NONPROSE :: otolam	OUT_OF_SCOPE_NONPROSE :: otolam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.22	f72r2	Z		f72r2.22|P01|f72r2.22|P02|f72r2.22|P03	oteey tey teodal chokaly ol cheol yaiin oteodaiin shokal otey otaiin otal y dal okaly dalchdy cseteeey okal shey qoteeody sheycthy chotal chees otoees aiin	OUT_OF_SCOPE_NONPROSE :: oteey tey teodal chokaly ol cheol yaiin oteodaiin shokal otey otaiin otal y dal okaly dalchdy cseteeey okal shey qoteeody sheycthy chotal chees otoees aiin	OUT_OF_SCOPE_NONPROSE :: oteey tey teodal chokaly ol cheol yaiin oteodaiin shokal otey otaiin otal y dal okaly dalchdy cseteeey okal shey qoteeody sheycthy chotal chees otoees aiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.23	f72r2	Z		f72r2.23|P01	otal	OUT_OF_SCOPE_NONPROSE :: otal	OUT_OF_SCOPE_NONPROSE :: otal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.24	f72r2	Z		f72r2.24|P01|f72r2.24|P02	salal	OUT_OF_SCOPE_NONPROSE :: salal	OUT_OF_SCOPE_NONPROSE :: salal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.25	f72r2	Z		f72r2.25|P01	okam	OUT_OF_SCOPE_NONPROSE :: okam	OUT_OF_SCOPE_NONPROSE :: okam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.26	f72r2	Z		f72r2.26|P01	otalshy	OUT_OF_SCOPE_NONPROSE :: otalshy	OUT_OF_SCOPE_NONPROSE :: otalshy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.27	f72r2	Z		f72r2.27|P01	okaldy	OUT_OF_SCOPE_NONPROSE :: okaldy	OUT_OF_SCOPE_NONPROSE :: okaldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.28	f72r2	Z		f72r2.28|P01|f72r2.28|P02	chosar	OUT_OF_SCOPE_NONPROSE :: chosar	OUT_OF_SCOPE_NONPROSE :: chosar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.29	f72r2	Z		f72r2.29|P01	otam	OUT_OF_SCOPE_NONPROSE :: otam	OUT_OF_SCOPE_NONPROSE :: otam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.3	f72r2	Z		f72r2.3|P01|f72r2.3|P02	okaram	OUT_OF_SCOPE_NONPROSE :: okaram	OUT_OF_SCOPE_NONPROSE :: okaram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.30	f72r2	Z		f72r2.30|P01	ainaly	OUT_OF_SCOPE_NONPROSE :: ainaly	OUT_OF_SCOPE_NONPROSE :: ainaly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.31	f72r2	Z		f72r2.31|P01|f72r2.31|P02	okar cham	OUT_OF_SCOPE_NONPROSE :: okar cham	OUT_OF_SCOPE_NONPROSE :: okar cham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.32	f72r2	Z		f72r2.32|P01|f72r2.32|P02|f72r2.32|P03	otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy	OUT_OF_SCOPE_NONPROSE :: otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy	OUT_OF_SCOPE_NONPROSE :: otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.4	f72r2	Z		f72r2.4|P01	okairy	OUT_OF_SCOPE_NONPROSE :: okairy	OUT_OF_SCOPE_NONPROSE :: okairy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.5	f72r2	Z		f72r2.5|P01|f72r2.5|P02	okeolar	OUT_OF_SCOPE_NONPROSE :: okeolar	OUT_OF_SCOPE_NONPROSE :: okeolar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.6	f72r2	Z		f72r2.6|P01|f72r2.6|P02|f72r2.6|P03	oteos aiin okeo daiin okeey cheokeodal cheol okeol olcthhy oteeykeey tey okalaiin okalchal chey al okeey daiin otar al chtaiin otseey qooeel ckhal chekaiin otaiin chy d r aiin al y sho chekaiin otedo qokeodal saiin otais otees	OUT_OF_SCOPE_NONPROSE :: oteos aiin okeo daiin okeey cheokeodal cheol okeol olcthhy oteeykeey tey okalaiin okalchal chey al okeey daiin otar al chtaiin otseey qooeel ckhal chekaiin otaiin chy d r aiin al y sho chekaiin otedo qokeodal saiin otais otees	OUT_OF_SCOPE_NONPROSE :: oteos aiin okeo daiin okeey cheokeodal cheol okeol olcthhy oteeykeey tey okalaiin okalchal chey al okeey daiin otar al chtaiin otseey qooeel ckhal chekaiin otaiin chy d r aiin al y sho chekaiin otedo qokeodal saiin otais otees	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.7	f72r2	Z		f72r2.7|P01	otaraldy	OUT_OF_SCOPE_NONPROSE :: otaraldy	OUT_OF_SCOPE_NONPROSE :: otaraldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.8	f72r2	Z		f72r2.8|P01	okalar	OUT_OF_SCOPE_NONPROSE :: okalar	OUT_OF_SCOPE_NONPROSE :: okalar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r2.9	f72r2	Z		f72r2.9|P01	okal	OUT_OF_SCOPE_NONPROSE :: okal	OUT_OF_SCOPE_NONPROSE :: okal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.1	f72r3	Z		f72r3.1|P01|f72r3.1|P02|f72r3.1|P03	okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	OUT_OF_SCOPE_NONPROSE :: okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	OUT_OF_SCOPE_NONPROSE :: okeey cheky oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar dy sheol al alaiiin okeos olaiin okos okeoar otes sar aiin chekaithhy chokees oteedy chekar okar ch ches os oiin okeeey cheey ches oteody cheal dy shocthy choteey ereoly oheol sheey chorain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.10	f72r3	Z		f72r3.10|P01|f72r3.10|P02	oeeodaiin	OUT_OF_SCOPE_NONPROSE :: oeeodaiin	OUT_OF_SCOPE_NONPROSE :: oeeodaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.11	f72r3	Z		f72r3.11|P01	ofsholdy	OUT_OF_SCOPE_NONPROSE :: ofsholdy	OUT_OF_SCOPE_NONPROSE :: ofsholdy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.12	f72r3	Z		f72r3.12|P01	opoeey okaiin	OUT_OF_SCOPE_NONPROSE :: opoeey okaiin	OUT_OF_SCOPE_NONPROSE :: opoeey okaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.13	f72r3	Z		f72r3.13|P01|f72r3.13|P02	ykalairol	OUT_OF_SCOPE_NONPROSE :: ykalairol	OUT_OF_SCOPE_NONPROSE :: ykalairol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.14	f72r3	Z		f72r3.14|P01|f72r3.14|P02|f72r3.14|P03	otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	OUT_OF_SCOPE_NONPROSE :: otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	OUT_OF_SCOPE_NONPROSE :: otochedy otal okoey sheedy oteodar ykeolal ya r oteos cheolaiin ykeeoly otaiin shear oiin or o oa sheokeor oteody oekes otees oeteos dotsey seor oteol shol cheem okeody sheol shey sheysy sho teey cheor yoeteey okeeoy chy okeeo ykoly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.15	f72r3	Z		f72r3.15|P01|f72r3.15|P02|f72r3.15|P03	oralkam	OUT_OF_SCOPE_NONPROSE :: oralkam	OUT_OF_SCOPE_NONPROSE :: oralkam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.16	f72r3	Z		f72r3.16|P01	ytairal	OUT_OF_SCOPE_NONPROSE :: ytairal	OUT_OF_SCOPE_NONPROSE :: ytairal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.17	f72r3	Z		f72r3.17|P01|f72r3.17|P02|f72r3.17|P03	oeeesaiin	OUT_OF_SCOPE_NONPROSE :: oeeesaiin	OUT_OF_SCOPE_NONPROSE :: oeeesaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.18	f72r3	Z		f72r3.18|P01	ory	OUT_OF_SCOPE_NONPROSE :: ory	OUT_OF_SCOPE_NONPROSE :: ory	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.19	f72r3	Z		f72r3.19|P01|f72r3.19|P02	ochey fydy	OUT_OF_SCOPE_NONPROSE :: ochey fydy	OUT_OF_SCOPE_NONPROSE :: ochey fydy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.2	f72r3	Z		f72r3.2|P01	olkalaiin	OUT_OF_SCOPE_NONPROSE :: olkalaiin	OUT_OF_SCOPE_NONPROSE :: olkalaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.20	f72r3	Z		f72r3.20|P01|f72r3.20|P02	ofais o seesaly	OUT_OF_SCOPE_NONPROSE :: ofais o seesaly	OUT_OF_SCOPE_NONPROSE :: ofais o seesaly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.21	f72r3	Z		f72r3.21|P01|f72r3.21|P02	ykaraiin airal	OUT_OF_SCOPE_NONPROSE :: ykaraiin airal	OUT_OF_SCOPE_NONPROSE :: ykaraiin airal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.22	f72r3	Z		f72r3.22|P01	okalar	OUT_OF_SCOPE_NONPROSE :: okalar	OUT_OF_SCOPE_NONPROSE :: okalar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.23	f72r3	Z		f72r3.23|P01|f72r3.23|P02	orara	OUT_OF_SCOPE_NONPROSE :: orara	OUT_OF_SCOPE_NONPROSE :: orara	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.24	f72r3	Z		f72r3.24|P01|f72r3.24|P02	oeaiin olaikhy	OUT_OF_SCOPE_NONPROSE :: oeaiin olaikhy	OUT_OF_SCOPE_NONPROSE :: oeaiin olaikhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.25	f72r3	Z		f72r3.25|P01	olfsheoral	OUT_OF_SCOPE_NONPROSE :: olfsheoral	OUT_OF_SCOPE_NONPROSE :: olfsheoral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.26	f72r3	Z		f72r3.26|P01|f72r3.26|P02|f72r3.26|P03	oteey arary eeer chem shses opcholalaiin oteeor am sheal otaipchy oteees ar am olaiin otedas olol choty oteol sheshdy chedy chedy dy shes eedy sheol chy ckhol	OUT_OF_SCOPE_NONPROSE :: oteey arary eeer chem shses opcholalaiin oteeor am sheal otaipchy oteees ar am olaiin otedas olol choty oteol sheshdy chedy chedy dy shes eedy sheol chy ckhol	OUT_OF_SCOPE_NONPROSE :: oteey arary eeer chem shses opcholalaiin oteeor am sheal otaipchy oteees ar am olaiin otedas olol choty oteol sheshdy chedy chedy dy shes eedy sheol chy ckhol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.27	f72r3	Z		f72r3.27|P01	opalal	OUT_OF_SCOPE_NONPROSE :: opalal	OUT_OF_SCOPE_NONPROSE :: opalal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.28	f72r3	Z		f72r3.28|P01	yfary	OUT_OF_SCOPE_NONPROSE :: yfary	OUT_OF_SCOPE_NONPROSE :: yfary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.29	f72r3	Z		f72r3.29|P01|f72r3.29|P02|f72r3.29|P03	oraiiral	OUT_OF_SCOPE_NONPROSE :: oraiiral	OUT_OF_SCOPE_NONPROSE :: oraiiral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.3	f72r3	Z		f72r3.3|P01	olalsy	OUT_OF_SCOPE_NONPROSE :: olalsy	OUT_OF_SCOPE_NONPROSE :: olalsy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.30	f72r3	Z		f72r3.30|P01|f72r3.30|P02	ytoar shor	OUT_OF_SCOPE_NONPROSE :: ytoar shor	OUT_OF_SCOPE_NONPROSE :: ytoar shor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.31	f72r3	Z		f72r3.31|P01	octho	OUT_OF_SCOPE_NONPROSE :: octho	OUT_OF_SCOPE_NONPROSE :: octho	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.32	f72r3	Z		f72r3.32|P01|f72r3.32|P02|f72r3.32|P03	oral	OUT_OF_SCOPE_NONPROSE :: oral	OUT_OF_SCOPE_NONPROSE :: oral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.33	f72r3	Z		f72r3.33|P01	oletal	OUT_OF_SCOPE_NONPROSE :: oletal	OUT_OF_SCOPE_NONPROSE :: oletal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.34	f72r3	Z		f72r3.34|P01|f72r3.34|P02|f72r3.34|P03	okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly	OUT_OF_SCOPE_NONPROSE :: okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly	OUT_OF_SCOPE_NONPROSE :: okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.4	f72r3	Z		f72r3.4|P01|f72r3.4|P02	oraiinam	OUT_OF_SCOPE_NONPROSE :: oraiinam	OUT_OF_SCOPE_NONPROSE :: oraiinam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.5	f72r3	Z		f72r3.5|P01|f72r3.5|P02	osarsheeeo	OUT_OF_SCOPE_NONPROSE :: osarsheeeo	OUT_OF_SCOPE_NONPROSE :: osarsheeeo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.6	f72r3	Z		f72r3.6|P01|f72r3.6|P02	otosaiin	OUT_OF_SCOPE_NONPROSE :: otosaiin	OUT_OF_SCOPE_NONPROSE :: otosaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.7	f72r3	Z		f72r3.7|P01|f72r3.7|P02|f72r3.7|P03	opoiiinoin alches	OUT_OF_SCOPE_NONPROSE :: opoiiinoin alches	OUT_OF_SCOPE_NONPROSE :: opoiiinoin alches	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.8	f72r3	Z		f72r3.8|P01|f72r3.8|P02	ypaiin alaly	OUT_OF_SCOPE_NONPROSE :: ypaiin alaly	OUT_OF_SCOPE_NONPROSE :: ypaiin alaly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72r3.9	f72r3	Z		f72r3.9|P01|f72r3.9|P02|f72r3.9|P03	oteey daiin	OUT_OF_SCOPE_NONPROSE :: oteey daiin	OUT_OF_SCOPE_NONPROSE :: oteey daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.1	f72v1	Z		f72v1.1|P01|f72v1.1|P02|f72v1.1|P03	oteos alar otar air chpaly oteody okchesal otear alshey oleealy shtey oteos alal dals alchol ytolaiin ydaiin chotar y tal oto shoty otey okchedaly chdar y s ar otedy otorar shedy opsheytey opairaly choshydy otar cheedy otaraiin cheeky okolar ychey otechety	OUT_OF_SCOPE_NONPROSE :: oteos alar otar air chpaly oteody okchesal otear alshey oleealy shtey oteos alal dals alchol ytolaiin ydaiin chotar y tal oto shoty otey okchedaly chdar y s ar otedy otorar shedy opsheytey opairaly choshydy otar cheedy otaraiin cheeky okolar ychey otechety	OUT_OF_SCOPE_NONPROSE :: oteos alar otar air chpaly oteody okchesal otear alshey oleealy shtey oteos alal dals alchol ytolaiin ydaiin chotar y tal oto shoty otey okchedaly chdar y s ar otedy otorar shedy opsheytey opairaly choshydy otar cheedy otaraiin cheeky okolar ychey otechety	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.10	f72v1	Z		f72v1.10|P01	odal	OUT_OF_SCOPE_NONPROSE :: odal	OUT_OF_SCOPE_NONPROSE :: odal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.11	f72v1	Z		f72v1.11|P01	aiinod	OUT_OF_SCOPE_NONPROSE :: aiinod	OUT_OF_SCOPE_NONPROSE :: aiinod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.12	f72v1	Z		f72v1.12|P01|f72v1.12|P02|f72v1.12|P03	odody	OUT_OF_SCOPE_NONPROSE :: odody	OUT_OF_SCOPE_NONPROSE :: odody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.13	f72v1	Z		f72v1.13|P01	oteod	OUT_OF_SCOPE_NONPROSE :: oteod	OUT_OF_SCOPE_NONPROSE :: oteod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.14	f72v1	Z		f72v1.14|P01|f72v1.14|P02	yteod	OUT_OF_SCOPE_NONPROSE :: yteod	OUT_OF_SCOPE_NONPROSE :: yteod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.15	f72v1	Z		f72v1.15|P01|f72v1.15|P02|f72v1.15|P03	okchedy	OUT_OF_SCOPE_NONPROSE :: okchedy	OUT_OF_SCOPE_NONPROSE :: okchedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.16	f72v1	Z		f72v1.16|P01|f72v1.16|P02|f72v1.16|P03	okal	OUT_OF_SCOPE_NONPROSE :: okal	OUT_OF_SCOPE_NONPROSE :: okal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.17	f72v1	Z		f72v1.17|P01	ytaly	OUT_OF_SCOPE_NONPROSE :: ytaly	OUT_OF_SCOPE_NONPROSE :: ytaly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.18	f72v1	Z		f72v1.18|P01|f72v1.18|P02	ocheos	OUT_OF_SCOPE_NONPROSE :: ocheos	OUT_OF_SCOPE_NONPROSE :: ocheos	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.19	f72v1	Z		f72v1.19|P01	oteofy	OUT_OF_SCOPE_NONPROSE :: oteofy	OUT_OF_SCOPE_NONPROSE :: oteofy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.2	f72v1	Z		f72v1.2|P01	oeeoty	OUT_OF_SCOPE_NONPROSE :: oeeoty	OUT_OF_SCOPE_NONPROSE :: oeeoty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.20	f72v1	Z		f72v1.20|P01	cheoepy	OUT_OF_SCOPE_NONPROSE :: cheoepy	OUT_OF_SCOPE_NONPROSE :: cheoepy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.21	f72v1	Z		f72v1.21|P01|f72v1.21|P02	ykeedy	OUT_OF_SCOPE_NONPROSE :: ykeedy	OUT_OF_SCOPE_NONPROSE :: ykeedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.22	f72v1	Z		f72v1.22|P01|f72v1.22|P02|f72v1.22|P03	otariir otoltopar oteol aiin ofas al otshedy ofalar alshdy chpar aiin okaly okar yaly opcheolfy opar cheoekey otolopaiin shaldy chepchy atey tear	OUT_OF_SCOPE_NONPROSE :: otariir otoltopar oteol aiin ofas al otshedy ofalar alshdy chpar aiin okaly okar yaly opcheolfy opar cheoekey otolopaiin shaldy chepchy atey tear	OUT_OF_SCOPE_NONPROSE :: otariir otoltopar oteol aiin ofas al otshedy ofalar alshdy chpar aiin okaly okar yaly opcheolfy opar cheoekey otolopaiin shaldy chepchy atey tear	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.23	f72v1	Z		f72v1.23|P01	oeeoly	OUT_OF_SCOPE_NONPROSE :: oeeoly	OUT_OF_SCOPE_NONPROSE :: oeeoly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.24	f72v1	Z		f72v1.24|P01|f72v1.24|P02|f72v1.24|P03	okydy	OUT_OF_SCOPE_NONPROSE :: okydy	OUT_OF_SCOPE_NONPROSE :: okydy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.25	f72v1	Z		f72v1.25|P01	okeey	OUT_OF_SCOPE_NONPROSE :: okeey	OUT_OF_SCOPE_NONPROSE :: okeey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.26	f72v1	Z		f72v1.26|P01	oiiny	OUT_OF_SCOPE_NONPROSE :: oiiny	OUT_OF_SCOPE_NONPROSE :: oiiny	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.27	f72v1	Z		f72v1.27|P01	oeey	OUT_OF_SCOPE_NONPROSE :: oeey	OUT_OF_SCOPE_NONPROSE :: oeey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.28	f72v1	Z		f72v1.28|P01|f72v1.28|P02	okedy	OUT_OF_SCOPE_NONPROSE :: okedy	OUT_OF_SCOPE_NONPROSE :: okedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.29	f72v1	Z		f72v1.29|P01|f72v1.29|P02	ypain	OUT_OF_SCOPE_NONPROSE :: ypain	OUT_OF_SCOPE_NONPROSE :: ypain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.3	f72v1	Z		f72v1.3|P01	octhy	OUT_OF_SCOPE_NONPROSE :: octhy	OUT_OF_SCOPE_NONPROSE :: octhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.30	f72v1	Z		f72v1.30|P01	okalair	OUT_OF_SCOPE_NONPROSE :: okalair	OUT_OF_SCOPE_NONPROSE :: okalair	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.31	f72v1	Z		f72v1.31|P01	oeeody	OUT_OF_SCOPE_NONPROSE :: oeeody	OUT_OF_SCOPE_NONPROSE :: oeeody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.32	f72v1	Z		f72v1.32|P01|f72v1.32|P02	okeol	OUT_OF_SCOPE_NONPROSE :: okeol	OUT_OF_SCOPE_NONPROSE :: okeol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.33	f72v1	Z		f72v1.33|P01|f72v1.33|P02|f72v1.33|P03	otalal dalal ykeols oteosaiin yotoam oteey saiin oteeosam	OUT_OF_SCOPE_NONPROSE :: otalal dalal ykeols oteosaiin yotoam oteey saiin oteeosam	OUT_OF_SCOPE_NONPROSE :: otalal dalal ykeols oteosaiin yotoam oteey saiin oteeosam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.4	f72v1	Z		f72v1.4|P01	oteoly	OUT_OF_SCOPE_NONPROSE :: oteoly	OUT_OF_SCOPE_NONPROSE :: oteoly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.5	f72v1	Z		f72v1.5|P01	okeoly	OUT_OF_SCOPE_NONPROSE :: okeoly	OUT_OF_SCOPE_NONPROSE :: okeoly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.6	f72v1	Z		f72v1.6|P01	oeees	OUT_OF_SCOPE_NONPROSE :: oeees	OUT_OF_SCOPE_NONPROSE :: oeees	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.7	f72v1	Z		f72v1.7|P01|f72v1.7|P02	ocfshy	OUT_OF_SCOPE_NONPROSE :: ocfshy	OUT_OF_SCOPE_NONPROSE :: ocfshy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.8	f72v1	Z		f72v1.8|P01	oees	OUT_OF_SCOPE_NONPROSE :: oees	OUT_OF_SCOPE_NONPROSE :: oees	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v1.9	f72v1	Z		f72v1.9|P01	okeeoly	OUT_OF_SCOPE_NONPROSE :: okeeoly	OUT_OF_SCOPE_NONPROSE :: okeeoly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v2.1	f72v2	Z		f72v2.1|P01|f72v2.1|P02|f72v2.1|P03	otoschs oty oteos oty chotey dchy chopchy ot chal ctheolshey tchols choraiin chekacphy oteeos aly okeedy cheockhy ark aly che okedl oke y sheos okeeor cheey okeey teey cheeey okeolol sheeoeky oekeeoraiin olal kair okolsaiin	OUT_OF_SCOPE_NONPROSE :: otoschs oty oteos oty chotey dchy chopchy ot chal ctheolshey tchols choraiin chekacphy oteeos aly okeedy cheockhy ark aly che okedl oke y sheos okeeor cheey okeey teey cheeey okeolol sheeoeky oekeeoraiin olal kair okolsaiin	OUT_OF_SCOPE_NONPROSE :: otoschs oty oteos oty chotey dchy chopchy ot chal ctheolshey tchols choraiin chekacphy oteeos aly okeedy cheockhy ark aly che okedl oke y sheos okeeor cheey okeey teey cheeey okeolol sheeoeky oekeeoraiin olal kair okolsaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f72v2.10	f72v2	Z		f72v2.10|P01|f72v2.10|P02	sheoeky	OUT_OF_SCOPE_NONPROSE :: sheoeky	OUT_OF_SCOPE_NONPROSE :: sheoeky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
