language	page	physical_folio	locus	chunk_index	fragment	length	run_support	run_fraction	units
old_italian	f113v	f113	f113v.27	0	rispuose	8	5	0.8333333333333334	y CE ol CE o
old_italian	f114r	f114	f114r.26	0	rispuose	8	5	0.8333333333333334	y CE o daN
old_italian	f114r	f114	f114r.26	8	rispuose	8	5	0.8333333333333334	air o y
old_italian	f114r	f114	f114r.35	1	rispuose	8	5	0.8333333333333334	air o y
old_italian	f114r	f114	f114r.8	8	rispuose	8	5	0.8333333333333334	o P y
old_italian	f114v	f114	f114v.12	9	rispuose	8	5	0.8333333333333334	dar y o g
old_italian	f114v	f114	f114v.23	7	rispuose	8	5	0.8333333333333334	ot o y dy
old_italian	f114v	f114	f114v.40	1	rispuose	8	5	0.8333333333333334	Ce o y
old_italian	f114v	f114	f114v.41	1	rispuose	8	5	0.8333333333333334	o o y
old_italian	f114v	f114	f114v.6	7	rispuose	8	5	0.8333333333333334	q e p o e p y
old_italian	f115r	f115	f115r.14	0	rispuose	8	5	0.8333333333333334	y CE or CE o
old_italian	f115r	f115	f115r.15	0	rispuose	8	5	0.8333333333333334	y Ce o
old_italian	f115r	f115	f115r.26	0	rispuose	8	5	0.8333333333333334	k Se o ar y
old_italian	f115r	f115	f115r.27	0	rispuose	8	5	0.8333333333333334	y S E o
old_italian	f18r	f18	f18r.1	2	rispuose	8	5	0.8333333333333334	y o ar
old_italian	f18v	f18	f18v.8	2	rispuose	8	5	0.8333333333333334	P o y
old_italian	f23r	f23	f23r.1	0	rispuose	8	5	0.8333333333333334	p y d C d o m
old_italian	f23v	f23	f23v.5	3	rispuose	8	5	0.8333333333333334	o al dar y
old_italian	f28r	f28	f28r.5	5	rispuose	8	5	0.8333333333333334	ok o y
old_italian	f30v	f30	f30v.3	7	rispuose	8	5	0.8333333333333334	C t o y
old_italian	f30v	f30	f30v.8	0	rispuose	8	5	0.8333333333333334	o y Sy
old_italian	f33v	f33	f33v.6	0	rispuose	8	5	0.8333333333333334	y Ce o
old_italian	f52r	f52	f52r.1	1	rispuose	8	5	0.8333333333333334	y P k o
old_italian	f53r	f53	f53r.8	7	rispuose	8	5	0.8333333333333334	yt o y d
old_italian	f53v	f53	f53v.13	0	rispuose	8	5	0.8333333333333334	y K o daN
old_italian	f85r1	f85	f85r1.12	4	rispuose	8	5	0.8333333333333334	o E s e ar y
old_italian	f85r1	f85	f85r1.2	0	rispuose	8	5	0.8333333333333334	y o N
old_italian	f85r1	f85	f85r1.7	8	rispuose	8	5	0.8333333333333334	y p Cdy l d o
old_italian	f88r	f88	f88r.18	0	rispuose	8	5	0.8333333333333334	k o a y
old_italian	f88r	f88	f88r.23	0	rispuose	8	5	0.8333333333333334	o f y s ky dal
old_italian	f88r	f88	f88r.7	0	rispuose	8	5	0.8333333333333334	d or Se o y
old_italian	f88v	f88	f88v.21	0	rispuose	8	5	0.8333333333333334	t o air y
old_italian	f88v	f88	f88v.24	6	rispuose	8	5	0.8333333333333334	d o y
old_italian	f88v	f88	f88v.8	1	rispuose	8	5	0.8333333333333334	Ce o y
old_italian	f89r1	f89	f89r1.19	3	rispuose	8	5	0.8333333333333334	Ce o P y
old_italian	f89r1	f89	f89r1.24	0	rispuose	8	5	0.8333333333333334	yk o F y
old_italian	f89v1	f89	f89v1.19	6	rispuose	8	5	0.8333333333333334	y Ce o
old_italian	f89v1	f89	f89v1.2	0	rispuose	8	5	0.8333333333333334	ot o y
old_italian	f103v	f103	f103v.19	3	inferno	7	5	0.8333333333333334	C al k ar
old_italian	f105v	f105	f105v.2	6	inferno	7	5	0.8333333333333334	C k ar
old_italian	f111v	f111	f111v.32	2	inferno	7	5	0.8333333333333334	C k ar
old_italian	f113r	f113	f113r.46	3	inferno	7	5	0.8333333333333334	C k al k ar
old_italian	f115r	f115	f115r.42	2	inferno	7	5	0.8333333333333334	C k ar
old_italian	f115v	f115	f115v.37	6	inferno	7	5	0.8333333333333334	C k ai dar ar al
old_italian	f116r	f116	f116r.38	4	inferno	7	5	0.8333333333333334	C k ar
old_italian	f108r	f108	f108r.21	8	oquell	6	5	0.8333333333333334	d k e d am
old_italian	f105v	f105	f105v.12	3	quell	5	5	0.8333333333333334	yk e d or
old_italian	f105v	f105	f105v.2	2	quell	5	5	0.8333333333333334	k e Se d
old_italian	f108r	f108	f108r.40	4	quell	5	5	0.8333333333333334	Cey k E e d
old_italian	f108v	f108	f108v.9	7	quell	5	5	0.8333333333333334	Ce d k e l
old_italian	f114r	f114	f114r.2	9	quell	5	5	0.8333333333333334	k E e d
old_italian	f114r	f114	f114r.7	2	quell	5	5	0.8333333333333334	d k C s
old_italian	f114v	f114	f114v.18	0	quell	5	5	0.8333333333333334	d or k Ce ky
old_italian	f115r	f115	f115r.18	3	quell	5	5	0.8333333333333334	k E d or
old_italian	f30r	f30	f30r.5	3	quell	5	5	0.8333333333333334	d k E or
old_italian	f85r2	f85	f85r2.24	2	quell	5	5	0.8333333333333334	ot e d or
old_italian	f116r	f116	f116r.1	0	quan	4	5	0.8333333333333334	k C d p y
old_italian	f81v	f81	f81v.9	0	quan	4	5	0.8333333333333334	y ar ol Cey k aN
