page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f111r	f111	f111r.22	10	S	qok ey	peri	versse	etur	rese	etiunt	rat
f111r	f111	f111r.23	0	S	d Sey	exercitum a	exercitus si	celeriter t	civitates a	quibus a	haeduorum a
f111r	f111	f111r.23	1	S	S E Ky	contur	essent a	legatos rem	navibus t	ternon	auxilium a
f111r	f111	f111r.23	2	S	qok e Sey	pera	versi	et	resa	etiia	tera
f111r	f111	f111r.23	3	S	k E S ody	helvetios contra	haeduorum essent que	gallorum re legatos ret	ari navibus unt	proeliis terere	possent auxilium ius
f111r	f111	f111r.23	4	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.23	5	S	qokedy	xx	c	l	ii	xx	p
f111r	f111	f111r.23	6	S	ok aI	eticum	inum	inius	terius	pertum	quotia
f111r	f111	f111r.23	7	S	Se k al	quo helvetios navibus	iti haeduorum finibus	tra gallorum qui	verari galliam	proeliis nostris	per possent civitates
f111r	f111	f111r.23	8	S	ok e Cedy	etiani	inius	intem	tertem	periius	quotertem
f111r	f111	f111r.23	9	S	qok e Cedy	perani	verius	etem	restem	etiiius	tertem
f111r	f111	f111r.24	0	S	s aI	legiones cum	proeliis um	possent ius	galliae ius	propter tum	omnibus tia
f111r	f111	f111r.24	1	S	C K ey	habebat si	civitates esse	nostrorum etur	legiones se	caesare sunt	castris erat
f111r	f111	f111r.24	2	S	Ce os	arit	ter	rhenum t	ati	nis	ania
f111r	f111	f111r.24	3	S	l C al	habebat navibus	civitates finibus	ari nostrorum qui	qui legiones galliam	caesar caesare nostris	qui castris civitates
f111r	f111	f111r.24	4	S	lk e Cey	siis	eiis	irat	omnant	sitem	eternis
f111r	f111	f111r.24	5	S	ok Ey	etie	int	iniis	teri	pere	quot
f111r	f111	f111r.24	6	S	lk e Cedy	sani	eius	item	omntem	siius	etertem
f111r	f111	f111r.24	7	S	ot e od aI	ventercum	conarium	perius	pereius	pariaritum	interretia
f111r	f111	f111r.24	8	S	C ar	habebat helvetii	civitates tum	nostrorum caesar	legiones castris	caesare exercitum	castris caesarem
f111r	f111	f111r.24	9	S	l ky	t	a	arii	quius	caesar que	quii
f111r	f111	f111r.24	10	S	l C r	habebat nos	civitates tur	ari nostrorum pro	qui legiones bus	caesar caesare de	qui castris i
f111r	f111	f111r.24	11	S	aI ai	cums	umi	iuss	iuse	tumi	tiai
f111r	f111	f111r.25	0	S	s o Se or	legiones civitates quo longius	proeliis legiones iti hostibus	possent legiones tra omnibus	galliae omnibus ver caesar	propter haeduorum legatis	omnibus helvetii per caesari
f111r	f111	f111r.25	1	S	ok Edy	etie	int	inet	tere	pere	quot
f111r	f111	f111r.25	2	S	ot E ey	veni	consse	retur	pere	parunt	inrat
f111r	f111	f111r.25	3	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.25	4	S	qok E os	pert	verter	eret	resati	etinis	a
f111r	f111	f111r.25	5	S	Ce dar	aria	mis	rhenum de	ani	res	aniqua
f111r	f111	f111r.25	6	S	al al	navibus navibus	finibus finibus	quiqui	galliam galliam	nostris nostris	civitates civitates
f111r	f111	f111r.25	7	S	o y	civitates caesar	legiones exercitum	legiones caesaris	omnibus nostrorum	haeduorum omnibus	helvetii exercitum
f111r	f111	f111r.25	8	S	o x ar	civitates x helvetii	legiones stum	legiones l caesar	omnibus l castris	haeduorum t exercitum	helvetii l caesarem
f111r	f111	f111r.25	9	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.25	10	S	o daN	civitates qua	legiones est	legiones non	omnibus rem	haeduorum qui	helvetii et
f111r	f111	f111r.25	11	S	C ody	habebat tra	civitates que	nostrorum ret	legiones unt	caesare ere	castris ius
f111r	f111	f111r.26	0	S	s o aN	legiones civitates tum	proeliis legiones qui	possent legiones cum	galliae omnibus cum	propter haeduorum cum	omnibus helvetii tum
f111r	f111	f111r.26	1	S	Se Ty	quot	itia	trad	vermen	a	pera
f111r	f111	f111r.26	2	S	ot e o daN	ven civitates qua	con legiones est	legiones non	per omnibus rem	pari haeduorum qui	inter helvetii et
f111r	f111	f111r.26	3	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.26	4	S	ot e dar	vena	conmis	de	perani	parires	interqua
f111r	f111	f111r.26	5	S	air yk Ey	ase	ast	itaiis	amisi	eesse	tet
f111r	f111	f111r.26	6	S	Se daI	quot	itihos	tram	verbat	pro	pera
f111r	f111	f111r.26	7	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111r	f111	f111r.26	8	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.26	9	S	qokEdy	c	cc	c	cc	l	ii
f111r	f111	f111r.26	10	S	qot E daN	nonqua	resest	renon	srem	squi	eraet
f111r	f111	f111r.27	0	S	dar	a	mis	de	ani	res	qua
f111r	f111	f111r.27	1	S	Se od	quoter	itiari	traper	vere	ari	perre
f111r	f111	f111r.27	2	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.27	3	S	qok e ody	pertra	verque	eret	resunt	etiiere	terius
f111r	f111	f111r.27	4	S	ot ey	veni	consse	tur	pere	parunt	inrat
f111r	f111	f111r.27	5	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.27	6	S	C l	habebat	civitates	nostrorum ari	legiones qui	caesare caesar	castris qui
f111r	f111	f111r.27	7	S	lk Ey	se	et	iiis	omni	se	et
f111r	f111	f111r.27	8	S	daN	qua	est	non	rem	qui	et
f111r	f111	f111r.27	9	S	Ce dar	aria	mis	rhenum de	ani	res	aniqua
f111r	f111	f111r.27	10	S	Cedy t E daI	ani legatos t	ius proelium hos	temrem	tem caesaris bat	iuspro	tema
f111r	f111	f111r.27	11	S	olk al	s navibus	e finibus	nerqui	ar galliam	s nostris	e civitates
f111r	f111	f111r.28	0	S	qok E ol	per omnibus	ver castris	ere haeduorum	res caesarem	eti exercitus	exercitus
f111r	f111	f111r.28	1	S	Sedy	et	qua	est	num	num	iam
f111r	f111	f111r.28	2	S	qok e od	perter	verari	eper	rese	etiiari	terre
f111r	f111	f111r.28	3	S	Ce ok Ey	arietie	int	rhenum iniis	teri	pere	aniquot
f111r	f111	f111r.28	4	S	Se ok ar	quoeti helvetii	itiintum	train caesar	verter castris	per exercitum	perquo caesarem
f111r	f111	f111r.28	5	S	Se k Ey	quo helvetios e	iti haeduorum t	tra gallorum iis	verarii	proeliis e	per possent t
f111r	f111	f111r.28	6	S	qot E s	non legiones	res proeliis	re possent	s galliae	s propter	era omnibus
f111r	f111	f111r.28	7	S	al daI	navibus t	finibus hos	quim	galliam bat	nostris pro	civitates a
f111r	f111	f111r.28	8	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.28	9	S	qot aI	noncum	resum	ius	sius	stum	eratia
f111r	f111	f111r.28	10	S	al am	navibus tem	finibus ita	quiant	galliam int	nostris tur	civitates rum
f111r	f111	f111r.29	0	S	s al k Edy	legiones navibus helvetios e	proeliis finibus haeduorum t	possent qui gallorum et	galliae galliam arie	propter nostris proeliis e	omnibus civitates possent t
f111r	f111	f111r.29	1	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.29	2	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111r	f111	f111r.29	3	S	r ky	nost	tura	proi	busus	deque	ii
f111r	f111	f111r.29	4	S	Cey	iis	iis	rat	ant	tem	nis
f111r	f111	f111r.29	5	S	ok E o	eti civitates	in legiones	inre legiones	ter omnibus	per haeduorum	quo helvetii
f111r	f111	f111r.29	6	S	C r	habebat nos	civitates tur	nostrorum pro	legiones bus	caesare de	castris i
f111r	f111	f111r.29	7	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.29	8	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f111r	f111	f111r.29	9	S	qokEdy	c	cc	c	cc	l	ii
f111r	f111	f111r.29	10	S	qokedy	xx	c	l	ii	xx	p
f111r	f111	f111r.29	11	S	qot Edy	none	rest	et	se	se	erat
f111r	f111	f111r.29	12	S	q od	inter	sari	iper	de	dari	etire
f111r	f111	f111r.30	0	S	qo K edy	cersi	minet	tereres	parsi	insent	paret
f111r	f111	f111r.30	1	S	qok E Cy	perere	vercum	ereque	restus	etites	ant
f111r	f111	f111r.30	2	S	qot Cey	noniis	resiis	rat	sant	stem	eranis
f111r	f111	f111r.30	3	S	C t ar	habebat legatos helvetii	civitates proelium tum	nostrorum caesar	legiones caesaris castris	caesare exercitum	castris caesarem
f111r	f111	f111r.30	4	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f111r	f111	f111r.30	5	S	C k Ey	habebat helvetios e	civitates haeduorum t	nostrorum gallorum iis	legiones arii	caesare proeliis e	castris possent t
f111r	f111	f111r.30	6	S	lk ar	s helvetii	etum	i caesar	omn castris	s exercitum	e caesarem
f111r	f111	f111r.30	7	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.30	8	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.30	9	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.30	10	S	qo i r aI	cerinoscum	minnturum	teruproius	paribusius	inndetum	pariitia
f111r	f111	f111r.31	0	S	Se ot Cedy	quovenani	iticonius	tratem	verpertem	parius	perintem
f111r	f111	f111r.31	1	S	Se daI	quot	itihos	tram	verbat	pro	pera
f111r	f111	f111r.31	2	S	S k ey qok e aN	con helvetios ipertum	essent haeduorum sseverqui	legatos gallorum turecum	navibus arierescum	ter proeliis untetiicum	auxilium possent rattertum
f111r	f111	f111r.31	3	S	S k e ody	con helvetios tra	essent haeduorum que	legatos gallorum ret	navibus ariunt	ter proeliis iere	auxilium possent terius
f111r	f111	f111r.31	4	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.31	5	S	qokEdy	c	cc	c	cc	l	ii
f111r	f111	f111r.31	6	S	C k al	habebat helvetios navibus	civitates haeduorum finibus	nostrorum gallorum qui	legiones ari galliam	caesare proeliis nostris	castris possent civitates
f111r	f111	f111r.31	7	S	Ce Ty	arit	a	rhenum d	men	a	ania
f111r	f111	f111r.32	0	S	d S E ot Ey	exercitum convene	exercitus essent cont	celeriter legatos reiis	civitates navibus peri	quibus terpare	haeduorum auxilium int
f111r	f111	f111r.32	1	S	qok E o	per civitates	ver legiones	ere legiones	res omnibus	eti haeduorum	helvetii
f111r	f111	f111r.32	2	S	lk Ey	se	et	iiis	omni	se	et
f111r	f111	f111r.32	3	S	t e ar	legatos helvetii	proelium tum	caesar	caesaris castris	i exercitum	ter caesarem
f111r	f111	f111r.32	4	S	qot Ey	none	rest	iis	si	se	erat
f111r	f111	f111r.32	5	S	qot aI	noncum	resum	ius	sius	stum	eratia
f111r	f111	f111r.32	6	S	Col k E edy	int helvetios i	non haeduorum t	ani gallorum reres	estarii	nos proeliis ent	non possent t
f111r	f111	f111r.32	7	S	l Ce Cdy	ariant	sar	ari rhenum num	quitis	caesar ium	quianicum
f111r	f111	f111r.32	8	S	qok e Cy	perere	vercum	eque	restus	etiites	terant
f111r	f111	f111r.33	0	S	qo E e o	cer civitates	min legiones	terre legiones	par omnibus	ini haeduorum	parter helvetii
f111r	f111	f111r.33	1	S	s	legiones	proeliis	possent	galliae	propter	omnibus
f111r	f111	f111r.33	2	S	aI	cum	um	ius	ius	tum	tia
f111r	f111	f111r.33	3	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f111r	f111	f111r.33	4	S	olk Ey	se	et	neriis	ari	se	et
f111r	f111	f111r.33	5	S	lk air	sa	ea	iita	omna	se	et
f111r	f111	f111r.33	6	S	Ce d a	ari exercitum e	exercitus i	rhenum celeriter i	civitates i	quibus i	ani haeduorum t
f111r	f111	f111r.33	7	S	C k al	habebat helvetios navibus	civitates haeduorum finibus	nostrorum gallorum qui	legiones ari galliam	caesare proeliis nostris	castris possent civitates
f111r	f111	f111r.33	8	S	k E od al	helvetios ter navibus	haeduorum ari finibus	gallorum reperqui	arie galliam	proeliis ari nostris	possent re civitates
f111r	f111	f111r.33	9	S	E e s	legiones	proeliis	re possent	galliae	i propter	ter omnibus
f111r	f111	f111r.33	10	S	C ody	habebat tra	civitates que	nostrorum ret	legiones unt	caesare ere	castris ius
f111r	f111	f111r.33	11	S	qokEdy d l	c exercitum	cc exercitus	c celeriter ari	cc civitates qui	l quibus caesar	ii haeduorum qui
f111r	f111	f111r.34	0	S	t e o	legatos civitates	proelium legiones	legiones	caesaris omnibus	i haeduorum	ter helvetii
f111r	f111	f111r.34	1	S	olk E o	s civitates	e legiones	nerre legiones	ar omnibus	s haeduorum	e helvetii
f111r	f111	f111r.34	2	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.34	3	S	lk E ey	si	esse	iretur	omne	sunt	erat
f111r	f111	f111r.34	4	S	ol aI	omnibus cum	castris um	haeduorum ius	caesarem ius	exercitus tum	exercitus tia
f111r	f111	f111r.34	5	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f111r	f111	f111r.34	6	S	a k e o m	e helvetios civitates t	i haeduorum legiones i	i gallorum legiones e	iari omnibus t	i proeliis i haeduorum t	t possent ter helvetii s
f111r	f111	f111r.34	7	S	qokaI	cc	xx	cc	xx	a	xx
f111r	f111	f111r.34	8	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.34	9	S	qok E od	perter	verari	ereper	rese	etiari	re
f111r	f111	f111r.34	10	S	lk e d lk ey	s exercitum si	e exercitus esse	i celeriter itur	omn civitates omne	si quibus sunt	eter haeduorum erat
f111r	f111	f111r.34	11	S	t E dar	legatos a	proelium mis	rede	caesaris ani	res	qua
f111r	f111	f111r.35	0	S	y Ce d l	caesar ari exercitum	exercitum exercitus	caesaris rhenum celeriter ari	nostrorum civitates qui	omnibus quibus caesar	exercitum ani haeduorum qui
f111r	f111	f111r.35	1	S	ar aN	helvetii tum	tumqui	caesar cum	castris cum	exercitum cum	caesarem tum
f111r	f111	f111r.35	2	S	ai y	s caesar	i exercitum	s caesaris	e nostrorum	i omnibus	i exercitum
f111r	f111	f111r.35	3	S	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
f111r	f111	f111r.36	0	S	p ol al	omnibus navibus	castris finibus	haeduorum qui	caesarem galliam	exercitus nostris	exercitus civitates
f111r	f111	f111r.36	1	S	Se dal	quoa	itinis	tratri	veriti	se	perari
f111r	f111	f111r.36	2	S	p Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.36	3	S	qo f Cedy	cerani	minius	teretem	partem	inius	partem
f111r	f111	f111r.36	4	S	p yk e or	s longius	s hostibus	omnibus	mis caesar	essi legatis	eter caesari
f111r	f111	f111r.36	5	S	CE f y	e caesar	t exercitum	ee caesaris	s nostrorum	e omnibus	s exercitum
f111r	f111	f111r.36	6	S	qo p Cey	ceriis	miniis	terrat	parant	intem	parnis
f111r	f111	f111r.36	7	S	op Ce dal	aria	nis	ini rhenum tri	iti	se	aniari
f111r	f111	f111r.36	8	S	l f Cedy p C al	ani habebat navibus	ius civitates finibus	arietem nostrorum qui	quitem legiones galliam	caesar ius caesare nostris	quitem castris civitates
f111r	f111	f111r.37	0	S	daI	t	hos	m	bat	pro	a
f111r	f111	f111r.37	1	S	Col	int	non	ani	est	nos	non
f111r	f111	f111r.37	2	S	l CE olk E ol	es omnibus	te castris	arienerre haeduorum	quisar caesarem	caesar es exercitus	quise exercitus
f111r	f111	f111r.37	3	S	lk E edy	si	et	ireres	omni	sent	et
f111r	f111	f111r.37	4	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.37	5	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111r	f111	f111r.37	6	S	k Edy	helvetios e	haeduorum t	gallorum et	arie	proeliis e	possent t
f111r	f111	f111r.37	7	S	lk edy	si	et	ires	omni	sent	et
f111r	f111	f111r.37	8	S	ok e al	eti navibus	in finibus	inqui	ter galliam	peri nostris	quoter civitates
f111r	f111	f111r.37	9	S	k aI	helvetios cum	haeduorum um	gallorum ius	ariius	proeliis tum	possent tia
f111r	f111	f111r.37	10	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111r	f111	f111r.37	11	S	l t edy	legatos i	proelium t	arires	qui caesaris i	caesar ent	quit
f111r	f111	f111r.38	0	S	d Ce d	exercitum ari exercitum	exercitus exercitus	celeriter rhenum celeriter	civitates civitates	quibus quibus	haeduorum ani haeduorum
f111r	f111	f111r.38	1	S	daN	qua	est	non	rem	qui	et
f111r	f111	f111r.38	2	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.38	3	S	ok Ey	etie	int	iniis	teri	pere	quot
f111r	f111	f111r.38	4	S	k e Cedy	helvetios ani	haeduorum ius	gallorum tem	aritem	proeliis iius	possent tertem
f111r	f111	f111r.38	5	S	C T edy	habebat aesi	civitates et	nostrorum ares	legiones si	caesare sent	castris et
f111r	f111	f111r.38	6	S	Ce daI	arit	hos	rhenum m	bat	pro	ania
f111r	f111	f111r.38	7	S	ot edy	veni	cont	res	peri	parent	int
f111r	f111	f111r.38	8	S	qokEdy k ey	c helvetios i	cc haeduorum sse	c gallorum tur	ccarie	l proeliis unt	ii possent rat
f111r	f111	f111r.38	9	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111r	f111	f111r.38	10	S	l t aI	legatos cum	proelium um	ariius	qui caesaris ius	caesar tum	quitia
f111r	f111	f111r.39	0	S	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f111r	f111	f111r.39	1	S	C K edy	habebat si	civitates et	nostrorum eres	legiones si	caesare sent	castris et
f111r	f111	f111r.39	2	S	ok aI	eticum	inum	inius	terius	pertum	quotia
f111r	f111	f111r.39	3	S	ot e aI	vencum	conum	ius	perius	paritum	intertia
f111r	f111	f111r.39	4	S	S ok	coneti	essent in	legatos in	navibus ter	terper	auxilium quo
f111r	f111	f111r.39	5	S	qok e Cdy	perant	versar	enum	restis	etiiium	tercum
f111r	f111	f111r.39	6	S	ok e Cedy	etiani	inius	intem	tertem	periius	quotertem
f111r	f111	f111r.39	7	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.39	8	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.39	9	S	Ce am ar	aritem helvetii	itatum	rhenum ant caesar	int castris	tur exercitum	anirum caesarem
f111r	f111	f111r.40	0	S	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f111r	f111	f111r.40	1	S	al k Ey	navibus helvetios e	finibus haeduorum t	qui gallorum iis	galliam arii	nostris proeliis e	civitates possent t
f111r	f111	f111r.40	2	S	ok e daI	etit	inhos	inm	terbat	peripro	quotera
f111r	f111	f111r.40	3	S	ot edy	veni	cont	res	peri	parent	int
f111r	f111	f111r.40	4	S	qok e ok edy	peretii	verint	einres	resteri	etiiperent	terquot
f111r	f111	f111r.40	5	S	qokEdy	c	cc	c	cc	l	ii
f111r	f111	f111r.40	6	S	ot E olk Ey	vense	conet	reneriis	perari	parse	inet
f111r	f111	f111r.40	7	S	ok E ol l aI al	eti omnibus cum navibus	in castris um finibus	inre haeduorum ariiusqui	ter caesarem quiius galliam	per exercitus caesar tum nostris	quo exercitus quitia civitates
f111r	f111	f111r.41	0	S	y CEy	caesar cae	exercitum tus	caesaris a	nostrorum si	omnibus sar	exercitum mis
f111r	f111	f111r.41	1	S	r aN	nostum	turqui	procum	buscum	decum	itum
f111r	f111	f111r.41	2	S	Ce ody	aritra	que	rhenum ret	unt	ere	aniius
f111r	f111	f111r.41	3	S	qok e Cy	perere	vercum	eque	restus	etiites	terant
f111r	f111	f111r.41	4	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.41	5	S	ok edy	etii	int	inres	teri	perent	quot
f111r	f111	f111r.41	6	S	l Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f111r	f111	f111r.41	7	S	qok E al	per navibus	ver finibus	erequi	res galliam	eti nostris	civitates
f111r	f111	f111r.41	8	S	daN	qua	est	non	rem	qui	et
f111r	f111	f111r.41	9	S	ot ar al	ven helvetii navibus	contum finibus	caesar qui	per castris galliam	par exercitum nostris	in caesarem civitates
f111r	f111	f111r.42	0	S	qok eol	peri	vert	et	rese	etie	t
f111r	f111	f111r.42	1	S	qokal	e	p	a	c	a	c
f111r	f111	f111r.42	2	S	qok E ol	per omnibus	ver castris	ere haeduorum	res caesarem	eti exercitus	exercitus
f111r	f111	f111r.42	3	S	Col k edy	int helvetios i	non haeduorum t	ani gallorum res	estarii	nos proeliis ent	non possent t
f111r	f111	f111r.42	4	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111r	f111	f111r.42	5	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.42	6	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.42	7	S	Cedy t e ok aI	ani legatos eticum	ius proelium inum	teminius	tem caesaris terius	iusipertum	temterquotia
f111r	f111	f111r.42	8	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.42	9	S	lk a g am	seitem	eisita	iitant	omnitint	siitur	etirum
f111r	f111	f111r.43	0	S	ok Edy	etie	int	inet	tere	pere	quot
f111r	f111	f111r.43	1	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.43	2	S	lk e dar	sa	emis	ide	omnani	sires	eterqua
f111r	f111	f111r.43	3	S	ok Edy	etie	int	inet	tere	pere	quot
f111r	f111	f111r.43	4	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.44	0	S	p Ce dar	aria	mis	rhenum de	ani	res	aniqua
f111r	f111	f111r.44	1	S	ot E ol	ven omnibus	con castris	re haeduorum	per caesarem	par exercitus	in exercitus
f111r	f111	f111r.44	2	S	lk E daI	st	ehos	irem	omnbat	spro	ea
f111r	f111	f111r.44	3	S	ok e am	etitem	inita	inant	terint	peritur	quoterrum
f111r	f111	f111r.44	4	S	Se o	quo civitates	iti legiones	tra legiones	ver omnibus	haeduorum	per helvetii
f111r	f111	f111r.44	5	S	t e olk e daI	legatos st	proelium ehos	nerm	caesaris arbat	isipro	teretera
f111r	f111	f111r.44	6	S	S al	con navibus	essent finibus	legatos qui	navibus galliam	ter nostris	auxilium civitates
f111r	f111	f111r.44	7	S	k Ey	helvetios e	haeduorum t	gallorum iis	arii	proeliis e	possent t
f111r	f111	f111r.44	8	S	l t E al	legatos navibus	proelium finibus	arirequi	qui caesaris galliam	caesar nostris	qui civitates
f111r	f111	f111r.44	9	S	Ce al	ari navibus	finibus	rhenum qui	galliam	nostris	ani civitates
f111r	f111	f111r.44	10	S	oty	d	a	m	m	c	c
f111r	f111	f111r.45	0	S	o aI	civitates cum	legiones um	legiones ius	omnibus ius	haeduorum tum	helvetii tia
f111r	f111	f111r.45	1	S	aI	cum	um	ius	ius	tum	tia
f111r	f111	f111r.45	2	S	k E ey	helvetios i	haeduorum sse	gallorum retur	arie	proeliis unt	possent rat
f111r	f111	f111r.45	3	S	t E d	legatos exercitum	proelium exercitus	re celeriter	caesaris civitates	quibus	haeduorum
f111r	f111	f111r.45	4	S	Ce K e d	aris exercitum	e exercitus	rhenum e celeriter	s civitates	si quibus	anieter haeduorum
f111r	f111	f111r.45	5	S	i i r	iinos	nntur	uupro	iibus	nnde	iii
f111r	f111	f111r.45	6	S	ok Ey	etie	int	iniis	teri	pere	quot
f111r	f111	f111r.45	7	S	lk E ey	si	esse	iretur	omne	sunt	erat
f111r	f111	f111r.45	8	S	ok E olk Ey	etise	inet	inreneriis	terari	perse	quoet
f111r	f111	f111r.45	9	S	lk Ey	se	et	iiis	omni	se	et
f111r	f111	f111r.45	10	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.45	11	S	qok y	per caesar	ver exercitum	e caesaris	res nostrorum	eti omnibus	exercitum
f111r	f111	f111r.46	0	S	y	caesar	exercitum	caesaris	nostrorum	omnibus	exercitum
f111r	f111	f111r.46	1	S	CE o	e civitates	t legiones	e legiones	s omnibus	e haeduorum	s helvetii
f111r	f111	f111r.46	2	S	lk Ey	se	et	iiis	omni	se	et
f111r	f111	f111r.46	3	S	ot E d	ven exercitum	con exercitus	re celeriter	per civitates	par quibus	in haeduorum
f111r	f111	f111r.46	4	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.46	5	S	ok E Sey	etia	insi	inret	tera	pera	quoa
f111r	f111	f111r.46	6	S	Cey	iis	iis	rat	ant	tem	nis
f111r	f111	f111r.46	7	S	lk ar	s helvetii	etum	i caesar	omn castris	s exercitum	e caesarem
f111r	f111	f111r.46	8	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.46	9	S	ol C al	omnibus habebat navibus	castris civitates finibus	haeduorum nostrorum qui	caesarem legiones galliam	exercitus caesare nostris	exercitus castris civitates
f111r	f111	f111r.46	10	S	or	longius	hostibus	omnibus	caesar	legatis	caesari
f111r	f111	f111r.46	11	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.46	12	S	Ce o m	ari civitates t	legiones i	rhenum legiones e	omnibus t	haeduorum t	ani helvetii s
f111r	f111	f111r.47	0	S	S Edy	cone	essent t	legatos et	navibus e	tere	auxilium t
f111r	f111	f111r.47	1	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.47	2	S	S Ey	cone	essent t	legatos iis	navibus i	tere	auxilium t
f111r	f111	f111r.47	3	S	qot Edy	none	rest	et	se	se	erat
f111r	f111	f111r.47	4	S	q E ar	in helvetii	stum	ire caesar	d castris	d exercitum	eti caesarem
f111r	f111	f111r.47	5	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.47	6	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.47	7	S	ok Ey	etie	int	iniis	teri	pere	quot
f111r	f111	f111r.47	8	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.48	0	S	p o e ok Ey	civitates etie	legiones int	legiones iniis	omnibus teri	haeduorum ipere	helvetii terquot
f111r	f111	f111r.48	1	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.48	2	S	t e daI	legatos t	proelium hos	m	caesaris bat	ipro	tera
f111r	f111	f111r.48	3	S	Se Ty	quot	itia	trad	vermen	a	pera
f111r	f111	f111r.48	4	S	qokEdy	c	cc	c	cc	l	ii
f111r	f111	f111r.48	5	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111r	f111	f111r.48	6	S	l f Cy	ere	cum	arieque	quitus	caesar tes	quiant
f111r	f111	f111r.48	7	S	Ce al	ari navibus	finibus	rhenum qui	galliam	nostris	ani civitates
f111r	f111	f111r.48	8	S	Ce p C am	ari habebat tem	civitates ita	rhenum nostrorum ant	legiones int	caesare tur	ani castris rum
f111r	f111	f111r.48	9	S	d ai m	exercitum st	exercitus ii	celeriter se	civitates et	quibus it	haeduorum is
f111r	f111	f111r.49	0	S	d CEy	exercitum cae	exercitus tus	celeriter a	civitates si	quibus sar	haeduorum mis
f111r	f111	f111r.49	1	S	k E ey	helvetios i	haeduorum sse	gallorum retur	arie	proeliis unt	possent rat
f111r	f111	f111r.49	2	S	qo K ey	cersi	minesse	teretur	parse	insunt	parerat
f111r	f111	f111r.49	3	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.49	4	S	l Cedy k E or	ani helvetios longius	ius haeduorum hostibus	aritem gallorum re omnibus	quitemari caesar	caesar ius proeliis legatis	quitem possent caesari
f111r	f111	f111r.49	5	S	ok Ey	etie	int	iniis	teri	pere	quot
