page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f111r	f111	f111r.23	4	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.23	5	S	qokedy	s	pie	xx	s	qua	s
f111r	f111	f111r.23	6	S	ok aI	vernon	vere	non	peri	pera	chia
f111r	f111	f111r.23	7	S	Se k al	san dicendo che	quanto e	ver quelli chi	de inferno poscia	ter quanto sovra	inferno questi
f111r	f111	f111r.23	8	S	ok e Cedy	ver questi se	vertre	era	per quello lor	pertro	chie
f111r	f111	f111r.23	9	S	qok e Cedy	pre questi se	coltre	perera	ma quello lor	mantro	cone
f111r	f111	f111r.24	0	S	s aI	convien non	altre e	comincio non	quelle i	quando a	questa a
f111r	f111	f111r.24	1	S	C K ey	perche ode	dicendo la	questa la	quanto si	inferno io	comincio menche
f111r	f111	f111r.24	2	S	Ce os	sta	son	altre a	sti	tri	ti
f111r	f111	f111r.24	3	S	l C al	per perche che	con dicendo e	di questa chi	quanto poscia	cor inferno sovra	ser comincio questi
f111r	f111	f111r.24	4	S	lk e Cey	s questi cio	sa	sman	s quello non	le	mone
f111r	f111	f111r.24	5	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.24	6	S	lk e Cedy	s questi se	stre	sera	s quello lor	ltro	mone
f111r	f111	f111r.24	7	S	ot e od aI	questi non	percome	parnon	ver quello seri	menera	vernona
f111r	f111	f111r.24	8	S	C ar	perche inferno	dicendo inferno	questa sovra	quanto che	inferno quello	comincio quanto
f111r	f111	f111r.24	9	S	l ky	peri	contro	dii	e	corcia	sersta
f111r	f111	f111r.24	10	S	l C r	per perche era	con dicendo ell	di questa a	quanto a	cor inferno or	ser comincio in
f111r	f111	f111r.24	11	S	aI ai	nons	epre	nont	ii	aas	aor
f111r	f111	f111r.25	0	S	s o Se or	convien rispuose san quella	altre convien come	comincio maestro versi	quelle rispuose de alcuna	quando comincio ter dicendo	questa quando tutta
f111r	f111	f111r.25	1	S	ok Edy	verli	veri	ti	per	pera	chio
f111r	f111	f111r.25	2	S	ot E ey	de	pera	para	veri	meno	verche
f111r	f111	f111r.25	3	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.25	4	S	qok E os	presta	colson	pera	masti	mantri	conti
f111r	f111	f111r.25	5	S	Ce dar	ne	lor	altre e	giu	giu	tor
f111r	f111	f111r.25	6	S	al al	che che	ee	chichi	poscia poscia	sovra sovra	questi questi
f111r	f111	f111r.25	7	S	o y	rispuose quando	convien maestro	maestro rispuose	rispuose dicendo	comincio rispuose	quando rispuose
f111r	f111	f111r.25	8	S	o x ar	rispuose d inferno	convien i inferno	maestro o sovra	rispuose n che	comincio s quello	quando n quanto
f111r	f111	f111r.25	9	S	aN	tra	era	che	del	si	del
f111r	f111	f111r.25	10	S	o daN	rispuose e	convien si	maestro e	rispuose e	comincio le	quando di
f111r	f111	f111r.25	11	S	C ody	perche che	dicendo e	questa e	quanto tro	inferno che	comincio tro
f111r	f111	f111r.26	0	S	s o aN	convien rispuose tra	altre convien era	comincio maestro che	quelle rispuose del	quando comincio si	questa quando del
f111r	f111	f111r.26	1	S	Se Ty	sane	l	vera	dee	tere	i
f111r	f111	f111r.26	2	S	ot e o daN	questi rispuose e	per convien si	par maestro e	ver quello rispuose e	men comincio le	ver quando di
f111r	f111	f111r.26	3	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.26	4	S	ot e dar	questi ne	perlor	pare	ver quello giu	mengiu	vertor
f111r	f111	f111r.26	5	S	air yk Ey	suolor	ivola	mae	imena	achia	omano
f111r	f111	f111r.26	6	S	Se daI	sana	ne	verpiu	del	terne	de
f111r	f111	f111r.26	7	S	l	per	con	di	<EMPTY>	cor	ser
f111r	f111	f111r.26	8	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.26	9	S	qokEdy	l	l	me	ii	l	un
f111r	f111	f111r.26	10	S	qot E daN	quie	lsi	mone	pree	sonle	lordi
f111r	f111	f111r.27	0	S	dar	ne	lor	e	giu	giu	tor
f111r	f111	f111r.27	1	S	Se od	san	com	ver	deser	terer	non
f111r	f111	f111r.27	2	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.27	3	S	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f111r	f111	f111r.27	4	S	ot ey	de	pera	para	veri	meno	verche
f111r	f111	f111r.27	5	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.27	6	S	C l	perche per	dicendo con	questa di	quanto	inferno cor	comincio ser
f111r	f111	f111r.27	7	S	lk Ey	slor	sa	se	sa	la	mono
f111r	f111	f111r.27	8	S	daN	e	si	e	e	le	di
f111r	f111	f111r.27	9	S	Ce dar	ne	lor	altre e	giu	giu	tor
f111r	f111	f111r.27	10	S	Cedy t E daI	secora	tre questi ne	era alcuna piu	lorcorl	troconne	eperde
f111r	f111	f111r.27	11	S	olk al	che	se	torchi	era poscia	col sovra	tan questi
f111r	f111	f111r.28	0	S	qok E ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f111r	f111	f111r.28	1	S	Sedy	del	ti	gia	ne	e	gia
f111r	f111	f111r.28	2	S	qok e od	pre questi	colcom	per	ma quello ser	maner	connon
f111r	f111	f111r.28	3	S	Ce ok Ey	verlor	vera	altre e	pera	pera	chio
f111r	f111	f111r.28	4	S	Se ok ar	sanver inferno	ver inferno	ver sovra	deper che	terper quello	chi quanto
f111r	f111	f111r.28	5	S	Se k Ey	san dicendo lor	quanto a	ver quelli e	de inferno a	ter quanto a	inferno o
f111r	f111	f111r.28	6	S	qot E s	qui convien	l altre	mon comincio	pre quelle	son quando	lor questa
f111r	f111	f111r.28	7	S	al daI	che a	ene	chipiu	poscia l	sovra ne	questi de
f111r	f111	f111r.28	8	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.28	9	S	qot aI	quinon	le	monnon	prei	sona	lora
f111r	f111	f111r.28	10	S	al am	che son	ee	chidel	poscia gio	sovra e	questi a
f111r	f111	f111r.29	0	S	s al k Edy	convien che dicendo li	altre e quanto i	comincio chi quelli ti	quelle poscia inferno	quando sovra quanto a	questa questi inferno o
f111r	f111	f111r.29	1	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.29	2	S	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f111r	f111	f111r.29	3	S	r ky	erai	elltro	ai	ae	orcia	insta
f111r	f111	f111r.29	4	S	Cey	cio	a	man	non	e	e
f111r	f111	f111r.29	5	S	ok E o	ver rispuose	ver convien	maestro	per rispuose	per comincio	chi quando
f111r	f111	f111r.29	6	S	C r	perche era	dicendo ell	questa a	quanto a	inferno or	comincio in
f111r	f111	f111r.29	7	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.29	8	S	ar	inferno	inferno	sovra	che	quello	quanto
f111r	f111	f111r.29	9	S	qokEdy	l	l	me	ii	l	un
f111r	f111	f111r.29	10	S	qokedy	s	pie	xx	s	qua	s
f111r	f111	f111r.29	11	S	qot Edy	quili	li	monti	pre	sona	loro
f111r	f111	f111r.29	12	S	q od	men	com	s	nser	ser	snon
f111r	f111	f111r.30	0	S	qo K edy	volochi	vile	vollo	colsi	volio	grameno
f111r	f111	f111r.30	1	S	qok E Cy	pregia	cole	pere	macio	mana	cone
f111r	f111	f111r.30	2	S	qot Cey	quicio	la	monman	prenon	sone	lore
f111r	f111	f111r.30	3	S	C t ar	perche cor inferno	dicendo questi inferno	questa alcuna sovra	quanto cor che	inferno con quello	comincio per quanto
f111r	f111	f111r.30	4	S	ar	inferno	inferno	sovra	che	quello	quanto
f111r	f111	f111r.30	5	S	C k Ey	perche dicendo lor	dicendo quanto a	questa quelli e	quanto inferno a	inferno quanto a	comincio inferno o
f111r	f111	f111r.30	6	S	lk ar	s inferno	s inferno	s sovra	s che	l quello	mon quanto
f111r	f111	f111r.30	7	S	aN	tra	era	che	del	si	del
f111r	f111	f111r.30	8	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.30	9	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.30	10	S	qo i r aI	volieranon	viselle	volranon	colnai	volcora	graestina
f111r	f111	f111r.31	0	S	Se ot Cedy	sanse	pertre	verparera	deverlor	termentro	vere
f111r	f111	f111r.31	1	S	Se daI	sana	ne	verpiu	del	terne	de
f111r	f111	f111r.31	2	S	S k ey qok e aN	par dicendo depre questi tra	presso quanto acolera	volse quelli aperche	di inferno ima quello del	questi quanto omansi	presso inferno checondel
f111r	f111	f111r.31	3	S	S k e ody	par dicendo questi che	presso quanto e	volse quelli e	di inferno quello tro	questi quanto che	presso inferno tro
f111r	f111	f111r.31	4	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.31	5	S	qokEdy	l	l	me	ii	l	un
f111r	f111	f111r.31	6	S	C k al	perche dicendo che	dicendo quanto e	questa quelli chi	quanto inferno poscia	inferno quanto sovra	comincio inferno questi
f111r	f111	f111r.31	7	S	Ce Ty	e	l	altre a	e	e	i
f111r	f111	f111r.32	0	S	d S E ot Ey	questa parlor	quelli presso pera	quanto volse pare	altrui divera	quelli questi mena	quelli presso vero
f111r	f111	f111r.32	1	S	qok E o	pre rispuose	col convien	per maestro	ma rispuose	man comincio	con quando
f111r	f111	f111r.32	2	S	lk Ey	slor	sa	se	sa	la	mono
f111r	f111	f111r.32	3	S	t e ar	cor questi inferno	questi inferno	alcuna sovra	cor quello che	con quello	per quanto
f111r	f111	f111r.32	4	S	qot Ey	quilor	la	mone	prea	sona	loro
f111r	f111	f111r.32	5	S	qot aI	quinon	le	monnon	prei	sona	lora
f111r	f111	f111r.32	6	S	Col k E edy	ser dicendo chi	tra quanto e	con quelli o	si inferno i	tra quanto o	tra inferno o
f111r	f111	f111r.32	7	S	l Ce Cdy	pergio	coni	di altre cia	nte	core	sere
f111r	f111	f111r.32	8	S	qok e Cy	pre questi gia	cole	pere	ma quello cio	mana	cone
f111r	f111	f111r.33	0	S	qo E e o	vol questi rispuose	vi convien	vol maestro	col quello rispuose	vol comincio	gra quando
f111r	f111	f111r.33	1	S	s	convien	altre	comincio	quelle	quando	questa
f111r	f111	f111r.33	2	S	aI	non	e	non	i	a	a
f111r	f111	f111r.33	3	S	ar	inferno	inferno	sovra	che	quello	quanto
f111r	f111	f111r.33	4	S	olk Ey	lor	sa	tore	eraa	cola	tano
f111r	f111	f111r.33	5	S	lk air	ssuo	si	sma	si	la	mono
f111r	f111	f111r.33	6	S	Ce d a	questa l	quelli i	altre quanto l	altrui	quelli	quelli
f111r	f111	f111r.33	7	S	C k al	perche dicendo che	dicendo quanto e	questa quelli chi	quanto inferno poscia	inferno quanto sovra	comincio inferno questi
f111r	f111	f111r.33	8	S	k E od al	dicendo che	quanto come	quelli chi	inferno ser poscia	quanto er sovra	inferno non questi
f111r	f111	f111r.33	9	S	E e s	questi convien	altre	comincio	quello quelle	quando	questa
f111r	f111	f111r.33	10	S	C ody	perche che	dicendo e	questa e	quanto tro	inferno che	comincio tro
f111r	f111	f111r.33	11	S	qokEdy d l	l questa per	l quelli con	me quanto di	ii altrui	l quelli cor	un quelli ser
f111r	f111	f111r.34	0	S	t e o	cor questi rispuose	questi convien	alcuna maestro	cor quello rispuose	con comincio	per quando
f111r	f111	f111r.34	1	S	olk E o	rispuose	s convien	tor maestro	era rispuose	col comincio	tan quando
f111r	f111	f111r.34	2	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.34	3	S	lk E ey	sde	sa	sa	si	lo	monche
f111r	f111	f111r.34	4	S	ol aI	tanto non	altro e	quando non	disse i	questa a	quella a
f111r	f111	f111r.34	5	S	ar	inferno	inferno	sovra	che	quello	quanto
f111r	f111	f111r.34	6	S	a k e o m	l dicendo questi rispuose i	i quanto convien o	l quelli maestro i	inferno quello rispuose o	quanto comincio i	inferno quando i
f111r	f111	f111r.34	7	S	qokaI	ii	se	ii	xx	l	piu
f111r	f111	f111r.34	8	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.34	9	S	qok E od	pre	colcom	per	maser	maner	connon
f111r	f111	f111r.34	10	S	lk e d lk ey	s questi questa sde	s quelli sa	s quanto sa	s quello altrui si	l quelli lo	mon quelli monche
f111r	f111	f111r.34	11	S	t E dar	corne	questi lor	alcuna e	corgiu	congiu	pertor
f111r	f111	f111r.35	0	S	y Ce d l	quando questa per	maestro quelli con	rispuose altre quanto di	dicendo altrui	rispuose quelli cor	rispuose quelli ser
f111r	f111	f111r.35	1	S	ar aN	inferno tra	inferno era	sovra che	che del	quello si	quanto del
f111r	f111	f111r.35	2	S	ai y	s quando	pre maestro	t rispuose	i dicendo	as rispuose	or rispuose
f111r	f111	f111r.35	3	S	d am	questa son	quelli e	quanto del	altrui gio	quelli e	quelli a
f111r	f111	f111r.36	0	S	p ol al	tanto che	ser altro e	quando chi	disse poscia	questa sovra	par quella questi
f111r	f111	f111r.36	1	S	Se dal	santor	men	verson	detra	ternon	si
f111r	f111	f111r.36	2	S	p Cedy	se	sertre	era	lor	tro	pare
f111r	f111	f111r.36	3	S	qo f Cedy	volise	vistre	volera	colelor	volintro	grane
f111r	f111	f111r.36	4	S	p yk e or	questi quella	servol come	si	men quello alcuna	chi dicendo	parman tutta
f111r	f111	f111r.36	5	S	CE f y	si quando	s maestro	l rispuose	le dicendo	in rispuose	n rispuose
f111r	f111	f111r.36	6	S	qo p Cey	volcio	visera	volman	colnon	vole	grapare
f111r	f111	f111r.36	7	S	op Ce dal	ntor	smen	s altre son	tra	nnon	lsi
f111r	f111	f111r.36	8	S	l f Cedy p C al	perise perche che	constreser dicendo e	diera questa chi	elor quanto poscia	corintro inferno sovra	sernepar comincio questi
f111r	f111	f111r.37	0	S	daI	a	ne	piu	l	ne	de
f111r	f111	f111r.37	1	S	Col	ser	tra	con	si	tra	tra
f111r	f111	f111r.37	2	S	l CE olk E ol	pers tanto	cons altro	diltor quando	lera disse	corcol questa	sertan quella
f111r	f111	f111r.37	3	S	lk E edy	schi	se	so	si	lo	mono
f111r	f111	f111r.37	4	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.37	5	S	l	per	con	di	<EMPTY>	cor	ser
f111r	f111	f111r.37	6	S	k Edy	dicendo li	quanto i	quelli ti	inferno	quanto a	inferno o
f111r	f111	f111r.37	7	S	lk edy	schi	se	so	si	lo	mono
f111r	f111	f111r.37	8	S	ok e al	ver questi che	vere	chi	per quello poscia	per sovra	chi questi
f111r	f111	f111r.37	9	S	k aI	dicendo non	quanto e	quelli non	inferno i	quanto a	inferno a
f111r	f111	f111r.37	10	S	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f111r	f111	f111r.37	11	S	l t edy	percorchi	con questi e	di alcuna o	cori	corcono	serpero
f111r	f111	f111r.38	0	S	d Ce d	questa questa	quelli quelli	quanto altre quanto	altrui altrui	quelli quelli	quelli quelli
f111r	f111	f111r.38	1	S	daN	e	si	e	e	le	di
f111r	f111	f111r.38	2	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.38	3	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.38	4	S	k e Cedy	dicendo questi se	quanto tre	quelli era	inferno quello lor	quanto tro	inferno e
f111r	f111	f111r.38	5	S	C T edy	perche vichi	dicendo le	questa suo	quanto tori	inferno lo	comincio o
f111r	f111	f111r.38	6	S	Ce daI	a	ne	altre piu	l	ne	de
f111r	f111	f111r.38	7	S	ot edy	chi	pere	paro	veri	meno	vero
f111r	f111	f111r.38	8	S	qokEdy k ey	l dicendo de	l quanto a	me quelli a	ii inferno i	l quanto o	un inferno che
f111r	f111	f111r.38	9	S	l	per	con	di	<EMPTY>	cor	ser
f111r	f111	f111r.38	10	S	l t aI	percornon	con questi e	di alcuna non	cori	corcona	serpera
f111r	f111	f111r.39	0	S	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f111r	f111	f111r.39	1	S	C K edy	perche ochi	dicendo le	questa lo	quanto si	inferno io	comincio meno
f111r	f111	f111r.39	2	S	ok aI	vernon	vere	non	peri	pera	chia
f111r	f111	f111r.39	3	S	ot e aI	questi non	pere	parnon	ver quello i	mena	vera
f111r	f111	f111r.39	4	S	S ok	parver	presso ver	volse	diper	questi per	presso chi
f111r	f111	f111r.39	5	S	qok e Cdy	pre questi gio	coli	percia	ma quello nte	mane	cone
f111r	f111	f111r.39	6	S	ok e Cedy	ver questi se	vertre	era	per quello lor	pertro	chie
f111r	f111	f111r.39	7	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.39	8	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.39	9	S	Ce am ar	son inferno	e inferno	altre del sovra	gio che	e quello	a quanto
f111r	f111	f111r.40	0	S	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f111r	f111	f111r.40	1	S	al k Ey	che dicendo lor	e quanto a	chi quelli e	poscia inferno a	sovra quanto a	questi inferno o
f111r	f111	f111r.40	2	S	ok e daI	ver questi a	verne	piu	per quello l	perne	chide
f111r	f111	f111r.40	3	S	ot edy	chi	pere	paro	veri	meno	vero
f111r	f111	f111r.40	4	S	qok e ok edy	pre questi verchi	colvere	pero	ma quello peri	manpero	conchio
f111r	f111	f111r.40	5	S	qokEdy	l	l	me	ii	l	un
f111r	f111	f111r.40	6	S	ot E olk Ey	lor	persa	partore	vereraa	mencola	vertano
f111r	f111	f111r.40	7	S	ok E ol l aI al	ver tanto pernon che	ver altro conee	quando dinonchi	per disse i poscia	per questa cora sovra	chi quella sera questi
f111r	f111	f111r.41	0	S	y CEy	quando tri	maestro o	rispuose l	dicendo ch	rispuose e	rispuose a
f111r	f111	f111r.41	1	S	r aN	eratra	ellera	ache	adel	orsi	indel
f111r	f111	f111r.41	2	S	Ce ody	che	e	altre e	tro	che	tro
f111r	f111	f111r.41	3	S	qok e Cy	pre questi gia	cole	pere	ma quello cio	mana	cone
f111r	f111	f111r.41	4	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.41	5	S	ok edy	verchi	vere	o	peri	pero	chio
f111r	f111	f111r.41	6	S	l Cedy	perse	contre	diera	lor	cortro	sere
f111r	f111	f111r.41	7	S	qok E al	pre che	cole	perchi	ma poscia	man sovra	con questi
f111r	f111	f111r.41	8	S	daN	e	si	e	e	le	di
f111r	f111	f111r.41	9	S	ot ar al	inferno che	per inferno e	par sovra chi	ver che poscia	men quello sovra	ver quanto questi
f111r	f111	f111r.42	0	S	qok eol	preno	colo	pero	mai	mano	cono
f111r	f111	f111r.42	1	S	qokal	in	l	s	e	que	l
f111r	f111	f111r.42	2	S	qok E ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f111r	f111	f111r.42	3	S	Col k edy	ser dicendo chi	tra quanto e	con quelli o	si inferno i	tra quanto o	tra inferno o
f111r	f111	f111r.42	4	S	l	per	con	di	<EMPTY>	cor	ser
f111r	f111	f111r.42	5	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.42	6	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.42	7	S	Cedy t e ok aI	secor questi vernon	tre questi vere	era alcuna non	lorcor quello peri	troconpera	eperchia
f111r	f111	f111r.42	8	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.42	9	S	lk a g am	sloson	siae	slidel	sogio	loe	monia
f111r	f111	f111r.43	0	S	ok Edy	verli	veri	ti	per	pera	chio
f111r	f111	f111r.43	1	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.43	2	S	lk e dar	s questi ne	slor	se	s quello giu	lgiu	montor
f111r	f111	f111r.43	3	S	ok Edy	verli	veri	ti	per	pera	chio
f111r	f111	f111r.43	4	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.44	0	S	p Ce dar	ne	serlor	altre e	giu	giu	partor
f111r	f111	f111r.44	1	S	ot E ol	tanto	per altro	par quando	ver disse	men questa	ver quella
f111r	f111	f111r.44	2	S	lk E daI	sa	sne	spiu	sl	lne	monde
f111r	f111	f111r.44	3	S	ok e am	ver questi son	vere	del	per quello gio	pere	chia
f111r	f111	f111r.44	4	S	Se o	san rispuose	convien	ver maestro	de rispuose	ter comincio	quando
f111r	f111	f111r.44	5	S	t e olk e daI	cor questi questi a	questi sne	alcuna torpiu	cor quello era quello l	concolne	pertande
f111r	f111	f111r.44	6	S	S al	par che	presso e	volse chi	di poscia	questi sovra	presso questi
f111r	f111	f111r.44	7	S	k Ey	dicendo lor	quanto a	quelli e	inferno a	quanto a	inferno o
f111r	f111	f111r.44	8	S	l t E al	percor che	con questi e	di alcuna chi	cor poscia	corcon sovra	serper questi
f111r	f111	f111r.44	9	S	Ce al	che	e	altre chi	poscia	sovra	questi
f111r	f111	f111r.44	10	S	oty	l	i	l	re	l	l
f111r	f111	f111r.45	0	S	o aI	rispuose non	convien e	maestro non	rispuose i	comincio a	quando a
f111r	f111	f111r.45	1	S	aI	non	e	non	i	a	a
f111r	f111	f111r.45	2	S	k E ey	dicendo de	quanto a	quelli a	inferno i	quanto o	inferno che
f111r	f111	f111r.45	3	S	t E d	cor questa	questi quelli	alcuna quanto	cor altrui	con quelli	per quelli
f111r	f111	f111r.45	4	S	Ce K e d	o questi questa	l quelli	altre l quanto	s quello altrui	i quelli	men quelli
f111r	f111	f111r.45	5	S	i i r	iiera	ssell	rra	nna	ccor	estestin
f111r	f111	f111r.45	6	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.45	7	S	lk E ey	sde	sa	sa	si	lo	monche
f111r	f111	f111r.45	8	S	ok E olk Ey	verlor	versa	tore	pereraa	percola	chitano
f111r	f111	f111r.45	9	S	lk Ey	slor	sa	se	sa	la	mono
f111r	f111	f111r.45	10	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.45	11	S	qok y	pre quando	col maestro	per rispuose	ma dicendo	man rispuose	con rispuose
f111r	f111	f111r.46	0	S	y	quando	maestro	rispuose	dicendo	rispuose	rispuose
f111r	f111	f111r.46	1	S	CE o	s rispuose	convien	l maestro	l rispuose	comincio	quando
f111r	f111	f111r.46	2	S	lk Ey	slor	sa	se	sa	la	mono
f111r	f111	f111r.46	3	S	ot E d	questa	per quelli	par quanto	ver altrui	men quelli	ver quelli
f111r	f111	f111r.46	4	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.46	5	S	ok E Sey	vere	verde	e	pere	pero	chia
f111r	f111	f111r.46	6	S	Cey	cio	a	man	non	e	e
f111r	f111	f111r.46	7	S	lk ar	s inferno	s inferno	s sovra	s che	l quello	mon quanto
f111r	f111	f111r.46	8	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.46	9	S	ol C al	tanto perche che	altro dicendo e	quando questa chi	disse quanto poscia	questa inferno sovra	quella comincio questi
f111r	f111	f111r.46	10	S	or	quella	come	si	alcuna	dicendo	tutta
f111r	f111	f111r.46	11	S	aN	tra	era	che	del	si	del
f111r	f111	f111r.46	12	S	Ce o m	rispuose i	convien o	altre maestro i	rispuose o	comincio i	quando i
f111r	f111	f111r.47	0	S	S Edy	parli	presso i	volse ti	di	questi a	presso o
f111r	f111	f111r.47	1	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.47	2	S	S Ey	parlor	presso a	volse e	dia	questi a	presso o
f111r	f111	f111r.47	3	S	qot Edy	quili	li	monti	pre	sona	loro
f111r	f111	f111r.47	4	S	q E ar	men inferno	inferno	s sovra	n che	s quello	s quanto
f111r	f111	f111r.47	5	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.47	6	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.47	7	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.47	8	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.48	0	S	p o e ok Ey	rispuose questi verlor	ser convien vera	maestro e	rispuose quello pera	comincio pera	par quando chio
f111r	f111	f111r.48	1	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.48	2	S	t e daI	cor questi a	questi ne	alcuna piu	cor quello l	conne	perde
f111r	f111	f111r.48	3	S	Se Ty	sane	l	vera	dee	tere	i
f111r	f111	f111r.48	4	S	qokEdy	l	l	me	ii	l	un
f111r	f111	f111r.48	5	S	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f111r	f111	f111r.48	6	S	l f Cy	perigia	conse	die	ecio	corina	serne
f111r	f111	f111r.48	7	S	Ce al	che	e	altre chi	poscia	sovra	questi
f111r	f111	f111r.48	8	S	Ce p C am	perche son	ser dicendo e	altre questa del	quanto gio	inferno e	par comincio a
f111r	f111	f111r.48	9	S	d ai m	questa si	quelli preo	quanto ti	altrui io	quelli asi	quelli ori
f111r	f111	f111r.49	0	S	d CEy	questa tri	quelli o	quanto l	altrui ch	quelli e	quelli a
f111r	f111	f111r.49	1	S	k E ey	dicendo de	quanto a	quelli a	inferno i	quanto o	inferno che
f111r	f111	f111r.49	2	S	qo K ey	volode	vila	volla	colsi	volio	gramenche
f111r	f111	f111r.49	3	S	qokEy	d	suo	l	l	s	i
f111r	f111	f111r.49	4	S	l Cedy k E or	perse dicendo quella	contre quanto come	diera quelli si	lor inferno alcuna	cortro quanto dicendo	sere inferno tutta
f111r	f111	f111r.49	5	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.49	6	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.49	7	S	lk Ey	slor	sa	se	sa	la	mono
f111r	f111	f111r.49	8	S	qokaN	l	ii	d	l	ii	s
f111r	f111	f111r.49	9	S	ol	tanto	altro	quando	disse	questa	quella
f111r	f111	f111r.50	0	S	ok Ey	verlor	vera	e	pera	pera	chio
f111r	f111	f111r.50	1	S	l	per	con	di	<EMPTY>	cor	ser
f111r	f111	f111r.50	2	S	Cedy	se	tre	era	lor	tro	e
f111r	f111	f111r.50	3	S	CE k aI	s dicendo non	quanto e	l quelli non	l inferno i	quanto a	inferno a
f111r	f111	f111r.50	4	S	qok E ok aI	prevernon	colvere	pernon	maperi	manpera	conchia
f111r	f111	f111r.50	5	S	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f111r	f111	f111r.50	6	S	Ce al k E l	che dicendo per	e quanto con	altre chi quelli di	poscia inferno	sovra quanto cor	questi inferno ser
f111r	f111	f111r.50	7	S	qokaI	ii	se	ii	xx	l	piu
f111r	f111	f111r.50	8	S	C K al	perche o che	dicendo le	questa lchi	quanto s poscia	inferno i sovra	comincio men questi
f111r	f111	f111r.50	9	S	lk al	s che	se	schi	s poscia	l sovra	mon questi
f111r	f111	f111r.51	0	S	p olk E o Sey	rispuose e	sers convien de	tor maestro e	era rispuose e	col comincio o	partan quando a
f111r	f111	f111r.51	1	S	Ce ok e aI	ver questi non	vere	altre non	per quello i	pera	chia
f111r	f111	f111r.51	2	S	C lk ar	perche s inferno	dicendo s inferno	questa s sovra	quanto s che	inferno l quello	comincio mon quanto
f111r	f111	f111r.51	3	S	r	era	ell	a	a	or	in
f111r	f111	f111r.51	4	S	aN	tra	era	che	del	si	del
f111r	f111	f111r.51	5	S	C ar	perche inferno	dicendo inferno	questa sovra	quanto che	inferno quello	comincio quanto
f111r	f111	f111r.51	6	S	aI	non	e	non	i	a	a
f111r	f111	f111r.51	7	S	al	che	e	chi	poscia	sovra	questi
f111r	f111	f111r.51	8	S	lk Edy	sli	si	sti	s	la	mono
f111r	f111	f111r.51	9	S	qokal	in	l	s	e	que	l
f111r	f111	f111r.51	10	S	ok Cy	vergia	vere	e	percio	pera	chie
f111r	f111	f111r.52	0	S	d air al	questa suo che	quelli ie	quanto machi	altrui i poscia	quelli a sovra	quelli o questi
