page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f86v6	f86	train	f86v6.29	29	T	B	2	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy.chcthdy.shol.oky.ytaiin.ykaiin.chedy.dy,dal.shdaiin<$>
f86v6	f86	train	f86v6.30	30	T	B	2	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	<%>polkeey.tshed.qopchey.paroiin.chefchy.qopar.qopchedy.qopydaiin.qopary
f86v6	f86	train	f86v6.31	31	T	B	2	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	dair.chepy.qokaiin.olkar.olkchdy.okar,al.dar.olkchey.otytam.orom
f86v6	f86	train	f86v6.32	32	T	B	2	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey.qoeear.chsey.oky.qokar.or,chey.qotar.ol,kchedy.qokaiin.am
f86v6	f86	train	f86v6.33	33	T	B	2	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar.olkaiin.ydy.lkchedy.okeeeykeey.dl.ld.lo,l.sheey.qokshey,taiin.g
f86v6	f86	train	f86v6.34	34	T	B	2	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	soraiin.ar.shey.qoteody.or.aiiin.oeey.ldaiiin.or.oro.ol,kaiiin
f86v6	f86	train	f86v6.35	35	T	B	2	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sar.aiin.otar.cheody.qotaiin.qokaiin.ol.tey.qokaiin.okar.ol
f86v6	f86	train	f86v6.36	36	T	B	2	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	dairal.daiin.qokar.chol,tal.cthdy.qokeey.lkaiin.olkaiin.araiin
f86v6	f86	train	f86v6.37	37	T	B	2	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar.[o:y]kar.qoeedy.qotar.otal.olky.qokal.ol.kaiin.octhear.lo
f86v6	f86	train	f86v6.38	38	T	B	2	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	poiin.otal,kal.toror.olaiin.okeockhey.olkeey.qoedy.lkaiin.oltam
f86v6	f86	train	f86v6.39	39	T	B	2	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	y,aiin,dar.otol.qokain.qoky.lkor.dal.oraiin.cheoty.qotaiin.olkam
f86v6	f86	train	f86v6.40	40	T	B	2	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin.ar.qotal.tshdy.otar.shcthdy.qokol.chotal,kar.ol,kar.alky
f86v6	f86	train	f86v6.41	41	T	B	2	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	qokaiin.octhy.oltchey.qotal.lkalol.sheol.qotaiin.ytain.ytody
f86v6	f86	train	f86v6.42	42	T	B	2	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin.qokain.otal.otal.lt.al.lkar.chdy.qotol.qokain
f86v6	f86	train	f86v6.43	43	T	B	2	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin.choty.ytaiin.chokain.chocthy.chy,taiin.okaiin.okan
f86v6	f86	train	f86v6.44	44	T	B	2	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	shor.qoky.chorolk.chokaiin.qoal,kaiin.qoaiin.or.aiiin.ykedy
f86v6	f86	train	f86v6.45	45	T	B	2	paiin otar otolkshy qokshey ar otalky chear aiodam	paiin.otar.otolkshy.qokshey.ar.otalky.chear.ai[o:a]dam<$>
f86v5	f86	train	f86v5.1	1	T	B	2	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	<%>pshdal.choky.sheody.lfchy.fyshey.qoty.opy.ypar.o,raiin.ytor.aiin.opy
f86v5	f86	train	f86v5.2	2	T	B	2	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair.yteody.qokar.shy.qokar.shor.qopchol.tal.ol.ytol.otam.otam
f86v5	f86	train	f86v5.3	3	T	B	2	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	shedy.chdy.qokar.okeeey.sheokaiin.cheoky.oteeodail.otaiin.otain
f86v5	f86	train	f86v5.4	4	T	B	2	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	ypchesy.oky.sheeey.qoty.qotaiin.sail.chepy.ltedy.dar.olkar.am
f86v5	f86	train	f86v5.5	5	T	B	2	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin.or.otol.otshey.otal.olkey.chcthody.ytar.dal.ar.okary
f86v5	f86	train	f86v5.6	6	T	B	2	olkeedy shety ytar ytaiin shdam araiiin ytaiin	olkeedy.shety.ytar.ytaiin.shdam.araiiin.ytaiin<$>
f86v5	f86	train	f86v5.7	7	T	B	2	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	<%>pdaiin.qoteedy.opchey.qopor.otol.kshdy.qopcheey.shdar,fchcfhy
f86v5	f86	train	f86v5.8	8	T	B	2	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	octhal.shckhy.otshey.opor.shey.tor,ar.otar.aiin.chdy.tarcheeg
f86v5	f86	train	f86v5.9	9	T	B	2	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiiin.otain.r.al.ykain.chaiin.y,tal.ykaiin.otal.ar,alkam
f86v5	f86	train	f86v5.10	10	T	B	2	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ykar.olkal.kar,shedy.shor.qokar.chor.or.ykaiin.otam.ytam
f86v5	f86	train	f86v5.11	11	T	B	2	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral.okar.octhey.sal.kaiin.ytal.chey.otal.aiiin.olkam<$>
f86v5	f86	train	f86v5.12	12	T	B	2	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	<%>poraiiidy.otshs.al.ar,shey.tair.sheody.qopchesy.lfar.air.amod
f86v5	f86	train	f86v5.13	13	T	B	2	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin.shar.otam.ytaiin.otal.teody.cthy.or.aiin.otar,aiiin
f86v5	f86	train	f86v5.14	14	T	B	2	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	qoar.aiiin.al.ody.ar.aiin.qokeeey.cheey.qotaiin.ykar.acthy
f86v5	f86	train	f86v5.15	15	T	B	2	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	ykar.ar.alody.or.eees.aiin.okar.qokaiin.ykar.ar.ol.chsky
f86v5	f86	train	f86v5.16	16	T	B	2	dcheytain qoka daiin ykalkain ykar al kaiin dalkalytam	dcheytain.qoka.daiin.ykalkain.ykar.al,kaiin.dalkalytam
f86v5	f86	train	f86v5.17	17	T	B	2	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ockhedy.ched.y,taiin.ykaiin.qotal.yshey.otaiin.olkam<$>
f86v5	f86	train	f86v5.18	18	T	B	2	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	<%>poldaiin.shea.teraiin.otcho.lkaiin.os.al.ody.qotar.ytedy.daiin
f86v5	f86	train	f86v5.19	19	T	B	2	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	ycheeytydaiin.ykeeo,chey.shckhy.shoky.oty.oty.otain.olkchdy
f86v5	f86	train	f86v5.20	20	T	B	2	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil	ychor.ar.aiin.ytaly.otaiin.ykaiin.otal.ytar.aiin.ytaiiil
f86v5	f86	train	f86v5.21	21	T	B	2	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar.ar,aiin.okaiin.yteey.ytaiin.qokees.aiin.yteey.qotey.lkey
f86v5	f86	train	f86v5.22	22	T	B	2	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin.ykeey.ykal.chod,aiin.oeey.teodkaiin.otodaiin.okain
f86v5	f86	train	f86v5.23	23	T	B	2	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	ykaiin.or,aiin.okol.chokar.sheol.qokar.cheey.or,aiin.ody
f86v5	f86	train	f86v5.24	24	T	B	2	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	oar.aiin.ykain.okal.kchody.chckhy.otaiin.olkar.otaiin
f86v5	f86	train	f86v5.25	25	T	B	2	sair kain ar alosheey qoeey lkesy	sair.kain.ar,alosheey.qoeey.lkesy<$>
f86v5	f86	train	f86v5.26	26	T	B	2	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	<%>pochor.aiir.shoar.pshody.shody.qopchy.ocfhdy.dar.olpshy.dam.shey
f86v5	f86	train	f86v5.27	27	T	B	2	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor.ypchor.aiin.otar.shody.pchykar.ytar.odar.oeees.aral.om
f86v5	f86	train	f86v5.28	28	T	B	2	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	odaiin.o,al.kar.ar.or.ytdar,qokeeey.teo,dy,tey,tar.a[?:n].ytarar
f86v5	f86	train	f86v5.29	29	T	B	2	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar.qoteody.qokar.shody.qokal.tchey.ytchy.tal.tar
f86v5	f86	train	f86v5.30	30	T	B	2	odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary	odaiin.otchees.chey.chodaiin.shedy.otal.kchol.shy.olkeeeary
f86v5	f86	train	f86v5.31	31	T	B	2	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar	tol.kaiin.ytchdy.chol.ytedy.ytain.qodaiin.ytody.ykeshy.ar
f86v5	f86	train	f86v5.32	32	T	B	2	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey.ytchy.dy.qotal.shdy.or.aiin.chody.chey.ol.teody.aiin
f86v5	f86	train	f86v5.33	33	T	B	2	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey.ol,kaiin.ol.kain.olkeedy.qopcheey.oty.daiin.otam
f86v5	f86	train	f86v5.34	34	T	B	2	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey.ol.tey.choaiin.ysheedy.ychedy.ytaiin.otam.aiin
f86v5	f86	train	f86v5.35	35	T	B	2	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey.or.aiin.ytair.ytaim.otal.shod.qokchy.qoody.s,aim
f86v5	f86	train	f86v5.36	36	T	B	2	shody qoty chody ytody olkey otoloty oltal oky dam	shody.qoty.chody.ytody.olkey.otoloty.oltal.oky.dam
f86v5	f86	train	f86v5.37	37	T	B	2	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	dchol.chedy.qotain.otaiin.ol.cheody.olkeeody.oreeeg
f86v5	f86	train	f86v5.38	38	T	B	2	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	sol.odaiin.ykeeshy.ytchey.lchody.ykar.shey.ytaiin
f86v5	f86	train	f86v5.39	39	T	B	2	yteody chedy qoteey octhy dy	yteody.chedy.qoteey.octhy.dy<$>
f86v3	f86	train	f86v3.1	1	C	B	2	tchedy qokeedy qoedy qopchy raiin olpchey qokaiin	<!N><%>tchedy.qokeedy.qoedy.qopchy.raiin.olpchey.qokaiin
f86v3	f86	train	f86v3.2	2	C	B	2	rain ychedy qoeeey otair cheody ytain qy kaiin	<!N>rain.ychedy.qoeeey.otair.cheody.ytain.q[y:o],kaiin
f86v3	f86	train	f86v3.3	3	C	B	2	taiin ytaiin ytaiin ytaiin or ar ytas am	<!N>taiin.ytaiin.ytaiin.ytaiin.or.ar.yta[s:r].am
f86v3	f86	train	f86v3.4	4	C	B	2	ykaiin qoeedy qar aiin yteeey ar aiin ar am	<!N>ykaiin.qoeedy.q[a:o]r.aiin.yteeey.ar.aiin.ar.am
f86v3	f86	train	f86v3.5	5	C	B	2	yeey qotaiin chdy ypeor ytain otain ytam	<!N>y{ch'}eey.qotaiin.chdy.yp{ch'}eor.ytain.otain.ytam
f86v3	f86	train	f86v3.6	6	C	B	2	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	<!N>daiinls,aiin.chcthy.ykaiin.ykaiin.chdar.ar,aiin
f86v3	f86	train	f86v3.7	7	C	B	2	sain ytaiin ytapy odeeey dal dair ytam	<!N>sain.ytaiin.ytapy.odeeey.dal.dair.ytam
f86v3	f86	train	f86v3.8	8	C	B	2	sor aiin otey otair	<!N>sor,aiin.otey.otair<$>
f86v3	f86	train	f86v3.9	9	C	B	2	tchol olkey cfhy aiin opchedy okchedy or acheody shol shedy yteey daiin dady	<!W><%>tchol.olkey.cfhy,aiin.opchedy.okchedy.or,acheody.shol.shedy.yteey.daiin.dady
f86v3	f86	train	f86v3.10	10	C	B	2	ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	<!W>ychey.olkeeey.qotchedy.qokeey.qotchedar.sheedy.qokaiin.qokedy.ykaiin.qotaiior.am
f86v3	f86	train	f86v3.11	11	C	B	2	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	<!W>tcheod.oteey.yteeody.chdy.chedos.shedy.cheos.[ol:?]s.aiir.sheey.ytee{ch'}eey.oteeodam
f86v3	f86	train	f86v3.12	12	C	B	2	yteedy ykeey daim choaiin checkhy keeeochy tcheey otodaiin opaiin otchey otam	<!W>yteedy.ykeey.daim.choaiin.checkhy.{c'y}keeeochy.tcheey.otodaiin.opaiin.otchey.otam
f86v3	f86	train	f86v3.13	13	C	B	2	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	<!W>osheey.orsheey.tcheody.qokain.qodaiin.olkar.chedaiin.y.chedy.qokady.cholkain
f86v3	f86	train	f86v3.14	14	C	B	2	ar aiin shodain shor chalkar shekshol okchor	<!W>ar.aiin.shodain.shor.chalkar.shekshol.okchor<$>
f86v3	f86	train	f86v3.15	15	C	B	2	tshdey dalkshdy shocfhy saiin or airody chedaly	<%>tshd{ch'}ey.dalkshdy.shocfhy.saiin.or.airody<->chedaly
f86v3	f86	train	f86v3.16	16	C	B	2	dcheody skeeody qokshey cheodain ykched sar aldy	dcheody.skeeody.qokshey.cheodain.ykched<->sar,aldy
f86v3	f86	train	f86v3.17	17	C	B	2	dsheody qokchey dal or odaiin sar	dsheody.qokchey.dal.or.odaiin.sar<$>
f86v3	f86	train	f86v3.18	18	C	B	2	pchedaiin dchedy qokchdy qopchol shol sheody solkam	<%>pchedaiin.dchedy.qokchdy.qopchol.shol<->sheody.solkam
f86v3	f86	train	f86v3.19	19	C	B	2	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy	dchey.otain.olkechy.qokam.chol.kchdy.chol.tchdy.dar,aiindy
f86v3	f86	train	f86v3.20	20	C	B	2	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair.ykcho.dar.chody.ykeeody.qochey.chckhey.lkar,ary
f86v3	f86	train	f86v3.21	21	C	B	2	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam	dshedy.kshey.tchdy.shdy.ralkchedy.ytchol.qoty.okshy.tam
f86v3	f86	train	f86v3.22	22	C	B	2	ytchdy dar sholor alor	ytchdy.dar.sholor.alor<$>
f86v3	f86	train	f86v3.23	23	C	B	2	tshedal ypchey shdy qopcheeody opchdy olfchey ypchey qotaiin	<!E><%>tshedal.ypchey.shdy.qopcheeody.opchdy.olfchey.ypchey.qotaiin
f86v3	f86	train	f86v3.24	24	C	B	2	dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin	<!E>dshedy.qokeey.qotee[?:y].shedy.qokaiin.chdy.otar.otaiin.ykaiin
f86v3	f86	train	f86v3.25	25	C	B	2	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	<!E>qodaiin.y,ochedy.qotchey.qoky.daiin.chdy.oteedy.qoty.daiin.am
f86v3	f86	train	f86v3.26	26	C	B	2	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	<!E>shor.yteey.oteedy.shedaiin.sheey.otaiin.ytaiin.otodar.aiin
f86v3	f86	train	f86v3.27	27	C	B	2	teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin	<!E>teeos.aiin.yteey.qoteey.otchey.qoteeody.cheeor.cheedaiin
f86v3	f86	train	f86v3.28	28	C	B	2	ycheeody daiis oteey qoedy oteey olteey	<!E>ycheeody.daii[s:r].oteey.qoedy.oteey.olteey<$>
f86v3	f86	train	f86v3.29	29	C	B	2	toeeedchy okchey qokchedy shedy ytcheodar	<!S><%>toeeedchy.okchey.qokchedy.shedy.ytcheodar
f86v3	f86	train	f86v3.30	30	C	B	2	ytchey yteey chdal or cheey daiin cheokaii	<!S>ytchey.yteey.chdal.or.cheey.daiin.cheokaii[@175;:m]
f86v3	f86	train	f86v3.31	31	C	B	2	tchedy chy tchey otchedy qokal oeedy lkam	<!S>tchedy.chy.tchey.otchedy.qokal.oeedy.lkam
f86v3	f86	train	f86v3.32	32	C	B	2	oees aiiin yteeedy chedy qotaiin cheody	<!S>oees.aiiin.yteeedy.chedy.qotaiin.cheody
f86v3	f86	train	f86v3.33	33	C	B	2	ytchey otaiin kshd qotar chear or am	<!S>ytchey.otaiin.kshd.qotar.chear.or,am
f86v3	f86	train	f86v3.34	34	C	B	2	yteeo dy chedy qokal yteey qokar am	<!S>yteeo,dy.chedy.qokal.yteey.qokar.am
f86v3	f86	train	f86v3.35	35	C	B	2	dcheey teeody oty otchedy daiiraii	<!S>dcheey.teeody.oty.otchedy.daiiraii[@175;:m]
f86v3	f86	train	f86v3.36	36	C	B	2	ykeeedy qoteey qodaiin okeeey	<!S>ykeeedy.qoteey.qodaiin.okeeey<$>
f87r	f87	train	f87r.1	1	H	A	1	poalshsal shocphor ypcho cpheo saiin oteodal saiin	<%>poalshsal.shocphor.ypcho.cpheo.saiin.oteodal.saiin
f87r	f87	train	f87r.2	2	H	A	1	dcheeckhos chety cthodal yteodam cphecthy syty	dcheeckhos.chety.cthodal.yteodam.cphecthy.syty
f87r	f87	train	f87r.3	3	H	A	1	tchor oteedy ykeey ody keos sheekchey saiidy	tchor.oteedy.ykeey.{cthh}ody.keos.sheekchey.saiidy
f87r	f87	train	f87r.4	4	H	A	1	soraiin qockhos cheodor ckheokey chcthody s odar	soraiin.qockhos.cheodor.ckheokey.chcthody.s.odar
f87r	f87	train	f87r.5	5	H	A	1	daiin ctheey ckheckhy cthody chor s al dar chor	daiin.ctheey.ckheckhy.cthody.chor.s,al.dar.chor
f87r	f87	train	f87r.6	6	H	A	1	tos she keodaiin pcheos sheo so shkeody soraiin	tos.she.keodaiin.pcheos.sheo.so.shkeody.soraiin
f87r	f87	train	f87r.7	7	H	A	1	y teeodal cho keeody shy koo sols chekol	y,teeodal.cho.keeody.shy.ko[o:l]<!corr?>,sols.chekol
f87r	f87	train	f87r.8	8	H	A	1	solsheor ysaiin chor cheory kchody	solsheor.ysaiin.chor.cheory.kchody
f87r	f87	train	f87r.9	9	H	A	1	sor shocthey oteody dchol saraiin	sor.shocthey.oteody.dchol.saraiin
f87r	f87	train	f87r.10	10	H	A	1	sho cthos cheodal ctheody qoty	sho.cthos.cheodal.ctheody.qoty<$>
f87r	f87	train	f87r.11	11	H	A	1	psheodshy dal shee saldal shol aldy	<%>psheodshy.dal.shee.saldal.shol.aldy
f87r	f87	train	f87r.12	12	H	A	1	ysheeer chetchy teodar otcheol tockhy	ysheee[r:s].chetchy.teodar.otcheol.tockhy
f87r	f87	train	f87r.13	13	H	A	1	keor ckheey shody qoeeeety s chody daiin	keor.ckheey.shody.qoeeeety.s,chody.daiin
f87r	f87	train	f87r.14	14	H	A	1	daiin shol cthey okeol cheor okeeo daiim	daiin.shol.cthey.okeol.cheor.okeeo,daiim
f87r	f87	train	f87r.15	15	H	A	1	shos cheol cheos ckhey saiin qockheo ldaiin	shos.cheol.cheos.ckhey.saiin.q'ockheo,ldaiin
f87r	f87	train	f87r.16	16	H	A	1	yteeor cheol dcheeol	yteeo[r:s].cheol.dcheeol<$>
f87v	f87	train	f87v.1	1	H	A	1	cheey daiin cpheodar shody dcheody todor oeeepchody oldar	<%>@180;cheey.daiin.cpheodar.shody.dcheody.todor.oeeepchody<->oldar
f87v	f87	train	f87v.2	2	H	A	1	schey ctheey qocthsy s dcheoky s cth	schey.ctheey.qocthsy.s<->dcheoky.s,cth
f87v	f87	train	f87v.3	3	H	A	1	y cheockhy okey cthy yteeor os	y,cheockhy.okey.cthy<->yteeor.{ct}os
f87v	f87	train	f87v.4	4	H	A	1	dcheecthey cthosy ykeeor oky	dcheecthey.cthosy<->ykeeor.oky
f87v	f87	train	f87v.5	5	H	A	1	ycheey keeo salckhy eoiin scheom	ycheey.keeo.salckhy<->eoiin.scheom
f87v	f87	train	f87v.6	6	H	A	1	dcheos shey solchiyd oteos cthey	dcheos.shey.solchiyd<->oteos.cthey
f87v	f87	train	f87v.7	7	H	A	1	qotechoep cheos cthey qokeod qokeog	qotechoep.cheos.cthey<->qokeod.qokeog
f87v	f87	train	f87v.8	8	H	A	1	shoeey cthey qo cthodol yteodaiin sheol	shoeey.cthey.qo.cthodol<->yteodaiin.sheol
f87v	f87	train	f87v.9	9	H	A	1	techol qoscheody otol	techol.qoscheody.otol<$>
f87v	f87	train	f87v.10	10	H	A	1	opcheey y cpheckhy cheo r chepcheol	<%>opcheey.{cthh}y.cpheckhy<->cheo,r,chepcheol
f87v	f87	train	f87v.11	11	H	A	1	kchor ol cheeol qok odal lseeey keodam	kchor.ol.cheeol.qok,odal<->lseeey.keodam
f87v	f87	train	f87v.12	12	H	A	1	ytcheoqo chos ckheos cheoy s cheol sal dain	ytcheoq[o:y].chos.ckheos.cheoy<->s,cheol.sal.dain
f87v	f87	train	f87v.13	13	H	A	1	ksheol qoar cfhs ykaiin saral aiim am	ksheol.qoar.cfhs.ykaiin<->saral.aiim.am
f87v	f87	train	f87v.14	14	H	A	1	san ainy keol dair old ain atolg	san.ainy.keol,dair.old<->ain.atolg
f87v	f87	train	f87v.15	15	H	A	1	yksho qos arolor or al daraiing	yksho.qos<->arolor.or<->al.daraiing
f87v	f87	train	f87v.16	16	H	A	1	saiin olcthr	saiin.olcthr<!through plant><$>
f88r	f88	held	f88r.1	1	P	A	1	otorchety	otorchety
f88r	f88	held	f88r.2	2	P	A	1	osal	osal
f88r	f88	held	f88r.3	3	P	A	1	orald	orald
f88r	f88	held	f88r.4	4	P	A	1	oldar	oldar
f88r	f88	held	f88r.5	5	P	A	1	otoky	otoky
f88r	f88	held	f88r.6	6	P	A	1	otaly	otaly
f88r	f88	held	f88r.7	7	P	A	1	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	<%>dorsheoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chcthol
f88r	f88	held	f88r.8	8	P	A	1	ral sheom keol chear shekor qokor daiin sar s aiin oky sam	[r:s]al,sheom.keol,chear.shekor.qokor.daiin.sar.s,aiin.oky.sam
f88r	f88	held	f88r.9	9	P	A	1	oain or om otam okeom cheeor qokeody dar or om cheody	oain.or.om.otam.okeom.cheeor.qokeody.dar.or.om.cheody
f88r	f88	held	f88r.10	10	P	A	1	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	qokeol.cheol.saiin.cheos.cheol.doleeey.or.cheom.cheo[j:m]am
f88r	f88	held	f88r.11	11	P	A	1	yokeody cheom qoor cheeb ykeor shy sam	yokeody.cheom.qoor.cheeb.ykeor.shy.sam<$>
f88r	f88	held	f88r.12	12	P	A	1	otaldy	otaldy
f88r	f88	held	f88r.13	13	P	A	1	oram	oram
f88r	f88	held	f88r.14	14	P	A	1	dary	dary
f88r	f88	held	f88r.15	15	P	A	1	okol	okol
f88r	f88	held	f88r.16	16	P	A	1	sorory	sorory
f88r	f88	held	f88r.17	17	P	A	1	otyda	otyda
f88r	f88	held	f88r.18	18	P	A	1	koay cphol orchor pcheoly otchol oldy salsaly	<%>koa{iphh}y.cphol.orchor.pcheoly.otchol.oldy.salsaly
f88r	f88	held	f88r.19	19	P	A	1	dchey chokol daiin qoekol qoekol qockhol okol cheol	dchey.chokol.daiin.qoekol.qoekol.qockhol.okol.cheol
f88r	f88	held	f88r.20	20	P	A	1	dsheol qokeey s chy s aiin chor oteor aiin chosals	dsheol.qokeey.s.chy.s,aiin.chor.oteor.aiin.chosals
f88r	f88	held	f88r.21	21	P	A	1	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol.chor.olsheody.qokeol.sho{ikh}y.ol.sheeol.sheoldg
f88r	f88	held	f88r.22	22	P	A	1	ychey okaiin chol cheor ol chorcholsal	ychey.okaiin.chol.cheor.ol.chorcholsal<$>
f88r	f88	held	f88r.23	23	P	A	1	ofyskydal	ofyskydal
f88r	f88	held	f88r.24	24	P	A	1	otor am	otor,am
f88r	f88	held	f88r.25	25	P	A	1	ofaldo	ofaldo
f88r	f88	held	f88r.26	26	P	A	1	poeear sheoky olkeey cthol poldy s okoldy	<%>poeear.sheoky.olkeey.cthol.poldy.s<->okoldy
f88r	f88	held	f88r.27	27	P	A	1	qokol chol qokol qokol chol cheey or aiin oldal	qokol.chol.qokol.qokol.chol.cheey.or.aiin.oldal
f88r	f88	held	f88r.28	28	P	A	1	ykar cheol chol chey ckhey s or shear ar alsy	ykar.cheol.chol.chey.ckhey.s,or.shear.ar,alsy
f88r	f88	held	f88r.29	29	P	A	1	kor chey qokol cheol chody qokol kchor chol dal	kor,chey.qokol.cheol.chody.qokol.kchor.chol,dal
f88r	f88	held	f88r.30	30	P	A	1	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey.cheor.cheotey.cheol.qokeor.chetchy.ofal
f88r	f88	held	f88r.31	31	P	A	1	dar chear chol dol qoekeor cheom	dar.chear.chol.dol.qoekeor.cheom<$>
f88v	f88	held	f88v.1	1	P	A	1	okalyd	okalyd
f88v	f88	held	f88v.2	2	P	A	1	cheocthy	cheocthy
f88v	f88	held	f88v.3	3	P	A	1	cpheor	cpheor
f88v	f88	held	f88v.4	4	P	A	1	otar arody	otar.arody
f88v	f88	held	f88v.5	5	P	A	1	otokol	otokol
f88v	f88	held	f88v.6	6	P	A	1	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	<%>teodal.lkeo,cheor.roshckhy.sorshy<->aiin.cheokal.saldaiin
f88v	f88	held	f88v.7	7	P	A	1	dshor shor qokeody qokeo lchey chkeor qokeey daiin qokeom	dshor.shor.qokeody.qokeo,lchey.chkeor.qokeey.daiin.qokeom
f88v	f88	held	f88v.8	8	P	A	1	qoaiin cheoy olcheody qoekeol cho chckhy qoeey key cheokam	qoaiin.cheoy.olcheody.qoekeol.cho.chckhy.qoeey.key.cheokam
f88v	f88	held	f88v.9	9	P	A	1	choeey keeod y s aiin chody okearcheol archeey sairal	choeey.keeod,y.s,aiin.chody.okearcheol.archeey.sairal
f88v	f88	held	f88v.10	10	P	A	1	dar cheorol chekol daraly	dar.cheorol.chekol,daraly<$>
f88v	f88	held	f88v.11	11	P	A	1	otoram	otoram
f88v	f88	held	f88v.12	12	P	A	1	otora	otor[a:y]
f88v	f88	held	f88v.13	13	P	A	1	cheosdy	cheosdy
f88v	f88	held	f88v.14	14	P	A	1	okaiin	okaiin
f88v	f88	held	f88v.15	15	P	A	1	kosholdy qotody opykey oldaiin qoteody yfolaiin oraiin	<%>kosholdy.qotody.opykey.oldaiin.qoteody.yfolaiin.oraiin
f88v	f88	held	f88v.16	16	P	A	1	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	ysheod.sheo.sheody.qokeody.qoky.chees.cheody.qokeody.dal
