target_surface	channel	denominator	view	omitted_physical_folio	fixed_selected_sign	target_uncentered_delta	k12_exact_median	target_centered_delta	target_bilateral	all_12_controls_bilateral	robust_controls_after_drop	fold_success
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	1	1/46	1/420	187/9660	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	1	3/142	113/42294	27709/1501437	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	1	1/48	905/341544	12421/683088	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f111r	1	3/146	1/432	575/31536	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	1	3/142	1/428	571/30388	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	1	1/48	1/428	95/5136	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	1	3/140	1/432	289/15120	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	1	1/48	1/428	95/5136	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f17v	1	11/816	-2731/4755016	6816709/485011632	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f18r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f25r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f39v	1	3/146	1/432	575/31536	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f3v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	1	1/72	1/432	5/432	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f46r	1	3/146	1/488	659/35624	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f47r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	1	3/146	1/432	575/31536	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f50r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f50v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f54v	1	3/140	1/428	143/7490	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f55r	1	3/142	1/428	571/30388	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f55v	1	3/142	1/432	577/30672	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	1	1/48	3965/1930608	2266/120663	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	1	1/65	1/412	347/26780	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	1	1/48	115/26322	3467/210576	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75r	1	1/48	107/22880	1109/68640	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	1	1/48	1/428	95/5136	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	1	1/48	1/416	23/1248	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78v	1	3/140	1/428	143/7490	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	1	1/48	899/322392	11635/644784	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	1	1/48	1/412	91/4944	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	1	1/48	1/428	95/5136	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f81v	1	23/816	1/432	95/3672	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	1	1/48	1/9240	383/18480	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	1	1/48	7/990	109/7920	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f85r	1	1/48	1/424	47/2544	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	1	3/142	1693/617760	806437/43860960	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f94r	1	1/72	1/428	89/7704	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	1	1/48	1/428	95/5136	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	1	3/146	-7/27280	41431/1991440	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f104r	1	53/164	203249/2584608	25912847/105968928	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f105v	1	334/1107	631/7844	1921379/8683308	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106v	1	71/200	209177/2584608	17708971/64615200	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107r	1	27/80	3839/47064	120451/470640	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107v	1	53/164	1415451/18166280	4455359/18166280	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108r	1	118/351	1035289/11577744	111420817/451532016	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108v	1	51/164	73895/894216	8371559/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f111r	1	53/164	73895/894216	8818667/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f112r	1	51/164	259439/3026415	2726809/12105660	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f112v	1	131/432	215675/2584608	5112751/23261472	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f113v	1	13/40	73895/894216	541813/2235540	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114v	1	53/164	73895/894216	8818667/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f116r	1	53/164	12707/147630	2870221/12105660	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f13v	1	125/378	3839/47064	738643/2965032	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f18r	1	695/2214	3839/47064	4034989/17366616	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f25r	1	59/189	73895/894216	12930863/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f33r	1	51/164	73895/894216	8371559/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f39v	1	53/164	8237/98420	241587/1008805	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40r	1	125/378	73895/894216	13974115/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40v	1	53/164	73895/894216	8818667/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f47r	1	125/378	102577/1219800	18950149/76847400	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f48v	1	53/164	73895/894216	8818667/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f50r	1	59/189	73895/894216	12930863/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f50v	1	53/164	73895/894216	8818667/36662856	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f54v	1	51/164	23857/289940	1359299/5943770	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f55r	1	5/16	73895/894216	411095/1788432	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f55v	1	709/2214	73895/894216	78399269/329965704	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f58r	1	51/164	226939/2588520	23699131/106129320	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f58v	1	1/3	186125/1929624	152361/643208	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f66r	1	59/189	73895/894216	12930863/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f75r	1	59/189	332839/3576864	49376135/225342432	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f75v	1	53/164	73759/941280	9447841/38592480	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f78v	1	223/702	479/5520	149117/645840	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80r	1	59/189	73895/894216	12930863/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80v	1	368/1107	149555/1929624	4427189/17366616	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f81r	1	125/378	73895/894216	13974115/56335608	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f82r	1	22/63	73895/894216	5005789/18778536	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f82v	1	53/164	29783/351120	3431237/14395920	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f85r	1	695/2214	2615997/36002264	234509221/972061128	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f86v	1	695/2214	15121/185185	95225681/409999590	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f95r	1	125/378	103427/1304160	20654099/82162080	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f95v	1	695/2214	73895/894216	76312765/329965704	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	1	49/340	115/2736	23741/232560	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f105r	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	1	311/2448	1073/26676	157487/1813968	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	1	8/55	1619/38304	217387/2106720	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	1	1421/9372	115/2736	234173/2136816	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	1	662/4485	485/11424	598607/5692960	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	1	225/1562	12614/294925	46655057/460672850	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	1	41/306	123/2912	40877/445536	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f111r	1	695/4964	115/2736	332665/3395376	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	1	1293/9514	115/2736	1221769/13015152	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	1	1231/9648	115/2736	1307/15276	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	1	8/55	603/14060	15863/154660	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	1	173/1224	1759/49210	3180157/30116520	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	1	173/1224	1733527/40517424	67884407/688796208	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f17v	1	173/1224	27/608	9017/93024	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f18r	1	329/2448	115/2736	179/1938	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	1	173/1224	7447/178619	1281527/12860568	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f25r	1	443/3312	115/2736	481/5244	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	1	41/306	115/2736	4277/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f39v	1	695/4964	115/2736	332665/3395376	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f3v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	1	173/1224	16027/361760	315937/3255840	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f46r	1	695/4964	115/2736	332665/3395376	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f47r	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	1	695/4964	115/2736	332665/3395376	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f50r	1	443/3312	115/2736	481/5244	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f50v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f54v	1	46/335	115/2736	87331/916560	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f55r	1	613/4757	4201/101232	42071059/481560624	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f55v	1	1293/9514	115/2736	1221769/13015152	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	1	41/306	41165/991952	14036771/151768656	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	1	31/195	115/2736	20797/177840	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	1	329/2448	6239/145008	9385/102714	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75r	1	443/3312	6397/150480	26317/288420	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	1	233/1656	8969/228228	3193705/31495464	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	1	233/1656	114041/2705904	266681/2705904	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78v	1	213/1540	1577/31668	5506/62205	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	1	443/3312	1711/35568	5839/68172	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	1	173/1224	12613/300832	269159/2707488	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	1	233/1656	115/2736	6209/62928	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81v	1	173/1224	115/2736	4619/46512	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	1	163/1104	115/2736	3323/31464	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	1	173/1224	6397/150480	252821/2558160	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f85r	1	329/2448	115/2736	179/1938	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	1	655/4828	194627/5299140	316409693/3198030990	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f94r	1	233/1656	115/2736	6209/62928	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	1	173/1224	4201/101232	171821/1720944	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	1	329/2448	115/2736	179/1938	1	1	12	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	1	695/4964	1789/44992	5597211/55835072	1	1	12	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f103r	-1	41/120	7/15	-1/8	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f103v	-1	137/390	7/15	-3/26	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f104r	-1	531/1508	7/15	-2591/22620	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f107r	-1	289/780	7/15	-5/52	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f107v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f108v	-1	132/377	7/15	-659/5655	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f111r	-1	137/390	7/15	-3/26	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f112r	-1	97/261	17/36	-35/348	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f113r	-1	137/390	17/36	-283/2340	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f114r	-1	557/1508	17/36	-349/3393	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f114v	-1	97/261	7/15	-124/1305	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f17v	-1	137/390	7/15	-3/26	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f20r	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f22r	-1	137/390	7/15	-3/26	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f40r	-1	97/261	7/15	-124/1305	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f41v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f55v	-1	11/30	7/15	-1/10	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f58r	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f75r	-1	88/261	23/60	-241/5220	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f75v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f76v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f77r	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f77v	-1	89/252	7/15	-143/1260	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f78v	-1	241/700	7/15	-257/2100	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f79r	-1	241/700	7/15	-257/2100	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f79v	-1	11/30	7/15	-1/10	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f80r	-1	185/522	7/15	-293/2610	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f80v	-1	132/377	4/9	-320/3393	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f81r	-1	241/700	7/15	-257/2100	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f81v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f82v	-1	185/522	7/15	-293/2610	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f83v	-1	185/522	17/36	-41/348	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f85r	-1	137/390	7/15	-3/26	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f86v	-1	132/377	7/15	-659/5655	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f88v	-1	132/377	7/15	-659/5655	1	1	12	0
