target_surface	channel	denominator	view	omitted_control_surface	fixed_selected_sign	target_uncentered_delta_unchanged	k11_exact_median_sorted_position_6	recomputed_centered_delta	eleven_controls_scoreable	fold_success
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sal	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	oteol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	kol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	chl	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	lol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	kal	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	otchol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	cthol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okeol	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qotol	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	tol	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sal	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	oteol	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	kol	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	chl	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okol	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	lol	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	kal	1	1/19	1/54	35/1026	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	otchol	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	cthol	1	1/19	1/50	31/950	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	tol	1	3/52	1/40	17/520	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sal	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	oteol	1	3/52	1/40	17/520	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	kol	1	3/52	1/40	17/520	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	chl	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okol	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	lol	1	3/52	1/40	17/520	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	kal	1	3/52	1/40	17/520	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	otchol	1	3/52	0/1	3/52	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	1	3/52	1/40	17/520	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okeol	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qotol	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	tol	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sal	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	oteol	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	kol	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	chl	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okol	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	lol	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	kal	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	otchol	-1	7/44	17/90	-59/1980	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	cthol	-1	7/44	12/65	-73/2860	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okeol	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qotol	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	tol	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sal	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	oteol	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	kol	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	chl	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okol	-1	13/112	1/4	-15/112	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	lol	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	kal	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	otchol	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	cthol	-1	13/112	79/308	-173/1232	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okeol	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qotol	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	tol	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sal	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	oteol	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	kol	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	chl	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okol	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	lol	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	kal	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	otchol	-1	1/19	2/37	-1/703	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	cthol	-1	1/19	1/18	-1/342	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	tol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sal	-1	37/1092	17/175	-1727/27300	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	oteol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	kol	-1	37/1092	17/175	-1727/27300	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	chl	-1	37/1092	17/175	-1727/27300	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	lol	-1	37/1092	3/40	-449/10920	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	kal	-1	37/1092	17/175	-1727/27300	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	otchol	-1	37/1092	17/175	-1727/27300	1	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	-1	37/1092	17/175	-1727/27300	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sheol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	dol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sol	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qokal	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qotol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	shol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	dal	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	al	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	cthol	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	tol	-1	1/20	7/30	-11/60	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okeol	-1	1/20	17/80	-13/80	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sheol	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dol	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okol	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sol	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qokal	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qotol	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	shol	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dal	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	al	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	cthol	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	tol	-1	1/12	9/56	-13/168	1	1
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okeol	-1	1/12	3/20	-1/15	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sheol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dol	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sol	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qokal	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qotol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	shol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dal	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	al	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	cthol	-1	1/174	7/326	-223/14181	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	tol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okeol	-1	1/174	1/382	52/16617	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	-1	51/6832	1/160	83/68320	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dol	-1	51/6832	1/160	83/68320	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okol	-1	51/6832	1/160	83/68320	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sol	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	-1	51/6832	1/160	83/68320	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	shol	-1	51/6832	1/160	83/68320	1	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dal	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	al	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	tol	-1	51/6832	5/528	-113/56364	1	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	-1	51/6832	1/160	83/68320	1	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sheol	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dol	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okol	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sol	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qokal	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qotol	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	shol	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dal	-1	71/370	33/136	-1277/25160	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	al	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	cthol	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	tol	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okeol	-1	71/370	43/216	-287/39960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sheol	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dol	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okol	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sol	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qokal	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qotol	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	shol	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dal	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	al	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	cthol	-1	1/6	31/120	-11/120	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	tol	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okeol	-1	1/6	79/308	-83/924	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sheol	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dol	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okol	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sol	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qokal	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qotol	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	shol	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dal	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	al	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	cthol	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	tol	-1	5/58	1/11	-3/638	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okeol	-1	5/58	4/43	-17/2494	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	-1	449/6832	133/1240	-43987/1058960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dol	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okol	-1	449/6832	133/1240	-43987/1058960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sol	-1	449/6832	133/1240	-43987/1058960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	shol	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dal	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	al	-1	449/6832	133/1240	-43987/1058960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	-1	449/6832	22/205	-58259/1400560	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	tol	-1	449/6832	133/1240	-43987/1058960	1	1
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	-1	449/6832	133/1240	-43987/1058960	1	1
