surface	source_reading_id	working_model_level	v99r7_spoken_default_de	axis_tags	macro_tags	unconditional_global_export_allowed	gdt734_composition_semantic_credit	gdt734_component_export_allowed	gdt806_semantic_credit	gdt806_renderer_license
okeey	okeey#1	W2_PROVISIONAL_WORKING	heißer Ansatz am Ende des Grades	HOT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
okeor	okeor#GLOBAL	W3_SOLID_WORKING_THEORY	eine Portion Ansatz bis zur Mittelstufe erhitzen	HOT|AMOUNT|VALUE|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
okeshy	okeshy#GLOBAL	W2_PROVISIONAL_WORKING	erhitzter, danach angefeuchteter Ansatz	HOT|MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
okey	okey#GLOBAL	W3_SOLID_WORKING_THEORY	heißer Ansatz in der Mitte des Grades	HOT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
okoldy	okoldy#GLOBAL	W3_SOLID_WORKING_THEORY	erhitzten Ansatzstoff fertigstellen	HOT|MATERIAL|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
okor	okor#GLOBAL	W3_SOLID_WORKING_THEORY	heiße Drogenportion im Ansatz	HOT|AMOUNT|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
okos	okos#GLOBAL	W2_PROVISIONAL_WORKING	eine Charge Heißansatz	HOT|AMOUNT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
okshdy	okshdy#GLOBAL	W2_PROVISIONAL_WORKING	heiß-feuchter Ansatz am Anfang des Grades, abgeschlossen	HOT|MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
okshedy	okshedy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	HOT|MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
okshey	okshey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-feuchter Ansatz in der Mitte des Grades	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
okshy	okshy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-feuchter Ansatz am Anfang des Grades	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
oky	oky#1	W2_PROVISIONAL_WORKING	heißer Ansatz am Anfang des Grades	HOT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
olaiin	olaiin#GLOBAL	W3_SOLID_WORKING_THEORY	drei Portionen Drogenstoff	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
olain	olain#GLOBAL	W3_SOLID_WORKING_THEORY	zwei Portionen Drogenstoff	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
oldam	oldam#GLOBAL	W3_SOLID_WORKING_THEORY	ein Maß Drogenstoff abmessen	AMOUNT|MATERIAL|PROCESS	CARRIER|PROCESS|SCALAR	1	0	0	0	0
oldy	oldy#GLOBAL	W3_SOLID_WORKING_THEORY	fertiger, abgeseihter Auszug	CLOSE	PROCESS	1	0	0	0	0
olkain	olkain#GLOBAL	W3_SOLID_WORKING_THEORY	heißes Drogenmaterial, Grad II	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
olkam	olkam#GLOBAL	W3_SOLID_WORKING_THEORY	heißes Material [terminal-M]	HOT|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
olkchdy	olkchdy#1	W2_PROVISIONAL_WORKING	fertige heiß-trockene Drogenportion	HOT|DRY|AMOUNT|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
olkedy	olkedy#GLOBAL	W3_SOLID_WORKING_THEORY	erhitzte Drogenbasis, fertig	HOT|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
olkeeo	olkeeo#GLOBAL	W2_PROVISIONAL_WORKING	stark erhitzter Drogenauszug	HOT|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
olkees	olkees#GLOBAL	W2_PROVISIONAL_WORKING	Charge vollständig erhitzten Drogenstoffs	HOT|AMOUNT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
olkol	olkol#GLOBAL	W2_PROVISIONAL_WORKING	heißer Drogenauszug	HOT|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
ols	ols#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenstoffposten	MATERIAL	CARRIER	1	0	0	0	0
olshdy	olshdy#GLOBAL	W2_PROVISIONAL_WORKING	angefeuchtetes Drogenmaterial, fertig	MOIST|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
olshedy	olshedy#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	VALUE|MATERIAL|CLOSE	CARRIER|PROCESS|SCALAR	1	0	0	0	0
olshey	olshey#GLOBAL	W3_SOLID_WORKING_THEORY	eingeweichte Drogenbasis, Mittelstufe	VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
olshy	olshy#GLOBAL	W2_PROVISIONAL_WORKING	Drogenstoff leicht einweichen	MOIST|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
oltedy	oltedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalte Drogenbasis, Mittelstufe erreicht	COLD|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
olteedy	olteedy#GLOBAL	W2_PROVISIONAL_WORKING	kaltes Drogenmaterial am Gradende, fertig	COLD|VALUE|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
oly	oly#GLOBAL	W3_SOLID_WORKING_THEORY	abseihen	PROCESS	PROCESS	1	0	0	0	0
oor	oor#GLOBAL	W2_PROVISIONAL_WORKING	Drogenportion im Ansatz	AMOUNT|MATERIAL|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
or	or#1	W2_PROVISIONAL_WORKING	Drogenportion	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
oraiin	oraiin#GLOBAL	W3_SOLID_WORKING_THEORY	drei Portionen	AMOUNT	SCALAR	1	0	0	0	0
oral	oral#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffportion, Klasse I	AMOUNT|VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
oram	oram#1	W2_PROVISIONAL_WORKING	ein Maß	AMOUNT	SCALAR	1	0	0	0	0
orchey	orchey#1	W2_PROVISIONAL_WORKING	trockene Portion, Mittelstufe	DRY|AMOUNT|VALUE	QUALITY|SCALAR	1	0	0	0	0
oro	oro#GLOBAL	W2_PROVISIONAL_WORKING	Ansatzportion	AMOUNT|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
orol	orol#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenstoffportion	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
orom	orom#V84_1	W2_PROVISIONAL_WORKING	Portion	AMOUNT	SCALAR	1	0	0	0	0
orsheey	orsheey#1	W2_PROVISIONAL_WORKING	feuchte Portion, Endstufe	MOIST|AMOUNT|VALUE	QUALITY|SCALAR	1	0	0	0	0
orshy	orshy#GLOBAL	W2_PROVISIONAL_WORKING	eine Portion leicht einweichen und abschließen	MOIST|AMOUNT|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
osheey	osheey#V84_1	W2_PROVISIONAL_WORKING	vollständig eingeweichte Zubereitung	PREPARATION	CARRIER	1	0	0	0	0
oshey	oshey#GLOBAL	W2_PROVISIONAL_WORKING	Ansatz bis zur mittleren Stufe eingeweicht	VALUE|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
otaiin	otaiin#1	W3_SOLID_WORKING_THEORY	kalter Ansatz, Grad III	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otain	otain#1	W3_SOLID_WORKING_THEORY	kalter Ansatz, Grad II	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otair	otair#1	W2_PROVISIONAL_WORKING	Anteil II des kalten Ansatzes	COLD|PART|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otalal	otalal#GLOBAL	W2_PROVISIONAL_WORKING	setze einen kalten Ansatz aus zwei Posten Rohdroge I an	COLD|MATERIAL|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otalor	otalor#GLOBAL	W3_SOLID_WORKING_THEORY	kalte Ansatzportion aus Rohstoff I	COLD|AMOUNT|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otam	otam#1	W2_PROVISIONAL_WORKING	kalt; Maß I	COLD|AMOUNT	QUALITY|SCALAR	1	0	0	0	0
otarain	otarain#GLOBAL	W2_PROVISIONAL_WORKING	zwei Teile der ersten kalten Drogenfraktion im Ansatz	COLD|PART|MATERIAL|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otchal	otchal#GLOBAL	W2_PROVISIONAL_WORKING	Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang	COLD|DRY|VALUE|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otchedy	otchedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	COLD|DRY|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
otcheey	otcheey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockener Ansatz am Ende des Grades	COLD|DRY|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otcheor	otcheor#GLOBAL	W2_PROVISIONAL_WORKING	eine Portion Ansatz abkühlen und bis zur Mittelstufe trocknen	COLD|DRY|AMOUNT|VALUE|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
otcho	otcho#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockene Zubereitung	COLD|DRY|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otchol	otchol#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockener Zubereitungsstoff	COLD|DRY|MATERIAL|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otchor	otchor#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockene Drogenportion im Ansatz	COLD|DRY|AMOUNT|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otchyd	otchyd#GLOBAL	W2_PROVISIONAL_WORKING	kalten Ansatz trocknen und den Posten abschließen	COLD|DRY|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
otdy	otdy#GLOBAL	W2_PROVISIONAL_WORKING	kalter Ansatz am Anfang des Grades, abgeschlossen	COLD|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
oteal	oteal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I im Ansatz, kalt in der Gradmitte	COLD|VALUE|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otedy	otedy#1	W3_SOLID_WORKING_THEORY	kalter Ansatz, Mittelstufe erreicht	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
oteedaiin	oteedaiin#GLOBAL	W2_PROVISIONAL_WORKING	drei Portionen vollständig gekühlten Ansatzes abmessen	AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|SCALAR	1	0	0	0	0
oteedy	oteedy#1	W2_PROVISIONAL_WORKING	kalter Ansatz am Ende des Grades	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
oteeey	oteeey#GLOBAL	W3_SOLID_WORKING_THEORY	Ansatz bis zur letzten Stufe abkühlen und abschließen	COLD|VALUE|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
oteeo	oteeo#GLOBAL	W3_SOLID_WORKING_THEORY	zweiter Kaltansatz	COLD|PREPARATION|PASS	CARRIER|QUALITY|SCALAR	1	0	0	0	0
oteey	oteey#GLOBAL	W3_SOLID_WORKING_THEORY	kalter Ansatz am Ende des Grades	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
oteol	oteol#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	COLD|VALUE|MATERIAL|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
oteos	oteos#GLOBAL	W3_SOLID_WORKING_THEORY	Kaltansatz-Charge auf mittlerer Stufe	COLD|AMOUNT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otey	otey#GLOBAL	W3_SOLID_WORKING_THEORY	kalter Ansatz in der Mitte des Grades	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otodar	otodar#GLOBAL	W2_PROVISIONAL_WORKING	Kaltansatz erneut ansetzen und die erste Fraktion abmessen	COLD|AMOUNT|PART|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
otol	otol#GLOBAL	W3_SOLID_WORKING_THEORY	kaltes Zubereitungsgut	COLD|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
otoldy	otoldy#GLOBAL	W3_SOLID_WORKING_THEORY	fertiger Kaltansatz	COLD|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
otor	otor#GLOBAL	W3_SOLID_WORKING_THEORY	kalte Drogenportion im Ansatz	COLD|AMOUNT|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otshdy	otshdy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	COLD|MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
otshedy	otshedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	COLD|MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
otshy	otshy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-feuchter Ansatz am Anfang des Grades	COLD|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
otydy	otydy#GLOBAL	W2_PROVISIONAL_WORKING	kalter Ansatz in Grundform, fertig	COLD|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
otytam	otytam#1	W2_PROVISIONAL_WORKING	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	COLD|AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
oy	oy#GLOBAL	W2_PROVISIONAL_WORKING	Ansatz in Grundform	PREPARATION	CARRIER	1	0	0	0	0
qeeey	qeeey#1	W2_PROVISIONAL_WORKING	bis zur Endstufe weiterführen und abschließen	VALUE	SCALAR	1	0	0	0	0
qo	qo#GLOBAL	W3_SOLID_WORKING_THEORY	nehmen	PROCESS	PROCESS	1	0	0	0	0
qoain	qoain#GLOBAL	W3_SOLID_WORKING_THEORY	nimm zwei Teile	PART	CARRIER	1	0	0	0	0
qoar	qoar#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenfraktion I	PART|MATERIAL	CARRIER	1	0	0	0	0
qockhol	qockhol#V84_1	W2_PROVISIONAL_WORKING	Mischung zugeben	PREPARATION	CARRIER	1	0	0	0	0
qockhy	qockhy#GLOBAL	W3_SOLID_WORKING_THEORY	bereite einen Arzneikompositum-Ansatz in Grundstufe	VALUE|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
qocthol	qocthol#GLOBAL	W2_PROVISIONAL_WORKING	nimm Krautdrogenstoff	MATERIAL	CARRIER	1	0	0	0	0
qodain	qodain#GLOBAL	W2_PROVISIONAL_WORKING	Qualitätsgrad II	VALUE	SCALAR	1	0	0	0	0
qodal	qodal#GLOBAL	W2_PROVISIONAL_WORKING	abgewogener Rohstoffposten I im Ansatz	AMOUNT|MATERIAL|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
qodchy	qodchy#GLOBAL	W2_PROVISIONAL_WORKING	eine Portion Trockendroge nehmen	DRY|AMOUNT|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
qodor	qodor#1	W2_PROVISIONAL_WORKING	eine Portion des Ansatzes abmessen	AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|SCALAR	1	0	0	0	0
qody	qody#1	W2_PROVISIONAL_WORKING	fertige Zubereitung	PREPARATION|CLOSE	CARRIER|PROCESS	1	0	0	0	0
qoeedy	qoeedy#1	W2_PROVISIONAL_WORKING	nimm die Endportion hinzu	AMOUNT	SCALAR	1	0	0	0	0
qoeees	qoeees#GLOBAL	W2_PROVISIONAL_WORKING	nimm eine Charge der letzten Stufe	AMOUNT|VALUE	SCALAR	1	0	0	0	0
qoeeo	qoeeo#V84_1	W2_PROVISIONAL_WORKING	zweiter feuchter Ansatz	MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
qoekol	qoekol#1	W2_PROVISIONAL_WORKING	heißen Drogenstoff der Mittelstufe zugeben	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qoiiin	qoiiin#GLOBAL	W3_SOLID_WORKING_THEORY	nimm Ansatz in Zubereitungsform IV	PREPARATION	CARRIER	1	0	0	0	0
qoin	qoin#1	W2_PROVISIONAL_WORKING	zweiten Ansatz nehmen	PREPARATION|PROCESS	CARRIER|PROCESS	1	0	0	0	0
qokady	qokady#1	W2_PROVISIONAL_WORKING	einen gleichen Teil erhitzen	HOT|PART|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokaiin	qokaiin#1	W3_SOLID_WORKING_THEORY	heiß, Grad III	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokain	qokain#1	W3_SOLID_WORKING_THEORY	heiß, Grad II	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokair	qokair#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze die zweite Fraktion	HOT|PART|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokaly	qokaly#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze Rohdroge I leicht und schließe ab	HOT|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokam	qokam#1	W2_PROVISIONAL_WORKING	nimm ein Maß und erhitze es	HOT|AMOUNT|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokamdy	qokamdy#1	W2_PROVISIONAL_WORKING	ein Maß nehmen und erhitzen	HOT|AMOUNT|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokar	qokar#1	W2_PROVISIONAL_WORKING	heißer Drogenanteil I	HOT|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qokchaiin	qokchaiin#GLOBAL	W2_PROVISIONAL_WORKING	erhitze drei Teile getrocknete Droge	HOT|DRY|PART|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokchd	qokchd#GLOBAL	W3_SOLID_WORKING_THEORY	abgemessene heiß-trockene Droge	HOT|DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qokchdy	qokchdy#1	W2_PROVISIONAL_WORKING	heiß-trockene Anfangsstufe erreicht	HOT|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokchedy	qokchedy#1	W2_PROVISIONAL_WORKING	heiß-trockene Mittelstufe erreicht	HOT|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokcheedy	qokcheedy#GLOBAL	W2_PROVISIONAL_WORKING	heiß und trocken am Ende des Grades, abgeschlossen	HOT|DRY|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokcheey	qokcheey#GLOBAL	W2_PROVISIONAL_WORKING	heiß und trocken am Ende des Grades	HOT|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokchey	qokchey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß und trocken in der Mitte des Grades	HOT|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokcho	qokcho#1	W2_PROVISIONAL_WORKING	erhitze, trockne und setze an	HOT|DRY|PROCESS	PROCESS|QUALITY	1	0	0	0	0
qokchol	qokchol#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-trockenes Drogenmaterial	HOT|DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qokdy	qokdy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß am Anfang des Grades, abgeschlossen	HOT|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeal	qokeal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, heiß in der Gradmitte	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qokechdy	qokechdy#GLOBAL	W2_PROVISIONAL_WORKING	erhitze und trockne bis zum Abschluss	HOT|DRY|PROCESS|CLOSE	PROCESS|QUALITY	1	0	0	0	0
qokechedy	qokechedy#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	HOT|DRY|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokedar	qokedar#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze bis zur Mittelstufe und miss die erste Fraktion ab	HOT|VALUE|PART|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokedy	qokedy#1	W2_PROVISIONAL_WORKING	heiße Mittelstufe erreicht	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokeeaiin	qokeeaiin#GLOBAL	W2_PROVISIONAL_WORKING	erhitze drei Teile bis zur Endstufe	HOT|VALUE|PART|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeeal	qokeeal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, heiß am Gradende	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qokeed	qokeed#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze bis zur Endstufe und schließe ab	HOT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeedain	qokeedain#GLOBAL	W2_PROVISIONAL_WORKING	vollständig erhitzen und zwei Portionen abmessen	HOT|AMOUNT|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeedy	qokeedy#1	W2_PROVISIONAL_WORKING	heiß am Ende des Grades	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokeeedy	qokeeedy#GLOBAL	W3_SOLID_WORKING_THEORY	heißer Zustand, Bindungsstufe III	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokeees	qokeees#GLOBAL	W2_PROVISIONAL_WORKING	erhitze die Charge bis zur letzten Stufe	HOT|AMOUNT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeeo	qokeeo#GLOBAL	W3_SOLID_WORKING_THEORY	heißer Ansatz, Bindungsstufe II	HOT|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qokeeody	qokeeody#GLOBAL	W3_SOLID_WORKING_THEORY	vollständig ausgekochter Ansatz	PREPARATION	CARRIER	1	0	0	0	0
qokeeor	qokeeor#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze eine Portion vollständig	HOT|AMOUNT|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokees	qokees#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze die Charge bis zur Endstufe	HOT|AMOUNT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokeey	qokeey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß am Ende des Grades	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokeo	qokeo#GLOBAL	W3_SOLID_WORKING_THEORY	bereite einen heißen Auszug	HOT	QUALITY	1	0	0	0	0
qokeod	qokeod#1	W2_PROVISIONAL_WORKING	Ansatz erhitzen und abschließen	HOT|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokey	qokey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß in der Mitte des Grades	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokod	qokod#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze den Ansatz und schließe ab	HOT|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qokom	qokom#GLOBAL	W2_PROVISIONAL_WORKING	erhitze eine Handvoll Ansatz	HOT|AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokor	qokor#GLOBAL	W3_SOLID_WORKING_THEORY	heiße Drogenportion	HOT|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qokshdy	qokshdy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß und feucht am Anfang des Grades, abgeschlossen	HOT|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokshedy	qokshedy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß und feucht in der Mitte des Grades, abgeschlossen	HOT|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qokshey	qokshey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß und feucht in der Mitte des Grades	HOT|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
qokshy	qokshy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß und feucht am Anfang des Grades	HOT|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
qoky	qoky#GLOBAL	W3_SOLID_WORKING_THEORY	heiß am Anfang des Grades	HOT|VALUE	QUALITY|SCALAR	1	0	0	0	0
qol	qol#1	W2_PROVISIONAL_WORKING	Drogenstoff zugeben	MATERIAL	CARRIER	1	0	0	0	0
qolain	qolain#GLOBAL	W2_PROVISIONAL_WORKING	gib zwei Teile Drogenstoff hinzu	PART|MATERIAL	CARRIER	1	0	0	0	0
qolchey	qolchey#GLOBAL	W3_SOLID_WORKING_THEORY	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	DRY|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qolkary	qolkary#GLOBAL	W2_PROVISIONAL_WORKING	gib die erste erhitzte Drogenfraktion hinzu	HOT|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qolkeedy	qolkeedy#GLOBAL	W3_SOLID_WORKING_THEORY	gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	HOT|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qolkeey	qolkeey#GLOBAL	W3_SOLID_WORKING_THEORY	gib vollständig erhitztes Drogenmaterial hinzu	HOT|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qolky	qolky#1	W2_PROVISIONAL_WORKING	leicht erhitzten Drogenstoff hinzugeben	HOT|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
