exercise_id	silent_owner	master_dictation_de	scribe_id	idiom_ids	tuple_sequence	atom_pattern_chain	scribe_surface_sequence	semantic_readback_de	initial_memory	final_memory	meaning_changed	status
X44	PICTURED_PLANT	Führe den Fortsetzungsansatz weiter, bringe ihn zur bezeichneten Stelle, halte länger, setze kurz nach und schließe.	S3_S_LINE_SCRIBE	E15|E17|E10	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	OL+OR > OL | Y > AL | OK+EE+Y > OK+E+CLOSE	cholor cheol chey al okeey qokedy	den Fortsetzungsansatz weiterführen ; den aktuellen Posten zum Ziel bringen ; länger halten, kurz nachsetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X44:A1;TARGET=SET;PREVIOUS=SET	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X44	PICTURED_PLANT	Führe den Fortsetzungsansatz weiter, bringe ihn zur bezeichneten Stelle, halte länger, setze kurz nach und schließe.	S4_MIXED_COMPACT	E15|E17|E10	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	OL+OR > OL | Y > AL | OK+EE+Y > OK+E+CLOSE	olor ol y sal qokeey qokedy	den Fortsetzungsansatz weiterführen ; den aktuellen Posten zum Ziel bringen ; länger halten, kurz nachsetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X44:A1;TARGET=SET;PREVIOUS=SET	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X45	UPPER_PAIRED_BASINS	Führe denselben Beckenposten um das Sollmaß, arbeite am Ziel weiter und setze den länger gehaltenen Posten erneut an.	S1_BARE_MASTER	E06|E08|E11	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 276a7c2d74d1143446f4	Y > AIIN > Y | AL > OL | OK+EE+Y > OK+Y	chey aiin chey al cheol okeey choky	denselben Posten um das Sollmaß führen ; am Ziel weiterarbeiten ; den länger gehaltenen Posten weiter ansetzen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X45	UPPER_PAIRED_BASINS	Führe denselben Beckenposten um das Sollmaß, arbeite am Ziel weiter und setze den länger gehaltenen Posten erneut an.	S2_Q_CELL_SCRIBE	E06|E08|E11	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 276a7c2d74d1143446f4	Y > AIIN > Y | AL > OL | OK+EE+Y > OK+Y	chey aiin chey al cheol qokeey choky	denselben Posten um das Sollmaß führen ; am Ziel weiterarbeiten ; den länger gehaltenen Posten weiter ansetzen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X45	UPPER_PAIRED_BASINS	Führe denselben Beckenposten um das Sollmaß, arbeite am Ziel weiter und setze den länger gehaltenen Posten erneut an.	S3_S_LINE_SCRIBE	E06|E08|E11	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 276a7c2d74d1143446f4	Y > AIIN > Y | AL > OL | OK+EE+Y > OK+Y	shy aiin chey al cheol okeey choky	denselben Posten um das Sollmaß führen ; am Ziel weiterarbeiten ; den länger gehaltenen Posten weiter ansetzen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X45	UPPER_PAIRED_BASINS	Führe denselben Beckenposten um das Sollmaß, arbeite am Ziel weiter und setze den länger gehaltenen Posten erneut an.	S4_MIXED_COMPACT	E06|E08|E11	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 276a7c2d74d1143446f4	Y > AIIN > Y | AL > OL | OK+EE+Y > OK+Y	y aiin shy al sol qokeey oky	denselben Posten um das Sollmaß führen ; am Ziel weiterarbeiten ; den länger gehaltenen Posten weiter ansetzen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X45:A1;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X46	CLOTH_FILTER	Setze den Tuchposten auf Sollmaß, gehe im selben Gang weiter, bringe ihn zum Ziel, setze um, halte länger und schließe.	S1_BARE_MASTER	E12|E16|E17|E09	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 e8a6105b5c3a6220b440 dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OK+Y > AIIN | OT+OL > OL | Y > AL | CHD+Y > OK+EE+CLOSE	choky aiin qotchol cheol chey al chdy qokeedy	den aktuellen Posten auf Sollmaß setzen ; danach im selben Gang weiter ; den aktuellen Posten zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X46:A1;TARGET=SET;PREVIOUS=SET	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X46	CLOTH_FILTER	Setze den Tuchposten auf Sollmaß, gehe im selben Gang weiter, bringe ihn zum Ziel, setze um, halte länger und schließe.	S2_Q_CELL_SCRIBE	E12|E16|E17|E09	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 e8a6105b5c3a6220b440 dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OK+Y > AIIN | OT+OL > OL | Y > AL | CHD+Y > OK+EE+CLOSE	choky aiin qotchol cheol chey al chdy qokeedy	den aktuellen Posten auf Sollmaß setzen ; danach im selben Gang weiter ; den aktuellen Posten zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X46:A1;TARGET=SET;PREVIOUS=SET	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X46	CLOTH_FILTER	Setze den Tuchposten auf Sollmaß, gehe im selben Gang weiter, bringe ihn zum Ziel, setze um, halte länger und schließe.	S3_S_LINE_SCRIBE	E12|E16|E17|E09	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 e8a6105b5c3a6220b440 dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OK+Y > AIIN | OT+OL > OL | Y > AL | CHD+Y > OK+EE+CLOSE	choky aiin qotchol cheol chey al chdy qokeedy	den aktuellen Posten auf Sollmaß setzen ; danach im selben Gang weiter ; den aktuellen Posten zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X46:A1;TARGET=SET;PREVIOUS=SET	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X46	CLOTH_FILTER	Setze den Tuchposten auf Sollmaß, gehe im selben Gang weiter, bringe ihn zum Ziel, setze um, halte länger und schließe.	S4_MIXED_COMPACT	E12|E16|E17|E09	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 e8a6105b5c3a6220b440 dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OK+Y > AIIN | OT+OL > OL | Y > AL | CHD+Y > OK+EE+CLOSE	oky saiin qotchol ol y sal chdy qokeedy	den aktuellen Posten auf Sollmaß setzen ; danach im selben Gang weiter ; den aktuellen Posten zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X46:A1;TARGET=SET;PREVIOUS=SET	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X47	LOCAL_POOL_TARGET	Nimm den laufenden Poolansatz, führe ihn auf Sollmaß weiter, setze ihn um, lasse kurz absetzen und schließe.	S1_BARE_MASTER	E03|E13|E05|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | OL > AIIN | CHD+Y > OL | OL > SHED+E+CLOSE	chor chey cheol aiin chdy cheol cheol cheedy	dieser laufende Ansatz ; fortsetzen und auf Sollmaß stellen ; den Posten umsetzen und weiterführen ; weiterführen, kurz absetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X47:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X47	LOCAL_POOL_TARGET	Nimm den laufenden Poolansatz, führe ihn auf Sollmaß weiter, setze ihn um, lasse kurz absetzen und schließe.	S2_Q_CELL_SCRIBE	E03|E13|E05|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | OL > AIIN | CHD+Y > OL | OL > SHED+E+CLOSE	chor chey cheol aiin chdy cheol cheol cheedy	dieser laufende Ansatz ; fortsetzen und auf Sollmaß stellen ; den Posten umsetzen und weiterführen ; weiterführen, kurz absetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X47:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X47	LOCAL_POOL_TARGET	Nimm den laufenden Poolansatz, führe ihn auf Sollmaß weiter, setze ihn um, lasse kurz absetzen und schließe.	S3_S_LINE_SCRIBE	E03|E13|E05|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | OL > AIIN | CHD+Y > OL | OL > SHED+E+CLOSE	chor shy cheol saiin chdy cheol cheol cheedy	dieser laufende Ansatz ; fortsetzen und auf Sollmaß stellen ; den Posten umsetzen und weiterführen ; weiterführen, kurz absetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X47:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X47	LOCAL_POOL_TARGET	Nimm den laufenden Poolansatz, führe ihn auf Sollmaß weiter, setze ihn um, lasse kurz absetzen und schließe.	S4_MIXED_COMPACT	E03|E13|E05|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | OL > AIIN | CHD+Y > OL | OL > SHED+E+CLOSE	or y ol aiin chdy ol ol tedy	dieser laufende Ansatz ; fortsetzen und auf Sollmaß stellen ; den Posten umsetzen und weiterführen ; weiterführen, kurz absetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X47:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X48	CELESTIAL_TABLE	Nimm den Tabellenposten nach Sollwert, bringe die nächste Portion zur Zielzelle, setze um, halte länger und schließe.	S1_BARE_MASTER	E01|E14|E09	b921a237be883a820352 2f1c5e56e8f0ff459065 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Y > AIIN | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	chey aiin olkain al chdy qokeedy	diesen Posten nach Sollmaß nehmen ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X48:A1;TARGET=SET;PREVIOUS=LEER	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X48	CELESTIAL_TABLE	Nimm den Tabellenposten nach Sollwert, bringe die nächste Portion zur Zielzelle, setze um, halte länger und schließe.	S2_Q_CELL_SCRIBE	E01|E14|E09	b921a237be883a820352 2f1c5e56e8f0ff459065 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Y > AIIN | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	chey aiin olkain al chdy qokeedy	diesen Posten nach Sollmaß nehmen ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X48:A1;TARGET=SET;PREVIOUS=LEER	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X48	CELESTIAL_TABLE	Nimm den Tabellenposten nach Sollwert, bringe die nächste Portion zur Zielzelle, setze um, halte länger und schließe.	S3_S_LINE_SCRIBE	E01|E14|E09	b921a237be883a820352 2f1c5e56e8f0ff459065 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Y > AIIN | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	shy aiin olkain al chdy qokeedy	diesen Posten nach Sollmaß nehmen ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X48:A1;TARGET=SET;PREVIOUS=LEER	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X48	CELESTIAL_TABLE	Nimm den Tabellenposten nach Sollwert, bringe die nächste Portion zur Zielzelle, setze um, halte länger und schließe.	S4_MIXED_COMPACT	E01|E14|E09	b921a237be883a820352 2f1c5e56e8f0ff459065 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Y > AIIN | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	y aiin olkain al chdy qokeedy	diesen Posten nach Sollmaß nehmen ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X48:A1;TARGET=SET;PREVIOUS=LEER	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
