audit_occurrence_id	target_rank	selection_class	joint_tuple_id	event_serial	section	page	record_unit_id	locus	field_id	statement_id	surface_display_only	formal_formula_opaque	terminal_status	line_position	field_position	statement_position	record_position	previous_exact_tuple_in_record	next_exact_tuple_in_record	strict_formal_prompt	legacy_selected_mnemonic	parse_status	legacy_iatromedical_expansion_not_evidence	legacy_practical_expansion_not_evidence	atomic_minimal_gloss_tested	occurrence_assessment	close_confound_flag	source_attestation_match	portable_dictionary_decision	semantic_ceiling
O059	7	V69_REUSABLE_CONTROL	b5df9126607030b95175	44	HERBAL	f11r	H3	f11r.1	F006	H3-S001	shey	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	deb377381ceaf55ea310	2e2027b1951d79911e24	NONE	KLAR?	UNIQUE_EXACT	[CARD:KLAR?] [EXEMPLAR:bis zum örtlich geprüften klaren Zustand]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL[Klarheitszustand des Filtrats H3-P01 prüfen]	CLEAR_OR_ENDPOINT_STATE?	LEGACY_CLEAR_CONTEXT	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O060	7	V69_REUSABLE_CONTROL	b5df9126607030b95175	197	BIOLOGICAL	f82r	B2	f82r.7	F056	B2-S010	cheey	OPAQUE_PAYLOAD	NONCLOSE	END	END	END	MIDDLE	5eff216ba51fbfb21f22	1645e612504fcef59ced	NONE	KLAR?	UNIQUE_EXACT	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	CLEAR_OR_ENDPOINT_STATE?	BIO_GENERIC_TEST_STATE__STRAINS_CLEAR_GLOSS	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O061	7	V69_REUSABLE_CONTROL	b5df9126607030b95175	203	BIOLOGICAL	f82r	B2	f82r.23	F059	B2-S012	cheey	OPAQUE_PAYLOAD	NONCLOSE	START	START	MIDDLE	MIDDLE	0ab57b7166de99db3a55	6b89d6dd70635bc60fe0	NONE	KLAR?	UNIQUE_EXACT	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	CLEAR_OR_ENDPOINT_STATE?	BIO_GENERIC_TEST_STATE__STRAINS_CLEAR_GLOSS	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O062	7	V69_REUSABLE_CONTROL	b5df9126607030b95175	353	BIOLOGICAL	f83r	B4	f83r.39	F125	B4-S015	shey	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	1645e612504fcef59ced	9da1b6ac2c929daea697	NONE	KLAR?	UNIQUE_EXACT	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I007] [EXEMPLAR:A004+A011+A023:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	CLEAR_OR_ENDPOINT_STATE?	BIO_GENERIC_TEST_STATE__STRAINS_CLEAR_GLOSS	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O063	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	56	HERBAL	f55v	H4	f55v.5	F010	H4-S001	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	START	START	START	START	RECORD_START	2f1c5e56e8f0ff459065	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:setze den ersten Posten an]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formalen Standardslot für Blattposten H4-R01 setzen]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O064	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	102	BIOLOGICAL	f81v	B1	f81v.2	F022	B1-S002	okaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	START	START	MIDDLE	7db18b2f0fb7ed0fcfd3	22fb87a5a83e5c3fb510	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F022:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O065	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	180	BIOLOGICAL	f82r	B2	f82r.3	F050	B2-S005	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	END	END	MIDDLE	MIDDLE	2cc8bb3c2af19607888f	b5fcea1eaed06b2f2291	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F050:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O066	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	181	BIOLOGICAL	f82r	B2	f82r.4	F051	B2-S005	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	START	START	MIDDLE	MIDDLE	b5fcea1eaed06b2f2291	a8f891de626fc00028e9	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F051:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O067	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	219	BIOLOGICAL	f82r	B2	f82r.26	F063	B2-S016	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	5d5e0b288cf36864ed9d	08bd5ca0c2ad137a056d	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F063:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O068	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	236	BIOLOGICAL	f83r	B3	f83r.3	F074	B3-S004	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	START	START	MIDDLE	de7321bface5628e35d6	90bcf0a9ec0ef56399e6	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F074:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O069	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	243	BIOLOGICAL	f83r	B3	f83r.6	F077	B3-S007	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	START	START	MIDDLE	28ffbc88b97772a75f1e	6f7ff8287eddf4da9fdb	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F077:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O070	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	256	BIOLOGICAL	f83r	B3	f83r.11	F083	B3-S013	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	START	START	MIDDLE	bc4f1f5c006c74a4d26d	9da1b6ac2c929daea697	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F083:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O071	8	V69_REUSABLE_CONTROL	b5fcea1eaed06b2f2291	270	BIOLOGICAL	f83r	B3	f83r.14	F092	B3-S021	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	MIDDLE	START	START	MIDDLE	de7321bface5628e35d6	e0b630cb1b5df5e7105b	STANDARDSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F092:M]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O072	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	13	HERBAL	f10r	H1	f10r.5	F002	H1-S002	chol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	e8a6105b5c3a6220b440	e0b630cb1b5df5e7105b	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN; keine Wortbedeutung] [REGISTER:H1:I001 fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formale Verknüpfung mit dem laufenden Wurzelauszug H1-P01 buchen]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O073	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	27	HERBAL	f10r	H2	f10r.8	F004	H2-S002	chol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	497cbd9c7401810ff56b	dec401773c1f0347793d	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN; keine Wortbedeutung] [REGISTER:H2:I001 fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formalen aktiven Link zwischen Vergleichsgefäß und laufender Charge setzen]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O074	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	29	HERBAL	f10r	H2	f10r.8	F004	H2-S002	chol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	dec401773c1f0347793d	2f1c5e56e8f0ff459065	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN; keine Wortbedeutung] [REGISTER:H2:I002 führen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[diese vorige Charge an Vergleich H2-P02 verknüpfen]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O075	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	106	BIOLOGICAL	f81v	B1	f81v.2	F022	B1-S002	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	4d4559019a961b834aa1	9da1b6ac2c929daea697	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F022]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O076	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	110	BIOLOGICAL	f81v	B1	f81v.2	F022	B1-S002	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	dd0ecaf5e27d81befffc	1496a731803a9f48d2e1	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F022]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O077	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	114	BIOLOGICAL	f81v	B1	f81v.7	F023	B1-S002	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	dec401773c1f0347793d	4eab1841ed655c20a348	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F023]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O078	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	121	BIOLOGICAL	f81v	B1	f81v.7	F024	B1-S003	qol	FRAME_O(LINK)	NONCLOSE	END	SINGLE	START	MIDDLE	259b2b3b0bf859882e2c	54e32e9c1414b20640e9	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F024]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O079	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	124	BIOLOGICAL	f81v	B1	f81v.17	F026	B1-S004	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	6f7ff8287eddf4da9fdb	bc4f1f5c006c74a4d26d	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F026]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O080	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	133	BIOLOGICAL	f81v	B1	f81v.18	F030	B1-S008	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	b921a237be883a820352	d904bf7b044dd3922781	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F030]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O081	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	135	BIOLOGICAL	f81v	B1	f81v.18	F030	B1-S008	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	d904bf7b044dd3922781	bc4f1f5c006c74a4d26d	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F030]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O082	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	148	BIOLOGICAL	f81v	B1	f81v.21	F036	B1-S014	qol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	433713294b25b0a12f66	b6b654722e55729cc947	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I004;PREVIOUS_ITEM=B1:I003] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F036]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O083	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	154	BIOLOGICAL	f81v	B1	f81v.24	F038	B1-S016	qol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	0275fbf14e07935b0a45	bc4f1f5c006c74a4d26d	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005;PREVIOUS_ITEM=B1:I004] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F038]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O084	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	295	BIOLOGICAL	f83r	B3	f83r.20	F102	B3-S029	sol	FRAME_O(LINK)	NONCLOSE	MIDDLE	START	START	MIDDLE	7db18b2f0fb7ed0fcfd3	9247e38d29c79a0d2fa5	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;PREVIOUS_ITEM=B3:I001] [EXEMPLAR:A010+A011+A013+A022:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F102]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O085	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	324	BIOLOGICAL	f83r	B4	f83r.26	F112	B4-S003	tol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	276a7c2d74d1143446f4	bc4f1f5c006c74a4d26d	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I002;PREVIOUS_ITEM=B4:I001] [EXEMPLAR:A010+A011+A013+A023:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F112]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
