edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator	F_gloss	S_gloss	F_role	S_role	meaning_status
ZL3b	f112v	f112v.32	ZL3b|f112v.32|G003	3	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f112v	f112v.33	ZL3b|f112v.33|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114r	f114r.23	ZL3b|f114r.23|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114r	f114r.25	ZL3b|f114r.25|G013	13	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114r	f114r.29	ZL3b|f114r.29|G003	3	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114r	f114r.29	ZL3b|f114r.29|G011	11	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114r	f114r.37	ZL3b|f114r.37|G002	2	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f114v	f114v.35	ZL3b|f114v.35|G002	2	kair	DEFINITE_SPACE	DEFINITE_SPACE	allmählich	allmählich	RATE	RATE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.1	ZL3b|f116r.1|G008	8	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.11	ZL3b|f116r.11|G010	10	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.15	ZL3b|f116r.15|G011	11	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.20	ZL3b|f116r.20|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.29	ZL3b|f116r.29|G012	12	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.39	ZL3b|f116r.39|G012	12	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f116r	f116r.49	ZL3b|f116r.49|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f18r	f18r.13	ZL3b|f18r.13|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f18r	f18r.3	ZL3b|f18r.3|G004	4	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f18v	f18v.2	ZL3b|f18v.2|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f20r	f20r.7	ZL3b|f20r.7|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f20v	f20v.3	ZL3b|f20v.3|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f20v	f20v.4	ZL3b|f20v.4|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f20v	f20v.4	ZL3b|f20v.4|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f20v	f20v.5	ZL3b|f20v.5|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22r	f22r.1	ZL3b|f22r.1|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22r	f22r.11	ZL3b|f22r.11|G008	8	or	DEFINITE_SPACE	DRAWING_INTERRUPTION	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22r	f22r.2	ZL3b|f22r.2|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22r	f22r.7	ZL3b|f22r.7|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22v	f22v.10	ZL3b|f22v.10|G004	4	or	DRAWING_INTERRUPTION	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f22v	f22v.14	ZL3b|f22v.14|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f24r	f24r.1	ZL3b|f24r.1|G002	2	or	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f24r	f24r.1	ZL3b|f24r.1|G009	9	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f24r	f24r.4	ZL3b|f24r.4|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f24v	f24v.8	ZL3b|f24v.8|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f24v	f24v.9	ZL3b|f24v.9|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f26v	f26v.2	ZL3b|f26v.2|G009	9	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f26v	f26v.4	ZL3b|f26v.4|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f26v	f26v.6	ZL3b|f26v.6|G007	7	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f28r	f28r.8	ZL3b|f28r.8|G006	6	shol	DRAWING_INTERRUPTION	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f2r	f2r.10	ZL3b|f2r.10|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f2r	f2r.8	ZL3b|f2r.8|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f2v	f2v.2	ZL3b|f2v.2|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f32v	f32v.4	ZL3b|f32v.4|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34r	f34r.14	ZL3b|f34r.14|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34r	f34r.9	ZL3b|f34r.9|G006	6	or	DRAWING_INTERRUPTION_UNALIGNED	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.10	ZL3b|f34v.10|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.3	ZL3b|f34v.3|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.5	ZL3b|f34v.5|G002	2	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.5	ZL3b|f34v.5|G007	7	kair	DEFINITE_SPACE	DEFINITE_SPACE	allmählich	allmählich	RATE	RATE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.7	ZL3b|f34v.7|G004	4	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.8	ZL3b|f34v.8|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f34v	f34v.9	ZL3b|f34v.9|G004	4	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f38v	f38v.7	ZL3b|f38v.7|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.4	ZL3b|f40r.4|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.5	ZL3b|f40r.5|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.6	ZL3b|f40r.6|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.6	ZL3b|f40r.6|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.8	ZL3b|f40r.8|G007	7	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40r	f40r.9	ZL3b|f40r.9|G004	4	or	DEFINITE_SPACE	DRAWING_INTERRUPTION	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40v	f40v.15	ZL3b|f40v.15|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40v	f40v.16	ZL3b|f40v.16|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f40v	f40v.18	ZL3b|f40v.18|G006	6	arol	DEFINITE_SPACE	DRAWING_INTERRUPTION	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.10	ZL3b|f42r.10|G008	8	shol	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.11	ZL3b|f42r.11|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.12	ZL3b|f42r.12|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.13	ZL3b|f42r.13|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.13	ZL3b|f42r.13|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.13	ZL3b|f42r.13|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.17	ZL3b|f42r.17|G002	2	shol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.20	ZL3b|f42r.20|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.20	ZL3b|f42r.20|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.21	ZL3b|f42r.21|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.21	ZL3b|f42r.21|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.23	ZL3b|f42r.23|G002	2	shol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42r	f42r.8	ZL3b|f42r.8|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f42v	f42v.10	ZL3b|f42v.10|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44r	f44r.7	ZL3b|f44r.7|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44v	f44v.1	ZL3b|f44v.1|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44v	f44v.13	ZL3b|f44v.13|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44v	f44v.2	ZL3b|f44v.2|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44v	f44v.5	ZL3b|f44v.5|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f44v	f44v.8	ZL3b|f44v.8|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46r	f46r.13	ZL3b|f46r.13|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46r	f46r.15	ZL3b|f46r.15|G002	2	shol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46r	f46r.6	ZL3b|f46r.6|G004	4	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46r	f46r.7	ZL3b|f46r.7|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46r	f46r.9	ZL3b|f46r.9|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f46v	f46v.8	ZL3b|f46v.8|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f48r	f48r.8	ZL3b|f48r.8|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f48v	f48v.11	ZL3b|f48v.11|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f48v	f48v.6	ZL3b|f48v.6|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f48v	f48v.6	ZL3b|f48v.6|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f4r	f4r.2	ZL3b|f4r.2|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f4r	f4r.2	ZL3b|f4r.2|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f4r	f4r.8	ZL3b|f4r.8|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f4r	f4r.8	ZL3b|f4r.8|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f50r	f50r.4	ZL3b|f50r.4|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f50v	f50v.4	ZL3b|f50v.4|G012	12	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f50v	f50v.7	ZL3b|f50v.7|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f52r	f52r.8	ZL3b|f52r.8|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f54v	f54v.15	ZL3b|f54v.15|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f56r	f56r.9	ZL3b|f56r.9|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f56v	f56v.1	ZL3b|f56v.1|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f56v	f56v.13	ZL3b|f56v.13|G005	5	shol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f56v	f56v.7	ZL3b|f56v.7|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.18	ZL3b|f58r.18|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.2	ZL3b|f58r.2|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.23	ZL3b|f58r.23|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.25	ZL3b|f58r.25|G006	6	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.31	ZL3b|f58r.31|G004	4	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58r	f58r.35	ZL3b|f58r.35|G006	6	shol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.11	ZL3b|f58v.11|G002	2	shol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.11	ZL3b|f58v.11|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.2	ZL3b|f58v.2|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.25	ZL3b|f58v.25|G008	8	or	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.31	ZL3b|f58v.31|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f58v	f58v.4	ZL3b|f58v.4|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f66r	f66r.70	ZL3b|f66r.70|G009	9	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f66r	f66r.71	ZL3b|f66r.71|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f66v	f66v.10	ZL3b|f66v.10|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f66v	f66v.3	ZL3b|f66v.3|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
