event_id	page	record	statement_id	desk	surface	card_no	semantic_component_parse	command_id	standard_command_de	local_surface_palette	silent_owner_de	case_expansion_de
E229	f83r	B3	B3-S001	S_STATION_NACHTRAG	olkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	NO	obere offene Fächerstation am Rand	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen
E230	f83r	B3	B3-S002	S_STATION_NACHTRAG	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen
E231	f83r	B3	B3-S002	S_STATION_NACHTRAG	chkeedy	PROC132	CHK+EE+DY	CMD024	WAERMEN · LANG; SCHLUSS	NO	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen
E232	f83r	B3	B3-S003	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen
E233	f83r	B3	B3-S003	S_STATION_NACHTRAG	daiin	PROC009	AIIN	CMD001	MASS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen
E234	f83r	B3	B3-S003	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen
E235	f83r	B3	B3-S003	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen
E236	f83r	B3	B3-S004	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß einsetzen
E237	f83r	B3	B3-S004	S_STATION_NACHTRAG	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen
E238	f83r	B3	B3-S004	S_STATION_NACHTRAG	dar	PROC003	AR	CMD008	QUELLE	NO	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen
E239	f83r	B3	B3-S005	S_STATION_NACHTRAG	schedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	mittlere Randfigur im runden Gefäß	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen
E240	f83r	B3	B3-S006	S_STATION_NACHTRAG	chedchy	PROC133	CHD+Y	CMD022	UMSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen
E241	f83r	B3	B3-S006	S_STATION_NACHTRAG	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten an der bezeichneten Stelle anlegen
E242	f83r	B3	B3-S006	S_STATION_NACHTRAG	olchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten weiter überführen und den Schritt schließen
E243	f83r	B3	B3-S007	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen
E244	f83r	B3	B3-S007	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen
E245	f83r	B3	B3-S007	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten länger einwirken lassen und den Schritt schließen
E246	f83r	B3	B3-S008	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen
E247	f83r	B3	B3-S009	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten einsetzen
E248	f83r	B3	B3-S010	S_STATION_NACHTRAG	pchedal	PROC134	P+CHD+AL	CMD123	HINEIN · UMSETZEN · ZIEL	NO	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen
E249	f83r	B3	B3-S010	S_STATION_NACHTRAG	otedy	PROC135	OT+E+DY	CMD116	DANACH · KURZ; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen
E250	f83r	B3	B3-S011	S_STATION_NACHTRAG	shecthedchy	PROC136	SH+E+CTH+CHD+Y	CMD135	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit halten und umsetzen
E251	f83r	B3	B3-S011	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	untere Randfigur im korbartigen Gefäß	den laufenden Posten einsetzen
E252	f83r	B3	B3-S011	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	untere Randfigur im korbartigen Gefäß	den laufenden Posten umsetzen
E253	f83r	B3	B3-S011	S_STATION_NACHTRAG	chary	PROC137	AR+Y	CMD009	QUELLE · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen
E254	f83r	B3	B3-S012	S_STATION_NACHTRAG	sor	PROC016	OR	CMD106	ANSATZ	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen
E255	f83r	B3	B3-S012	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen
E256	f83r	B3	B3-S013	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen
E257	f83r	B3	B3-S013	S_STATION_NACHTRAG	chkain	PROC069	K+AIN	CMD041	ZUFUEHREN · PORTION	NO	untere Randfigur im korbartigen Gefäß	eine Portion dosiert zugeben
E258	f83r	B3	B3-S013	S_STATION_NACHTRAG	shcthey	PROC117	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen
E259	f83r	B3	B3-S013	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen
E260	f83r	B3	B3-S014	S_STATION_NACHTRAG	okair	PROC138	OK+AIR	CMD079	ANSETZEN · LAUF	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Lauf einleiten
E261	f83r	B3	B3-S014	S_STATION_NACHTRAG	sheedy	PROC139	SH+EE+DY	CMD140	HALTEN · LANG; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten länger ruhen lassen und den Schritt schließen
E262	f83r	B3	B3-S015	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen
E263	f83r	B3	B3-S016	S_STATION_NACHTRAG	lo	PROC140	L+O	CMD065	FUEHREN · GANG	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Arbeitsgang führen
E264	f83r	B3	B3-S016	S_STATION_NACHTRAG	qokchedy	PROC091	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen
E265	f83r	B3	B3-S017	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten länger einwirken lassen und den Schritt schließen
E266	f83r	B3	B3-S018	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten absetzen lassen und den Schritt schließen
E267	f83r	B3	B3-S019	S_STATION_NACHTRAG	qokshedy	PROC141	OK+SH+E+DY	CMD094	ANSETZEN · HALTEN · KURZ; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten kurz einwirken lassen und ruhen lassen und den Schritt schließen
E268	f83r	B3	B3-S020	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen
E269	f83r	B3	B3-S020	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen
E270	f83r	B3	B3-S021	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß einsetzen
E271	f83r	B3	B3-S021	S_STATION_NACHTRAG	shcthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern
E272	f83r	B3	B3-S021	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern
E273	f83r	B3	B3-S021	S_STATION_NACHTRAG	sy	PROC019	Y	CMD158	DIES	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern
E274	f83r	B3	B3-S021	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern
E275	f83r	B3	B3-S021	S_STATION_NACHTRAG	shedal	PROC142	SHED+AL	CMD146	ABSETZEN · ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern
E276	f83r	B3	B3-S021	S_STATION_NACHTRAG	shecthy	PROC143	SH+E+CTH+Y	CMD136	HALTEN · KURZ · BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten kurz bis bereit halten
E277	f83r	B3	B3-S021	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen
E278	f83r	B3	B3-S021	S_STATION_NACHTRAG	tal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen
E279	f83r	B3	B3-S021	S_STATION_NACHTRAG	shcthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen
E280	f83r	B3	B3-S021	S_STATION_NACHTRAG	dalchdy	PROC144	AL+CHD+DY	CMD005	ZIEL · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen
E281	f83r	B3	B3-S022	S_STATION_NACHTRAG	qotchedy	PROC145	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	danach den laufenden Posten überführen und den Schritt schließen
E282	f83r	B3	B3-S023	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten abführen und überführen und den Schritt schließen
E283	f83r	B3	B3-S024	S_STATION_NACHTRAG	tchedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten überführen und den Schritt schließen
E284	f83r	B3	B3-S025	S_STATION_NACHTRAG	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen
E285	f83r	B3	B3-S026	S_STATION_NACHTRAG	cheedar	PROC146	EE+AR	CMD035	LANG · QUELLE	NO	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten
E286	f83r	B3	B3-S026	S_STATION_NACHTRAG	chldaiin	PROC147	L+AIIN	CMD052	FUEHREN · MASS	NO	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten
E287	f83r	B3	B3-S026	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	unverbundener Zwischenbereich	den laufenden Posten umsetzen
E288	f83r	B3	B3-S026	S_STATION_NACHTRAG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	unverbundener Zwischenbereich	eine Portion einsetzen
E289	f83r	B3	B3-S026	S_STATION_NACHTRAG	checthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen
E290	f83r	B3	B3-S026	S_STATION_NACHTRAG	chealror	PROC148	AL+R+OR	CMD007	ZIEL · KUEHLEN · ANSATZ	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen
E291	f83r	B3	B3-S026	S_STATION_NACHTRAG	solkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen
E292	f83r	B3	B3-S027	S_STATION_NACHTRAG	qoteedy	PROC129	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach länger einwirken lassen und den Schritt schließen
E293	f83r	B3	B3-S028	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger wirken lassen
E294	f83r	B3	B3-S028	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E295	f83r	B3	B3-S029	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen
E296	f83r	B3	B3-S029	S_STATION_NACHTRAG	cheeety	PROC149	EEE+T+Y	CMD036	VOLL · EINTRAGEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen
E297	f83r	B3	B3-S029	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E298	f83r	B3	B3-S030	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten einsetzen
E299	f83r	B3	B3-S030	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten
E300	f83r	B3	B3-S030	S_STATION_NACHTRAG	schedair	PROC150	CHD+AIR	CMD019	UMSETZEN · LAUF	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten
E301	f83r	B3	B3-S030	S_STATION_NACHTRAG	otchedy	PROC145	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten überführen und den Schritt schließen
E302	f83r	B3	B3-S031	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger einwirken lassen und den Schritt schließen
E303	f83r	B3	B3-S032	S_STATION_NACHTRAG	chedain	PROC151	CHD+AIN	CMD018	UMSETZEN · PORTION	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	eine Portion abmessen und umsetzen
E304	f83r	B3	B3-S032	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen
E305	f83r	B3	B3-S032	S_STATION_NACHTRAG	qotedaiin	PROC152	OT+E+AIIN	CMD115	DANACH · KURZ · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen
E306	f83r	B3	B3-S032	S_STATION_NACHTRAG	otaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen
E307	f83r	B3	B3-S032	S_STATION_NACHTRAG	otedy	PROC135	OT+E+DY	CMD116	DANACH · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen
E308	f83r	B3	B3-S033	S_STATION_NACHTRAG	ldy	PROC108	L+DY	CMD062	FUEHREN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten abführen und den Schritt schließen
E309	f83r	B3	B3-S034	S_STATION_NACHTRAG	soiiin	PROC097	O+IIN	CMD075	GANG · STUFE	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen
E310	f83r	B3	B3-S034	S_STATION_NACHTRAG	checthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen
E311	f83r	B3	B3-S034	S_STATION_NACHTRAG	chety	PROC004	T+Y	CMD156	EINTRAGEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen
E312	f83r	B3	B3-S034	S_STATION_NACHTRAG	otaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen
E313	f83r	B3	B3-S034	S_STATION_NACHTRAG	olsaly	PROC153	OL+AL+Y	CMD098	FORTSETZEN · ZIEL · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen
E314	f83r	B3	B3-S034	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen
E315	f83r	B4	B4-S001	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen
E316	f83r	B4	B4-S002	S_STATION_NACHTRAG	qolchey	PROC154	OL+Y	CMD105	FORTSETZEN · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen
E317	f83r	B4	B4-S002	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen
E318	f83r	B4	B4-S002	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E319	f83r	B4	B4-S003	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten umsetzen
E320	f83r	B4	B4-S003	S_STATION_NACHTRAG	otal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen
E321	f83r	B4	B4-S003	S_STATION_NACHTRAG	otchey	PROC065	OT+Y	CMD121	DANACH · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen
E322	f83r	B4	B4-S003	S_STATION_NACHTRAG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen
E323	f83r	B4	B4-S003	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen
E324	f83r	B4	B4-S003	S_STATION_NACHTRAG	tol	PROC013	OL	CMD097	FORTSETZEN	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E325	f83r	B4	B4-S003	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen
E326	f83r	B4	B4-S004	S_STATION_NACHTRAG	qokylddy	PROC155	OK+Y+LD+DY	CMD096	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen und festbinden und den Schritt schließen
E327	f83r	B4	B4-S005	S_STATION_NACHTRAG	dain	PROC156	AIN	CMD002	PORTION	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen
E328	f83r	B4	B4-S005	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen
E329	f83r	B4	B4-S005	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen
E330	f83r	B4	B4-S006	S_STATION_NACHTRAG	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen
E331	f83r	B4	B4-S007	S_STATION_NACHTRAG	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen
E332	f83r	B4	B4-S008	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten
E333	f83r	B4	B4-S008	S_STATION_NACHTRAG	cheeky	PROC046	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten
E334	f83r	B4	B4-S008	S_STATION_NACHTRAG	sheey	PROC157	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger halten
E335	f83r	B4	B4-S008	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen
E336	f83r	B4	B4-S009	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten absetzen lassen und den Schritt schließen
E337	f83r	B4	B4-S010	S_STATION_NACHTRAG	oldy	PROC047	OL+DY	CMD100	FORTSETZEN; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	weiterarbeiten und den Schritt schließen
E338	f83r	B4	B4-S011	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten
E339	f83r	B4	B4-S011	S_STATION_NACHTRAG	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten
E340	f83r	B4	B4-S011	S_STATION_NACHTRAG	okeeol	PROC158	OK+EE+OL	CMD089	ANSETZEN · LANG · FORTSETZEN	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter länger wirken lassen
E341	f83r	B4	B4-S011	S_STATION_NACHTRAG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen
E342	f83r	B4	B4-S011	S_STATION_NACHTRAG	chdy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten umsetzen
E343	f83r	B4	B4-S011	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen
