burst_id	statement_id	first_event_id	second_event_id	second_stream_ordinal	neutral_stop_score	pair_index_within_statement	state_bank_id	first_decision	second_decision	burst_class	first_stop_safe	second_stop_safe	first_same_bank_unmutated_recovery_event	unmutated_card_distance	recovery_before_next_fault	post_bank_boundary_event_id	post_bank_boundary_id	post_bank_boundary_is_distinct
G455-B0170	P1009-S224	G407-E2012	G407-E2013	2013	1	2	f76r::unbebilderter Textabschnitt A5	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2014	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0171	P1009-S225	G407-E2017	G407-E2018	2018	2	4	f76r::unbebilderter Textabschnitt A5	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E2023	4	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0172	P1009-S227	G407-E2023	G407-E2024	2024	1	1	f76r::unbebilderter Textabschnitt A5	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2027	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0173	P1009-S228	G407-E2027	G407-E2028	2028	1	3	f76r::unbebilderter Textabschnitt A5	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2031	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0174	P1009-S229	G407-E2031	G407-E2032	2032	1	3	f76r::unbebilderter Textabschnitt A5	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	NONE	1	BANK_END_RESET_ISOLATES_DIVERGENCE	G407-E2034	f76r::unbebilderter Textabschnitt A6	YES
G455-B0175	P1009-S233	G407-E2038	G407-E2039	2039	1	3	f76r::unbebilderter Textabschnitt A6	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2040	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0176	P1009-S234	G407-E2046	G407-E2047	2047	1	3	f76r::unbebilderter Textabschnitt A6	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2048	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0177	P1009-S235	G407-E2048	G407-E2049	2049	1	1	f76r::unbebilderter Textabschnitt A6	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2050	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0178	P1009-S236	G407-E2055	G407-E2056	2056	1	6	f76r::unbebilderter Textabschnitt A6	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2057	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0179	P1009-S237	G407-E2063	G407-E2064	2064	1	1	f76r::unbebilderter Textabschnitt A6	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2065	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0180	P1009-S238	G407-E2075	G407-E2076	2076	1	6	f76r::unbebilderter Textabschnitt A6	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2077	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0181	P1009-S239	G407-E2077	G407-E2078	2078	0	1	f76r::unbebilderter Textabschnitt A6	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2080	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0182	P1009-S240	G407-E2100	G407-E2101	2101	1	14	f76r::unbebilderter Textabschnitt A7	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2102	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0183	P1009-S242	G407-E2103	G407-E2104	2104	1	1	f76r::unbebilderter Textabschnitt A7	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2105	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0184	P1009-S243	G407-E2107	G407-E2108	2108	1	3	f76r::unbebilderter Textabschnitt A7	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2109	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0185	P1009-S244	G407-E2131	G407-E2132	2132	1	6	f76r::unbebilderter Textabschnitt A8	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2133	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0186	P1009-S245	G407-E2139	G407-E2140	2140	1	7	f76r::unbebilderter Textabschnitt A8	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2141	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0187	P1009-S247	G407-E2142	G407-E2143	2143	1	1	f76r::unbebilderter Textabschnitt A8	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2144	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0188	P1009-S248	G407-E2146	G407-E2147	2147	1	3	f76r::unbebilderter Textabschnitt A8	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2148	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0189	P1009-S249	G407-E2148	G407-E2149	2149	1	1	f76r::unbebilderter Textabschnitt A8	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2150	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0190	P1009-S251	G407-E2161	G407-E2162	2162	1	1	f76r::unbebilderter Textabschnitt A8	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2163	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0191	P1009-S252	G407-E2164	G407-E2165	2165	1	2	f76r::unbebilderter Textabschnitt A8	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2166	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0192	P1009-S253	G407-E2178	G407-E2179	2179	2	9	f76r::unbebilderter Textabschnitt A8	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E2180	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0193	P1009-S254	G407-E2182	G407-E2183	2183	0	1	f76r::unbebilderter Textabschnitt A8	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2184	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0194	P1009-S255	G407-E2195	G407-E2196	2196	0	1	f76r::unbebilderter Textabschnitt A9	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2197	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0195	P1009-S259	G407-E2205	G407-E2206	2206	1	2	f76r::unbebilderter Textabschnitt B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2208	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0196	P1009-S260	G407-E2208	G407-E2209	2209	1	2	f76r::unbebilderter Textabschnitt B	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2210	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0197	P1009-S261	G407-E2211	G407-E2212	2212	1	2	f76r::unbebilderter Textabschnitt B	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2213	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0198	P1009-S262	G407-E2222	G407-E2223	2223	1	3	f76r::unbebilderter Textabschnitt B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2224	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0199	P1009-S263	G407-E2225	G407-E2226	2226	1	2	f76r::unbebilderter Textabschnitt B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2228	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0200	P1009-S264	G407-E2229	G407-E2230	2230	2	3	f76r::unbebilderter Textabschnitt B	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2231	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0201	P1009-S265	G407-E2235	G407-E2236	2236	1	5	f76r::unbebilderter Textabschnitt B	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2237	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0202	P1009-S266	G407-E2241	G407-E2242	2242	1	5	f76r::unbebilderter Textabschnitt B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2244	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0203	P1009-S267	G407-E2244	G407-E2245	2245	1	2	f76r::unbebilderter Textabschnitt B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2246	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0204	P1009-S268	G407-E2246	G407-E2247	2247	1	1	f76r::unbebilderter Textabschnitt B	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2249	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0205	P1009-S269	G407-E2259	G407-E2260	2260	1	1	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2262	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0206	P1009-S270	G407-E2269	G407-E2270	2270	1	3	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2271	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0207	P1009-S271	G407-E2271	G407-E2272	2272	1	1	f76r::unbebilderter Textabschnitt C	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2275	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0208	P1009-S272	G407-E2277	G407-E2278	2278	1	5	f76r::unbebilderter Textabschnitt C	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2280	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0209	P1009-S273	G407-E2282	G407-E2283	2283	1	4	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2285	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0210	P1009-S277	G407-E2294	G407-E2295	2295	1	5	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2298	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0211	P1009-S278	G407-E2305	G407-E2306	2306	1	3	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2307	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0212	P1009-S279	G407-E2312	G407-E2313	2313	1	1	f76r::unbebilderter Textabschnitt C	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2314	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0213	P1009-S280	G407-E2326	G407-E2327	2327	1	13	f76r::unbebilderter Textabschnitt C	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2328	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0214	P1009-S281	G407-E2330	G407-E2331	2331	1	3	f76r::unbebilderter Textabschnitt C	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2332	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0215	P1009-S282	G407-E2332	G407-E2333	2333	0	1	f76r::unbebilderter Textabschnitt C	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2334	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0216	P1009-S283	G407-E2335	G407-E2336	2336	1	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2337	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0217	P1009-S284	G407-E2337	G407-E2338	2338	1	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2339	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0218	P1009-S285	G407-E2340	G407-E2341	2341	1	2	f76r::unbebilderter Textabschnitt D	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2343	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0219	P1009-S290	G407-E2352	G407-E2353	2353	1	2	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2354	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0220	P1009-S291	G407-E2356	G407-E2357	2357	1	3	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2358	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0221	P1009-S292	G407-E2358	G407-E2359	2359	0	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2365	6	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0222	P1009-S295	G407-E2370	G407-E2371	2371	1	7	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2372	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0223	P1009-S296	G407-E2372	G407-E2373	2373	1	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2374	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0224	P1009-S297	G407-E2374	G407-E2375	2375	0	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2376	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0225	P1009-S299	G407-E2384	G407-E2385	2385	1	1	f76r::unbebilderter Textabschnitt D	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2386	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0226	P1009-S300	G407-E2390	G407-E2391	2391	0	1	f76r::unbebilderter Textabschnitt D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2392	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0227	P1009-S301	G407-E2397	G407-E2398	2398	2	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E2399	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0228	P1009-S302	G407-E2405	G407-E2406	2406	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2407	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0229	P1009-S303	G407-E2411	G407-E2412	2412	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2413	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0230	P1009-S304	G407-E2413	G407-E2414	2414	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2415	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0231	P1009-S305	G407-E2415	G407-E2416	2416	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2417	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0232	P1009-S306	G407-E2417	G407-E2418	2418	2	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2420	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0233	P1009-S308	G407-E2420	G407-E2421	2421	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2424	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0234	P1009-S311	G407-E2428	G407-E2429	2429	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2430	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0235	P1009-S312	G407-E2430	G407-E2431	2431	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2432	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0236	P1009-S313	G407-E2432	G407-E2433	2433	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2434	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0237	P1009-S314	G407-E2435	G407-E2436	2436	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2438	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0238	P1009-S315	G407-E2438	G407-E2439	2439	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2440	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0239	P1009-S316	G407-E2443	G407-E2444	2444	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2445	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0240	P1009-S321	G407-E2449	G407-E2450	2450	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2451	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0241	P1009-S322	G407-E2454	G407-E2455	2455	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2456	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0242	P1009-S323	G407-E2456	G407-E2457	2457	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2459	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0243	P1009-S324	G407-E2460	G407-E2461	2461	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2462	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0244	P1009-S327	G407-E2464	G407-E2465	2465	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2466	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0245	P1009-S330	G407-E2471	G407-E2472	2472	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2475	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0246	P1009-S331	G407-E2480	G407-E2481	2481	1	8	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2483	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0247	P1009-S332	G407-E2484	G407-E2485	2485	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2487	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0248	P1009-S333	G407-E2487	G407-E2488	2488	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2489	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0249	P1009-S335	G407-E2495	G407-E2496	2496	1	6	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2497	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0250	P1009-S336	G407-E2499	G407-E2500	2500	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2501	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0251	P1009-S338	G407-E2502	G407-E2503	2503	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2504	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0252	P1009-S341	G407-E2509	G407-E2510	2510	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2511	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0253	P1009-S342	G407-E2511	G407-E2512	2512	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ_AMBER	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2513	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0254	P1009-S343	G407-E2517	G407-E2518	2518	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2519	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
