event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class	statement_position	previous_value_de	next_value_de	selection_layer	selection_reason	predicted_joint_tuple_id	exact_card_recovered
E180	BIOLOGICAL	B2	f82r	f82r.3	F050	B2-S005	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_A_UPPER_STATIONS	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	4	durchführen	bemessen	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E181	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_A_UPPER_STATIONS	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	5	bemessen	kurz bereit fortsetzen	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E182	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	octheol	a8f891de626fc00028e9	B2_ZONE_A_UPPER_STATIONS	O+CTH+E+OL	kurz bereit fortsetzen	PRODUCTIVE_COMPOSITION	6	bemessen	dies länger wärmen	UNIQUE_VALUE	only card with value	a8f891de626fc00028e9	YES
E183	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	chkeey	f0db6d30cd34f4cb2a4d	B2_ZONE_A_UPPER_STATIONS	CHK+EE+Y	dies länger wärmen	PRODUCTIVE_COMPOSITION	7	kurz bereit fortsetzen	abführen; Schluss	RECORD_RENDERER	B2 CHK-EE order	f0db6d30cd34f4cb2a4d	YES
E184	BIOLOGICAL	B2	f82r	f82r.4	F051	B2-S005	ldy	04a3877f0fc81b7597c9	B2_ZONE_A_UPPER_STATIONS	L+DY	abführen; Schluss	PRODUCTIVE_COMPOSITION	8	dies länger wärmen	STATEMENT_END	UNIQUE_VALUE	only card with value	04a3877f0fc81b7597c9	YES
E185	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	oteey	5d5e0b288cf36864ed9d	B2_ZONE_A_UPPER_STATIONS	OT+EE+Y	nächsten Posten länger halten	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	an die Stelle setzen	UNIQUE_VALUE	only card with value	5d5e0b288cf36864ed9d	YES
E186	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	qokal	308e8ea2d5d190c498e8	B2_ZONE_A_UPPER_STATIONS	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION	2	nächsten Posten länger halten	dies kurz im Durchlass halten	UNIQUE_VALUE	only card with value	308e8ea2d5d190c498e8	YES
E187	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	sheckhy	c1913ec4ff84148da6d3	B2_ZONE_A_UPPER_STATIONS	SH+E+CKH+Y	dies kurz im Durchlass halten	PRODUCTIVE_COMPOSITION	3	an die Stelle setzen	verwende dies	UNIQUE_VALUE	only card with value	c1913ec4ff84148da6d3	YES
E188	BIOLOGICAL	B2	f82r	f82r.4	F052	B2-S006	qoky	276a7c2d74d1143446f4	B2_ZONE_A_UPPER_STATIONS	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	4	dies kurz im Durchlass halten	STATEMENT_END	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E189	BIOLOGICAL	B2	f82r	f82r.7	F053	B2-S007	dshedy	cbb42a4fe68068325d6b	B2_ZONE_B_SIDE_POOL	SH+E+DY	kurz halten; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	cbb42a4fe68068325d6b	YES
E190	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	sotaiin	54d0e228ca346110af05	B2_ZONE_B_SIDE_POOL	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	von dort einsetzen	UNIQUE_VALUE	only card with value	54d0e228ca346110af05	YES
E191	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	qokar	3ae9a121ba0045b913e8	B2_ZONE_B_SIDE_POOL	OK+AR	von dort einsetzen	PRODUCTIVE_COMPOSITION	2	nächstes Maß	absetzen; Schluss	UNIQUE_VALUE	only card with value	3ae9a121ba0045b913e8	YES
E192	BIOLOGICAL	B2	f82r	f82r.7	F054	B2-S008	shedy	bc4f1f5c006c74a4d26d	B2_ZONE_B_SIDE_POOL	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	3	von dort einsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E193	BIOLOGICAL	B2	f82r	f82r.7	F055	B2-S009	solshedy	daa1347f456415fe8737	B2_ZONE_B_SIDE_POOL	OL+SH+E+DY	mit dem Vorigen kurz absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	daa1347f456415fe8737	YES
E194	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	qokeey	0275fbf14e07935b0a45	B2_ZONE_B_SIDE_POOL	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	verwende dies	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E195	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	qoky	276a7c2d74d1143446f4	B2_ZONE_B_SIDE_POOL	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	2	länger ansetzen	abfuehren	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E196	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	ls	5eff216ba51fbfb21f22	B2_ZONE_B_SIDE_POOL	LS	abfuehren	PRODUCTIVE_COMPOSITION	3	verwende dies	Klarauszug	UNIQUE_VALUE	only card with value	5eff216ba51fbfb21f22	YES
E197	BIOLOGICAL	B2	f82r	f82r.7	F056	B2-S010	cheey	b5df9126607030b95175	B2_ZONE_B_SIDE_POOL	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD	4	abfuehren	STATEMENT_END	UNIQUE_VALUE	only card with value	b5df9126607030b95175	YES
E198	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	okain	1645e612504fcef59ced	B2_ZONE_C_CENTRAL_VESSEL	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	von dort	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E199	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	char	4d4559019a961b834aa1	B2_ZONE_C_CENTRAL_VESSEL	AR	von dort	PRODUCTIVE_COMPOSITION	2	eine Portion zugeben	eine Portion zugeben	UNIQUE_VALUE	only card with value	4d4559019a961b834aa1	YES
E200	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	okain	1645e612504fcef59ced	B2_ZONE_C_CENTRAL_VESSEL	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	3	von dort	länger ansetzen; Schluss	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E201	BIOLOGICAL	B2	f82r	f82r.19	F057	B2-S011	qokeedy	7d25241b0e56c836372a	B2_ZONE_C_CENTRAL_VESSEL	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	4	eine Portion zugeben	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E202	BIOLOGICAL	B2	f82r	f82r.19	F058	B2-S012	lchy	0ab57b7166de99db3a55	B2_ZONE_C_CENTRAL_VESSEL	L+CH+Y	dies abziehen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Klarauszug	UNIQUE_VALUE	only card with value	0ab57b7166de99db3a55	YES
E203	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	cheey	b5df9126607030b95175	B2_ZONE_D_LOWER_STATIONS	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD	2	dies abziehen	dies kurz bereithalten	UNIQUE_VALUE	only card with value	b5df9126607030b95175	YES
E204	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qcthey	6b89d6dd70635bc60fe0	B2_ZONE_D_LOWER_STATIONS	CTH+E+Y	dies kurz bereithalten	PRODUCTIVE_COMPOSITION	3	Klarauszug	länger ansetzen	UNIQUE_VALUE	only card with value	6b89d6dd70635bc60fe0	YES
E205	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qokeey	0275fbf14e07935b0a45	B2_ZONE_D_LOWER_STATIONS	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	4	dies kurz bereithalten	dies länger abziehen	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E206	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	lcheey	5fca8fc3dee57e1d8c1f	B2_ZONE_D_LOWER_STATIONS	L+EE+Y	dies länger abziehen	PRODUCTIVE_COMPOSITION	5	länger ansetzen	Mass	UNIQUE_VALUE	only card with value	5fca8fc3dee57e1d8c1f	YES
E207	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	daiin	2f1c5e56e8f0ff459065	B2_ZONE_D_LOWER_STATIONS	AIIN	Mass	PRODUCTIVE_COMPOSITION	6	dies länger abziehen	dies	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E208	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	chey	b921a237be883a820352	B2_ZONE_D_LOWER_STATIONS	Y	dies	PRODUCTIVE_COMPOSITION	7	Mass	vollständig ansetzen; Schluss	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E209	BIOLOGICAL	B2	f82r	f82r.23	F059	B2-S012	qokeeedy	d25110e0d8488927278f	B2_ZONE_D_LOWER_STATIONS	OK+EEE+DY	vollständig ansetzen; Schluss	PRODUCTIVE_COMPOSITION	8	dies	STATEMENT_END	UNIQUE_VALUE	only card with value	d25110e0d8488927278f	YES
E210	BIOLOGICAL	B2	f82r	f82r.23	F060	B2-S013	lchedy	de7321bface5628e35d6	B2_ZONE_D_LOWER_STATIONS	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E211	BIOLOGICAL	B2	f82r	f82r.23	F061	B2-S014	lar	29e0eb222ef2fb99523a	B2_ZONE_D_LOWER_STATIONS	L+AR	von dort abführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	29e0eb222ef2fb99523a	YES
E212	BIOLOGICAL	B2	f82r	f82r.26	F062	B2-S015	tshey	d4a31dbcf1ed6d9e5aa9	B2_ZONE_E_TERMINAL_CELL_ROW	SH+E+Y	dies kurz halten	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	länger ansetzen; Schluss	UNIQUE_VALUE	only card with value	d4a31dbcf1ed6d9e5aa9	YES
E213	BIOLOGICAL	B2	f82r	f82r.26	F062	B2-S015	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	2	dies kurz halten	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E214	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	cheal	dd0ecaf5e27d81befffc	B2_ZONE_E_TERMINAL_CELL_ROW	AL	Stelle	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	von dort hinausführen	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E215	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	lchedar	0f15effeca7ab10bb026	B2_ZONE_E_TERMINAL_CELL_ROW	L+CHD+AR	von dort hinausführen	PRODUCTIVE_COMPOSITION	2	Stelle	teilen	UNIQUE_VALUE	only card with value	0f15effeca7ab10bb026	YES
E216	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	ches	db729b598e89e11452e0	B2_ZONE_E_TERMINAL_CELL_ROW	WHOLE[ches]	teilen	MEMORIZED_WHOLE_CARD	3	von dort hinausführen	Mass	UNIQUE_VALUE	only card with value	db729b598e89e11452e0	YES
E217	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	aiin	2f1c5e56e8f0ff459065	B2_ZONE_E_TERMINAL_CELL_ROW	AIIN	Mass	PRODUCTIVE_COMPOSITION	4	teilen	nächsten Posten länger halten	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E218	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	oteey	5d5e0b288cf36864ed9d	B2_ZONE_E_TERMINAL_CELL_ROW	OT+EE+Y	nächsten Posten länger halten	PRODUCTIVE_COMPOSITION	5	Mass	bemessen	UNIQUE_VALUE	only card with value	5d5e0b288cf36864ed9d	YES
E219	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	qokaiin	b5fcea1eaed06b2f2291	B2_ZONE_E_TERMINAL_CELL_ROW	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	6	nächsten Posten länger halten	kurz ansetzen	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E220	BIOLOGICAL	B2	f82r	f82r.26	F063	B2-S016	okey	08bd5ca0c2ad137a056d	B2_ZONE_E_TERMINAL_CELL_ROW	OK+E+Y	kurz ansetzen	PRODUCTIVE_COMPOSITION	7	bemessen	hineinführen; Schluss	UNIQUE_VALUE	only card with value	08bd5ca0c2ad137a056d	YES
E221	BIOLOGICAL	B2	f82r	f82r.27	F064	B2-S016	pchedy	65df3cd9e59060042d47	B2_ZONE_E_TERMINAL_CELL_ROW	P+CHD+DY	hineinführen; Schluss	PRODUCTIVE_COMPOSITION	8	kurz ansetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	65df3cd9e59060042d47	YES
E222	BIOLOGICAL	B2	f82r	f82r.27	F065	B2-S017	rsheal	98bdc4244c84cbef3321	B2_ZONE_E_TERMINAL_CELL_ROW	R+SH+E+AL	an der Stelle kurz abkuehlen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	an der Stelle schliessen	UNIQUE_VALUE	only card with value	98bdc4244c84cbef3321	YES
E223	BIOLOGICAL	B2	f82r	f82r.27	F065	B2-S017	daldy	78b3b3140714da19090d	B2_ZONE_E_TERMINAL_CELL_ROW	AL+DY	an der Stelle schliessen	PRODUCTIVE_COMPOSITION	2	an der Stelle kurz abkuehlen	STATEMENT_END	UNIQUE_VALUE	only card with value	78b3b3140714da19090d	YES
E224	BIOLOGICAL	B2	f82r	f82r.27	F066	B2-S018	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E225	BIOLOGICAL	B2	f82r	f82r.27	F067	B2-S019	rshedy	7f68f60279efe6b28cd7	B2_ZONE_E_TERMINAL_CELL_ROW	R+SHED+DY	abkuehlen und absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7f68f60279efe6b28cd7	YES
E226	BIOLOGICAL	B2	f82r	f82r.27	F068	B2-S020	qoteedy	ff178343c18e287ce3b7	B2_ZONE_E_TERMINAL_CELL_ROW	OT+EE+DY	nächsten Schritt länger halten; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	ff178343c18e287ce3b7	YES
E227	BIOLOGICAL	B2	f82r	f82r.27	F069	B2-S021	qokeedy	7d25241b0e56c836372a	B2_ZONE_E_TERMINAL_CELL_ROW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E228	BIOLOGICAL	B2	f82r	f82r.27	F070	B2-S022	lochedy	f2af6326898fb5b490a4	B2_ZONE_E_TERMINAL_CELL_ROW	L+O+CHD+DY	weiter hinausfuehren; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	f2af6326898fb5b490a4	YES
E229	BIOLOGICAL	B3	f83r	f83r.3	F071	B3-S001	olkeedy	3b70942557b3a40e8030	B3_ZONE_A_UPPER_PAIRED_STATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	3b70942557b3a40e8030	YES
E230	BIOLOGICAL	B3	f83r	f83r.3	F072	B3-S002	qotal	90bcf0a9ec0ef56399e6	B3_ZONE_A_UPPER_PAIRED_STATION	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	länger wärmen; Schluss	UNIQUE_VALUE	only card with value	90bcf0a9ec0ef56399e6	YES
E231	BIOLOGICAL	B3	f83r	f83r.3	F072	B3-S002	chkeedy	a84fbe3ad380df345b97	B3_ZONE_A_UPPER_PAIRED_STATION	CHK+EE+DY	länger wärmen; Schluss	PRODUCTIVE_COMPOSITION	2	Folgestelle	STATEMENT_END	UNIQUE_VALUE	only card with value	a84fbe3ad380df345b97	YES
E232	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	chey	b921a237be883a820352	B3_ZONE_A_UPPER_PAIRED_STATION	Y	dies	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Mass	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E233	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	daiin	2f1c5e56e8f0ff459065	B3_ZONE_A_UPPER_PAIRED_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION	2	dies	dies	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E234	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	chey	b921a237be883a820352	B3_ZONE_A_UPPER_PAIRED_STATION	Y	dies	PRODUCTIVE_COMPOSITION	3	Mass	hinausführen; Schluss	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E235	BIOLOGICAL	B3	f83r	f83r.3	F073	B3-S003	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	4	dies	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E236	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Folgestelle	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E237	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	qotal	90bcf0a9ec0ef56399e6	B3_ZONE_A_UPPER_PAIRED_STATION	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION	2	bemessen	von dort	UNIQUE_VALUE	only card with value	90bcf0a9ec0ef56399e6	YES
E238	BIOLOGICAL	B3	f83r	f83r.3	F074	B3-S004	dar	4d4559019a961b834aa1	B3_ZONE_A_UPPER_PAIRED_STATION	AR	von dort	PRODUCTIVE_COMPOSITION	3	Folgestelle	STATEMENT_END	UNIQUE_VALUE	only card with value	4d4559019a961b834aa1	YES
E239	BIOLOGICAL	B3	f83r	f83r.6	F075	B3-S005	schedy	259b2b3b0bf859882e2c	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	short predecessor	259b2b3b0bf859882e2c	YES
E240	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	chedchy	5e8441397e7c0faf042b	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	an die Stelle setzen	LOCAL_CONTEXT	target follower	5e8441397e7c0faf042b	YES
E241	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	qokal	308e8ea2d5d190c498e8	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION	2	dies umsetzen	weiterführen; Schluss	UNIQUE_VALUE	only card with value	308e8ea2d5d190c498e8	YES
E242	BIOLOGICAL	B3	f83r	f83r.6	F076	B3-S006	olchedy	28ffbc88b97772a75f1e	B3_ZONE_A_UPPER_PAIRED_STATION	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION	3	an die Stelle setzen	STATEMENT_END	UNIQUE_VALUE	only card with value	28ffbc88b97772a75f1e	YES
E243	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies umsetzen	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E244	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	2	bemessen	länger ansetzen; Schluss	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E245	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	qokeedy	7d25241b0e56c836372a	B3_ZONE_A_UPPER_PAIRED_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	3	dies umsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E246	BIOLOGICAL	B3	f83r	f83r.6	F078	B3-S008	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E247	BIOLOGICAL	B3	f83r	f83r.6	F079	B3-S009	qoky	276a7c2d74d1143446f4	B3_ZONE_A_UPPER_PAIRED_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E248	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	pchedal	ba540da978ea132f6da5	B3_ZONE_A_UPPER_PAIRED_STATION	P+CHD+AL	an der Stelle hineinführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurzer Folgeschritt; Schluss	UNIQUE_VALUE	only card with value	ba540da978ea132f6da5	YES
E249	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	otedy	c45ebac60774620561e2	B3_ZONE_A_UPPER_PAIRED_STATION	OT+E+DY	kurzer Folgeschritt; Schluss	PRODUCTIVE_COMPOSITION	2	an der Stelle hineinführen	STATEMENT_END	UNIQUE_VALUE	only card with value	c45ebac60774620561e2	YES
E250	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	shecthedchy	348e81ba084c5acdb32b	B3_ZONE_A_UPPER_PAIRED_STATION	SH+E+CTH+CHD+Y	dies kurz bereit umsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	verwende dies	UNIQUE_VALUE	only card with value	348e81ba084c5acdb32b	YES
E251	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	qoky	276a7c2d74d1143446f4	B3_ZONE_A_UPPER_PAIRED_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	2	dies kurz bereit umsetzen	dies umsetzen	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E252	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_A_UPPER_PAIRED_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	3	verwende dies	dies aus der Quelle nehmen	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E253	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	chary	0bdc8b6db811b4e67a63	B3_ZONE_A_UPPER_PAIRED_STATION	AR+Y	dies aus der Quelle nehmen	PRODUCTIVE_COMPOSITION	4	dies umsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	0bdc8b6db811b4e67a63	YES
E254	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	sor	7a4bb8136330ee4e6e56	B3_ZONE_A_UPPER_PAIRED_STATION	OR	Ansatz	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	absetzen; Schluss	UNIQUE_VALUE	only card with value	7a4bb8136330ee4e6e56	YES
E255	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_A_UPPER_PAIRED_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	2	Ansatz	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E256	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	eine Portion	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E257	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	chkain	9da1b6ac2c929daea697	B3_ZONE_A_UPPER_PAIRED_STATION	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION	2	bemessen	dies kurz bereithalten	UNIQUE_VALUE	only card with value	9da1b6ac2c929daea697	YES
E258	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	shcthey	6b89d6dd70635bc60fe0	B3_ZONE_A_UPPER_PAIRED_STATION	CTH+E+Y	dies kurz bereithalten	PRODUCTIVE_COMPOSITION	3	eine Portion	kurz ansetzen; Schluss	UNIQUE_VALUE	only card with value	6b89d6dd70635bc60fe0	YES
E259	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_A_UPPER_PAIRED_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	4	dies kurz bereithalten	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E260	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	okair	7d2404c835b10a2c06af	B3_ZONE_A_UPPER_PAIRED_STATION	OK+AIR	Wasser in Gang setzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	länger absetzen; Schluss	UNIQUE_VALUE	only card with value	7d2404c835b10a2c06af	YES
E261	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	sheedy	03626ca94cb17800d767	B3_ZONE_A_UPPER_PAIRED_STATION	SH+EE+DY	länger absetzen; Schluss	PRODUCTIVE_COMPOSITION	2	Wasser in Gang setzen	STATEMENT_END	UNIQUE_VALUE	only card with value	03626ca94cb17800d767	YES
E262	BIOLOGICAL	B3	f83r	f83r.11	F085	B3-S015	lchedy	de7321bface5628e35d6	B3_ZONE_A_UPPER_PAIRED_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
