book_event_ordinal	event_id	physical_page	register	locus	kind	surface	component_recipe	portable_default_de	local_contextual_expansion_de	event_role	statement_id	source_release
2069	P912-E2069	f69v	CELESTIAL	f69v.2	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2070	P912-E2070	f69v	CELESTIAL	f69v.2	CURRENT_BASE	chol	OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2071	P912-E2071	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykar	Y+K+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2072	P912-E2072	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ol	OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2073	P912-E2073	f69v	CELESTIAL	f69v.2	CURRENT_BASE	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2074	P912-E2074	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ykeeody	Y+K+EE+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2075	P912-E2075	f69v	CELESTIAL	f69v.2	CURRENT_BASE	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2076	P912-E2076	f69v	CELESTIAL	f69v.2	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2077	P912-E2077	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ody	O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2078	P912-E2078	f69v	CELESTIAL	f69v.2	CURRENT_BASE	airchy	AIR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Ringlauf, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2079	P912-E2079	f69v	CELESTIAL	f69v.2	CURRENT_BASE	choky	OK+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2080	P912-E2080	f69v	CELESTIAL	f69v.2	CURRENT_BASE	ychey	Y+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2081	P912-E2081	f69v	CELESTIAL	f69v.2	CURRENT_BASE	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2082	P912-E2082	f69v	CELESTIAL	f69v.3	CURRENT_BASE	doair	D_ADDR+O+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2083	P912-E2083	f69v	CELESTIAL	f69v.3	CURRENT_BASE	otaldal	OT+AL+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2084	P912-E2084	f69v	CELESTIAL	f69v.3	CURRENT_BASE	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2085	P912-E2085	f69v	CELESTIAL	f69v.3	CURRENT_BASE	chdy	CHD+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2086	P912-E2086	f69v	CELESTIAL	f69v.3	CURRENT_BASE	otoar	OT+O+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2087	P912-E2087	f69v	CELESTIAL	f69v.3	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2088	P912-E2088	f69v	CELESTIAL	f69v.3	CURRENT_BASE	chy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2089	P912-E2089	f69v	CELESTIAL	f69v.3	CURRENT_BASE	qoteor	OT+E+OR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2090	P912-E2090	f69v	CELESTIAL	f69v.3	CURRENT_BASE	cho	HO	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Teil.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2091	P912-E2091	f69v	CELESTIAL	f69v.3	CURRENT_BASE	qotair	OT+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2092	P912-E2092	f69v	CELESTIAL	f69v.3	CURRENT_BASE	chda	CHD+A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2093	P912-E2093	f69v	CELESTIAL	f69v.3	CURRENT_BASE	oteeal	OT+EE+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2094	P912-E2094	f69v	CELESTIAL	f69v.3	CURRENT_BASE	cheor	CHEO+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2095	P912-E2095	f69v	CELESTIAL	f69v.3	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2096	P912-E2096	f69v	CELESTIAL	f69v.3	CURRENT_BASE	air	AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2097	P912-E2097	f69v	CELESTIAL	f69v.3	CURRENT_BASE	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2098	P912-E2098	f69v	CELESTIAL	f69v.3	CURRENT_BASE	ytyd	Y+T+Y+D_LABEL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, dieser Platz, d-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2099	P912-E2099	f69v	CELESTIAL	f69v.3	CURRENT_BASE	a	A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokale Adresse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2100	P912-E2100	f69v	CELESTIAL	f69v.3	CURRENT_BASE	dchy	D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2101	P912-E2101	f69v	CELESTIAL	f69v.3	CURRENT_BASE	otoly	OT+OL+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2102	P912-E2102	f69v	CELESTIAL	f69v.3	CURRENT_BASE	okeodal	OK+E+O+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2103	P912-E2103	f69v	CELESTIAL	f69v.3	CURRENT_BASE	oteoarar	OT+E+O+AR+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2104	P912-E2104	f69v	CELESTIAL	f69v.3	CURRENT_BASE	cheteeser	CH+E+T+EE+S_ADDR+E+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, zweiter Grad, Sternbezug, erster Grad, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2105	P912-E2105	f69v	CELESTIAL	f69v.3	CURRENT_BASE	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2106	P912-E2106	f69v	CELESTIAL	f69v.3	CURRENT_BASE	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2107	P912-E2107	f69v	CELESTIAL	f69v.3	CURRENT_BASE	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2108	P912-E2108	f69v	CELESTIAL	f69v.3	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2109	P912-E2109	f69v	CELESTIAL	f69v.3	CURRENT_BASE	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2110	P912-E2110	f69v	CELESTIAL	f69v.3	CURRENT_BASE	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2111	P912-E2111	f69v	CELESTIAL	f69v.4	CURRENT_BASE	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2112	P912-E2112	f69v	CELESTIAL	f69v.4	CURRENT_BASE	sar	S+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2113	P912-E2113	f69v	CELESTIAL	f69v.5	CURRENT_BASE	okeo	OK+E+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2114	P912-E2114	f69v	CELESTIAL	f69v.5	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2115	P912-E2115	f69v	CELESTIAL	f69v.6	CURRENT_BASE	ochoyk	O+CH+O+Y+K	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Klassenkennung, Reihe aufrufen, dieser Platz, Wert zuordnen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2116	P912-E2116	f69v	CELESTIAL	f69v.7	CURRENT_BASE	ykeey	Y+K+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2117	P912-E2117	f69v	CELESTIAL	f69v.8	CURRENT_BASE	ytory	Y+T+OR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Eintragsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2118	P912-E2118	f69v	CELESTIAL	f69v.9	CURRENT_BASE	oeesy	O+EE+S+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, zweiter Grad, Klasse wählen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2119	P912-E2119	f69v	CELESTIAL	f69v.10	CURRENT_BASE	ytody	Y+T+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2120	P912-E2120	f69v	CELESTIAL	f69v.11	CURRENT_BASE	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2121	P912-E2121	f69v	CELESTIAL	f69v.12	CURRENT_BASE	otody	OT+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2122	P912-E2122	f69v	CELESTIAL	f69v.13	CURRENT_BASE	okeal	OK+E+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2123	P912-E2123	f69v	CELESTIAL	f69v.14	CURRENT_BASE	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2124	P912-E2124	f69v	CELESTIAL	f69v.15	CURRENT_BASE	oteeys	OT+EE+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2125	P912-E2125	f69v	CELESTIAL	f69v.16	CURRENT_BASE	oteol	OT+E+OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2126	P912-E2126	f69v	CELESTIAL	f69v.17	CURRENT_BASE	ykeydy	Y+K+E+Y+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2127	P912-E2127	f69v	CELESTIAL	f69v.18	CURRENT_BASE	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2128	P912-E2128	f69v	CELESTIAL	f69v.19	CURRENT_BASE	saral	S+AR+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2129	P912-E2129	f69v	CELESTIAL	f69v.20	CURRENT_BASE	saiir	S+AIIN+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, verzeichneter Sollwert, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2130	P912-E2130	f69v	CELESTIAL	f69v.21	CURRENT_BASE	okolar	OK+OL+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, gleiche Reihe weiter, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2131	P912-E2131	f69v	CELESTIAL	f69v.22	CURRENT_BASE	ykeody	Y+K+E+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2132	P912-E2132	f69v	CELESTIAL	f69v.23	CURRENT_BASE	sarydy	S+AR+Y+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, dieser Platz, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2133	P912-E2133	f69v	CELESTIAL	f69v.24	CURRENT_BASE	otchy	OT+CH+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Klassenkennung, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2134	P912-E2134	f69v	CELESTIAL	f69v.25	CURRENT_BASE	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2135	P912-E2135	f69v	CELESTIAL	f69v.25	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2136	P912-E2136	f69v	CELESTIAL	f69v.26	CURRENT_BASE	okey	OK+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2137	P912-E2137	f69v	CELESTIAL	f69v.26	CURRENT_BASE	d	D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2138	P912-E2138	f69v	CELESTIAL	f69v.27	CURRENT_BASE	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2139	P912-E2139	f69v	CELESTIAL	f69v.28	CURRENT_BASE	okodchy	OK+O+D_ADDR+CH+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, Unterplatz, Klassenkennung, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2140	P912-E2140	f69v	CELESTIAL	f69v.29	CURRENT_BASE	okeody	OK+E+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2141	P912-E2141	f69v	CELESTIAL	f69v.30	CURRENT_BASE	okcheys	OK+CH+E+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Klassenkennung, erster Grad, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2142	P912-E2142	f69v	CELESTIAL	f69v.31	CURRENT_BASE	oar	O+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2143	P912-E2143	f69v	CELESTIAL	f69v.31	CURRENT_BASE	alys	AL+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2144	P912-E2144	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	dalalody	AL+AL+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2145	P912-E2145	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteoshey	OT+E+O+SH+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2146	P912-E2146	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	okoksheo	OK+OK+SH+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2147	P912-E2147	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	shokey	SH+OK+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2148	P912-E2148	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	raiin	R+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zustandsmarke, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2149	P912-E2149	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	otor	OT+OR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2150	P912-E2150	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	ochy	O+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2151	P912-E2151	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	s	S	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2152	P912-E2152	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	air	AIR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2153	P912-E2153	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	cheody	CHEO+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2154	P912-E2154	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	cheey	SH+EE+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2155	P912-E2155	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteo	OT+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2156	P912-E2156	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	chy	Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2157	P912-E2157	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	daiir	DA+IIN+R	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2158	P912-E2158	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	chcthy	CH+CTH+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, Bereitschaftsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2159	P912-E2159	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	dlal	D_ADDR+L+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Unterplatz, Verbindung, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2160	P912-E2160	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteodaiin	OT+E+O+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2161	P912-E2161	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	ykeody	Y+K+E+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2162	P912-E2162	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2163	P912-E2163	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	sheo	SH+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2164	P912-E2164	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2165	P912-E2165	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteedy	OT+EE+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2166	P912-E2166	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	chetalchs	CH+E+T+AL+CH+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz einstellen, Zielplatz, Klassenkennung, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2167	P912-E2167	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	zar	Z_ADDR+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: z-Stelle, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
