cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C13834	f24v	f24v.6	3	arsa	[arsa:?]	[arsa:?]	[arsa:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[arsa:?]	[arsa:?]	0	0	1	1	0
G733-C13835	f24v	f24v.6	4	r	Wurzel	Wurzel	Wurzel	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel	Wurzel	0	0	0	0	0
G733-C13836	f24v	f24v.7	1	ycheol	trockener Drogenstoff dieser Droge	trockener Drogenstoff dieser Droge	trockener Drogenstoff dieser Droge	UNCHANGED_GDT733	ycheol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff dieser Droge	trockener Drogenstoff dieser Droge	0	0	0	0	0
G733-C13837	f24v	f24v.7	2	daid	die zweite Portion abmessen und abschließen	die zweite Portion abmessen und abschließen	die zweite Portion abmessen und abschließen	UNCHANGED_GDT733	daid#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	die zweite Portion abmessen und abschließen	die zweite Portion abmessen und abschließen	0	0	0	0	0
G733-C13838	f24v	f24v.7	3	dar	abgemessene Fraktion I	abgemessene Fraktion I	abgemessene Fraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion I	abgemessene Fraktion I	0	0	0	0	0
G733-C13839	f24v	f24v.7	4	olom	eine Handvoll Holzdroge im Ansatz	eine Handvoll Holzdroge im Ansatz	eine Handvoll Holzdroge im Ansatz	UNCHANGED_GDT733	olom#GLOBAL	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Holzdroge im Ansatz	eine Handvoll Holzdroge im Ansatz	0	0	0	0	0
G733-C13840	f24v	f24v.8	1	kochky	heißer Trockenansatz, Grundform	heißer Trockenansatz, Grundform	heißer Trockenansatz, Grundform	UNCHANGED_GDT733	kochky#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heißer Trockenansatz, Grundform	heißer Trockenansatz, Grundform	0	0	0	0	0
G733-C13841	f24v	f24v.8	2	chcthy	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	0	0	0	0	0
G733-C13842	f24v	f24v.8	3	shol	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	0	0	0	0	0
G733-C13843	f24v	f24v.8	4	sain	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	0	0	0	0	0
G733-C13844	f24v	f24v.9	1	ychol	trockne hiervon den Drogenstoff	trockne hiervon den Drogenstoff	trockne hiervon den Drogenstoff	UNCHANGED_GDT733	ychol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockne hiervon den Drogenstoff	trockne hiervon den Drogenstoff	0	0	0	0	0
G733-C13845	f24v	f24v.9	2	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C13846	f24v	f24v.9	3	or	Drogenportion	Drogenportion	Drogenportion	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenportion	Drogenportion	0	0	0	0	0
G733-C13847	f24v	f24v.9	4	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	0	0	0	0
G733-C13848	f24v	f24v.9	5	om	eine Handvoll Ansatz	eine Handvoll Ansatz	eine Handvoll Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Ansatz	eine Handvoll Ansatz	0	0	0	0	0
G733-C13849	f25r	f25r.1	1	fcholdy	[fcholdy:?]	[fcholdy:?]	[fcholdy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[fcholdy:?]	[fcholdy:?]	0	0	1	1	0
G733-C13850	f25r	f25r.1	2	soshy	Saatgutzubereitung leicht einweichen	Saatgutzubereitung leicht einweichen	Saatgutzubereitung leicht einweichen	UNCHANGED_GDT733	soshy#GLOBAL	48	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Saatgutzubereitung leicht einweichen	Saatgutzubereitung leicht einweichen	0	0	0	0	0
G733-C13851	f25r	f25r.1	3	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13852	f25r	f25r.1	4	y	Eintragsteil abgeschlossen	Eintragsteil abgeschlossen	Eintragsteil abgeschlossen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintragsteil abgeschlossen	Eintragsteil abgeschlossen	0	0	0	0	0
G733-C13853	f25r	f25r.1	5	shody	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	UNCHANGED_GDT733	shody#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	0	0	0	0	0
G733-C13854	f25r	f25r.1	6	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13855	f25r	f25r.1	7	ocholdy	[ocholdy:?]	[ocholdy:?]	[ocholdy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ocholdy:?]	[ocholdy:?]	0	0	1	1	0
G733-C13856	f25r	f25r.1	8	cpholdy	[cpholdy:?]	[cpholdy:?]	[cpholdy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cpholdy:?]	[cpholdy:?]	0	0	1	1	0
G733-C13857	f25r	f25r.1	9	sy	Saatgut in Grundform	Saatgut in Grundform	Saatgut in Grundform	UNCHANGED_GDT733	sy#GLOBAL	53	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Saatgut in Grundform	Saatgut in Grundform	0	0	0	0	0
G733-C13858	f25r	f25r.2	1	otor	kalte Drogenportion im Ansatz	kalte Drogenportion im Ansatz	kalte Drogenportion im Ansatz	UNCHANGED_GDT733	otor#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalte Drogenportion im Ansatz	kalte Drogenportion im Ansatz	0	0	0	0	0
G733-C13859	f25r	f25r.2	2	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	0	0	0	0
G733-C13860	f25r	f25r.2	3	chsky	[chsky:?]	[chsky:?]	[chsky:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chsky:?]	[chsky:?]	0	0	1	1	0
G733-C13861	f25r	f25r.2	4	chotchy	Trockenansatz aus kalt getrockneter Droge in Grundform	Trockenansatz aus kalt getrockneter Droge in Grundform	Trockenansatz aus kalt getrockneter Droge in Grundform	UNCHANGED_GDT733	chotchy#GLOBAL	73	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz aus kalt getrockneter Droge in Grundform	Trockenansatz aus kalt getrockneter Droge in Grundform	0	0	0	0	0
G733-C13862	f25r	f25r.2	5	shair	[shair:?]	[shair:?]	[shair:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shair:?]	[shair:?]	0	0	1	1	0
G733-C13863	f25r	f25r.2	6	qod	die Zubereitung abschließen	die Zubereitung abschließen	die Zubereitung abschließen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	die Zubereitung abschließen	die Zubereitung abschließen	0	0	0	0	0
G733-C13864	f25r	f25r.2	7	shachy	[shachy:?]	[shachy:?]	[shachy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shachy:?]	[shachy:?]	0	0	1	1	0
G733-C13865	f25r	f25r.2	8	kchy	heiß und trocken, Anfangsstufe	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	UNCHANGED_GDT733	kchy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und trocken, Anfangsstufe	heiß und trocken, Anfangsstufe	0	0	0	0	0
G733-C13866	f25r	f25r.2	9	chkain	trocken-heiß, Stufe II	trocken-heiß, Stufe II	trocken-heiß, Stufe II	UNCHANGED_GDT733	chkain#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken-heiß, Stufe II	trocken-heiß, Stufe II	0	0	0	0	0
G733-C13867	f25r	f25r.3	1	qotchy	kalt und trocken, Anfangsstufe	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	UNCHANGED_GDT733	qotchy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt und trocken, Anfangsstufe	kalt und trocken, Anfangsstufe	0	0	0	0	0
G733-C13868	f25r	f25r.3	2	qotshy	kalt und feucht, Anfangsstufe	kalt und feucht am Anfang des Grades	kalt und feucht, Anfangsstufe	UNCHANGED_GDT733	qotshy#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt und feucht, Anfangsstufe	kalt und feucht, Anfangsstufe	0	0	0	0	0
G733-C13869	f25r	f25r.3	3	cheesees	[cheesees:?]	[cheesees:?]	[cheesees:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheesees:?]	[cheesees:?]	0	0	1	1	0
G733-C13870	f25r	f25r.3	4	sheear	[sheear:?]	[sheear:?]	[sheear:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheear:?]	[sheear:?]	0	0	1	1	0
G733-C13871	f25r	f25r.3	5	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C13872	f25r	f25r.3	6	chain	trocken, Grad II	trocken, Grad II	trocken, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad II	trocken, Grad II	0	0	0	0	0
G733-C13873	f25r	f25r.3	7	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13874	f25r	f25r.3	8	chain	trocken, Grad II	trocken, Grad II	trocken, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad II	trocken, Grad II	0	0	0	0	0
G733-C13875	f25r	f25r.3	9	dan	Grad-/Maßwert I	Grad-/Maßwert I	Grad-/Maßwert I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert I	Grad-/Maßwert I	0	0	0	0	0
G733-C13876	f25r	f25r.4	1	dchckhy	[dchckhy:?]	[dchckhy:?]	[dchckhy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dchckhy:?]	[dchckhy:?]	0	0	1	1	0
G733-C13877	f25r	f25r.4	2	shocthy	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	0	0	0	0	0
G733-C13878	f25r	f25r.4	3	ytchey	[ytchey:?]	[ytchey:?]	[ytchey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ytchey:?]	[ytchey:?]	0	0	1	1	0
G733-C13879	f25r	f25r.4	4	cthor	eine Portion Pflanzendroge	eine Portion Pflanzendroge	eine Portion Pflanzendroge	UNCHANGED_GDT733	cthor#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Portion Pflanzendroge	eine Portion Pflanzendroge	0	0	0	0	0
G733-C13880	f25r	f25r.4	5	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C13881	f25r	f25r.4	6	chan	trocken, Grad I	trocken, Grad I	trocken, Grad I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad I	trocken, Grad I	0	0	0	0	0
G733-C13882	f25r	f25r.4	7	chaiin	trocken, Grad III	trocken, Grad III	trocken, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad III	trocken, Grad III	0	0	0	0	0
G733-C13883	f25r	f25r.4	8	qotchain	[qotchain:?]	[qotchain:?]	[qotchain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qotchain:?]	[qotchain:?]	0	0	1	1	0
G733-C13884	f25r	f25r.5	1	qotcheaiin	[qotcheaiin:?]	[qotcheaiin:?]	[qotcheaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qotcheaiin:?]	[qotcheaiin:?]	0	0	1	1	0
G733-C13885	f25r	f25r.5	2	dchain	[dchain:?]	[dchain:?]	[dchain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dchain:?]	[dchain:?]	0	0	1	1	0
G733-C13886	f25r	f25r.5	3	cthain	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	0	0	0	0	0
G733-C13887	f25r	f25r.5	4	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13888	f25r	f25r.5	5	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13889	f25r	f25r.5	6	cthain	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	0	0	0	0	0
G733-C13890	f25r	f25r.5	7	qotaiin	kalt, Grad III	kalt, Grad III	kalt, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad III	kalt, Grad III	0	0	0	0	0
G733-C13891	f25r	f25r.6	1	okal	Rohstoffklasse I im leicht erhitzten Ansatz	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im leicht erhitzten Ansatz	UNCHANGED_GDT733	G732-X1915	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht erhitzten Ansatz	Rohstoffklasse I im leicht erhitzten Ansatz	0	0	0	0	0
G733-C13892	f25r	f25r.6	2	chotaiin	trockene Zubereitung: kalt, Grad III	trockene Zubereitung: kalt, Grad III	trockene Zubereitung: kalt, Grad III	UNCHANGED_GDT733	chotaiin#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockene Zubereitung: kalt, Grad III	trockene Zubereitung: kalt, Grad III	0	0	0	0	0
G733-C13893	f25r	f25r.7	1	dair	abgemessene Fraktion II	abgemessene Fraktion II	abgemessene Fraktion II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion II	abgemessene Fraktion II	0	0	0	0	0
G733-C13894	f25r	f25r.7	2	otaiir	[otaiir:?]	[otaiir:?]	[otaiir:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otaiir:?]	[otaiir:?]	0	0	1	1	0
G733-C13895	f25r	f25r.7	3	otosy	[otosy:?]	[otosy:?]	[otosy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otosy:?]	[otosy:?]	0	0	1	1	0
G733-C13896	f25v	f25v.1	1	poeeaiin	[poeeaiin:?]	[poeeaiin:?]	[poeeaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[poeeaiin:?]	[poeeaiin:?]	0	0	1	1	0
G733-C13897	f25v	f25v.1	2	qo	nehmen	nehmen	nehmen	UNCHANGED_GDT733	qo#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nehmen	nehmen	0	0	0	0	0
