change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0224	G733-C10631	f115r	f115r.43	7	chotar	[chotar:?]	abgekühlter trockener Anteil I	abgekühlter trockener Anteil I	ACTIVE_WHOLE_EXPORT_REPAIR	chotar#1	30	W1_WEAK_WORKING	GDT724 audit: GDT678 trennt CHOT als kalten Trockenrahmen von CHOTAR als dessen ausgewaehltem Anteil I; die aktiven Signale sind kalt, trocken und Menge. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT724 Grenze: Ansatz und Trockenextrakt konkurrieren als Produktkopf; CHOT oder AR werden nicht als freie Woerter exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0225	G733-C10751	f115v	f115v.14	3	lkeeey	[lkeeey:?]	holziger Pflanzenteil, stark erhitzt, Endstufe	holziger Pflanzenteil, stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkeeey#G734	31	W1_WEAK_WORKING	Sieben Cache-Vorkommen und die l/keeey-Familie verbinden einen holzigen Kopf mit dem stark erhitzten Endzustand.	L bleibt gebunden; Drogenholz gegen anderen holzigen Pflanzenteil und eine numerische Stufe III bleiben offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=4	NONE	NONE
G734-P0226	G733-C10774	f115v	f115v.16	4	qoteol	[qoteol:?]	abgekühlten Drogenstoff nehmen	abgekühlten Drogenstoff nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteol#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teol verbinden den starken Nehmen-Block mit einem bereits konkreten gekühlten Drogenstoff.	Drogenstoff bleibt eine Stoffklasse; die genaue Kühlstufe wird im portablen Renderer nicht als historisch identifiziertes Maß gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0227	G733-C10803	f115v	f115v.19	7	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0228	G733-C10828	f115v	f115v.21	4	cheeo	[cheeo:?]	vollständig getrocknet	vollständig getrocknet	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeo#G734	20	W1_WEAK_WORKING	Neunzehn Cache-Vorkommen sichern den vollständigen Trockenzustand als knappen Ganzwortdefault.	Der schwache o-Wert wählt keinen Patienten; die Zerlegung bleibt Navigation und erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0229	G733-C10851	f115v	f115v.24	2	cheeody	[cheeody:?]	vollständig getrockneter, fertiger Ansatz	vollständig getrockneter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	cheeody#G734	42	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung chee plus ody verbinden zwei bereits gespeicherte kompatible Resultatzustände.	Zwei Resultatwörter können auch eine feste Ganzform bilden; Ansatz gegen Zubereitung bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0230	G733-C10889	f115v	f115v.27	9	oteed	[oteed:?]	vollständig abgekühlt; abgezogen	vollständig abgekühlt; entnommen	ACTIVE_WHOLE_EXPORT_REPAIR	oteed#1	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet oteed an sechs exakte Fundstellen auf fünf Seiten mit vollständig abgekühltem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Abgeschlossen bleibt GDT679s stärkster Rivale; d oder eed sind nicht frei segmentiert, und weder Auszug noch ein bestimmter Abziehmechanismus ist historisch bestätigt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_SOURCE
G734-P0231	G733-C10954	f115v	f115v.34	2	sheeey	[sheeey:?]	feucht, Endstufe	feucht, Endstufe	ACTIVE_WHOLE_EXPORT_REPAIR	sheeey#1	35	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: GDT684 traegt MATERIAL_ROLE, STATE_WET und VALUE_GRADE; die SHEEY-Schwester belegt feucht plus Endstufe. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; das zusaetzliche E und die konkrete Einweichhandlung sind nicht separat lizenziert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0232	G733-C10957	f115v	f115v.34	5	shdar	[shdar:?]	eingeweichter, abgemessener Anteil I	eingeweichter, abgemessener Anteil I	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shdar#G734	32	W1_WEAK_WORKING	Acht Cache-Vorkommen und die sh/dar-Familie stützen Feuchte, Abmessung und Anteil I als nominalen Ganzwortwert.	Ob der Anteil vor oder nach dem Einweichen abgemessen wird, bleibt offen; keine globale Aktionsfolge.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0233	G733-C11006	f115v	f115v.39	7	lkchey	[lkchey:?]	holziger Pflanzenteil, heiß-trocken, Mittelstufe	holziger Pflanzenteil, heiß-trocken, Mittelstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkchey#G734	37	W1_WEAK_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung l plus kchey verbinden den gebundenen Kopf eines holzigen Pflanzenteils mit einem bekannten heiß-trockenen Mittelzustand.	L bleibt gebunden; Drogenholz und die genaue Stufenbezeichnung bleiben Rivalen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0234	G733-C11079	f115v	f115v.6	3	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0235	G733-C11084	f115v	f115v.6	8	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0236	G733-C11114	f115v	f115v.9	8	lkchey	[lkchey:?]	holziger Pflanzenteil, heiß-trocken, Mittelstufe	holziger Pflanzenteil, heiß-trocken, Mittelstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	lkchey#G734	37	W1_WEAK_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung l plus kchey verbinden den gebundenen Kopf eines holzigen Pflanzenteils mit einem bekannten heiß-trockenen Mittelzustand.	L bleibt gebunden; Drogenholz und die genaue Stufenbezeichnung bleiben Rivalen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0237	G733-C11165	f116r	f116r.13	4	chetain	[chetain:?]	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	ACTIVE_WHOLE_EXPORT_REPAIR	chetain#1	49	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0238	G733-C11202	f116r	f116r.16	11	otarar	[otarar:?]	kalter Unteranteil I von Zubereitungsanteil I	kalter Unteranteil I von Zubereitungsanteil I	ACTIVE_WHOLE_EXPORT_REPAIR	otarar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet beide sichtbaren R-Selektoren als Anteil I und Unteranteil I im kalten Zubereitungsrahmen; GDT711 liefert F_R nur einmal. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: Die Rekursion identifiziert weder physische Trennung noch Stoff oder Auszug; beide AR bleiben gebunden und nicht frei exportierbar. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0239	G733-C11383	f116r	f116r.3	6	oteor	[oteor:?]	kalte Portion, Mittelstufe	kalte Portion, Mittelstufe	ACTIVE_WHOLE_EXPORT_REPAIR	oteor#1	39	W1_WEAK_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT678 belegt O-T-E-OR an zehn Stellen; Zubereitungsrahmen, Kälte, Mittelstufe und Portion sind sichtbar. Ein anderer Beleg erscheint reader-bestaetigt als oteor y, ohne den Kern zu aendern. Die Core/Context-Umsortierung verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Inhalt der Portion und die genaue O-Funktion bleiben offen; die aktive f86v6-Stelle besitzt kein angehaengtes y. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0240	G733-C11387	f116r	f116r.30	1	saraiin	[saraiin:?]	drei Teile des Samenanteils I	drei Teile des Samenanteils I	ACTIVE_WHOLE_EXPORT_REPAIR	saraiin#1	30	W1_WEAK_WORKING	GDT724 audit: IDENTITY_SEED, VALUE_QUANTITY und GDT694s Anteil-I-Lesung tragen die vollstaendige Mengenbezeichnung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT724 Grenze: Erster Samenposten bleibt Rivale; die innere Zerlegung bleibt gebunden und AIIN ist keine bestaetigte historische Einheit. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0241	G733-C11460	f116r	f116r.36	10	qy	[qy:?]	hiervon nehmen	hiervon nehmen	ACTIVE_WHOLE_EXPORT_REPAIR	qy#1	31	W1_WEAK_WORKING	GDT725 audit: GDT678 bindet die TAKE-Funktion an die exakte Kurzkarte über vier Kontexte; keine zusätzliche Objektidentität wird eingetragen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der Singleton ist an seiner Position als TAKE-Aktion lizenziert.	GDT725 Grenze: Drei Stellen haben Leser-Rivalen; hierzu oder anschließend bleibt möglich; keine freie q- oder y-Regel. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0242	G733-C11461	f116r	f116r.36	11	qokl	[qokl:?]	holzigen Pflanzenteil erhitzen	holzigen Pflanzenteil erhitzen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qokl#G734	37	W1_WEAK_WORKING	Neun Cache-Vorkommen und genau die Zweiteilung qok plus l verbinden den Heizbefehl mit dem gebundenen Kopf eines holzigen Pflanzenteils.	L ist allein nicht global exportierbar; Drogenholz bleibt ein Rivale dieser exakten Ganzform und wird nicht als freier Buchstabenwert exportiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0243	G733-C11496	f116r	f116r.39	10	keeey	[keeey:?]	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	ACTIVE_WHOLE_EXPORT_REPAIR	keeey#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt bereits eine konkrete gelernte Ganzwortlesung. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: EEE liegt ausserhalb der direkten GDT647-EE-Zelle; eine scheinbare K+EEE+Y-Zerlegung wuerde mehr behaupten als der Atlas. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0244	G733-C11551	f116r	f116r.43	6	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0245	G733-C11584	f116r	f116r.47	2	shky	[shky:?]	heiß angefeuchtet, Anfangsstufe	heiß angefeuchtet, Anfangsstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shky#G734	32	W1_WEAK_WORKING	Zwölf Cache-Vorkommen und die sh/ky-Familie stützen Feuchte, Hitze und Anfangsstufe als nominalen Ganzwortzustand.	Einweichen als Imperativ ist nur lokal denkbar; der Patient fehlt und wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0246	G733-C11670	f11r	f11r.1	1	tshol	[tshol:?]	kalt-feucht	kalt-feucht	ACTIVE_WHOLE_EXPORT_REPAIR	tshol#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: GDT684 traegt MATERIAL_ROLE, STATE_COLD und STATE_WET; GDT685 erlaubt den Zustand, aber keinen universal erfundenen OL-Stoffkopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; Stoffart, Einweichhandlung und freie T/SH/OL-Werte bleiben offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0247	G733-C11679	f11r	f11r.2	2	qodor	[qodor:?]	eine Portion des Ansatzes abmessen	eine Portion des Ansatzes abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodor#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0248	G733-C11783	f13r	f13r.1	5	qopchy	[qopchy:?]	trockenes Pulver nehmen	trockenes Pulver nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qopchy#G734	49	W2_PROVISIONAL_WORKING	Zwölf Cache-Vorkommen und genau die Zweiteilung qo plus pchy verbinden den starken Nehmen-Block mit dem bekannten Trockenpulver-Ganzwert.	Pulver ist eine Arbeitsfamilie, keine identifizierte Substanz; eine nominale Lesung bleibt als Rivale möglich.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0249	G733-C11821	f13r	f13r.5	6	qopchy	[qopchy:?]	trockenes Pulver nehmen	trockenes Pulver nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qopchy#G734	49	W2_PROVISIONAL_WORKING	Zwölf Cache-Vorkommen und genau die Zweiteilung qo plus pchy verbinden den starken Nehmen-Block mit dem bekannten Trockenpulver-Ganzwert.	Pulver ist eine Arbeitsfamilie, keine identifizierte Substanz; eine nominale Lesung bleibt als Rivale möglich.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0250	G733-C11859	f13v	f13v.1	4	kchod	[kchod:?]	heiß-trocken; abgeschlossen	heiß-trocken; abgeschlossen	ACTIVE_WHOLE_EXPORT_REPAIR	kchod#1	30	W1_WEAK_WORKING	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet kchod an drei exakte Fundstellen auf drei Seiten mit dem kleineren heiß-trockenen abgeschlossenen Ganzwortkern; GDT691 bewahrt Auszug aus Trockengut und abgezogen nur in der konkreten Fundstelle. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: GDT691s Quelltrocken-Workflow bleibt ein lokaler Rivale; das Ganzwort lizenziert weder Trockengutidentität noch Abziehen noch freie k/ch/o/d-Komponenten. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0251	G733-C11962	f14r	f14r.2	6	da	[da:?]	eine Teilmenge abmessen	eine Teilmenge abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	da#1	31	W1_WEAK_WORKING	GDT725 audit: Die wiederholte exakte Kurzkarte trägt Abmessen plus Teilmenge; nur der heiße Patient wird lokal ergänzt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT725 Grenze: Einige Quellstellen können Dosisetiketten statt Imperative sein; keine freie D- oder A-Zerlegung. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0252	G733-C12250	f16r	f16r.1	10	orom	[orom:?]	Portion	Portion	ACTIVE_WHOLE_EXPORT_REPAIR	orom#V84_1	42	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Die OR-Familie stützt Portion; die einzelne Position trägt nur eine lokale Materialrolle.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || OM und der Materialkopf bleiben offen; Handvoll, Droge und historische Einheit sind nicht unabhängig belegt.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0253	G733-C12281	f16r	f16r.2	6	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	Vierzehn Cache-Vorkommen stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant; o fügt keinen sicheren Slot hinzu und die Handlung wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0254	G733-C12430	f17r	f17r.2	4	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0255	G733-C12571	f17v	f17v.23	1	chkeey	[chkeey:?]	heiß-trocken, Endstufe	heiß-trocken, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chkeey#G734	27	W1_WEAK_WORKING	Dreizehn überwiegend nominale Cache-Kontexte stützen den heiß-trockenen Endzustand als Ganzwortdefault.	Context-only ch plus keey beweist weder Imperativ noch Operationsreihenfolge; der Split erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
