page	locus	section	language	hand	token_count	practical_unit_count	gdt734_changed_cell_count	active_whole_repair_count	unique_split_candidate_count	editorial_override_count	unknown_cells_v99r6	unknown_cells_v99r7	unknown_delta	complete_line_v99r6	complete_line_v99r7	newly_complete_line	gdt734_changed_ordinals	gdt734_dispatch_classes	zl3b_line	v99r7_semantic_token_values_de	v99r7_spoken_token_values_de	v99r7_practical_units_de	v99r6_practical_render_de	v99r7_practical_render_de
f27r	f27r.7	H	A	1	8	8	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	kchey chey kcheol pcho schey ly chals cham	heiß und trocken in der Mitte des Grades | trocken in der Mitte des Grades | [kcheol:?] | [pcho:?] | getrocknete Samen, Form I | rohes Drogenholz | [chals:?] | ein Maß Trockendroge	heiß und trocken, Mittelstufe | bis zur Mittelstufe getrocknet | [kcheol:?] | [pcho:?] | getrocknete Samen, Form I | rohes Drogenholz | [chals:?] | ein Maß Trockendroge	heiß und trocken, Mittelstufe | bis zur Mittelstufe getrocknet | [kcheol:?] | [pcho:?] | getrocknete Samen, Form I | rohes Drogenholz | [chals:?] | ein Maß Trockendroge	heiß und trocken, Mittelstufe; bis zur Mittelstufe getrocknet; [kcheol:?]; [pcho:?]; getrocknete Samen, Form I; rohes Drogenholz; [chals:?]; ein Maß Trockendroge	heiß und trocken, Mittelstufe; bis zur Mittelstufe getrocknet; [kcheol:?]; [pcho:?]; getrocknete Samen, Form I; rohes Drogenholz; [chals:?]; ein Maß Trockendroge
f27r	f27r.8	H	A	1	10	10	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ytchy chy t chol dy t chey dain chol dal	Eintrag: kalt-trockene Grundform | trocken am Anfang des Grades | [t:?] | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [t:?] | trocken in der Mitte des Grades | Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	Eintrag: kalt-trockene Grundform | leicht getrocknet | [t:?] | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [t:?] | bis zur Mittelstufe getrocknet | Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	Eintrag: kalt-trockene Grundform | leicht getrocknet | [t:?] | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [t:?] | bis zur Mittelstufe getrocknet | Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	Eintrag: kalt-trockene Grundform; leicht getrocknet; [t:?]; trocken; nominal trockenes Gut/Material; Qualitäts-/Wertfeld geschlossen; [t:?]; bis zur Mittelstufe getrocknet; Grad-/Maßwert II; trocken; nominal trockenes Gut/Material; abgemessene Rohstoffmenge I	Eintrag: kalt-trockene Grundform; leicht getrocknet; [t:?]; trocken; nominal trockenes Gut/Material; Qualitäts-/Wertfeld geschlossen; [t:?]; bis zur Mittelstufe getrocknet; Grad-/Maßwert II; trocken; nominal trockenes Gut/Material; abgemessene Rohstoffmenge I
f27r	f27r.9	H	A	1	7	7	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	dchey keeod shotchey chol oty chy tolg	Eine abgemessene Portion bis zur Mittelstufe trocknen | vollständig erhitzter und abgezogener Auszug | kalt angefeuchtetes Mazerat, Trockenstufe II | trocken | eine kalte Zubereitung auf Anfangsstufe | trocken am Anfang des Grades | kaltes Material	Eine abgemessene Portion bis zur Mittelstufe trocknen | vollständig erhitzter und abgezogener Auszug | kalt angefeuchtetes Mazerat, Trockenstufe II | trocken | eine kalte Zubereitung auf Anfangsstufe | leicht getrocknet | kaltes Material	Eine abgemessene Portion bis zur Mittelstufe trocknen | vollständig erhitzter und abgezogener Auszug | kalt angefeuchtetes Mazerat, Trockenstufe II | trocken | eine kalte Zubereitung auf Anfangsstufe | leicht getrocknet | kaltes Material	Eine abgemessene Portion bis zur Mittelstufe trocknen; vollständig erhitzter und abgezogener Auszug; kalt angefeuchtetes Mazerat, Trockenstufe II; trocken; eine kalte Zubereitung auf Anfangsstufe; leicht getrocknet; kaltes Material	Eine abgemessene Portion bis zur Mittelstufe trocknen; vollständig erhitzter und abgezogener Auszug; kalt angefeuchtetes Mazerat, Trockenstufe II; trocken; eine kalte Zubereitung auf Anfangsstufe; leicht getrocknet; kaltes Material
f28r	f28r.1	H	A	1	9	9	1	0	1	0	3	2	-1	0	0	0	2	UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	pchodar shod chocphy opchol daiin otchol chy qo ldy	[pchodar:?] | eingeweichter, abgemessener Ansatz | [chocphy:?] | getrockneter Pulverstoff im Ansatz | Qualitätsgrad III | kalt-trockener Zubereitungsstoff | trocken am Anfang des Grades | nehmen | Holzdroge, fertig aufbereitet	[pchodar:?] | eingeweichter, abgemessener Ansatz | [chocphy:?] | getrockneter Pulverstoff im Ansatz | Qualitätsgrad III | kalt-trockener Zubereitungsstoff | leicht getrocknet | nehmen | Holzdroge, fertig aufbereitet	[pchodar:?] | eingeweichter, abgemessener Ansatz | [chocphy:?] | getrockneter Pulverstoff im Ansatz | Qualitätsgrad III | kalt-trockener Zubereitungsstoff | leicht getrocknet | nehmen | Holzdroge, fertig aufbereitet	[pchodar:?]; [shod:?]; [chocphy:?]; getrockneter Pulverstoff im Ansatz; Qualitätsgrad III; kalt-trockener Zubereitungsstoff; leicht getrocknet; nehmen; Holzdroge, fertig aufbereitet	[pchodar:?]; eingeweichter, abgemessener Ansatz; [chocphy:?]; getrockneter Pulverstoff im Ansatz; Qualitätsgrad III; kalt-trockener Zubereitungsstoff; leicht getrocknet; nehmen; Holzdroge, fertig aufbereitet
f28r	f28r.2	H	A	1	9	9	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	otchor otchor cthol y ctheol dy dchar chakod dly	kalt-trockene Drogenportion im Ansatz | kalt-trockene Drogenportion im Ansatz | Pflanzendrogenstoff | Eintragsteil abgeschlossen | Krautdrogenstoff der Mittelstufe | Qualitäts-/Wertfeld geschlossen | [dchar:?] | [chakod:?] | [dly:?]	kalt-trockene Drogenportion im Ansatz | kalt-trockene Drogenportion im Ansatz | Pflanzendrogenstoff | Eintragsteil abgeschlossen | Krautdrogenstoff der Mittelstufe | Qualitäts-/Wertfeld geschlossen | [dchar:?] | [chakod:?] | [dly:?]	kalt-trockene Drogenportion im Ansatz | kalt-trockene Drogenportion im Ansatz | Pflanzendrogenstoff | Eintragsteil abgeschlossen | Krautdrogenstoff der Mittelstufe | Qualitäts-/Wertfeld geschlossen | [dchar:?] | [chakod:?] | [dly:?]	kalt-trockene Drogenportion im Ansatz; kalt-trockene Drogenportion im Ansatz; Pflanzendrogenstoff; Eintragsteil abgeschlossen; Krautdrogenstoff der Mittelstufe; Qualitäts-/Wertfeld geschlossen; [dchar:?]; [chakod:?]; [dly:?]	kalt-trockene Drogenportion im Ansatz; kalt-trockene Drogenportion im Ansatz; Pflanzendrogenstoff; Eintragsteil abgeschlossen; Krautdrogenstoff der Mittelstufe; Qualitäts-/Wertfeld geschlossen; [dchar:?]; [chakod:?]; [dly:?]
f28r	f28r.3	H	A	1	7	7	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qotchaiin shor cthol cthol shor chotchy tchodar	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | Pflanzendrogenstoff | Pflanzendrogenstoff | Blüten-/Fruchtstand; reproduktiver Teil | Trockenansatz aus kalt getrockneter Droge in Grundform | [tchodar:?]	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | Pflanzendrogenstoff | Pflanzendrogenstoff | Blüten-/Fruchtstand; reproduktiver Teil | Trockenansatz aus kalt getrockneter Droge in Grundform | [tchodar:?]	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | Pflanzendrogenstoff | Pflanzendrogenstoff | Blüten-/Fruchtstand; reproduktiver Teil | Trockenansatz aus kalt getrockneter Droge in Grundform | [tchodar:?]	[qotchaiin:?]; Blüten-/Fruchtstand; reproduktiver Teil; Pflanzendrogenstoff; Pflanzendrogenstoff; Blüten-/Fruchtstand; reproduktiver Teil; Trockenansatz aus kalt getrockneter Droge in Grundform; [tchodar:?]	[qotchaiin:?]; Blüten-/Fruchtstand; reproduktiver Teil; Pflanzendrogenstoff; Pflanzendrogenstoff; Blüten-/Fruchtstand; reproduktiver Teil; Trockenansatz aus kalt getrockneter Droge in Grundform; [tchodar:?]
f28r	f28r.4	H	A	1	8	8	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	choty chtol otol chotchy cthol otol choky qoty	kalter Trockenansatz | getrocknetes und abgekühltes Drogenmaterial | kaltes Zubereitungsgut | Trockenansatz aus kalt getrockneter Droge in Grundform | Pflanzendrogenstoff | kaltes Zubereitungsgut | heiß-trockene Zubereitung, Grundform | kalt am Anfang des Grades	kalter Trockenansatz | getrocknetes und abgekühltes Drogenmaterial | kaltes Zubereitungsgut | Trockenansatz aus kalt getrockneter Droge in Grundform | Pflanzendrogenstoff | kaltes Zubereitungsgut | heiß-trockene Zubereitung, Grundform | leicht abgekühlt	kalter Trockenansatz | getrocknetes und abgekühltes Drogenmaterial | kaltes Zubereitungsgut | Trockenansatz aus kalt getrockneter Droge in Grundform | Pflanzendrogenstoff | kaltes Zubereitungsgut | heiß-trockene Zubereitung, Grundform | leicht abgekühlt	kalter Trockenansatz; getrocknetes und abgekühltes Drogenmaterial; kaltes Zubereitungsgut; Trockenansatz aus kalt getrockneter Droge in Grundform; Pflanzendrogenstoff; kaltes Zubereitungsgut; heiß-trockene Zubereitung, Grundform; leicht abgekühlt	kalter Trockenansatz; getrocknetes und abgekühltes Drogenmaterial; kaltes Zubereitungsgut; Trockenansatz aus kalt getrockneter Droge in Grundform; Pflanzendrogenstoff; kaltes Zubereitungsgut; heiß-trockene Zubereitung, Grundform; leicht abgekühlt
f28r	f28r.5	H	A	1	7	7	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	oksho otorchy kchoror chodaiin sho cthody okoy	[oksho:?] | [otorchy:?] | [kchoror:?] | Trockenansatz, Dosis III | feuchter Ansatz | fertiger Krautansatz | [okoy:?]	[oksho:?] | [otorchy:?] | [kchoror:?] | Trockenansatz, Dosis III | feuchter Ansatz | fertiger Krautansatz | [okoy:?]	[oksho:?] | [otorchy:?] | [kchoror:?] | Trockenansatz, Dosis III | feuchter Ansatz | fertiger Krautansatz | [okoy:?]	[oksho:?]; [otorchy:?]; [kchoror:?]; Trockenansatz, Dosis III; feuchter Ansatz; fertiger Krautansatz; [okoy:?]	[oksho:?]; [otorchy:?]; [kchoror:?]; Trockenansatz, Dosis III; feuchter Ansatz; fertiger Krautansatz; [okoy:?]
f28r	f28r.6	H	A	1	8	8	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qokchol qodaiin otcholchy daiin cho qokol o kam	heiß-trockenes Drogenmaterial | Qualitätsgrad III | [otcholchy:?] | Grad-/Maßwert III | Trockenansatz | erhitzen | ein Maß heißen Ansatzes | [kam:?]	heiß-trockenes Drogenmaterial | Qualitätsgrad III | [otcholchy:?] | Grad-/Maßwert III | Trockenansatz | erhitzen | ein Maß heißen Ansatzes | [kam:?]	heiß-trockenes Drogenmaterial | Qualitätsgrad III | [otcholchy:?] | Grad-/Maßwert III | Trockenansatz | erhitzen | ein Maß heißen Ansatzes | [kam:?]	heiß-trockenes Drogenmaterial; Qualitätsgrad III; [otcholchy:?]; Grad-/Maßwert III; Trockenansatz; erhitzen; ein Maß heißen Ansatzes; [kam:?]	heiß-trockenes Drogenmaterial; Qualitätsgrad III; [otcholchy:?]; Grad-/Maßwert III; Trockenansatz; erhitzen; ein Maß heißen Ansatzes; [kam:?]
f28r	f28r.7	H	A	1	8	8	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	sho otor shockhy shocthy otoldy dshor dol dar	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | fertiger Kaltansatz | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz, Anfangsstufe | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | fertiger Kaltansatz | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz, Anfangsstufe | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | fertiger Kaltansatz | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	feuchter Ansatz; kalte Drogenportion im Ansatz; Arzneikompositum im Feuchtansatz, Anfangsstufe; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; fertiger Kaltansatz; abgemessene Blüten-/Fruchtdroge; Materialmaß; abgemessene Fraktion I	feuchter Ansatz; kalte Drogenportion im Ansatz; Arzneikompositum im Feuchtansatz, Anfangsstufe; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; fertiger Kaltansatz; abgemessene Blüten-/Fruchtdroge; Materialmaß; abgemessene Fraktion I
f28r	f28r.8	H	A	1	8	8	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	oschotshl daiin okchey kol daiin shol dsho otaiin	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Portion Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz, Mittelstufe | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Portion Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz, Mittelstufe | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Portion Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand; Grad-/Maßwert III; heiß-trockener Ansatz, Mittelstufe; heiß; nominal heißes Gut/Material; Qualitätsgrad III; feucht; nominal feuchtes Gut/Material; eine Portion Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand; Grad-/Maßwert III; heiß-trockener Ansatz, Mittelstufe; heiß; nominal heißes Gut/Material; Qualitätsgrad III; feucht; nominal feuchtes Gut/Material; eine Portion Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III
f28r	f28r.9	H	A	1	4	4	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ytchol deey yteol deaiin	[ytchol:?] | die letzte Portion abmessen | [yteol:?] | [deaiin:?]	[ytchol:?] | die letzte Portion abmessen | [yteol:?] | [deaiin:?]	[ytchol:?] | die letzte Portion abmessen | [yteol:?] | [deaiin:?]	[ytchol:?]; die letzte Portion abmessen; [yteol:?]; [deaiin:?]	[ytchol:?]; die letzte Portion abmessen; [yteol:?]; [deaiin:?]
f28v	f28v.1	H	A	1	8	8	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	kshol qooiiin shor pshoiiin shepchy qoty dy shory	[kshol:?] | [qooiiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [pshoiiin:?] | [shepchy:?] | kalt am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | [shory:?]	[kshol:?] | [qooiiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [pshoiiin:?] | [shepchy:?] | leicht abgekühlt | Qualitäts-/Wertfeld geschlossen | [shory:?]	[kshol:?] | [qooiiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [pshoiiin:?] | [shepchy:?] | leicht abgekühlt | Qualitäts-/Wertfeld geschlossen | [shory:?]	[kshol:?]; [qooiiin:?]; Blüten-/Fruchtstand; reproduktiver Teil; [pshoiiin:?]; [shepchy:?]; leicht abgekühlt; Qualitäts-/Wertfeld geschlossen; [shory:?]	[kshol:?]; [qooiiin:?]; Blüten-/Fruchtstand; reproduktiver Teil; [pshoiiin:?]; [shepchy:?]; leicht abgekühlt; Qualitäts-/Wertfeld geschlossen; [shory:?]
f28v	f28v.2	H	A	1	10	10	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	[ykcholy:?] | kalt am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | heiß-trockenes Drogenmaterial | Pflanzen-/Reproduktionsteil | kalt und trocken am Anfang des Grades | [qokchody:?] | trockener Drogenteil | Ansatzwasser	[ykcholy:?] | leicht abgekühlt | leicht getrocknet | Qualitäts-/Wertfeld geschlossen | heiß-trockenes Drogenmaterial | Pflanzen-/Reproduktionsteil | kalt und trocken, Anfangsstufe | [qokchody:?] | trockener Drogenteil | Ansatzwasser	[ykcholy:?] | leicht abgekühlt | leicht getrocknet | Qualitäts-/Wertfeld geschlossen | heiß-trockenes Drogenmaterial | Pflanzen-/Reproduktionsteil | kalt und trocken, Anfangsstufe | [qokchody:?] | trockener Drogenteil | Ansatzwasser	[ykcholy:?]; leicht abgekühlt; leicht getrocknet; Qualitäts-/Wertfeld geschlossen; heiß-trockenes Drogenmaterial; Pflanzen-/Reproduktionsteil; kalt und trocken, Anfangsstufe; [qokchody:?]; trockener Drogenteil; Ansatzwasser	[ykcholy:?]; leicht abgekühlt; leicht getrocknet; Qualitäts-/Wertfeld geschlossen; heiß-trockenes Drogenmaterial; Pflanzen-/Reproduktionsteil; kalt und trocken, Anfangsstufe; [qokchody:?]; trockener Drogenteil; Ansatzwasser
f28v	f28v.3	H	A	1	4	4	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	chor chol chy choiin	Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trockene Zubereitungsform III	Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | leicht getrocknet | trockene Zubereitungsform III	Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | leicht getrocknet | trockene Zubereitungsform III	Pflanzen-/Reproduktionsteil; trocken; nominal trockenes Gut/Material; leicht getrocknet; trockene Zubereitungsform III	Pflanzen-/Reproduktionsteil; trocken; nominal trockenes Gut/Material; leicht getrocknet; trockene Zubereitungsform III
f28v	f28v.4	H	A	1	10	10	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tshoiin cheor chor o chty qotol sheol shor daiin qoty	kalter Feuchtansatz in Form III | trockener Drogenteil | Pflanzen-/Reproduktionsteil | Ansatzwasser | trocken-kalt am Gradanfang | kaltes Material | feuchtes Material | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | kalt am Anfang des Grades	kalter Feuchtansatz in Form III | trockener Drogenteil | Pflanzen-/Reproduktionsteil | Ansatzwasser | trocken-kalt, Anfangsstufe | kaltes Material | feuchtes Material | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | leicht abgekühlt	kalter Feuchtansatz in Form III | trockener Drogenteil | Pflanzen-/Reproduktionsteil | Ansatzwasser | trocken-kalt, Anfangsstufe | kaltes Material | feuchtes Material | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | leicht abgekühlt	kalter Feuchtansatz in Form III; trockener Drogenteil; Pflanzen-/Reproduktionsteil; Ansatzwasser; trocken-kalt, Anfangsstufe; kaltes Material; feuchtes Material; Blüten-/Fruchtstand; reproduktiver Teil; Menge/Portion III; leicht abgekühlt	kalter Feuchtansatz in Form III; trockener Drogenteil; Pflanzen-/Reproduktionsteil; Ansatzwasser; trocken-kalt, Anfangsstufe; kaltes Material; feuchtes Material; Blüten-/Fruchtstand; reproduktiver Teil; Menge/Portion III; leicht abgekühlt
f28v	f28v.5	H	A	1	8	8	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	otol chol daiin chkaiin shoiin qotchey qotshey daiiin	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß-trocken, Grad III | Feuchtansatz, Form III | kalt und trocken in der Mitte des Grades | kalt und feucht in der Mitte des Grades | Grad-/Maßwert IV	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß-trocken, Grad III | Feuchtansatz, Form III | kalt und trocken, Mittelstufe | kalt und feucht, Mittelstufe | Grad-/Maßwert IV	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß-trocken, Grad III | Feuchtansatz, Form III | kalt und trocken, Mittelstufe | kalt und feucht, Mittelstufe | Grad-/Maßwert IV	kaltes Zubereitungsgut; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß-trocken, Grad III; Feuchtansatz, Form III; kalt und trocken, Mittelstufe; kalt und feucht, Mittelstufe; Grad-/Maßwert IV	kaltes Zubereitungsgut; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß-trocken, Grad III; Feuchtansatz, Form III; kalt und trocken, Mittelstufe; kalt und feucht, Mittelstufe; Grad-/Maßwert IV
f28v	f28v.6	H	A	1	2	2	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733	daiin chkaiin	Grad-/Maßwert III | heiß-trocken, Grad III	Grad-/Maßwert III | heiß-trocken, Grad III	Grad-/Maßwert III | heiß-trocken, Grad III	Grad-/Maßwert III; heiß-trocken, Grad III	Grad-/Maßwert III; heiß-trocken, Grad III
f28v	f28v.7	H	A	1	11	11	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	pchol oiir chol tsho daiin sho t chy chtshy dair am	trockener Pulverstoff | [oiir:?] | trocken; nominal trockenes Gut/Material | [tsho:?] | Grad-/Maßwert III | feuchter Ansatz | [t:?] | trocken am Anfang des Grades | [chtshy:?] | abgemessene Fraktion II | Maßeinheit I	trockener Pulverstoff | [oiir:?] | trocken; nominal trockenes Gut/Material | [tsho:?] | Grad-/Maßwert III | feuchter Ansatz | [t:?] | leicht getrocknet | [chtshy:?] | abgemessene Fraktion II | Maßeinheit I	trockener Pulverstoff | [oiir:?] | trocken; nominal trockenes Gut/Material | [tsho:?] | Grad-/Maßwert III | feuchter Ansatz | [t:?] | leicht getrocknet | [chtshy:?] | abgemessene Fraktion II | Maßeinheit I	trockener Pulverstoff; [oiir:?]; trocken; nominal trockenes Gut/Material; [tsho:?]; Grad-/Maßwert III; feuchter Ansatz; [t:?]; leicht getrocknet; [chtshy:?]; abgemessene Fraktion II; Maßeinheit I	trockener Pulverstoff; [oiir:?]; trocken; nominal trockenes Gut/Material; [tsho:?]; Grad-/Maßwert III; feuchter Ansatz; [t:?]; leicht getrocknet; [chtshy:?]; abgemessene Fraktion II; Maßeinheit I
