occurrence_id	source_cell_id	source_experiment	form	opaque_head_id	eva_transcription_label	sta_code	sta_family	body	body_role_de	semantic_family	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	page_line1_first	line_end	previous_surface	previous_target_head	next_surface	next_target_head	all_readers_exact	split_normalized_all_readers	reader_status	record_location_axis	free_form_proxy_axis	body_affinity_axis	selected_formal_role	structural_render_de	aggressive_pharmaceutical_renderer_de	physical_attachment	literal_head_lexeme	eva_initial_credit	sound_credit	component_export_credit
G736-O0926	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f80v	f80v.15	B	B	2	3	3	12	MIDDLE	0.181818	0	0	0	0	chty	NONE	s	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0927	G735-C019	GDT635_CORE	ror	H3	r	C1	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f80v	f80v.19	B	B	2	4	4	7	MIDDLE	0.500000	1	0	0	0	qokopy	NONE	opor	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Portionsträger [interner Bezug]	Teil- oder Portionsträger; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0928	G735-C027	GDT636_RESIDUAL	rchey	H3	r	C1	C	chey	trockene Form I	DRY_STATE	f80v	f80v.21	B	B	2	5	5	10	MIDDLE	0.444444	0	0	0	0	y	NONE	qokal	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form I [interner Bezug]	trockene Form I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0929	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f80v	f80v.22	B	B	2	8	8	8	LAST	1.000000	0	0	0	1	shedy	NONE	NONE	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0930	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f80v	f80v.25	B	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	qoty	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0931	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f80v	f80v.25	B	B	2	10	10	10	LAST	1.000000	0	0	0	1	checthy	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0932	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f80v	f80v.26	B	B	2	4	4	6	MIDDLE	0.600000	0	0	0	0	chey	NONE	shedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0933	G735-C036	GDT636_RESIDUAL	ly	H4	l	B2	B	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f80v	f80v.28	B	B	2	11	11	11	LAST	1.000000	0	0	0	1	qokey	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: unmarkierte Grund- oder Schlussform	internes Form-/Zustandsfeld: unmarkierte Grund- oder Schlussform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0934	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f80v	f80v.30	B	B	2	1	1	9	FIRST	0.000000	1	1	0	0	NONE	NONE	or	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0935	G735-C064	GDT636_RESIDUAL	lchy	H4	l	B2	B	chy	trockene Grundform	DRY_STATE	f80v	f80v.36	B	B	2	10	10	10	LAST	1.000000	0	0	0	1	shedy	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Grundform	internes Form-/Zustandsfeld: trockene Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0936	G735-C027	GDT636_RESIDUAL	rchey	H3	r	C1	C	chey	trockene Form I	DRY_STATE	f80v	f80v.38	B	B	2	6	6	9	MIDDLE	0.625000	1	0	0	0	olkchy	NONE	qcthy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form I [interner Bezug]	trockene Form I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0937	G735-C027	GDT636_RESIDUAL	rchey	H3	r	C1	C	chey	trockene Form I	DRY_STATE	f80v	f80v.38	B	B	2	8	8	9	MIDDLE	0.875000	1	0	0	0	qcthy	NONE	ral	H3	0	1	SPLIT_ONLY	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form I [interner Bezug]	trockene Form I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0938	G735-C031	GDT636_RESIDUAL	ral	H3	r	C1	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f80v	f80v.38	B	B	2	9	9	9	LAST	1.000000	1	0	0	1	rchey	H3	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Rohstoff- oder Materialstufe I [interner Bezug]	Rohstoff- oder Materialstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0939	G735-C014	GDT635_CORE	sol	H2	s	C2	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f80v	f80v.39	B	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	aiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Stoff- oder Materialträger	Material-/Wertposten: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0940	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f80v	f80v.42	B	B	2	1	1	11	FIRST	0.000000	0	0	0	0	NONE	NONE	ol	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0941	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f80v	f80v.43	B	B	2	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	ain	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0942	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f81r	f81r.6	B	B	2	1	1	7	FIRST	0.000000	0	0	0	0	NONE	NONE	ol	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0943	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f81r	f81r.8	B	B	2	1	1	6	FIRST	0.000000	0	0	0	0	NONE	NONE	qokeey	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0944	G735-C036	GDT636_RESIDUAL	ly	H4	l	B2	B	y	unmarkierte Grund- oder Schlussform	BASE_OR_CLOSE	f81r	f81r.10	B	B	2	6	6	6	LAST	1.000000	0	0	0	1	qotain	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: unmarkierte Grund- oder Schlussform	internes Form-/Zustandsfeld: unmarkierte Grund- oder Schlussform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0945	G735-C016	GDT635_CORE	lol	H4	l	B2	B	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f81r	f81r.21	B	B	2	7	7	7	LAST	1.000000	0	0	0	1	otey	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Stoff- oder Materialträger	internes Form-/Zustandsfeld: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0946	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f81r	f81r.23	B	B	2	4	4	6	MIDDLE	0.600000	0	0	0	0	sheckhy	NONE	chey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0947	G735-C028	GDT636_RESIDUAL	lchey	H4	l	B2	B	chey	trockene Form I	DRY_STATE	f81r	f81r.23	B	B	2	6	6	6	LAST	1.000000	0	0	0	1	chey	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form I	internes Form-/Zustandsfeld: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0948	G735-C021	GDT636_RESIDUAL	par	H1	p	P1	P	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f81r	f81r.24	B	B	2	1	1	7	FIRST	0.000000	0	0	0	0	NONE	NONE	ody	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Fraktionsstufe I	Form-/Zustandseintrag: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0949	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f81r	f81r.25	B	B	2	1	1	8	FIRST	0.000000	0	0	0	0	NONE	NONE	shedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0950	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f81r	f81r.26	B	B	2	1	1	7	FIRST	0.000000	0	0	0	0	NONE	NONE	qokey	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0951	G735-C014	GDT635_CORE	sol	H2	s	C2	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f81r	f81r.27	B	B	2	1	1	6	FIRST	0.000000	0	0	0	0	NONE	NONE	chedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Stoff- oder Materialträger	Material-/Wertposten: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0952	G735-C018	GDT635_CORE	sor	H2	s	C2	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f81r	f81r.30	B	B	2	4	4	8	MIDDLE	0.428571	0	0	0	0	qokedy	NONE	olkar	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Portionsträger	Material-/Wertposten: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0953	G735-C014	GDT635_CORE	sol	H2	s	C2	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f81r	f81r.31	B	B	2	1	1	11	FIRST	0.000000	0	0	0	0	NONE	NONE	shedy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Stoff- oder Materialträger	Material-/Wertposten: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0954	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f81r	f81r.31	B	B	2	4	4	11	MIDDLE	0.300000	0	0	0	0	ol	NONE	shedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0955	G735-C021	GDT636_RESIDUAL	par	H1	p	P1	P	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f81v	f81v.1	B	B	2	1	1	11	FIRST	0.000000	1	1	1	0	NONE	NONE	shey	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Fraktionsstufe I	Form-/Zustandseintrag: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0956	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f81v	f81v.1	B	B	2	8	8	11	MIDDLE	0.700000	1	0	0	0	ol	NONE	shek	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0957	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f81v	f81v.2	B	B	2	5	5	12	MIDDLE	0.363636	0	0	0	0	okal	NONE	ol	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0958	G735-C015	GDT635_CORE	rol	H3	r	C1	C	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f81v	f81v.2	B	B	2	11	11	12	MIDDLE	0.909091	0	0	0	0	ol	NONE	dl	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Stoff- oder Materialträger [interner Bezug]	Stoff- oder Materialträger; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0959	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f81v	f81v.3	B	B	2	1	1	9	FIRST	0.000000	0	0	0	0	NONE	NONE	daiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0960	G735-C006	GDT635_CORE	schedy	H2	s	C2	C	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f81v	f81v.7	B	B	2	8	8	9	MIDDLE	0.875000	0	0	0	0	chckhy	NONE	qol	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: getrocknetes Ergebnis, Form I	Material-/Wertposten: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0961	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f81v	f81v.16	B	B	2	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	shedy	NONE	0	1	SPLIT_ONLY	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0962	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f81v	f81v.16	B	B	2	7	7	10	MIDDLE	0.666667	0	0	0	0	rshdy	NONE	dar	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0963	G735-C041	GDT636_RESIDUAL	pchdy	H1	p	P1	P	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f81v	f81v.16	B	B	2	10	10	10	LAST	1.000000	0	0	0	1	chdy	NONE	NONE	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Grundform	Form-/Zustandseintrag: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0964	G735-C031	GDT636_RESIDUAL	ral	H3	r	C1	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f81v	f81v.17	B	B	2	9	9	9	LAST	1.000000	0	0	0	1	dl	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Rohstoff- oder Materialstufe I [interner Bezug]	Rohstoff- oder Materialstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0965	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f81v	f81v.21	B	B	2	3	3	9	MIDDLE	0.250000	0	0	0	0	qokey	NONE	lshedy	H4	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0966	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f81v	f81v.21	B	B	2	4	4	9	MIDDLE	0.375000	0	0	0	0	lshedy	H4	chedy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
