event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	master_card_id	surface_display	master_head_form	component_reading	previous_short_meaning_de	unique_short_meaning_de	gloss_revision	step_closure_role
233	E233	B3	f83r	f83r.3	F073	B3-S003	2f1c5e56e8f0ff459065	MC039	daiin	aiin	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
234	E234	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	MC123	chey	chey	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
235	E235	B3	f83r	f83r.3	F073	B3-S003	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
236	E236	B3	f83r	f83r.3	F074	B3-S004	b5fcea1eaed06b2f2291	MC120	qokaiin	okaiin	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	auf Sollmaß einstellen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
237	E237	B3	f83r	f83r.3	F074	B3-S004	90bcf0a9ec0ef56399e6	MC093	qotal	otal	OT_NEXT+AL_TO	danach dorthin	danach dorthin	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
238	E238	B3	f83r	f83r.3	F074	B3-S004	4d4559019a961b834aa1	MC055	dar	char	AR_FROM	daraus	aus dem Ansatz	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
239	E239	B3	f83r	f83r.6	F075	B3-S005	259b2b3b0bf859882e2c	MC025	schedy	dchedy	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	Posten überführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
240	E240	B3	f83r	f83r.6	F076	B3-S006	5e8441397e7c0faf042b	MC064	chedchy	chedchy	CHED_TRANSFER+CHY_ITEM	umsetzen	diesen Posten überführen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
241	E241	B3	f83r	f83r.6	F076	B3-S006	308e8ea2d5d190c498e8	MC040	qokal	okal	OK_SET+AL_TO	dort ansetzen	dort ansetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
242	E242	B3	f83r	f83r.6	F076	B3-S006	28ffbc88b97772a75f1e	MC028	olchedy	olchedy	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	fortsetzen; Schluss	weiterüberführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
243	E243	B3	f83r	f83r.6	F077	B3-S007	b5fcea1eaed06b2f2291	MC120	qokaiin	okaiin	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	auf Sollmaß einstellen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
244	E244	B3	f83r	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
245	E245	B3	f83r	f83r.6	F077	B3-S007	7d25241b0e56c836372a	MC082	qokeedy	qokeedy	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
246	E246	B3	f83r	f83r.6	F078	B3-S008	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
247	E247	B3	f83r	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	MC026	qoky	choky	OK_SET+Y_OPEN	Posten ansetzen	aktuellen Posten ansetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
248	E248	B3	f83r	f83r.8	F080	B3-S010	ba540da978ea132f6da5	MC126	pchedal	pchedal	P_IN+CHED_TRANSFER+AL_TO	Einlass	Einlass	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
249	E249	B3	f83r	f83r.8	F080	B3-S010	c45ebac60774620561e2	MC135	otedy	otedy	OT_FOLLOW+GRADE_1+CLOSE	kurze Folge; Schluss	kurze Folge; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
250	E250	B3	f83r	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	MC043	shecthedchy	shecthedchy	CTH_READY+CHED_TRANSFER+Y_CURRENT	bereiten Posten umsetzen	bereiten Posten umsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
251	E251	B3	f83r	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	MC026	qoky	choky	OK_SET+Y_OPEN	Posten ansetzen	aktuellen Posten ansetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
252	E252	B3	f83r	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
253	E253	B3	f83r	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	MC009	chary	chary	AR_FROM+Y_CURRENT	daraus	aus diesem Posten	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
254	E254	B3	f83r	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	MC080	sor	chor	OR_BATCH	Ansatz	Ansatz	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
255	E255	B3	f83r	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	MC128	shedy	cheedy	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	kurz absetzen lassen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
256	E256	B3	f83r	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	MC120	qokaiin	okaiin	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	auf Sollmaß einstellen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
257	E257	B3	f83r	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	MC105	chkain	chkain	AIN_PORTION	eine Portion	eine Portion	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
258	E258	B3	f83r	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	MC073	shcthey	qcthey	CTH_READY+GRADE_1+Y_CURRENT	kurz bereithalten	kurz bereithalten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
259	E259	B3	f83r	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	MC083	qokedy	qokedy	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
260	E260	B3	f83r	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	MC081	okair	okair	OK_SET+AIR_WATER	Wasser einlassen	Wasser einlassen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
261	E261	B3	f83r	f83r.11	F084	B3-S014	03626ca94cb17800d767	MC003	sheedy	sheedy	SHED_SETTLE+GRADE_2+DY_CLOSE	länger absetzen; Schluss	länger absetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
262	E262	B3	f83r	f83r.11	F085	B3-S015	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
263	E263	B3	f83r	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	MC030	lo	lo	L_OUT+O_RESIDUAL_BRANCH	abfuehren	abfuehren	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
264	E264	B3	f83r	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	MC005	qokchedy	okchedy	OK+CHED_TRANSFER+CLOSE	umsetzen; Schluss	angesetzten Inhalt überführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
265	E265	B3	f83r	f83r.14	F088	B3-S017	7d25241b0e56c836372a	MC082	qokeedy	qokeedy	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
266	E266	B3	f83r	f83r.14	F089	B3-S018	bc4f1f5c006c74a4d26d	MC128	shedy	cheedy	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	kurz absetzen lassen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
267	E267	B3	f83r	f83r.14	F090	B3-S019	db167f8e9b53eefb58f8	MC151	qokshedy	qokshedy	OK_SET+SHED_SETTLE+CLOSE	absetzen; Schluss	Absetzgang ansetzen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
268	E268	B3	f83r	f83r.14	F091	B3-S020	dd0ecaf5e27d81befffc	MC154	dal	al	AL_TO	dorthin	dorthin	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
269	E269	B3	f83r	f83r.14	F091	B3-S020	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
270	E270	B3	f83r	f83r.14	F092	B3-S021	b5fcea1eaed06b2f2291	MC120	qokaiin	okaiin	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	auf Sollmaß einstellen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
271	E271	B3	f83r	f83r.14	F092	B3-S021	e0b630cb1b5df5e7105b	MC161	shcthy	checthy	CTH_READY+Y_CURRENT	bereit	bereit	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
272	E272	B3	f83r	f83r.14	F092	B3-S021	dd0ecaf5e27d81befffc	MC154	dal	al	AL_TO	dorthin	dorthin	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
273	E273	B3	f83r	f83r.14	F092	B3-S021	b921a237be883a820352	MC123	sy	chey	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
274	E274	B3	f83r	f83r.15	F093	B3-S021	2f1c5e56e8f0ff459065	MC039	saiin	aiin	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
275	E275	B3	f83r	f83r.15	F093	B3-S021	abb23e5e6936b4147f76	MC113	shedal	shedal	SHED_SETTLE+AL_TO	dort absetzen	dort absetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
276	E276	B3	f83r	f83r.15	F093	B3-S021	cb57b696b815fdef9cb7	MC137	shecthy	shecthy	CTH_READY+E_SHORT+Y_CURRENT	kurz bereit halten	kurz bereit halten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
277	E277	B3	f83r	f83r.15	F093	B3-S021	b921a237be883a820352	MC123	chey	chey	Y_CURRENT_ITEM_CARD	dieser Posten	dieser Posten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
278	E278	B3	f83r	f83r.15	F093	B3-S021	dd0ecaf5e27d81befffc	MC154	tal	al	AL_TO	dorthin	dorthin	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
279	E279	B3	f83r	f83r.15	F093	B3-S021	e0b630cb1b5df5e7105b	MC161	shcthy	checthy	CTH_READY+Y_CURRENT	bereit	bereit	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
280	E280	B3	f83r	f83r.15	F093	B3-S021	2bc2ed2630dbdaaa6b59	MC031	dalchdy	dalchdy	D+AL_TO+CHD_TRANSFER+CLOSE	dorthin umsetzen; Schluss	dorthin umsetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
281	E281	B3	f83r	f83r.15	F094	B3-S022	4de12cf322dfb76ded1e	MC057	qotchedy	otchedy	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	nächsten Posten überführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
282	E282	B3	f83r	f83r.15	F095	B3-S023	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
283	E283	B3	f83r	f83r.16	F096	B3-S024	259b2b3b0bf859882e2c	MC025	tchedy	dchedy	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	Posten überführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
284	E284	B3	f83r	f83r.16	F097	B3-S025	87411f84689b4f93a303	MC088	qokchdy	qokchdy	OK+CHD_TRANSFER+CLOSE	umsetzen; Schluss	Umsetzung ansetzen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
285	E285	B3	f83r	f83r.16	F098	B3-S026	342c3f0777337648f4b3	MC042	cheedar	cheedar	CHED_TRANSFER+AR_FROM	von dort umsetzen	von dort umsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
286	E286	B3	f83r	f83r.16	F098	B3-S026	d72f71baff01cd0a0406	MC144	chldaiin	chldaiin	CHLD_SETTLE+AIIN_MEASURE	Absetzmaß	Absetzmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
287	E287	B3	f83r	f83r.16	F098	B3-S026	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
288	E288	B3	f83r	f83r.16	F098	B3-S026	1645e612504fcef59ced	MC017	qokain	okain	OK+AIN_PORTION	eine Portion zugeben	eine Portion zugeben	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
289	E289	B3	f83r	f83r.16	F098	B3-S026	e0b630cb1b5df5e7105b	MC161	checthy	checthy	CTH_READY+Y_CURRENT	bereit	bereit	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
290	E290	B3	f83r	f83r.16	F098	B3-S026	d788d8d72d41b25a3c71	MC146	chealror	chealror	AL_TO+R_FRAME+OR_BATCH	Ansatz von dort zur Zielstelle	Ansatz von dort zur Zielstelle	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
291	E291	B3	f83r	f83r.20	F099	B3-S026	3b70942557b3a40e8030	MC045	solkeedy	olkeedy	SOLK_COLLECT+EE_LONG+TERMINAL	länger sammeln; Schluss	länger sammeln; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
292	E292	B3	f83r	f83r.20	F100	B3-S027	ff178343c18e287ce3b7	MC173	qoteedy	qoteedy	OT_FOLLOW+GRADE_2+CLOSE	lange Folge; Schluss	lange Folge; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
293	E293	B3	f83r	f83r.20	F101	B3-S028	0275fbf14e07935b0a45	MC002	qokeey	okeey	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
294	E294	B3	f83r	f83r.20	F101	B3-S028	7db18b2f0fb7ed0fcfd3	MC083	qokedy	qokedy	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
295	E295	B3	f83r	f83r.20	F102	B3-S029	dcda95c81a5460feb191	MC153	sol	cheol	OL_CONTINUE	fortsetzen	fortsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
296	E296	B3	f83r	f83r.20	F102	B3-S029	9247e38d29c79a0d2fa5	MC094	cheeety	cheeety	EEE_FULL+TY_PART	ganzen Teilposten	ganzen Teilposten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
297	E297	B3	f83r	f83r.20	F102	B3-S029	7db18b2f0fb7ed0fcfd3	MC083	qokedy	qokedy	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
298	E298	B3	f83r	f83r.20	F103	B3-S030	276a7c2d74d1143446f4	MC026	qoky	choky	OK_SET+Y_OPEN	Posten ansetzen	aktuellen Posten ansetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
299	E299	B3	f83r	f83r.20	F103	B3-S030	2f1c5e56e8f0ff459065	MC039	saiin	aiin	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
300	E300	B3	f83r	f83r.22	F104	B3-S030	b154ff779abe5f196c80	MC116	schedair	schedair	SCHED_LEAD+AIR_WATER	Wasser weiterleiten	Wasser weiterleiten	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
301	E301	B3	f83r	f83r.22	F104	B3-S030	4de12cf322dfb76ded1e	MC057	otchedy	otchedy	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	nächsten Posten überführen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
302	E302	B3	f83r	f83r.22	F105	B3-S031	7d25241b0e56c836372a	MC082	qokeedy	qokeedy	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
303	E303	B3	f83r	f83r.22	F106	B3-S032	d784b2abcaf1a3703de2	MC145	chedain	chedain	CHED_TRANSFER+AIN_PORTION	Portion umsetzen	Portion umsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
304	E304	B3	f83r	f83r.22	F106	B3-S032	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
305	E305	B3	f83r	f83r.22	F106	B3-S032	1779decef17481ec2853	MC018	qotedaiin	qotedaiin	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	kurzes Folgemass	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
306	E306	B3	f83r	f83r.22	F106	B3-S032	54d0e228ca346110af05	MC060	otaiin	otaiin	OT_FOLLOW+AIIN_MEASURE	Folgemaß	Folgemaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
307	E307	B3	f83r	f83r.22	F106	B3-S032	c45ebac60774620561e2	MC135	otedy	otedy	OT_FOLLOW+GRADE_1+CLOSE	kurze Folge; Schluss	kurze Folge; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
308	E308	B3	f83r	f83r.22	F107	B3-S033	04a3877f0fc81b7597c9	MC004	ldy	ldy	L_OUT+CLOSE_EXACT	abziehen; Ende	abziehen; Ende	UNCHANGED_UNIQUE	COMMIT_CELL
309	E309	B3	f83r	f83r.24	F108	B3-S034	2c82523794dcb7d2b343	MC033	soiiin	oiiin	IIN_TARGET_STAGE	Sollstufe	Sollstufe	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
310	E310	B3	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	MC161	checthy	checthy	CTH_READY+Y_CURRENT	bereit	bereit	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
311	E311	B3	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	MC086	chety	chety	CH_PARTITION+TY_PART	Teil abtrennen	Teil abtrennen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
312	E312	B3	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	MC060	otaiin	otaiin	OT_FOLLOW+AIIN_MEASURE	Folgemaß	Folgemaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
313	E313	B3	f83r	f83r.24	F108	B3-S034	7811a7daff25d476e28d	MC078	olsaly	olsaly	OLS_BELOW+AL_TO+Y_ITEM	untere Zielstelle	untere Zielstelle	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
314	E314	B3	f83r	f83r.24	F108	B3-S034	bc4f1f5c006c74a4d26d	MC128	shedy	cheedy	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	kurz absetzen lassen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
315	E315	B4	f83r	f83r.25	F109	B4-S001	7d25241b0e56c836372a	MC082	qokeedy	qokeedy	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
316	E316	B4	f83r	f83r.25	F110	B4-S002	e2eb77ca9d9e1a8ba29a	MC162	qolchey	qolchey	OL_CONTINUE+Y_CURRENT	diesen Posten weiterfuehren	diesen Posten weiterfuehren	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
317	E317	B4	f83r	f83r.25	F110	B4-S002	0275fbf14e07935b0a45	MC002	qokeey	okeey	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
318	E318	B4	f83r	f83r.25	F110	B4-S002	7db18b2f0fb7ed0fcfd3	MC083	qokedy	qokedy	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
319	E319	B4	f83r	f83r.25	F111	B4-S003	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
320	E320	B4	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	MC093	otal	otal	OT_NEXT+AL_TO	danach dorthin	danach dorthin	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
321	E321	B4	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	MC171	otchey	otchey	OT_FOLLOW+Y_CURRENT_ITEM	Folgeposten	nächster Teilposten	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
322	E322	B4	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	MC002	qokeey	okeey	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	länger ansetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
323	E323	B4	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	MC026	qoky	choky	OK_SET+Y_OPEN	Posten ansetzen	aktuellen Posten ansetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
324	E324	B4	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	MC153	tol	cheol	OL_CONTINUE	fortsetzen	fortsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
325	E325	B4	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	MC128	shedy	cheedy	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	kurz absetzen lassen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
326	E326	B4	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	MC164	qokylddy	qokylddy	OK+Y_ITEM+LDDY_FASTEN_CLOSE	befestigen	befestigen	UNCHANGED_UNIQUE	COMMIT_CELL
327	E327	B4	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	MC059	dain	dain	DAIN_CLOTH_WHOLE	Tuch	Tuch	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
328	E328	B4	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	MC074	chedy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
329	E329	B4	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	MC082	qokeedy	qokeedy	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	länger ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
330	E330	B4	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	MC143	shckhedy	shckhedy	CKHE_STRAIN+TERMINAL	seihen; Schluss	seihen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
331	E331	B4	f83r	f83r.27	F116	B4-S007	d68bc8de3bcee09db23c	MC143	shckhedy	shckhedy	CKHE_STRAIN+TERMINAL	seihen; Schluss	seihen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
332	E332	B4	f83r	f83r.28	F117	B4-S008	2f1c5e56e8f0ff459065	MC039	saiin	aiin	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
333	E333	B4	f83r	f83r.28	F117	B4-S008	2c1a5fd92b9e3c762242	MC032	cheeky	cheeky	CHK_WARM+GRADE_2+Y_OPEN	länger wärmen	länger erwärmen und offen halten	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
334	E334	B4	f83r	f83r.28	F117	B4-S008	92e43836d82f98bf02d3	MC095	sheey	sheey	SH_REST+EE_LONG+Y_CURRENT	laenger ruhen	laenger ruhen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
335	E335	B4	f83r	f83r.28	F117	B4-S008	7db18b2f0fb7ed0fcfd3	MC083	qokedy	qokedy	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	kurz ansetzen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
336	E336	B4	f83r	f83r.28	F118	B4-S009	bc4f1f5c006c74a4d26d	MC128	shedy	cheedy	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	kurz absetzen lassen; Schluss	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
337	E337	B4	f83r	f83r.28	F119	B4-S010	1b1ffdd869fb1429ad03	MC019	oldy	oldy	OL_CONTINUE+DY_CLOSE	fortsetzen; Schluss	Fortsetzung abschließen	DISAMBIGUATED_DUPLICATE	COMMIT_CELL
338	E338	B4	f83r	f83r.35	F120	B4-S011	2f1c5e56e8f0ff459065	MC039	saiin	aiin	AIIN_TARGET_MEASURE	Sollmaß	Sollmaß	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
339	E339	B4	f83r	f83r.35	F120	B4-S011	d904bf7b044dd3922781	MC147	cheky	cheky	CHK_WARM+GRADE_1+Y_OPEN	kurz wärmen	kurz wärmen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
340	E340	B4	f83r	f83r.35	F120	B4-S011	daf32e6db9e04413ce7f	MC150	okeeol	okeeol	OK_SET+GRADE_2+OL_CONTINUE	länger fortführen	länger fortführen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
341	E341	B4	f83r	f83r.35	F120	B4-S011	1645e612504fcef59ced	MC017	okain	okain	OK+AIN_PORTION	eine Portion zugeben	eine Portion zugeben	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
342	E342	B4	f83r	f83r.35	F120	B4-S011	6f7ff8287eddf4da9fdb	MC074	chdy	chdy	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	laufenden Posten umsetzen	DISAMBIGUATED_DUPLICATE	NO_EVENT_CLOSE
343	E343	B4	f83r	f83r.37	F121	B4-S011	dcda95c81a5460feb191	MC153	sol	cheol	OL_CONTINUE	fortsetzen	fortsetzen	UNCHANGED_UNIQUE	NO_EVENT_CLOSE
344	E344	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	MC124	lkedy	lkedy	LKEDY_REWASH_WHOLE+CLOSE	nachwaschen	nachwaschen	UNCHANGED_UNIQUE	COMMIT_CELL
345	E345	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	MC155	lchedy	lchedy	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	abführen; Schluss	UNCHANGED_UNIQUE	COMMIT_CELL
