surface	neighbor_side	side_frequency_rank	exact_pair_expression	neighbor_surface	exact_pair_count	target_exact_neighbor_contexts	conditional_rate	neighbor_background_pairs_same_side	all_exact_adjacent_pairs	baseline_rate	descriptive_lift	neighbor_exact_occurrences	neighbor_is_ordered_value_form	neighbor_is_formula_whole	relation_is_exact_whole_adjacency_only	semantic_equivalence_inferred	component_export_credit
s	LEFT	63	qocthsy s	qocthsy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	64	qoeeeo s	qoeeeo	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	65	qokar s	qokar	1	112	0.008929	102	16657	0.006124	1.458071	132	0	0	1	0	0
s	LEFT	66	qokchod s	qokchod	1	112	0.008929	3	16657	0.000180	49.574405	3	0	0	1	0	0
s	LEFT	67	qokchy s	qokchy	1	112	0.008929	49	16657	0.002942	3.035168	58	0	0	1	0	0
s	LEFT	68	qokeed s	qokeed	1	112	0.008929	12	16657	0.000720	12.393601	14	0	0	1	0	0
s	LEFT	69	qokees s	qokees	1	112	0.008929	7	16657	0.000420	21.246173	7	0	0	1	0	0
s	LEFT	70	qokol s	qokol	1	112	0.008929	63	16657	0.003782	2.360686	82	0	0	1	0	0
s	LEFT	71	qotchar s	qotchar	1	112	0.008929	1	16657	0.000060	148.723214	2	0	0	1	0	0
s	LEFT	72	qotodain s	qotodain	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	73	qoy s	qoy	1	112	0.008929	5	16657	0.000300	29.744643	7	0	0	1	0	0
s	LEFT	74	shckhy s	shckhy	1	112	0.008929	39	16657	0.002341	3.813416	44	0	0	1	0	0
s	LEFT	75	sheear s	sheear	1	112	0.008929	2	16657	0.000120	74.361607	2	0	0	1	0	0
s	LEFT	76	sheey s	sheey	1	112	0.008929	88	16657	0.005283	1.690037	105	0	0	1	0	0
s	LEFT	77	sheo s	sheo	1	112	0.008929	23	16657	0.001381	6.466227	28	0	0	1	0	0
s	LEFT	78	shes s	shes	1	112	0.008929	1	16657	0.000060	148.723214	2	0	0	1	0	0
s	LEFT	79	shody s	shody	1	112	0.008929	27	16657	0.001621	5.508267	41	0	0	1	0	0
s	LEFT	80	shoty s	shoty	1	112	0.008929	3	16657	0.000180	49.574405	4	0	0	1	0	0
s	LEFT	81	shoy s	shoy	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	82	taiin s	taiin	1	112	0.008929	28	16657	0.001681	5.311543	38	0	0	1	0	0
s	LEFT	83	tey s	tey	1	112	0.008929	6	16657	0.000360	24.787202	7	0	0	1	0	0
s	LEFT	84	ycham s	ycham	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	85	ycheey s	ycheey	1	112	0.008929	11	16657	0.000660	13.520292	17	0	0	1	0	0
s	LEFT	86	ychor s	ychor	1	112	0.008929	13	16657	0.000780	11.440247	13	0	1	1	0	0
s	LEFT	87	ycthol s	ycthol	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	88	ykchy s	ykchy	1	112	0.008929	11	16657	0.000660	13.520292	15	0	0	1	0	0
s	LEFT	89	ykoaiin s	ykoaiin	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	90	ypchseds s	ypchseds	1	112	0.008929	1	16657	0.000060	148.723214	1	0	0	1	0	0
s	LEFT	91	ytor s	ytor	1	112	0.008929	11	16657	0.000660	13.520292	12	0	0	1	0	0
s	RIGHT	1	s aiin	aiin	23	99	0.232323	267	16657	0.016029	14.493663	338	1	0	1	0	0
s	RIGHT	2	s ar	ar	6	99	0.060606	193	16657	0.011587	5.230648	242	0	0	1	0	0
s	RIGHT	3	s or	or	5	99	0.050505	171	16657	0.010266	4.919664	235	0	0	1	0	0
s	RIGHT	4	s chol	chol	4	99	0.040404	239	16657	0.014348	2.815942	303	0	0	1	0	0
s	RIGHT	5	s air	air	3	99	0.030303	34	16657	0.002041	14.845811	44	0	0	1	0	0
s	RIGHT	6	s cheor	cheor	3	99	0.030303	43	16657	0.002581	11.738548	56	0	0	1	0	0
s	RIGHT	7	s am	am	2	99	0.020202	35	16657	0.002101	9.614430	53	0	0	1	0	0
s	RIGHT	8	s chor	chor	2	99	0.020202	139	16657	0.008345	2.420900	176	0	0	1	0	0
s	RIGHT	9	s chy	chy	2	99	0.020202	94	16657	0.005643	3.579841	114	0	0	1	0	0
s	RIGHT	10	s ok	ok	2	99	0.020202	3	16657	0.000180	112.168350	4	0	0	1	0	0
s	RIGHT	11	s y	y	2	99	0.020202	47	16657	0.002822	7.159682	84	0	0	1	0	0
s	RIGHT	12	s aiiin	aiiin	1	99	0.010101	36	16657	0.002161	4.673681	39	1	0	1	0	0
s	RIGHT	13	s ain	ain	1	99	0.010101	53	16657	0.003182	3.174576	67	1	0	1	0	0
s	RIGHT	14	s aldy	aldy	1	99	0.010101	5	16657	0.000300	33.650505	5	0	0	1	0	0
s	RIGHT	15	s ary	ary	1	99	0.010101	11	16657	0.000660	15.295684	14	0	0	1	0	0
s	RIGHT	16	s chain	chain	1	99	0.010101	11	16657	0.000660	15.295684	18	0	0	1	0	0
s	RIGHT	17	s cham	cham	1	99	0.010101	14	16657	0.000840	12.018038	15	0	0	1	0	0
s	RIGHT	18	s chan	chan	1	99	0.010101	9	16657	0.000540	18.694725	10	0	0	1	0	0
s	RIGHT	19	s cheam	cheam	1	99	0.010101	3	16657	0.000180	56.084175	4	0	0	1	0	0
s	RIGHT	20	s chear	chear	1	99	0.010101	31	16657	0.001861	5.427501	38	0	0	1	0	0
s	RIGHT	21	s cheol	cheol	1	99	0.010101	90	16657	0.005403	1.869473	118	0	0	1	0	0
s	RIGHT	22	s cheos	cheos	1	99	0.010101	21	16657	0.001261	8.012025	22	0	0	1	0	0
s	RIGHT	23	s chey	chey	1	99	0.010101	216	16657	0.012968	0.778947	282	0	0	1	0	0
s	RIGHT	24	s chiin	chiin	1	99	0.010101	1	16657	0.000060	168.252525	1	0	0	1	0	0
s	RIGHT	25	s cho	cho	1	99	0.010101	35	16657	0.002101	4.807215	45	0	0	1	0	0
s	RIGHT	26	s chochy	chochy	1	99	0.010101	3	16657	0.000180	56.084175	4	0	0	1	0	0
s	RIGHT	27	s choky	choky	1	99	0.010101	27	16657	0.001621	6.231575	30	0	0	1	0	0
s	RIGHT	28	s choraiin	choraiin	1	99	0.010101	3	16657	0.000180	56.084175	3	0	0	1	0	0
s	RIGHT	29	s dain	dain	1	99	0.010101	93	16657	0.005583	1.809167	149	0	0	1	0	0
s	RIGHT	30	s dar	dar	1	99	0.010101	140	16657	0.008405	1.201804	195	0	0	1	0	0
s	RIGHT	31	s dy	dy	1	99	0.010101	122	16657	0.007324	1.379119	149	0	0	1	0	0
s	RIGHT	32	s g	g	1	99	0.010101	5	16657	0.000300	33.650505	8	0	0	1	0	0
s	RIGHT	33	s oar	oar	1	99	0.010101	5	16657	0.000300	33.650505	9	0	0	1	0	0
s	RIGHT	34	s odan	odan	1	99	0.010101	1	16657	0.000060	168.252525	2	0	0	1	0	0
s	RIGHT	35	s odar	odar	1	99	0.010101	11	16657	0.000660	15.295684	17	0	0	1	0	0
s	RIGHT	36	s ofchoshy	ofchoshy	1	99	0.010101	1	16657	0.000060	168.252525	1	0	0	1	0	0
s	RIGHT	37	s okchey	okchey	1	99	0.010101	17	16657	0.001021	9.897207	26	0	0	1	0	0
s	RIGHT	38	s okeeaiin	okeeaiin	1	99	0.010101	1	16657	0.000060	168.252525	1	0	0	1	0	0
s	RIGHT	39	s okoldy	okoldy	1	99	0.010101	3	16657	0.000180	56.084175	4	0	0	1	0	0
s	RIGHT	40	s ol	ol	1	99	0.010101	293	16657	0.017590	0.574241	376	0	0	1	0	0
s	RIGHT	41	s olcheety	olcheety	1	99	0.010101	1	16657	0.000060	168.252525	1	0	0	1	0	0
s	RIGHT	42	s oleedy	oleedy	1	99	0.010101	2	16657	0.000120	84.126263	2	0	0	1	0	0
s	RIGHT	43	s olo	olo	1	99	0.010101	2	16657	0.000120	84.126263	4	0	0	1	0	0
s	RIGHT	44	s oly	oly	1	99	0.010101	40	16657	0.002401	4.206313	48	0	0	1	0	0
s	RIGHT	45	s om	om	1	99	0.010101	13	16657	0.000780	12.942502	15	0	0	1	0	0
s	RIGHT	46	s os	os	1	99	0.010101	13	16657	0.000780	12.942502	14	0	0	1	0	0
s	RIGHT	47	s otaiin	otaiin	1	99	0.010101	97	16657	0.005823	1.734562	128	0	0	1	0	0
s	RIGHT	48	s otain	otain	1	99	0.010101	68	16657	0.004082	2.474302	88	0	0	1	0	0
s	RIGHT	49	s oteodal	oteodal	1	99	0.010101	2	16657	0.000120	84.126263	2	0	0	1	0	0
s	RIGHT	50	s sary	sary	1	99	0.010101	5	16657	0.000300	33.650505	5	0	0	1	0	0
s	RIGHT	51	s sheaiin	sheaiin	1	99	0.010101	6	16657	0.000360	28.042088	8	0	0	1	0	0
s	RIGHT	52	s shokey	shokey	1	99	0.010101	2	16657	0.000120	84.126263	2	0	0	1	0	0
s	RIGHT	53	s shol	shol	1	99	0.010101	113	16657	0.006784	1.488960	146	0	0	1	0	0
s	RIGHT	54	s shor	shor	1	99	0.010101	55	16657	0.003302	3.059137	77	0	0	1	0	0
s	RIGHT	55	s shy	shy	1	99	0.010101	54	16657	0.003242	3.115788	67	0	0	1	0	0
s	RIGHT	56	s soaiin	soaiin	1	99	0.010101	1	16657	0.000060	168.252525	2	0	0	1	0	0
ar	LEFT	1	otar ar	otar	8	193	0.041451	84	16657	0.005043	8.219590	110	0	0	1	0	0
ar	LEFT	2	al ar	al	6	193	0.031088	118	16657	0.007084	4.388425	167	0	0	1	0	0
ar	LEFT	3	ar ar	ar	6	193	0.031088	176	16657	0.010566	2.942240	242	0	0	1	0	0
ar	LEFT	4	okar ar	okar	6	193	0.031088	71	16657	0.004262	7.293439	91	0	0	1	0	0
ar	LEFT	5	s ar	s	6	193	0.031088	99	16657	0.005943	5.230648	154	0	0	1	0	0
ar	LEFT	6	dar ar	dar	5	193	0.025907	122	16657	0.007324	3.537119	195	0	0	1	0	0
ar	LEFT	7	or ar	or	5	193	0.025907	181	16657	0.010866	2.384135	235	0	0	1	0	0
ar	LEFT	8	otain ar	otain	5	193	0.025907	61	16657	0.003662	7.074238	88	0	0	1	0	0
ar	LEFT	9	qokain ar	qokain	5	193	0.025907	195	16657	0.011707	2.212967	256	0	0	1	0	0
ar	LEFT	10	chor ar	chor	3	193	0.015544	141	16657	0.008465	1.836291	176	0	0	1	0	0
ar	LEFT	11	daiin ar	daiin	3	193	0.015544	412	16657	0.024734	0.628440	602	0	0	1	0	0
ar	LEFT	12	dain ar	dain	3	193	0.015544	101	16657	0.006064	2.563536	149	0	0	1	0	0
ar	LEFT	13	okain ar	okain	3	193	0.015544	80	16657	0.004803	3.236464	112	0	0	1	0	0
ar	LEFT	14	char ar	char	2	193	0.010363	44	16657	0.002642	3.922986	55	0	0	1	0	0
ar	LEFT	15	chees ar	chees	2	193	0.010363	23	16657	0.001381	7.504843	29	0	0	1	0	0
ar	LEFT	16	ches ar	ches	2	193	0.010363	21	16657	0.001261	8.219590	28	0	0	1	0	0
ar	LEFT	17	kar ar	kar	2	193	0.010363	30	16657	0.001801	5.753713	42	0	0	1	0	0
ar	LEFT	18	lkar ar	lkar	2	193	0.010363	24	16657	0.001441	7.192142	29	0	0	1	0	0
ar	LEFT	19	lor ar	lor	2	193	0.010363	24	16657	0.001441	7.192142	30	0	0	1	0	0
ar	LEFT	20	los ar	los	2	193	0.010363	5	16657	0.000300	34.522280	5	0	0	1	0	0
ar	LEFT	21	okaiin ar	okaiin	2	193	0.010363	134	16657	0.008045	1.288145	177	0	0	1	0	0
ar	LEFT	22	ol ar	ol	2	193	0.010363	263	16657	0.015789	0.656317	376	0	0	1	0	0
ar	LEFT	23	olain ar	olain	2	193	0.010363	7	16657	0.000420	24.658771	10	0	0	1	0	0
ar	LEFT	24	qokaiin ar	qokaiin	2	193	0.010363	180	16657	0.010806	0.958952	241	0	0	1	0	0
ar	LEFT	25	qokar ar	qokar	2	193	0.010363	102	16657	0.006124	1.692269	132	0	0	1	0	0
ar	LEFT	26	qotain ar	qotain	2	193	0.010363	43	16657	0.002581	4.014219	60	0	0	1	0	0
ar	LEFT	27	sain ar	sain	2	193	0.010363	37	16657	0.002221	4.665173	53	0	0	1	0	0
ar	LEFT	28	sor ar	sor	2	193	0.010363	30	16657	0.001801	5.753713	34	0	0	1	0	0
ar	LEFT	29	tar ar	tar	2	193	0.010363	25	16657	0.001501	6.904456	33	0	0	1	0	0
ar	LEFT	30	aiin ar	aiin	1	193	0.005181	253	16657	0.015189	0.341129	338	1	0	1	0	0
ar	LEFT	31	aiir ar	aiir	1	193	0.005181	11	16657	0.000660	7.845973	14	0	0	1	0	0
ar	LEFT	32	ain ar	ain	1	193	0.005181	46	16657	0.002762	1.876211	67	1	0	1	0	0
ar	LEFT	33	chaltar ar	chaltar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	34	chckhy ar	chckhy	1	193	0.005181	86	16657	0.005163	1.003555	115	0	0	1	0	0
ar	LEFT	35	chcphar ar	chcphar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	36	chear ar	chear	1	193	0.005181	27	16657	0.001621	3.196507	38	0	0	1	0	0
ar	LEFT	37	cheeo ar	cheeo	1	193	0.005181	10	16657	0.000600	8.630570	14	0	0	1	0	0
ar	LEFT	38	cheody ar	cheody	1	193	0.005181	32	16657	0.001921	2.697053	54	0	0	1	0	0
ar	LEFT	39	cheol ar	cheol	1	193	0.005181	94	16657	0.005643	0.918146	118	0	0	1	0	0
ar	LEFT	40	chep ar	chep	1	193	0.005181	3	16657	0.000180	28.768566	3	0	0	1	0	0
ar	LEFT	41	chol ar	chol	1	193	0.005181	251	16657	0.015069	0.343847	303	0	0	1	0	0
ar	LEFT	42	chpchar ar	chpchar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	43	chs ar	chs	1	193	0.005181	10	16657	0.000600	8.630570	11	0	0	1	0	0
ar	LEFT	44	chtar ar	chtar	1	193	0.005181	3	16657	0.000180	28.768566	3	0	0	1	0	0
ar	LEFT	45	ckheeody ar	ckheeody	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	46	ckhoor ar	ckhoor	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	47	da ar	da	1	193	0.005181	2	16657	0.000120	43.152850	5	0	0	1	0	0
ar	LEFT	48	dair ar	dair	1	193	0.005181	39	16657	0.002341	2.212967	63	0	0	1	0	0
ar	LEFT	49	dal ar	dal	1	193	0.005181	81	16657	0.004863	1.065502	147	0	0	1	0	0
ar	LEFT	50	dshdy ar	dshdy	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	51	kain ar	kain	1	193	0.005181	24	16657	0.001441	3.596071	36	0	0	1	0	0
ar	LEFT	52	kedy ar	kedy	1	193	0.005181	10	16657	0.000600	8.630570	16	0	0	1	0	0
ar	LEFT	53	kol ar	kol	1	193	0.005181	14	16657	0.000840	6.164693	20	0	0	1	0	0
ar	LEFT	54	l ar	l	1	193	0.005181	22	16657	0.001321	3.922986	38	0	0	1	0	0
ar	LEFT	55	lar ar	lar	1	193	0.005181	1	16657	0.000060	86.305699	5	0	0	1	0	0
ar	LEFT	56	lkair ar	lkair	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	57	lr ar	lr	1	193	0.005181	7	16657	0.000420	12.329386	9	0	0	1	0	0
ar	LEFT	58	oar ar	oar	1	193	0.005181	6	16657	0.000360	14.384283	9	0	0	1	0	0
ar	LEFT	59	od ar	od	1	193	0.005181	2	16657	0.000120	43.152850	5	0	0	1	0	0
ar	LEFT	60	ody ar	ody	1	193	0.005181	15	16657	0.000901	5.753713	26	0	0	1	0	0
ar	LEFT	61	oeoar ar	oeoar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	62	okal ar	okal	1	193	0.005181	73	16657	0.004383	1.182270	102	0	0	1	0	0
ar	LEFT	63	okeal ar	okeal	1	193	0.005181	7	16657	0.000420	12.329386	8	0	0	1	0	0
ar	LEFT	64	okees ar	okees	1	193	0.005181	6	16657	0.000360	14.384283	8	0	0	1	0	0
ar	LEFT	65	okes ar	okes	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	66	oldar ar	oldar	1	193	0.005181	2	16657	0.000120	43.152850	5	0	0	1	0	0
ar	LEFT	67	olkam ar	olkam	1	193	0.005181	3	16657	0.000180	28.768566	9	0	0	1	0	0
ar	LEFT	68	opches ar	opches	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	69	otalar ar	otalar	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	70	otechd ar	otechd	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	71	otedy ar	otedy	1	193	0.005181	55	16657	0.003302	1.569195	75	0	0	1	0	0
ar	LEFT	72	oteedal ar	oteedal	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	73	oteeos ar	oteeos	1	193	0.005181	2	16657	0.000120	43.152850	3	0	0	1	0	0
ar	LEFT	74	otees ar	otees	1	193	0.005181	3	16657	0.000180	28.768566	4	0	0	1	0	0
ar	LEFT	75	oteey ar	oteey	1	193	0.005181	64	16657	0.003842	1.348527	90	0	0	1	0	0
ar	LEFT	76	oteol ar	oteol	1	193	0.005181	15	16657	0.000901	5.753713	24	0	0	1	0	0
ar	LEFT	77	oteolair ar	oteolair	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	78	otor ar	otor	1	193	0.005181	20	16657	0.001201	4.315285	24	0	0	1	0	0
ar	LEFT	79	otos ar	otos	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	80	paiin ar	paiin	1	193	0.005181	6	16657	0.000360	14.384283	6	0	1	1	0	0
ar	LEFT	81	palchar ar	palchar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	82	par ar	par	1	193	0.005181	4	16657	0.000240	21.576425	4	0	0	1	0	0
ar	LEFT	83	pcholor ar	pcholor	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	84	pchoraiin ar	pchoraiin	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	85	pokar ar	pokar	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	86	por ar	por	1	193	0.005181	3	16657	0.000180	28.768566	5	0	0	1	0	0
ar	LEFT	87	qoair ar	qoair	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	88	qod ar	qod	1	193	0.005181	3	16657	0.000180	28.768566	8	0	0	1	0	0
ar	LEFT	89	qokchd ar	qokchd	1	193	0.005181	5	16657	0.000300	17.261140	6	0	0	1	0	0
ar	LEFT	90	qokedaiin ar	qokedaiin	1	193	0.005181	2	16657	0.000120	43.152850	3	0	0	1	0	0
ar	LEFT	91	qokeey ar	qokeey	1	193	0.005181	189	16657	0.011347	0.456644	264	0	0	1	0	0
ar	LEFT	92	qokey ar	qokey	1	193	0.005181	72	16657	0.004323	1.198690	88	0	0	1	0	0
ar	LEFT	93	qokshd ar	qokshd	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	94	qokshey ar	qokshey	1	193	0.005181	2	16657	0.000120	43.152850	5	0	0	1	0	0
ar	LEFT	95	qotair ar	qotair	1	193	0.005181	4	16657	0.000240	21.576425	4	0	0	1	0	0
ar	LEFT	96	qotar ar	qotar	1	193	0.005181	36	16657	0.002161	2.397381	53	0	0	1	0	0
ar	LEFT	97	qotor ar	qotor	1	193	0.005181	18	16657	0.001081	4.794761	22	0	0	1	0	0
ar	LEFT	98	r ar	r	1	193	0.005181	42	16657	0.002521	2.054898	57	0	0	1	0	0
ar	LEFT	99	raiin ar	raiin	1	193	0.005181	33	16657	0.001981	2.615324	45	0	0	1	0	0
ar	LEFT	100	rar ar	rar	1	193	0.005181	9	16657	0.000540	9.589522	11	0	0	1	0	0
ar	LEFT	101	sa ar	sa	1	193	0.005181	1	16657	0.000060	86.305699	2	0	0	1	0	0
ar	LEFT	102	saiin ar	saiin	1	193	0.005181	69	16657	0.004142	1.250807	89	0	0	1	0	0
ar	LEFT	103	shaiin ar	shaiin	1	193	0.005181	16	16657	0.000961	5.394106	18	0	0	1	0	0
ar	LEFT	104	shear ar	shear	1	193	0.005181	15	16657	0.000901	5.753713	17	0	0	1	0	0
ar	LEFT	105	sheedy ar	sheedy	1	193	0.005181	33	16657	0.001981	2.615324	41	0	0	1	0	0
ar	LEFT	106	sheet ar	sheet	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	107	shey ar	shey	1	193	0.005181	133	16657	0.007985	0.648915	179	0	0	1	0	0
ar	LEFT	108	sho ar	sho	1	193	0.005181	80	16657	0.004803	1.078821	93	0	0	1	0	0
ar	LEFT	109	shoar ar	shoar	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	110	shok ar	shok	1	193	0.005181	2	16657	0.000120	43.152850	2	0	0	1	0	0
ar	LEFT	111	shx ar	shx	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	112	soaiin ar	soaiin	1	193	0.005181	1	16657	0.000060	86.305699	2	0	0	1	0	0
ar	LEFT	113	tain ar	tain	1	193	0.005181	7	16657	0.000420	12.329386	8	0	0	1	0	0
ar	LEFT	114	tal ar	tal	1	193	0.005181	11	16657	0.000660	7.845973	14	0	0	1	0	0
ar	LEFT	115	tchy ar	tchy	1	193	0.005181	12	16657	0.000720	7.192142	15	0	0	1	0	0
ar	LEFT	116	teodeey ar	teodeey	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	117	to ar	to	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	118	tolain ar	tolain	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	119	typchey ar	typchey	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	120	ychor ar	ychor	1	193	0.005181	13	16657	0.000780	6.638900	13	0	1	1	0	0
ar	LEFT	121	ykar ar	ykar	1	193	0.005181	18	16657	0.001081	4.794761	27	0	0	1	0	0
ar	LEFT	122	ykedor ar	ykedor	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	123	ykeeod ar	ykeeod	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	124	ykeshy ar	ykeshy	1	193	0.005181	1	16657	0.000060	86.305699	1	0	0	1	0	0
ar	LEFT	125	ytedy ar	ytedy	1	193	0.005181	9	16657	0.000540	9.589522	12	0	0	1	0	0
ar	LEFT	126	ytor ar	ytor	1	193	0.005181	11	16657	0.000660	7.845973	12	0	0	1	0	0
ar	RIGHT	1	ar aiin	aiin	16	176	0.090909	267	16657	0.016029	5.671433	338	1	0	1	0	0
ar	RIGHT	2	ar al	al	10	176	0.056818	131	16657	0.007865	7.224584	167	0	0	1	0	0
ar	RIGHT	3	ar or	or	8	176	0.045455	171	16657	0.010266	4.427698	235	0	0	1	0	0
ar	RIGHT	4	ar aiiin	aiiin	6	176	0.034091	36	16657	0.002161	15.773674	39	1	0	1	0	0
ar	RIGHT	5	ar ar	ar	6	176	0.034091	193	16657	0.011587	2.942240	242	0	0	1	0	0
ar	RIGHT	6	ar ain	ain	5	176	0.028409	53	16657	0.003182	8.928495	67	1	0	1	0	0
ar	RIGHT	7	ar air	air	3	176	0.017045	34	16657	0.002041	8.350769	44	0	0	1	0	0
ar	RIGHT	8	ar am	am	3	176	0.017045	35	16657	0.002101	8.112175	53	0	0	1	0	0
ar	RIGHT	9	ar oky	oky	3	176	0.017045	62	16657	0.003722	4.579454	80	0	0	1	0	0
ar	RIGHT	10	ar ol	ol	3	176	0.017045	293	16657	0.017590	0.969031	376	0	0	1	0	0
ar	RIGHT	11	ar shey	shey	3	176	0.017045	138	16657	0.008285	2.057436	179	0	0	1	0	0
ar	RIGHT	12	ar y	y	3	176	0.017045	47	16657	0.002822	6.040982	84	0	0	1	0	0
ar	RIGHT	13	ar cheey	cheey	2	176	0.011364	102	16657	0.006124	1.855726	137	0	0	1	0	0
ar	RIGHT	14	ar cheor	cheor	2	176	0.011364	43	16657	0.002581	4.401956	56	0	0	1	0	0
ar	RIGHT	15	ar chor	chor	2	176	0.011364	139	16657	0.008345	1.361756	176	0	0	1	0	0
ar	RIGHT	16	ar keey	keey	2	176	0.011364	23	16657	0.001381	8.229743	27	0	0	1	0	0
ar	RIGHT	17	ar okain	okain	2	176	0.011364	77	16657	0.004623	2.458235	112	0	0	1	0	0
ar	RIGHT	18	ar okol	okol	2	176	0.011364	38	16657	0.002281	4.981160	50	0	0	1	0	0
ar	RIGHT	19	ar otar	otar	2	176	0.011364	82	16657	0.004923	2.308343	110	0	0	1	0	0
ar	RIGHT	20	ar shol	shol	2	176	0.011364	113	16657	0.006784	1.675080	146	0	0	1	0	0
ar	RIGHT	21	ar ykar	ykar	2	176	0.011364	15	16657	0.000901	12.618939	27	0	0	1	0	0
ar	RIGHT	22	ar adam	adam	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	23	ar aiir	aiir	1	176	0.005682	9	16657	0.000540	10.515783	14	0	0	1	0	0
ar	RIGHT	24	ar aildy	aildy	1	176	0.005682	2	16657	0.000120	47.321023	2	0	0	1	0	0
ar	RIGHT	25	ar aim	aim	1	176	0.005682	2	16657	0.000120	47.321023	2	0	0	1	0	0
ar	RIGHT	26	ar airod	airod	1	176	0.005682	1	16657	0.000060	94.642045	2	0	0	1	0	0
ar	RIGHT	27	ar akair	akair	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	28	ar akal	akal	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	29	ar alam	alam	1	176	0.005682	4	16657	0.000240	23.660511	6	0	0	1	0	0
ar	RIGHT	30	ar alchedy	alchedy	1	176	0.005682	3	16657	0.000180	31.547348	3	0	0	1	0	0
ar	RIGHT	31	ar aldar	aldar	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	32	ar aldy	aldy	1	176	0.005682	5	16657	0.000300	18.928409	5	0	0	1	0	0
ar	RIGHT	33	ar alkair	alkair	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	34	ar alkam	alkam	1	176	0.005682	3	16657	0.000180	31.547348	4	0	0	1	0	0
ar	RIGHT	35	ar alkey	alkey	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	36	ar alody	alody	1	176	0.005682	2	16657	0.000120	47.321023	2	0	0	1	0	0
ar	RIGHT	37	ar aloiiin	aloiiin	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	38	ar alol	alol	1	176	0.005682	6	16657	0.000360	15.773674	7	0	0	1	0	0
ar	RIGHT	39	ar alom	alom	1	176	0.005682	3	16657	0.000180	31.547348	3	0	0	1	0	0
