target_surface	source_surface	source_recipe	source_event_count	edit_operation	old_char	new_char	edit_index	shared_context_score	candidate_recipe	transform_rule	transform_reason	licensed_close_assumption
otaiir	otaiin	OT+AIIN	9	SUB	n	r	5	5	OT+IIN+R	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
otaiir	okaiir	OK+IIN+R	1	SUB	k	t	1	5	T+OK+IIN+R	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
otairin	otaiin	OT+AIIN	9	INS		r	4	6	OT+R+AIIN	VISIBLE_INSERT_R	inserted sign adds its atom	NO
otalain	otarain	OT+AIN	1	SUB	r	l	3	6	OT+L+AIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
otaldy	otaly	OT+AL+Y	2	INS		d	4	5	OT+AL+Y	LICENSED_OPEN_DY_WRAPPER	d+y remains the open Y package	NO
otaldy	okaldy	OK+AL+DY	1	SUB	k	t	1	5	T+OK+AL+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
otardy	otaky	OT+A_ADDR+K+Y	1	INS		d	4	4	OT+A_ADDR+K+Y	LICENSED_OPEN_DY_WRAPPER	d+y remains the open Y package	NO
otardy	otaly	OT+AL+Y	2	INS		d	4	4	OT+AL+Y	LICENSED_OPEN_DY_WRAPPER	d+y remains the open Y package	NO
otardy	otody	OT+O+DY	1	INS		r	3	4	OT+O+R+DY	VISIBLE_INSERT_R	inserted sign adds its atom	YES
otardy	otedy	OT+E+DY	13	INS		r	3	4	OT+E+R+DY	VISIBLE_INSERT_R	inserted sign adds its atom	YES
otchos	otchor	OT+CH+OR	2	SUB	r	s	5	5	OT+CH+S+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
otchos	otchol	OT+CH+OL	5	SUB	l	s	5	5	OT+CH+S+OL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
otolodal	otoldos	OT+OL+D_ADDR+O+S	1	INS		l	7	4	OT+OL+D_ADDR+O+S+L	VISIBLE_INSERT_L	inserted sign adds its atom	NO
otolodal	okeedal	OK+EE+AL	1	INS		o	4	4	OK+EE+O+AL	VISIBLE_INSERT_O	inserted sign adds its atom	NO
otolodal	cheodal	CH+E+O+AL	2	INS		l	3	4	CH+E+L+O+AL	VISIBLE_INSERT_L	inserted sign adds its atom	NO
otolodal	sheodal	SH+E+O+AL	1	INS		l	3	4	SH+E+L+O+AL	VISIBLE_INSERT_L	inserted sign adds its atom	NO
oydar	ydar	Y+D_ADDR+AR	1	INS		o	0	4	O+Y+D_ADDR+AR	VISIBLE_INSERT_O	inserted sign adds its atom	NO
oydar	odar	O+D_ADDR+AR	1	INS		y	1	4	O+Y+D_ADDR+AR	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
podar	qodar	O+D_ADDR+AR	1	SUB	q	p	0	4	P+O+D_ADDR+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
podar	sodar	S+O+DA+R	2	SUB	s	p	0	4	P+O+DA+R	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
podar	odar	O+D_ADDR+AR	1	INS		p	0	4	P+O+D_ADDR+AR	VISIBLE_INSERT_P	inserted sign adds its atom	NO
polchdy	olchdy	OL+CHD+DY	1	INS		p	0	6	P+OL+CHD+DY	VISIBLE_INSERT_P	inserted sign adds its atom	YES
polchdy	kolchdy	K+OL+CHD+Y	1	SUB	k	p	0	6	P+OL+CHD+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
polchoy	polshy	P+OL+SH+Y	2	INS		o	5	4	P+OL+SH+O+Y	VISIBLE_INSERT_O	inserted sign adds its atom	NO
pshedar	pchedar	P+CHD+AR	2	SUB	c	s	1	6	P+SH+E+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
pshedar	shedar	SH+E+D_ADDR+AR	1	INS		p	0	6	P+SH+E+D_ADDR+AR	VISIBLE_INSERT_P	inserted sign adds its atom	NO
pydeey	yteey	Y+T+EE+Y	1	INS		d	2	3	Y+T+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	soeey	S+O+EE+Y	1	INS		d	2	3	S+O+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	cheey	SH+EE+Y	24	INS		d	2	3	SH+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	okeey	OK+EE+Y	14	INS		d	2	3	OK+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	ateey	A_ADDR+T+EE+Y	1	INS		d	2	3	A_ADDR+T+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	oteey	OT+EE+Y	12	INS		d	2	3	OT+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	teeey	T+EEE+Y	1	INS		d	2	3	T+D_ADDR+EEE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	ykeey	Y+K+EE+Y	5	INS		d	2	3	Y+K+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	sheey	SH+EE+Y	18	INS		d	2	3	SH+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	pchey	P+Y	1	INS		e	3	3	P+EE+Y	VISIBLE_E_GRADE	visible e changes the grade recipe	NO
pydeey	qeeey	CARRIER_Q+EEE+Y	1	INS		d	2	3	CARRIER_Q+D_ADDR+EEE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	lkeey	L+K+EE+Y	1	INS		d	2	3	L+K+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
pydeey	qoeey	O+EE+Y	2	INS		d	2	3	O+D_ADDR+EE+Y	VISIBLE_D_ADDRESS	visible d adds a local address	NO
qcthdys	qcthey	CH+T+E+Y	1	INS		s	6	4	CH+T+E+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
qodain	qodaiin	CARRIER_Q+O+AIIN	1	DEL	i		4	6	CARRIER_Q+O+AIN	VISIBLE_I_CHANGE	i change alters quantity/path/variant	NO
qodom	qodor	CARRIER_Q+O+D_ADDR+OR	1	SUB	r	m	4	4	CARRIER_Q+O+D_ADDR+M_LOCAL+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qodom	qodam	O+D_ADDR+AM_ADDR	1	SUB	a	o	3	4	O+D_ADDR+O+AM_ADDR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qofaiin	qokaiin	OK+AIIN	37	SUB	k	f	2	6	OK+F+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qofaiin	qolaiin	OL+AIIN	1	SUB	l	f	2	6	OL+F+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qofaiin	qotaiin	OT+AIIN	8	SUB	t	f	2	6	OT+F+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qofaiin	qodaiin	CARRIER_Q+O+AIIN	1	SUB	d	f	2	6	CARRIER_Q+F+O+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qofchdaiin	qotedaiin	OT+E+AIIN	1	INS		h	4	7	OT+SH+E+AIIN	VISIBLE_SH_FRAME	s+h carries the SH action	NO
qokch	qokchy	OK+Y	7	DEL	y		5	5	OK	VISIBLE_REMOVE_Y	visible active-posten sign disappears	NO
qokechedy	qokechdy	OK+E+CHD+DY	1	INS		e	6	8	OK+E+CHD+DY	LICENSED_CHD_CHED	expanded CHD spelling	YES
qokechedy	qokchedy	OK+CHD+Y	3	INS		e	3	8	OK+E+CHD+Y	VISIBLE_E_GRADE	visible e changes the grade recipe	NO
qokeeod	qokeeody	OK+EE+O+D_ADDR+Y	1	DEL	y		7	7	OK+EE+O+D_ADDR	VISIBLE_REMOVE_Y	visible active-posten sign disappears	NO
qokesdy	qokeedy	OK+EE+DY	64	SUB	e	s	4	6	OK+EE+S+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
qokesdy	qokedy	OK+E+DY	49	INS		s	4	6	OK+E+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
qokesdy	qokeody	OK+E+O+D_ADDR+Y	8	SUB	o	s	4	6	OK+E+S+D_ADDR+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
qoko	qokol	OK+OL	12	DEL	l		4	4	OK+O	VISIBLE_DELETE_L	deleted sign removes its atom	NO
qoko	qokor	OK+OR	1	DEL	r		4	4	OK+O	VISIBLE_DELETE_R	deleted sign removes its atom	NO
qoko	qokeo	OK+E+O	2	DEL	e		3	4	OK+O	VISIBLE_E_GRADE	deleted e lowers or removes a grade	NO
qoko	qokod	OK+O+D_ADDR	1	DEL	d		4	4	OK+O	VISIBLE_REMOVE_D_ADDRESS	visible local d disappears	NO
qoksh	qoky	OK+Y	26	INS		h	4	3	OK+Y+SH	VISIBLE_SH_FRAME	s+h carries the SH action	NO
qokshy	qokshdy	OK+SH+DY	1	DEL	d		5	6	OK+SH+Y	VISIBLE_REMOVE_CLOSE	removing d opens DY to Y	YES
qolsheedy	olsheedy	OL+SH+EE+DY	1	INS		q	0	8	OL+SH+EE+DY	LICENSED_Q_WRAPPER	q wrapper does not add an atom	YES
qolsheedy	qolcheedy	OL+SH+EE+DY	1	SUB	c	s	3	8	OL+SH+SH+EE+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
qolsheedy	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	1	INS		l	2	8	CARRIER_Q+O+L+SH+EE+D_ADDR+Y	VISIBLE_INSERT_L	inserted sign adds its atom	NO
qopchol	qopcholy	CARRIER_Q+O+CH+T+OL+Y	1	DEL	y		7	7	CARRIER_Q+O+CH+T+OL	VISIBLE_REMOVE_Y	visible active-posten sign disappears	NO
qotaldar	qokedar	OK+E+D_ADDR+AR	1	INS		l	4	5	OK+E+L+D_ADDR+AR	VISIBLE_INSERT_L	inserted sign adds its atom	NO
qotches	qotchy	OT+Y	5	INS		s	6	5	OT+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
qotchey	qotchedy	OT+CHD+DY	2	DEL	d		6	7	OT+CHD+Y	VISIBLE_REMOVE_CLOSE	removing d opens DY to Y	YES
qoteesy	qoteey	OT+EE+Y	5	INS		s	5	6	OT+EE+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
qoteesy	qoteedy	OT+EE+DY	18	SUB	d	s	5	6	OT+EE+S+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
ro	ror	R+OR	2	DEL	r		2	2	OR	VISIBLE_DELETE_R	deleted sign removes its atom	NO
ro	rol	R+OL	4	DEL	l		2	2	R+O	VISIBLE_DELETE_L	deleted sign removes its atom	NO
roloty	choty	CH+OT+Y	3	INS		l	2	3	CH+L+OT+Y	VISIBLE_INSERT_L	inserted sign adds its atom	NO
sckhey	shckhey	SH+CH+K+E+Y	2	DEL	h		1	6	S+CH+K+E+Y	VISIBLE_REMOVE_H	SH falls back to S	NO
shcthaiin	shokaiin	SH+OK+AIIN	1	INS		h	4	6	SH+OK+SH+AIIN	VISIBLE_SH_FRAME	s+h carries the SH action	NO
shcthaiin	shedaiin	SH+E+AIIN	4	INS		h	4	6	SH+E+SH+AIIN	VISIBLE_SH_FRAME	s+h carries the SH action	NO
shecphy	shecthy	SH+E+CH+T+Y	5	SUB	t	p	4	6	SH+E+CH+P+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shecphy	sheckhy	SH+E+CH+K+Y	3	SUB	k	p	4	6	SH+E+CH+P+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shecphy	shechy	SH+E+CH+Y	1	INS		p	4	6	SH+E+CH+P+Y	VISIBLE_INSERT_P	inserted sign adds its atom	NO
shedain	shedaiin	SH+E+AIIN	4	DEL	i		5	7	SH+E+AIN	VISIBLE_I_CHANGE	i change alters quantity/path/variant	NO
shekaiin	shokaiin	SH+OK+AIIN	1	SUB	o	e	2	7	SH+E+OK+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shekaiin	chekaiin	CH+K+AIIN	2	SUB	c	s	0	7	SH+K+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shekaiin	shedaiin	SH+E+AIIN	4	SUB	d	k	3	7	SH+K+E+AIIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shekoiin	qokoiin	OK+O+IIN	1	INS		e	2	5	OK+E+O+IIN	VISIBLE_E_GRADE	visible e changes the grade recipe	NO
shekshey	sheokey	SH+E+OK+E+Y	1	INS		h	5	5	SH+E+OK+E+SH+Y	VISIBLE_SH_FRAME	s+h carries the SH action	NO
shekshey	solshey	OL+SH+E+Y	1	INS		k	3	5	OL+SH+K+E+Y	VISIBLE_INSERT_K	inserted sign adds its atom	NO
shekshey	shcthey	SH+CH+T+E+Y	2	INS		s	4	5	SH+CH+T+S+E+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
shekshey	salshey	S+A_ADDR+L+SH+E+Y	1	INS		k	3	5	S+A_ADDR+L+K+SH+E+Y	VISIBLE_INSERT_K	inserted sign adds its atom	NO
shekshey	shckhey	SH+CH+K+E+Y	2	INS		s	4	5	SH+CH+K+S+E+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
shekydy	sheody	SH+E+O+D_ADDR+Y	3	INS		y	4	5	SH+E+O+Y+D_ADDR+Y	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
shekydy	sheedy	SH+EE+DY	14	INS		y	4	5	SH+EE+Y+DY	VISIBLE_INSERT_Y	inserted sign adds its atom	YES
sheos	sheeos	SH+EE+O+S	1	DEL	e		2	5	SH+E+O+S	VISIBLE_E_GRADE	deleted e lowers or removes a grade	NO
sheyk	shey	SH+E+Y	37	INS		k	4	4	SH+E+Y+K	VISIBLE_INSERT_K	inserted sign adds its atom	NO
sheyk	shyk	Y+K	1	INS		e	2	4	Y+E+K	VISIBLE_E_GRADE	visible e changes the grade recipe	NO
sheyk	shek	SH+E+K	2	INS		y	3	4	SH+E+Y+K	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
sheyk	sheyr	SH+E+Y+R	1	SUB	r	k	4	4	SH+E+Y+K	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shoaiin	shokaiin	SH+OK+AIIN	1	DEL	k		3	7	SH+OK+AIIN	VISIBLE_DELETE_K	deleted sign removes its atom	NO
shod	shody	SH+O+DY	2	DEL	y		4	4	SH+O+D_ADDR	VISIBLE_REMOVE_Y	visible active-posten sign disappears	YES
shodain	shokain	SH+OK+AIN	1	SUB	k	d	3	6	SH+D_ADDR+OK+AIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shodan	saiin	S+AIIN	20	INS		a	4	2	S+AIIN+A_ADDR	VISIBLE_INSERT_A	inserted sign adds its atom	NO
shodan	dokan	D_ADDR+OK+AN	1	INS		d	3	2	D_ADDR+OK+D_ADDR+AN	VISIBLE_D_ADDRESS	visible d adds a local address	NO
shodan	qokan	OK+AN	1	INS		d	3	2	OK+D_ADDR+AN	VISIBLE_D_ADDRESS	visible d adds a local address	NO
shodan	qotan	OT+AN	1	INS		d	3	2	OT+D_ADDR+AN	VISIBLE_D_ADDRESS	visible d adds a local address	NO
shodary	shoyty	SH+O+Y+T+Y	1	INS		r	5	4	SH+O+Y+T+R+Y	VISIBLE_INSERT_R	inserted sign adds its atom	NO
shodary	shochy	HO+Y	1	INS		r	5	4	HO+Y+R	VISIBLE_INSERT_R	inserted sign adds its atom	NO
shodary	sholdy	SH+OL+D_ADDR+Y	2	INS		r	5	4	SH+OL+D_ADDR+R+Y	VISIBLE_INSERT_R	inserted sign adds its atom	NO
shodary	shoety	SH+O+E+T+Y	1	INS		r	5	4	SH+O+E+T+R+Y	VISIBLE_INSERT_R	inserted sign adds its atom	NO
shok	shor	SH+OR	10	SUB	r	k	3	3	SH+OR+K	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shok	shol	SH+OL	12	SUB	l	k	3	3	SH+OK	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shok	sho	SH+O	3	INS		k	3	3	SH+O+K	VISIBLE_INSERT_K	inserted sign adds its atom	NO
shok	chok	OK	1	SUB	c	s	0	3	SH+OK	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shok	shyk	Y+K	1	SUB	y	o	2	3	O+K	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shok	shek	SH+E+K	2	SUB	e	o	2	3	SH+O+K	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shokcheey	sokcheey	S+OK+CH+EE+Y	1	INS		h	1	8	SH+OK+CH+EE+Y	VISIBLE_SH_FRAME	s+h carries the SH action	NO
shory	shor	SH+OR	10	INS		y	4	4	SH+OR+Y	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
shory	shody	SH+O+DY	2	SUB	d	r	3	4	SH+O+R+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
shory	shoy	SH+O+Y	2	INS		r	3	4	SH+O+R+Y	VISIBLE_INSERT_R	inserted sign adds its atom	NO
shos	shor	SH+OR	10	SUB	r	s	3	3	SH+OR+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shos	shol	SH+OL	12	SUB	l	s	3	3	SH+OL+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shos	sho	SH+O	3	INS		s	3	3	SH+O+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
shos	chos	CH+O+S	5	SUB	c	s	0	3	SH+O+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shos	shes	SH+E+S	1	SUB	e	o	2	3	SH+O+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shos	shoy	SH+O+Y	2	SUB	y	s	3	3	SH+O+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shoshy	shochy	HO+Y	1	SUB	c	s	3	5	HO+SH+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
shotshey	shoteey	SH+OT+EE+Y	1	INS		h	5	6	SH+OT+EE+SH+Y	VISIBLE_SH_FRAME	s+h carries the SH action	NO
shoyfar	shoyty	SH+O+Y+T+Y	1	INS		r	6	4	SH+O+Y+T+Y+R	VISIBLE_INSERT_R	inserted sign adds its atom	NO
skchdy	kchdy	K+CHD+Y	1	INS		s	0	5	S+K+CHD+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
skchdy	okchdy	OK+CHD+DY	1	SUB	o	s	0	5	S+OK+CHD+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
skchdy	ykchdy	Y+K+CHD+Y	1	SUB	y	s	0	5	S+K+CHD+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
soiin	soiiin	S+O+LOCAL_CHAR_I+IIN	2	DEL	i		2	5	S+O+LOCAL_CHAR_I+IIN	LICENSED_SHORT_IIN	short IIN spelling	NO
sory	sor	S+OR	7	INS		y	3	3	S+OR+Y	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
sory	soy	S+O+Y	1	INS		r	2	3	S+O+R+Y	VISIBLE_INSERT_R	inserted sign adds its atom	NO
sory	rory	R+OR+Y	1	SUB	r	s	0	3	S+OR+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
sory	ory	OR+Y	1	INS		s	0	3	S+OR+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
sory	dory	D_ADDR+OR+Y	1	SUB	d	s	0	3	S+OR+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
syaiir	doiir	D_ADDR+O+IIN+R	1	INS		a	2	3	D_ADDR+O+A_ADDR+IIN+R	VISIBLE_INSERT_A	inserted sign adds its atom	NO
tchar	char	AR	3	INS		t	0	4	T+AR	VISIBLE_INSERT_T	inserted sign adds its atom	NO
tchar	tchor	T+CH+OR	2	SUB	o	a	3	4	T+CH+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tchar	schar	S+AR	1	SUB	s	t	0	4	T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tchar	lchar	L+AR	1	SUB	l	t	0	4	T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tchdaiin	todaiin	T+O+AIIN	1	INS		h	2	6	T+SH+O+AIIN	VISIBLE_SH_FRAME	s+h carries the SH action	NO
tchey	otchey	OT+Y	5	DEL	o		0	5	T+Y	VISIBLE_REMOVE_OT_FRAME	OT loses its initial o	NO
tchey	tchedy	T+CHD+Y	4	DEL	d		4	5	T+CHD+Y	VISIBLE_REMOVE_D_ADDRESS	visible local d disappears	NO
tchodar	tchody	T+CH+O+DY	1	INS		r	6	5	T+CH+O+DY+R	VISIBLE_INSERT_R	inserted sign adds its atom	YES
teody	yteody	Y+T+E+O+DY	1	DEL	y		0	5	Y+T+E+O+D_ADDR	VISIBLE_REMOVE_Y	visible active-posten sign disappears	YES
teody	teeody	T+EE+O+DY	1	DEL	e		1	5	T+E+O+DY	VISIBLE_E_GRADE	deleted e lowers or removes a grade	YES
teody	oteody	OT+E+O+Y	4	DEL	o		0	5	T+E+O+Y	VISIBLE_REMOVE_OT_FRAME	OT loses its initial o	NO
tochol	tchol	T+OL	3	INS		o	1	5	O+T+OL	VISIBLE_INSERT_O	inserted sign adds its atom	NO
tochol	ochol	O+OL	1	INS		t	0	5	T+O+OL	VISIBLE_INSERT_T	inserted sign adds its atom	NO
tshdal	tshol	T+SH+OL	1	INS		a	4	4	T+SH+A_ADDR+OL	VISIBLE_INSERT_A	inserted sign adds its atom	NO
tshdal	chdal	CHD+AL	1	INS		s	1	4	S+CHD+AL	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshes	shes	SH+E+S	1	INS		t	0	4	T+SH+E+S	VISIBLE_INSERT_T	inserted sign adds its atom	NO
tshes	tshey	SH+E+Y	1	SUB	y	s	4	4	SH+E+S	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tshodeesy	pchocthy	P+CH+O+CH+T+Y	1	INS		s	7	1	P+CH+O+CH+T+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qoctholy	CARRIER_Q+O+CH+T+OL+Y	1	INS		s	7	1	CARRIER_Q+O+CH+T+OL+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	socthody	S+O+CH+T+O+D_ADDR+Y	1	INS		s	7	1	S+O+CH+T+O+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	ychekchy	Y+CH+K+Y	1	INS		s	7	1	Y+CH+K+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	choldshy	CH+OL+D_ADDR+SH+Y	1	INS		s	7	1	CH+OL+D_ADDR+SH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	opchordy	O+P+CH+OR+DY	1	INS		s	7	1	O+P+CH+OR+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	pdrairdy	P+D_ADDR+R+AIR+DY	1	INS		s	7	1	P+D_ADDR+R+AIR+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	olkeechy	OL+K+EE+CH+Y	1	INS		s	7	1	OL+K+EE+CH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	ychocphy	Y+CH+O+CH+P+Y	1	INS		s	7	1	Y+CH+O+CH+P+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	chokchey	OK+CH+E+Y	1	INS		s	7	1	OK+CH+E+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	chotchey	CH+OT+CH+E+Y	1	INS		s	7	1	CH+OT+CH+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokokchy	OK+OK+CH+Y	1	INS		s	7	1	OK+OK+CH+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokcheey	OK+CH+EE+Y	1	INS		s	7	1	OK+CH+EE+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokeochy	OK+E+O+CH+Y	1	INS		s	7	1	OK+E+O+CH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokeeody	OK+EE+O+D_ADDR+Y	1	INS		s	7	1	OK+EE+O+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokeeedy	OK+EEE+DY	2	INS		s	7	1	OK+EEE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	cheeteey	CH+EE+T+EE+Y	1	INS		s	7	1	CH+EE+T+EE+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	oteokeey	OT+E+O+K+EE+Y	1	INS		s	7	1	OT+E+O+K+EE+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	okeodaly	OK+E+O+D_ADDR+AL+Y	2	INS		s	7	1	OK+E+O+D_ADDR+AL+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	okaikaly	OK+A_ADDR+IIN+K+AL+Y	1	INS		s	7	1	OK+A_ADDR+IIN+K+AL+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	sheoltey	SH+E+OL+T+E+Y	1	INS		s	7	1	SH+E+OL+T+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	okalshey	S+A_ADDR+L+SH+E+Y	1	INS		s	7	1	S+A_ADDR+L+SH+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qoteeody	OT+EE+O+DY	1	INS		s	7	1	OT+EE+O+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	sheycthy	SH+E+Y+CH+T+Y	1	INS		s	7	1	SH+E+Y+CH+T+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	otochedy	OT+O+CHD+DY	1	INS		s	7	1	OT+O+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	okaipchy	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	1	INS		s	7	1	OK+A_ADDR+LOCAL_CHAR_I+P+CH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	chekeedy	CH+K+EE+DY	1	INS		s	7	1	CH+K+EE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	olsheedy	OL+SH+EE+DY	1	INS		s	7	1	OL+SH+EE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	dsheckhy	D_ADDR+SH+E+CH+K+Y	1	INS		s	7	1	D_ADDR+SH+E+CH+K+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	ssheckhy	S+SH+E+CH+K+Y	1	INS		s	7	1	S+SH+E+CH+K+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	lshedary	L+SH+E+D_ADDR+AR+Y	1	INS		s	7	1	L+SH+E+D_ADDR+AR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokshedy	OK+SH+E+DY	3	INS		s	7	1	OK+SH+E+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
