factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00331	G404-S018	G404-E0361	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	chcphey	CH+CH+P+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0361	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00332	G404-S018	G404-E0361	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	chcphey	CH+CH+P+E+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0361	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00333	G404-S018	G404-E0363	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0361	1	3	-2	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00334	G404-S018	G404-E0364	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	otedy	OT+E+DY	2	1	E	GRAD I	GRADE	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0361	1	3	-3	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00335	G404-S019	G404-E0365	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	cheey	SH+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0365	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00336	G404-S019	G404-E0365	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	cheey	SH+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0365	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00337	G404-S019	G404-E0366	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	qotain	OT+AIN	2	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0365	1	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00338	G404-S019	G404-E0367	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	ly	L+Y	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	G404-E0365	1	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00339	G404-S019	G404-E0367	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	ly	L+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0365	1	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00340	G404-S019	G404-E0368	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	olsheol	OL+K+E+OL	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0368	4	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00341	G404-S019	G404-E0369	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	5	olkedy	OL+K+E+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0369	5	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00342	G404-S020	G404-E0370	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	sheckhedy	SH+E+CH+K+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0370	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00343	G404-S020	G404-E0370	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	sheckhedy	SH+E+CH+K+E+DY	5	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0370	1	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00344	G404-S021	G404-E0371	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	oltedy	OL+T+E+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0371	1	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00345	G404-S022	G404-E0372	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	ychedy	Y+CHD+Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0372	1	2	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00346	G404-S022	G404-E0372	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	ychedy	Y+CHD+Y	3	2	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0372	1	2	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00347	G404-S022	G404-E0373	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	tedy	T+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0373	2	1	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00348	G404-S023	G404-E0375	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	sheedy	SH+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0375	2	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00349	G404-S024	G404-E0376	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0376	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00350	G404-S024	G404-E0376	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	qokeey	OK+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0376	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00351	G404-S024	G404-E0377	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	loly	L+OL+Y	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0376	1	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00352	G404-S024	G404-E0377	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	loly	L+OL+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0376	1	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00353	G404-S024	G404-E0379	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0379	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00354	G404-S025	G404-E0380	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	qotedy	OT+E+DY	2	1	E	GRAD I	GRADE	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00355	G404-S026	G404-E0382	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0382	2	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00356	G404-S026	G404-E0383	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	chetyry	CH+E+T+Y+R+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0383	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00357	G404-S026	G404-E0383	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	chetyry	CH+E+T+Y+R+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0383	3	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00358	G404-S026	G404-E0383	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	chetyry	CH+E+T+Y+R+Y	6	2	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0383	3	5	0	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_NESTED	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00359	G404-S026	G404-E0384	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	qokechedy	OK+E+CHD+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0384	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00360	G404-S027	G404-E0385	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	qolsheedy	OL+SH+EE+DY	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0385	1	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00361	G404-S028	G404-E0386	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	or	OR	1	1	OR	EINHEIT	ARGUMENT	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00362	G404-S028	G404-E0387	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	ain	AIN	1	1	AIN	ANTEIL	ARGUMENT	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00363	G404-S028	G404-E0388	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	arol	AR+OL	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00364	G404-S028	G404-E0389	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	oeeedy	O+EEE+DY	2	1	EEE	GRAD III	GRADE	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00365	G404-S029	G404-E0390	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	sain	S+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0390	1	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00366	G404-S029	G404-E0392	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	cheedy	CH+EE+D_ADDR+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0392	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00367	G404-S029	G404-E0392	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	cheedy	CH+EE+D_ADDR+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0392	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00368	G404-S029	G404-E0393	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	qokeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0393	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00369	G404-S030	G404-E0394	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	otedy	OT+E+DY	2	1	E	GRAD I	GRADE	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00370	G404-S032	G404-E0397	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qokor	OK+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0397	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00371	G404-S033	G404-E0400	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	oraisy	OR+AIN+S+Y	1	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0400	2	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00372	G404-S033	G404-E0400	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	oraisy	OR+AIN+S+Y	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0400	2	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00373	G404-S033	G404-E0400	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	oraisy	OR+AIN+S+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0400	2	3	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00374	G404-S033	G404-E0401	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	y	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0400	2	3	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00375	G404-S033	G404-E0402	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	checthy	CH+T+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0402	4	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00376	G404-S033	G404-E0403	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	okeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0403	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00377	G404-S034	G404-E0404	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	shey	SH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0404	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00378	G404-S034	G404-E0404	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	shey	SH+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0404	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00379	G404-S034	G404-E0405	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0405	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00380	G404-S035	G404-E0407	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	ochedar	O+CHD+AR	3	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0407	2	2	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00381	G404-S035	G404-E0408	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	osheedy	O+SH+EE+DY	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0408	3	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00382	G404-S036	G404-E0409	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0409	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00383	G404-S037	G404-E0411	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0411	2	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00384	G404-S038	G404-E0412	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	okeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0412	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00385	G404-S039	G404-E0413	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	oror	OR+OR	1	1	OR	EINHEIT	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0414	2	1	1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	PACKAGE_SCOPE_DESCENT	PACKAGE_OUTER	2	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00386	G404-S039	G404-E0413	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	oror	OR+OR	2	2	OR	EINHEIT	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0414	2	1	1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	PACKAGE_SCOPE_DESCENT	PACKAGE_INNER	1	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00387	G404-S039	G404-E0414	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0414	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00388	G404-S040	G404-E0415	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	sheedy	SH+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0415	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00389	G404-S041	G404-E0416	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0416	1	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
