semantic_item_id	action_case_id	page	locus	action_ordinal	action_surface	action_gloss_de	rank	ordinal	surface	gloss_de	completion_stems	material_heads	lexical_terminal_material	first_lexical_terminal	later_lexical_terminal_blocked	operator_terminal	manual_endpoint_member	path_class	strict_decision	exploratory_decision	word_delta	status
T109	A043	f56r	f56r.6	1	ykcho	hieraus eine warme Trockenmischung bereiten	1	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertig	portion	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T110	A043	f56r	f56r.6	1	ykcho	hieraus eine warme Trockenmischung bereiten	2	4	keey	heiß am Ende des Grades	NONE	NONE	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T111	A043	f56r	f56r.6	1	ykcho	hieraus eine warme Trockenmischung bereiten	3	5	daiin	Qualitätsgrad III des heißen Endzustands	NONE	NONE	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T112	A045	f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	1	7	ltain	Holz, kalt auf Stufe II	NONE	holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T113	A045	f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	2	8	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T114	A045	f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	3	9	or	Drogenportion	NONE	droge|portion	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T115	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	1	4	dshedy	bis zur Mittelstufe angefeuchtete Drogenportion	NONE	droge|portion	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T116	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	2	5	shedy	mittlere Feuchtstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T117	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	3	6	tchedy	kalt-trockene Mittelstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T118	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	4	7	lsheetal	Rohholz I, vollständig eingeweicht und kaltgestellt	vollständig	holz	1	1	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T119	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	5	8	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	abgeschlossen	arzneikompositum	1	0	1	1	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T120	A047	f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	6	9	daiin	drei Portionen des eingeweichten Arzneikompositums	NONE	arzneikompositum|portion	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T121	A048	f77r	f77r.38	3	qoeedy	nimm die Endportion hinzu	1	4	qokaiin	heiß, Grad III	NONE	NONE	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	STOP	HIGH_HOLD_NEW_FOCUS	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T122	A048	f77r	f77r.38	3	qoeedy	nimm die Endportion hinzu	2	5	chcphey	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	abgeschlossen	arzneikompositum	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	STOP	HIGH_HOLD_NEW_FOCUS	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T123	A049	f77r	f77r.38	6	qol	Drogenstoff zugeben	1	7	ltaiin	Holz, kalt auf Stufe III	NONE	holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T124	A049	f77r	f77r.38	6	qol	Drogenstoff zugeben	2	8	shedy	mittlere Feuchtstufe erreicht	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T125	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	1	6	okedy	heißer Ansatz, Mittelstufe erreicht	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T126	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	2	7	lshedy	vollständig eingeweichtes Holz, Form I	vollständig	holz	1	1	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T127	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	3	8	chs	Trockengut, Grundform	NONE	gut	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T128	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	4	9	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T129	A053	f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	5	10	chedy	mittlere Trockenstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T130	A055	f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	1	2	keo	Ansatz auf mittlerer Heizstufe	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T131	A055	f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	2	3	r	Wurzel	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T132	A055	f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	3	4	shor	Blüte	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T133	A059	f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	1	8	ol	Grundansatz	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T134	A059	f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	2	9	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T135	A059	f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	3	10	okain	heißer Ansatz, Grad II	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T136	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	1	7	kain	heiß, Grad II	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T137	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	2	8	okiin	erhitzte Zubereitung, Form III	NONE	zubereitung	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T138	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	3	9	ol	Grundansatz	NONE	ansatz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T139	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	4	10	kain	heiß, Grad II	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T140	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	5	11	shey	feucht in der Mitte des Grades	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T141	A063	f80v	f80v.35	6	qol	Drogenstoff zugeben	6	12	ldy	fertig aufbereitetes Holz	fertig	holz	1	1	0	1	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T142	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	1	5	cheey	trocken am Ende des Grades	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T143	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	2	6	qoal	Rohstoffklasse I	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T144	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	3	7	qokeedy	heiß am Ende des Grades	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T145	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	4	8	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T146	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	5	9	sheedy	feucht am Ende des Grades	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T147	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	6	10	qokain	heiß, Grad II	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T148	A064	f83v	f83v.12	4	lldar	Anteil I der Holzdroge abmessen	7	11	olal	Ansatz aus Holzrohstoff, Form I	NONE	ansatz|holz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T149	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	1	4	qokain	heiß, Grad II	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T150	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	2	5	qodaiin	drei Portionen des folgenden Anteils	NONE	portion	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T151	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	6	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T152	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	4	7	chedaiin	abgemessene Trockendroge, Dosis III	NONE	droge	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T153	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	5	8	y	Hierzu:	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T154	A065	f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	6	9	chedy	mittlere Trockenstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	STOP_RESET	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T155	A067	f86v3	f86v3.18	4	qopchol	nimm getrockneten Pulverstoff	1	5	shol	feucht	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T156	A067	f86v3	f86v3.18	4	qopchol	nimm getrockneten Pulverstoff	2	6	sheody	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	abgeschlossen	mazerat	1	1	0	1	1	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T157	A067	f86v3	f86v3.18	4	qopchol	nimm getrockneten Pulverstoff	3	7	solkam	ein Maß erhitzter Samenzubereitung	NONE	zubereitung	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T158	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	1	5	chol	trocken	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T159	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	2	6	kchdy	heiß-trockene Anfangsstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T160	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	3	7	chol	trocken	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T161	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	4	8	tchdy	kalt-trockene Anfangsstufe erreicht	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T162	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	5	9	dar	abgemessener Anteil I	NONE	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T163	A070	f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	6	10	aiindy	drei fertig abgeteilte Teile	fertig	NONE	0	0	0	0	0	RESET_OR_BREAK_BEFORE_ATTRACTION	STOP	PRESERVE_SHORTER_HOLD	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T164	A071	f86v5	f86v5.2	7	qopchol	nimm getrockneten Pulverstoff	1	8	tal	Rohstoffklasse I, kalt am Gradanfang	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
