page	locus	target_surfaces	zl3b_line	v32_tokenwise_de	v33_tokenwise_de	complete_v33
f51v	f51v.6	qokal	okor ctheody qocphy qokal qotaiin otykol chol daiin	heiße Drogenportion im Ansatz | [ctheody:?] | [qocphy:?] | heiße Substanz | kalt, Grad III | [otykol:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	heiße Drogenportion im Ansatz | [ctheody:?] | [qocphy:?] | Rohstoffklasse I, heiß am Gradanfang | kalt, Grad III | [otykol:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	False
f51v	f51v.8	qokal	olkeeody qokal qodaiin or l	[olkeeody:?] | heiße Substanz | [qodaiin:?] | Drogenportion | [l:?]	[olkeeody:?] | Rohstoffklasse I, heiß am Gradanfang | [qodaiin:?] | Drogenportion | [l:?]	False
f54v	f54v.10	qokal	kol aiin chckhy qokal dal qocthy	heiß; nominal heißes Gut/Material | Menge III | Arzneikompositum: trocken, Gradanfang | heiße Substanz | abgemessene Rohstoffmenge I | [qocthy:?]	heiß; nominal heißes Gut/Material | Menge III | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | [qocthy:?]	False
f54v	f54v.13	okal	y chol okal yckhey	[y:?] | trocken; nominal trockenes Gut/Material | Ansatz aus heißem Rohstoff, Form I | [yckhey:?]	[y:?] | trocken; nominal trockenes Gut/Material | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [yckhey:?]	False
f54v	f54v.8	okal	daiino d aim qokaiin yteal okal om	[daiino:?] | [d:?] | [aim:?] | heiß, Grad III | [yteal:?] | Ansatz aus heißem Rohstoff, Form I | [om:?]	[daiino:?] | [d:?] | [aim:?] | heiß, Grad III | [yteal:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [om:?]	False
f54v	f54v.9	okal	ydaiin qockhey qodal ytam okal dy	[ydaiin:?] | [qockhey:?] | abgemessene Rohstoffmenge I im Ansatz | [ytam:?] | Ansatz aus heißem Rohstoff, Form I | [dy:?]	[ydaiin:?] | [qockhey:?] | abgemessene Rohstoffmenge I im Ansatz | [ytam:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [dy:?]	False
f55r	f55r.10	okal	dair okal qokar or or o ar odaiin okeey darchd ol	abgemessene Fraktion II | Ansatz aus heißem Rohstoff, Form I | heiße Drogenfraktion I | Drogenportion | Drogenportion | [o:?] | Drogenfraktion I | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiße Drogenfraktion I | Drogenportion | Drogenportion | [o:?] | Drogenfraktion I | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f55r	f55r.11	qokal|otal	lor chey keedy dy qokal okam dal shdy otal otaldiin	Holzportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [dy:?] | heiße Substanz | [okam:?] | abgemessene Rohstoffmenge I | feucht am Anfang des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [otaldiin:?]	Holzportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [dy:?] | Rohstoffklasse I, heiß am Gradanfang | [okam:?] | abgemessene Rohstoffmenge I | feucht am Anfang des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [otaldiin:?]	False
f55r	f55r.5	okal	y or aiin okal chol kchoy pchtchdy oaiin okasor olkam	[y:?] | Drogenportion | Menge III | Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | [kchoy:?] | [pchtchdy:?] | Ansatzmenge III | [okasor:?] | heißes Material [terminal-M]	[y:?] | Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken; nominal trockenes Gut/Material | [kchoy:?] | [pchtchdy:?] | Ansatzmenge III | [okasor:?] | heißes Material [terminal-M]	False
f55v	f55v.10	kal	oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | heiß, Grad III, im Ansatzrahmen | heißer Ansatz am Anfang des Grades | [ytaiin:?] | kalte Drogenfraktion I im Ansatz | [y:?] | [kal:?] | [ykar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | heiß, Grad III, im Ansatzrahmen | heißer Ansatz am Anfang des Grades | [ytaiin:?] | kalte Drogenfraktion I im Ansatz | [y:?] | Rohstoffklasse I, heiß am Gradanfang | [ykar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f55v	f55v.11	okal	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	[ykaiin:?] | [cheoar:?] | [cheeky:?] | [oldy:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [oltchy:?] | Drogenportion | [y:?] | [orain:?]	[ykaiin:?] | [cheoar:?] | [cheeky:?] | [oldy:?] | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [oltchy:?] | Drogenportion | [y:?] | [orain:?]	False
f55v	f55v.9	okal	ykaky qokchy okal chey or or aiin okaiin ykain otaky	[ykaky:?] | heiß und trocken am Anfang des Grades | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades | Drogenportion | Drogenportion | Menge III | heiß, Grad III, im Ansatzrahmen | [ykain:?] | [otaky:?]	[ykaky:?] | heiß und trocken am Anfang des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades | Drogenportion | Drogenportion | Menge III | heiß, Grad III, im Ansatzrahmen | [ykain:?] | [otaky:?]	False
f56r	f56r.1	chal	o chal chchs y oty esedy chy ychocphy chorchy chy	[o:?] | [chal:?] | [chchs:?] | [y:?] | kalter Ansatz am Anfang des Grades | [esedy:?] | trocken am Anfang des Grades | [ychocphy:?] | [chorchy:?] | trocken am Anfang des Grades	[o:?] | Rohstoffklasse I, trocken am Gradanfang | [chchs:?] | [y:?] | kalter Ansatz am Anfang des Grades | [esedy:?] | trocken am Anfang des Grades | [ychocphy:?] | [chorchy:?] | trocken am Anfang des Grades	False
f58r	f58r.10	tal|otal	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	[tal:?] | Drogenfraktion I | [am:?] | [shar:?] | [chepchey:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	Rohstoffklasse I, kalt am Gradanfang | Drogenfraktion I | [am:?] | [shar:?] | [chepchey:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	False
f58r	f58r.13	cheal|chal	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly	[ytar:?] | [sheear:?] | [cheoldy:?] | [ykeol:?] | [cheal:?] | getrockneter Ansatz | [chal:?] | trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oly:?]	[ytar:?] | [sheear:?] | [cheoldy:?] | [ykeol:?] | Rohstoffklasse I, trocken in der Gradmitte | getrockneter Ansatz | Rohstoffklasse I, trocken am Gradanfang | trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oly:?]	False
f58r	f58r.14	chal	sharam okair chekaiin ytchaly dalchal ykal okalal oly chal	[sharam:?] | [okair:?] | [chekaiin:?] | [ytchaly:?] | [dalchal:?] | [ykal:?] | [okalal:?] | [oly:?] | [chal:?]	[sharam:?] | [okair:?] | [chekaiin:?] | [ytchaly:?] | [dalchal:?] | [ykal:?] | [okalal:?] | [oly:?] | Rohstoffklasse I, trocken am Gradanfang	False
f58r	f58r.15	shal	daiir shal qopaim cholaly dy shedy	abgemessene Fraktion III | [shal:?] | [qopaim:?] | [cholaly:?] | [dy:?] | feucht in der Mitte des Grades, abgeschlossen	abgemessene Fraktion III | Rohstoffklasse I, feucht am Gradanfang | [qopaim:?] | [cholaly:?] | [dy:?] | feucht in der Mitte des Grades, abgeschlossen	False
f58r	f58r.18	okal|otal	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | Zubereitungsdosis III | [chaly:?] | [dalar:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | Zubereitungsdosis III | [chaly:?] | [dalar:?] | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang	False
f58r	f58r.19	chal	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	[todal:?] | kalt in der Mitte des Grades | [chaly:?] | abgemessene Rohstoffmenge I | [qokaldy:?] | [otary:?] | [okalal:?] | [ees:?] | [chal:?] | [ochaly:?]	[todal:?] | kalt in der Mitte des Grades | [chaly:?] | abgemessene Rohstoffmenge I | [qokaldy:?] | [otary:?] | [okalal:?] | [ees:?] | Rohstoffklasse I, trocken am Gradanfang | [ochaly:?]	False
f58r	f58r.2	tal	dshodal or ckhy olchear char tal ytal ytar olchokal	[dshodal:?] | Drogenportion | Arzneikompositum am Gradanfang | [olchear:?] | [char:?] | [tal:?] | [ytal:?] | [ytar:?] | [olchokal:?]	[dshodal:?] | Drogenportion | Arzneikompositum am Gradanfang | [olchear:?] | [char:?] | Rohstoffklasse I, kalt am Gradanfang | [ytal:?] | [ytar:?] | [olchokal:?]	False
f58r	f58r.22	chal	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I | [qoaiir:?] | [chalolky:?] | Ansatz aus Saatrohstoff, Form I | [chotam:?] | [chal:?] | [olseeg:?]	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I | [qoaiir:?] | [chalolky:?] | Ansatz aus Saatrohstoff, Form I | [chotam:?] | Rohstoffklasse I, trocken am Gradanfang | [olseeg:?]	False
f58r	f58r.23	okeal|otal	shol aleedy chotar okeal sheody qokalchar otal choky sar	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | [okeal:?] | [sheody:?] | [qokalchar:?] | Ansatz aus kaltem Rohstoff, Form I | heiß-trockene Zubereitung, Grundform | Samenfraktion I	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | [sheody:?] | [qokalchar:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß-trockene Zubereitung, Grundform | Samenfraktion I	False
f58r	f58r.24	okeal	tazain oteeos okeal ar otalor cheoekar cheky otakas	[tazain:?] | [oteeos:?] | [okeal:?] | Drogenfraktion I | [otalor:?] | [cheoekar:?] | [cheky:?] | [otakas:?]	[tazain:?] | [oteeos:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | Drogenfraktion I | [otalor:?] | [cheoekar:?] | [cheky:?] | [otakas:?]	False
f58r	f58r.27	tal	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	[yteor:?] | kalter Ansatz am Anfang des Grades | [chaltar:?] | Drogenfraktion I | [sheeetchy:?] | [tal:?] | Rohstoffklasse I | trockene Fraktion I | trockene Fraktion I | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [am:?]	[yteor:?] | kalter Ansatz am Anfang des Grades | [chaltar:?] | Drogenfraktion I | [sheeetchy:?] | Rohstoffklasse I, kalt am Gradanfang | Rohstoffklasse I | trockene Fraktion I | trockene Fraktion I | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [am:?]	False
f58r	f58r.29	chal|cheal	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	[odalar:?] | trockener Drogenteil | Samenfraktion I | [alol:?] | abgemessene Rohstoffmenge I, Grundform | [cheom:?] | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [aldam:?] | [chal:?] | [cheal:?] | [r:?] | [omy:?]	[odalar:?] | trockener Drogenteil | Samenfraktion I | [alol:?] | abgemessene Rohstoffmenge I, Grundform | [cheom:?] | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [aldam:?] | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, trocken in der Gradmitte | [r:?] | [omy:?]	False
f58r	f58r.31	okal|qokal	odshchol taiin okal or chol ol ekar otarchol chol kam qokal	[odshchol:?] | kalt, Grad III | Ansatz aus heißem Rohstoff, Form I | Drogenportion | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ekar:?] | [otarchol:?] | trocken; nominal trockenes Gut/Material | [kam:?] | heiße Substanz	[odshchol:?] | kalt, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ekar:?] | [otarchol:?] | trocken; nominal trockenes Gut/Material | [kam:?] | Rohstoffklasse I, heiß am Gradanfang	False
f58r	f58r.41	okal	dchol chokal saiin dal okal s alchey	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Ansatz aus heißem Rohstoff, Form I | [s:?] | [alchey:?]	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [s:?] | [alchey:?]	False
f58r	f58r.6	otal	torchey otaiin chary oteor y otal dalchor ykeey choltam	[torchey:?] | kalt im Zubereitungsrahmen, Grad III | [chary:?] | [oteor:?] | [y:?] | Ansatz aus kaltem Rohstoff, Form I | [dalchor:?] | [ykeey:?] | [choltam:?]	[torchey:?] | kalt im Zubereitungsrahmen, Grad III | [chary:?] | [oteor:?] | [y:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dalchor:?] | [ykeey:?] | [choltam:?]	False
f58r	f58r.8	kal	toleeshal oleeam dalor chy oteodchy yteochy otey kal dy alam	[toleeshal:?] | [oleeam:?] | [dalor:?] | trocken am Anfang des Grades | [oteodchy:?] | [yteochy:?] | kalter Ansatz in der Mitte des Grades | [kal:?] | [dy:?] | [alam:?]	[toleeshal:?] | [oleeam:?] | [dalor:?] | trocken am Anfang des Grades | [oteodchy:?] | [yteochy:?] | kalter Ansatz in der Mitte des Grades | Rohstoffklasse I, heiß am Gradanfang | [dy:?] | [alam:?]	False
f58v	f58v.10	okal	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	[ykair:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | [ctholy:?] | [qotalom:?] | [qokals:?] | heiß, Grad III | Ansatz aus heißem Rohstoff, Form I | [okaldy:?] | [ory:?]	[ykair:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | [ctholy:?] | [qotalom:?] | [qokals:?] | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [okaldy:?] | [ory:?]	False
f58v	f58v.12	cheal	oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy	[oreeey:?] | [cheekey:?] | [cheal:?] | heiß in der Mitte des Grades | trockene abgemessene Rohstoffmenge I in der Gradmitte | [dy:?] | [tolair:?] | [opchey:?] | [poaly:?] | [cfhy:?]	[oreeey:?] | [cheekey:?] | Rohstoffklasse I, trocken in der Gradmitte | heiß in der Mitte des Grades | trockene abgemessene Rohstoffmenge I in der Gradmitte | [dy:?] | [tolair:?] | [opchey:?] | [poaly:?] | [cfhy:?]	False
f58v	f58v.13	okal|tal	qoeear alkeain ytal chos alor okal chcthy tal y kar	[qoeear:?] | [alkeain:?] | [ytal:?] | [chos:?] | [alor:?] | Ansatz aus heißem Rohstoff, Form I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [tal:?] | [y:?] | heiße Drogenfraktion I	[qoeear:?] | [alkeain:?] | [ytal:?] | [chos:?] | [alor:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Rohstoffklasse I, kalt am Gradanfang | [y:?] | heiße Drogenfraktion I	False
f58v	f58v.14	qotal|tal	shar air alor chol oeear sho qotal chol tal ar tar aropam	[shar:?] | [air:?] | [alor:?] | trocken; nominal trockenes Gut/Material | [oeear:?] | feuchter Ansatz | [qotal:?] | trocken; nominal trockenes Gut/Material | [tal:?] | Drogenfraktion I | kalte Drogenfraktion I | [aropam:?]	[shar:?] | [air:?] | [alor:?] | trocken; nominal trockenes Gut/Material | [oeear:?] | feuchter Ansatz | Rohstoffklasse I, kalt am Gradanfang | trocken; nominal trockenes Gut/Material | Rohstoffklasse I, kalt am Gradanfang | Drogenfraktion I | kalte Drogenfraktion I | [aropam:?]	False
f58v	f58v.15	okal|qoal	qot oiin okal aral s air qoal talchos okal cho ytam dam	[qot:?] | Zubereitungsform III | Ansatz aus heißem Rohstoff, Form I | [aral:?] | [s:?] | [air:?] | [qoal:?] | [talchos:?] | Ansatz aus heißem Rohstoff, Form I | [cho:?] | [ytam:?] | [dam:?]	[qot:?] | Zubereitungsform III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [aral:?] | [s:?] | [air:?] | Rohstoffklasse I | [talchos:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [cho:?] | [ytam:?] | [dam:?]	False
f58v	f58v.16	qokal	ykam qokair okaly qokal chaly cheockhey olaly taldar al	[ykam:?] | [qokair:?] | [okaly:?] | heiße Substanz | [chaly:?] | trocken angesetztes Arzneikompositum in der Gradmitte | [olaly:?] | [taldar:?] | Rohstoffklasse I	[ykam:?] | [qokair:?] | [okaly:?] | Rohstoffklasse I, heiß am Gradanfang | [chaly:?] | trocken angesetztes Arzneikompositum in der Gradmitte | [olaly:?] | [taldar:?] | Rohstoffklasse I	False
f58v	f58v.17	otal|qokeal	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	Grad-/Maßwert III | [alal:?] | abgemessene Rohstoffmenge I | heiße Drogenfraktion I | Ansatz aus kaltem Rohstoff, Form I | [chodol:?] | [qokeal:?] | trockener Drogenstoff | [chos:?] | [okeeam:?]	Grad-/Maßwert III | [alal:?] | abgemessene Rohstoffmenge I | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [chodol:?] | Rohstoffklasse I, heiß in der Gradmitte | trockener Drogenstoff | [chos:?] | [okeeam:?]	False
f58v	f58v.18	chal|sheal	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | Ansatz eines Arzneikompositums in der Gradmitte | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, feucht in der Gradmitte | [qockhy:?] | abgemessene Fraktion I | Menge III | Ansatz eines Arzneikompositums in der Gradmitte | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	False
f58v	f58v.20	otal|okal	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	[tolain:?] | Drogenfraktion I | [ykeain:?] | heiß am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | Ansatz aus heißem Rohstoff, Form I | Drogenfraktion I | kalt am Anfang des Grades | [chkalarol:?]	[tolain:?] | Drogenfraktion I | [ykeain:?] | heiß am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken; nominal trockenes Gut/Material | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenfraktion I | kalt am Anfang des Grades | [chkalarol:?]	False
f58v	f58v.21	otal|qokal	olain olalor odaiin qetair otal qokal dair oiy otam	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | abgemessene Fraktion II | [oiy:?] | [otam:?]	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion II | [oiy:?] | [otam:?]	False
f58v	f58v.24	qokal	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	heiße Substanz | Grad-/Maßwert III | heiße Substanz | [cham:?] | [qokalcheal:?] | heiße Drogenportion im Ansatz | [air:?] | Menge-/Klassenwert II | Drogenfraktion I | [als:?] | [okam:?] | abgemessene Rohstoffmenge I, Grundform	Rohstoffklasse I, heiß am Gradanfang | Grad-/Maßwert III | Rohstoffklasse I, heiß am Gradanfang | [cham:?] | [qokalcheal:?] | heiße Drogenportion im Ansatz | [air:?] | Menge-/Klassenwert II | Drogenfraktion I | [als:?] | [okam:?] | abgemessene Rohstoffmenge I, Grundform	False
f58v	f58v.26	qokal|okal	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	[ykaly:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I | [qokeos:?] | Ansatz aus heißem Rohstoff, Form I | Drogenfraktion I | [okos:?] | Rohstoffklasse I | [shekar:?] | [qokair:?] | [alam:?]	[ykaly:?] | Rohstoffklasse I, heiß am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I | [qokeos:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenfraktion I | [okos:?] | Rohstoffklasse I | [shekar:?] | [qokair:?] | [alam:?]	False
f58v	f58v.28	okal	ycheockhy okey okal otaly okaldy okeor sheey	[ycheockhy:?] | heißer Ansatz in der Mitte des Grades | Ansatz aus heißem Rohstoff, Form I | [otaly:?] | [okaldy:?] | [okeor:?] | feucht am Ende des Grades	[ycheockhy:?] | heißer Ansatz in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [otaly:?] | [okaldy:?] | [okeor:?] | feucht am Ende des Grades	False
f58v	f58v.30	qokal	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	Grad-/Maßwert III | [sheoy:?] | [ykey:?] | [sheky:?] | heiße Substanz | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dam:?]	Grad-/Maßwert III | [sheoy:?] | [ykey:?] | [sheky:?] | Rohstoffklasse I, heiß am Gradanfang | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dam:?]	False
f58v	f58v.31	okal|qokal	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Ansatz aus heißem Rohstoff, Form I | heiß am Ende des Grades | heiße Substanz | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß am Ende des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	False
f58v	f58v.32	cheal|otal	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	[psheey:?] | kalt am Anfang des Grades | heiße Drogenfraktion I | heiß in der Mitte des Grades | heiß am Anfang des Grades | [ykar:?] | [cheal:?] | Ansatz aus kaltem Rohstoff, Form I | heiß; nominal heißes Gut/Material | [olchedy:?]	[psheey:?] | kalt am Anfang des Grades | heiße Drogenfraktion I | heiß in der Mitte des Grades | heiß am Anfang des Grades | [ykar:?] | Rohstoffklasse I, trocken in der Gradmitte | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß; nominal heißes Gut/Material | [olchedy:?]	False
f58v	f58v.36	qokal|okal	tcheody okeor ockhy qokal okal shokey qokeey dalar	[tcheody:?] | [okeor:?] | Ansatz eines Arzneikompositums am Gradanfang | heiße Substanz | Ansatz aus heißem Rohstoff, Form I | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	[tcheody:?] | [okeor:?] | Ansatz eines Arzneikompositums am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	False
f58v	f58v.38	okal	ykeeody qokar qoky keey qokol okal okor cheky sydy	[ykeeody:?] | heiße Drogenfraktion I | heiß am Anfang des Grades | heiß am Ende des Grades | [qokol:?] | Ansatz aus heißem Rohstoff, Form I | heiße Drogenportion im Ansatz | [cheky:?] | [sydy:?]	[ykeeody:?] | heiße Drogenfraktion I | heiß am Anfang des Grades | heiß am Ende des Grades | [qokol:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiße Drogenportion im Ansatz | [cheky:?] | [sydy:?]	False
f58v	f58v.4	qokal|okal	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	Drogenportion | Menge III | [okair:?] | [y:?] | abgemessene Fraktion II | Rohstoffklasse I | heiße Substanz | heiß, Grad III | [qokaly:?] | heiße Drogenfraktion I im Ansatz | [olkaly:?] | Ansatz aus heißem Rohstoff, Form I	Drogenportion | Menge III | [okair:?] | [y:?] | abgemessene Fraktion II | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III | [qokaly:?] | heiße Drogenfraktion I im Ansatz | [olkaly:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang	False
f58v	f58v.5	okal	faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly	[faiir:?] | [ofas:?] | Drogenfraktion I | kalt, Grad III | [sholy:?] | kalt, Grad III | [yqokaly:?] | Ansatz aus heißem Rohstoff, Form I | [qokaly:?] | [okaly:?]	[faiir:?] | [ofas:?] | Drogenfraktion I | kalt, Grad III | [sholy:?] | kalt, Grad III | [yqokaly:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [qokaly:?] | [okaly:?]	False
f66r	f66r.13	qokal	qokal	heiße Substanz	Rohstoffklasse I, heiß am Gradanfang	True
f66r	f66r.51	okal|qokal	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	Samenfraktion II | [shekey:?] | [qokeedar:?] | Ansatz aus heißem Rohstoff, Form I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiße Substanz | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qokshd:?]	Samenfraktion II | [shekey:?] | [qokeedar:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qokshd:?]	False
