statement_id	record_unit_id	page	field_ids	field_count	anchored_field_count	parse_class	template_sequence	pre_state	post_state	creative_source_clause	backward_rule	strongest_rival	status
B3-S022	B3	f83r	F094	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	mische zu gleichen Teilen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S023	B3	f83r	F095	1	1	FULLY_ANCHORED	DRAIN_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S024	B3	f83r	F096	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S025	B3	f83r	F097	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	erwärme es einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S026	B3	f83r	F098|F099	2	1	PARTIALLY_ANCHORED	TEST_READY_STATE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	setze die Person an das Becken ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird || lasse die Flüssigkeit sich setzen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S027	B3	f83r	F100	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	binde es auf die Stelle und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S028	B3	f83r	F101	1	1	FULLY_ANCHORED	TEMPER_ACTIVE > FLUSH_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S029	B3	f83r	F102	1	1	FULLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE > FLUSH_AND_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S030	B3	f83r	F103|F104	2	1	PARTIALLY_ANCHORED	APPLY_ACTIVE > PARAMETER_VALUE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	Die aktive Portion verwenden ; Ein vorgeschriebenes Maß || ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S031	B3	f83r	F105	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S032	B3	f83r	F106	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S033	B3	f83r	F107	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	ziehe es ab und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B3-S034	B3	f83r	F108	1	1	FULLY_ANCHORED	TEST_READY_STATE	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I004;TARGET/STATION=B3:T016;PREVIOUS_ITEM=B3:I003	bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S001	B4	f83r	F109	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S002	B4	f83r	F110	1	1	FULLY_ANCHORED	TEMPER_ACTIVE > FLUSH_AND_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S003	B4	f83r	F111|F112	2	1	PARTIALLY_ANCHORED	SELECT_PART > TEMPER_ACTIVE > APPLY_ACTIVE > FORMAL_LINK_ACTIVE_STATE	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin || Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S004	B4	f83r	F113	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	binde es auf die Stelle und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S005	B4	f83r	F114	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S006	B4	f83r	F115	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	seihe es einmal durch ein Tuch und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S007	B4	f83r	F116	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	seihe es einmal durch ein Tuch und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S008	B4	f83r	F117	1	1	FULLY_ANCHORED	PARAMETER_VALUE > FLUSH_AND_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S009	B4	f83r	F118	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S010	B4	f83r	F119	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	koche sanft und beende diesen Arbeitsschritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S011	B4	f83r	F120|F121	2	2	FULLY_ANCHORED	PARAMETER_VALUE || FORMAL_LINK_ACTIVE_STATE	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist || Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S012	B4	f83r	F122	1	1	FULLY_ANCHORED	DRAIN_AND_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S013	B4	f83r	F123	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S014	B4	f83r	F124	1	1	FULLY_ANCHORED	BIND_WORKING_BATCH	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008;PREVIOUS_ITEM=B4:I004	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I006;TARGET/STATION=B4:T009;PREVIOUS_ITEM=B4:I005	Die bereitete Arbeitsflüssigkeit ; Diese aktive Portion ; über der örtlich bezeichneten Stelle ; gebrauche sie sofort und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S015	B4	f83r	F125|F126	2	2	FULLY_ANCHORED	TEST_CLEAR_STATE || DRAIN_AND_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I006;TARGET/STATION=B4:T009;PREVIOUS_ITEM=B4:I005	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I007;TARGET/STATION=B4:T010;PREVIOUS_ITEM=B4:I006	gib einen abgemessenen Anteil in das Gefäß ; Bis die Flüssigkeit klar abläuft ; ein abgemessener Anteil ; für die angegebene Dauer || öffne danach den oberen Lauf ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B4-S016	B4	f83r	F127|F128	2	1	PARTIALLY_ANCHORED	TARGET_VALUE	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I007;TARGET/STATION=B4:T010;PREVIOUS_ITEM=B4:I006	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I007;TARGET/STATION=B4:T012;PREVIOUS_ITEM=B4:I006	das untere Becken ; An die bezeichnete Zielstelle führen || gieße das erwärmte Wasser ein ; lasse es bis zur Bereitschaft stehen und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B5-S001	B5	f83r	F129	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B5:O01;ACTIVE_ITEM/PREPARATION=B5:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	ziehe es ab und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B5-S002	B5	f83r	F130	1	0	EXEMPLAR_ONLY	EXEMPLAR_ONLY	OWNER=B5:O01;ACTIVE_ITEM/PREPARATION=B5:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B5:O01;ACTIVE_ITEM/PREPARATION=B5:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	erwärme es einmal und beende den Schritt	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B5-S003	B5	f83r	F131|F132|F133	3	2	PARTIALLY_ANCHORED	TARGET_VALUE > FORMAL_LINK_ACTIVE_STATE > PARAMETER_VALUE || FORMAL_LINK_ACTIVE_STATE	OWNER=B5:O01;ACTIVE_ITEM/PREPARATION=B5:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B5:O01;ACTIVE_ITEM/PREPARATION=B5:I001;TARGET/STATION=B5:T002;PREVIOUS_ITEM=B5:I002	für einen Zeitabschnitt || An die bezeichnete Zielstelle führen ; Mit der vorigen Zubereitung weiter ; bis es warm ist ; mit der vorigen Mischung ; Ein vorgeschriebenes Maß || Mit der vorigen Zubereitung weiter ; die zweite Öffnung ; rühre, bis alles gleichmäßig vermischt ist	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
B6-S001	B6	f83r	F134|F135	2	2	FULLY_ANCHORED	FORMAL_LINK_ACTIVE_STATE || REQUEST_STANDARD_PARAMETER > PARAMETER_VALUE > FORMAL_LINK_ACTIVE_STATE	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B6:O01;ACTIVE_ITEM/PREPARATION=B6:I001;TARGET/STATION=B6:T004;PREVIOUS_ITEM=B6:I002	setze die Person an das Becken ; ohne Kochen ; die erste Öffnung ; Mit der vorigen Zubereitung weiter || Ein vorgeschriebenes Maß ; Mit der vorigen Zubereitung weiter ; durch ein Tuch ; Diese aktive Portion ; an der bezeichneten Stelle	templates + anonymous register transition + exemplar tail	UNORDERED_SELECTED_MNEMONIC_BAG	SLOT_PARSE_NOT_LANGUAGE_GRAMMAR
