edition	model	paragraph	position	form	meaning	role	raw_line	action_patient	action_patient_form	action_rule	action_debts	L_patient	L_debts	R_patient	R_debts	row_status
IT2a	C	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühl	STATE	sokaiin oty dy						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
IT2a	T	f22v|f22v.6-f22v.16	f22v.9:3	chol	trocken	STATE	okshor shody chol teeol otaiin daiin					f22v.9:2		f22v.9:2		recorded
IT2a	T	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühle	ACTION	sokaiin oty dy	f22v.9:5	otaiin	PARAGRAPH_CARRY	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	CT	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	ACTION	okshor shody chol teeol otaiin daiin	f22v.9:2	shody	LOCAL_LEFT		f22v.9:2		f22v.9:2		recorded
IT2a	CT	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühle	ACTION	sokaiin oty dy	f22v.9:5	otaiin	PARAGRAPH_CARRY	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	N	f23r|f23r.4-f23r.5	f23r.5:4	chol	trocken	STATE	ychor qokchol ytom chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	N	f23r|f23r.4-f23r.5	f23r.5:6	chol	trocken	STATE	ychor qokchol ytom chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	C	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	ACTION	ychor qokchol ytom chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	C	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	ACTION	ychor qokchol ytom chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	T	f23r|f23r.4-f23r.5	f23r.5:4	chol	trocken	STATE	ychor qokchol ytom chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	T	f23r|f23r.4-f23r.5	f23r.5:6	chol	trocken	STATE	ychor qokchol ytom chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	CT	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	ACTION	ychor qokchol ytom chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	CT	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	ACTION	ychor qokchol ytom chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
IT2a	N	f24r|f24r.1-f24r.20	f24r.18:3	chol	trocken	STATE	y cheol chol daiin chol s					f24r.18:2		f24r.18:2		recorded
IT2a	N	f24r|f24r.1-f24r.20	f24r.18:5	chol	trocken	STATE	y cheol chol daiin chol s					f24r.18:2		f24r.18:2		recorded
IT2a	N	f24r|f24r.1-f24r.20	f24r.19:3	chol	trocken	STATE	yol tol chol shom otaiphy					f24r.19:2		f24r.19:2		recorded
IT2a	C	f24r|f24r.1-f24r.20	f24r.18:3	chol	trockne	ACTION	y cheol chol daiin chol s	f24r.18:2	cheol	LOCAL_LEFT		f24r.18:2		f24r.18:2		recorded
IT2a	C	f24r|f24r.1-f24r.20	f24r.18:5	chol	trockne	ACTION	y cheol chol daiin chol s	f24r.18:2	cheol	LOCAL_LEFT		f24r.18:2		f24r.18:2		recorded
IT2a	C	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	ACTION	yol tol chol shom otaiphy	f24r.19:2	tol	LOCAL_LEFT		f24r.19:2		f24r.19:2		recorded
IT2a	T	f24r|f24r.1-f24r.20	f24r.18:3	chol	trocken	STATE	y cheol chol daiin chol s					f24r.18:2		f24r.18:2		recorded
IT2a	T	f24r|f24r.1-f24r.20	f24r.18:5	chol	trocken	STATE	y cheol chol daiin chol s					f24r.18:2		f24r.18:2		recorded
IT2a	T	f24r|f24r.1-f24r.20	f24r.19:3	chol	trocken	STATE	yol tol chol shom otaiphy					f24r.19:2		f24r.19:2		recorded
IT2a	CT	f24r|f24r.1-f24r.20	f24r.18:3	chol	trockne	ACTION	y cheol chol daiin chol s	f24r.18:2	cheol	LOCAL_LEFT		f24r.18:2		f24r.18:2		recorded
IT2a	CT	f24r|f24r.1-f24r.20	f24r.18:5	chol	trockne	ACTION	y cheol chol daiin chol s	f24r.18:2	cheol	LOCAL_LEFT		f24r.18:2		f24r.18:2		recorded
IT2a	CT	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	ACTION	yol tol chol shom otaiphy	f24r.19:2	tol	LOCAL_LEFT		f24r.19:2		f24r.19:2		recorded
IT2a	N	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühl	STATE	qotol choiin okchar dar oty shoto dol py otytam					f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
IT2a	N	f45v|f45v.5-f45v.11	f45v.7:4	oty	kühl	STATE	tchtcho kchol dshy oty ol ytchom					f45v.7:2	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	recorded
IT2a	N	f45v|f45v.5-f45v.11	f45v.9:3	chol	trocken	STATE	ychor cthy chol qokom sy sa ykchom					f45v.9:2		f45v.9:2		recorded
IT2a	C	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühl	STATE	qotol choiin okchar dar oty shoto dol py otytam					f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
IT2a	C	f45v|f45v.5-f45v.11	f45v.7:4	oty	kühl	STATE	tchtcho kchol dshy oty ol ytchom					f45v.7:2	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	recorded
IT2a	C	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	ACTION	ychor cthy chol qokom sy sa ykchom	f45v.9:2	cthy	LOCAL_LEFT		f45v.9:2		f45v.9:2		recorded
IT2a	T	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühle	ACTION	qotol choiin okchar dar oty shoto dol py otytam	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
IT2a	T	f45v|f45v.5-f45v.11	f45v.7:4	oty	kühle	ACTION	tchtcho kchol dshy oty ol ytchom	f45v.7:2	kchol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	recorded
IT2a	T	f45v|f45v.5-f45v.11	f45v.9:3	chol	trocken	STATE	ychor cthy chol qokom sy sa ykchom					f45v.9:2		f45v.9:2		recorded
IT2a	CT	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühle	ACTION	qotol choiin okchar dar oty shoto dol py otytam	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
IT2a	CT	f45v|f45v.5-f45v.11	f45v.7:4	oty	kühle	ACTION	tchtcho kchol dshy oty ol ytchom	f45v.7:2	kchol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	f45v.7:2	UNREAD_BETWEEN:f45v.7:3	recorded
IT2a	CT	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	ACTION	ychor cthy chol qokom sy sa ykchom	f45v.9:2	cthy	LOCAL_LEFT		f45v.9:2		f45v.9:2		recorded
IT2a	N	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
IT2a	N	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
IT2a	C	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
IT2a	C	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
IT2a	T	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	T	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	CT	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	CT	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	N	f93r|f93r.1-f93r.32	f93r.2:3	chol	trocken	STATE	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol					f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
IT2a	N	f93r|f93r.1-f93r.32	f93r.6:6	chol	trocken	STATE	tor otor s cho s chol sheoees					f93r.6:2		f93r.6:2		recorded
IT2a	N	f93r|f93r.1-f93r.32	f93r.31:2	chol	trocken	STATE	ol chol cthol olchod					f93r.31:3		f93r.31:3		recorded
IT2a	C	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	ACTION	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	f93r.2:6	sheo	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
IT2a	C	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	ACTION	tor otor s cho s chol sheoees	f93r.6:2	otor	LOCAL_LEFT		f93r.6:2		f93r.6:2		recorded
IT2a	C	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	ACTION	ol chol cthol olchod	f93r.31:3	cthol	LOCAL_RIGHT		f93r.31:3		f93r.31:3		recorded
IT2a	T	f93r|f93r.1-f93r.32	f93r.2:3	chol	trocken	STATE	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol					f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
IT2a	T	f93r|f93r.1-f93r.32	f93r.6:6	chol	trocken	STATE	tor otor s cho s chol sheoees					f93r.6:2		f93r.6:2		recorded
IT2a	T	f93r|f93r.1-f93r.32	f93r.31:2	chol	trocken	STATE	ol chol cthol olchod					f93r.31:3		f93r.31:3		recorded
IT2a	CT	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	ACTION	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	f93r.2:6	sheo	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
IT2a	CT	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	ACTION	tor otor s cho s chol sheoees	f93r.6:2	otor	LOCAL_LEFT		f93r.6:2		f93r.6:2		recorded
IT2a	CT	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	ACTION	ol chol cthol olchod	f93r.31:3	cthol	LOCAL_RIGHT		f93r.31:3		f93r.31:3		recorded
IT2a	N	f99r|f99r.47-f99r.52	f99r.48:5	chol	trocken	STATE	ykeol okeol o ckheo chol cheodal okeo r olcheem orar					f99r.48:2	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	recorded
IT2a	C	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	ACTION	ykeol okeol o ckheo chol cheodal okeo r olcheem orar	f99r.48:2	okeol	LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	recorded
IT2a	T	f99r|f99r.47-f99r.52	f99r.48:5	chol	trocken	STATE	ykeol okeol o ckheo chol cheodal okeo r olcheem orar					f99r.48:2	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	recorded
IT2a	CT	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	ACTION	ykeol okeol o ckheo chol cheodal okeo r olcheem orar	f99r.48:2	okeol	LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	f99r.48:2	UNREAD_BETWEEN:f99r.48:4	recorded
IT2a	N	f106r|f106r.8-f106r.9	f106r.9:2	chol	trocken	STATE	ychor chol qokain chocphol lchedy qocheo qokar					f106r.9:3		f106r.9:3		recorded
IT2a	C	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	ACTION	ychor chol qokain chocphol lchedy qocheo qokar	f106r.9:3	qokain	LOCAL_RIGHT		f106r.9:3		f106r.9:3		recorded
IT2a	T	f106r|f106r.8-f106r.9	f106r.9:2	chol	trocken	STATE	ychor chol qokain chocphol lchedy qocheo qokar					f106r.9:3		f106r.9:3		recorded
IT2a	CT	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	ACTION	ychor chol qokain chocphol lchedy qocheo qokar	f106r.9:3	qokain	LOCAL_RIGHT		f106r.9:3		f106r.9:3		recorded
RF1b	N	f6v|f6v.6-f6v.21	f6v.14:2	chol	trocken	STATE	qokor chol cthol tchalody					f6v.14:3		f6v.14:3		recorded
RF1b	C	f6v|f6v.6-f6v.21	f6v.14:2	chol	trockne	ACTION	qokor chol cthol tchalody	f6v.14:3	cthol	LOCAL_RIGHT		f6v.14:3		f6v.14:3		recorded
RF1b	T	f6v|f6v.6-f6v.21	f6v.14:2	chol	trocken	STATE	qokor chol cthol tchalody					f6v.14:3		f6v.14:3		recorded
RF1b	CT	f6v|f6v.6-f6v.21	f6v.14:2	chol	trockne	ACTION	qokor chol cthol tchalody	f6v.14:3	cthol	LOCAL_RIGHT		f6v.14:3		f6v.14:3		recorded
RF1b	N	f9v|f9v.5-f9v.12	f9v.7:2	chol	trocken	STATE	qo chol chol {ct}chy daiin otal dor daim					f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	N	f9v|f9v.5-f9v.12	f9v.7:3	chol	trocken	STATE	qo chol chol {ct}chy daiin otal dor daim					f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	N	f9v|f9v.5-f9v.12	f9v.10:1	oty	kühl	STATE	oty kchol chol chy kyty					f9v.10:2		f9v.10:2		recorded
RF1b	N	f9v|f9v.5-f9v.12	f9v.10:3	chol	trocken	STATE	oty kchol chol chy kyty					f9v.10:2		f9v.10:2		recorded
RF1b	C	f9v|f9v.5-f9v.12	f9v.7:2	chol	trockne	ACTION	qo chol chol {ct}chy daiin otal dor daim	f9v.6:4	chody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	f9v.6:4	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	f9v.6:4	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	f9v|f9v.5-f9v.12	f9v.7:3	chol	trockne	ACTION	qo chol chol {ct}chy daiin otal dor daim	f9v.7:6	otal	LOCAL_RIGHT	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	C	f9v|f9v.5-f9v.12	f9v.10:1	oty	kühl	STATE	oty kchol chol chy kyty					f9v.10:2		f9v.10:2		recorded
RF1b	C	f9v|f9v.5-f9v.12	f9v.10:3	chol	trockne	ACTION	oty kchol chol chy kyty	f9v.10:2	kchol	LOCAL_LEFT		f9v.10:2		f9v.10:2		recorded
RF1b	T	f9v|f9v.5-f9v.12	f9v.7:2	chol	trocken	STATE	qo chol chol {ct}chy daiin otal dor daim					f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	T	f9v|f9v.5-f9v.12	f9v.7:3	chol	trocken	STATE	qo chol chol {ct}chy daiin otal dor daim					f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	T	f9v|f9v.5-f9v.12	f9v.10:1	oty	kühle	ACTION	oty kchol chol chy kyty	f9v.10:2	kchol	LOCAL_RIGHT		f9v.10:2		f9v.10:2		recorded
RF1b	T	f9v|f9v.5-f9v.12	f9v.10:3	chol	trocken	STATE	oty kchol chol chy kyty					f9v.10:2		f9v.10:2		recorded
RF1b	CT	f9v|f9v.5-f9v.12	f9v.7:2	chol	trockne	ACTION	qo chol chol {ct}chy daiin otal dor daim	f9v.6:4	chody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	f9v.6:4	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	f9v.6:4	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f9v|f9v.5-f9v.12	f9v.7:3	chol	trockne	ACTION	qo chol chol {ct}chy daiin otal dor daim	f9v.7:6	otal	LOCAL_RIGHT	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	f9v.7:6	UNREAD_BETWEEN:f9v.7:4	recorded
RF1b	CT	f9v|f9v.5-f9v.12	f9v.10:1	oty	kühle	ACTION	oty kchol chol chy kyty	f9v.10:2	kchol	LOCAL_RIGHT		f9v.10:2		f9v.10:2		recorded
RF1b	CT	f9v|f9v.5-f9v.12	f9v.10:3	chol	trockne	ACTION	oty kchol chol chy kyty	f9v.10:2	kchol	LOCAL_LEFT		f9v.10:2		f9v.10:2		recorded
RF1b	N	f17v|f17v.1-f17v.23	f17v.5:2	chol	trocken	STATE	ychol chol dolcheey tchol dar ckhy					f17v.5:4	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	N	f17v|f17v.1-f17v.23	f17v.11:4	chol	trocken	STATE	qokcheo qokoiir ctheol chol						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
