edition	model	paragraph	operation	form	meaning	patient	patient_form	rule	coingredient	debts	row_status
ZL3b	C	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f99r|f99r.47-f99r.52	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:6	okeol	LOCAL_RIGHT			recorded
ZL3b	T	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f99r|f99r.47-f99r.52	f99r.48:4	chol	trockne	f99r.48:2	okeol	LOCAL_LEFT		UNREAD_BETWEEN:f99r.48:3	recorded
ZL3b	CT	f99r|f99r.47-f99r.52	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:6	okeol	LOCAL_RIGHT			recorded
ZL3b	CT	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze			MISSING		MISSING_PATIENT	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe			MISSING		MISSING_PATIENT	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho	LOCAL_RIGHT		EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor	LOCAL_LEFT			recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor	LOCAL_LEFT		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho	LOCAL_RIGHT		UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho	LOCAL_LEFT			recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze			MISSING		MISSING_PATIENT	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe			MISSING		MISSING_PATIENT	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho	LOCAL_RIGHT		EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor	LOCAL_LEFT			recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor	LOCAL_LEFT		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho	LOCAL_RIGHT		UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	C	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho	LOCAL_LEFT			recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze			MISSING		MISSING_PATIENT	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe			MISSING		MISSING_PATIENT	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho	LOCAL_RIGHT		EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor	LOCAL_LEFT			recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor	LOCAL_LEFT		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho	LOCAL_RIGHT		UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	T	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho	LOCAL_LEFT			recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze			MISSING		MISSING_PATIENT	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe			MISSING		MISSING_PATIENT	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho	LOCAL_RIGHT		EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor	LOCAL_LEFT			recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor	LOCAL_LEFT			recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor	LOCAL_LEFT		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor	PARAGRAPH_CARRY		UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho	LOCAL_RIGHT		UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	CT	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho	LOCAL_LEFT			recorded
ZL3b	N	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig			MISSING		MISSING_PATIENT	recorded
ZL3b	N	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab			MISSING		MISSING_PATIENT	recorded
ZL3b	C	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig			MISSING		MISSING_PATIENT	recorded
ZL3b	C	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab			MISSING		MISSING_PATIENT	recorded
ZL3b	C	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain	LOCAL_RIGHT			recorded
ZL3b	T	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig			MISSING		MISSING_PATIENT	recorded
ZL3b	T	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab			MISSING		MISSING_PATIENT	recorded
ZL3b	CT	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig			MISSING		MISSING_PATIENT	recorded
ZL3b	CT	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab			MISSING		MISSING_PATIENT	recorded
ZL3b	CT	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain	LOCAL_RIGHT			recorded
