edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
ZL3b	T	L	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.18:2	cheeor	0	LOCAL_LEFT		recorded
ZL3b	T	L	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.20:3	cheor	1	LOCAL_LEFT		recorded
ZL3b	T	L	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.5:4	tchol	1	LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.13:4	cthol	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.13:4	cthol	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.16:3	okeol	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.18:2	cheeor	0	LOCAL_LEFT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	STANDALONE	moisture	dry	PHYSICAL	f17v.20:3	cheor	1	LOCAL_LEFT		recorded
ZL3b	T	R	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	0	LOCAL_RIGHT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.12:6	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	2	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	0	LOCAL_RIGHT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.12:6	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	2	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	STANDALONE	moisture	dry	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	0	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	N	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	STANDALONE	moisture	dry	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	0	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	N	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	0	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	C	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	0	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	C	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	STANDALONE	moisture	dry	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	T	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	STANDALONE	moisture	dry	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	T	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	CT	L	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	0	LOCAL_RIGHT		recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
ZL3b	CT	R	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
