component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2388	G407-S309	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	ol	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2394	G407-S311	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	Weiter im laufenden Gang wähle.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2415	G407-S315	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chol	Weiter im laufenden Gang halte den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2430	G407-S322	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2482	G407-S342	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang führe die Stationseinheit [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2582	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	Weiter im laufenden Gang entnimm den Stationsanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2589	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2632	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] ein.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2635	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang halte den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2644	G407-S383	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	Weiter im laufenden Gang halte den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2671	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	Weiter im laufenden Gang halte den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2679	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2693	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	Weiter im laufenden Gang wähle den Stationsanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2725	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	chol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2733	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2739	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2740	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2744	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	qol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2747	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2748	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2750	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2754	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang wähle den Stationsanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2759	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2775	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	chol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] ein.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2787	G407-S405	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang stelle den Stationsposten [wie zuvor] ein.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2794	G407-S408	f81r	BIOLOGICAL	F81R_UPPER_POOL	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2804	G407-S411	f81r	BIOLOGICAL	F81R_UPPER_POOL	ol	Weiter im laufenden Gang wähle den Stationsanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2819	G407-S417	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2823	G407-S419	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2833	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2848	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2849	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2851	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang bearbeite den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2853	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang bearbeite den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2870	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2879	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2883	G407-S430	f81r	BIOLOGICAL	F81R_LOWER_POOL	sol	Weiter im laufenden Gang wähle den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2904	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang führe den Stationswert [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2910	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang führe die Stationseinheit [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2913	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	sol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2915	G407-S437	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2930	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2940	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang wähle den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2944	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2960	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2977	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2987	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang setze die Stationseinheit [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E2994	G407-S450	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3031	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3032	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3059	G407-S468	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3069	G407-S469	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3078	G407-S471	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3087	G407-S474	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3089	G407-S474	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3096	G407-S477	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3120	G407-S484	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3123	G407-S484	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3143	G407-S487	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3155	G407-S489	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3157	G407-S489	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3161	G407-S489	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3207	G407-S499	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	sol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3217	G407-S502	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3231	G407-S505	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	ls	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3298	G407-S521	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	ol	Weiter im laufenden Gang markiere die Stationseinheit [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3344	G407-S531	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qol	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3353	G407-S531	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qol	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3432	G407-S555	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	ol	Weiter im laufenden Gang entnimm den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3450	G407-S556	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	ol	Weiter im laufenden Gang wähle den Stationsanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3462	G407-S559	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3516	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3635	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3643	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3736	G407-S637	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3756	G407-S643	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3757	G407-S643	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ol	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3777	G407-S646	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang bearbeite den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3783	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ol	Weiter im laufenden Gang markiere den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3787	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ol	Weiter im laufenden Gang entnimm den Stationsposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3789	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ol	Weiter im laufenden Gang entnimm den Stationswert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3793	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	Weiter im laufenden Gang entnimm die Stationseinheit [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3873	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	ol	Weiter im laufenden Gang halte den Drogenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3878	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3880	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	ol	Weiter im laufenden Gang markiere den Mengenwert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3890	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3893	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3900	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang nimm den Drogenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3915	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang nimm die Ansatzeinheit [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E3926	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chol	Weiter im laufenden Gang nimm den Drogenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4003	G407-S660	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	ol	Weiter im laufenden Gang halte den Mengenwert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4081	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	chol	Weiter im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4083	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	chol	Weiter im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4100	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	chol	Weiter im laufenden Gang wähle den Drogenanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4123	G407-S670	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe B	chol	Weiter im laufenden Gang bearbeite den Drogenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4168	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	ol	Weiter im laufenden Gang bearbeite den Drogenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4253	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	ol	Weiter im laufenden Gang setze die Ansatzeinheit [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4256	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	chol	Weiter im laufenden Gang gib den Drogenposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4258	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	chol	Weiter im laufenden Gang gib den Mengenwert [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4265	G407-S680	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	ol	Weiter im laufenden Gang wähle den Mengenwert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4346	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	chol	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4350	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	qol	Weiter im laufenden Gang gib den Drogenposten [wie zuvor] zu.
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4390	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ol	Weiter im laufenden Gang markiere den Drogenanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4393	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ol	Weiter im laufenden Gang markiere den Mengenwert [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4408	G407-S689	f95v	HERBAL	F95V_WHOLE_PLANT	sol	Weiter im laufenden Gang wähle den Materialanteil [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4511	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	ol	Weiter im laufenden Gang bearbeite den Pflanzenposten [wie zuvor].
OL	FORTSETZEN	ALL_FIVE_REGISTERS	G407-E4535	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	ol	Weiter im laufenden Gang stelle den Arbeitswert [wie zuvor] ein.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E0473	G407-S021	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	olaiin	Weiter im laufenden Gang setze den Arbeitswert im Arbeitsgang an.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E0570	G407-S028	f18r	HERBAL	große abgebildete Blütenpflanze	doldaiin	Weiter im laufenden Gang halte den Arbeitswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E1299	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	olaiin	Weiter im laufenden Gang setze den Positionswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E1402	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	olaiin	Weiter im laufenden Gang nimm den Positionswert auf.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E1418	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	olaiin	Weiter im laufenden Gang wähle den Positionswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E1810	G407-S184	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olaiin	Weiter im laufenden Gang setze den Stationswert im Stationsgang an.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E2044	G407-S244	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	olaiin	Weiter im laufenden Gang halte den Stationswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E2316	G407-S290	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	olaiin	Weiter im laufenden Gang wähle den Stationswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E2369	G407-S305	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	qolaiin	Weiter im laufenden Gang bearbeite den Stationswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E2636	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiin	Weiter im laufenden Gang halte den Stationswert.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E2749	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	olaiin	Weiter im laufenden Gang setze den Stationswert im Stationsgang an.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E4005	G407-S660	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	olaiin	Weiter im laufenden Gang setze den Mengenwert als Ansatz an.
OL+AIIN	FORTSETZEN · WERT	FOUR_REGISTERS	G407-E4450	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	olaiin	Weiter im laufenden Gang halte den Arbeitswert.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E0095	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oldain	Weiter im laufenden Gang halte den Teilwert fest.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E2026	G407-S238	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	olain	Weiter im laufenden Gang bearbeite den Stationsanteil.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E2054	G407-S246	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	olain	Weiter im laufenden Gang setze den Stationsanteil ein.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E2077	G407-S249	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	qolain	Weiter im laufenden Gang bearbeite den Stationsanteil.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E2243	G407-S277	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	qolain	Weiter im laufenden Gang bearbeite den Stationsanteil.
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E2303	G407-S288	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	olain	Weiter im laufenden Gang halte den Stationsanteil.
