clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C077	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0739	P912-E0743	5	LICENSED_DY_CLOSE	AUSFÜHREN ; LEITEN ; UMSETZEN · DIES ; SETZEN · EINHEIT ; NEHMEN · BEREIT · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSFÜHREN ; LEITEN ; UMSETZEN · DIES ; AN STATION SETZEN · TEILMENGE ; AUS STATION NEHMEN · BEREIT · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0739|P912-E0740|P912-E0741|P912-E0742|P912-E0743
P915-C078	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0744	P912-E0744	1	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0744
P915-C079	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0745	P912-E0747	3	LICENSED_DY_CLOSE	TEIL · QUELLE · AUSFÜHREN · INNEN ; AUSWÄHLEN ; AUFFANGEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · QUELLSTATION · AUSFÜHREN · INNEN ; AUSWÄHLEN ; AUFFANGEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0745|P912-E0746|P912-E0747
P915-C080	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0748	P912-E0755	8	LICENSED_DY_CLOSE	SETZEN · ZIEL ; TEIL · QUELLE ; DANACH · DIES ; SETZEN · QUELLE ; DANACH · QUELLE ; FORTSETZEN ; GEBEN · EINHEIT ; FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; TEIL · QUELLSTATION ; DANACH · DIES ; AN STATION SETZEN · QUELLSTATION ; DANACH · QUELLSTATION ; FORTSETZEN ; IN STATION GEBEN · TEILMENGE ; FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0748|P912-E0749|P912-E0750|P912-E0751|P912-E0752|P912-E0753|P912-E0754|P912-E0755
P915-C081	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0756	P912-E0761	6	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; HALTEN · LÄNGER · EINSTELLEN · DIES ; SETZEN · EINHEIT ; TEIL · QUELLE ; TEIL · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; HALTEN · LÄNGER · EINSTELLEN · DIES ; AN STATION SETZEN · TEILMENGE ; TEIL · QUELLSTATION ; TEIL · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0756|P912-E0757|P912-E0758|P912-E0759|P912-E0760|P912-E0761
P915-C082	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0762	P912-E0763	2	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0762|P912-E0763
P915-C083	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0764	P912-E0765	2	LICENSED_DY_CLOSE	FORTSETZEN ; GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; IN STATION GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0764|P912-E0765
P915-C084	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0766	P912-E0766	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0766
P915-C085	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0767	P912-E0770	4	LICENSED_DY_CLOSE	SETZEN · KURZ · DIES ; SETZEN · QUELLE ; DANACH · QUELLE ; TEIL · QUELLE · TEIL · QUELLE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · DIES ; AN STATION SETZEN · QUELLSTATION ; DANACH · QUELLSTATION ; TEIL · QUELLSTATION · TEIL · QUELLSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0767|P912-E0768|P912-E0769|P912-E0770
P915-C086	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0771	P912-E0771	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0771
P915-C087	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0772	P912-E0774	3	LICENSED_DY_CLOSE	DIES ; HALTEN · LÄNGER · EINSTELLEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; HALTEN · LÄNGER · EINSTELLEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0772|P912-E0773|P912-E0774
P915-C088	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0775	P912-E0775	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0775
P915-C089	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0776	P912-E0776	1	LICENSED_DY_CLOSE	SETZEN · KURZ · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0776
P915-C090	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0777	P912-E0778	2	LICENSED_DY_CLOSE	LEITEN · FORTSETZEN ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · FORTSETZEN ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0777|P912-E0778
P915-C091	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0779	P912-E0779	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0779
P915-C092	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0780	P912-E0780	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0780
P915-C093	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0781	P912-E0781	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0781
P915-C094	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0782	P912-E0782	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0782
P915-C095	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0783	P912-E0783	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0783
P915-C096	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0784	P912-E0784	1	LICENSED_DY_CLOSE	DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0784
P915-C097	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0785	P912-E0785	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0785
P915-C098	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0786	P912-E0786	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0786
P915-C099	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0787	P912-E0787	1	LICENSED_DY_CLOSE	AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0787
P915-C100	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0788	P912-E0789	2	LICENSED_DY_CLOSE	DANACH · KURZ · DIES ; GEBEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · DIES ; IN STATION GEBEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0788|P912-E0789
P915-C101	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0790	P912-E0791	2	LICENSED_DY_CLOSE	TEIL · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0790|P912-E0791
P915-C102	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0792	P912-E0793	2	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0792|P912-E0793
P915-C103	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0794	P912-E0795	2	LICENSED_DY_CLOSE	ZIEL ; GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION ; IN STATION GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0794|P912-E0795
P915-C104	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0796	P912-E0796	1	LICENSED_DY_CLOSE	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0796
P915-C105	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0797	P912-E0797	1	LICENSED_DY_CLOSE	AUSWÄHLEN · SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0797
P915-C106	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0798	P912-E0798	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0798
P915-C107	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0799	P912-E0799	1	LICENSED_DY_CLOSE	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0799
P915-C108	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0800	P912-E0802	3	LICENSED_DY_CLOSE	SETZEN · DIES ; DIES ; GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; DIES ; IN STATION GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0800|P912-E0801|P912-E0802
P915-C109	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0803	P912-E0804	2	LICENSED_DY_CLOSE	DIES ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0803|P912-E0804
P915-C110	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0805	P912-E0805	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0805
P915-C111	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0806	P912-E0806	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0806
P915-C112	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0807	P912-E0808	2	LICENSED_DY_CLOSE	DANACH · LÄNGER · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0807|P912-E0808
P915-C113	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0809	P912-E0810	2	LICENSED_DY_CLOSE	TEIL · SATZ ; DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · ARBEITSSATZ ; DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0809|P912-E0810
P915-C114	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0811	P912-E0812	2	LICENSED_DY_CLOSE	BEHANDELN · QUELLE ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEHANDELN · QUELLSTATION ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0811|P912-E0812
P915-C115	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0813	P912-E0816	4	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; BEHANDELN · QUELLE ; DANACH · QUELLE ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; BEHANDELN · QUELLSTATION ; DANACH · QUELLSTATION ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0813|P912-E0814|P912-E0815|P912-E0816
P915-C116	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0817	P912-E0819	3	LICENSED_DY_CLOSE	TEIL · UMSETZEN · DIES ; AUSWÄHLEN · EINHEIT ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · UMSETZEN · DIES ; AUSWÄHLEN · TEILMENGE ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0817|P912-E0818|P912-E0819
P915-C117	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0820	P912-E0820	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0820
P915-C118	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0821	P912-E0821	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0821
P915-C119	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0822	P912-E0822	1	LICENSED_DY_CLOSE	SETZEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0822
P915-C120	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0823	P912-E0829	7	LICENSED_DY_CLOSE	DANACH · QUELLE ; DANACH · INNEN ; FORTSETZEN · SOLLWERT ; NEHMEN ; TEIL · QUELLE ; DIES ; AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · QUELLSTATION ; DANACH · INNEN ; FORTSETZEN · STATIONSWERT ; AUS STATION NEHMEN ; TEIL · QUELLSTATION ; DIES ; AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0823|P912-E0824|P912-E0825|P912-E0826|P912-E0827|P912-E0828|P912-E0829
P915-C121	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0830	P912-E0832	3	LICENSED_DY_CLOSE	HALTEN · DURCHLASS · DIES ; SETZEN · KURZ · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · DURCHLASS · DIES ; AN STATION SETZEN · KURZ · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0830|P912-E0831|P912-E0832
P915-C122	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0833	P912-E0835	3	LICENSED_DY_CLOSE	AUSWÄHLEN · QUELLE · FORTSETZEN ; DANACH · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · QUELLSTATION · FORTSETZEN ; DANACH · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0833|P912-E0834|P912-E0835
P915-C123	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0836	P912-E0836	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0836
P915-C124	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0837	P912-E0837	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0837
P915-C125	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0838	P912-E0840	3	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; SETZEN · KURZ · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; AN STATION SETZEN · KURZ · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0838|P912-E0839|P912-E0840
P915-C126	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0841	P912-E0842	2	LICENSED_DY_CLOSE	HALTEN · KURZ · FORTSETZEN ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · FORTSETZEN ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0841|P912-E0842
P915-C127	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0843	P912-E0844	2	LICENSED_DY_CLOSE	EINHEIT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEILMENGE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0843|P912-E0844
P915-C128	f75r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0845	P912-E0847	3	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	DANACH · FORTSETZEN ; UMSETZEN · DIES ; FORTSETZEN · SATZ. LOKALER ABSCHNITT.	DANACH · FORTSETZEN ; UMSETZEN · DIES ; FORTSETZEN · ARBEITSSATZ. LOKALER ABSCHNITT.	P912-E0845|P912-E0846|P912-E0847
P915-C129	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0858	P912-E0860	3	LICENSED_DY_CLOSE	EINSETZEN · QUELLE ; HALTEN · KURZ · DIES ; GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSETZEN · QUELLSTATION ; HALTEN · KURZ · DIES ; IN STATION GEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0858|P912-E0859|P912-E0860
P915-C130	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0861	P912-E0865	5	LICENSED_DY_CLOSE	HALTEN · KURZ · GEBEN · ZIEL ; ZIEL ; TEIL · QUELLE ; FORTSETZEN ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · IN STATION GEBEN · ZIELSTATION ; ZIELSTATION ; TEIL · QUELLSTATION ; FORTSETZEN ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0861|P912-E0862|P912-E0863|P912-E0864|P912-E0865
P915-C131	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0866	P912-E0869	4	LICENSED_DY_CLOSE	HALTEN · KURZ · GEBEN ; EINHEIT ; AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · GEBEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · IN STATION GEBEN ; TEILMENGE ; AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · IN STATION GEBEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0866|P912-E0867|P912-E0868|P912-E0869
P915-C132	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0870	P912-E0883	14	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; GEBEN · LAUF ; SETZEN · ZIEL ; AUSWÄHLEN · QUELLE ; FORTSETZEN ; GEBEN · EINHEIT ; FORTSETZEN · GEBEN · EINHEIT ; ZIEL ; FORTSETZEN ; MARKIEREN · FORTSETZEN ; LEITEN ; AUSWÄHLEN · SOLLWERT ; SOLLWERT ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; IN STATION GEBEN · BECKENLAUF ; AN STATION SETZEN · ZIELSTATION ; AUSWÄHLEN · QUELLSTATION ; FORTSETZEN ; IN STATION GEBEN · TEILMENGE ; FORTSETZEN · IN STATION GEBEN · TEILMENGE ; ZIELSTATION ; FORTSETZEN ; MARKIEREN · FORTSETZEN ; LEITEN ; AUSWÄHLEN · STATIONSWERT ; STATIONSWERT ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0870|P912-E0871|P912-E0872|P912-E0873|P912-E0874|P912-E0875|P912-E0876|P912-E0877|P912-E0878|P912-E0879|P912-E0880|P912-E0881|P912-E0882|P912-E0883
P915-C133	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0884	P912-E0884	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0884
P915-C134	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0885	P912-E0889	5	LICENSED_DY_CLOSE	TEIL · DIES · GEBEN · EINHEIT ; HALTEN · KURZ · GEBEN ; UMSETZEN · DIES ; ZIEL · ZIEL ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · DIES · IN STATION GEBEN · TEILMENGE ; HALTEN · KURZ · IN STATION GEBEN ; UMSETZEN · DIES ; ZIELSTATION · ZIELSTATION ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0885|P912-E0886|P912-E0887|P912-E0888|P912-E0889
P915-C135	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0890	P912-E0904	15	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; SETZEN · EINHEIT ; BEHANDELN · LÄNGER · DIES ; DIES ; FORTSETZEN ; GEBEN · SOLLWERT ; EINHEIT ; DIES ; SOLLWERT ; NEHMEN · BEREIT · DIES ; SETZEN · SOLLWERT ; SOLLWERT ; DANACH · EINHEIT ; DURCHLASS · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; AN STATION SETZEN · TEILMENGE ; BEHANDELN · LÄNGER · DIES ; DIES ; FORTSETZEN ; IN STATION GEBEN · STATIONSWERT ; TEILMENGE ; DIES ; STATIONSWERT ; AUS STATION NEHMEN · BEREIT · DIES ; AN STATION SETZEN · STATIONSWERT ; STATIONSWERT ; DANACH · TEILMENGE ; DURCHLASS · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0890|P912-E0891|P912-E0892|P912-E0893|P912-E0894|P912-E0895|P912-E0896|P912-E0897|P912-E0898|P912-E0899|P912-E0900|P912-E0901|P912-E0902|P912-E0903|P912-E0904
P915-C136	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0905	P912-E0919	15	LICENSED_DY_CLOSE	SETZEN · DIES ; GEBEN · QUELLE ; SOLLWERT ; SETZEN · QUELLE ; SETZEN · EINHEIT ; SETZEN · SOLLWERT ; FORTSETZEN ; UMSETZEN · DIES ; AUSZUG · LEITEN ; LEITEN · GEBEN · DIES ; LEITEN ; AUSWÄHLEN ; SOLLWERT ; SETZEN · EINHEIT ; ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; IN STATION GEBEN · QUELLSTATION ; STATIONSWERT ; AN STATION SETZEN · QUELLSTATION ; AN STATION SETZEN · TEILMENGE ; AN STATION SETZEN · STATIONSWERT ; FORTSETZEN ; UMSETZEN · DIES ; AUSZUG · LEITEN ; LEITEN · IN STATION GEBEN · DIES ; LEITEN ; AUSWÄHLEN ; STATIONSWERT ; AN STATION SETZEN · TEILMENGE ; ZIELSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0905|P912-E0906|P912-E0907|P912-E0908|P912-E0909|P912-E0910|P912-E0911|P912-E0912|P912-E0913|P912-E0914|P912-E0915|P912-E0916|P912-E0917|P912-E0918|P912-E0919
