held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f67r2	CHD|NONE|AIIN|OPEN	CHD	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedaiin	CHD+AIIN
f67r2	CH|EE|NONE|OPEN	CH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	choeea	CH+O+EE+A_ADDR
f67r2	K|E|AIN|OPEN	K	E	AIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	oekain	O+E+K+AIN
f67r2	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qkoy	CARRIER_Q+K+O+Y
f67r2	OK+CH|E|Y|OPEN	OK+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeochy	OK+E+O+CH+Y
f67r2	OK+S|E|NONE|OPEN	OK+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okoes	OK+O+E+S
f67r2	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okeeody|qokeeody	OK+EE+O+D_ADDR+Y
f67r2	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeo	OK+E+O
f67r2	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okey	OK+E+Y
f67r2	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokoaiin	OK+O+AIIN
f67r2	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	dokan|okol	D_ADDR+OK+AN|OK+OL
f67r2	P+CH|NONE|Y|OPEN	P+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	oparchy	O+P+AR+CH+Y
f67r2	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	opodchol	O+P+O+D_ADDR+OL
f67r2	P|NONE|Y|OPEN	P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qopchy|ypair	O+P+Y|Y+P+AIR
f67r2	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	r	R
f67r2	S+R|NONE|NONE|OPEN	S+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sodar	S+O+DA+R
f67r2	S+SH|E|Y|OPEN	S+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sshey	S+SH+E+Y
f67r2	S+SH|NONE|NONE|OPEN	S+SH	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	sosho	S+O+SH+O
f67r2	S+S|NONE|AIN|OPEN	S+S	NONE	AIN	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	salsain	S+AL+S+AIN
f67r2	SH+S|EE|NONE|OPEN	SH+S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shees	SH+EE+S
f67r2	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheody	SH+E+O+D_ADDR+Y
f67r2	S|EE|NONE|OPEN	S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	oeeos	O+EE+O+S
f67r2	S|EE|Y|OPEN	S	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	soeey	S+O+EE+Y
f67r2	S|E|NONE|OPEN	S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	es	E+S
f67r2	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	saiin	S+AIIN
f67r2	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f67r2	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	dosar|odas|otoldos|qsg|s|sal|saral	CARRIER_Q+S+G_LABEL|D_ADDR+O+S+AR|O+DA+S|OT+OL+D_ADDR+O+S|S|S+AL|S+AR+AL
f67r2	S|NONE|OR|OPEN	S	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sor	S+OR
f67r2	T|E|Y|OPEN	T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	yteos	Y+T+E+O+S_ADDR
f67r2	T|NONE|AIIN|OPEN	T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	todaiin	T+O+AIIN
f67r2	T|NONE|Y|CLOSE	T	NONE	Y	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	ytody	Y+T+O+DY
f67r2	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	yto	Y+T+O
f68r1	CH+P|NONE|NONE|OPEN	CH+P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cphol	CH+P+OL
f68r1	CH+P|NONE|OR|OPEN	CH+P	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chpor	CH+P+OR
f68r1	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheor	CH+E+O+R
f68r1	CH+T|EE|Y|OPEN	CH+T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chteey	CH+T+EE+Y
f68r1	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	choteey|qocheey	CARRIER_Q+O+CH+EE+Y|CH+OT+EE+Y
f68r1	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chod|otchl	CH+O+D_ADDR|OT+CH+L
f68r1	CH|NONE|OR|OPEN	CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dchor	D_ADDR+CH+OR
f68r1	OK+CH|NONE|NONE|OPEN	OK+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okchoal	OK+CH+O+AL
f68r1	OK|EEE|NONE|CLOSE	OK	EEE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeeedy	OK+EEE+DY
f68r1	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeey	OK+EE+Y
f68r1	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chokal|okaiiin	OK+AL|OK+A_ADDR+LOCAL_CHAR_I+IIN
f68r1	P+CH|EE|NONE|OPEN	P+CH	EE	NONE	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	1	opcheeol	O+P+CH+EE+OL
f68r1	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	daram	DA+R+A_ADDR+AM_ADDR
f68r1	R|NONE|OR|OPEN	R	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ror	R+OR
f68r1	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dary	DA+R+Y
f68r1	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheey	SH+EE+Y
f68r1	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shey	SH+E+Y
f68r1	T|E|Y|CLOSE	T	E	Y	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	yteody	Y+T+E+O+DY
f71v	CH+K|EE|NONE|OPEN	CH+K	EE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	chkeeal	CH+K+EE+AL
f71v	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheor	CH+E+O+R
f71v	CH+R|NONE|NONE|OPEN	CH+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	otchr	OT+CH+R
f71v	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheols	CH+E+O+L+S
f71v	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheol|otcheodal	CH+E+O+L|OT+CH+E+O+D_ADDR+AL
f71v	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ochey	O+CH+E+Y
f71v	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chal	CH+AL
f71v	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	otchy	OT+CH+Y
f71v	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keey	K+EE+Y
f71v	K|E|OR|OPEN	K	E	OR	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	keor	K+E+OR
f71v	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kaiin	K+AIIN
f71v	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kal	K+AL
f71v	OK+CH|NONE|OR|OPEN	OK+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okchor	OK+CH+OR
f71v	OK+K|NONE|Y|OPEN	OK+K	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	okaikaly	OK+A_ADDR+IIN+K+AL+Y
f71v	OK+S|E|NONE|OPEN	OK+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeosar	OK+E+O+S+AR
f71v	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeey	OK+EE+Y
f71v	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okeo	OK+E+O
f71v	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeodaly	OK+E+O+D_ADDR+AL+Y
f71v	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiin	OK+AIIN
f71v	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okal|okalar|okam|okol	OK+AL|OK+AL+AR|OK+AM_ADDR|OK+OL
f71v	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	parar	P+AR+AR
f71v	SH+K|E|Y|OPEN	SH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheky	SH+E+K+Y
f71v	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheealody	SH+EE+AL+O+DY
f71v	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheeo	SH+EE+O
f71v	SH|EE|OR|OPEN	SH	EE	OR	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	sheeor	SH+EE+OR
f71v	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheey	SH+EE+Y
f71v	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	osheo|oteoshar|she|sheo	O+SH+E+O|OT+E+O+SH+AR|SH+E|SH+E+O
f71v	SH|NONE|NONE|CLOSE	SH	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shldy	SH+L+DY
f71v	T|EEE|Y|OPEN	T	EEE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	teeey	T+EEE+Y
f71v	T|EE|Y|OPEN	T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ateey|teey	A_ADDR+T+EE+Y|T+EE+Y
f71v	T|NONE|NONE|OPEN	T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tal	T+AL
f72r	CH+K|E|NONE|OPEN	CH+K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chekeol	CH+K+E+OL
f72r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheky|cheoky	CH+E+O+K+Y|CH+K+E+Y
f72r	CH+K|NONE|AIIN|OPEN	CH+K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chekaiin	CH+K+AIIN
f72r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chekar|ckhal|ckhol	CH+K+AL|CH+K+AR|CH+K+OL
f72r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chckhy|chekoy	CH+K+O+Y|CH+K+Y
f72r	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheor	CH+E+O+R
f72r	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ches	CH+E+S
f72r	CH+S|NONE|NONE|OPEN	CH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chas|chs	CH+A_ADDR+S|CH+S
f72r	CH+T|E|NONE|OPEN	CH+T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	octheolarl	O+CH+T+E+OL+AR+L
f72r	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthey	CH+T+E+Y
f72r	CHD|NONE|AIIN|OPEN	CHD	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedaiin	CHD+AIIN
f72r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	dalchdy|otochedy	AL+CHD+DY|OT+O+CHD+DY
f72r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedal	CHD+AL
f72r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chedy	CHD+Y
f72r	CH|EE|OR|OPEN	CH	EE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeor	CH+EE+OR
f72r	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheedy|choteey	CH+EE+D_ADDR+Y|CH+OT+EE+Y
f72r	CH|E|NONE|CLOSE	CH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olcheor	OL+CH+E+O+DY
f72r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	che|cheo|cheol	CH+E|CH+E+O|CH+E+O+L
f72r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chal|chotam	CH+AL|CH+OT+AM_ADDR
f72r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	choty	CH+OT+Y
f72r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keey	K+EE+Y
f72r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keodal	K+E+O+AL
f72r	K|E|Y|OPEN	K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	koey|ykeolol	K+O+E+Y|Y+K+E+OL+OL
f72r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kol	K+OL
f72r	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	koly	K+OL+Y
f72r	OK+CH|NONE|NONE|OPEN	OK+CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okalchal	OK+CH+AL
f72r	OK+R|NONE|NONE|OPEN	OK+R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiir	OK+IIN+R
f72r	OK+S|EE|NONE|OPEN	OK+S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chokees|okeeols|okees	OK+EE+OL+S|OK+EE+S
f72r	OK+S|E|NONE|OPEN	OK+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okeos	OK+E+O+S
f72r	OK|EEE|Y|OPEN	OK	EEE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeeey	OK+EEE+Y
f72r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeedy	OK+EE+DY
f72r	OK|EE|NONE|OPEN	OK	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okee|okeeo|okeeol	OK+EE|OK+EE+O|OK+EE+OL
f72r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okeeas|okeeody|okeey	OK+EE+O+D_ADDR+Y|OK+EE+Y
f72r	OK|E|AIIN|OPEN	OK	E	AIIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	okeolaiin	OK+E+OL+AIIN
f72r	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chokeol|okeo|okeol|qokeodal	OK+E+O|OK+E+O+AL|OK+E+OL
f72r	OK|E|OR|OPEN	OK	E	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeor	OK+E+OR
f72r	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	okeodaly|okeody	OK+E+O+D_ADDR+AL+Y|OK+E+O+D_ADDR+Y
f72r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	chokaiin|okaiin|okalaiin	OK+AIIN
f72r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	chokal|okal|okalal|okar|okarar|okedal|qokar	OK+AL|OK+AL+AL|OK+AR|OK+AR+AR
f72r	OK|NONE|OR|OPEN	OK	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cheokeor|chokshor|okor	OK+OR
f72r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chokaly|okaly|okochey	OK+AL+Y|OK+O+Y
f72r	P+CH|NONE|AIIN|OPEN	P+CH	NONE	AIIN	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	opcholalaiin	O+P+CH+OL+AL+AIIN
f72r	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	arary	P+AR+AR
f72r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	r	R
f72r	S+SH|E|Y|OPEN	S+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okalshey	S+A_ADDR+L+SH+E+Y
f72r	SH+OK|NONE|NONE|OPEN	SH+OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shokal	SH+OK+AL
f72r	SH+S|EE|NONE|OPEN	SH+S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shees	SH+EE+S
f72r	SH+S|E|NONE|OPEN	SH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shes	SH+E+S
f72r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheedy	SH+EE+DY
f72r	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeg	SH+EE+LOCAL_CHAR_G
f72r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cheey|sheey|shoteey	SH+EE+Y|SH+OT+EE+Y
f72r	SH|E|AIIN|OPEN	SH	E	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheolaiin	SH+E+OL+AIIN
f72r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	sheal|shear|sheol	SH+E+AL|SH+E+AR|SH+E+OL
f72r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	sheoly|sheshdy|shey|sheysy	SH+E+O+D_ADDR+Y|SH+E+OL+Y|SH+E+Y
f72r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	sho|shol	SH+O|SH+OL
f72r	S|EE|NONE|OPEN	S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	otees	OT+EE+S
f72r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	saiin	S+AIIN
f72r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	otos|s|sal	OT+O+S|S|S+AL
f72r	S|NONE|OR|OPEN	S	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sosor	S+OR
f72r	T+CH|NONE|OR|OPEN	T+CH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	atchor	A_ADDR+T+CH+OR
f72r	T|EE|NONE|CLOSE	T	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	teeody	T+EE+O+DY
f72r	T|E|NONE|OPEN	T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	teo|teodal	T+E+O|T+E+O+D_ADDR+AL
f72r	T|E|Y|OPEN	T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	tey|ytey	T+E+Y
f72r	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	taly	T+AL+Y
f75r	CH+K|EE|NONE|CLOSE	CH+K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chekeedy	CH+K+EE+DY
