burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0013146	G454-P1520	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1638	G407-E1639	G407-E1640	S+AIN	SH+CH+K+Y	G447-N21920	G447-N23813	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	CH+K+Y	READ	NONE	YES	T	T	T	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+EE+DY	K	Y	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013154	G454-P1521	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1639	G407-E1640	NONE	SH+CH+K+Y	OK+EE+DY	G447-N23811	G447-N16529	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	SH+CH+Y+K	EE+OK+DY	READ	NONE	YES	S	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013162	G454-P1521	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1639	G407-E1640	NONE	SH+CH+K+Y	OK+EE+DY	G447-N23813	G447-N16529	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+K+Y	EE+OK+DY	READ	NONE	YES	S	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013170	G454-P1521	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1639	G407-E1640	NONE	SH+CH+K+Y	OK+EE+DY	G447-N23818	G447-N16529	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+CH+K+Y	EE+OK+DY	STOP	PAIR:CHD>CH	YES	S	S	S	AIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	OK	AIN	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013178	G454-P1523	P1009-S110	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1642	G407-E1643	NONE	Y	OK+EE+DY	G447-N28192	G447-N16529	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	EE+OK+DY	STOP	UNSEEN:EMPTY_RECIPE	YES	NONE	NONE	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013186	G454-P1524	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1645	G407-E1646	G407-E1647	R+AM_ADDR	AIN	G447-N21451	G447-N00048	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AM_ADDR+R	EMPTY_RECIPE	READ	NONE	YES	NONE	R	R	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OL	R	Y	R	SH+E+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013194	G454-P1525	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1646	G407-E1647	G407-E1648	AIN	OL	G447-N00049	G447-N17442	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN	EMPTY_RECIPE	READ	NONE	YES	R	R	R	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	SH+E+OL	R	AIIN	R	AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013202	G454-P1527	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1648	G407-E1649	G407-E1650	SH+E+OL	AIN	G447-N25207	G447-N00048	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E+SH+OL	EMPTY_RECIPE	READ	NONE	YES	R	SH	SH	AIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OL	SH	AIN	SH	OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013210	G454-P1528	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1649	G407-E1650	G407-E1651	AIN	OL	G447-N00049	G447-N17442	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN	EMPTY_RECIPE	READ	NONE	YES	SH	SH	SH	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OL+Y	SH	AIIN	SH	D_ADDR+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013218	G454-P1530	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1651	G407-E1652	G407-E1653	OL+Y	D_ADDR+AR	G447-N18494	G447-N07991	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+OL	AR+D_ADDR	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	A_ADDR+Y	SH	Y	SH	P+D_ADDR+AL+SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013226	G454-P1530	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1651	G407-E1652	G407-E1653	OL+Y	D_ADDR+AR	G447-N18497	G447-N07994	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+AIIN	D_ADDR+AIR	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	A_ADDR+Y	SH	AIIN	SH	P+D_ADDR+AL+SH+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013234	G454-P1531	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1652	G407-E1653	G407-E1654	D_ADDR+AR	A_ADDR+Y	G447-N07994	G447-N01072	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+AIR	A_ADDR	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	P+D_ADDR+AL+SH+OR	SH	Y	SH	SH+T+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013242	G454-P1532	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1653	G407-E1654	G407-E1655	A_ADDR+Y	P+D_ADDR+AL+SH+OR	G447-N01074	G447-N20356	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	A_ADDR+AIIN	D_ADDR+P+AL+SH+OR	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+T+OL	SH	OR	SH	OT+Y	READ_AMBER	NONE	RECOVERED_AMBER	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013250	G454-P1533	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1654	G407-E1655	G407-E1656	P+D_ADDR+AL+SH+OR	SH+T+OL	G447-N20360	G447-N26998	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+AL+SH+OR	SH+OL	READ	NONE	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+Y	SH	OR	SH	P+SH+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013258	G454-P1534	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1655	G407-E1656	G407-E1657	SH+T+OL	OT+Y	G447-N26996	G447-N19746	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	SH+OL+T	OT	READ	NONE	YES	SH	T	T	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	P+SH+AR	T	OR	T	SH+E+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013266	G454-P1534	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1655	G407-E1656	G407-E1657	SH+T+OL	OT+Y	G447-N27002	G447-N19745	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+T+OL	Y+OT	STOP	PAIR:CHD>T	YES	SH	SH	SH	OR	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	P+SH+AR	SH	Y	SH	SH+E+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013274	G454-P1535	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1656	G407-E1657	G407-E1658	OT+Y	P+SH+AR	G447-N19746	G447-N21065	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	OT	P+AR+SH	READ	NONE	YES	T	T	T	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+DY	SH	OR	SH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013282	G454-P1535	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1656	G407-E1657	G407-E1658	OT+Y	P+SH+AR	G447-N19748	G447-N21072	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+Y	K+SH+AR	READ	NONE	YES	T	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+DY	SH	Y	SH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013290	G454-P1536	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1657	G407-E1658	NONE	P+SH+AR	SH+E+DY	G447-N21066	G447-N24630	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	SH+P+AR	E+DY	STOP	PAIR:SH>P	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	T	Y	T	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013298	G454-P1536	P1009-S112	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1657	G407-E1658	NONE	P+SH+AR	SH+E+DY	G447-N21072	G447-N24630	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	K+SH+AR	E+DY	READ	NONE	YES	T	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	SH	Y	SH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013306	G454-P1537	P1009-S114	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1660	G407-E1661	G407-E1662	D_ADDR+AR	OT+AR	G447-N07991	G447-N18792	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AR+D_ADDR	OL+AR	READ	NONE	YES	NONE	NONE	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+O+DY	OK	Y	NONE	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013314	G454-P1538	P1009-S114	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1661	G407-E1662	NONE	OT+AR	OT+O+DY	G447-N18789	G447-N19608	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AR+OT	OT+O	READ	NONE	YES	NONE	NONE	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	NONE	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013322	G454-P1538	P1009-S114	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1661	G407-E1662	NONE	OT+AR	OT+O+DY	G447-N18792	G447-N19608	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+AR	OT+O	READ	NONE	YES	NONE	NONE	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	NONE	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013330	G454-P1539	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1663	G407-E1664	G407-E1665	Y	R+OL	G447-N28193	G447-N21686	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+OL	READ	NONE	YES	NONE	NONE	OK	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+CHD+Y	CH	AIIN	CH	P+CHD+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013338	G454-P1540	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1664	G407-E1665	G407-E1666	R+OL	T+CHD+Y	G447-N21684	G447-N27502	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL	CHD+Y	READ	NONE	YES	NONE	NONE	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	P+CHD+DY	CHD	Y	CHD	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013346	G454-P1541	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1665	G407-E1666	NONE	T+CHD+Y	P+CHD+DY	G447-N27501	G447-N20255	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	T+Y+CHD	P+DY+CHD	READ	NONE	YES	R	CHD	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CHD	Y	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013354	G454-P1541	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1665	G407-E1666	NONE	T+CHD+Y	P+CHD+DY	G447-N27500	G447-N20261	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CHD+T+Y	K+CHD+DY	STOP	PAIR:CHD>T	YES	R	R	R	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	CHD	Y	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013362	G454-P1541	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1665	G407-E1666	NONE	T+CHD+Y	P+CHD+DY	G447-N27507	G447-N20254	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_STOP	K+CHD+Y	CHD+P+DY	READ	NONE	YES	R	CHD	CHD	Y	STOP	PAIR:CHD>P	YES	FIRST_READABLE__SECOND_STOP	NONE	CHD	Y	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013370	G454-P1541	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1665	G407-E1666	NONE	T+CHD+Y	P+CHD+DY	G447-N27505	G447-N20259	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	CH+CHD+Y	CH+CHD+DY	STOP	PAIR:CH>CHD	YES	R	R	R	Y	STOP	PAIR:CH>CHD	YES	FIRST_STOP__SECOND_STOP	NONE	R	Y	R	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013378	G454-P1543	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1668	G407-E1669	G407-E1670	OL	OL+D_ADDR+AIR	G447-N17442	G447-N17693	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	D_ADDR+AIR	STOP	UNSEEN:EMPTY_RECIPE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	SH+E+CH+T+Y	OK	Y	OK	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013386	G454-P1544	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1669	G407-E1670	G407-E1671	OL+D_ADDR+AIR	SH+E+CH+T+Y	G447-N17691	G447-N24579	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	D_ADDR+OL+AIR	SH+E+CH+CHD+Y	READ	NONE	YES	OK	OK	OK	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OL	OK	Y	OK	L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013394	G454-P1544	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1669	G407-E1670	G407-E1671	OL+D_ADDR+AIR	SH+E+CH+T+Y	G447-N17696	G447-N24579	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	OL+D_ADDR+AL	SH+E+CH+CHD+Y	READ	NONE	YES	OK	OK	OK	Y	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OL	OK	Y	OK	L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013402	G454-P1545	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1670	G407-E1671	G407-E1672	SH+E+CH+T+Y	OL	G447-N24579	G447-N17443	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	SH+E+CH+CHD+Y	OT	STOP	PAIR:CH>CHD	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	L	OK	Y	OK	SH+EE+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013410	G454-P1547	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1672	G407-E1673	NONE	L	SH+EE+DY	G447-N11230	G447-N25794	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+EE+DY	STOP	UNSEEN:EMPTY_RECIPE	YES	T	T	T	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013418	G454-P1548	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1676	G407-E1677	G407-E1678	AIN	CH+K+AL	G447-N00048	G447-N04115	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	CH+CHD+AL	STOP	UNSEEN:EMPTY_RECIPE	YES	NONE	NONE	CHD	Y	STOP	PAIR:CH>CHD	YES	FIRST_STOP__SECOND_STOP	Y	CHD	Y	NONE	L+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013426	G454-P1549	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1677	G407-E1678	G407-E1679	CH+K+AL	Y	G447-N04111	G447-N28193	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL	AIIN	READ	NONE	YES	NONE	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+O	CH	AIIN	CH	L+K+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013434	G454-P1550	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1678	G407-E1679	G407-E1680	Y	L+O	G447-N28193	G447-N12142	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	O+L	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+K+AIIN	K	AIIN	K	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013442	G454-P1551	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1679	G407-E1680	G407-E1681	L+O	L+K+AIIN	G447-N12143	G447-N11780	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	L	AIR+K+AIIN	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	K	AIIN	K	OK+EE+DY+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013450	G454-P1552	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1680	G407-E1681	G407-E1682	L+K+AIIN	OL	G447-N11780	G447-N17442	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIR+K+AIIN	EMPTY_RECIPE	READ	NONE	YES	K	K	K	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OK+EE+DY+OL	K	AIIN	K	AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013458	G454-P1553	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1681	G407-E1682	G407-E1683	OL	OK+EE+DY+OL	G447-N17443	G447-N16547	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	OT	EE+DY+OL	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIN	K	AIIN	K	OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013466	G454-P1554	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1682	G407-E1683	G407-E1684	OK+EE+DY+OL	AIN	G447-N16551	G447-N00048	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+EE+DY+OL	EMPTY_RECIPE	READ	NONE	YES	K	CH	CH	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OL+Y	CH	AIIN	CH	OK+EE+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0013474	G454-P1556	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1684	G407-E1685	NONE	OL+Y	OK+EE+DY	G447-N18494	G447-N16529	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	Y+OL	EE+OK+DY	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
