burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0020048	G454-P2283	P1009-S380	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2672	G407-E2673	G407-E2674	CH+EE+D_ADDR+Y	OT+AIIN	G447-N03846	G447-N18643	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+D_ADDR+EE+Y	AIIN+OT	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+EE+DY	CH	AIIN	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020056	G454-P2283	P1009-S380	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2672	G407-E2673	G407-E2674	CH+EE+D_ADDR+Y	OT+AIIN	G447-N03853	G447-N18646	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+D_ADDR+Y	OL+AIIN	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+EE+DY	CH	AIIN	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020064	G454-P2284	P1009-S380	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2673	G407-E2674	NONE	OT+AIIN	OT+EE+DY	G447-N18644	G447-N19403	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN	OL+EE+DY	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	AIIN	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020072	G454-P2285	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2676	G407-E2677	G407-E2678	R+AIIN	SH+EE+Y	G447-N21342	G447-N26040	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	EE+SH+Y	READ	NONE	YES	NONE	NONE	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CARRIER_Q+E+P+CHD+Y	SH	Y	SH	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020080	G454-P2286	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2677	G407-E2678	G407-E2679	SH+EE+Y	CARRIER_Q+E+P+CHD+Y	G447-N26040	G447-N01142	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+SH+Y	CARRIER_Q+E+CHD+Y	READ	NONE	YES	R	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CHD	Y	CHD	CH+EE+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020088	G454-P2286	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2677	G407-E2678	G407-E2679	SH+EE+Y	CARRIER_Q+E+P+CHD+Y	G447-N26045	G447-N01139	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CARRIER_Q+E+P+Y+CHD	READ	NONE	YES	R	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CHD	Y	CHD	CH+EE+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020096	G454-P2287	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2678	G407-E2679	G407-E2680	CARRIER_Q+E+P+CHD+Y	OL	G447-N01138	G447-N17443	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CARRIER_Q+E+CHD+P+Y	OT	STOP	PAIR:CHD>P	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+EE+D_ADDR+Y	SH	Y	SH	OK+E+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020104	G454-P2288	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2679	G407-E2680	G407-E2681	OL	CH+EE+D_ADDR+Y	G447-N17442	G447-N03849	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+D_ADDR+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	CHD	CHD	CHD	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	OK+E+AR	CH	Y	CH	SH+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020112	G454-P2289	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2680	G407-E2681	G407-E2682	CH+EE+D_ADDR+Y	OK+E+AR	G447-N03849	G447-N15945	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+D_ADDR+Y	E+OK+AR	READ	NONE	YES	CHD	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+EE+Y	OK	Y	OK	L+OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020120	G454-P2290	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2682	G407-E2683	OK+E+AR	SH+EE+Y	G447-N15945	G447-N26045	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OK+AR	CH+EE+Y	READ	NONE	YES	CH	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+OL+Y	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020128	G454-P2291	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2682	G407-E2683	G407-E2684	SH+EE+Y	L+OL+Y	G447-N26040	G447-N12255	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+SH+Y	L+OL	READ	NONE	YES	OK	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	SH	Y	SH	OK+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020136	G454-P2292	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2683	G407-E2684	G407-E2685	L+OL+Y	Y	G447-N12253	G447-N28192	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	L+Y+OL	EMPTY_RECIPE	READ	NONE	YES	SH	SH	SH	Y	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OK+AIIN	SH	Y	SH	CH+E+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020144	G454-P2293	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2684	G407-E2685	G407-E2686	Y	OK+AIIN	G447-N28192	G447-N14842	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+E+S	CH	AIIN	CH	L+CH+E+AR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020152	G454-P2294	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2685	G407-E2686	G407-E2687	OK+AIIN	CH+E+S	G447-N14840	G447-N03594	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+E	READ	NONE	YES	SH	SH	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+CH+E+AR	CH	AIIN	CH	AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020160	G454-P2295	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2687	G407-E2688	CH+E+S	L+CH+E+AR	G447-N03594	G447-N11345	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E	CH+L+E+AR	READ	NONE	YES	OK	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AL	CH	AIIN	CH	CH+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020168	G454-P2296	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2687	G407-E2688	G407-E2689	L+CH+E+AR	AL	G447-N11348	G447-N00243	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+E+AR	EMPTY_RECIPE	READ	NONE	YES	S	CH	CH	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	CH+R	CH	AIIN	CH	S+L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020176	G454-P2297	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2688	G407-E2689	G407-E2690	AL	CH+R	G447-N00244	G447-N06569	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	R+CH	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+L	CH	AIIN	CH	S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020184	G454-P2298	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2689	G407-E2690	G407-E2691	CH+R	S+L	G447-N06570	G447-N22787	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH	L	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S	CH	AIIN	CH	AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020192	G454-P2299	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2690	G407-E2691	G407-E2692	S+L	S	G447-N22786	G447-N21896	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	L+S	EMPTY_RECIPE	READ	NONE	YES	CH	S	S	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	AIN	S	AIIN	S	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020200	G454-P2300	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2691	G407-E2692	G407-E2693	S	AIN	G447-N21897	G447-N00048	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH	EMPTY_RECIPE	READ	NONE	YES	S	CH	CH	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	OL	CH	AIIN	CH	R+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020208	G454-P2302	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2693	G407-E2694	G407-E2695	OL	R+AIIN	G447-N17442	G447-N21344	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	S	S	S	AIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	L+O+D_ADDR	CH	AIIN	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020216	G454-P2303	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2694	G407-E2695	G407-E2696	R+AIIN	L+O+D_ADDR	G447-N21342	G447-N12168	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	L+D_ADDR	READ	NONE	YES	S	S	S	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	S	AIIN	S	CH+L+CH+P+SH+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020224	G454-P2304	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2695	G407-E2696	G407-E2697	L+O+D_ADDR	AIIN	G447-N12168	G447-N00002	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	L+D_ADDR	AIN	READ	NONE	YES	R	R	R	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+L+CH+P+SH+EE+Y	R	AIN	R	T+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020232	G454-P2305	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2696	G407-E2697	G407-E2698	AIIN	CH+L+CH+P+SH+EE+Y	G447-N00001	G447-N04775	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	CH+L+CH+CH+SH+EE+Y	STOP	UNSEEN:EMPTY_RECIPE	YES	R	R	R	AIIN	STOP	PAIR:CH>SH	YES	FIRST_STOP__SECOND_STOP	T+AL	R	AIIN	R	CH+E+O+L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020240	G454-P2306	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2697	G407-E2698	G407-E2699	CH+L+CH+P+SH+EE+Y	T+AL	G447-N04759	G447-N27120	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+L+P+SH+EE+Y	AL	READ	NONE	YES	R	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+O+L	SH	Y	SH	DA+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020248	G454-P2306	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2697	G407-E2698	G407-E2699	CH+L+CH+P+SH+EE+Y	T+AL	G447-N04769	G447-N27119	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_STOP	NEUTRAL_READABLE	CH+L+CH+SH+EE+Y	AL+T	STOP	PAIR:CH>SH	YES	R	R	R	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+E+O+L	T	AIIN	T	DA+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020256	G454-P2306	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2697	G407-E2698	G407-E2699	CH+L+CH+P+SH+EE+Y	T+AL	G447-N04775	G447-N27122	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	CH+L+CH+CH+SH+EE+Y	CH+AL	STOP	PAIR:CH>SH	YES	R	R	R	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+E+O+L	CH	AIIN	CH	DA+LOCAL_CHAR_G	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020264	G454-P2307	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2698	G407-E2699	G407-E2700	T+AL	CH+E+O+L	G447-N27122	G447-N03224	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL	CH+E+L	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	DA+LOCAL_CHAR_G	CH	Y	CH	A_ADDR+S	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020272	G454-P2309	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2700	G407-E2701	G407-E2702	DA+LOCAL_CHAR_G	A_ADDR+S	G447-N07825	G447-N00951	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	LOCAL_CHAR_G+DA	S+A_ADDR	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OT+E+Y	S	Y	S	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020280	G454-P2310	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2701	G407-E2702	G407-E2703	A_ADDR+S	OT+E+Y	G447-N00951	G447-N19370	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	S+A_ADDR	OL+E+Y	READ	NONE	YES	CH	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIIN	S	Y	S	Y+SH+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020288	G454-P2311	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2702	G407-E2703	G407-E2704	OT+E+Y	AIIN	G447-N19365	G447-N00002	ADJACENT_SWAP	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+OT+Y	AIN	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y+SH+EE+Y	S	AIN	S	AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020296	G454-P2312	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2703	G407-E2704	G407-E2705	AIIN	Y+SH+EE+Y	G447-N00002	G447-N30138	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	SH+Y+EE+Y	READ	NONE	YES	S	S	S	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AL	SH	Y	SH	S+A_ADDR+IIN+S+OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020304	G454-P2313	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2704	G407-E2705	G407-E2706	Y+SH+EE+Y	AL	G447-N30145	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN+SH+EE+Y	AIR	READ	NONE	YES	S	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+A_ADDR+IIN+S+OL	SH	Y	SH	S+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020312	G454-P2315	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2706	G407-E2707	G407-E2708	S+A_ADDR+IIN+S+OL	S+AL	G447-N22293	G447-N21967	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	A_ADDR+S+IIN+S+OL	AL	READ	NONE	YES	SH	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AL+O	S	Y	S	T+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020320	G454-P2316	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2707	G407-E2708	G407-E2709	S+AL	D_ADDR+AL+O	G447-N21966	G447-N07980	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL+S	AL+D_ADDR+O	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+AIN	S	Y	S	DA+R+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020328	G454-P2316	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2707	G407-E2708	G407-E2709	S+AL	D_ADDR+AL+O	G447-N21969	G447-N07985	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL	D_ADDR+AIR+O	READ	NONE	YES	S	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	T+AIN	CH	Y	CH	DA+R+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020336	G454-P2317	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2708	G407-E2709	G407-E2710	D_ADDR+AL+O	T+AIN	G447-N07985	G447-N27092	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	D_ADDR+AIR+O	AIN	READ	NONE	YES	S	S	S	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	DA+R+Y	S	AIN	S	D_ADDR+AL+O	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020344	G454-P2318	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2709	G407-E2710	G407-E2711	T+AIN	DA+R+Y	G447-N27094	G447-N07843	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIN	DA+Y+R	READ	NONE	YES	S	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	D_ADDR+AL+O	R	Y	R	S+O+DA+R	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020352	G454-P2319	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2710	G407-E2711	G407-E2712	DA+R+Y	D_ADDR+AL+O	G447-N07845	G447-N07985	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	DA+R	D_ADDR+AIR+O	READ	NONE	YES	T	R	R	AIN	READ_AMBER	NONE	YES	FIRST_READABLE__SECOND_READABLE	S+O+DA+R	R	AIN	R	OL+OK+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0020360	G454-P2320	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2711	G407-E2712	G407-E2713	D_ADDR+AL+O	S+O+DA+R	G447-N07982	G447-N22862	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AL+O	O+DA+R	READ	NONE	YES	R	R	R	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+OK+Y	R	Y	R	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
