burst_id	source_pair_id	statement_id	physical_page	owner_de	first_event_id	second_event_id	third_event_id	first_source_recipe	second_source_recipe	first_neighbor_id	second_neighbor_id	first_mutation_family	second_mutation_family	first_neutral_selection_class	second_neutral_selection_class	first_target_recipe	second_target_recipe	first_decision	first_blocked_factor_rules	first_stop_preserves_state	scope_action_before_first	scope_action_before_second	second_incoming_action	second_incoming_argument	second_decision	second_blocked_factor_rules	second_stop_preserves_state	burst_decision_class	third_source_recipe	third_incoming_action	third_incoming_argument	scope_action_before_third	third_next_recipe	third_recovery_decision	third_recovery_blocked_factor_rules	third_recovery_status	post_recovery_boundary_event_id	post_recovery_boundary_recipe	post_recovery_boundary_decision	post_recovery_boundary_blocked_factor_rules	post_recovery_boundary_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G454-B0015787	G454-P1800	P1009-S233	f76r	unbebilderter Textabschnitt A6	G407-E2042	G407-E2043	NONE	AIN	SH+E+DY	G447-N00049	G447-N24628	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	E+SH+DY	READ	NONE	YES	CH	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	SH	AIIN	SH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015795	G454-P1801	P1009-S234	f76r	unbebilderter Textabschnitt A6	G407-E2044	G407-E2045	G407-E2046	OL+AIIN	CHD+Y	G447-N17445	G447-N07628	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CHD	READ	NONE	YES	NONE	NONE	SH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+Y	CHD	AIIN	CHD	AL+SH+E+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015803	G454-P1802	P1009-S234	f76r	unbebilderter Textabschnitt A6	G407-E2045	G407-E2046	G407-E2047	CHD+Y	OK+E+Y	G447-N07628	G447-N16444	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CHD	E+OK+Y	READ	NONE	YES	NONE	CHD	CHD	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AL+SH+E+DY	OK	Y	OK	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015811	G454-P1803	P1009-S234	f76r	unbebilderter Textabschnitt A6	G407-E2046	G407-E2047	NONE	OK+E+Y	AL+SH+E+DY	G447-N16444	G447-N00617	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E+OK+Y	AL+E+DY	READ	NONE	YES	CHD	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015819	G454-P1803	P1009-S234	f76r	unbebilderter Textabschnitt A6	G407-E2046	G407-E2047	NONE	OK+E+Y	AL+SH+E+DY	G447-N16449	G447-N00617	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+E+Y	AL+E+DY	READ	NONE	YES	CHD	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015827	G454-P1804	P1009-S235	f76r	unbebilderter Textabschnitt A6	G407-E2048	G407-E2049	NONE	OL	SH+EE+DY	G447-N17443	G447-N25791	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	OT	EE+DY	READ	NONE	YES	NONE	NONE	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	SH	Y	NONE	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015835	G454-P1805	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2050	G407-E2051	G407-E2052	OK+AL+Y	CH+E+P+Y	G447-N15097	G447-N03564	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AL+Y	CH+E+Y+P	READ	NONE	YES	NONE	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	AIN	P	Y	P	OL+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015843	G454-P1806	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2051	G407-E2052	G407-E2053	CH+E+P+Y	AIN	G447-N03571	G447-N00049	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+CH+Y	AIIN	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+OR	CH	AIIN	CH	OL+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015851	G454-P1808	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2053	G407-E2054	G407-E2055	OL+OR	OL+AIN	G447-N18260	G447-N17464	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	OR+OL	AIN	READ	NONE	YES	P	P	P	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CHD+Y	P	AIN	P	SH+E+CH+T+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015859	G454-P1809	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2054	G407-E2055	G407-E2056	OL+AIN	CHD+Y	G447-N17463	G447-N07627	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN+OL	Y+CHD	READ	NONE	YES	P	P	P	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+CH+T+Y	CHD	Y	CHD	OK+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015867	G454-P1809	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2054	G407-E2055	G407-E2056	OL+AIN	CHD+Y	G447-N17466	G447-N07630	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OL+AIIN	CH+Y	READ	NONE	YES	P	P	P	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	SH+E+CH+T+Y	CH	Y	CH	OK+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015875	G454-P1810	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2055	G407-E2056	G407-E2057	CHD+Y	SH+E+CH+T+Y	G447-N07628	G447-N24579	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_STOP	CHD	SH+E+CH+CHD+Y	READ	NONE	YES	P	CHD	CHD	AIN	STOP	PAIR:CH>CHD	YES	FIRST_READABLE__SECOND_STOP	OK+E+Y	CHD	AIN	CHD	L+OR	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015883	G454-P1811	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2056	G407-E2057	G407-E2058	SH+E+CH+T+Y	OK+E+Y	G447-N24566	G447-N16444	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+CH+T+Y	E+OK+Y	READ	NONE	YES	CHD	T	T	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+OR	OK	Y	OK	OL+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015891	G454-P1811	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2056	G407-E2057	G407-E2058	SH+E+CH+T+Y	OK+E+Y	G447-N24579	G447-N16449	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	SH+E+CH+CHD+Y	CH+E+Y	STOP	PAIR:CH>CHD	YES	CHD	CHD	CHD	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	L+OR	CH	Y	CH	OL+O+IIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015899	G454-P1812	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2057	G407-E2058	G407-E2059	OK+E+Y	L+OR	G447-N16449	G447-N12266	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+E+Y	L	READ	NONE	YES	T	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+O+IIN	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015907	G454-P1813	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2058	G407-E2059	G407-E2060	L+OR	OL+O+IIN	G447-N12268	G447-N18200	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR+OR	O+OL+IIN	READ	NONE	YES	OK	OK	OK	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	OK	OR	OK	OK+EE+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015915	G454-P1814	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2059	G407-E2060	G407-E2061	OL+O+IIN	Y	G447-N18205	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	OT+O+IIN	AIIN	READ	NONE	YES	OK	OK	OK	OR	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+EE+Y	OK	AIIN	OK	L+CHD+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015923	G454-P1816	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2061	G407-E2062	NONE	OK+EE+Y	L+CHD+DY	G447-N16736	G447-N11688	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+OK+Y	CHD+DY	READ	NONE	YES	OK	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CHD	Y	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015931	G454-P1816	P1009-S236	f76r	unbebilderter Textabschnitt A6	G407-E2061	G407-E2062	NONE	OK+EE+Y	L+CHD+DY	G447-N16741	G447-N11688	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CHD+DY	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CHD	Y	CHD	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015939	G454-P1817	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2063	G407-E2064	G407-E2065	CH+K+Y	Y	G447-N04690	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+CH+Y	AIIN	READ	NONE	YES	NONE	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	K+Y	CH	AIIN	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015947	G454-P1818	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2064	G407-E2065	G407-E2066	Y	K+Y	G447-N28193	G447-N11219	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	CH+Y	READ	NONE	YES	K	K	K	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	CH	Y	CH	OL+AL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015955	G454-P1820	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2066	G407-E2067	G407-E2068	Y	OL+AL	G447-N28192	G447-N17478	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AL	STOP	UNSEEN:EMPTY_RECIPE	YES	K	K	K	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	L+Y	K	Y	K	L+CHD+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015963	G454-P1821	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2067	G407-E2068	G407-E2069	OL+AL	L+Y	G447-N17478	G447-N12830	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	AL	Y+L	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+CHD+DY	K	Y	K	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015971	G454-P1822	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2068	G407-E2069	NONE	L+Y	L+CHD+DY	G447-N12830	G447-N11690	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	Y+L	L+DY	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	Y	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015979	G454-P1822	P1009-S237	f76r	unbebilderter Textabschnitt A6	G407-E2068	G407-E2069	NONE	L+Y	L+CHD+DY	G447-N12833	G447-N11690	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIR+Y	L+DY	READ	NONE	YES	K	K	K	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	K	Y	K	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015987	G454-P1824	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2071	G407-E2072	G407-E2073	L+AIIN	Y	G447-N11234	G447-N28192	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	AIIN+L	EMPTY_RECIPE	READ	NONE	YES	NONE	NONE	CHD	AIIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_READABLE__SECOND_STOP	SH+E+AL	CHD	AIIN	NONE	SH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0015995	G454-P1825	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2072	G407-E2073	G407-E2074	Y	SH+E+AL	G447-N28192	G447-N24117	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	CH+E+AL	STOP	UNSEEN:EMPTY_RECIPE	YES	NONE	NONE	CHD	AIIN	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	SH+E+Y	CH	AIIN	CH	OK+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016003	G454-P1826	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2073	G407-E2074	G407-E2075	SH+E+AL	SH+E+Y	G447-N24114	G447-N25585	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	E+AL	E+Y	READ	NONE	YES	NONE	NONE	CHD	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+E+Y	CHD	Y	NONE	OL+CHD+DY	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016011	G454-P1827	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2074	G407-E2075	G407-E2076	SH+E+Y	OK+E+Y	G447-N25585	G447-N16444	ATOM_DELETION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	E+Y	E+OK+Y	READ	NONE	YES	SH	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+CHD+DY	OK	Y	OK	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016019	G454-P1828	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2075	G407-E2076	NONE	OK+E+Y	OL+CHD+DY	G447-N16444	G447-N17659	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	E+OK+Y	OL+DY	READ	NONE	YES	SH	OK	OK	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	OK	Y	OK	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016027	G454-P1828	P1009-S238	f76r	unbebilderter Textabschnitt A6	G407-E2075	G407-E2076	NONE	OK+E+Y	OL+CHD+DY	G447-N16449	G447-N17659	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_STOP	CH+E+Y	OL+DY	READ	NONE	YES	SH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	NONE	CH	Y	CH	NONE	NO_CARD	NONE	NO_THIRD_CARD	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016035	G454-P1830	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2078	G407-E2079	G407-E2080	AIN	Y	G447-N00048	G447-N28192	ATOM_DELETION	ATOM_DELETION	NEUTRAL_STOP	NEUTRAL_STOP	EMPTY_RECIPE	EMPTY_RECIPE	STOP	UNSEEN:EMPTY_RECIPE	YES	NONE	NONE	CHD	AIN	STOP	UNSEEN:EMPTY_RECIPE	YES	FIRST_STOP__SECOND_STOP	OK+AIIN	CHD	AIN	NONE	OK+AIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016043	G454-P1831	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2079	G407-E2080	G407-E2081	Y	OK+AIIN	G447-N28193	G447-N14840	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIIN	AIIN	READ	NONE	YES	NONE	NONE	CHD	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AIN	CHD	AIIN	NONE	CH+EE+D_ADDR+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016051	G454-P1832	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2080	G407-E2081	G407-E2082	OK+AIIN	OK+AIN	G447-N14842	G447-N14853	SAME_CLASS_SUBSTITUTION	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+AIIN	AIN+OK	READ	NONE	YES	NONE	CH	CH	AIIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+EE+D_ADDR+Y	OK	AIN	OK	L+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016059	G454-P1833	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2081	G407-E2082	G407-E2083	OK+AIN	CH+EE+D_ADDR+Y	G447-N14854	G447-N03853	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	CH+E+D_ADDR+Y	READ	NONE	YES	OK	OK	OK	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L+Y	CH	Y	CH	L	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016067	G454-P1834	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2082	G407-E2083	G407-E2084	CH+EE+D_ADDR+Y	L+Y	G447-N03849	G447-N12831	ATOM_DELETION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+D_ADDR+Y	L	READ	NONE	YES	OK	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	L	CH	Y	CH	OL+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016075	G454-P1835	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2083	G407-E2084	G407-E2085	L+Y	L	G447-N12831	G447-N11231	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	L	AIR	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL+Y	CH	Y	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016083	G454-P1836	P1009-S239	f76r	unbebilderter Textabschnitt A6	G407-E2084	G407-E2085	G407-E2086	L	OL+Y	G447-N11231	G447-N18497	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIR	OL+AIIN	READ	NONE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	CH	AIIN	CH	NONE	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016091	G454-P1838	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2087	G407-E2088	G407-E2089	S+O+IIN	SH+EE+Y	G447-N22902	G447-N26042	ADJACENT_SWAP	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	O+S+IIN	EE+Y	READ	NONE	YES	NONE	S	S	NONE	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	CH+E+AR	S	Y	S	OL	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016099	G454-P1839	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2088	G407-E2089	G407-E2090	SH+EE+Y	CH+E+AR	G447-N26040	G447-N02602	ADJACENT_SWAP	ADJACENT_SWAP	NEUTRAL_READABLE	NEUTRAL_READABLE	EE+SH+Y	CH+AR+E	READ	NONE	YES	S	SH	SH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016107	G454-P1839	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2088	G407-E2089	G407-E2090	SH+EE+Y	CH+E+AR	G447-N26045	G447-N02607	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+EE+Y	CH+E+AIR	READ	NONE	YES	S	CH	CH	Y	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OL	CH	Y	CH	AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016115	G454-P1841	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2090	G407-E2091	G407-E2092	OL	AIIN	G447-N17442	G447-N00002	ATOM_DELETION	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	NEUTRAL_READABLE	EMPTY_RECIPE	AIN	STOP	UNSEEN:EMPTY_RECIPE	YES	CH	CH	CH	Y	READ	NONE	YES	FIRST_STOP__SECOND_READABLE	CH+O+D_ADDR+AIIN	CH	AIN	CH	OK+AIIN	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016123	G454-P1842	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2091	G407-E2092	G407-E2093	AIIN	CH+O+D_ADDR+AIIN	G447-N00002	G447-N05156	SAME_CLASS_SUBSTITUTION	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	NEUTRAL_READABLE	AIN	CH+O+D_ADDR+AIN	READ	NONE	YES	CH	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	OK+AIIN	CH	AIN	CH	Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G454-B0016131	G454-P1843	P1009-S240	f76r	unbebilderter Textabschnitt A7	G407-E2092	G407-E2093	G407-E2094	CH+O+D_ADDR+AIIN	OK+AIIN	G447-N05156	G447-N14840	SAME_CLASS_SUBSTITUTION	ATOM_DELETION	NEUTRAL_READABLE	NEUTRAL_READABLE	CH+O+D_ADDR+AIN	AIIN	READ	NONE	YES	CH	CH	CH	AIN	READ	NONE	YES	FIRST_READABLE__SECOND_READABLE	Y	CH	AIIN	CH	OK+AL+CH+E+Y	READ	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
